Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c
146,15405.923140490573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4926949926750464,0.0,-0.5325672620315182,-0.22195062753737588,1.0568659187334002,-0.3615330636054172,0.332971612995579,0.08585036774343673,0.26654663022288255,-2.6346815940456803,-2.0077549614317234,-0.5712566913888834,-0.18818612057035464,0.44787810263763894,0.30524121124586134,1.202350924748338,-0.5588065105941934,-0.71515388370463,-2.2482834771230458,-1.6817454727975434,-0.2208753788255908,-0.5565247897270611,-0.5631170693412119,-0.29221408618329714,0.4551791196000261,-0.6655854098091342,-0.9279607139251707,1.4422196024156588,-1.4383356235795375,-0.19205561423951256,-0.1921726711558809,0.26752184720036754,-0.6074157561892944,0.6964901220931443,-0.23591411899768439,-0.2644265612975324,-0.0022590331212086617,-5.77374660420198E-4,-0.03572972599709741,-0.05219551605426598,111.31119167170122,3.365770666821917,15.713115413086584,1.6140759101716717,0.0,0.5818219162142507
147,15405.789924321096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4927463555948393,0.0,-0.5326320672233747,-0.22199164550376815,1.0569561679613322,-0.36149928719759666,0.3330008676719327,0.0858517069881967,0.2665926781787548,-2.6348977449440296,-2.007880100799932,-0.5714549401752099,-0.18825792917473233,0.44784527004339914,0.3052278225637658,1.2024540977576508,-0.5587518656461989,-0.7150109573220235,-2.247875171294847,-1.6824526897636367,-0.22056103458803517,-0.5560923874318955,-0.5635058988251143,-0.291791815731242,0.4552546899974254,-0.6656896372646659,-0.9286731833558343,1.4421467511723243,-1.4389149332719835,-0.19212430229919425,-0.19224721867717762,0.26750462248640455,-0.6073699974256732,0.696527950539545,-0.23593278816295166,-0.2645033108727375,-0.002257845793793926,-5.770070194996117E-4,-0.03538518634999495,-0.051851756712608485,113.27599733736739,3.4183973590313497,15.842031247805053,1.633761314760892,0.0,0.5842691539065358
148,15405.673027240731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4928094120136857,0.0,-0.5326579613071847,-0.22204778959444058,1.0570368570958462,-0.36145935312030586,0.3330279086058105,0.08587681928536504,0.2666488657321523,-2.6353663127622626,-2.0079215916930275,-0.571490567935895,-0.18827527133620384,0.44784542082338114,0.30534757894035686,1.2025476970870523,-0.5586616237451448,-0.7148737291480937,-2.247938974901326,-1.6832706643871496,-0.2203379464667502,-0.5557378014235016,-0.5639144645641009,-0.2912218092516324,0.45540766013631967,-0.6657761084415978,-0.9294121131339129,1.4420520917039201,-1.4394736851068655,-0.1922216821813266,-0.19232367154362037,0.26748818969808513,-0.6073224649424901,0.6965366734605708,-0.23595780468791341,-0.2646089206916544,-0.002256286224027686,-5.765149712053926E-4,-0.03506155377576121,-0.05154050357819472,115.08732184436539,3.466693136124881,15.959001433219044,1.6518633150046538,0.0,0.5863803645323791
149,15405.568460219942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4928610413567982,0.0,-0.532711133433129,-0.22208800257377187,1.0571244651561513,-0.36142371465525663,0.33306158302921435,0.08588933685712583,0.26669186017866886,-2.635663192558636,-2.008024261497016,-0.571646929894773,-0.18831216668569078,0.44781888936211384,0.3053870695566309,1.20264916263047,-0.558591393452418,-0.7147100635469834,-2.2478007998314053,-1.6839989942941958,-0.2200867045618162,-0.5553625509955522,-0.5642865554598288,-0.29073763370724864,0.4555098516229326,-0.6658814249842071,-0.9301495488476048,1.4419369196599034,-1.4397750932104485,-0.19229409912465684,-0.19239983643664466,0.2674724822845004,-0.6072910281370797,0.6965669346291586,-0.23597695078453174,-0.26468173310122206,-0.002255039177702883,-5.761241249948728E-4,-0.03477009220971158,-0.0512485706102694,116.80311121472108,3.5124580412210196,16.072347370995598,1.6689163197734327,0.0,0.5887571769490729
150,15405.474383285851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4929139041134432,0.0,-0.5327519481967983,-0.2221452180717265,1.0572092853483621,-0.3613911918215427,0.3330845023943418,0.08590739984102921,0.26674112243201886,-2.636031790229109,-2.0081187850222393,-0.571698993854695,-0.18835315428068894,0.44782408243476557,0.30547033238376986,1.2027321051513686,-0.5585644904416917,-0.7146573323599845,-2.247848540509844,-1.684744486689976,-0.2198715220939709,-0.5550074072187733,-0.564639093856691,-0.2902379052294349,0.4556531368691954,-0.6659685860393695,-0.9308079068326014,1.441864013770422,-1.4403031774147623,-0.19236503210858913,-0.1924658366619717,0.2674589966088946,-0.6072770764223269,0.6965915287784469,-0.23599831464160936,-0.26474512928689264,-0.0022538171487697057,-5.75733600596022E-4,-0.034497262581331366,-0.05098174284065233,118.4018015545299,3.5550654548603386,16.177926623231247,1.684783830352057,0.0,0.5907052262766028
151,15405.38572621417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.492941412424851,0.0,-0.5328083478673624,-0.22218091414185914,1.057280006775402,-0.3613759770422488,0.3331026496212212,0.08591274010340212,0.2667635789812484,-2.636259358126118,-2.0081819971123216,-0.5718122232020639,-0.1883568610719798,0.44782679094581596,0.3055154276188723,1.2027840046792315,-0.5585530812425523,-0.7145583902422867,-2.2473062204011693,-1.6852396026284444,-0.21962491870766443,-0.5545928738977661,-0.5649164325465853,-0.28998513961938416,0.4556957135036129,-0.6660550498830705,-0.931296910078461,1.441809786278376,-1.4404625433645213,-0.19242195261934822,-0.19253789820191144,0.26745516384860524,-0.6072441349897029,0.696623618882795,-0.23602069473086004,-0.2647858800405205,-0.002253002672980629,-5.754733195636295E-4,-0.0342478106370995,-0.05071902201458527,119.98447690567808,3.597382927210361,16.285155446399838,1.7004062574972985,0.0,0.5931729246353075
152,15405.30354338115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4929758011655558,0.0,-0.5328280117844099,-0.2222186691194866,1.0573282389307606,-0.3613560878565061,0.33311652912598383,0.08593173336245775,0.2667955646133633,-2.636577811094133,-2.0082212897618517,-0.5718135085935657,-0.1883745168414671,0.4478265691235268,0.30559303615252553,1.202827429564205,-0.5585271251935572,-0.7145227371427105,-2.247182726078236,-1.6857550200321654,-0.21945886066836398,-0.5542466740756345,-0.5651525885998683,-0.2895896507801669,0.45582409912187877,-0.6660694776072329,-0.9317127016209509,1.4417667896751876,-1.4407412431641828,-0.19247963212921237,-0.1925910686043651,0.26744850868646086,-0.6071953729599407,0.6966282208287968,-0.23603324439111498,-0.26483959841821025,-0.0022519542268943597,-5.751376159911402E-4,-0.034005440064490154,-0.05047843042182833,121.47445199103964,3.637101865529392,16.386319748666466,1.7150472102592549,0.0,0.5953281050114662
153,15405.226024065987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4929954573328021,0.0,-0.5328702240854947,-0.22224505226959027,1.0573792682830687,-0.36134504054881716,0.3331303166608027,0.0859319897195424,0.2668132272541662,-2.63673241996277,-2.0082929474249602,-0.5719286912033924,-0.18839152691292446,0.44781939051195957,0.30560487571881273,1.202872033653425,-0.5585160466184567,-0.7144412737753737,-2.2465741478125745,-1.6860880011426085,-0.21923920863797586,-0.5538674086448471,-0.5653312480582953,-0.28940445628154093,0.45584345823906636,-0.6661021033236255,-0.932038521515648,1.4417304787164624,-1.4408557319497184,-0.1925180864637023,-0.19264601898203276,0.26744832788023615,-0.6071531290920772,0.6966520746305561,-0.23604821833114312,-0.26486781975299545,-0.0022512943486043455,-5.749288053717468E-4,-0.03378370055339541,-0.050239950551507866,122.95032275121727,3.6765922715417556,16.488360721864595,1.7295122747972183,0.0,0.5977816226026392
154,15405.155151591984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4930224058364001,0.0,-0.5328686646012756,-0.22226739514030167,1.0574021856396314,-0.36132807629619174,0.3331440318307029,0.08595170993151358,0.2668349668861027,-2.637046465055925,-2.0083049719369597,-0.5719080322460833,-0.18838883773977183,0.4478183031265375,0.30568212715731863,1.2028913418909188,-0.5584757056984533,-0.714394042806971,-2.2464393385265202,-1.6864652687600032,-0.21911919631800697,-0.5535456925126296,-0.5654916609543679,-0.28903597667086256,0.4559674628024215,-0.666064886207057,-0.9323464283372614,1.4416850221596027,-1.4410442266526957,-0.19255885457306143,-0.1926853228768823,0.26744950584780525,-0.6070876420394506,0.6966409492540343,-0.23605292633033761,-0.2649129777871401,-0.0022502458007756837,-5.745939224870479E-4,-0.03356536992486683,-0.05002223179746704,124.33665062203988,3.7135351032946846,16.588681626354656,1.7429600967175838,0.0,0.5999598512293474
155,15405.089907495962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4930502613448362,0.0,-0.5328957187827287,-0.2222894551421581,1.0574481180666877,-0.3613040674188854,0.33316098604530875,0.08595399836367185,0.266859356908307,-2.637167610166459,-2.008370831683942,-0.5720343307438522,-0.18843106773436577,0.4477890606119989,0.3056543106664836,1.202953925136727,-0.5584157285227791,-0.7142692471576484,-2.2462113474145697,-1.686837934661186,-0.21892281889197765,-0.5532531629569929,-0.5656720757410298,-0.28877694395311543,0.45596478925230566,-0.6661204585246896,-0.932729943975629,1.4416042635522448,-1.4412383382279703,-0.19259278397310636,-0.19271920806230353,0.2674445001222729,-0.6070569264676765,0.6966524377424871,-0.23606362711765005,-0.2649491461421348,-0.002249403157150633,-5.743388043007059E-4,-0.033365454658220925,-0.04981361700870127,125.6601510562401,3.7487903198954795,16.68445279662311,1.7558067660014518,0.0,0.601988373027739
156,15405.029223162826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4930790931271594,0.0,-0.5329274910465155,-0.222323967611102,1.057503429935344,-0.36128635571804646,0.3331705166123582,0.0859603129776978,0.2668870591451247,-2.6374337938752244,-2.008406880630805,-0.5720279391672164,-0.18844877897415593,0.44781465146310684,0.3057180019852403,1.2029989992282748,-0.5584167801427973,-0.7142743932048262,-2.2461275692591856,-1.687242028411078,-0.21875668361529108,-0.5529959885091692,-0.5658450459838419,-0.2885026082275928,0.4560090799755111,-0.6661551592073252,-0.9330040204576782,1.4415693085693106,-1.4415167733296248,-0.1926425191292883,-0.1927568368930244,0.26743302944391706,-0.6070408177536446,0.6966678073137088,-0.23607975431198283,-0.26498165475576496,-0.002248602218186883,-5.740805071804808E-4,-0.03317181519078993,-0.04961745828581588,126.92352705490325,3.7824098724503896,16.77256489736864,1.768116271274848,0.0,0.6037291347741967
157,15404.971723864122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4930995374910787,0.0,-0.5329601644485913,-0.2223484509496565,1.0575477577349492,-0.3612739402464676,0.33318292703256147,0.08596331843670903,0.26690424202317314,-2.6375731814651426,-2.008463384441946,-0.5721301597559645,-0.18845757182822315,0.44780634199413993,0.30572449660664214,1.2030362456011148,-0.5583939931307546,-0.7141884228632778,-2.245737748837444,-1.687544377921777,-0.21857717973888433,-0.5527131086817691,-0.5660004582351335,-0.2883461708777353,0.4560046552420494,-0.6662010068901485,-0.9332826290861533,1.4415265318077612,-1.441715446526685,-0.1926763554141954,-0.19280140614722346,0.26743375437292294,-0.6070139760370794,0.6966834855787525,-0.2360956400224716,-0.26500635765502634,-0.002247944919407845,-5.738759002520254E-4,-0.03299232345820064,-0.0494248845903781,128.1643777271972,3.815506595204872,16.860283220033182,1.7801757324631349,0.0,0.6055777874863055
158,15404.918262122146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931229643719575,0.0,-0.5329770137991398,-0.22237298348511605,1.057583219594999,-0.3612588984965938,0.3331920903206556,0.08597329579896842,0.2669245548996369,-2.6378111772687705,-2.008476884160371,-0.572113362164063,-0.18847062675862114,0.44781802406604676,0.30577751358837085,1.2030645056453777,-0.55838065386543,-0.7141786177162741,-2.2456449080563217,-1.6878745006942246,-0.21844776383304879,-0.5524694366868815,-0.5661431407697584,-0.2880854255156844,0.4560567353305899,-0.6662118456374786,-0.9335101308002413,1.441499334497874,-1.4419610169712427,-0.19271764461964733,-0.1928359295704275,0.2674293304703056,-0.6069811303165757,0.6966862767959442,-0.23610605688970351,-0.26504094204745005,-0.0022471571607474644,-5.736239087097946E-4,-0.03281573521446223,-0.04924594643686896,129.3454253902347,3.846909741253845,16.94285508171237,1.7916312286752738,0.0,0.6071879312876465
159,15404.868632444292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931461039057288,0.0,-0.5329845262938624,-0.22238045736071416,1.0576100492859328,-0.36124361996272286,0.3332110215612478,0.08598461448945822,0.2669396801873378,-2.6380267302166085,-2.0084915985724945,-0.572208429548239,-0.18845126878271365,0.447791135818551,0.3058252671670369,1.203116596378852,-0.5582853179274867,-0.7139966251155745,-2.245403485715197,-1.6881660611183282,-0.21833747993649055,-0.552231552763808,-0.5662463231646797,-0.2878126327801739,0.45609375195086543,-0.6661943009311444,-0.9337872222925643,1.4413760617061069,-1.44162230961358,-0.19276056023571586,-0.19287105061248225,0.2674193807079286,-0.6069252445729713,0.6966777873753844,-0.23611411500958188,-0.26508615306424715,-0.0022463437237417714,-5.733704406561013E-4,-0.03265458459798035,-0.04907186691465801,130.48758659213055,3.877280996887059,17.0277222670533,1.8025558264336217,0.0,0.6095612536644092
160,15404.821245378389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931601552392986,0.0,-0.5330018651405254,-0.22240457434063624,1.057643303285657,-0.361229641539783,0.3332117372871138,0.08598944366622958,0.26695539543723645,-2.63817719862566,-2.0085502656891125,-0.5721808514520905,-0.18849488287828425,0.4478007865107567,0.30584284829748337,1.2031149344621406,-0.5583308758061064,-0.7140791382888965,-2.2453080480425722,-1.688450729143207,-0.21820654804028253,-0.5520013816678753,-0.566338456680566,-0.28756366710022835,0.45614695681453,-0.6661831942871103,-0.9339107052823725,1.441361047462587,-1.4418560719609452,-0.19277350346598535,-0.1928910950951487,0.26741011272722137,-0.6069149468453376,0.6966907739930979,-0.23612311296823568,-0.2650950211322149,-0.002245705627784489,-5.731633570098669E-4,-0.03249456362900403,-0.04890809632455982,131.58798916334152,3.906505792998268,17.109264442930012,1.8130964588024017,0.0,0.6113592785214812
161,15404.773402466471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493159813019796,0.0,-0.53303748876649,-0.22241873367108606,1.057674053737197,-0.3612394210582358,0.333214679796026,0.085981407289365,0.26695658644398035,-2.6382834833479207,-2.008585606603351,-0.5722626902976693,-0.18846984359005162,0.4478156169218987,0.3058675281347059,1.2031390727373155,-0.5583422872250527,-0.7140258133115143,-2.244475151098022,-1.6884845606747674,-0.21803739898393854,-0.5516733444068441,-0.5663598418236047,-0.2875781196553807,0.4561014962591566,-0.6661537407169306,-0.9339331409771355,1.4413418987821551,-1.441611793357146,-0.19279743120226328,-0.19292662813836714,0.2674178372894129,-0.606866684314191,0.6967064590217713,-0.2361340783197103,-0.2650825796957585,-0.002245487732461652,-5.730889646607569E-4,-0.03234776960408972,-0.04873467464826056,132.73558141278366,3.9372635605613437,17.196119752484734,1.8240695869759194,0.0,0.6138474769857387
162,15404.727766988517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931775391397102,0.0,-0.5330254490360561,-0.22243136678073028,1.0576786320881932,-0.3612285449324594,0.33321645625040885,0.08599715640039551,0.26697090794381195,-2.638490518207791,-2.0085756936768204,-0.572194929466015,-0.1884879147557325,0.4478141230332399,0.3059074276230403,1.203134372801243,-0.5583260784880719,-0.7140517157083912,-2.24450168877266,-1.6887014130511473,-0.21795974610899235,-0.5514651434934341,-0.5664156721973175,-0.2872993173646647,0.45617641088914196,-0.6660882290429643,-0.934004956759638,1.4413499970604096,-1.4418006953778182,-0.19281997172745274,-0.19294182954771694,0.26741644056529745,-0.6068134631568481,0.6966891388441517,-0.23613478934153614,-0.2651147610120897,-0.002244705296023828,-5.728402426421675E-4,-0.03219246949571116,-0.04858445538240005,133.79265027227933,3.9653326412486276,17.274702900116445,1.8341315674526597,0.0,0.6155261992001796
163,15404.68286107026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931748141437602,0.0,-0.5330416791629569,-0.22242820205954608,1.0576889087310963,-0.3612318850359257,0.33322160463570305,0.0859883548528132,0.2669653620500603,-2.6385131975491287,-2.0085803950520984,-0.5723257581967469,-0.18847534210866068,0.4477952223309194,0.30588007376846166,1.20315057202453,-0.5582774297655672,-0.7138999406072717,-2.2436703406588885,-1.6886779215419048,-0.21779293734515395,-0.5512019171878324,-0.5664307797730352,-0.28733241229911133,0.4560751601740976,-0.666073160450138,-0.9340388448394289,1.4412468756380805,-1.441396110526345,-0.19283455699937013,-0.19296884750226143,0.26742192900498746,-0.606747043116513,0.6966859852523241,-0.23614624794596742,-0.2651285979290522,-0.0022443681493624977,-5.727412996000474E-4,-0.03205684050879534,-0.048416927948785,134.90167602642697,3.994964179279284,17.35914444547106,1.8446603828224295,0.0,0.61817340644596
164,15404.640921256341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931880260443937,0.0,-0.5330317330703138,-0.22244443797761806,1.057696471295703,-0.3612220965116612,0.3332173595481459,0.08599902277010328,0.2669820170454595,-2.638769451736677,-2.0085784866997103,-0.5721702679464115,-0.18849179970366525,0.447818054753774,0.3059512232807444,1.2031311656565593,-0.5583155864352353,-0.71404251668371,-2.2438929916536416,-1.6888806243077272,-0.2177392315020023,-0.551043243106886,-0.5664680788779253,-0.2870026249648094,0.45619197825247787,-0.6659788016768526,-0.9340284447869349,1.4412886244201348,-1.4416477826753775,-0.1928549140072335,-0.19297396704259462,0.2674123635277831,-0.6067062607178397,0.6966765469995779,-0.23614214683618126,-0.2651445312783492,-0.002243629887533617,-5.724967089328131E-4,-0.03190556024817642,-0.04827766761662234,135.91575642475473,4.0217683573797816,17.433265361165613,1.8542738467356674,0.0,0.6197383573042632
165,15404.601272013533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932037458341574,0.0,-0.5330498782454893,-0.2224482330775605,1.0577228264497458,-0.361205673829331,0.3332346081276255,0.08599280615234038,0.2669919206462119,-2.638717483385257,-2.0086212013478186,-0.5724267165413508,-0.18850923394886482,0.44776577009884405,0.30585604141778344,1.203197886531545,-0.5581869627362493,-0.7137565899735604,-2.2433569807698546,-1.6890039594962325,-0.21754931302445696,-0.5508533071838645,-0.5665606534963911,-0.28699896984707135,0.45604184154032884,-0.6660611222794335,-0.9342869571982138,1.4411399734014922,-1.4414948487661612,-0.19287679315923392,-0.19300195105991713,0.26741702332944517,-0.6066681637473673,0.6966772277816885,-0.23616157484816183,-0.2651799217502391,-0.0022430792878359866,-5.723507405753128E-4,-0.03178096419832231,-0.04812574893968203,136.93002070300452,4.048685515419679,17.508366643779055,1.8639149302386013,0.0,0.621796012392225
166,15404.563047675263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932162499293609,0.0,-0.533066796498978,-0.22247407840610417,1.057754857138679,-0.36120063797055546,0.33322988422710514,0.08599949900074542,0.26700771409924573,-2.6390580225300058,-2.008621441475292,-0.5721998691314724,-0.18851780829557757,0.44783826509152264,0.30598426746227464,1.2031816430166897,-0.5582975145366571,-0.7140112041534762,-2.2435782779831777,-1.6892210952643942,-0.21748730887881684,-0.5506954073498561,-0.5666041708744954,-0.2866999930692624,0.45617527982523143,-0.6659804238371989,-0.9342409912109422,1.441196958133904,-1.441752019305705,-0.19290609264811479,-0.1930145116749064,0.26740270987125975,-0.6066581768679311,0.6966877248803214,-0.23616277462202237,-0.2651796658522126,-0.0022425080929266623,-5.72142873943632E-4,-0.031639705994652295,-0.04799414943275639,137.8891020395466,4.074012591766721,17.576006314943744,1.8730570577770256,0.0,0.6231550131929073
167,15404.5261822119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932205021161646,0.0,-0.5330662427888024,-0.22246972042797933,1.0577566114642294,-0.36119386095157907,0.33324640450815307,0.08599977844018694,0.2670050033151849,-2.6389866477768007,-2.008660939805089,-0.5724830942644896,-0.18848832983431552,0.44776340215334093,0.3059002599436322,1.2032082201967949,-0.5581597517343515,-0.7136718283710759,-2.2427914128824744,-1.689244078381254,-0.21733833554273202,-0.5504557805255066,-0.5666727011025503,-0.28674296392690524,0.45606429555663097,-0.666023292701144,-0.934493210139969,1.4410586937486976,-1.4414331021344262,-0.19291104235736445,-0.19304701839270028,0.26742036895975446,-0.606597792942038,0.6966760781088946,-0.23617636796530483,-0.2651997892880213,-0.002242018502315923,-5.720148040588725E-4,-0.03152697843870534,-0.04784795469184043,138.8774975782888,4.1002753616954495,17.655875628015878,1.8823003664979152,0.0,0.6254720807206454
168,15404.491258079212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932301814573499,0.0,-0.5330758448104466,-0.22248919706006795,1.0577768866193407,-0.36119288272122246,0.33324049334743594,0.08600709109113493,0.2670182781674336,-2.639336784913778,-2.008659525244087,-0.5722044729183174,-0.1885258733153322,0.44783951019311474,0.3060284487533058,1.2031934310552694,-0.5582884791804416,-0.7139950453597386,-2.243083596972166,-1.6894009835058725,-0.21731039401403635,-0.5502687869127704,-0.5666694300791447,-0.2863930253213751,0.45624438518582455,-0.6658834255817373,-0.9343839144405661,1.4411361894361423,-1.4416767311872394,-0.19292855491752006,-0.1930446254044248,0.2674102068772215,-0.6065780508372505,0.6966789204061103,-0.2361638233270035,-0.2651799587611336,-0.0022415023178776815,-5.718190054430567E-4,-0.031392273096002586,-0.04772708261263095,139.79321645813428,4.124466786469015,17.727035006146814,1.8908859667215128,0.0,0.6268363136839159
169,15404.458066854806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932470370865119,0.0,-0.5330822574533299,-0.2224920411868695,1.0577942841271943,-0.36117433817193684,0.3332569676367595,0.08600347397799749,0.2670282643662726,-2.639185784281343,-2.0087030690690355,-0.5725671057352993,-0.18852226866427838,0.4477470043500222,0.30589075394016846,1.2032577629824492,-0.5580984811670657,-0.7135699569962525,-2.2424724783230916,-1.6895223297599262,-0.2171119088012484,-0.550089820316182,-0.566784463806038,-0.28645722990476935,0.45604577020698694,-0.6660079859584567,-0.9347197299169291,1.4409655083300716,-1.4415069986229014,-0.19294585491632235,-0.1930699042144823,0.2674164565061333,-0.6065414908488928,0.6966708329701886,-0.23618817661173122,-0.2652256366666637,-0.002240961063637304,-5.716905404258634E-4,-0.03128871889170731,-0.04759213798679718,140.70817856873288,4.148697841576572,17.798764875217362,1.8994767613608072,0.0,0.6287147533602603
170,15404.424898730458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932507208841588,0.0,-0.5331085615484712,-0.22251366625214639,1.0578242014319854,-0.36117997532014595,0.3332493587893831,0.08600800444420527,0.26703556937352735,-2.6395980919041273,-2.0086973774269046,-0.5722286693156734,-0.1885366630656183,0.44786227886642194,0.3060687849969812,1.2032252586320142,-0.5582885068841495,-0.713980211644436,-2.2426626705266672,-1.689646578585826,-0.21708652642275436,-0.5499049661113208,-0.5667568315376453,-0.28616287913711363,0.4562373638909151,-0.6658513919031723,-0.9345060113769011,1.441068914921217,-1.4417202116218484,-0.19296621694791213,-0.193076432115936,0.2674049665133777,-0.6065369388457512,0.6966866058932041,-0.2361796384908733,-0.26519044053899077,-0.002240585321940128,-5.715257908599835E-4,-0.03116114416045791,-0.0474748907105866,141.59443911496297,4.172156292654254,17.866468455950216,1.9078172788592433,0.0,0.6300310608070985
171,15404.392910441222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932574947408723,0.0,-0.533112957186471,-0.22251664044754374,1.0578334222658836,-0.3611723630899018,0.33325777123841854,0.08600205959726913,0.2670391537858158,-2.6393804781314616,-2.008740120514188,-0.5725999798646711,-0.18852331053661017,0.4477590841973212,0.3059186589830915,1.203270887505326,-0.5581156154887136,-0.7135610487630208,-2.241803703756219,-1.6896819882203644,-0.216880636399232,-0.5497066308110763,-0.5668498359335788,-0.2863259331058127,0.4560216821083556,-0.6659666875144975,-0.9347672122748455,1.4409447164032423,-1.4415067311031347,-0.19297763045408214,-0.19310505424235877,0.2674163123605575,-0.606489304144353,0.6966789527211752,-0.23620398042598492,-0.2652268030559551,-0.002240257711815166,-5.714642641144965E-4,-0.031064985762942476,-0.04734232980165627,142.5071681479921,4.196405270013096,17.93643690884249,1.9163995976455994,0.0,0.6319772366388028
172,15404.362302170715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493266378409658,0.0,-0.5331246245299616,-0.22253070437790193,1.057850265745864,-0.36117306677085287,0.3332545526149753,0.08601232941075113,0.26704845573645664,-2.6398227834479893,-2.0087113658826983,-0.5722399468623138,-0.18854443864227274,0.4478707560945616,0.30609981730783137,1.2032407904292233,-0.5582745541414373,-0.7139581489869753,-2.242201991765277,-1.6898283051125895,-0.21689098974163998,-0.5495522543391148,-0.5668142741099541,-0.2859613645076181,0.4562422246960071,-0.665786484958921,-0.9345527494546946,1.4410540274265182,-1.4417985599580099,-0.19300073191288258,-0.19310885046796492,0.2674065884212118,-0.6064694392162151,0.6966819799908579,-0.23618990131301842,-0.2652075920539025,-0.0022397321395908475,-5.712551330454408E-4,-0.030939347635396314,-0.04723500240441398,143.3526206203691,4.218711162973632,17.99902095857394,1.9243483584183756,0.0,0.6330555668747507
173,15404.333589805578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932820911710436,0.0,-0.5331244644671234,-0.22253449444597523,1.0578641614427808,-0.36115281306408836,0.33326961069824684,0.0860073952297095,0.26705904923360907,-2.639568766646059,-2.008767870600662,-0.5726758240649444,-0.18854551661893273,0.4477439035141705,0.3059136282718265,1.2033124846652554,-0.5580502778855848,-0.7134521250636389,-2.2414911682007697,-1.6899315063873117,-0.21667591999074412,-0.549406668568198,-0.5669395978407817,-0.28609371201492545,0.4559927131229206,-0.6659461140948237,-0.9349314557626718,1.4408622916140923,-1.4416378790283673,-0.19301399995993646,-0.1931336467816196,0.26741401207301857,-0.606433234097051,0.6966708711435596,-0.23621828514226448,-0.26526455444766356,-0.0022392544032753836,-5.711575504091393E-4,-0.030852089436860262,-0.04711013191492788,144.20488171195103,4.241260808977044,18.06284746470552,1.932372600035573,0.0,0.6347564259646779
