Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_e,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_e,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
47,15566.729727975578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4483849220850502,0.0,-0.8314711476910525,-0.4387515811471062,1.0934164631961505,-0.40309281630286486,0.8504762544027447,0.1346578279499156,0.12096469232027052,-3.8823781217215307,-2.46156744524947,-1.5008655772524941,-0.6260503670515991,0.4707125577283908,1.3369468903059953,1.8776375078126015,-0.23633965480016803,-0.06805577929066889,-2.47173931050251,-1.3974182350573137,-0.4115238752233173,-0.35003751539621997,0.028355683171121193,-0.4172346619307319,0.7229661575746446,-0.6582688361773414,-1.0796268786314418,1.9527631278973452,-2.0269376601578184,-0.4800726982144822,-0.38841173211525104,0.30656832440137266,-0.9504370769550383,0.7333086979153496,-0.26740297472206864,-0.35382368865573444,-0.0022041566748667797,-4.63654371611031E-4,-0.07471107502148724,-0.16505881441339762,8.351445334018743,1.8802856417348373,3.322399825049488,1.0108901615494046,-0.8221924347493088,0.4980573401524902,0.035631205505518584,2.4536423646789993,-0.03850298502860431,-0.33973717330954983,-0.14545108517791616,-0.021662950047775503
48,15548.582988883294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3819974564142719,0.0,-0.8467264848391047,-0.5096398188617834,1.0896305766599055,-0.4014836310178253,0.7131812538194883,0.11530234464435256,0.0919194202373728,-3.372302714752597,-2.2153252320553585,-1.410778008579514,-0.5030009464961487,0.3745629438412461,1.0196055100619206,1.5540375376111242,-0.3441401670559675,-0.01472478316954269,-2.680059983293337,-1.6442324872814849,-0.27100696703592775,-1.099781992550965,0.019678650819249265,-0.1355030211716825,0.9966044199685046,-0.3449597557821933,-0.3977146014186792,2.3946656780867905,-2.442513337110658,-0.6251474943559262,-0.857605464319286,0.2734838807674439,-0.9955246096636764,0.5263205679472669,-0.33908233373937524,-0.6079970577542217,-0.002215774334991203,-5.342635114989607E-4,-0.06961676457263036,-0.16290894090714572,8.571636448190839,1.8973374126975056,3.4342643447943826,1.1501095023152805,-0.7622852933658663,0.5822927734451612,-0.5922400979319243,2.645713085524159,0.10597181998324628,-0.39665999442730365,-0.2710355803771389,-0.1744632897252317
49,15487.787621215057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3866268684255505,0.0,-0.7966216239327991,-0.5353969568037404,1.0766152834340927,-0.41025657231367796,0.6334202262377698,0.14215303870346424,0.24631082808266408,-3.1977734006543135,-2.192441387488745,-1.0658294974486184,-0.37035017896231714,0.38758836173000205,0.7744631645949076,1.4342853937379387,-0.3854956911071243,-0.5492734404987623,-2.4819316616673213,-1.3973563693725721,-0.396944774500313,-1.6497855548753988,-0.26421614854177117,-0.158324886579125,1.1543247600156248,-0.27125246921735013,0.593161932081314,1.9448132253965027,-1.9121777834704643,-0.4447200724012433,-0.5871080708505381,0.3032515371871983,-0.8120685013463997,0.6232967729175841,-0.20423766786599115,-0.2626896777021679,-0.002070579145277091,-4.8642028733312593E-4,-0.07146897498027481,-0.16412808303240928,8.880071716057449,1.9107692675664554,3.5999983230697,1.3914405486331893,-0.6389766285204888,0.28591767882863306,-1.1092111936126896,3.2264615067818756,0.049911284481932106,-0.41120689882381534,-0.12661621595572894,-0.07643390336135816
50,15450.6849621392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.41818606195431,0.0,-0.7086423759722746,-0.5022694437669066,1.0950904216285973,-0.38024711228775604,0.3465252859652443,0.12032536018678285,0.2998147142634493,-2.5409081877191793,-1.5844742856455176,-0.8895570543440874,-0.23121501265553981,0.48927853930120324,0.4002761050630347,1.0123206070287951,-0.9171772897717794,-1.2912347363688426,-2.1296254478919363,-2.1906709537991977,-0.29969803310198817,-0.6052366620652994,-1.1280371827262756,-0.346628279872099,0.72377188180895,-0.4091037940545952,0.4427673024979959,1.7080748327252462,-1.9150635620046141,-0.3457825333312901,-0.29883587124110444,0.2443005688472988,-0.6845177063995754,0.6713133219159243,-0.2283118385163461,-0.2004783108555353,-0.0017971985198418573,-4.9364190977921E-4,-0.07177913145141528,-0.16089556963265927,9.41717154921722,1.9353279609381793,3.905696778900055,0.8846357376560585,-0.28825603471086975,-0.4199758783693812,0.058681886649973425,4.4201929098399875,0.07106492744543935,-0.5041454827846119,-0.08844321276723635,-0.012197543302815306
51,15431.754677869892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3699162227125752,0.0,-0.6830673330974341,-0.5120202387978765,1.0820036257708705,-0.3758326336261319,0.2607093733215583,0.09215062901782933,0.22872733813005758,-2.2324931909320793,-1.4408001044235796,-0.798073061701103,-0.29163077469074056,0.4886907845245379,0.101573009332109,0.9686299800827353,-0.8455511840697465,-1.437760177896812,-2.2654698195687604,-1.7010575553024365,-0.19326152848483724,-0.6563998575135336,-0.670271853946246,-0.30802860701861023,0.29038828857011945,-0.7427037564647628,-1.078550843279361,1.609067690544551,-1.7499907449258099,-0.31657847185236626,-0.25003648886936725,0.28427581100737137,-0.6213830227689434,0.6451671297938819,-0.22270465007855533,-0.28113416311895334,-0.0018854034299476152,-5.407627334014605E-4,-0.06906855245914996,-0.1610203798856062,9.560706031690533,1.961433029476531,3.983355370408962,1.1134843453727428,-0.6557023503211368,-0.03591756999041035,-0.13830338461142314,4.756443810362581,0.053649768853429106,-0.4970358472782887,-0.0444367500073902,-0.005049795704344581
52,15421.304128498386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3143211170841755,0.0,-0.7031729528610229,-0.46886140104508134,1.0462591403954078,-0.34157009554683937,0.24518778317406903,0.053435334297808265,0.2180769898967715,-2.313144801362073,-3.025316796408828,-0.8528869276928264,-0.5467742931764694,0.4685657485909269,0.22255400311111698,1.2048279122060979,-0.49073543748122767,-0.3038763018831574,-2.5210894830315564,-1.2654241311899093,-0.12782132114391198,-0.3672934920880468,-0.7033016350948329,-0.22881566758645933,0.3686218592953944,-0.7217675120579315,-1.0710789813914785,1.3884904027731078,-1.0682036916478468,-0.37692138483803794,-0.12399562865574307,0.26399972202826594,-0.5980229354684999,0.7241555211466192,-0.229679583358226,-0.22592798276345596,-0.002492877856495504,-6.472036785673526E-4,-0.07598549570526109,-0.16138353672606054,9.73405113748744,2.0534856413489866,4.052577699136898,0.9458320663691685,-0.4704713454085726,-0.2261636934701518,0.02512118468130564,4.430037996685091,0.023614981862899266,-0.5281380562841884,0.27546033474208165,0.07814783884461836
53,15392.881703289373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.299515147253074,0.0,-0.7729514907407877,-0.48501388675775525,1.052658533244955,-0.3466471153717193,0.3752086920658989,0.04777697476904965,0.1511256086571493,-2.6463625938910185,-1.9989757113270437,-1.1361138455624484,-0.5906883120375561,0.4031204395571328,0.5373876276335666,1.3694534630091832,-0.4399875814086103,-1.0174742018155927,-2.227852735117897,-1.7423343075686732,-0.44844893100161237,-0.8030404562190361,-0.5405023939323021,-0.2710872940726152,0.5132646464061609,-0.6835900140922091,-1.0838088465766191,1.7022109333074456,-1.3636885924630284,-0.5250082124246834,-0.37781544131418276,0.2465637718068197,-0.6889350220029993,0.739922491150242,-0.27436110780999506,-0.3304567004341603,-0.0024401079186067757,-5.912426671837425E-4,-0.07662835311302325,-0.1593398356511495,9.829389199030295,2.086156882441239,4.1191112971362704,0.7923329860379007,-0.3572934503096947,-0.012094843697223856,-0.1572669803980556,2.9023304499261755,0.03308042099767429,-0.45903003693123423,0.23131886641917004,0.026693893975404885
54,15385.46586056721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.320315935767855,0.0,-0.754289703550769,-0.4835449102548505,1.0546014527616079,-0.33925359172371333,0.3741088793386791,0.05716376905810517,0.16115710894193272,-2.5238992556540523,-2.0264872490319643,-1.0575778350058707,-0.5022120428011042,0.42534911504408535,0.41271025484610313,1.2815670910545955,-0.5210880174101776,-1.0703042042737556,-2.8038894437207613,-1.3977399457875592,-0.1786372629306744,-0.4259863531112789,-0.33557876733576775,-0.15283316273292774,0.579124802980484,-0.5713301445051004,-0.8008699752249087,1.6935230554234484,-1.4958313020269538,-0.49566790840981606,-0.35436357757473963,0.27165158772374814,-0.6745912534346582,0.7231419816298363,-0.2615303303959413,-0.31940847373754294,-0.0022642926349062346,-5.654230169647423E-4,-0.0731142326654189,-0.1585957480271209,10.060539817556442,2.1309235996535985,4.232857253988418,0.7589441903654245,-0.48456396788991785,0.14565305376122084,-0.024924776471153043,2.9944806501075845,0.05456876637425573,-0.4681370484765225,0.1615428290086533,0.011354742804343903
55,15380.738637806964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3163457526977584,0.0,-0.7448481168981832,-0.4948505672608142,1.0555483256569256,-0.3489868055094586,0.36079156843102345,0.05936155717956841,0.1731296196231203,-2.4547459056568837,-1.9861332817223796,-0.9976552669533063,-0.4768382592936411,0.45438728752396834,0.34059901497419387,1.2295510289571303,-0.6233381357913433,-0.888606817387348,-2.456261754375755,-1.6444065470655722,-0.3317123650979747,-0.6756744321417246,-0.47121083466577957,-0.22532912664064159,0.5047810167555572,-0.6533727577922759,-0.9200453576173396,1.6841613065453367,-1.482290016164762,-0.47161675769603384,-0.3310257583666803,0.2712903863815184,-0.6629340774162553,0.7088917481103066,-0.2557780294478188,-0.30310618047034515,-0.0022007404065613207,-5.588198496197821E-4,-0.07383550584745255,-0.1588112075742046,10.28253865091719,2.1737678007970516,4.340033652596689,0.7884175684229037,-0.42915980733156117,0.06122117500752268,-0.12705866094262225,3.1390020818871287,0.055747668460865714,-0.47646561649252755,0.16340669858133117,0.019394718805184293
56,15379.758102458105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3142174296719178,0.0,-0.7419608583441607,-0.49468801115093547,1.0574998543907161,-0.3485453347517334,0.3323136558491673,0.057874980150223757,0.17964817891937704,-2.3638127170827823,-2.0290423020739574,-0.9790342795296226,-0.5093337607648838,0.44613206168120245,0.3142840222808233,1.1855044753107498,-0.5546955826783454,-0.7471208796923567,-2.485237846144267,-1.6265122521258222,-0.31309642308341956,-0.6276061687181524,-0.5066099482066844,-0.21770425467442683,0.49416107106859103,-0.6667762219598269,-0.9111847730070046,1.6134060717025944,-1.3752383701285729,-0.4453619194236354,-0.2820326220599921,0.26341054670575903,-0.6410709540498799,0.6993534689428573,-0.2527967994026328,-0.2818172106403762,-0.0023113593792935174,-6.010137646048911E-4,-0.07507251926724183,-0.15701663989652856,10.740256967354664,2.272389867675646,4.56570491206342,0.7303063183737858,-0.3867042908797791,0.036668858590900064,-0.09765231981699042,3.3736676967816273,0.06627359518520842,-0.49469480297038454,0.19921106322074406,0.03484658571032741
57,15379.088481075038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3112465922395193,0.0,-0.7427358363975846,-0.4923457359855547,1.0562646381805116,-0.3489672071023311,0.3303487309727849,0.05452684171215315,0.1746807503680595,-2.3471448773814076,-2.1449038444150865,-0.9811225258084599,-0.5127917339184862,0.451487369066684,0.28091589226173885,1.1874041850771955,-0.5831690432334632,-0.8195727361729743,-2.4121227325426906,-1.6879237514377572,-0.3643707415458707,-0.6537554986374657,-0.4872828889682992,-0.2431512121140707,0.44484054409319357,-0.6969401860316999,-0.9830692596061577,1.6374483137659774,-1.4507507843812215,-0.4632625122461639,-0.3051758678648691,0.2656383218279776,-0.6517225599321447,0.6959078087055478,-0.25480252325086283,-0.29157319298022794,-0.0022851654478071278,-5.85942869848311E-4,-0.07568063674690494,-0.15597552870606746,11.115822660097468,2.3608002730361544,4.751771911581815,0.6798334848865499,-0.37555846152520656,0.07192368362964188,-0.07979267883856099,3.398034929501466,0.0705698753961908,-0.4948172624471879,0.1869861205115178,0.029476201558646033
58,15378.390237007656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3082196085806377,0.0,-0.7440657324437161,-0.49208806832623886,1.051623579486767,-0.3464195951531741,0.340452899432827,0.05476366618470816,0.17103014780727938,-2.429276165344019,-2.0249558582282767,-0.9679947506100418,-0.500052489761853,0.45141648785057265,0.3176595025272513,1.2306645496919704,-0.6499595565427121,-0.7661478476373341,-2.5373448987529637,-1.6215675077300304,-0.3324638514989451,-0.5900665356642774,-0.37990487775141957,-0.2144393070458592,0.4830504588514059,-0.6781269993985827,-0.9648184808180602,1.635088400800951,-1.4268917911387473,-0.4697474943152501,-0.3127201634921691,0.270805336713278,-0.6464252370177761,0.7071400146222891,-0.252663495200545,-0.2968183587236303,-0.002263886021987614,-5.668983030603065E-4,-0.07633146035965516,-0.15314169464686106,11.996668146196702,2.56894003627534,5.182917972641394,0.5485334884035517,-0.3465516181352106,0.18326358441158436,-0.04637273013515339,3.2882861982104234,0.08450018571122911,-0.4913108087498813,0.2048689736341344,0.031074488340853593
59,15377.569105298164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3087631526351748,0.0,-0.7449566670897554,-0.49441765160437345,1.0538241464392184,-0.3484449612017795,0.33711571010894226,0.05495712311650391,0.17192344138531593,-2.3831080747093756,-2.081536052119834,-0.9901102111923062,-0.5031484249460436,0.44747312496744046,0.3046019196516094,1.2079061740023527,-0.5854699868046267,-0.8206661311567264,-2.4422216690334158,-1.691045702582979,-0.3758828127893163,-0.6285094619168591,-0.42053892175146834,-0.24191062501540234,0.45278364833599105,-0.6976185297426887,-1.001201247431588,1.6422103539702568,-1.4341828990627117,-0.4698015337278851,-0.30888610495633156,0.26895270923379433,-0.6464263084552139,0.6973426906252741,-0.2533449798209191,-0.2965503563633739,-0.002263292914803023,-5.790613176401446E-4,-0.07671155700033323,-0.15284232150796442,12.13356243828655,2.5950278995834566,5.244246288514019,0.5494835847762339,-0.3373924957405333,0.16141062823758184,-0.04579919988982194,3.3444286784529242,0.08877549520007649,-0.49237264886617876,0.202285461310037,0.03096470668230701
60,15376.37731476759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3102501525293022,0.0,-0.7450958505688514,-0.49497903939233573,1.055314363763573,-0.3485496456018952,0.33796394631923604,0.055854134610862374,0.17282257003476628,-2.3738056312483318,-2.0803222934524546,-0.9914393107946027,-0.5085375716516136,0.44973096682075253,0.30002903692830113,1.1990716022904269,-0.5857622973036943,-0.8204228783763063,-2.4567983685188475,-1.691192800507495,-0.37156908391691285,-0.6182420823611342,-0.4100156248557551,-0.23980978909366357,0.4613731598471717,-0.696965681358973,-1.0003308381470575,1.633846939070422,-1.4182360847693016,-0.4676273041594705,-0.30650901589990903,0.2675465058043902,-0.6461688029766011,0.6969313866288962,-0.25406530856297554,-0.2959127944887918,-0.002267857224846639,-5.801919535102668E-4,-0.0773615081155361,-0.14988506779112742,12.994552625394107,2.791732645016321,5.664996234586335,0.4655338184183786,-0.3008529130290699,0.19423332213513406,-0.031549378723599614,3.4570953169294922,0.10289710911458332,-0.49187165092430457,0.21266407027440648,0.03286954934705438
61,15375.378630712254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3096751101949038,0.0,-0.7453577067791333,-0.4950684532278501,1.0545876065128543,-0.34827020728410546,0.3378837184197739,0.05593368929920018,0.172104522203818,-2.3807969015141555,-2.0791902735817245,-0.9906306823945442,-0.507245501334253,0.4481303860937825,0.3054067665598659,1.2036509383040144,-0.5864585943148939,-0.8177459352310352,-2.460779180007665,-1.695338184863118,-0.3718279099357457,-0.61732436334623,-0.3954322093614612,-0.23976857314492495,0.4659637399944558,-0.6965093332390496,-1.0068193157409413,1.6307410980154484,-1.4121337952566648,-0.46800521576052484,-0.3056063391649747,0.26821601714322585,-0.6426223877560091,0.6964963330268008,-0.2535783218889689,-0.297048743963795,-0.0022653238286972025,-5.795636583716292E-4,-0.07794582933758376,-0.14741608913736082,13.76374899656508,2.9670932755767216,6.043088166853916,0.393756494255958,-0.2692205548805111,0.22801089588873752,-0.026806144203537635,3.5506063010641724,0.11852343582001333,-0.4922911428752557,0.21963959895712368,0.034049533524745816
62,15374.599256328114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3105504655641367,0.0,-0.7453841677177039,-0.4952746940453175,1.055297749057452,-0.34828885281492955,0.33890553468872314,0.05640906364427575,0.17270825462232847,-2.3796266129812773,-2.0775661590459364,-0.9940761810513377,-0.5083384695706302,0.44989727683518715,0.3037767931568357,1.2019484156248106,-0.5861435032530968,-0.8190832416571402,-2.468816181811478,-1.6966988601823303,-0.36738244474003867,-0.6144646668408863,-0.389087601957731,-0.23904511452730495,0.4724377148213844,-0.6944185503989202,-1.002707367176856,1.6268807449801748,-1.4071391960395776,-0.4673516486468893,-0.30480658961711093,0.26787863950764473,-0.6418566281578537,0.6970729909979606,-0.2535425434628938,-0.296456326862412,-0.002264298250507075,-5.790286344027679E-4,-0.07831402649990914,-0.1450232967199989,14.482636167224785,3.13122253999973,6.401263588900579,0.329990273182996,-0.23737454721665707,0.25083902617330756,-0.024546877282333807,3.681923101536914,0.13390421906963118,-0.4937720936245622,0.22508373437977275,0.035107475977587344
63,15373.976358100796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3104266778680524,0.0,-0.7455586778313609,-0.49528151492079064,1.05522007958537,-0.3482575262658514,0.3386472395300049,0.05636956784052159,0.1722007258166931,-2.384329050287836,-2.077142703827826,-0.9916702491468212,-0.5082209999358712,0.44847459030979636,0.3083278945928354,1.203512180363437,-0.5878691828271951,-0.8187465953234824,-2.4719507099741533,-1.69808702507333,-0.3663827082775652,-0.6169889672898498,-0.37922745390802143,-0.23941256758081705,0.47422031901916245,-0.6934884026149467,-1.004168637001832,1.6242095843245898,-1.4036606643127583,-0.46715376160380034,-0.30429351396048465,0.2686865057960119,-0.6397751311249843,0.6966525613973837,-0.25313257884639395,-0.2966159253159476,-0.0022634401177308774,-5.788021498226638E-4,-0.07865207155528388,-0.1429996245140762,15.118359114605937,3.274612188676191,6.724943315933826,0.2760025083459128,-0.21003406550212972,0.2736584905226592,-0.028467028493801484,3.7597309075712326,0.1470753637337749,-0.49293161734043034,0.229429114111284,0.03580739459290322
64,15373.074254679192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3111068635858054,0.0,-0.7456070961262997,-0.49555207917332167,1.0558647168609028,-0.34821832432177313,0.339576908196608,0.05670305393903712,0.17277828754653868,-2.3840796757696934,-2.0760971567004423,-0.9957802558406383,-0.5082291110287156,0.450310799528622,0.30615880265702383,1.2043774171148338,-0.586891689614858,-0.8178409842585662,-2.475638506310239,-1.7002922597513246,-0.36379036196034337,-0.6203087322047135,-0.37270072524911807,-0.23936924427491132,0.47765965327377513,-0.6912970116788323,-0.9984107930602565,1.621560796458211,-1.4000524786114348,-0.46685924337097634,-0.3043129258125454,0.2686737074182275,-0.6392067575389161,0.6971297772128182,-0.2530952485354007,-0.29591929125914485,-0.0022624087949795215,-5.783638619350056E-4,-0.07893797945909048,-0.14102893786562476,15.724168554660713,3.4069519279882177,7.041307149202117,0.21739383021399364,-0.17439117625159972,0.2916626815934632,-0.03538075195532591,3.850011690159793,0.15888278384986546,-0.49157501282305677,0.23395927854067655,0.036462718476588364
65,15372.507766189401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3105891976214987,0.0,-0.7460381836832409,-0.49609499926974615,1.0559443921296259,-0.3479131321167475,0.3391800999534189,0.056333616097515866,0.1719533668506315,-2.38715377624079,-2.078528363303393,-0.9941762079138659,-0.5096443149452471,0.4499775853986307,0.31061066952682254,1.20499204966334,-0.5902858092073865,-0.8203783456535728,-2.4808767130610145,-1.7062653224519193,-0.36313283780990074,-0.6212584390703254,-0.35054614869486395,-0.24094155391332361,0.47738084391621693,-0.6884322205673492,-0.9969748648029579,1.61847419105237,-1.3965724255464314,-0.46701373980815036,-0.30455002955166766,0.2699024828404664,-0.6366536378097135,0.6965070077050916,-0.2533502789625939,-0.29657692719924034,-0.0022634073645539563,-5.785810852326333E-4,-0.07948280360507602,-0.13913461837645727,16.313493592998825,3.5325931605639944,7.357039331686957,0.1357391024685933,-0.1265816064206361,0.3256084444230076,-0.04057267495827323,3.923907218215707,0.17235187906752233,-0.49179844649123083,0.23859784143405058,0.036994856110333034
66,15370.78264294184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.310114458498514,0.0,-0.7476692980361742,-0.4984277738533113,1.0572553791231283,-0.3468874673201943,0.34089611616045756,0.055833357678350244,0.17106333588733405,-2.3854742956994017,-2.081972815604554,-1.005618456118127,-0.5118962624343388,0.4546406864489156,0.3071818764946292,1.2100063133835932,-0.5913653675297591,-0.8190465111093322,-2.4869875375645525,-1.7283305005972351,-0.367734126617152,-0.6458440856219225,-0.28164928406781864,-0.24478162795269556,0.4767176440901541,-0.67913882080849,-0.9920284100931623,1.6156348832008471,-1.3903509725311227,-0.46898768133509133,-0.3108463752196012,0.2723859039335261,-0.6346227669226525,0.6970649412463482,-0.25413258171227515,-0.29690136732464945,-0.0022615179046662597,-5.779172528215403E-4,-0.0807383515152575,-0.1367244225251343,16.97181537279394,3.658305956010223,7.738354115253591,-0.0438207089833664,-0.010696299027486353,0.4127425725213896,-0.06977601318110219,3.9705179830218595,0.18535854795844123,-0.4884447047557089,0.2465436442858564,0.03583430006941811
67,15369.567530371192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3096279924672791,0.0,-0.7482615620126816,-0.498680475857448,1.0578953325749652,-0.34705406690955676,0.33912940251096835,0.05466350047105081,0.17001991882991477,-2.3915993750679005,-2.0876174222973924,-0.9995925544193551,-0.5141853969742766,0.44959092442702114,0.3164691994627751,1.2069201369556626,-0.5958735530418071,-0.8252257191698705,-2.517478525368276,-1.7306913840502263,-0.36073679880241394,-0.626197366843345,-0.19524046836705403,-0.2508932654958238,0.47238569837454353,-0.6709977058397149,-0.9893328603306961,1.6099541514821367,-1.3883577165547414,-0.46774399798021205,-0.3098123652177266,0.27424188713229036,-0.6305361677259291,0.6955665762087586,-0.25301848642198915,-0.29486739366579473,-0.002257185343589614,-5.757609715911401E-4,-0.08251747997812067,-0.13459677943052575,17.598860728303357,3.74690485393373,8.101613411189469,-0.22958248399968026,0.08249564822937383,0.5289637537748574,-0.06504265867305145,4.03934271324247,0.1980351151373176,-0.4852801222453941,0.25118544669105747,0.03498095637188401
68,15368.367205645989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3102603945583882,0.0,-0.7482920594348678,-0.49892514169703794,1.0582962753352443,-0.3472733007450925,0.34022389305661166,0.05487786769097276,0.17117740356423486,-2.3936423228977746,-2.0856258772080727,-0.9987029300396155,-0.5133317625075727,0.4491312106474846,0.3157218458645972,1.2077548224675636,-0.5931560972202171,-0.8234985169571132,-2.5169193379228845,-1.7320356238945422,-0.3569887464570288,-0.6318559228955616,-0.1626119311731979,-0.25627754298976524,0.4760900804671252,-0.6630348419203941,-0.9748037549551868,1.606022711594309,-1.3810381117647914,-0.46618129644480144,-0.30711177130888356,0.27434105064891456,-0.6288526451073416,0.6957091031928391,-0.25263935381926744,-0.2935497969257247,-0.002252151690885417,-5.73844138311431E-4,-0.08397822771183587,-0.13308537249917493,18.048129440570378,3.8079217796592264,8.375280856740156,-0.3612424939016471,0.1697055608824683,0.5876687868941556,-0.08115777400481972,4.115407462476685,0.20676822843332882,-0.48318801492929525,0.2567811135684098,0.03625806553558525
69,15367.170799266498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.310774155789796,0.0,-0.7483189393534851,-0.4991531567750592,1.0585925246875383,-0.34745810587189757,0.34110633079813363,0.05505656962000652,0.17215593986368766,-2.395747757459045,-2.083846248402615,-0.9973705280734594,-0.5126481617703835,0.4486588705145449,0.31552644139270813,1.2083083530443022,-0.5910293471284032,-0.822205628176419,-2.5148103329337825,-1.7327330170651443,-0.3536423030066191,-0.6381363907981591,-0.13501918790602058,-0.2612635283473645,0.4794313345098032,-0.6555167974116622,-0.9608488516101941,1.602490002220591,-1.3742580043094528,-0.4647484768806989,-0.3046940302140262,0.2744541391416617,-0.6272267907639046,0.6956919026331466,-0.25233120884202537,-0.29245941657033997,-0.002247707234590522,-5.721447763099118E-4,-0.08533281874956679,-0.13172733290265712,18.453094314421936,3.862348476062204,8.623989841043645,-0.4807135039392933,0.25073566403395603,0.6389491173406324,-0.09743854274044247,4.184567869847401,0.21473943504761067,-0.48134669765451077,0.2619096293591661,0.037474134768535235
70,15365.949446370429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.311218996341934,0.0,-0.7483910603401452,-0.4994780030139483,1.0588516785788433,-0.3475943665409175,0.3419375732093097,0.05521553750001667,0.17308017494188227,-2.398132911592832,-2.0822331907886054,-0.9956761801476308,-0.5121250905087565,0.4482463506865789,0.3157180571567086,1.2088583514514526,-0.5891635979763911,-0.8211603057376916,-2.5106062647876315,-1.7334934334302652,-0.3505223106483526,-0.6463597593625879,-0.10907630155260935,-0.26640912430455527,0.48296885585912075,-0.6472192556026953,-0.9452592089557844,1.5989462118224929,-1.366933397669276,-0.46331885398910255,-0.30245275309891084,0.27463223382482504,-0.6254419651720717,0.6955103645481311,-0.25208642299811745,-0.291463110717547,-0.002243124565038009,-5.703947496755425E-4,-0.08674197143038867,-0.13036470636843897,18.856432610645882,3.9161474860840553,8.8746937653958,-0.6034656552334436,0.3368568498446318,0.6884620663843652,-0.11613584948850256,4.253629908906753,0.2227624911558313,-0.4794924088450163,0.2673007042453636,0.038731520975243454
