Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c
26,15973.882160732173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4895635982132234,0.0,-0.3703328609328514,-0.41683023545676,1.1095738428821027,-0.2689851163067791,0.4971041990043198,0.102146133858523,0.1778956399460676,-1.8952509344253679,-3.6786326686463098,-1.0060277398782616,-0.5768730076441341,0.3193355171516147,0.10769194847611283,1.456940947197458,-1.4540795983548318,-4.077548255675991,-1.8743366808952557,-1.3760088540890243,-0.15889525042273756,-0.2085347137101154,-0.1083184688044149,-0.2679662608641315,0.3980326731954569,-0.38191307579956313,-0.4966677503000568,1.8170080466478062,-2.118874311650212,-0.241035926793393,-0.2730669303026516,0.28283775654383797,-0.9468009856871444,0.6203804784496469,-0.2723723315675857,-0.15384722740924592,-0.005328264935940944,-0.0015241150666994896,-0.10730100242257025,-0.08128556388444526,4.395913885038473,1.1134970369525001,4.995738959133438,0.5415062765837131,0.3992522599774649,-0.22391371673500182
27,15951.789307248371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5069878868904552,0.0,-0.38978880293722534,-0.39693259340005344,1.0820795558681282,-0.25280925728652104,0.5065843830985415,0.13938777480662612,0.38889246469982586,-2.258161513449481,-3.507465335363441,-1.0040948667748784,-0.47407616232509064,0.5485262076067272,0.14436891137516622,1.5561931636633675,-1.4805597039179799,-3.8033968513849334,-1.7979706973051093,-1.2301709272276395,-0.21001345718669787,-0.3681211288615276,-0.05558437166080674,-0.3204263585031797,0.22847447187362843,-0.45016535147397096,-0.3513163964657292,1.7039692587010542,-1.6651643880299039,-0.18704098679490755,-0.2710128224821808,0.2808618259055157,-0.8493975335639011,0.5714394010083433,-0.3387583496915084,-0.17797200194637489,-0.005170194091587452,-0.0014410292031416772,-0.10832541105170305,-0.07991273524843918,4.5843477316596255,1.1076110923197697,5.193022313515997,0.5026092430782686,0.43391388921486734,-0.036830336903960315
28,15937.492800677737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4985801108411938,0.0,-0.3463110545144925,-0.3908834698814577,1.1072106742562309,-0.2508193277599801,0.48532505058150643,0.10249908577153966,0.1940116519929189,-2.581270850536591,-3.3650015662942487,-0.9390127549051368,-0.26833928395773965,0.6687244300592441,0.27570978253858824,1.594164536254791,-1.4288373630834708,-3.4470029458161484,-1.7607330501667369,-1.1579903115656305,-0.23532528369843841,-0.4196918292242376,0.025826379895725372,-0.4216716815020929,0.10506406099918407,-0.47040268710007355,-0.2563938066878536,1.5757962374455265,-1.4669768896815085,-0.16660435643703217,-0.2802394789327678,0.34208433856686105,-0.8494874194687656,0.7610063860109046,-0.24480978646387933,-0.306006841853398,-0.005152898435441294,-0.0014234030093978496,-0.10952089614879211,-0.07866225425679796,4.729308747359105,1.091861008782661,5.335499251532478,0.49109705300487466,0.427070708843462,0.18005076590745941
29,15916.808764779893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4987985910993922,0.0,-0.3590563522351067,-0.3754608009430022,1.100271491973198,-0.2580277853921008,0.3746620319316659,0.142804118743344,0.2871651356734395,-3.1338815840271335,-3.1457633246528105,-0.6692601207348743,-0.04169427675992832,0.5510531726245369,0.6000723721351198,1.6889227984264914,-1.2976288110750285,-2.510584327492702,-1.854975004690792,-1.3665463751375415,-0.19027944065333993,-0.19070507899536016,0.09575681128393043,-0.5290619842989669,0.24490511731963843,-0.4254829235676068,-0.35632937275590376,1.5668597563337465,-1.4422933004900766,-0.11771937456767104,-0.20216806235869428,0.3497760501730469,-0.927009473901068,0.6108900007183359,-0.131875682838552,-0.4029513697507241,-0.005037027058655925,-0.0013639411637182803,-0.10543105348269291,-0.0776794169566277,4.9686440223576005,1.0711072190417443,5.538823510847575,0.49980999899513306,0.40138986136827937,0.28448229321559443
30,15906.437408586567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6082994802053479,0.0,-0.2610123924550514,-0.24333061998001157,1.1120313373616242,-0.2169776012939635,0.4944499960781759,0.1131053278201886,0.2504404316634414,-3.5515145632586815,-2.9966346423154673,-0.5222484909122839,0.10784676437450189,0.4732696789136731,0.8718684393459304,1.7768091141279274,-1.2047742673768655,-1.6358126859755662,-1.9457772170059777,-1.4937160603381878,-0.14126551919166613,-0.0642940449802526,0.10278955812185706,-0.5787175154380146,0.34663307906378393,-0.3095634164169091,-0.47858526769248183,1.6067830244984977,-1.4685135839843992,-0.1076581373374074,-0.165892499819029,0.3179242870442022,-0.8611455261498115,0.6232359711136694,-0.39880858749924997,-0.331624957102324,-0.004959034047498735,-0.001329546906177827,-0.10348642659766907,-0.0805187703269991,5.184003902158723,1.0500593262575137,5.713139671372599,0.4606905571491508,0.4199888269378602,0.2466772706522216
31,15882.742911553696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5843546789955287,0.0,-0.30240676346097395,-0.2545760505921524,1.0538790453442812,-0.20621660717685109,0.5312865340453649,0.14394176659682295,0.30537817658743427,-3.7863656633745775,-2.973802661912584,-0.6796743188768088,0.07314035867855553,0.5614853090561985,1.0038665637876332,1.8933678232277906,-1.2307020399995465,-0.7120270571888064,-2.006485056685591,-1.3795921504810913,-0.0752564817789092,-0.2481749680369352,-0.06779820988110341,-0.4324820513712625,0.40362604026538407,-0.20281557951739365,-0.6036144280780531,1.5682481729298474,-1.6927418935288587,-0.16733825209246517,-0.1835476646323976,0.2974404628515555,-0.8474236007789996,0.7632198337690372,-0.26577138892414254,-0.1473496299412527,-0.004795226630821705,-0.0012729953509847934,-0.10218230096829754,-0.08066201162107718,5.420697883139243,1.0351603954676383,5.890852982882026,0.48648879144485296,0.38311224866558524,0.08028314495263383
32,15859.82023627248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5065648280507375,0.0,-0.40129850714965215,-0.2964159940066926,1.0692498552698948,-0.21278548264602362,0.4536555664648888,0.07114035691865855,0.27858922362434163,-3.5968871297867815,-3.142237572796171,-0.8739181032283014,-0.17133108265295,0.5491537436823858,1.0070255480525097,1.8894550708936537,-1.1253735953785278,-0.13256967388597618,-2.106503287406479,-1.2395635245081749,-0.34137447738971305,-0.31850359771768655,0.22908336394617201,-0.3367045649427103,0.3650301977928204,-0.566393566647686,-0.5458019630895403,1.6269694539407258,-1.7590991910379155,-0.2356960160082272,-0.23246441456076805,0.3680841444749979,-0.8483905345475008,0.7212109478113203,-0.3874823893537575,-0.29939069881923697,-0.004730133610947519,-0.0012969674828822975,-0.10040261538786763,-0.08065219924472217,5.717894919339998,1.001929676108888,6.0979497115471,0.5653896511029255,0.2852487447897233,0.003068357796796206
33,15828.589940988379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.641637400978353,0.0,-0.2737484278803414,-0.032857977252931325,0.9713207135082935,-0.1839968965351199,0.26298947194148214,0.10513302535808887,0.17192925181054003,-2.646562198778004,-3.9249168332135604,-1.2757417232213832,-0.14935970213941374,0.2973590701293262,0.3316545827918387,1.820498460021645,-0.9202123233401509,-0.026704664885326607,-2.178978685179009,-1.4596213535641565,-0.23617718126479548,-0.22445702566108217,-0.28975233939949663,-0.10576217912945304,0.11273930126539095,-0.6343717133095981,-0.25292273038770674,1.4037433417928642,-1.4011377811596135,-0.3382488628248897,-0.3986587949084227,0.2952005047973474,-0.47170349788022087,0.3016633713428236,-0.26085458143716667,-0.8412357418765727,-0.004269371297476528,-0.0012554890464163122,-0.10219768893119258,-0.08436710342823274,6.895910621617434,0.8529003815080167,6.884381694416668,0.34107193997203333,0.345417995879968,0.8030300086489774
34,15773.14698841283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57192967711573,0.0,-0.36405485417522104,0.037478858378106925,0.9168430339201766,-0.2879151900160482,0.26933108713084386,0.1625889717932288,0.25463091390146314,-2.030131123262838,-4.205504099129177,-1.1407393600067515,-0.1543788422627355,0.23229522444310097,0.04106243975157997,1.5499243816914685,-0.7763202895906123,-0.28579918245708547,-2.17657022999803,-1.533182101249734,-0.12001541482961849,-0.25811937415451486,-0.453545467391074,-0.2027607699233008,0.046604258841234814,-0.42345395113180295,-0.18006608748410352,1.4758397239795649,-0.8791111305960095,-0.13370171372736905,-0.18364659107225506,0.21210045266681712,-0.6996561367109522,0.5137021686071694,-0.24010019919070164,-0.7845953451224784,-0.004093850390943833,-0.0013230858368709114,-0.10406954831981906,-0.08445042276722747,7.617876290989158,0.7718861926701407,7.367682933359337,0.5677322753037812,0.07336990624243306,1.0094407905110083
35,15738.107252318034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4676633188452706,0.0,-0.4154118657734858,0.005312497758138288,0.8773720111594604,-0.331481020223756,0.18803725730910123,0.09983078703810547,0.19869311123788252,-1.9518525572139933,-4.031306293663389,-0.8252028767161055,-0.2835647367593623,0.20464330709095324,-0.07099520111878774,1.6136864441592775,-0.9962462767649543,-0.7809862550458673,-2.2093377765255124,-1.5090306733911798,-0.07446206235309792,-0.34566832217023424,-0.2359171014041238,-0.39627398409566467,0.22235734448669758,-0.41973190732645305,-0.2827734691103906,1.2555391793843182,-0.7552148052940346,-0.18656724580969924,-0.24352494602743252,0.29269227279881005,-0.5507478626134136,0.5798819678659822,-0.15277039083454944,-0.431283156174625,-0.0037862625073811444,-0.001235844446613866,-0.10189327930266617,-0.08468860843344704,8.039416156574978,0.7291684804805787,7.652002235698331,0.580312170749266,0.02475357763248054,1.0208439017383157
36,15708.727575053079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.594909006615987,0.0,-0.4365623125807132,0.08093394020493436,0.9338977518290038,-0.2828302037327114,0.2524937074779499,0.157568153430112,0.3325809852809617,-2.072367038661598,-3.3846868091600286,-0.8632864434161611,-0.13210798595944356,0.27497822228870283,0.18435435454007207,1.3040955887230181,-1.1259832569801984,-1.4634002090153833,-2.1976852349820297,-1.3210316628616106,-0.12742322164863923,-0.3855622925247018,-0.24921293803088618,-0.34458353422927557,0.49701705993506407,-0.7489424284054853,-0.4266507021492971,1.212898349396506,-0.9394625194838219,-0.2590903708324528,-0.28692414230060515,0.3047156089953586,-0.46906076963076565,0.664735521911247,-0.09954843749150222,-0.3286650528208272,-0.0036830928614214314,-0.0012129512088886922,-0.10330512958460134,-0.08471278104290798,8.411489585462585,0.6874645130069306,7.921370446967568,0.6798214895976693,-0.10615501713243408,1.0567783659137011
37,15690.727040139984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4754254854085707,0.0,-0.4951368226480593,0.04512165030896053,0.8618316179197396,-0.2943045597180097,0.2213776847196424,0.09302785285059664,0.25463585397979305,-2.258897824892552,-2.900033576708815,-1.0049228474361689,-0.14371677900165175,0.23034440062306857,0.36390095133278505,1.4008921160179317,-1.21915006834134,-1.8821766238155309,-2.210299513802832,-1.2573871839949027,-0.14858300514396836,-0.4148672472768901,-0.35908917372227234,-0.22989039473795686,0.5012919331612866,-0.7765667591926934,-0.5134675636923773,1.253993198937778,-0.9779038296511349,-0.21681421005869517,-0.20335164019458207,0.27738510254856147,-0.48337669337172745,0.6525208702107139,-0.18340049948357323,-0.5224261272964034,-0.0034483685639915265,-0.001105586599311468,-0.10057519468347723,-0.08433116966658055,8.61402052772992,0.6754558904690934,8.078199957329335,0.7368093188420463,-0.17219001213526597,0.8830233555230176
38,15681.190888407353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.485688785571968,0.0,-0.5103307436466797,0.02481987823149079,0.8795564988136877,-0.2918041577747175,0.22495880001294707,0.12829833670352322,0.2570950696173449,-2.3868707648646286,-2.5599709216816646,-0.9170915777934819,-0.388897074257876,0.3260936270419804,0.4647207597326125,1.384275214196327,-1.1039737864649568,-2.0732037352480637,-2.2960353659458796,-1.2985669223781628,-0.16422807331077546,-0.5021668011541649,-0.36414451444784357,-0.14479716964484962,0.29610708896195764,-0.6167540645236849,-0.5688485264848251,1.3884739586924155,-1.079133769594553,-0.29743589194856,-0.33253169220299483,0.26125074555003136,-0.5103549303817503,0.6354083565091604,-0.19021729391638184,-0.6499274640986084,-0.003411404907015566,-0.0010976336166198298,-0.09819331319840542,-0.0850617381161933,8.751237925708937,0.6608951205636245,8.199973498568188,0.7640038429729424,-0.21042922420136106,0.8909845792212642
39,15674.25684146962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3490491074870532,0.0,-0.5711305038793816,-0.039403002194289716,0.9203360440186656,-0.33576173229489936,-0.05430221165080265,0.00550507014996808,0.14308681206890428,-2.6343983456207214,-2.165906983665156,-1.0408466877822289,0.018294756550689073,0.6533896661568563,0.3523712637045538,1.2183354769425387,-0.8268611808237696,-2.1512649165765456,-2.726973842089677,-1.8377366649662132,-0.2626664764436322,-0.9139673054163759,-0.08731447772502471,0.21960969412133508,0.07916722225149914,-0.4098873571699037,-0.7283512753513456,1.5408975606615631,-1.143123913015442,-0.3931414991864468,-0.3673250892737467,0.2925643799260195,-0.5798673110622083,0.44919426569146353,-0.2988834573204349,-0.3081945608982387,-0.0032459910060012144,-0.0010316349367373268,-0.08422890797663996,-0.08544634311330965,9.180968840175932,0.6193466953195601,8.644396547287677,0.9292165418549246,-0.39771260208939213,0.8784941737760945
40,15646.408145342579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6067533808877001,0.0,-0.6147342754701686,-0.07142530095108263,1.127144839843945,-0.2778861890379564,0.22741972872553576,0.10594961891145774,0.33515723400947145,-2.9712271082503303,-1.6759113778581225,0.03551696102780588,0.36857215492004064,0.5948920841585843,0.18896437925881318,1.6278133690704408,-0.5495692523835906,-1.775993588047834,-3.293936206234103,-2.633092321307971,-0.9165251153806788,-1.5660938857784674,-0.13750282429046085,1.2477610455676809,0.04840066398159023,-0.7014107039239761,-0.9758332847013089,0.9688319587598144,-1.1793710914845448,-0.06017621650516819,0.08535953201196961,0.38628862636204075,-0.401349999931934,0.9409604614180087,-0.17876455821614595,-0.14446740692566565,-0.003176228625396705,-9.461160497525598E-4,-0.06887319561537432,-0.08172422132118079,10.637782733872529,0.4916278859778255,10.22229573813588,1.552131648475482,-1.0977213166858304,0.6838293753616153
41,15556.693938320454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.455399360042153,0.0,-0.7259610353506252,-0.2297215683777248,1.1722814537398019,-0.4205248394333712,0.24661059922818124,0.07858856949876236,0.3104311437375203,-3.2739041188750173,-1.727486985489898,0.07804472498542335,0.21633039589754727,0.617378972709162,0.515814860746944,1.370381858852026,-0.7946616140969924,-1.2500786265456008,-3.0622017135078194,-2.227762797208049,-0.7082628358807548,-1.3537495434789046,-0.2138360105846605,0.6102472286122738,0.5116708023105395,-0.6130286914834038,-1.0100793675925288,1.2422394276976316,-1.0546387179874783,-0.11006892738535713,0.0521607518118885,0.30640622129586936,-0.564607978162302,0.9992688093340806,-0.19233632483430005,0.005162000136611389,-0.0028606067249022423,-7.101545869134301E-4,-0.07483371414096082,-0.0834315467816866,11.707612315470485,0.43685550553039343,11.392615193658818,1.5445897892495786,-1.1258215694882303,0.7393680066351772
42,15545.382029226084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4878115245956136,0.0,-0.7180994444530866,-0.23126006316583408,1.2091930439818996,-0.4288823379255185,0.28728134205095035,0.09294568330149135,0.3412549222896331,-3.283092800061748,-1.659253336155552,-0.15631280585811425,0.07430180047393906,0.6319221151518692,0.5015971654116483,1.5354931050133385,-0.4855831450608372,-1.207771367819603,-2.9681191669411535,-2.2810387533270986,-0.5210002170167085,-1.2908262369453276,-0.18961130402728105,0.38450229066960173,0.6362203932467485,-0.6912786659571827,-1.0399283398553294,1.1821488504732443,-1.0532876311764783,-0.07442833412043226,0.07978514595714246,0.33605246340759526,-0.5662646580583556,1.0634178798837088,-0.1680228270908381,0.08338752602020988,-0.0028222967545108624,-6.985547782393039E-4,-0.07540384668356054,-0.08294092812842263,11.831341351868057,0.43001184092653283,11.516267868905556,1.5549756653569906,-1.1396912842265057,0.7637138919426564
43,15489.273336193462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4489116167917953,0.0,-0.7023844983333243,-0.31016815553069954,1.2083568677416878,-0.44566321133813275,0.3057603339067151,0.06570132395661303,0.28885446467907683,-3.004578086951277,-1.9716681564185277,-0.3872862550897882,-0.060806195489946785,0.46503127111574805,0.4410049434997293,1.4608989701516009,-0.5640925944408269,-0.8308163478994435,-1.8987664995268754,-2.7200736424895795,-0.5942859856443351,-1.7068896731345649,-0.5152213733915108,-0.20417239742794158,0.4548632615544864,-1.043592039190849,-1.887635572665898,1.4178703746063843,-1.269938279604966,-0.153955851125988,-0.11776175985001265,0.2533158238771539,-0.6243396319263733,0.9315816958294403,-0.26531238962578757,-0.10239809040700443,-0.0024820457791404835,-6.167933269018409E-4,-0.07771315366990712,-0.0788380808595749,12.122810542937973,0.4155431683156726,11.591638132732642,1.0326201309460736,-0.5142356852347879,0.6701680916830136
44,15475.889251390216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4708442280322618,0.0,-0.6904742172097089,-0.25635981998435964,1.1983210900172176,-0.4483854161780346,0.3324180530356102,0.09052437892352186,0.30644490333602276,-2.960213610730251,-2.0597522851677734,-0.5944362719290905,-0.16165657762459235,0.6221228698266659,0.37921470228753024,1.392572919852892,-0.7007094069357396,-0.7632665951128929,-1.9356669214780313,-2.6819333078029484,-0.7804250969737241,-1.1756545564608691,-0.5358066800153076,-0.24668418342946577,0.2082898233207718,-0.9688357876770064,-1.9656414087446321,1.3217398284903588,-1.3130090667270808,-0.19029926861251262,-0.015918639040689603,0.27368123121700305,-0.6055549826328185,0.9470998365625632,-0.19646968450520175,-0.019693663069577733,-0.0023248642768100864,-5.652636531372521E-4,-0.07422286860473633,-0.07771365533437437,12.208371587606505,0.40792570724706917,11.578115157059388,0.9021449066648537,-0.3629299496955162,0.5844202463870765
45,15452.025787603276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5110586177882437,0.0,-0.6300977337110802,-0.27609697710153264,1.179789302349694,-0.3824018718401513,0.3276307571884148,0.08838943551556072,0.2886361339302012,-2.794613348032452,-2.2994666861109305,-0.6707989878599147,-0.27339194876295847,0.5284160769604573,0.44233641105711524,1.2402414932317882,-0.7347689441939904,-0.7433626882493872,-2.9745005330271344,-1.870376023233689,-0.1085698986734085,-0.7455757346622737,-0.3784642979981587,0.13092523187329172,0.34188215462515403,-0.7756860893474585,-1.6005577475433292,1.2258158644933557,-1.216332788913151,-0.10931090013403207,-0.04684266509916252,0.2867858423192517,-0.5387971694052855,0.8276615049224038,-0.23398739425983367,-0.15991307510743988,-0.0022584839636363577,-5.612330077925002E-4,-0.0651154786770477,-0.07579497923385504,12.37673495987979,0.37216605252976076,11.468061771762672,0.7797380778783123,-0.2255309580793277,0.6336294655157501
46,15446.81361576818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4908836171395552,0.0,-0.6519470518413993,-0.2996290165760252,1.1517694138465069,-0.37489152431733264,0.36336186870766096,0.10255201958211767,0.2837885281920065,-2.7696314897546883,-2.304719062780897,-0.6738969391074222,-0.23474095346892426,0.5141834225870928,0.366227421535931,1.2987104150632711,-0.5840930139487186,-0.7788193019660989,-3.0875299100692595,-1.6775931103024626,-0.3032206542239696,-0.6972470524465614,-0.39792599101878734,0.1797555911808099,0.6243222189200983,-0.593972864223674,-1.4174738867543768,1.3157694407558644,-1.1826954488609873,-0.18168013347538792,-0.11064090736915604,0.2572566031169413,-0.5638532619289326,0.8277828074384853,-0.21924661845316426,-0.1998791086027849,-0.0022522629967089863,-5.649751776687937E-4,-0.06567566778623042,-0.07711912710575704,12.429030912134204,0.36563422444211263,11.420680058005653,0.7059773528595092,-0.15575655600598515,0.6633641222515118
47,15438.15620653992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4869306564277873,0.0,-0.606916774088984,-0.278098217635233,1.1107941546217415,-0.37625266807280805,0.3667992890262996,0.09077061442495275,0.3179645186660515,-2.663433506360944,-2.125923715859455,-0.674533965067688,-0.2518637505320881,0.4627030117304971,0.33017170234405874,1.243663264369825,-0.6893908326777938,-0.7776570755777223,-2.939140044676387,-1.830331793773226,-0.3326369216521132,-0.7464675630971557,-0.46688384192353954,-0.014483790010572734,0.7061615704790026,-0.5544574302655534,-0.7337146420780967,1.4023832870283506,-1.352008904996476,-0.20500385943197838,-0.14825641919699617,0.2643677637345222,-0.618362977617083,0.7877009309864841,-0.23968596351978083,-0.2036110536813119,-0.002223355067799348,-5.690582391879979E-4,-0.06789869516040511,-0.07847990948687933,12.546288545235893,0.35226866905276627,11.30449364185641,0.7439875137333635,-0.21591272665098085,0.6075622415552202
48,15431.979479932123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4753892769024253,0.0,-0.5605610137664024,-0.25131385747025287,1.0637199202883205,-0.3751981031700778,0.3532492860284455,0.08454064914430746,0.2839079844712277,-2.5853850084224583,-2.119447716545087,-0.6890621049141538,-0.27797054159346013,0.4662776901518508,0.3052279667580952,1.1801187708635137,-0.6603290113943557,-0.7970533713844211,-2.6890891464964177,-1.7933894025977748,-0.26355716700249254,-0.7148060069744743,-0.5099457752009244,-0.15733323866314625,0.5315313639027479,-0.72174392384667,-1.3242063340667718,1.4557969899440126,-1.202786310385731,-0.21284481431381877,-0.18189338830848933,0.26941154986092924,-0.6416340059381583,0.7344312158647354,-0.23575147534130933,-0.28191578701527054,-0.002292522470326968,-5.91566403025067E-4,-0.07111658594382259,-0.08088981305327138,12.708650446698016,0.345164835960882,11.116201554530559,0.8489980646817177,-0.3657302649970273,0.7475890146928199
49,15427.493643282993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4973548524109823,0.0,-0.5286130556474895,-0.20592253530243354,1.0496493927003168,-0.3600291464690226,0.34487970307126936,0.08710147942169015,0.2751964855501387,-2.7251623549120563,-1.9944598144360284,-0.5661838820355458,-0.1897156695609943,0.4462694549734124,0.34516033298475407,1.235321534718807,-0.5516006239166895,-0.6287054704783529,-2.6123514583747056,-1.8642456806000867,-0.25209256005006586,-0.6581973237833317,-0.6075854249661388,-0.2316276230719592,0.5148625915736307,-0.6966508161046768,-1.1527503194739375,1.4424638884543701,-1.3044189535141266,-0.19402586433928748,-0.1939179572455604,0.268095697375207,-0.6205412846572339,0.6864958110518112,-0.24956202456659304,-0.2754669473652915,-0.002215992254072598,-5.555666240942515E-4,-0.06987522125158419,-0.07983326649900796,13.085829450752467,0.33634441051090086,10.661123311932023,0.8335894319119006,-0.33263965943279944,0.6315923770000336
50,15426.04763269313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947667335408334,0.0,-0.5255109574037807,-0.21245237559257724,1.0511456966450696,-0.3595783284915515,0.332852496367012,0.08455848009920906,0.2704470813075737,-2.637555342885622,-2.0404739136409695,-0.5647118645931475,-0.19216240602018458,0.44370504239556036,0.3084770815206275,1.209275268370727,-0.545935612062826,-0.8060017572207984,-2.5343697166019643,-1.828553061325018,-0.24546262929327306,-0.6010630241584013,-0.649319716219707,-0.2615824436766294,0.462263278031262,-0.6958138644168875,-1.0063279695180538,1.4485104608621477,-1.3938900515295356,-0.18766486004975716,-0.19350102575193096,0.26600986393376735,-0.6162416017526887,0.6763801636916531,-0.25186877210292835,-0.2690433398412021,-0.0022572629058303082,-5.756276675551726E-4,-0.0711737703737699,-0.07952716508754509,13.200177805801781,0.35659584588576804,10.003183842791687,0.8875447444303504,-0.3641012544344545,0.4823712232084459
51,15425.61254221429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.492753420673315,0.0,-0.5365640750144711,-0.23364888622636154,1.062543015018803,-0.35825527167665566,0.3304145896967396,0.0864122490963239,0.2618082986075656,-2.604391754980346,-1.9537896228738116,-0.5715454050255279,-0.17546079920142235,0.4430691047518037,0.2948812495797,1.201522424624312,-0.587458024921754,-0.6970396270474905,-2.534901553123426,-1.698883340931559,-0.2343835457578954,-0.5395840390265136,-0.6496969320927909,-0.24706499385656405,0.4738188956926435,-0.6783864017297127,-1.005373356421974,1.4353150528375946,-1.3837298300119225,-0.1900790094846413,-0.19572472229836763,0.26290786306268493,-0.6048848984582584,0.6919065229153024,-0.23292851884691826,-0.25661455728531013,-0.0023280926962882735,-6.031641482023693E-4,-0.07228903226498135,-0.07964297779995563,13.380259624265816,0.3780952822162348,9.425894282603315,0.886178575555577,-0.3428766609399851,0.4036930777400799
52,15425.199507908617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494834741506305,0.0,-0.5340415117128068,-0.22917560664127654,1.062339304758328,-0.3609353127303142,0.33260582504205805,0.08628530816892321,0.2691548041442802,-2.644568672964664,-2.059685153744214,-0.5804708358952095,-0.19150939032336403,0.4503655224789382,0.3091416180072268,1.211948759738604,-0.5593871139941758,-0.6827953843844344,-2.535292166084582,-1.7086766251895404,-0.23219717012471705,-0.5666072056273774,-0.621750617484387,-0.24618530949506381,0.45936747113595683,-0.6846547031142018,-0.9678489047989923,1.445868879044489,-1.4251816178148642,-0.19387185469439341,-0.19982768466189155,0.26963745403032535,-0.6168890694985092,0.6989758998297215,-0.2334151247641151,-0.2594914333717004,-0.0022621671563021867,-5.764341097551359E-4,-0.07135377857829775,-0.07952770182663992,13.553089365408605,0.3825129653959326,9.319556293713427,0.8974562751993856,-0.34944340214100716,0.37343158030138746
53,15425.015067396007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4963418111719533,0.0,-0.5353230183484273,-0.22364279876870136,1.0629907659440425,-0.3602627298189528,0.33258841791548976,0.08627107336444968,0.2666550130431993,-2.663959080456191,-2.0065486235403047,-0.574875506693065,-0.19170872521617036,0.451809385093434,0.31875378783539754,1.2075881943220927,-0.5567811602899572,-0.7497192410435242,-2.5466391124659884,-1.7099119611312423,-0.22913899132156945,-0.5860320006837606,-0.6025304373993954,-0.23173570662295817,0.4507998397838309,-0.6986324616822963,-1.0015745392146995,1.4485684274700914,-1.426511629295333,-0.19572624160335536,-0.20120991031242866,0.2689045200753286,-0.6157392001920284,0.6935748965436506,-0.23897319507074277,-0.2748596830570869,-0.0022251852927976366,-5.635682404633463E-4,-0.07054781681324128,-0.07936564615723099,13.787704779785862,0.3820309226612084,9.326316727969154,0.8834804044070907,-0.3335057317933374,0.3826131537523002
