Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_speed
85,15435.3529207173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5049864620879791,0.0,-0.5405894026879247,-0.2282815396434015,1.0710814311924128,-0.3586478305695531,0.3344557549671492,0.08710248972489912,0.2705429719978615,-2.6490122869415225,-2.0331410217709727,-0.590174466445208,-0.1962115261968877,0.4535161349355617,0.3063357217594301,1.2129230859687772,-0.564032685834026,-0.7530332789569584,-2.47182799184922,-1.7557039728127055,-0.23721285518023993,-0.5951983545716814,-0.5611651331785034,-0.2470307228869987,0.4531546954178042,-0.6681164567779135,-1.0140587866480386,1.4725011117492433,-1.7239658828516276,-0.19480355523611673,-0.19524341646849783,0.2689483805396036,-0.6472663045911129,0.703240293119653,-0.23850717971159235,-0.2767282987694354,-0.0022662034088757367,-5.750546236564354E-4,-0.06185096361551168,-0.13236644220377652,28.341236170652625,0.7533345666631801,-0.15737497667791361
86,15435.046889861465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5039470987293788,0.0,-0.53951995384728,-0.22720962187678231,1.069171763554696,-0.3585090811234148,0.33485781518701574,0.08732381067441441,0.2705724696026467,-2.6522276530140503,-2.026854417948552,-0.5836425291077871,-0.19426193768828098,0.4506098324016927,0.3109614730617507,1.2114901328220826,-0.5606240599484237,-0.7434825777264688,-2.470570282101152,-1.7568369052404509,-0.23642284386001094,-0.5952305670196099,-0.5663489083370591,-0.24569668948388282,0.45525558666950117,-0.6732095815634808,-1.0188950697776886,1.469659564909809,-1.72353789706353,-0.1939487917699077,-0.1948368888598248,0.2680848927439218,-0.6461828766543504,0.7025842837304144,-0.238178486598857,-0.2765993030592302,-0.0022654425970415094,-5.754391805655827E-4,-0.06105680991394782,-0.1302567897496815,29.31032892691383,0.7884702037516664,-0.13586390019093159
87,15434.856376181957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.502428871840686,0.0,-0.5384709283418337,-0.22639174887289826,1.0670711676087663,-0.35843507609014225,0.3349734176390938,0.08713190092448829,0.27031932647424206,-2.648301441028707,-2.024216939935434,-0.5824222807404618,-0.1926793631322889,0.45139040771806216,0.3086693696749561,1.2106934220706742,-0.5622548119133082,-0.7371460900772023,-2.467370403962027,-1.7548872996713247,-0.2357207304509271,-0.5935692570035999,-0.5712278859474841,-0.24612981073061826,0.45623030651657354,-0.6783602439419696,-1.0187630104862968,1.4689820230989192,-1.7231195563213224,-0.19408010082638977,-0.1948674736142834,0.2678082719940382,-0.645517917647221,0.7021254754925913,-0.237917736102469,-0.2765923734670406,-0.002265860011816877,-5.762503426167974E-4,-0.06054085266908101,-0.12901034269644776,29.971064163725032,0.8124257970540776,-0.12190215005145219
88,15434.716469179188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5015085416753096,0.0,-0.5379388504949705,-0.22599995098563808,1.0658442528540875,-0.3583888509842478,0.33492543030470934,0.08713367390750881,0.2700871072486669,-2.647886163216902,-2.0218161075194114,-0.5807526237361984,-0.1922287610442726,0.45019597908878795,0.30954586838024784,1.2100237842094135,-0.5611447886303852,-0.7327089945741501,-2.464382761412228,-1.7512854777961566,-0.2345747485458762,-0.5922715698007852,-0.5744620031747536,-0.24708261621571545,0.4568638255492757,-0.681384869672309,-1.0163381330926173,1.4677657095091183,-1.7225313505859152,-0.19381849965981585,-0.19461292813979672,0.2676343615655647,-0.6449195241564636,0.7017518333473393,-0.23752987517292054,-0.2765258797647883,-0.0022665081637498435,-5.768092817195666E-4,-0.06008844871668871,-0.12796006564895673,30.533971937391616,0.8337644461239865,-0.11025243049661144
89,15434.613012073041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.50064994252519,0.0,-0.5374277386017553,-0.22560244837302007,1.0647278764409034,-0.3583640697135341,0.33494388193392505,0.08704605541717987,0.26991874153344325,-2.6461686482477336,-2.020104291035822,-0.5796448250374928,-0.19150107164733324,0.4502992024177411,0.30883565920017825,1.2094612021700575,-0.561442979103216,-0.7290797738169784,-2.4615667552492577,-1.7472471085785686,-0.23369858333304827,-0.5906693177153033,-0.5770064291146569,-0.24836953326665387,0.45715899482578115,-0.683835177647118,-1.0120549119530502,1.4672107950401998,-1.7221030425114285,-0.1938076369340101,-0.19458065810704475,0.26752670615896107,-0.6444625925472061,0.7015150586818261,-0.23735259087613653,-0.27655487411619933,-0.00226580384765873,-5.770151654747616E-4,-0.059770739629662374,-0.12731140544527478,30.944833568227168,0.8489016874425684,-0.10253221434613659
90,15434.526723077606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5001324862598793,0.0,-0.5371249924291945,-0.22539441613755556,1.064050825924647,-0.3583205026450066,0.33491282298762387,0.08702209510949067,0.26976116410763995,-2.64535342431688,-2.0187712131308206,-0.579128625312229,-0.1912799109418135,0.44989213853567556,0.3088352336472325,1.2090353718773528,-0.5611163194896457,-0.7270341780457844,-2.458592774574756,-1.743877730823551,-0.23292910561416072,-0.5894536901273288,-0.5784425914374354,-0.24954507083968752,0.4575119741056951,-0.6849725332290333,-1.007746149863967,1.466238248938944,-1.7216236765886237,-0.19369914752237372,-0.19438350622784722,0.26751734219899764,-0.6439983659334274,0.701366369547944,-0.23707884501012103,-0.27641517138163596,-0.002266312124276693,-5.773648557556991E-4,-0.05946395221747509,-0.12659790797563855,31.35678748485314,0.8648140654624146,-0.09468052171456248
91,15434.02432999076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4944069295012805,0.0,-0.5341185506928221,-0.22312370569584625,1.0568989815861334,-0.35817376469418055,0.33481525592971845,0.0865121765282689,0.2684492894764429,-2.6369086663961467,-2.006928119245005,-0.5701633421904795,-0.18740192877730322,0.44755712836417666,0.3074759029493801,1.204971475133178,-0.5584210848185828,-0.7017491469434836,-2.4324464157391747,-1.7067366589056456,-0.2256225574294785,-0.575475550785675,-0.5899567533966635,-0.26281664846187586,0.4591363431894579,-0.6952694772312416,-0.9586950848446302,1.4618428647794859,-1.7180404066306114,-0.19306140100007946,-0.19381666307494266,0.2669533449720539,-0.6409820875443867,0.6996212244963889,-0.23574171295035004,-0.2767472478309013,-0.002257849924155746,-5.775657176744679E-4,-0.057216226304116394,-0.12223205265901398,34.58445525065559,0.9849645506417316,-0.04077524765344347
92,15433.909083704326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4933919094946715,0.0,-0.5333222183734001,-0.22268600433030475,1.0555048789966144,-0.3578568682383288,0.334689707365657,0.08640424005864229,0.2678881160165528,-2.631183234597709,-2.0030666093318374,-0.572825592133799,-0.18776714863922256,0.44763517415096465,0.30472595450182655,1.2034199775934413,-0.5592006716816006,-0.7027014590482602,-2.4147414047631566,-1.6952302255479859,-0.2240140099131326,-0.5703725146375414,-0.5883268858667691,-0.2686231107729408,0.460772399498831,-0.691437042630451,-0.9345057996105812,1.45567128010384,-1.7157238240696597,-0.19293633955704853,-0.1925618697720883,0.2675071014887299,-0.6385354214834464,0.6997771704974647,-0.2342934097783462,-0.2751241800651435,-0.00226398585789811,-5.795538014305118E-4,-0.05592114518715166,-0.11877009548582575,36.74549429417752,1.0691167441883995,-0.0038872290988939545
93,15433.88019202609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4935961037864516,0.0,-0.5339639111195853,-0.22313704242739435,1.0560718290718212,-0.3581219685732372,0.3345505474238278,0.08646764622659368,0.26798902343960146,-2.635387007500832,-2.005128222850583,-0.5699103245637918,-0.1880439556358921,0.4454681066651106,0.3082517871638734,1.204171178850756,-0.5556301393124833,-0.6998890189360283,-2.414888001847839,-1.6947500032202427,-0.22315890418758738,-0.5688858483649415,-0.5835137175780719,-0.269708330329539,0.4598059539162142,-0.6879756724763981,-0.9336884707077668,1.4603991901526698,-1.7166541070728274,-0.19274807209878217,-0.19328032581798987,0.2671529884260755,-0.6402595184341116,0.6994870000947342,-0.23513128667971858,-0.27638771794652506,-0.002260496780471339,-5.785175083589278E-4,-0.05675857865427266,-0.12088084842943081,36.287154879625476,1.0505176715035622,-0.019231800677691424
94,15433.76311593297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937872910127787,0.0,-0.533966407395889,-0.22308765701865096,1.0563101537499142,-0.35807267487102473,0.3346236036256752,0.08638877847268708,0.26814239477288354,-2.634867884227667,-2.005075637307741,-0.5708841356712305,-0.18795957764011004,0.4468861641412259,0.3067865297966358,1.2043385498418273,-0.5574994320578076,-0.702911828134022,-2.408743418483837,-1.6941308718143282,-0.22438490067779143,-0.5686713586113207,-0.5802805223631449,-0.27057950951516313,0.4595219019723911,-0.6843397129812755,-0.9286096310702786,1.4573078109883184,-1.7162471090537523,-0.19282443686409673,-0.19280892449265105,0.26726647676336307,-0.63944014244861,0.6998951116966476,-0.2349835281319968,-0.2757044899723747,-0.0022570294041748653,-5.773933010669579E-4,-0.05603399071510862,-0.1192281550922379,37.28202106957046,1.0883133230200759,-0.0035846758974946713
95,15433.695589195762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4940707087263267,0.0,-0.5340398730168495,-0.22314299631709053,1.0566348875331275,-0.35799653144354293,0.3346556755506612,0.08640328230684566,0.26819518733996484,-2.634977904149669,-2.0053408940575315,-0.571600682071044,-0.1882134036302606,0.44679341106632203,0.3066626056228355,1.2039703681572955,-0.5565736842097894,-0.7044069297654368,-2.406115711797241,-1.6953380328794125,-0.22490133016344674,-0.5682531311563451,-0.5764333114490702,-0.2707692656837558,0.4591853364886413,-0.6807239570946652,-0.9280289448127695,1.4565918263685584,-1.7164907177018258,-0.1928066823268214,-0.19268385114916206,0.2672865610612695,-0.6394854816767864,0.6999796552040599,-0.23499910059956722,-0.27562259060267386,-0.0022561297759874743,-5.76905050406946E-4,-0.05584405100698482,-0.11887510606793411,37.75594446232626,1.1053652501810403,4.2356313296260106E-4
96,15433.621448546075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494030574451239,0.0,-0.5340599832153845,-0.22316078082237836,1.0566346780984792,-0.35798608194990833,0.33466425074443296,0.08638002710541712,0.26820167223847574,-2.6351676547171277,-2.0053761175250426,-0.5713656556735559,-0.1881754326702825,0.44681223110976964,0.306623899337401,1.2041845502194506,-0.5567978487662919,-0.7049752697570703,-2.4027472958845864,-1.6951175086547876,-0.22524141267340395,-0.5676270377492068,-0.5737018647639605,-0.2712252235378043,0.459014513721458,-0.6782833162997325,-0.9266114335198087,1.4561611250725865,-1.7164269219520039,-0.19280094317617574,-0.1925979504718722,0.2672871524011499,-0.6393385390746109,0.7000695179502329,-0.23500037058441867,-0.27548175138058095,-0.002254747543421183,-5.764901068328112E-4,-0.05557253680125678,-0.11840140203439131,38.314449252794105,1.1254732885480194,0.006101309672776223
97,15433.506341267086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493544487304195,0.0,-0.5338975899526415,-0.22309544622613411,1.0561870564268794,-0.35798361494821673,0.3345691598316388,0.08629081105872317,0.2679814691247534,-2.6339623705664175,-2.0046612928428558,-0.5712295452249297,-0.18833527786909576,0.4463078446201475,0.30642425083198555,1.2037077903362496,-0.5556855529140112,-0.7039315973347996,-2.393515242583186,-1.6904854021513367,-0.22427193659558134,-0.5650076372759565,-0.5720087098322704,-0.2743136851198253,0.4590154485521229,-0.6762905966131572,-0.9186593930035352,1.4550402518681496,-1.7159369549167267,-0.19260723803449412,-0.19220238194302502,0.2674000402790537,-0.6386753461648444,0.7001391585969136,-0.23466920812368516,-0.2751660438293835,-0.0022544936490034497,-5.765832658350424E-4,-0.05485318626598326,-0.11677427909188676,39.65346207671698,1.1754567815955503,0.026058252854080144
98,15432.911327856642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4926624555617969,0.0,-0.5336249903177591,-0.2229756865340136,1.055374894685386,-0.3580037218254539,0.334426284477455,0.08611344030418411,0.2676258231722399,-2.6316799400181803,-2.0033644144276987,-0.5706804335572088,-0.1883248378434961,0.4458479229351165,0.30572689836040096,1.203200984090616,-0.5549779930907512,-0.7021625434323173,-2.376587207630453,-1.6815562007753206,-0.22266319019772898,-0.5606422711536597,-0.5701758898470634,-0.2801572571439009,0.45913690655985373,-0.6735345036871456,-0.9032815943367791,1.4528678390373615,-1.7147534686292107,-0.1923092385041961,-0.19141922201650935,0.26765647032205686,-0.637298679498519,0.7003750345726876,-0.23405599092124757,-0.27439076265871154,-0.0022532357789450453,-5.766192448589238E-4,-0.053520763539998614,-0.11358350662951164,42.12381858340928,1.2681514739289883,0.06611014336540308
99,15432.126814555386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4905642196184743,0.0,-0.5329023281975527,-0.2226429096143114,1.0532918200838288,-0.35803163228445856,0.33407073037382473,0.08574983349562985,0.26672164602242254,-2.6260490955491638,-1.99998651080078,-0.5696505761773487,-0.18851113961559898,0.44459135162338104,0.3045388220446709,1.2017995018111016,-0.5528712320861268,-0.6970201030440515,-2.3368283519288506,-1.6597399997999156,-0.21800844672557587,-0.5497234505964367,-0.5673256666337231,-0.29404949311713446,0.46001271939941035,-0.6684867621729248,-0.8645955717696575,1.449395539176152,-1.7120714596668591,-0.19154794623432614,-0.18970084811895727,0.26825883193706,-0.634411144704509,0.7007470628220129,-0.2325918853199769,-0.2725219414039494,-0.0022554609727684564,-5.781606564042093E-4,-0.05082873239141295,-0.1067931589888997,47.45268364463269,1.4714181993038356,0.15525970363257136
100,15431.695476132754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4919982432185035,0.0,-0.5331485789814931,-0.22272276012891185,1.054689514472569,-0.3578636928156845,0.3344981432951472,0.08588738458906023,0.26725930803886716,-2.6249462682173954,-2.001399933887973,-0.5718740743898392,-0.18839726546227226,0.4471389992077925,0.30277550669237757,1.2020421553204454,-0.5553715779255709,-0.7037627168971049,-2.341995416465986,-1.6715605807289282,-0.22153060936391294,-0.5530824300519145,-0.5620516879928498,-0.28975384956311484,0.45976452324011474,-0.6642812850066421,-0.8784096898340479,1.4559157059765466,-1.7133790787637644,-0.19201455878653095,-0.19034728360387865,0.26826573092215894,-0.6359216102414187,0.7012187634319886,-0.2333142407844756,-0.2720570168601453,-0.002261441494520982,-5.794136457901509E-4,-0.05188809872779583,-0.10947343423824472,46.70642846181991,1.4411090969495253,0.13483035792771117
101,15430.720875717216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4919521191620588,0.0,-0.5335359830629092,-0.2229506984296486,1.0550406209828809,-0.35806941319152347,0.33426387392323903,0.08579676408532705,0.2673327602307917,-2.6248189589725635,-2.0019438238191425,-0.5714048460413841,-0.18829841564494693,0.4458407911335405,0.302780416575403,1.2022370898169537,-0.5540569912227647,-0.7039343925377288,-2.321256856695768,-1.667822191766139,-0.22132150077643992,-0.5497417273831916,-0.5530373677076459,-0.294384169215214,0.4583761405892488,-0.6549795553411983,-0.8701892299562508,1.4569251125030618,-1.7126087754509887,-0.19159945372301718,-0.18919847300665177,0.268116962688194,-0.636220187060648,0.7011239999020676,-0.23330834878400258,-0.27062365592853266,-0.0022575365556454937,-5.78393764312121E-4,-0.05056074071851367,-0.10633413416929663,50.413031895314575,1.577356801148857,0.18809998922570792
102,15429.799424127505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491898238589079,0.0,-0.5334150649828553,-0.22287841288443758,1.0550550461266672,-0.35801744188186374,0.3342945844477284,0.08566934732865814,0.2672483705938132,-2.622810718727889,-2.0014550528974695,-0.5720517945620403,-0.18860448434194996,0.44633506785488586,0.3016756956655413,1.2016398004351894,-0.5534954729147824,-0.7059153063340331,-2.3011780575148557,-1.6656972578945866,-0.22127914917603708,-0.5466459163252055,-0.5460075798992778,-0.29816603388633706,0.45797928022056467,-0.6474473120696205,-0.8634740721300133,1.457747617024342,-1.7123528224719275,-0.19125810131880985,-0.1880952870022803,0.26825885462016386,-0.6357999399127342,0.7014909907470358,-0.23300567397312796,-0.2692998774401779,-0.0022583886080367994,-5.786251015937678E-4,-0.04915869857358389,-0.10304753554492457,54.26229714449878,1.7187950645430232,0.24446115956745634
103,15429.177823378128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4920534736293012,0.0,-0.5338129025706826,-0.2231146563819118,1.0554955543493159,-0.3581919308998468,0.3340984218199228,0.08565903270226337,0.26737108539553,-2.6249838982875766,-2.002617832579702,-0.5714352083903925,-0.18846207520119918,0.4449120586819775,0.3026234010148104,1.2022838244234733,-0.5525336031052567,-0.7060184671334058,-2.2940110323223766,-1.6676448489575395,-0.22141332063109556,-0.5462833178599166,-0.5403336007864563,-0.2978892784551332,0.45683187679672904,-0.6423222269088651,-0.8688925284345104,1.4581445261436117,-1.712531883076813,-0.19090551161600436,-0.1872780748640844,0.26783962149970986,-0.636518482134044,0.7010174871873871,-0.23321718885876486,-0.26906188007464715,-0.00225377945517871,-5.771513113864389E-4,-0.04838192951574765,-0.10139678421542297,56.80240192041158,1.808706056153868,0.27804028801550634
104,15428.768122343123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.492454570368553,0.0,-0.5338208324752287,-0.22308035190779232,1.0558727874625353,-0.35813272721688866,0.334191941099902,0.08564882784946758,0.26752145148845397,-2.6261132849294837,-2.0029347745540163,-0.571894597133435,-0.18851271838663403,0.44569577431822266,0.3024661960748491,1.202115483148532,-0.5527641181959546,-0.7080238863170066,-2.2927468319392013,-1.6722277629991367,-0.22209919172979525,-0.547180723267209,-0.5382848972563087,-0.2958471396153164,0.4563815916331928,-0.6405473226012254,-0.8773909235279159,1.4576135680810303,-1.7132108282047114,-0.19073917704659454,-0.18676871666950157,0.2677042198732988,-0.6367108968959392,0.7010295547405377,-0.23337225882640292,-0.2688406309316127,-0.002251081054854609,-5.76060236254702E-4,-0.04771344553598725,-0.10019983002879333,58.68394939958952,1.8734240875042987,0.30264178639641115
105,15428.486987895045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.492635175617237,0.0,-0.5339501196484008,-0.22318044121050587,1.0561216727315927,-0.3581585401292172,0.3341613307868845,0.08566397688486037,0.26756506618146514,-2.6280165107492297,-2.0036623876347526,-0.5717815129541237,-0.1883697233934538,0.4453574456137607,0.30303286540911056,1.2025275700843157,-0.5528504802128263,-0.7084134736955241,-2.293897887590044,-1.675854295987405,-0.2222156966904039,-0.5482067043997702,-0.5380913537229263,-0.2938449253386237,0.4561266073637286,-0.640845922559667,-0.8862491987601403,1.4568944667302426,-1.7135414246418255,-0.19051622404483878,-0.18634092921902717,0.2675679731089106,-0.6369900722265577,0.7008120957192157,-0.23349352845120633,-0.2688392292382334,-0.0022478835328925834,-5.749362538003579E-4,-0.04724305514420711,-0.09938222229153498,60.06260906254087,1.9192496420121439,0.3200185496734116
106,15428.2563764512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4927819443504176,0.0,-0.5338492274777401,-0.22311139147595133,1.0562027931900269,-0.3580930263047342,0.3342570992536273,0.0856614670156282,0.2675820275767476,-2.62868616835784,-2.003581574567869,-0.572017453617733,-0.188357811960588,0.4459809633396875,0.30303592469979806,1.2024404867598004,-0.5532744495357182,-0.7093462844563458,-2.2931420121969666,-1.6783312965947133,-0.22240296506706245,-0.5487830184151352,-0.5391638373643793,-0.2927246867729296,0.4562856937438288,-0.6419947695521016,-0.891260796619782,1.4564467879758878,-1.7137773750684444,-0.19032951152854424,-0.18593182281623083,0.26759936209458934,-0.6368451886407341,0.7009002535759508,-0.23345600938000569,-0.26854654069838696,-0.0022470249422668785,-5.745389858063906E-4,-0.046648468714436724,-0.09837405296950971,61.5330373094752,1.969137216429298,0.3397039299547266
107,15428.087751302179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4929405822262432,0.0,-0.5340382655528259,-0.22324686409317596,1.0564593421682578,-0.3581831709049041,0.3341788260996022,0.08568863169201152,0.26762429594124604,-2.6304294623400795,-2.004510750745081,-0.5718697370805187,-0.18829552363821844,0.4454388909272691,0.30370020320953606,1.2029242923077008,-0.5532378824118309,-0.7090156938330611,-2.29626502303739,-1.681596794883412,-0.22227306137229294,-0.5500581422732032,-0.5405684416566889,-0.2909069408086712,0.4561029453306514,-0.6438015072493363,-0.8995486423144928,1.4561335915421625,-1.7140616207328327,-0.1901937535901996,-0.18570554575434126,0.2674406357917346,-0.6372412356986746,0.7006317550662072,-0.23360394972775797,-0.26871849108680784,-0.0022448563142052572,-5.737879500850576E-4,-0.046444827681278944,-0.09812184069504236,62.33565998007919,1.9935577386417038,0.34823660431087283
108,15427.936463658836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931021247299305,0.0,-0.5338739171194613,-0.2231140391260168,1.0564831479609105,-0.3580868574621701,0.33433169916543887,0.08568740899476876,0.2676716984462442,-2.631157025768673,-2.0041333284110907,-0.5720939063797302,-0.18817477322294654,0.44642610656160664,0.303615838033856,1.2027256158463637,-0.5540715210472407,-0.7099553589349018,-2.297134575786546,-1.6835858833832513,-0.22267382003040984,-0.5510202532979537,-0.5430289819799237,-0.2897600439812046,0.4563737143442803,-0.646028759488248,-0.9030175482592516,1.454962505063364,-1.714149327746616,-0.19004366253264995,-0.18531723793873364,0.2675327794035048,-0.6369111396098819,0.7007919624981023,-0.23351539676035876,-0.26838268006867394,-0.002243315384805388,-5.73204514889292E-4,-0.04586441314317849,-0.09724700217099778,63.44447810407837,2.030284731073561,0.3633365840994625
109,15427.76263560161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.492963299700645,0.0,-0.5339208343228758,-0.22322316254932578,1.0564552112398036,-0.35815269552097295,0.33423882253122145,0.08566135864150967,0.2674972067966309,-2.6305455773149777,-2.0047116874409174,-0.5723085967812714,-0.188384996267525,0.44587500142282627,0.30359834308422406,1.202978790273147,-0.5537607107501872,-0.7093751269250606,-2.2934669443831392,-1.6838429629740193,-0.22188219723905356,-0.5506122327230855,-0.5442216983171778,-0.29070682972861994,0.4566998351382534,-0.6473408256320241,-0.9046158568019077,1.4560640297095588,-1.7140962492511485,-0.1898682646895547,-0.18507338484533498,0.26763567472310335,-0.6369499287619534,0.7007420582710531,-0.23341143582825818,-0.26824249134842343,-0.0022455747222161907,-5.739363780487847E-4,-0.045638396100469415,-0.0966328940162369,64.59913469225764,2.069377418848041,0.37815827712902655
110,15427.617048795906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932072287805935,0.0,-0.533902511733361,-0.22312303846023082,1.0566177548854632,-0.3581200851298043,0.33434672192180076,0.08571202883844672,0.26768930588899176,-2.6323479290723313,-2.0043857323812766,-0.5718574288800043,-0.18806902429187095,0.44631516118712083,0.3042589624076116,1.2030443680374268,-0.5543246017790591,-0.7100180876039426,-2.2949661380111994,-1.6855879711971031,-0.22271279819948225,-0.5519312598867202,-0.5456034528040452,-0.2892769932624181,0.4565791172200567,-0.6485367063834597,-0.9075129649496053,1.455789433223013,-1.7141087405615527,-0.18970595919468622,-0.1847526100274482,0.26753915557828245,-0.6368921229103044,0.7007783803659459,-0.2334763098402991,-0.26794404434501035,-0.0022429161218814743,-5.730525741444581E-4,-0.045107706978665445,-0.09608387394269663,65.62940135533894,2.103019468654349,0.3907622136525167
111,15427.502313601535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4930444316526834,0.0,-0.5340321219942383,-0.22329290676648714,1.0566036946979702,-0.35826630017371486,0.33415699235281177,0.08563656590524486,0.26750129556348146,-2.631303725808352,-2.005497968465284,-0.5725244500200838,-0.18833923354908796,0.44584094045618566,0.3035639262394343,1.2031456214838114,-0.5540643279977192,-0.7087105445457913,-2.2934883921821845,-1.6860859039649865,-0.22131778639641833,-0.5513652350508851,-0.5469269659954836,-0.29005802307284234,0.4566130673739735,-0.6499275139259326,-0.9102786177673754,1.455629341451597,-1.7142009570691348,-0.18968706361700974,-0.18460116470800744,0.26752351510248834,-0.6372071395823368,0.700530793989976,-0.23348188527135982,-0.26820877820826206,-0.0022436246692836954,-5.733171814048074E-4,-0.045121142124260105,-0.09572948291394863,66.38682755787872,2.1269670537115855,0.3994884122609751
112,15427.393007206014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4934615222510834,0.0,-0.5338169464301298,-0.2230260735604799,1.056742142549983,-0.3580375257409341,0.33448147816347956,0.08575255817694309,0.2677829725263456,-2.6342773230550134,-2.0040923691120573,-0.5716795274534897,-0.1878920927919532,0.4468681103521334,0.30491463880916275,1.2030709748061632,-0.5549732255904466,-0.7107577728815787,-2.2958125040766513,-1.6879698211376848,-0.22316554878829098,-0.553352938320803,-0.5485413258176964,-0.28782253722828727,0.45682147396940387,-0.6511480670384465,-0.9115883856185378,1.4546967644015372,-1.7141167073296943,-0.18939550029034755,-0.18415847382341946,0.2675907124998378,-0.6366498594240592,0.7008675568366464,-0.23341609534667226,-0.26752206804414036,-0.0022402902924359455,-5.721051742620924E-4,-0.04431873140854136,-0.09498976203096571,67.46860878557082,2.163074505458017,0.4136485921133247
113,15427.30441967246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.492952525532544,0.0,-0.534162600963159,-0.22345725348724763,1.056651708433432,-0.35840251364826897,0.33400810112083057,0.08558579448724997,0.2673317397964613,-2.6309651655865425,-2.006633868225239,-0.5730138298322899,-0.18856214387945042,0.44540526565955657,0.3032988251810695,1.2034623815992174,-0.5540208309750465,-0.7076558137124034,-2.2911439958321087,-1.6874114312172264,-0.22009668624787582,-0.5512304122649826,-0.5492199311338034,-0.29055159047741685,0.4568498974164369,-0.652324223057322,-0.914216104880842,1.45589249830982,-1.7142690310127902,-0.1895266398114399,-0.18426974583723196,0.26753813682437716,-0.6374759582385333,0.7003430421825075,-0.23346129097079524,-0.26827350558341995,-0.0022445559618151888,-5.73610990475054E-4,-0.04488753209226948,-0.09504589359707381,67.9404424677668,2.1770681003023027,0.4174785949050176
