Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_speed
57,15443.066632987784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4987383026162235,0.0,-0.5377978923726917,-0.22706223899296293,1.0664204024255142,-0.35693647978031634,0.3416621091346529,0.08763781310249319,0.2704302368851143,-2.629606997607574,-1.987819058440848,-0.5697910690360757,-0.18553119459085005,0.44773687590347233,0.30635440370153705,1.2028983878101316,-0.5536390197267769,-0.7073133442659865,-2.5991238632269456,-1.7277524504423336,-0.22598808176012464,-0.5614850510313951,-0.5355781085406415,-0.22321806996358312,0.4688129560331578,-0.6560195692113219,-0.8664617577853272,1.5144151156481709,-1.7219753200050953,-0.1976330007432289,-0.20560124151449105,0.2679057155909336,-0.6579013754494749,0.7017209319175536,-0.24292945486018663,-0.28610950078572417,-0.0022688764453195477,-5.805006015777092E-4,-0.07900126623681733,-0.1672137959117988,26.145210259954982,-0.03950994531115887,-0.4365337874875048
58,15441.694380636105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5010524801479648,0.0,-0.5400865660308469,-0.22902205988880922,1.0722772519811687,-0.3562907282518111,0.34073388892258427,0.08817460340846933,0.27210380042000093,-2.6314785317367626,-1.9832928834076804,-0.5804533755230104,-0.19146719753160132,0.4466288452332738,0.2989223181773844,1.2058597376753541,-0.5541388368845178,-0.7400584052376316,-2.614065803267312,-1.7245426954653247,-0.21959215374746927,-0.5629553380650774,-0.550293004717455,-0.22290717889409925,0.47025607615728265,-0.6639993182167664,-0.8656963944343795,1.5103276830233894,-1.7242590442099435,-0.1971294393859006,-0.20462378804817613,0.2669971216369196,-0.6601734764605481,0.702838518657591,-0.24318180377884807,-0.28439739197697844,-0.0022793064761418274,-5.783421945693455E-4,-0.0788108470407833,-0.16260484440623937,27.578218533533555,-0.05796911374875455,-0.41017811299075013
59,15440.796016663142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.50100252745965,0.0,-0.5389089471181321,-0.2278620410879621,1.0690541238585123,-0.35648256877986617,0.33961378966402334,0.08807568259267641,0.2708507079335821,-2.6372272471746627,-1.9911649139836984,-0.5737121735149403,-0.1873790099939569,0.44859400733983396,0.3080509931371517,1.206207755680406,-0.5572309408688616,-0.7167983001081509,-2.6036213789592564,-1.7355565903065913,-0.22708501630174066,-0.5717076221787156,-0.5603526562836395,-0.22548484289330858,0.4650782397272788,-0.6745560079114777,-0.8979095851008676,1.503031112516306,-1.7222205170343223,-0.19718594787905844,-0.2038344135893264,0.2678050859878046,-0.6559346926226942,0.7014580036876016,-0.24249847634176705,-0.2835433201752969,-0.0022719193196504457,-5.800840688599877E-4,-0.07905191395221353,-0.16034060850608264,28.292503425244423,-0.07160910117722022,-0.39695823122474605
60,15440.108730287078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5009525605310456,0.0,-0.5388091633009906,-0.2277085922596778,1.069456423268618,-0.35652618073308434,0.33883247008447714,0.08813526500784913,0.2711486274680951,-2.6349002779682373,-1.9938994498600913,-0.5780838130135133,-0.19033095565603292,0.44741384507814574,0.3015712202903914,1.2065514145634184,-0.555769263112726,-0.7293129455451265,-2.6022891724171657,-1.73208058799758,-0.22553470492556155,-0.574192633912897,-0.5714416233053622,-0.22858157701387083,0.4643881349156659,-0.6816741418971167,-0.9089691816035063,1.5026928353883795,-1.7235136670184215,-0.19655261484386752,-0.20323254084137019,0.2675087335189507,-0.6561324902367199,0.7012556426511849,-0.24184119197657386,-0.2830776817141468,-0.002269060792438858,-5.768362085491229E-4,-0.07935157196879995,-0.15851915386992305,29.01203804821391,-0.08429577095543539,-0.38341689248676963
61,15439.552855343773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5008691328162773,0.0,-0.5383813592011729,-0.22727482440044078,1.0679765006015187,-0.3565531254953148,0.3382708854794877,0.08806572968076208,0.27062819263242316,-2.6374861990129954,-1.9967887230673287,-0.5747124029936326,-0.18832586669432647,0.44861225010761596,0.3069233992893917,1.2067669238765513,-0.5584408789720172,-0.7195759271395153,-2.5959111217620134,-1.7350146385286351,-0.2291015574318053,-0.577714479924163,-0.5767671390275498,-0.22950927888031725,0.46184217092668073,-0.6869047250042515,-0.9265618066118296,1.499270371985955,-1.7223191324741691,-0.19663921127526487,-0.20282157289937933,0.26772709895585944,-0.6541562408553996,0.7006118589936502,-0.241669636725244,-0.28262137141579996,-0.002270480763483484,-5.794466392656203E-4,-0.07985456339623295,-0.15722633873820213,29.537989785879045,-0.09490039959558624,-0.3739849375846078
62,15439.088007625562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5005301974343346,0.0,-0.5380275608693513,-0.22691698063223234,1.0676382644180842,-0.3567084978773235,0.3379538766111998,0.08802938260029053,0.27065658794058634,-2.636045462391078,-1.9983024634151387,-0.5769672113753509,-0.189755875754885,0.4477407732018817,0.3033498758009822,1.2068445403166341,-0.5569437221924709,-0.7244682702361781,-2.593039198671098,-1.73246373899061,-0.22841326298014797,-0.5793307923622513,-0.5833102401224375,-0.23195934518179245,0.4616963295253732,-0.6913066524415817,-0.9340422280421204,1.4986964804711873,-1.7228156779845203,-0.1961343328510463,-0.20231113690385621,0.26767385461907395,-0.6539608562561454,0.7005696288900953,-0.24112688931305307,-0.28239558271379583,-0.0022667151610731824,-5.771238530045434E-4,-0.08027351507711342,-0.15597436539252188,30.098812262285882,-0.10604310631046349,-0.3642667091681948
63,15438.689688187489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5004037326204576,0.0,-0.5377884941898815,-0.22667766413699497,1.066763565830115,-0.35670506371098737,0.3376228310251159,0.08796552491091222,0.2703916125933437,-2.6370713676600896,-1.999882644860432,-0.5749784161999381,-0.18871784402059824,0.44848212867273957,0.3061769580886291,1.2068153085768167,-0.5587057691794858,-0.72002864604306,-2.588501153040122,-1.7334767634529216,-0.23037396915554928,-0.5811496763623926,-0.5862863181517403,-0.23253337240213748,0.4602019825644856,-0.6942483748701114,-0.9437530905825722,1.4965444066325326,-1.722094851706245,-0.19616404709071808,-0.2020064485959474,0.2677402271402671,-0.6528033077621858,0.7001833911357195,-0.2409826033073679,-0.2820536217646957,-0.0022686052365646814,-5.789224643563118E-4,-0.0807940032528479,-0.15497091777014418,30.567503238922747,-0.1158860978156927,-0.3565504330365659
64,15438.341495840203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5000812473568688,0.0,-0.5374876526628904,-0.22638464339253858,1.066345357458375,-0.35683752867896185,0.33746081544000966,0.08791600172491565,0.2703491169377781,-2.636371995821176,-2.0006754233424533,-0.5762402195833034,-0.18943426939893832,0.4479091279152823,0.3043339914008769,1.2068641916548641,-0.5576136181439276,-0.7218460441494156,-2.5857572281827603,-1.7318079692381412,-0.2300825328853183,-0.5821863512264436,-0.5900380009542344,-0.2342618131819565,0.46011554062343896,-0.6969229560680329,-0.948249117902955,1.495833385271704,-1.7222376132996156,-0.19581879530007967,-0.2016054075658387,0.267738455922433,-0.6525245904216711,0.7001812708593464,-0.2406014759747021,-0.2818862099844606,-0.002265634090677887,-5.774309712339782E-4,-0.08123214729168661,-0.15400094386926957,31.048145413413685,-0.12618314347372253,-0.3489115731538881
65,15438.032244960774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4999394921417932,0.0,-0.5373111805252984,-0.22621243663879204,1.0657507821121692,-0.35683995986654,0.3372459571791597,0.08786302960298739,0.27018887196211394,-2.6367515895046814,-2.0016706003333953,-0.5750185873363877,-0.1888700290590136,0.4483489953933014,0.305808668272843,1.2067303328478765,-0.5586927743977116,-0.7196390554170958,-2.5823145317533855,-1.7320338526339891,-0.23123543594462176,-0.5832337650461091,-0.5917338404085604,-0.23482548298617514,0.4591506252808887,-0.6986947955831435,-0.953682302193505,1.494359581822386,-1.7217889476452093,-0.19580348554097574,-0.20135836557093162,0.26775737375788045,-0.6517786001880008,0.699931077646751,-0.2404645287319595,-0.2816329062787442,-0.0022667043773581205,-5.784609870057534E-4,-0.08172308886787154,-0.1531832469043244,31.475172170526243,-0.13567493221995763,-0.3424455397653546
66,15437.753931075786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.499673641365759,0.0,-0.537081415847254,-0.22599361781052146,1.0653684033985138,-0.35693621341861015,0.3371394945165338,0.08781662442002021,0.2701293895320187,-2.6364163969382552,-2.002143855024474,-0.5757142242505142,-0.1892320304007884,0.4479910314404734,0.3048641595911738,1.2067415501943883,-0.5579919827963454,-0.7202165175758121,-2.5798882523316955,-1.7307924372445807,-0.23114950321585556,-0.5838763781925895,-0.5938322204921923,-0.2360951744514032,0.4590065272142473,-0.7003181640717432,-0.9562731240695487,1.4936495126715892,-1.7217840428860753,-0.1955727412297497,-0.20104860624422044,0.2677601671155509,-0.6514983304107059,0.6999213967019499,-0.24019697749228613,-0.2814899588516615,-0.0022645086461967976,-5.775112921115539E-4,-0.08215723254261963,-0.15239871490568874,31.903118609705754,-0.14542742326156927,-0.33618322683991886
67,15437.500750653759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4995305936443646,0.0,-0.5369366508769309,-0.22585571421135858,1.064929585640305,-0.3569467221817808,0.33699210622120496,0.08777310014396542,0.2700198962285802,-2.636548374511826,-2.0027932137870494,-0.5749608712367327,-0.18891308770330867,0.4482390886445644,0.3056400640987661,1.2065882383207827,-0.5586217845643052,-0.7190013458503608,-2.5771693092850616,-1.730539590513448,-0.23184992294143394,-0.5844732667398107,-0.5947536840426697,-0.2366832393732602,0.4583388495554136,-0.7013912219734922,-0.9592561223747521,1.4925720859217815,-1.7214896171209175,-0.19553344827649857,-0.20084025089107402,0.26776199405944945,-0.650985442889575,0.6997554293880022,-0.24007096472464282,-0.2812981404419667,-0.0022648287390373742,-5.780249033312079E-4,-0.08261861314526656,-0.15171423345273846,32.29734188882027,-0.15468332368936322,-0.3306707292147456
68,15437.268362767272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4993152845297835,0.0,-0.5367603573457552,-0.22569090986538431,1.064600127066093,-0.35701429065086676,0.33691131227055876,0.08773269806981533,0.2699597681095836,-2.6363833830523147,-2.00310935075311,-0.5753232733890057,-0.18909104202069552,0.4480195556232988,0.3051531192891952,1.2065609971072093,-0.5581960000937967,-0.7190757917149526,-2.5750598529998037,-1.729459265882284,-0.23186104530190588,-0.584831474790152,-0.5958598041553024,-0.23766547026235635,0.45814290595502283,-0.7023529617366014,-0.9606382557735594,1.4919134415434285,-1.7214272247129132,-0.19537586572006468,-0.20059772690981492,0.267761401182713,-0.6507279133103203,0.6997339964520813,-0.23987641110864097,-0.2811728942542835,-0.0022631628328195004,-5.77395565492393E-4,-0.08304427924305528,-0.15106130740227516,32.68746591659701,-0.1640587517650588,-0.3253927083329462
69,15437.053479536095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4991776138116208,0.0,-0.5366372355073783,-0.2255761027050192,1.0642575238547571,-0.3570293566981966,0.3368054056623103,0.08769617749814645,0.26987803050575543,-2.636427001664349,-2.003540676803014,-0.574854980146951,-0.18890310198311008,0.4481515330650489,0.3055665026492899,1.2064175046255181,-0.5585496606971991,-0.718327249156948,-2.5728495298025873,-1.7288939399441297,-0.2322968136782985,-0.5851329741833379,-0.5962881871840816,-0.23825133970584506,0.4576485802119144,-0.702976060372556,-0.9621624978516308,1.4910832913609857,-1.7212223890842526,-0.19532730816904306,-0.2004193936283184,0.26775650827400105,-0.6503556384950235,0.6996206024310252,-0.23976337824767394,-0.2810229727538233,-0.0022629795961963076,-5.775941057715091E-4,-0.08348361217946758,-0.1504775108872287,33.05490591504803,-0.17311760419694097,-0.3206271169620257
70,15436.853553994297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4990004192906892,0.0,-0.5364981425098228,-0.2254482098449241,1.0639763514606024,-0.3570771199112468,0.336739692311737,0.08766139538829693,0.26982209602597823,-2.6363466526635593,-2.003766478832067,-0.575025852627572,-0.18898392166548822,0.4480160676155633,0.30531367406940085,1.2063625190338936,-0.5582955462146758,-0.7182014660750303,-2.571023056336461,-1.7278612687774582,-0.23234642562134578,-0.5852841077937316,-0.596788726304963,-0.23904315116284003,0.45742339145823685,-0.7035111031966494,-0.9627635212969959,1.4904910002760876,-1.7211417595920437,-0.19521555549320288,-0.2002251790913711,0.2677525219975548,-0.6501271151371977,0.6995918569916907,-0.23961589917768786,-0.2809131796422556,-0.0022616413369647885,-5.771458366963254E-4,-0.08390116732360382,-0.14992265104614186,33.41610533294221,-0.18220843135003692,-0.3160894762640301
71,15436.66658967621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.498871099060679,0.0,-0.5363917867731794,-0.22535084805437763,1.0636976312124948,-0.3570937274214317,0.3366601303453254,0.08762997431826824,0.2697570675136084,-2.6363647679611626,-2.004058249750065,-0.5747281919908864,-0.18886724666965635,0.4480806402326266,0.30553684446423857,1.2062347109759006,-0.5584863229679693,-0.7176883619949652,-2.5691881711695346,-1.7270998023978692,-0.23262303583287686,-0.585383683897769,-0.5968953969954391,-0.23960050503217548,0.4570327499117273,-0.7038355353867283,-0.9633945891154384,1.4898248264248666,-1.7209912617500998,-0.19516586130248204,-0.2000715371666355,0.26774498058110235,-0.6498439078117801,0.6995110420099264,-0.23951587933174598,-0.2807923130147619,-0.002261154317955166,-5.771595775087078E-4,-0.08432524501274452,-0.14941767026509678,33.76101706370004,-0.19108423241063877,-0.31192188048590397
72,15436.49099435914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.498721564404466,0.0,-0.5362786101941541,-0.2252483090340635,1.063456207106172,-0.35712836744461823,0.3366047510940684,0.0875997513844102,0.2697063725410015,-2.6363320072835346,-2.0042254374640898,-0.5747927149746828,-0.18889681607422457,0.4479947829963258,0.30540510747617167,1.206163735326227,-0.55833329510784,-0.7174893655670004,-2.567607573101091,-1.7260774097492555,-0.23268155482129502,-0.5853852455154331,-0.5970213374313212,-0.24025663129046002,0.45679554604331835,-0.7040918826842278,-0.9634834710466271,1.4892992458512364,-1.720909093062739,-0.19508322846593323,-0.19991237191481676,0.26773884719426566,-0.6496438365126167,0.6994791542541003,-0.2393995756365082,-0.28069604948461296,-0.002260012110513288,-5.768111312580697E-4,-0.08473610828933616,-0.14893857895945478,34.09892543578718,-0.19993995545900556,-0.3079622393443538
73,15436.325484510644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4986015344780341,0.0,-0.5361858158427544,-0.22516466211528874,1.0632222835070295,-0.35714473862126817,0.3365423631594048,0.0875721094516335,0.2696522456225372,-2.636349486632451,-2.0044270940222,-0.5745963227701505,-0.1888195928221559,0.44802156844264296,0.3055274728669614,1.2060504562012322,-0.5584303383701434,-0.7171051901276907,-2.5660617758550397,-1.7252016992651524,-0.23285983572167243,-0.5853449195899079,-0.5969164217126206,-0.24076910163532964,0.45646854345942095,-0.7042161979305975,-0.9635575681041135,1.4887480345890873,-1.7207932476942964,-0.19503626638935592,-0.19977934003392478,0.2677304537094046,-0.6494195793209941,0.699418526389919,-0.2393114771455061,-0.28059584466729803,-0.002259352735990649,-5.767186104475423E-4,-0.08514976766922237,-0.14849689278751757,34.42438080554171,-0.20863635792910756,-0.3042824006439463
74,15436.169011131647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4984721585395782,0.0,-0.5360911247996303,-0.22507995645295578,1.0630126248024698,-0.35717073412739214,0.33649462372372907,0.08754542537439389,0.2696065816082552,-2.6363477266621924,-2.0045536119948504,-0.5746040647109826,-0.18882246335046685,0.4479647620414438,0.30545923144503556,1.205972393868221,-0.5583349506294202,-0.7168868549089372,-2.5646935237260657,-1.7241839083673418,-0.23291357490969644,-0.5852394919778967,-0.5968089699838678,-0.24132134579506556,0.45622946783289803,-0.704289727775032,-0.9633091242846797,1.488283860052519,-1.7207161869881693,-0.1949726814977304,-0.19964618141733312,0.26772329931231864,-0.6492448991758234,0.6993860520325854,-0.23921652718090144,-0.2805111364471367,-0.002258328068602325,-5.764244685117678E-4,-0.0855552908055476,-0.1480780367507749,34.742708793821045,-0.21728154870796418,-0.3007871392865632
75,15433.661236366645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4942713741013764,0.0,-0.5329979662985793,-0.2223259368442964,1.0554115399837827,-0.35775589524770574,0.3345749500112149,0.08660844130943741,0.2678508052971279,-2.637328416425922,-2.0099375162029562,-0.569574440825441,-0.18679413020539207,0.4481580328401456,0.30794922306746275,1.2021715143667844,-0.5598892300316395,-0.7053631129030447,-2.5149995431081904,-1.6888444351406298,-0.23723719404130322,-0.5800679696162128,-0.587718409358313,-0.2587429748812862,0.44543892402981233,-0.7039903660740584,-0.9529042071709867,1.4706696326411814,-1.717231998324471,-0.19334408754447918,-0.1952612905079009,0.2674081732614594,-0.642318785771582,0.6975848106380212,-0.23626970186360294,-0.2772975800709412,-0.0022297477824884506,-5.705477959144509E-4,-0.10089800593729503,-0.13333722696556213,46.38872642027626,-0.5388886217925517,-0.17694812034743768
76,15433.354792183838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494349623211619,0.0,-0.5334038665742644,-0.22267345519890402,1.0563263393188151,-0.3578684103560409,0.33460562620362333,0.0866266461079865,0.2678135967403481,-2.6420397944704144,-2.008250777812949,-0.5728102622403617,-0.18761003057239595,0.447562105620656,0.3070335751714385,1.2034489386037817,-0.5569648629287075,-0.7044669772452818,-2.535692793875238,-1.6818999580978864,-0.2333615534241273,-0.5732295545505968,-0.5844717369112693,-0.2528196953928709,0.44669533612207574,-0.6991237739848379,-0.9460666758981476,1.4768436820840478,-1.718163233609805,-0.1934234313367984,-0.19613301353882204,0.2677275716753885,-0.6441076283799808,0.6978333694536636,-0.23665844275597228,-0.2778586162676077,-0.002217782762536057,-5.654025052323024E-4,-0.09897763649879458,-0.13678293631251331,44.610052906328065,-0.49778157475335044,-0.19828510145389183
77,15433.32517564206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947650600474767,0.0,-0.5340537125237608,-0.22327875944366288,1.0578695025574718,-0.35764665465966056,0.3348752993921619,0.08659799314739189,0.26820312081331643,-2.6444350162780936,-2.0065528576935656,-0.5737383224929677,-0.1882197426148485,0.44774346762273565,0.3058359809986487,1.203179360878609,-0.5578255631216887,-0.7123744871125984,-2.550082174063631,-1.6732450310732363,-0.23027846268652308,-0.5647786797307021,-0.5762792484539608,-0.246882342243325,0.4465511127479821,-0.6913884212434349,-0.9292398194701027,1.4740656406530086,-1.7187814333012563,-0.19361495876569038,-0.196075510203468,0.26780892688920316,-0.6444422925371028,0.6981391649577042,-0.23681221483221232,-0.2777593709414276,-0.0022099952956947553,-5.619828534354643E-4,-0.10034695433810409,-0.13516145479448274,45.6754950978632,-0.5253058831018005,-0.18728593564778778
78,15433.304032986718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948231365722922,0.0,-0.5340145996928951,-0.22323115238316246,1.0576954238223726,-0.35764383489055385,0.3348454378895467,0.08661621502611178,0.26815232579450515,-2.6452363348572945,-2.0070027501092285,-0.573349977379734,-0.18795280971699788,0.4478055371738531,0.30652020970533694,1.203486740932712,-0.5576312202311346,-0.7099867248977041,-2.552411558117298,-1.6748103290972096,-0.23101471424814202,-0.5647692399621778,-0.5750961542660279,-0.2455653611147731,0.4460233953121354,-0.6906898418782826,-0.929772737509822,1.4753041156663567,-1.7188672693985065,-0.1937211053599704,-0.1963350517091944,0.2678659473687969,-0.6444893251461703,0.6980177151304383,-0.23685873761343337,-0.2778838048124597,-0.0022089577172972486,-5.61887264993121E-4,-0.10006864725525794,-0.136035006446465,45.2635642730044,-0.5162613655096207,-0.19255095907741665
79,15433.291693219615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4949144215549082,0.0,-0.5339841195441615,-0.22320474683224295,1.057629274089716,-0.35758692400395314,0.3349292442536857,0.08662141071020756,0.2682527901344712,-2.6449016902277194,-2.007366941265953,-0.5727851782944128,-0.18782881539015647,0.4478624684870056,0.3065909668626577,1.203381674113215,-0.5579734661620454,-0.7105064993841861,-2.5520003671183153,-1.6772970039512443,-0.23207045127995404,-0.5652231919405597,-0.5730456265809215,-0.24465481187228638,0.4452694120575176,-0.6899673810722574,-0.9277833627710939,1.4743444986758305,-1.718908963814544,-0.19377581747666914,-0.19629373628728344,0.2678099282678336,-0.6442055570485199,0.6979805524890886,-0.23679136773735499,-0.27782871173319246,-0.002209490261415685,-5.622117611871174E-4,-0.10073058202893796,-0.13555064548224952,45.60360012513841,-0.5251602515443985,-0.18933724485717
80,15433.28470585092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948758045553097,0.0,-0.5339574009874432,-0.22317177342607092,1.0575547809039212,-0.35763911754877376,0.33497221867247257,0.08662382089018386,0.2682462945854726,-2.6453908374843857,-2.007179290746601,-0.5732082868603956,-0.1878904180084489,0.44770314743138595,0.30658062331366054,1.203642423828596,-0.5572103531400762,-0.7095129334370506,-2.5539010124822012,-1.679053241276906,-0.2321357884227602,-0.5655378714223918,-0.5726310582535554,-0.24382398730064908,0.44529674304447925,-0.6901362588288099,-0.9275565851397909,1.4757040151612462,-1.7189935779567638,-0.19376105731303855,-0.19644105624240432,0.2678233902162775,-0.6444525408977029,0.6980184011824762,-0.2368164800956423,-0.27789354296646557,-0.0022087027345288794,-5.618267611892257E-4,-0.10059294953551197,-0.13631621871533187,45.249114989605246,-0.5174726602554478,-0.19405673161900658
81,15433.274785679569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948826295192477,0.0,-0.5339515832763602,-0.22317002264674654,1.0575505315219595,-0.35761351218718773,0.3350085796175505,0.08661494759663621,0.26829744696858004,-2.644808002362917,-2.0072212033099595,-0.5728888595829036,-0.18786783510067354,0.44778714031569583,0.3065336725333521,1.2034183045403541,-0.5576424356907703,-0.7105588648163417,-2.5520723374208534,-1.6798918999306331,-0.23239724345212145,-0.566038823015477,-0.5724828406424953,-0.24408611630320426,0.4451584091264406,-0.6904710761327724,-0.9269645373290681,1.474664140184521,-1.718897057617202,-0.19375133182277696,-0.1963028455952146,0.2677755166326373,-0.6442483697932216,0.6980266984345856,-0.23677258979203225,-0.2777944210139202,-0.002210101671428467,-5.623457431160755E-4,-0.10107947240010756,-0.13571673858533786,45.593417970074036,-0.5259240970375412,-0.1903046934643219
82,15433.267158348339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494841455431304,0.0,-0.5339236868267788,-0.22313767363222603,1.0574622467806896,-0.3576450094415378,0.3350221919243262,0.08661007658064,0.26827994951149786,-2.645010775751461,-2.007178183478595,-0.5729837992748354,-0.18786012526765475,0.44774790492172545,0.30665654457024394,1.2035490632339347,-0.5573181271601124,-0.7098726866483535,-2.552509925330481,-1.6812212127462909,-0.23245435830766184,-0.5665028953145906,-0.5726435791618626,-0.24371290935121007,0.44519058957061364,-0.6909891681066898,-0.9272992398978639,1.4752771267936242,-1.7188722363738342,-0.19374287650247568,-0.19636086265432787,0.26779313029663093,-0.6443229685936472,0.6980309385695521,-0.23677592775180675,-0.27780629383307875,-0.002210134372808544,-5.623488326118963E-4,-0.10113264768113107,-0.13609748633209612,45.438080533752405,-0.5230667455453902,-0.19266608798583992
83,15433.238546904908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947138452294242,0.0,-0.5338315387686221,-0.22303863581225394,1.057204989007669,-0.3577031755384242,0.33511709544353285,0.08657756396045756,0.2683130303973639,-2.644634544466591,-2.0071093883935474,-0.5728901815713215,-0.18787055070021907,0.44773663415525883,0.30680805267605954,1.2036021210227688,-0.5569594510553951,-0.7097803278179927,-2.5508000518143024,-1.686626709540003,-0.2329073927282841,-0.5688289123015605,-0.5733897545184049,-0.243002808726066,0.44516639767454597,-0.6934129324310307,-0.9276319189569817,1.47547517014982,-1.7186490344729373,-0.19368558953442472,-0.19630176340227806,0.26777611836362025,-0.6442356619966091,0.6980659730993429,-0.23670407149283187,-0.2776810890826804,-0.0022125159591713205,-5.631405767987303E-4,-0.10216904287058588,-0.13628452205456043,45.53584016294394,-0.5288297051487431,-0.19384150802339561
84,15433.198249601128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4944473456305216,0.0,-0.5336612687615713,-0.22285468033221295,1.0567351169217387,-0.35779934453787526,0.3352427231031182,0.08650068750198778,0.26838343173271584,-2.643488945100844,-2.0072317018145776,-0.5727188809618488,-0.18800708754135292,0.4477968896104078,0.306903547613224,1.2036744347774657,-0.556569512087888,-0.7108166638772166,-2.5456997479549552,-1.697819159822472,-0.23357434362300122,-0.5742648138929405,-0.5775495160308616,-0.24167026543754533,0.4453284899621996,-0.6999562730591713,-0.9307368753255556,1.4754372714848112,-1.718158962525606,-0.19355981291081056,-0.19612378798097954,0.26776600178740456,-0.6439540591427207,0.6980981537569023,-0.23653769327371843,-0.27741039058685757,-0.0022186237740011243,-5.651169706676382E-4,-0.10491621239958467,-0.13645263140427236,45.92176202874655,-0.5479908942461297,-0.19535621631942865
85,15433.189234319836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4944421631696745,0.0,-0.5336538289964087,-0.2228433918609292,1.056704766054032,-0.35779411386913246,0.33516926358882976,0.0864932446119521,0.2683516226873386,-2.643519515177979,-2.0075320029837163,-0.572669891681781,-0.18801151005876032,0.4478795154714774,0.30704988143101064,1.2038023163790808,-0.5567480483279318,-0.7108543167361778,-2.5444525277066194,-1.698581700959374,-0.23354051906259488,-0.5750461266984674,-0.5803207664107543,-0.2414958478689802,0.4454182439695822,-0.701724736084725,-0.9340375297813666,1.4754552053154715,-1.7181414183926194,-0.19358244820239487,-0.1961584942624735,0.2678119647614266,-0.6438813989882995,0.6980398815770522,-0.23654726781135893,-0.27743913131762143,-0.002219496272791521,-5.654516663375258E-4,-0.10568093692757664,-0.13656524009221727,45.9852431817747,-0.5542412257124286,-0.1966397793752356
