Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_e,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_e,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
48,15614.119575242084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4875744942698492,0.0,-0.5113897726536195,-0.26043702588790685,1.0798013585558428,-0.32872584892972095,0.22841538164580485,0.016365142864716797,0.020007771200716853,-3.4088197736612993,-2.982671056635752,-0.8064229243566619,-0.09881538146021888,0.5134620914092535,0.7967688350494097,1.304911406686789,-1.5135114952535509,-1.8764494372523965,-2.523410509784412,-1.1519377279530216,-0.47270722159395634,-0.5867085982231006,-0.04894577583724277,-0.17753153750381367,0.454249450839024,-0.24162831550841884,-0.30659258301275466,1.580453248153816,-2.3675866194491895,-0.18573160064558786,0.1029971653205562,0.22753384563374351,-0.6694743263023236,0.48009741490894403,-0.27480694680201356,-0.4739338770490407,-0.0019512145851757947,-4.17195457988938E-4,-0.07856023303182401,-0.1347756387459982,4.909105063683024,1.3916152498151821,1.3792223792389435,0.37877085559049023,0.008169942170599742,0.11611599998485232,0.24446057831804768,4.477987117335908,0.19979740097294962,-0.498696137490905,-0.10566085806150638,0.29176594933726313
49,15561.139207084623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.535145720419067,0.0,-0.4306218584192963,-0.2336064204023808,1.0788840245929263,-0.3259399297641316,0.23447223421366137,0.027037852071197854,0.13084008206506467,-3.214263130054357,-2.6847535997981464,-0.7499873588484856,-0.3736102302278955,0.4605083521785863,0.7003150456415207,1.3263709233111252,-1.3262425398417879,-1.5540384369578784,-2.5862752755650256,-1.2970479828420811,-0.25542242617933086,-1.2441367963207415,-0.0996844877201111,-0.17468605993257194,0.4407721806686305,-0.34305507758322545,0.3350760883327529,1.4359871818627599,-2.008998619993151,-0.09392567545890998,0.23633622027973025,0.23037856561955136,-0.6833103167625574,0.5009740005812874,-0.20166965307623652,-0.09673758899243279,-0.0020399939022345535,-4.612241998050776E-4,-0.07514647490796113,-0.13573692257284,5.301555013928651,1.5135270788180342,1.468278176557313,0.7661832367707153,-0.27821332823312483,0.3217257815175925,-0.695441213259113,4.448459827021707,0.11342847270026785,-0.4417499373073484,0.035794878814249115,0.3794871990387785
50,15559.091725419883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36219463871112,0.0,-0.5717026513056214,-0.3453073544898123,0.9919550811127287,-0.3836221131344261,0.3847285357602833,0.07529650645629894,0.2123742623412717,-2.8807082188665722,-1.8277889835756205,-0.5468992665913764,-0.43054846474893615,0.3207741954498753,0.432033353080749,1.4179644541399459,-1.1165936051172178,-0.8407672795243728,-2.6194739543821997,-1.315471884877281,-0.7338618355401438,-1.8023750507867313,-0.10858129338578464,-0.2137318658204989,1.0549679209602678,-0.020699369566152093,-0.5873187356321898,1.7559747166686914,-0.8731711356838996,-0.4810142765123392,-0.6416078180686333,0.1757911957339747,-0.7106339595986202,0.7105647615319576,-0.20326322563885688,-0.04582633239571295,-0.002120390361967599,-5.177368246623473E-4,-0.06928498901935139,-0.13317968100163816,6.084139681623339,1.7560264804288686,1.6687219129779742,1.3774896858854944,-1.0449707797842431,0.5036231660770745,-0.48653380708268473,4.41840579222043,0.47584190012087113,-0.7357263662048528,0.43568954881477584,-0.08525324118759042
51,15525.867036727774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.408083376703832,0.0,-0.5807111541274677,-0.30429075009217293,1.0139131857974997,-0.3707131686030117,0.414069938380325,0.1004325530359336,0.292677210519929,-2.7555282241523447,-1.289192380965377,-0.7266095914408908,-0.5046297647817469,0.34662402894194344,0.4192205353578212,1.3908043944003163,-1.1091743251185653,-0.6163039028384879,-2.6485828310007533,-1.5196869945399831,-0.662711862367973,-1.400894399575848,-0.2450922727693966,-0.1476096372893132,0.9815598895868254,-0.1616885253178208,-1.3851155797556913,1.523161117134228,-0.9510596860091803,-0.42465485598601305,-0.28367376794047494,0.1951496855232309,-0.6530790531146962,0.8050958592164279,-0.17586400637997923,0.08031845758874398,-0.002213450108633863,-5.599727088043322E-4,-0.06738715996083224,-0.1316991945825319,6.377306625335721,1.8419667659479897,1.7447885839964492,1.3233998247125154,-1.0321075887574975,0.3688696229968448,-0.1294384530438757,4.407860913514065,0.371611440797299,-0.6661490532296686,0.3776642507027747,0.07798544706230906
52,15516.161897517633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4801043826564466,0.0,-0.5582480603418575,-0.20541232542336188,0.980605105288687,-0.3614909386800378,0.37995298769173447,0.14837700465602724,0.5403986269649981,-3.077472537677984,-2.250196306359401,-0.5470169318057527,0.1980442201111866,0.12836106663860636,0.6653690214275982,1.4691499685365261,-0.6603715811121407,-0.9514516766033851,-1.9636182462868041,-2.3995527940415777,-0.39401591722334206,-0.021736740228091245,-1.6408202954524027,-0.5361190081317844,0.5970848307984498,-0.16948857602711861,0.2057028422720193,1.1663178177057778,-1.1158299968885104,-0.3266671454530852,0.48773036385571145,0.2100334383735315,-0.5029014497710905,0.8867992066354126,-0.1775765280355723,0.08358816076060006,-0.002273201412041514,-5.194087410384538E-4,-0.0745258658545267,-0.13558028476659673,6.850686972724981,1.963512115112093,1.8535439833619851,0.9215002146403015,-0.1103332780929358,-1.1633701123495852,1.0889425165083062,3.95595294177013,0.22250346250789224,-0.6144419735114236,0.4007850649160572,0.43762883151305476
53,15469.782795607507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.540244936665895,0.0,-0.5245450221336286,-0.19164434965530144,1.0324639445986525,-0.3134121090192424,0.35837843055968355,0.13391669107269263,0.42686487525639477,-2.8683992982784017,-2.7898778330491845,-0.6146114536373413,0.0027867373647982863,0.32503496300601187,0.5151014427460092,1.3173172779660844,-0.5526523351106685,-0.9338453229037043,-2.3453010611227105,-2.1275815901523467,-0.13865980150008056,-0.1314223834431593,-1.132002051443434,-0.3013467426521081,0.29580183440019736,-0.49460266544786513,-0.6045144391926575,1.0252025495398742,-1.3515260406346359,-0.15512840314803159,0.8544524095140806,0.2940801985311694,-0.5039730398352138,0.784092108752064,-0.1843316562602999,-0.08872268938224635,-0.002385677348332278,-5.708445169960774E-4,-0.07319644298287187,-0.13736863518889547,7.036041205997861,2.021646813761298,1.8859140084810095,0.8852653212625969,-0.26333714922823415,-0.6280153650171393,0.5357074046300001,3.7625754916545358,0.05236281023093417,-0.4692654092671201,0.27668997788209126,0.613484055895821
54,15433.623981018332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5163139246973072,0.0,-0.5156595489172315,-0.19773850612607435,1.0629077865094312,-0.3567264520536981,0.3219171983838572,0.09176719949412315,0.2739321900544732,-2.575588325642409,-2.0437068527114595,-0.45786060967088693,-0.05461413769301163,0.3660282551766118,0.20608175211813762,1.3134046800812682,-0.6281013531785122,-0.7786123818140759,-2.3966381629555995,-1.7425506199548817,-0.22793922658097276,-0.8938123245948978,-0.6795732801833586,-0.37689144473478625,0.5966853861239847,-0.5367719063177093,-0.6598338579533437,1.337652752437733,-1.2847131261944675,-0.18986466270555902,0.36122950747519567,0.262020766713713,-0.6680354355414397,0.707395151410714,-0.24023444147872566,-0.3844806375713021,-0.001972430708241236,-5.537916237295411E-4,-0.0687250491994854,-0.12255803163405246,7.5047191112829,2.1525100875361174,1.9888437261267533,1.1057694904217654,-0.5592064871429399,-0.10251970503768137,-0.20429561677388053,3.8083643805118093,0.27832365571774276,-0.5310034640531022,0.2729591102809694,0.5746792496365098
55,15427.50099784923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4660795424838706,0.0,-0.5449474930752717,-0.25613083329976283,1.0585559984787105,-0.3673457245890134,0.345292124998294,0.07354104127087781,0.2261391660656193,-2.815629750914182,-1.8836714341612761,-0.6167843388416515,-0.3565046866681111,0.515704420668843,0.40481964502127193,1.1747850436643672,-0.6360418609528614,-0.5705922028883852,-2.6650700229558772,-1.6424062321874608,-0.33801647763290377,-0.8853645326763884,-0.4623475147996504,-0.2073567263225103,0.4849693455066172,-0.6338508541154323,-0.9303057689068055,1.4474904417769892,-1.356932302927681,-0.2176845554680461,0.1255564892583691,0.24285538306090015,-0.6441414656731168,0.6626126696551021,-0.24887989305472713,-0.26302475152048616,-0.002182426906535232,-4.984361464026743E-4,-0.06835457009227477,-0.12933485166102723,8.186882947519251,2.357977175205391,2.171956014470722,1.262643038171223,-0.8966941015906749,0.1337003896666219,-0.10458864408386659,4.574549335170518,0.30752055335012923,-0.618514382465505,0.27707324248763077,0.3695715884627737
56,15414.360492363052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5013294404555886,0.0,-0.5349201333796727,-0.22447287843030478,1.064503328702277,-0.3506323722728671,0.33633158924195994,0.09027580672459906,0.26765196871231245,-2.6067754180342497,-2.0328846615260563,-0.5850718558199,-0.19277582112590974,0.462084331983602,0.30824130587709264,1.1856773590412517,-0.5254761155870611,-0.7872403643673632,-2.588847719905926,-1.7534017612629456,-0.2621626823059976,-0.6611661049682226,-0.5824902914953505,-0.22836900590111436,0.45689867598502987,-0.6472161643547458,-0.9433361309327446,1.3132259543892995,-1.383908981307048,-0.21090293857347053,0.3618502911251056,0.28108920899463385,-0.6100800204278154,0.707469253245731,-0.2308887990233852,-0.2879250930700821,-0.002353935784534144,-6.18013726203781E-4,-0.07146211947472475,-0.1273651616745652,8.273369289957028,2.3803272468652645,2.1894579567517582,1.0671908946329125,-0.6348643761256082,-0.042308685249618005,0.012937268403315036,4.329570697427083,0.27451781520676544,-0.5635704634637704,0.2574447526034286,0.48422104873845395
57,15412.820762608859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5031437303271482,0.0,-0.5279463770867432,-0.21749503145371446,1.05967774507395,-0.353102137379954,0.33032319243646924,0.08811511613062742,0.2629832094938533,-2.6683590970999003,-2.0146904423902616,-0.5533905743840596,-0.14632117320396623,0.4330918304631965,0.2953290000249946,1.2426224184675243,-0.5696011882051223,-0.6888624145605186,-2.580585042516654,-1.7039161848611848,-0.25453511740770207,-0.6347904885315407,-0.5901286166224643,-0.23655633390399383,0.4744220173841604,-0.6598414960557739,-0.9336334785947181,1.3175967804518112,-1.3166434599044914,-0.18394380274621092,0.4018449633166911,0.2720531361180422,-0.6288225902315407,0.6981293396810152,-0.23653177211263518,-0.2977848148731845,-0.002139523423081671,-5.421207644943095E-4,-0.07059641711591091,-0.12537129583400877,8.690113079504306,2.4988855308708193,2.2984036428695824,1.0098197938189997,-0.5812499759689408,-0.0505120509986826,0.008592607959099562,4.515220143507509,0.28493571107471083,-0.5688548245983274,0.30015605181019295,0.5154155826204283
58,15411.426200200876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4996273410647227,0.0,-0.5323238844395499,-0.22062615948914835,1.0604879512189387,-0.35606537203258143,0.3313050993081804,0.08730225093759912,0.2640156486354322,-2.655000010089354,-1.9832298030391364,-0.5662999445741342,-0.1748209356817292,0.4459489176126407,0.3097847897514067,1.2157472161592122,-0.5655712090995719,-0.7000381155958867,-2.6000123112856204,-1.6878594321975997,-0.25423441614205894,-0.6133774567211976,-0.5610926349730068,-0.22284344787400928,0.4685566582062158,-0.6784350694530492,-0.9638455184597071,1.3304078892636673,-1.3241766237520352,-0.18955177989075292,0.3565970377572084,0.26879205904255526,-0.627298724255726,0.6969258107585722,-0.23909615969777423,-0.29298961567457366,-0.0022227638205230987,-5.659460089662881E-4,-0.07182245408639941,-0.12476929971645499,9.106301138301335,2.6139491507637684,2.401045876399077,0.9734790939761833,-0.5660704608371193,-0.024657221084569324,0.014624095264245048,4.68005126521184,0.30616335176067877,-0.5799440672368656,0.30507382942736483,0.4918820135472476
59,15410.288450808072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4941005759983108,0.0,-0.5367627875055944,-0.22518250563985776,1.0592635811122593,-0.35917427676503616,0.33418161104039906,0.08729355899017957,0.2663509628871933,-2.6327678806814867,-1.980158944447331,-0.5766929260494388,-0.19827886182709076,0.4564506355832892,0.31066759970627744,1.1954354518348085,-0.5494568955967952,-0.7068520435094952,-2.6174913810074054,-1.6703981460511943,-0.245729448516751,-0.550632820622878,-0.5264987777061985,-0.2081862101024257,0.46007727556617684,-0.7109697219284327,-0.998713784657207,1.3439550293467049,-1.325155570642305,-0.1984540362623201,0.3296760464038146,0.26802084032157497,-0.6267481489870622,0.6968650300571188,-0.2400493591048756,-0.2827871680165938,-0.002282429127124543,-5.842314153514506E-4,-0.07360344908596718,-0.12243279899259547,10.206615026847352,2.915809242208101,2.6719765608970567,0.8704182321718245,-0.5024057035477855,0.007083964996334673,0.03891113978291104,5.039456195249986,0.356507552137481,-0.6045215176480759,0.324546126434366,0.4818126954257357
60,15409.62492740083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938286551397415,0.0,-0.5361675984744925,-0.22484332853712138,1.0592487828101107,-0.36004717300969435,0.3334580172777954,0.0869601396727297,0.26628053454581296,-2.6307563565869754,-1.9787545722842432,-0.5734345729638608,-0.19360020672175146,0.4527077288920745,0.31024213817193325,1.194797433944723,-0.5529637845916674,-0.7121486803162511,-2.6129627503863384,-1.6669692098538018,-0.241149329853655,-0.5393097836683285,-0.515793893940674,-0.2065368680151101,0.4597335620714968,-0.718099186925146,-0.9990284764472582,1.3437315693868062,-1.3184140030545966,-0.19598717213441558,0.3297105900274011,0.2670923360175016,-0.6278581413356641,0.6967155768885318,-0.24117250011713706,-0.28509920858225435,-0.002280226434143025,-5.841845789698373E-4,-0.07430030019802435,-0.12055717612537627,10.897540547201297,3.1059672693569196,2.8381095119898383,0.7997992794712625,-0.44773521143890366,0.01921315723993487,0.031962963635552656,5.204536485578961,0.38119798216336426,-0.6119434493754665,0.33593775867331743,0.4892122681767208
61,15408.790784464285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4928923678004677,0.0,-0.5362598298947547,-0.22508465457313262,1.0587228703868385,-0.36045325992214267,0.33398488103061663,0.08697017223114234,0.2665759604447938,-2.6268828073306887,-1.9840754748302234,-0.5736595681759505,-0.1944821761307531,0.452779190341179,0.3065111505142111,1.1961458331325452,-0.5509259538546186,-0.7079918002727289,-2.610847426846018,-1.669827172424722,-0.23929095103904927,-0.5335226819443336,-0.505833132721531,-0.206567146202245,0.46017435763648257,-0.7223179215737504,-1.0023910238950955,1.3449189846945524,-1.3172236987914974,-0.19688038384942294,0.33079360927116974,0.2672608157036192,-0.6285783785315768,0.6970043983153402,-0.24098972490667722,-0.2834825140262555,-0.002277961416600981,-5.84124075768135E-4,-0.07465888733689159,-0.11888172433353525,11.534131809175781,3.2793404564427964,2.990176406703477,0.751683049289645,-0.417140315838048,0.035094772941432345,0.028483277018849455,5.356339700803984,0.4051713995422171,-0.6201470590704019,0.34324980389077386,0.4964712987702613
62,15408.176473893427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4917064453484996,0.0,-0.5364037084440556,-0.22523747155165794,1.0583192091917177,-0.3612767023224946,0.3339745936342306,0.08631341710017182,0.26622173352781847,-2.625694370659399,-1.9868186605246827,-0.5734833429608907,-0.1943283792443728,0.4515321435863494,0.3056942174413931,1.195529600771769,-0.5526876158701703,-0.7090969157438969,-2.6116994349331524,-1.673309024029349,-0.24010727984981547,-0.519349094118035,-0.4920539594815442,-0.20962622420489535,0.4598187802707769,-0.7262878551555214,-1.0075910287096201,1.3441288809068397,-1.314588808686697,-0.19667960152454725,0.3321871141514212,0.2678403815406805,-0.627902410651203,0.6965754112858823,-0.24139598400517656,-0.2833270005643922,-0.002275383909513192,-5.833624433143877E-4,-0.07490765769021138,-0.11739148798933526,12.127779737756642,3.434262920254656,3.1274059507535252,0.7147817339122587,-0.4042789850403806,0.057124109015026014,0.042274913462178224,5.48154732116783,0.4260038807281267,-0.6265446602725294,0.3494868984723496,0.5031319791446275
63,15407.937214205607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4916067887209457,0.0,-0.536181762715423,-0.2251514202850987,1.0581846085786764,-0.3614406589109279,0.3340877826784767,0.08629760885913601,0.266483618005226,-2.6248704574354322,-1.9894107754817854,-0.5730973917132852,-0.1939114845013708,0.45102241481127764,0.3044925099693253,1.1964016654861098,-0.5520031980840309,-0.7089448283647377,-2.6128473498111724,-1.6780326392395122,-0.24013100131614487,-0.5135199271804224,-0.4811876638868195,-0.21256052467064068,0.45971075335940736,-0.7275196476101636,-1.0081212526248966,1.3430322890359891,-1.3127142446020754,-0.19639654922924565,0.33333324996491276,0.2681804228914619,-0.6276487487097515,0.6963747678485899,-0.24117974965633995,-0.28280530545356386,-0.002273933850716757,-5.830445820610035E-4,-0.07505829125570834,-0.11604475480105242,12.682931077272698,3.5750940993706757,3.253832688148971,0.6874106251962981,-0.3981664285975753,0.07805355495087021,0.0491972707191983,5.586329888420012,0.4429304040926454,-0.6301700301642774,0.3547932218267524,0.5094983274415833
64,15407.41435660099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4918990914166401,0.0,-0.5359269476954505,-0.22500996470575943,1.0582693904333775,-0.36147590466174534,0.33403051514757187,0.08642297089614924,0.266833530468483,-2.6248537125789513,-1.992573972938978,-0.5728910093873344,-0.19282625863969463,0.45017067593703586,0.30441431106087385,1.1968707916729686,-0.5521908619694017,-0.7099813402348026,-2.614086392165937,-1.6835711695752087,-0.24005687024941366,-0.5086561402770005,-0.4680615599711276,-0.21492681753279563,0.45869823639396917,-0.7276292774879463,-1.0064991444176992,1.3404068972383008,-1.310093142062735,-0.19560124305857923,0.3371113731640522,0.26858489559990123,-0.6270747125844571,0.6961966642214177,-0.24103667998160738,-0.2824511840031452,-0.0022724583268424556,-5.826317412600331E-4,-0.07528375861689547,-0.11414193923793843,13.48991894319321,3.7815539592431406,3.4364885655770645,0.6450377137434259,-0.38392764027023546,0.10450209842773668,0.05504462398646,5.741765208702323,0.46264285856960186,-0.6310146827592099,0.3621082243026727,0.5207210416962231
65,15407.346467381523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4919306725735575,0.0,-0.5359000831060066,-0.2249957607943942,1.05827936253725,-0.3614781215628656,0.334024868416549,0.08643648350025505,0.26686891602262436,-2.6248593202727277,-1.992890490792291,-0.5728705667292485,-0.1927144981584498,0.4500863339131223,0.3044100055379217,1.1969208361501893,-0.5522113748335531,-0.710092759101699,-2.614219044918596,-1.6841415909871222,-0.240050813022766,-0.5081930721375046,-0.4666871820855581,-0.215162295486488,0.458594954222138,-0.7276310019129665,-1.0063116195341044,1.3401363100393109,-1.3098187419189051,-0.1955205240102352,0.3374941696673853,0.26862715672308385,-0.6270120013058468,0.696180272784483,-0.2410198300619096,-0.282418910524478,-0.002272312325255237,-5.82590287552561E-4,-0.07530740271734788,-0.11394444689648917,13.573896542409486,3.8030273438687203,3.4555054947942963,0.6406019736631671,-0.3824102650667187,0.1072557264052276,0.05559918788366022,5.757839951106152,0.4646929328654407,-0.6311013880048121,0.3628720885686928,0.5218807210897992
66,15407.284552519406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491960522379874,0.0,-0.5358747842062872,-0.22498240224800864,1.0582887985443281,-0.36148010596188523,0.3340196435989335,0.086449309461429,0.2669023913441294,-2.6248654379998415,-1.993189326318876,-0.5728515964348455,-0.19260912194320207,0.45000712503079976,0.30440620811614894,1.1969682735851739,-0.5522311383629197,-0.7101979821281226,-2.614344187717113,-1.684680899445501,-0.2400452305336918,-0.5077553852389497,-0.46539004666002787,-0.21538464528693851,0.4584981038130219,-0.7276309837027441,-1.0061329876175584,1.3398803349887252,-1.3095587597966825,-0.1954445747553732,0.3378555104975368,0.2686671949439261,-0.6269521726831756,0.6961650600145403,-0.24100362274346634,-0.2823881471069602,-0.002272174291709563,-5.825509928290603E-4,-0.07532974327620873,-0.11375780077742335,13.653287872048491,3.823328012510254,3.4734840860337024,0.6364079367521018,-0.3809735153340703,0.10985542117172441,0.05612415524032985,5.77303932728032,0.4666313536620827,-0.6311839899779551,0.3635945849304743,0.5229765147483505
67,15406.859654122396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4926799455010955,0.0,-0.5349463771593086,-0.22456929336252268,1.0585585286556936,-0.3613545812342831,0.3343372359223478,0.08674152177128439,0.267868544437391,-2.626249680025888,-2.0031720079653623,-0.5734317065979367,-0.1918836225747234,0.44984681756912376,0.302926295295684,1.1994482484711984,-0.5542429195867532,-0.7118709335336895,-2.618621380400663,-1.704443652307217,-0.23931821549208487,-0.5055084345144354,-0.42785329977378533,-0.2237359389618639,0.4580066198875314,-0.7220311295133535,-0.9933456568556719,1.3312921301943361,-1.2987628991350755,-0.19463140817917554,0.3464620491993556,0.2709374366742333,-0.6227172800551062,0.6960350821500118,-0.23910531794282192,-0.2796278672752739,-0.002266490700553918,-5.806590611314009E-4,-0.07581573969803708,-0.10802571352702875,16.276532721566824,4.486342670512891,4.070191940377677,0.5132469935858676,-0.34343973851409304,0.19077484698921593,0.06214349944730788,6.253342789520348,0.5290088155226547,-0.6336715404678905,0.3885715462187493,0.5560495187666601
68,15406.836299526685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4927378266051916,0.0,-0.5348971384212194,-0.22454519263937178,1.058583281136407,-0.3613398419763724,0.33435360757151333,0.08676357417895696,0.26793317859890015,-2.6263519833682336,-2.0037757197626727,-0.5734931605001493,-0.19181988006620276,0.44979669105594267,0.30289396115270456,1.1995893779044722,-0.5543552006167566,-0.7120289467376865,-2.6188184233952994,-1.7056077444596143,-0.23929440075880187,-0.5055534999536699,-0.4259870249989391,-0.22415044012884744,0.4579472803413275,-0.7216411524187926,-0.9925466897878535,1.3307768134655893,-1.2981853746706091,-0.19455882814844122,0.34686632679346774,0.2710579386621317,-0.6224799535681613,0.6960354797844411,-0.23900031701289143,-0.2794773851172324,-0.002266181126072591,-5.805485359296121E-4,-0.0758398058876555,-0.10771971403980184,16.421311764098174,4.522833252108849,4.103189100841909,0.5064385690722575,-0.3411997218954184,0.19496387336614626,0.06228213576894413,6.2781103259370665,0.5321929786944779,-0.6335832909170781,0.3899353390654696,0.5577948918090043
69,15406.750323426138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4927932058798559,0.0,-0.5348505514338406,-0.22452264253465712,1.0586070556247582,-0.36132594004878293,0.33436865020021483,0.08678455794548254,0.26799665435925785,-2.62644945469146,-2.004372985324537,-0.5735587627357811,-0.19175758547360625,0.44974357837903833,0.3028648715012025,1.1997293034222287,-0.5544645814068438,-0.712178657388222,-2.619007954232313,-1.7067335103145695,-0.23927333033952097,-0.5056059831278559,-0.4242113242992378,-0.22454224033684222,0.4578821392038335,-0.7212609549180158,-0.9917744195820966,1.3302688166278118,-1.2975817064574557,-0.1944850843471901,0.34726142227189005,0.2711756974521577,-0.6222468794989747,0.696036849424435,-0.2388983853880783,-0.27932939511868,-0.002265889420125803,-5.804430793718584E-4,-0.07586273346499559,-0.1074274475027707,16.560437137967554,4.5578916533930665,4.134899396269569,0.49989864323173694,-0.3390421700645153,0.1989688965256278,0.06240988688331709,6.301592586385299,0.535212064664296,-0.6334652738294265,0.39127365687567334,0.5594700302051417
70,15406.6702783335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4928462311873538,0.0,-0.5348060082662702,-0.22450116546915402,1.058630271847006,-0.3613128143227091,0.3343829475131014,0.08680428827042637,0.2680571147667234,-2.6265448634231507,-2.004947595082603,-0.573622668715691,-0.19169795655684702,0.44969185412407303,0.30283971956358285,1.1998627891515683,-0.5545709873692916,-0.7123225386049581,-2.6191866384166174,-1.7078084300341003,-0.23925569005830274,-0.5056734456347912,-0.4225393674549538,-0.22491353546544723,0.4578183689890111,-0.7208941099295002,-0.9910320090327437,1.3297844216754615,-1.2970039100958002,-0.19441297162473828,0.3476359329741755,0.2712885301817129,-0.6220238796726482,0.6960379405305045,-0.23880084551903813,-0.2791884824140914,-0.0022656135005146008,-5.803425009105213E-4,-0.07588409599954388,-0.10715229245283758,16.692120269876956,4.591061423357844,4.164919265133556,0.4937228616434746,-0.3370071809684199,0.20274965948075063,0.06251180129056332,6.323644287519884,0.5380504896759235,-0.6333408348630254,0.3925432933560401,0.5610511498294838
71,15406.611473632769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.492896664286973,0.0,-0.5347640160147683,-0.22448095183953742,1.0586528530123196,-0.3613004390132271,0.33439654183996786,0.08682272929106272,0.2681146942475437,-2.6266396444190647,-2.0055005093988583,-0.5736859354894276,-0.1916406045059225,0.4496414915148755,0.3028195921624687,1.1999901186651543,-0.5546750973252329,-0.7124600500894271,-2.619353555020081,-1.708832725615539,-0.2392428392598823,-0.5057417382687225,-0.4209729322893746,-0.22526412060098097,0.45775470887342623,-0.7205411988966656,-0.9903226581292844,1.3293228631227998,-1.2964510052983194,-0.19434309091413027,0.3479918423580653,0.2713961832368725,-0.6218104908442291,0.6960390996216308,-0.2387079388785747,-0.2790544951994207,-0.0022653531422548523,-5.802465771800028E-4,-0.07590400410094902,-0.10689392735484762,16.816461255186688,4.622370908860989,4.193267051195891,0.48789682090244557,-0.33508479487265286,0.2063030650520225,0.06260666996510063,6.344371098981297,0.5407101176394268,-0.6332104349983415,0.3937458397758111,0.5625410028240159
72,15406.603735153161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.492901454888437,0.0,-0.5347600782514894,-0.22447906136563534,1.0586550413431657,-0.36129926754337494,0.3343978362131958,0.0868244565718584,0.2681201867343996,-2.6266490101795466,-2.005553683700615,-0.5736922190332565,-0.19163508502147034,0.44963657338988433,0.3028180500092676,1.2000022538129809,-0.5546852503068553,-0.7124732149188187,-2.619369203108889,-1.7089302793205259,-0.2392419845920817,-0.5057484728428618,-0.4208264989103386,-0.22529711974945935,0.45774844143792603,-0.7205072407775268,-0.9902549621286242,1.329278833898781,-1.2963981684525945,-0.19433631231340937,0.3480255352299898,0.2714064588125034,-0.6217900708774017,0.6960392698582201,-0.23869905925555057,-0.27904172850138276,-0.002265328576395329,-5.802374325423815E-4,-0.07590585442322527,-0.1068697048499728,16.828185715540886,4.625322049084147,4.195940056457449,0.48734793224711,-0.33490343214269186,0.20663644013116042,0.06261577157622643,6.346312434131623,0.5409588191233915,-0.6331967370499254,0.3938595535970559,0.5626810872055529
