Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_speed
229,15419.281040014419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950076359811095,0.0,-0.5340843154164454,-0.22325102751400344,1.0577393475047678,-0.35798533798267496,0.3350957889780352,0.08642389194830276,0.26804939131586464,-2.648742140127208,-2.008728866375524,-0.5737662043502293,-0.18821374873915195,0.44824084689409993,0.3075947008215706,1.2045396367155032,-0.5574052119777737,-0.7121217283445783,-2.3861887947825373,-1.6933446808146804,-0.21036479145220113,-0.538067933896697,-0.5651671772082775,-0.2662097178541851,0.45054781732035615,-0.665204279899213,-0.9148827019264059,1.455798803027018,-1.7112421933390902,-0.18642223816890705,-0.18290504775724511,0.26851955631952706,-0.6435306707136108,0.696239799518202,-0.23171741837965054,-0.2537878657720766,-0.002207632730993045,-5.611086844790288E-4,-0.026470933678499176,-0.1128727354659976,286.9115867694553,2.4910816753379303,5.162564111300423,0.0
230,15419.274785364514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950062217141569,0.0,-0.5340739287923653,-0.22325581836364355,1.0577524696556395,-0.35798166888801247,0.33508151944925313,0.08641738473218352,0.26801695951776855,-2.648268688577902,-2.008847259114099,-0.5737338266931579,-0.1883052436019595,0.4481242802235491,0.3074013872918375,1.2043596551109168,-0.5577957121937741,-0.7120741301594555,-2.386152751769291,-1.6937443852635685,-0.210392969543308,-0.5381052718220716,-0.5653563462465828,-0.2660737260014548,0.45045873198022185,-0.6652835219482226,-0.915604600197479,1.4557979475243483,-1.7112822132975265,-0.18642334517643105,-0.18290773820269146,0.2685224887086336,-0.6435214914453566,0.6962546770914251,-0.2317406445442737,-0.2538273682575378,-0.002207695704428655,-5.611393240880317E-4,-0.026439655237073176,-0.11288598683126416,287.18785483629864,2.495037356554859,5.151578235140306,0.0
231,15419.268630963825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495008788851078,0.0,-0.5340836236805597,-0.22325063076300708,1.057740902526971,-0.3579840963060399,0.3350959540092397,0.08642492121336555,0.26805129293159136,-2.648767306279737,-2.008727945087755,-0.5737618637506541,-0.18820998636338412,0.44824319903102877,0.30759460073203454,1.2045377959619112,-0.5574082085184103,-0.7121166006302688,-2.3861875425603003,-1.693400998184549,-0.21033376534566228,-0.5380291721850751,-0.5651947209870491,-0.2661392606479339,0.4505615486477255,-0.665211201087407,-0.9149625475090064,1.455793212197387,-1.7112438689048732,-0.18642139349649636,-0.1829030844369124,0.2685208334486138,-0.6435310209885611,0.6962403236716613,-0.2317181860928256,-0.25378467410607364,-0.0022075056301290082,-5.610696363234735E-4,-0.026430210178192377,-0.11287167653862157,287.41813102309044,2.4990061585291414,5.162834400035893,0.0
232,15419.26241979066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950057900363072,0.0,-0.534075096946107,-0.22325760596601762,1.0577544004115045,-0.3579815013966065,0.33507805397003493,0.0864174280838375,0.268015419618705,-2.6482825289490597,-2.0088598935743933,-0.5737427201650771,-0.18831325603712107,0.44812291399171333,0.30740027917588936,1.2043628636434542,-0.5577968227504019,-0.7120795157043581,-2.3860603572650425,-1.69380467709856,-0.21038059767264208,-0.53808525503948,-0.5654102149119402,-0.2660214380149606,0.45045361942629963,-0.6653117705299977,-0.915693561178938,1.455803533905016,-1.7112854136098319,-0.18642515716875863,-0.18290864198792617,0.26852198563425567,-0.6435241751437217,0.6962518639093553,-0.2317415147504584,-0.253825836305144,-0.0022076376510467566,-5.611211057926592E-4,-0.02639972907526487,-0.11288556967745131,287.6954591368783,2.502971602838004,5.1517657491151105,0.0
233,15419.25628957371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950092827263164,0.0,-0.534084429166433,-0.2232511297119487,1.0577428750863513,-0.3579852713220619,0.335093094793407,0.0864249688470999,0.26804987442453476,-2.648782071228323,-2.0087378192019965,-0.5737652228492721,-0.18821194720900966,0.4482436482423788,0.30759385520008964,1.204541170345616,-0.5574132253045314,-0.7121222926101409,-2.3860420386411216,-1.693446632699402,-0.2103232071008798,-0.5380081333584107,-0.5652493506879298,-0.26610981871652634,0.450556358506875,-0.6652362498840776,-0.9150395842260277,1.4558031008662764,-1.711245529268561,-0.18642177639311036,-0.18290366835000776,0.2685203558548684,-0.6435353754592559,0.6962378007213751,-0.2317199102210087,-0.25378519476056866,-0.0022074589255882708,-5.61054899390541E-4,-0.026390872596951075,-0.11287144474119472,287.9303736257303,2.5069768934398895,5.1630257904441565,0.0
234,15419.25016488616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950072624623392,0.0,-0.534074718301132,-0.22325698844189504,1.0577554864370913,-0.3579816891382325,0.3350781681357015,0.08641801620981683,0.2680162498906631,-2.6483068603419158,-2.0088601321790978,-0.5737391509331246,-0.1883086793015355,0.4481256781427137,0.3074010609393011,1.204363211739688,-0.5578001648860622,-0.7120764520379301,-2.3859738878287184,-1.6938394835491837,-0.21035521236793092,-0.5380492278014554,-0.5654406392994196,-0.26598472493991554,0.4504607393205218,-0.6653190729975041,-0.915765097687187,1.4558030613053734,-1.7112833514914614,-0.18642311440914225,-0.18290649987001797,0.2685229611571073,-0.643525937450204,0.6962519655253231,-0.23174282236460242,-0.2538249769683083,-0.0022075364999735495,-5.610899015531947E-4,-0.02636003089206695,-0.11288487959763034,288.1990720090806,2.5108671638331406,5.151960595065419,0.0
235,15419.24414108188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950102839490709,0.0,-0.534084532792481,-0.2232512097549039,1.0577445892913155,-0.35798501174988434,0.33509222257648413,0.08642550984183804,0.2680505925988502,-2.64880153044972,-2.008741764775443,-0.5737651150603876,-0.1882120759110948,0.44824410236586554,0.3075944101751303,1.204540866803956,-0.5574159589111691,-0.7121221262202821,-2.385959219763333,-1.6934823467919287,-0.21029822948833135,-0.5379730052625806,-0.5652785577374787,-0.26606824626449893,0.4505628939973792,-0.6652425769018528,-0.9151036818633489,1.455803101734687,-1.7112468768038993,-0.18642137912069684,-0.18290271679886627,0.26852091451225224,-0.6435363347890094,0.6962373136640052,-0.23172037679214644,-0.2537827350618748,-0.0022073746958630363,-5.610284942394402E-4,-0.026352131570655593,-0.11287079134713213,288.4258979939753,2.5148125446439025,5.163264044581084,0.0
236,15419.238134080355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950078185328128,0.0,-0.5340742706647067,-0.22325683078085073,1.0577563311291962,-0.3579812052067952,0.3350777302911301,0.08641849226521538,0.2680169598005412,-2.648326858184088,-2.0088604426741847,-0.573737099212113,-0.18830615284103827,0.4481274898337257,0.30740025070572613,1.2043626109509986,-0.5578031188647536,-0.7120728590901966,-2.385910640845975,-1.693883121482706,-0.21033013603469405,-0.5380149957973408,-0.5654693184828559,-0.26593827818633453,0.4504680859850293,-0.6653261921237638,-0.9158415823048762,1.455801572751234,-1.7112831585748576,-0.1864221287084983,-0.18290499238778726,0.2685236986816802,-0.6435268874180067,0.6962519217669472,-0.23174386738140068,-0.253823825410118,-0.0022074330507045347,-5.610583529891932E-4,-0.02632120743942423,-0.11288417176957022,288.68499499916123,2.5186185131957908,5.152112360697719,0.0
237,15419.232233517901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950114585175183,0.0,-0.5340841893376963,-0.22325094366128614,1.0577462280683039,-0.3579843167724816,0.33509198916562655,0.0864262987914123,0.2680520143095484,-2.6488242089434304,-2.0087427918879346,-0.5737623014363407,-0.18820953601469248,0.44824614563767684,0.3075949894140141,1.20454018727801,-0.5574186796173157,-0.712119311803064,-2.3859170600514634,-1.6935277683427534,-0.210271205512084,-0.5379374509424175,-0.5653053241836485,-0.26601409077278476,0.4505738995188533,-0.6652481104531359,-0.9151734639572005,1.4558004041944086,-1.711248338791826,-0.18642066011926256,-0.1829012425501657,0.26852180622520017,-0.6435371376405324,0.6962374944838887,-0.23172111716696295,-0.25378002133389205,-0.00220727308137219,-5.609970039903279E-4,-0.026314432573297748,-0.11286994438381814,288.89861147719114,2.522464132183364,5.1635284991942125,0.0
238,15419.226327710367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950084634939542,0.0,-0.5340744737160837,-0.22325745871306235,1.0577578769081004,-0.3579806217224267,0.3350762417865021,0.08641891127343532,0.26801721563792835,-2.648346998114791,-2.0088662879492114,-0.5737393974860329,-0.1883075898525375,0.4481286926084304,0.3074001174494731,1.2043639558598358,-0.5578061658423551,-0.712072238525435,-2.3858576128806224,-1.693935618932813,-0.2103092294963751,-0.5379853654580622,-0.5655040491800477,-0.26588267527884324,0.45047304379652675,-0.6653387768529242,-0.9159208509416418,1.455800807801656,-1.7112844381655923,-0.18642198934685086,-0.1829039401730829,0.2685241894834186,-0.6435282045867782,0.6962511313915952,-0.2317447913928504,-0.25382162903637595,-0.002207344728386104,-5.610309609651187E-4,-0.026283835477607962,-0.11288344256039813,289.14906272212596,2.526203083387146,5.152359441225902,0.0
239,15419.220546094924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950118972693625,0.0,-0.5340842901262892,-0.22325114846168265,1.0577478762990142,-0.3579843670555764,0.33509059046033557,0.08642670428903744,0.26805195157915446,-2.6488382252362803,-2.0087474015933457,-0.5737623857083475,-0.18820975822835773,0.4482464938482963,0.3075931888951393,1.2045404573213756,-0.557422360460303,-0.7121199093061559,-2.3858383233834433,-1.6935815657834445,-0.21025382852368188,-0.5379127647858509,-0.5653486629224703,-0.26596745473470307,0.4505777890184353,-0.6652665233090482,-0.9152567157907202,1.4558034831966864,-1.7112504855353987,-0.18642084102762818,-0.18290106401518183,0.26852200974417045,-0.6435395551636213,0.6962364170081374,-0.2317224202579046,-0.2537790733364281,-0.0022071992262939,-5.609743724850352E-4,-0.02627783799132992,-0.11286943005613315,289.35791470330776,2.530007211911991,5.16370332450801,0.0
240,15419.214815579115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950094188918843,0.0,-0.5340734278217748,-0.2232566876333481,1.0577585425305198,-0.35797978226405713,0.335077026677276,0.08641981047866888,0.26801879675194334,-2.648369515616911,-2.008862263760088,-0.5737334164943488,-0.18830155562333975,0.44813177718706265,0.30739931116811,1.2043623476991736,-0.5578088887381728,-0.7120653033977307,-2.3858407172509764,-1.6939904373324726,-0.2102821211006599,-0.5379534411111656,-0.5655348418451573,-0.2658252430113666,0.4504862541887177,-0.6653504165737317,-0.9160128355510572,1.4557958054038058,-1.7112832450676874,-0.18642022920473825,-0.18290156951784048,0.2685255147998296,-0.6435290211560795,0.6962519929397266,-0.23174613219084284,-0.25382027653867745,-0.0022072220191332744,-5.609939068767961E-4,-0.026247131643397363,-0.11288255902498319,289.59282317225274,2.533611089178799,5.152497954116835,0.0
241,15419.209185689882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950128189962186,0.0,-0.5340836688793972,-0.22325091057399615,1.0577494685810795,-0.35798308110991856,0.3350906289984309,0.08642774940030272,0.2680536787216697,-2.648857961451639,-2.008747060630115,-0.5737588888071388,-0.1882074460364128,0.4482477736383666,0.3075924133932378,1.2045383644811027,-0.5574250281952275,-0.7121154850000729,-2.3858436049321816,-1.6936435981553557,-0.21022755867855528,-0.5378837635590339,-0.565383400581133,-0.26589980767407,0.4505918523919068,-0.6652823752187319,-0.9153501188761569,1.4557980806753368,-1.7112524455280207,-0.18642041772250584,-0.18289949452992776,0.2685231882832818,-0.643539881473569,0.696236825686084,-0.23172308854067417,-0.25377586024918325,-0.002207088354371212,-5.60940500719852E-4,-0.026242373442734487,-0.11286850808600815,289.78476422427445,2.5372814109251154,5.163911567884482,0.0
242,15419.203520244297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950091614069092,0.0,-0.5340744188223014,-0.22325828181072715,1.0577604231731554,-0.3579795273906488,0.3350737661208147,0.08641997076332233,0.2680175505075779,-2.648382494633951,-2.0088738851776946,-0.5737413573956995,-0.18830843074712664,0.44813108043977384,0.30739830437181276,1.2043659139603033,-0.557810322458156,-0.7120698753387625,-2.3857667148137978,-1.6940560434561147,-0.21027303987256976,-0.5379406783424227,-0.5655921962045088,-0.2657733442134877,0.4504837597583775,-0.6653837767904481,-0.9161120184453162,1.4558002354990882,-1.7112860203985816,-0.1864217875078454,-0.182902200258353,0.26852519246192136,-0.6435316558288005,0.6962494807135978,-0.23174712238477252,-0.25381879268556495,-0.002207169581579804,-5.609776109480729E-4,-0.026212409686414268,-0.11288215609129783,290.0189959623597,2.540881405726954,5.152670559345193,0.0
243,15419.198002556292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950128429941032,0.0,-0.5340831781815235,-0.22325042393346003,1.0577505069724298,-0.35798356283447386,0.33508967494628505,0.08642818800337751,0.2680532620989668,-2.6488653793021624,-2.008747672723762,-0.5737552946591662,-0.18820454528199454,0.4482477711762677,0.307588014772183,1.2045369361640437,-0.5574302928081643,-0.7121145365002718,-2.385759568127993,-1.6937060310607976,-0.21021524709203304,-0.5378699656565983,-0.5654414240215693,-0.26586260716580123,0.45059543350962655,-0.6653148336983724,-0.9154591578576387,1.4558029954832656,-1.7112531825701505,-0.18642013784435435,-0.18289939306412337,0.2685234428218822,-0.643543179031425,0.6962358594908915,-0.23172505360917764,-0.2537771605439879,-0.0022070149616312115,-5.609190042907988E-4,-0.026207698304015883,-0.1128682322899355,290.20872098442567,2.544512527331788,5.16388584667179,0.0
244,15419.192474349911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495009117749786,0.0,-0.534073853525151,-0.22325799026612025,1.0577609452193917,-0.3579790643940282,0.33507370228742145,0.086420681686631,0.26801800155276884,-2.648397469470608,-2.0088715683027853,-0.5737387473000369,-0.18830634220060477,0.4481318352012585,0.30739744320702533,1.2043648590752944,-0.5578085819173824,-0.7120667686311816,-2.3857065853761097,-1.6941092699504552,-0.21025399548115364,-0.5379235473029218,-0.5656391036727121,-0.2657356344820465,0.45049150660275744,-0.6654112262032409,-0.9162142123515273,1.4557996575273282,-1.7112847969235927,-0.18642120958942923,-0.18290129570900607,0.26852583148362025,-0.6435329627119201,0.696249233961334,-0.23174801260287148,-0.25381834240442797,-0.0022070796176013115,-5.609507980710016E-4,-0.026178020194227273,-0.11288170598663326,290.43539459100487,2.5480361297689162,5.152623444576279,0.0
245,15419.187034294046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950135236669033,0.0,-0.5340834847171798,-0.22325073481864274,1.0577524430636582,-0.35798340268699663,0.3350875737521072,0.08642869558621068,0.2680533381907661,-2.6488809287820994,-2.0087542824673874,-0.5737571189646261,-0.1882062528332356,0.4482478792552856,0.3075886444301723,1.2045379430025012,-0.5574341909121063,-0.7121169578576462,-2.3856803042597003,-1.6937540581494486,-0.21020017541249067,-0.5378528520548589,-0.5654873376173988,-0.2658259763533458,0.45059980905248914,-0.6653381322378596,-0.9155411514000782,1.4558051026611034,-1.711254974434804,-0.18642035505230778,-0.1828990188611485,0.2685236737303941,-0.643544781574861,0.6962346336076443,-0.23172554880596102,-0.25377524679022917,-0.0022069553725030536,-5.609003139771248E-4,-0.026174447929886123,-0.11286782120230039,290.6200457116175,2.5516338169207224,5.164043762802317,0.0
246,15419.181577860138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950096026729423,0.0,-0.5340740642493575,-0.22325832506260937,1.0577622851146262,-0.3579792390919952,0.33507199629661105,0.08642091098114128,0.268017689846304,-2.648412350173215,-2.008876822370309,-0.5737404039581409,-0.1883068309293485,0.4481326671484312,0.30739658898691047,1.204366654038287,-0.5578113378101098,-0.712067343148267,-2.385617402227371,-1.6941588937777334,-0.2102410345682802,-0.5379065412801995,-0.565685585764455,-0.26570196565969256,0.4504942107204897,-0.6654332191735709,-0.9163009852348422,1.455802183194289,-1.7112847749250457,-0.1864207926156355,-0.18290054782274154,0.26852617339764917,-0.6435350002312572,0.6962481383642252,-0.23174913876962172,-0.25381786629391373,-0.0022070143176053697,-5.609308079828327E-4,-0.026144645145246937,-0.11288132415276257,290.8436140226109,2.5551261841332615,5.152730380761322,0.0
247,15419.176195741411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950083227782536,0.0,-0.5340840408158144,-0.2232596871608176,1.0577533744359624,-0.3579808287849946,0.3350828311015852,0.08642594717593137,0.2680428133607218,-2.6487958665214872,-2.0087924071111076,-0.573774062470621,-0.18825071066059218,0.4482396024223159,0.30753765218460494,1.204524499451706,-0.5574697827537897,-0.7120856753899493,-2.38555151826321,-1.6939811497505493,-0.2102012152061496,-0.5378782047661291,-0.5656164340201416,-0.2657269642852734,0.4505497378999192,-0.6654198180991279,-0.9160236162230223,1.4558070182128757,-1.711250712273927,-0.1864258535341023,-0.1829074069063415,0.2685239653512529,-0.6435407380695563,0.6962423821198416,-0.23174133791355203,-0.25381504252178044,-0.0022069302183416366,-5.608974864845879E-4,-0.026139927669742925,-0.11287842147110959,291.0363685021418,2.5586758178633153,5.153737320879253,0.0
248,15419.170878145396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950117589961134,0.0,-0.5340748639771442,-0.223252345171006,1.0577617014724778,-0.3579823966930598,0.33507336869228527,0.08642424345535425,0.2680293718003948,-2.6485315648647454,-2.0088437569646773,-0.5737264403007402,-0.18826732288300516,0.4481560894970684,0.30744046376329615,1.2043986729777,-0.5577573010860452,-0.7120928751431066,-2.3856273294907355,-1.694099655819308,-0.21019251879220222,-0.5378611956858111,-0.5656478931018146,-0.26568381272374747,0.45054516491477986,-0.6654223701391475,-0.9162399261239602,1.4558204670801629,-1.7112920027289678,-0.18642591546688686,-0.18290898530477004,0.26852491808589113,-0.6435381267013368,0.6962474747506853,-0.23174469543608983,-0.2538214365414811,-0.0022069187587624903,-5.608982971499405E-4,-0.026113800304294697,-0.11288206630861605,291.2380256504363,2.562100253955963,5.151604569647848,0.0
249,15419.165584668543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495019214309201,0.0,-0.534082376014389,-0.2232491038544658,1.057759000558725,-0.35798298422759905,0.33508527670084787,0.08642959623375246,0.26805319387997256,-2.6488847563349327,-2.00877399128044,-0.5737515100551048,-0.188206945140134,0.44823413167197834,0.3075822300306746,1.2045176303666376,-0.5574905881016239,-0.7121212560204051,-2.3855972143170785,-1.6938265186619623,-0.21016554532143053,-0.5377898734149852,-0.565550219794632,-0.26574095084668437,0.4506232538175458,-0.6653452743949779,-0.9156219947640022,1.455806699709252,-1.7112679549144467,-0.18641989749808444,-0.18289817893503493,0.268525615193248,-0.6435450456656195,0.6962353109018403,-0.23172570074944185,-0.2537692103351534,-0.0022068159413213993,-5.608558295924546E-4,-0.026108842614082715,-0.11286772078544809,291.4025995871132,2.5655431368762533,5.163821292461395,0.0
250,15419.160273474754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950131955875556,0.0,-0.5340753305204503,-0.2232587979396215,1.0577653702135668,-0.3579784860647137,0.33507132051085375,0.0864221919790702,0.2680218261853463,-2.648495797185509,-2.0088795418220333,-0.5737471604661625,-0.18829977967764946,0.4481478122676128,0.3074145484264676,1.2043870067984335,-0.5577815519513218,-0.7120648281476661,-2.3855186504308916,-1.6942280775613079,-0.21020916163446499,-0.5378483648511736,-0.5657493970637668,-0.26560934544524084,0.4505162678637125,-0.6654445547587488,-0.9163595271243965,1.4557983585466696,-1.711283519732163,-0.1864191068098467,-0.18289776196641905,0.26852809955856055,-0.6435367617294782,0.696246923817255,-0.23174991696642772,-0.25381189430315004,-0.0022068530632814508,-5.608794623507875E-4,-0.02608241038940519,-0.11287968296852308,291.60287178079676,2.5688915253727735,5.153386344759275,0.0
251,15419.155011971743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950126437577023,0.0,-0.5340837523797001,-0.22325912538256676,1.0577592960016302,-0.3579807488653184,0.33507923782747767,0.0864268726018,0.26804320413715854,-2.6488085203805984,-2.00881275856438,-0.5737705535945137,-0.1882517473223843,0.44823450207076493,0.3075304265519167,1.204515500253505,-0.5575114100940887,-0.7120883576440262,-2.3854639411295606,-1.6940907326052368,-0.21016971228415246,-0.5378245976316598,-0.565688450171414,-0.26562088831395825,0.4505668414415037,-0.6654353209931462,-0.9161506190238142,1.4558080534365687,-1.7112609637586345,-0.18642487689990161,-0.18290537330795162,0.2685255601303155,-0.6435434695203254,0.696241883044368,-0.23174360466092975,-0.25380966545140976,-0.0022068028147158914,-5.608570850641524E-4,-0.026077440142904265,-0.11287744900516157,291.7769530045708,2.572300304131962,5.154247928699002,0.0
252,15419.149786299527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495015024269529,0.0,-0.5340769269215029,-0.22325431936714646,1.0577655426040646,-0.35798207252980263,0.33507114195858445,0.08642512915466345,0.268031244146298,-2.648598611296568,-2.0088578804176875,-0.5737380710364908,-0.1882686518334003,0.44816744808842274,0.3074524102045762,1.2044174117888098,-0.557740877021554,-0.7120948024379524,-2.385509408093249,-1.694195153324028,-0.21016448545886526,-0.5378118979964229,-0.5657188356851212,-0.2655802479015409,0.45055891208439436,-0.6654426842548462,-0.9163468037666439,1.4558194925160546,-1.7112919035015728,-0.18642498812142422,-0.18290650733643013,0.2685260883755672,-0.6435421137104187,0.6962453574540897,-0.23174675609973344,-0.2538153965275679,-0.0022067908494809037,-5.608569590763241E-4,-0.02605383446790567,-0.11288038843269338,291.9608452072927,2.57562320127264,5.152504820424124,0.0
253,15419.144645087017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950210704221492,0.0,-0.5340818534174555,-0.22324870560490845,1.0577629789249006,-0.3579836415228853,0.33508250922646954,0.08643022819573284,0.2680523868998478,-2.6488853330279643,-2.008787389346549,-0.5737469703087871,-0.18820746495403395,0.44822879023794776,0.3075701267920384,1.2045092805747049,-0.5575224913752901,-0.7121221083527924,-2.3854658142993297,-1.6939511930408326,-0.21013881327925985,-0.5377506444287561,-0.5656366961354875,-0.26564714389080124,0.45063566586931525,-0.6653786861431853,-0.915800118419378,1.45581280051758,-1.7112752939589324,-0.18641959184643533,-0.18289755494497054,0.2685264060315372,-0.6435498525952513,0.6962342336995936,-0.23172916231732785,-0.25376794392554874,-0.002206698676714829,-5.608203939940985E-4,-0.026048063208752886,-0.11286703857692937,292.11534101528116,2.5789609264329743,5.164082437911326,0.0
254,15419.139456788467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49501413697131,0.0,-0.5340763119407411,-0.22326003865830027,1.057767425991806,-0.3579782319393037,0.335070021550153,0.0864231157870139,0.26802267062475293,-2.648542370252954,-2.0088850702060594,-0.5737533273526824,-0.18830036194258404,0.448155081994732,0.3074209173034276,1.2043986508483278,-0.5577658329442828,-0.71206502941949,-2.3853632518679704,-1.6943258803001855,-0.21018103219217238,-0.5378130072511577,-0.5658282391743601,-0.2655291017924921,0.4505287714015389,-0.6654803020583346,-0.9165062590539957,1.455800817061205,-1.711282224987821,-0.18641894520182423,-0.18289681804222988,0.2685285307470163,-0.6435410920266745,0.6962450545239536,-0.23175209842830494,-0.25380911794875116,-0.0022067315653149402,-5.608419213133282E-4,-0.026023739234360282,-0.11287854761347385,292.30380374889944,2.582223401839636,5.153821122367043,0.0
255,15419.134220348535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950142684994288,0.0,-0.5340853655320216,-0.22326053789193206,1.057764108097941,-0.3579821554186295,0.33507324389883886,0.08642697996629649,0.26804075466132027,-2.6488169142079583,-2.008838640610753,-0.5737789387828627,-0.18826172373247244,0.448229865838893,0.307526262575837,1.2045163855635037,-0.5575353246990471,-0.7121007182521933,-2.385222965792545,-1.6941849515472045,-0.21015302631417984,-0.5377960535861271,-0.5657760364315216,-0.2655618490406508,0.4505660914470882,-0.6654721266602697,-0.9162943758679065,1.455822103693914,-1.7112679888421987,-0.18642631186475764,-0.18290647333655555,0.2685247250944933,-0.6435493950968086,0.6962382171628373,-0.23174586713231085,-0.25380749463072616,-0.0022067594308910845,-5.608424047720026E-4,-0.02601939829447356,-0.112877168349802,292.48067615885185,2.5856652582814625,5.154657364161867,0.0
256,15419.129115267942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495016350726459,0.0,-0.5340766811257766,-0.2232539194657051,1.0577667762823069,-0.3579827862792152,0.3350710246068964,0.08642577265800694,0.26803216614534825,-2.6486345146418655,-2.008857370890745,-0.5737355088366316,-0.1882618631936737,0.4481738464163794,0.3074534692181422,1.2044233796645119,-0.5577364951359793,-0.7120902141288834,-2.385312978864368,-1.6942771855992167,-0.21013429522746188,-0.537772030652217,-0.5657857286305291,-0.2655254979078904,0.45057321276443446,-0.665465343899466,-0.9164903835873427,1.4558228267407163,-1.7112882117976345,-0.1864225724925931,-0.18290431945760463,0.26852696634034934,-0.6435464941979911,0.6962449882140949,-0.23174978329913506,-0.25381573405999586,-0.002206658922202147,-5.608170988750298E-4,-0.025995519453955982,-0.11287949670241111,292.6541574312097,2.588888170735832,5.152758631842262,0.0
257,15419.124022320975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950154348166724,0.0,-0.5340833331858921,-0.22325870311026694,1.057765547316085,-0.3579816879882998,0.3350752091893835,0.08642730206122322,0.2680400967408091,-2.6487930937476674,-2.0088366769004926,-0.5737695896801839,-0.18826047354644782,0.44821518631913676,0.3075163628676637,1.204494091866171,-0.5575655668479673,-0.7120981699576842,-2.3851666562564433,-1.6942083042983784,-0.2101321523702313,-0.537765729978253,-0.5657962736355873,-0.2655407305359428,0.4505842237742292,-0.665470648790276,-0.9163348429499353,1.455823757576141,-1.7112749242206162,-0.18642698286047474,-0.18290797363406636,0.2685254855456134,-0.6435479553560175,0.6962402216906385,-0.2317453165848062,-0.2538070797750159,-0.0022066809144274855,-5.608193845077957E-4,-0.025989170079356045,-0.11287786053562786,292.82277961351633,2.592225571431067,5.153803498454416,0.0
