Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c
52,15429.908144009116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954505062338703,0.0,-0.5286370609308928,-0.22493655520474648,1.0615269672530456,-0.35870565250198855,0.33420045265103376,0.08250354651244239,0.26626389696931263,-2.6587988424685887,-2.0177189870906593,-0.5518801336717211,-0.17804168573574566,0.4419322236385766,0.3202710907001896,1.1952118642685974,-0.5583817834097949,-0.7050897701089509,-2.5236578056154255,-1.6878527314668719,-0.24000359240612196,-0.5850202143490333,-0.5214911585070339,-0.25179718624506664,0.4732034663184205,-0.6745565528122318,-0.9041868601268477,1.4402103122982637,-1.4377737832492266,-0.19171274687534468,-0.1967908591864597,0.2683842889287244,-0.6182059019024368,0.6979057573639081,-0.23340054304342212,-0.264596895936664,-0.002199980145536514,-5.573384549152217E-4,-0.0595691222968609,-0.08144576942652075,10.732779587408277,1.4325749065680535,-0.5826634069519679,10.02872545596788,0.8417297343993507,-0.36857722718873265,0.3861839363666745
53,15429.48599536319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4901116959508636,0.0,-0.5353244321807631,-0.22341111683389683,1.0557112778177598,-0.358100706648443,0.33005083783045913,0.08561555017235901,0.26518296827183796,-2.6099250495282713,-1.9834695788057919,-0.5798030822009995,-0.19938288204358473,0.4524074854777764,0.282147269908688,1.204925367259777,-0.5312896883554753,-0.6865415531590902,-2.5712579230926784,-1.6908386670798625,-0.25911817416079524,-0.6077636113701478,-0.5618889912562215,-0.20974050761007396,0.44316676341933825,-0.6945884993299933,-0.8754632569249009,1.4342923327696528,-1.4024069277092575,-0.19233234416993158,-0.19138324593441633,0.2666027141744386,-0.6142263397301847,0.6877270989344542,-0.23855105479011227,-0.26542965956829284,-0.0022693021619260255,-5.837231010113881E-4,-0.059362095004200296,-0.0813001435732943,11.357668846789743,1.3742781841634546,-0.5519084287264402,9.230750423720744,0.8346540811588503,-0.33869608129432127,0.362608873963552
54,15429.235063508631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4926137566584046,0.0,-0.5355996075228747,-0.22211694491299422,1.0577911698283893,-0.3579600457655348,0.32809428630146453,0.0867311913628545,0.26640293087450384,-2.6282182560720027,-2.0093119356310183,-0.5751307508617,-0.19264439169195113,0.4493749086038598,0.29784601796624466,1.1935836753824172,-0.5631077489947818,-0.7207666604645466,-2.577201424655001,-1.7331427619565483,-0.2700199688432945,-0.621053838295727,-0.5921693338437026,-0.1992799732153068,0.4353908761238555,-0.7059895363796072,-0.8934328533407269,1.4432905551979547,-1.438697585229553,-0.19437159462457596,-0.19337733261550138,0.26628703304936835,-0.6158990170252591,0.6880984140908998,-0.23652627356137965,-0.2692837654137391,-0.002225101844407616,-5.654486200299877E-4,-0.05875305428595285,-0.08088289179573031,11.995014783435085,1.3365535941969109,-0.5346784216526432,8.77616681761833,0.8390797790427696,-0.3245115365697915,0.32486487484245097
55,15428.974242692246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4929048597598276,0.0,-0.5340570676864925,-0.22409104143816932,1.0578573522638448,-0.35874165904836103,0.3324532528691759,0.08555150565890726,0.26657008890642575,-2.6330537151127698,-1.9991986265583424,-0.5732540838146722,-0.19267745864048696,0.45025406939742574,0.30023324438103965,1.2045010823880338,-0.5420534959809598,-0.7047810488783655,-2.5901148568331167,-1.7268847191169658,-0.2583966853964453,-0.6081000201547143,-0.5846823431029485,-0.20459487416299113,0.4535846665517484,-0.7038152498159124,-0.9344387524035703,1.4411771974732723,-1.4460661803758144,-0.19443033926799874,-0.1950515417316343,0.2683561482237364,-0.6159523619518094,0.6930903156662385,-0.23643948752621183,-0.2678530541792382,-0.0022465267260741474,-5.745428887908286E-4,-0.05878889154586253,-0.08098004048958901,12.263933190034036,1.305267213544315,-0.5110623562248128,8.799226582910151,0.8596566935702996,-0.3476582108782557,0.33076702810788927
56,15428.787654524558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4939452743571966,0.0,-0.5347700787030044,-0.22251531169124356,1.0586609243483092,-0.35843104793049047,0.33088625673057875,0.086483703994185,0.2668808882602983,-2.6306704116147865,-2.0072984273292307,-0.5748913863123427,-0.19163026005813852,0.4480800283409308,0.29970607323493464,1.1985823055007783,-0.5598959758056676,-0.7135951256521571,-2.5959814111765,-1.735512802762838,-0.260094489964073,-0.611641592539013,-0.5942769571671924,-0.2004543013406962,0.450509020550434,-0.7070428422723029,-0.9487989317491983,1.4443127283286503,-1.4419798537046442,-0.1942298067333089,-0.19449553311136153,0.26805344703190387,-0.6158445424147684,0.6917211331527132,-0.23639804456703029,-0.2695749499168602,-0.0022313473123669256,-5.683528339157177E-4,-0.0585228826577944,-0.08090027706195953,12.662714326833093,1.2807984826501098,-0.4983309878626316,8.712840057184291,0.8643623639739637,-0.34798293690837234,0.3340064540180945
57,15428.56206691917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4941200573743092,0.0,-0.5341430669605675,-0.22343800388313173,1.0587785083174894,-0.3590262884288778,0.3326393585862846,0.0861266618298314,0.26733074914748384,-2.6356632509280167,-2.0047492519774504,-0.5739572750467685,-0.19193225020147567,0.4500781821852155,0.3029162040026112,1.2033738927142057,-0.5488432275734929,-0.7099332770296143,-2.6004803806309793,-1.7330634784770171,-0.2560460498310015,-0.6090280718542467,-0.5917784275899841,-0.20276739132695687,0.457769909788575,-0.7064031943405615,-0.9685503798758791,1.4431160701044912,-1.441937760155224,-0.1940473980919676,-0.19476710280009918,0.26843640473539904,-0.615824771125091,0.6935596626668143,-0.23643998065969662,-0.26841001161703865,-0.0022421739382791983,-5.726825410950323E-4,-0.058606929969291795,-0.08092981578217287,12.932243695559912,1.2592492636921284,-0.4838824424908498,8.751441261862936,0.8700670788035535,-0.3543984415469164,0.3406044090520398
58,15428.418207120681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4944616996231266,0.0,-0.5344816756317449,-0.22271925840291817,1.0590452276551534,-0.35885880110691354,0.3319157897775652,0.08651125317836628,0.26732835038993824,-2.6336951127487116,-2.008077793835909,-0.5748305903096733,-0.1913287172452382,0.44815400453687665,0.3014533038720262,1.2012878779218918,-0.5575444772583673,-0.712270006874124,-2.6019617010101435,-1.7364755644612582,-0.25700158795638256,-0.611438596773969,-0.5975022589270399,-0.20165488385262076,0.4560954678698953,-0.7083327449318401,-0.9765744932411902,1.444735756065681,-1.4393324770101936,-0.19414237394810926,-0.194828366560806,0.26814871980093424,-0.6158173665592744,0.6929982904631424,-0.23641348980899027,-0.2692115601910638,-0.0022343839807672495,-5.695112816726523E-4,-0.05855815111814706,-0.0808631303796545,13.273928063034532,1.240452600528326,-0.4745481266584683,8.736028733415951,0.8723701678167077,-0.35447344550177556,0.34337576050879354
59,15428.307676752958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4945573304743482,0.0,-0.5341718602715672,-0.22315942831245872,1.0591407257278143,-0.3592129049287928,0.3328005057672314,0.08635439679351328,0.26759155545703456,-2.6364274310805307,-2.0070410014968525,-0.5743840499066818,-0.19152927756536803,0.4496501501702711,0.3036613937670551,1.2031937445706653,-0.5522993802708009,-0.7117850036401905,-2.603308007176272,-1.7346145317566526,-0.2548530751446592,-0.6105615538071304,-0.596747538798671,-0.20308452629954973,0.4592670780133471,-0.7085089613865473,-0.9870017605097606,1.4439993283015595,-1.438812121920563,-0.19399672313416036,-0.19490103417398327,0.26833769329754487,-0.6158175475224799,0.6938557087526642,-0.23655419700541336,-0.26861688265961764,-0.002240787835853187,-5.720441842050523E-4,-0.05867538884081964,-0.08085190392784346,13.548039116228878,1.2232881628244878,-0.46421488904156916,8.777009721234903,0.8752462538347109,-0.3573945596733103,0.34753967417982623
60,15428.197422734811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494744294525183,0.0,-0.5343345633286941,-0.2228351345302722,1.0592714674099108,-0.35909033416421726,0.3324316949960675,0.08654189948185095,0.2675601719009373,-2.6354061598317413,-2.008725922526381,-0.5748876414649738,-0.19113269408385686,0.4483709432191254,0.3026200918155663,1.2024898411697342,-0.5565241772905253,-0.7120926294171869,-2.603471322084636,-1.7364369393431092,-0.25524854653757123,-0.6118006106451399,-0.600161651631235,-0.20293545662585968,0.45827474084580944,-0.7098029804277205,-0.9918445960259484,1.44485606416623,-1.4375838423128504,-0.19406877937454872,-0.1950166479894352,0.26820875064707433,-0.6158439163258472,0.693665605611931,-0.23645661121487802,-0.2689283156147553,-0.0022364626446277746,-5.70279119572157E-4,-0.058682208732061904,-0.08079199925002047,13.856655734017263,1.2066971986397026,-0.45576645963691553,8.785310571114866,0.8763389790010575,-0.3569184406189316,0.349157921359271
61,15428.010402880638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947843447078246,0.0,-0.5341778791526889,-0.2230450595858384,1.0593147553706883,-0.35931242565324917,0.33290462284040206,0.08647465735417711,0.2677189317204107,-2.636859658553123,-2.008314722418019,-0.5746538284936592,-0.1912674079423233,0.44931292404352263,0.30401906145748414,1.2032907245843751,-0.5541048248604802,-0.7125670787877124,-2.603743065583958,-1.7351719515841966,-0.2539608286345402,-0.6113106247022068,-0.6000359937147964,-0.2039144332976949,0.4596335896801776,-0.7100256312421475,-0.9973946703181156,1.4444012238231658,-1.4371022830082083,-0.19397943440281146,-0.19502545738113447,0.26828703613017113,-0.6158559811734413,0.6940899522251299,-0.23656112716879113,-0.26859036045621465,-0.002240341411637718,-5.717947734650409E-4,-0.058789267504330354,-0.08076113949166296,14.128780639955155,1.1914964187388721,-0.4471697509123367,8.816461704645592,0.8778782375239006,-0.3579517379909361,0.3516675631468499
62,15427.902383748684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947727134599016,0.0,-0.5342717951784783,-0.22288472293161135,1.0593230751873048,-0.3593365416243075,0.3327667826162968,0.08659450619849073,0.26771215450279046,-2.6363962566663,-2.009298709871619,-0.5749302498219393,-0.19096926811460163,0.4484750472469036,0.30327285614050414,1.2032220690717357,-0.5563122554151934,-0.7124377934674552,-2.6028131224283393,-1.735371121253308,-0.2542150840561392,-0.6121632863533979,-0.6022222499073822,-0.20424481882204537,0.45883704599419173,-0.7105947360555149,-0.9994253179080442,1.4448755096413226,-1.4354413251591143,-0.19411487286924925,-0.1952239610843663,0.2680521854835571,-0.6158691522929465,0.693996185765046,-0.23661882067670015,-0.26870559726652476,-0.002237550715568526,-5.706907679124979E-4,-0.058863166082936125,-0.08070607794451562,14.422668762330375,1.1792764691944417,-0.4421152476199047,8.835105870939826,0.8790595018817787,-0.35813344972492056,0.35408306844883475
63,15427.801542052282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947836399621466,0.0,-0.5341897298628345,-0.22299443131503718,1.0593552777778728,-0.359481374548552,0.33304641960936976,0.08657474792500071,0.267812797876509,-2.637223021453484,-2.009090344776098,-0.5748256975388402,-0.19102895279061538,0.44905046278028526,0.30416075663008807,1.2035557655511149,-0.5550521643451374,-0.7129538164234556,-2.6021722243913357,-1.7342560190550773,-0.2535050992725603,-0.6120443627738734,-0.6024988785198878,-0.2051579788387219,0.45936927399633304,-0.710774576307019,-1.0023340968915289,1.4446224419189295,-1.4350060317188937,-0.19405602233907385,-0.1952404459841477,0.2680603606349769,-0.6159028590029906,0.6942359987704984,-0.23670099154716376,-0.268506360515427,-0.0022399731009336383,-5.716162387632441E-4,-0.05897721865027161,-0.08066709720688722,14.69811381328751,1.1672027858904874,-0.4364490464547955,8.860909553161784,0.8801928955850447,-0.3585660627312179,0.3558927669696422
64,15427.711310280072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948313427459912,0.0,-0.534243502173289,-0.22291973987702898,1.0593990506315654,-0.35941429856344137,0.3329259245869396,0.08661565199128034,0.2677806227354878,-2.636779822509745,-2.0095192832347286,-0.5749835852358632,-0.19090802756285155,0.44860049995659024,0.30355763664197616,1.2034428547708926,-0.5560741838119065,-0.7125542285396584,-2.60184291985897,-1.734926416283573,-0.25365685911400915,-0.612545212398179,-0.6041209295509977,-0.20535164031787614,0.4589917003413724,-0.7112539961673771,-1.0036454314947525,1.4448351608374705,-1.434822237513981,-0.19408767179045305,-0.1952919832432965,0.26801314775352675,-0.615923682448458,0.6942058100345454,-0.23663580403863937,-0.26854842781905897,-0.0022385361845179276,-5.710230922031887E-4,-0.05903919990311788,-0.08061275851442218,14.995785918197834,1.1543709901275028,-0.43093699295642085,8.874416537304894,0.8806163989614807,-0.357725977105126,0.35632152782659443
65,15427.603955455508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948421172720445,0.0,-0.5341862004365364,-0.22299191356599127,1.0594076683339257,-0.3594840152017583,0.3330746116113532,0.0865923382940248,0.26782174478169385,-2.6371262845456562,-2.009340208564566,-0.5749246489374966,-0.19097290046339344,0.4489342875465603,0.3041303070946341,1.2036108457623151,-0.5554544776383664,-0.7130016813986061,-2.601420418207521,-1.7342117793185963,-0.2531048890867674,-0.6122632971140404,-0.6042782650778745,-0.20600529496625766,0.4594033116042028,-0.711327048445254,-1.0053912321390204,1.4446288761085566,-1.4345380951038627,-0.19406500038158747,-0.19528900276387812,0.2680619294937191,-0.6159221035152296,0.6943417550413021,-0.23668208469379473,-0.2684410440296796,-0.002240405396905295,-5.717318637393613E-4,-0.05913581782455907,-0.08057069039136959,15.277171629987077,1.1421231680556734,-0.425237115091848,8.89549518254198,0.8817197457376945,-0.35797410807711344,0.35741223211323747
66,15427.510013048506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948449220773898,0.0,-0.5342029954996371,-0.22294436538995532,1.0594116480676763,-0.35949365894322816,0.3330431304078073,0.08662915425908223,0.2678197985341971,-2.637044679998193,-2.009702024177621,-0.5750084205634708,-0.19082612154900494,0.44864149732304615,0.3038520627733166,1.203696304393193,-0.5561180457228341,-0.7127303287489063,-2.6004523043171197,-1.7343632993086195,-0.25322991189272437,-0.6124359689038822,-0.6049484923546327,-0.20639209063811603,0.45902360524331776,-0.7114885448946375,-1.0060197082329272,1.44478991530066,-1.4338627152802241,-0.1941189475913331,-0.19537761928439143,0.26799490229378087,-0.6159335473560108,0.6943424218203125,-0.23669147576355445,-0.2684481108024036,-0.0022393978647963627,-5.713369136907054E-4,-0.059217296179732475,-0.08052228691876497,15.559434385106725,1.1311729262945,-0.4208710178814661,8.914974432236047,0.8827102715443694,-0.358055211818419,0.35873013755247457
67,15427.411033184526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948399110814232,0.0,-0.5341693797390311,-0.2229769227070748,1.0594158755915333,-0.35954406194036864,0.33314989540649304,0.08661980386642874,0.26784785881751433,-2.6372558184203663,-2.0096140936225755,-0.5749643277808933,-0.19084031022938064,0.44884990830006616,0.30418351619566336,1.2037446122260524,-0.5557972581590509,-0.7130552704529841,-2.5997327285760106,-1.7339797673006008,-0.2528823657328413,-0.6122087114756812,-0.6051103530199153,-0.20694966503621737,0.459106043546313,-0.711570175906596,-1.006804605304963,1.4447176403522197,-1.4339827433428003,-0.19410633080161438,-0.19540312036112364,0.26800617177963443,-0.6159649368175321,0.6944300512771723,-0.23673460986583025,-0.26839640275543486,-0.0022405027357504546,-5.717429563082133E-4,-0.05931838699614837,-0.08047731927276076,15.83659994297117,1.1200082535686648,-0.41611021924840974,8.932066687116489,0.8839145876387215,-0.3583165354631233,0.35920978487929034
68,15427.305426904537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494827106501306,0.0,-0.534182725235533,-0.22296188656983076,1.0594096914508886,-0.3595548173917833,0.3331360623137972,0.08664442546600346,0.2678464839857898,-2.637150466285333,-2.009797973000091,-0.5750070162378367,-0.1907496051568307,0.4486501862844992,0.3040113002792455,1.2038109740662817,-0.5561354735196518,-0.7128694030278332,-2.5988027686090116,-1.7339265537946638,-0.2528615842530316,-0.6122473136834055,-0.6055633588922356,-0.20748248044849105,0.45898690821730065,-0.7115383796944,-1.0069816688411952,1.4448081571694515,-1.4335520865019737,-0.194138631259918,-0.19546276816035674,0.2679560804873503,-0.6159739369181055,0.6944385822705069,-0.23674199886691755,-0.2683840001180895,-0.002240073642898384,-5.715679599440693E-4,-0.05940365570495105,-0.0804308114045273,16.114167469969765,1.1096071908197114,-0.4121371318269306,8.948506776753543,0.8849073972522269,-0.3583552127013049,0.3600864809495863
69,15427.218724278984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947983924248553,0.0,-0.534168851481344,-0.22298254941913742,1.0593980907618918,-0.3596095362211066,0.3332149327925353,0.08665184624286036,0.2678706948129433,-2.637285690488816,-2.009796662579841,-0.5749876319566868,-0.19073447055979018,0.4487562460127199,0.3042157948503311,1.2038671379118178,-0.5560215160608247,-0.7131319599176844,-2.597783182389948,-1.7333596843121628,-0.25268593432383263,-0.6121971822809704,-0.605673455273351,-0.2081093106789136,0.4589166859488138,-0.7115512911303509,-1.0072132691086644,1.4448088991323076,-1.43358133571891,-0.1941550273367768,-0.19550960865096,0.2679223437103533,-0.6160074215501241,0.6944889753503591,-0.23679859094316505,-0.2683422548692174,-0.002240682105792261,-5.717947435584724E-4,-0.05950678444134573,-0.08038623722708942,16.388393468357467,1.0998894872312852,-0.4086470839121653,8.965218104973232,0.8859867104562811,-0.35850706194662735,0.36056757794031463
70,15427.128959722313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947937297319671,0.0,-0.5341698594681478,-0.22297082294378326,1.0593956080887814,-0.3596079359444008,0.33320617019103854,0.08666042225981109,0.267865497668689,-2.6371959587705915,-2.00984302718783,-0.5749925796594361,-0.19068723799261159,0.4486577540651169,0.30409825598085477,1.203893188569446,-0.5561753584296144,-0.7129643131829607,-2.596977583568588,-1.733176191563948,-0.25261098853693015,-0.6121334905787866,-0.6059490096820289,-0.20855885644917016,0.45875919537349374,-0.7115622969732354,-1.0071691553453819,1.444855297782636,-1.4334411706711743,-0.19416634008540848,-0.195551377673304,0.26790514360432266,-0.6160127756578805,0.6944915685193903,-0.2368017605817217,-0.2683517198087641,-0.0022405875749634354,-5.7174001638117E-4,-0.059596729399784415,-0.08034015182181932,16.663250079485834,1.090027240673627,-0.40512997417385593,8.978396997195924,0.8871555596339193,-0.358679342593325,0.3610314134992141
71,15427.069450978834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947802944780844,0.0,-0.5341609203136795,-0.22297882273977257,1.0593888401097142,-0.35964359673770013,0.33324332719667893,0.08666736044891092,0.2678873887932316,-2.6372418748183852,-2.009862910707641,-0.5749775680795693,-0.19067058942739412,0.44869582018202303,0.3042305659236063,1.2039167367692192,-0.5561013682871431,-0.7131262481589443,-2.596196423150596,-1.7327500477452118,-0.2524551319360619,-0.6119560039166986,-0.6058984103658208,-0.20906703796794698,0.4587464947346478,-0.7114188596032337,-1.0070827909576123,1.4448167959410294,-1.4331215249131362,-0.19415008215665724,-0.1955413748646406,0.26787658238016965,-0.6160170790362419,0.6945114283783067,-0.23683212204369128,-0.26830232772216145,-0.002240999661876484,-5.718912291240953E-4,-0.05969203510055263,-0.08029841413468812,16.9333998343781,1.0807648139089665,-0.4020207764390032,8.994707892791661,0.8879704411675869,-0.3585956710503561,0.36180705459764906
72,15426.9925967643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948072668712264,0.0,-0.5341581956439767,-0.22298034925087004,1.059405095191979,-0.35960408952181017,0.33322351240904663,0.08666025002428676,0.26786758553964113,-2.6371221581387205,-2.0097987231104053,-0.5749683672666911,-0.19066261055911163,0.4486722621351758,0.30414700094128916,1.2038823058702852,-0.5561292828445858,-0.7129265783713481,-2.5957628143330194,-1.7327816349476737,-0.2523288645282067,-0.6117433238278506,-0.606026633350218,-0.2093503739904459,0.4586896547895319,-0.7114922235955125,-1.0071722928376883,1.4448445840353357,-1.4333741961084592,-0.19414663132144314,-0.1955525679810596,0.26792624514193314,-0.6160236916327818,0.6945256884651272,-0.23679744239794978,-0.2683244559209322,-0.0022411573516878925,-5.71925729016775E-4,-0.05976795573205145,-0.08025301686435722,17.204717627222575,1.0702126070727407,-0.39784990323545777,9.006010859930797,0.8889772970548062,-0.35851900790242386,0.3617388395232988
73,15426.961801980147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947993134157882,0.0,-0.5341493515808899,-0.2229800877556965,1.059396370367083,-0.35963259124191305,0.33324633555780736,0.08666428815336359,0.26788407876732745,-2.6371291793926606,-2.009871904130812,-0.5749729422436212,-0.1906549681109085,0.44868548360413923,0.3042561163374958,1.2039168661536352,-0.5561683623474022,-0.7131090635530404,-2.5950900580153853,-1.7324506186973794,-0.25217418807389685,-0.6114680198526858,-0.6058938234277825,-0.20976789923097935,0.45874025142429153,-0.7113145284946788,-1.0068909547730962,1.444808108807302,-1.4331820322357616,-0.19413754244047926,-0.19553431026103948,0.2679180518670493,-0.6160204895536259,0.6945424646299927,-0.23681438699878965,-0.2682812749673581,-0.002241507108326136,-5.72055048657945E-4,-0.05986159336763903,-0.08021059765072584,17.469987557349405,1.0605741002486568,-0.39431449437417804,9.019190830790329,0.8898397981906788,-0.3584077256139728,0.36225756597220243
74,15426.705951980395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948571562965869,0.0,-0.5341401291263901,-0.22298903509124168,1.0594276942132204,-0.35955540472537106,0.3332287592426726,0.08664530863866415,0.2678534594056279,-2.637001280783935,-2.0097405974839835,-0.57496002579949,-0.19066227361088042,0.4487129787815768,0.3041802442600463,1.2038576225533266,-0.5560827293847722,-0.7128312418582015,-2.5948558863524553,-1.7327851797452984,-0.2520223866521381,-0.6111764902019751,-0.6059263103897304,-0.209985282815691,0.45874264826925193,-0.7114801240821274,-1.0072046343087429,1.4448542604092183,-1.4341891655742787,-0.19412134694995972,-0.19556362530341326,0.26804183277434357,-0.6160249653394918,0.6945762498442861,-0.23677264540330265,-0.26833156105560035,-0.0022418167554711494,-5.721410349542243E-4,-0.05992888171538367,-0.08016382919301862,17.736477839963595,1.0486825797856825,-0.3888782503336789,9.025669789504178,0.8908952975876555,-0.35820434181124317,0.36122548131232796
75,15426.692134254386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494557080751386,0.0,-0.5341869990018793,-0.22294958951307864,1.0592466323106857,-0.35990177569015713,0.3333288166146475,0.08675285700132927,0.26797636791586715,-2.6373686933600573,-2.0104857249011263,-0.575025401468939,-0.1905103228784497,0.44845200672273683,0.30437477435821514,1.2042825301092193,-0.5567551623080438,-0.7138689448559713,-2.5919743294908515,-1.730639571930025,-0.2524263095346829,-0.6116795577863892,-0.6060675769304483,-0.21118467483381123,0.45823114499277007,-0.7106190830147188,-1.0048349427991343,1.4448841124546412,-1.4309406606527026,-0.194280068248957,-0.19568450984753785,0.26750630519253177,-0.6159904512089576,0.6944596753717638,-0.23708471970217715,-0.2681363303929475,-0.0022409397060149856,-5.718780264705004E-4,-0.060110860699985114,-0.08012603630781236,17.99863861883761,1.0471665013217417,-0.39251542636484293,9.046517773853896,0.8913093261126348,-0.3582118976062912,0.3655641212324259
76,15426.618374482146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4946923867006965,0.0,-0.5341426807551438,-0.22297218526663898,1.059357736177689,-0.359725313966288,0.33335786937224565,0.0867031879735003,0.2679098945177399,-2.637318315497589,-2.0098051965776587,-0.5749282596068671,-0.19050634113698167,0.44871684490540426,0.3041444509673723,1.2040925058911671,-0.5559863479793191,-0.7128224053830863,-2.591526289941139,-1.7313608574648411,-0.252239331158561,-0.611641360211,-0.6064521242590534,-0.21145351527478123,0.4580267608267291,-0.7112794934882952,-1.0055246756458371,1.444994816241964,-1.433455601081523,-0.19421495043663908,-0.1957587615577786,0.2677357959353662,-0.6161037453103754,0.6946070829101597,-0.23695564711315928,-0.26827876423925673,-0.0022415591572769104,-5.720383721817021E-4,-0.06020020963340128,-0.08007531299769971,18.27441408862673,1.0372255038280442,-0.38925327391097436,9.04778138553995,0.8925687734710493,-0.35806687720595015,0.3631296231950089
77,15426.444409163061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4946522763547008,0.0,-0.5341556262412115,-0.2229695451681295,1.0593113921138724,-0.3597790367527991,0.3333167227457973,0.08671284007717756,0.267927894156475,-2.6370234095450535,-2.0100689632729383,-0.5749530132279903,-0.19052592156785783,0.44850687760504904,0.3043275346883713,1.2040232675708002,-0.5564988365111184,-0.7135097937947451,-2.5907536151369572,-1.7305277956816942,-0.2520568217203138,-0.611417675698288,-0.6062993007253035,-0.21184785031774636,0.4579971423336797,-0.7108847738731892,-1.0048203747961297,1.4448618979807881,-1.4320510083984868,-0.19420265153284583,-0.19567319455255294,0.26768780669149483,-0.6160188359719678,0.6945299393168616,-0.23699949433943993,-0.26821389978394583,-0.0022420131246290156,-5.722226276165395E-4,-0.060304389493184556,-0.0800387970440964,18.53567265999718,1.0304828362146836,-0.3882861921109961,9.059908464097113,0.8930462166976796,-0.357658839547348,0.364796556540783
78,15426.35404808743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4945365706663583,0.0,-0.5341493925298073,-0.22297208337044508,1.0592510248102842,-0.35986470608440657,0.33338753290261025,0.0867329191122941,0.26793404618548033,-2.637252532481973,-2.0100759123575562,-0.5749248875359104,-0.19041726067012088,0.44854929586037146,0.30413487258128996,1.2042703290111998,-0.5564091991821266,-0.7132367596278681,-2.5889659102747626,-1.7299087907916904,-0.25213670601906474,-0.6115460173336565,-0.6065839424667697,-0.2126955114745871,0.4575321457128547,-0.7108535057752497,-1.0039617156896188,1.4450175999516506,-1.4318974312380826,-0.19433548078745982,-0.1958744479448293,0.26752784694849974,-0.6161006035441852,0.6945552837909177,-0.23711626932287305,-0.26823322519829035,-0.002241404013045867,-5.720094976568334E-4,-0.060446042223440105,-0.07999269718706369,18.805995195414,1.025835678387609,-0.38957640131104004,9.070227131372382,0.8945305010121934,-0.3583290786770294,0.3655966308141234
