Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_speed
56,15436.598772547904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4949324377453963,0.0,-0.5335649447385791,-0.22271326189347493,1.056172439935023,-0.3583874491123125,0.3357093132056888,0.08573870152370336,0.2671071573155756,-2.646034536452982,-2.0066907833272216,-0.572157339189346,-0.18859609096462598,0.44848774145899856,0.30856701777625756,1.2028348509289764,-0.5555623747342487,-0.7076974049781678,-2.4971964030862273,-1.6928357556895313,-0.23489322151115657,-0.5824711737837133,-0.5620559394439114,-0.24714339478032366,0.45500913458148257,-0.6760056181331071,-0.9594112951637428,1.4401509691139813,-1.7089107268601043,-0.18233372150981808,-0.17167293951350332,0.2695360125045552,-0.6392789586155251,0.6959318387049902,-0.2293431546253878,-0.24522389734238953,-0.002221477879515666,-5.659202398393557E-4,-0.06779726827427672,-0.08628586771181712,11.412364047657318,0.587603873613108,6.686836425274616,0.5163443845763328
57,15436.506791723012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4955140210842437,0.0,-0.5336396289085428,-0.2235811288785177,1.057674799341057,-0.3586910211920722,0.33504454589361937,0.08570593618003204,0.26810578576306315,-2.6454861373924334,-2.0058079748003013,-0.5731121146984947,-0.18760951066630052,0.4486957156252899,0.3070223283680161,1.2035874048298036,-0.5567131007729614,-0.7078110114779963,-2.496281128628226,-1.6935927644096869,-0.23415279924366075,-0.5831698957483679,-0.5657608260524729,-0.2487407000650041,0.4559962884535558,-0.6792254226954417,-0.9639049894548151,1.4410100757074407,-1.7081317167257142,-0.1817034542177855,-0.17071145658434173,0.26918252762787437,-0.6404847029395007,0.6961373633149932,-0.23021475498988836,-0.24532222079926774,-0.002229353709319495,-5.675309591119434E-4,-0.06785295631459469,-0.08639227867466684,11.581881251770646,0.589115841503269,6.653970681143547,0.5142967519008765
58,15436.421279022183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4951260889369271,0.0,-0.5337180930788485,-0.2229821013946625,1.0566257290933636,-0.3584322073848012,0.3354598940294645,0.08576165593100023,0.2673649221571326,-2.6459787963130412,-2.00660109002527,-0.5726303738352982,-0.1883857518699487,0.44856228283430344,0.3082212549719421,1.2031315080293026,-0.5561610437907605,-0.7082649217545576,-2.4978129585694435,-1.6978672807892232,-0.23556084516750597,-0.5843225089093397,-0.568439234647645,-0.2472136652289914,0.4561014638836813,-0.6807818481679397,-0.9677638548295934,1.440172329050988,-1.7088967515194433,-0.18221602639535173,-0.17169505744294591,0.26949599726020224,-0.6395051746648548,0.6960430152259944,-0.22948380375146113,-0.24549919997352895,-0.0022231766418011984,-5.662322624888081E-4,-0.06773203460162239,-0.08647565669597498,11.754291345548301,0.5890028914993752,6.640129129775807,0.5115900877888344
59,15436.341076936818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954871268288885,0.0,-0.5338541246889077,-0.2235199570883862,1.057614054281524,-0.3586681474300645,0.33506249601176463,0.08573072750233687,0.2679685472112516,-2.646002290776242,-2.0065545812201844,-0.573314267131269,-0.18787632266604257,0.4487504580053729,0.3074141751627326,1.2038487951607548,-0.5571041392077322,-0.7087427768814987,-2.4966722730968516,-1.6986377303146267,-0.235252480182273,-0.5849188619688184,-0.5709009573019984,-0.24822172649674773,0.4567684603108531,-0.6828353697990821,-0.9705728526738793,1.440949493816705,-1.7084702726703183,-0.18186719103500315,-0.17119290876702353,0.26932283729036594,-0.6402038830522089,0.6961632220753049,-0.2299569754357634,-0.24555129107698107,-0.002228514992233427,-5.673431593824986E-4,-0.06776172059021106,-0.0865780424818445,11.919188043095295,0.5906961696429558,6.619893229944325,0.5095714755909726
60,15436.264569508483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495253659112827,0.0,-0.5338865271606371,-0.22317825077602016,1.056961069962451,-0.3584681291540997,0.3353035592133247,0.08577783735176536,0.26750388593021196,-2.646336719957482,-2.0071074802232185,-0.5730139021275266,-0.18831311834204634,0.4486353712897501,0.3082142534951969,1.2035985327459244,-0.5566624970718752,-0.7088835692372952,-2.4974327022597493,-1.7016540684007697,-0.23616943317753486,-0.5857042732144319,-0.5727819556493492,-0.24724337244585898,0.45685699035225485,-0.6839411997821212,-0.9730681720729403,1.4404338018793057,-1.7089392437418018,-0.18221867402854364,-0.17182729546270573,0.2695360842833345,-0.6395843394269515,0.6961155407178263,-0.22950502852925583,-0.24569211277800254,-0.0022248888506053153,-5.666112216099522E-4,-0.06767098827961075,-0.08666119445334054,12.087445818558619,0.5911439108303711,6.59674165741581,0.507294144448412
61,15436.191435438293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495492246105216,0.0,-0.5340039959682858,-0.22350606407601792,1.057604132759113,-0.358630235636956,0.3350527717411912,0.08575685309704112,0.2678898639242136,-2.6463885836756496,-2.007133093427661,-0.5734764071951918,-0.18803529185869297,0.4487982943969771,0.3077305451183685,1.2040778835955253,-0.5573593105894051,-0.7093007108134335,-2.496315427195049,-1.7023517566191066,-0.23600731592698426,-0.5861330788647084,-0.5744648231607914,-0.24794305799385669,0.4573117442594061,-0.6853264025210478,-0.9748912388666089,1.4409736407246019,-1.7086966369567715,-0.18200132905740563,-0.1715476386666654,0.26942251434436976,-0.6400173276552973,0.6961962706590568,-0.22980134089214552,-0.24576718539569462,-0.0022284996647865133,-5.673739299917111E-4,-0.06767893074372758,-0.08675636377975827,12.246850695127842,0.5928831204289393,6.572883194711032,0.5054155271759397
62,15436.120053331708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495339174966874,0.0,-0.5340570719860704,-0.22331816988941747,1.0572436084254686,-0.3585429950892289,0.3351896196517021,0.08578532578432518,0.2676046108507499,-2.646695023784951,-2.0076561082572533,-0.5733841195169015,-0.18833847639649637,0.44873314692308536,0.3082530536218967,1.2040009153354647,-0.5571950671435741,-0.7095292415902512,-2.49622538454937,-1.7043571173059635,-0.23661175622028877,-0.5866002443519884,-0.5756838897465647,-0.2474461691072886,0.45739607112809966,-0.6859995357874017,-0.9763423117793444,1.440800705913596,-1.7089599958681936,-0.18220932790796915,-0.17195480955761624,0.2695788207948116,-0.6396174101529848,0.6961588844522746,-0.22949488251306754,-0.24583540505445123,-0.00222648390161972,-5.66964048818273E-4,-0.06761047773335548,-0.08683471201213848,12.405688622422375,0.5941365984433257,6.562130641793523,0.5033448839011647
63,15436.051083607505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954855303771184,0.0,-0.5341204044600417,-0.22351554539092394,1.057607678372167,-0.358597347713603,0.3350446339660192,0.08578151495448816,0.2678200067940257,-2.6467101909201043,-2.0076365334526534,-0.5736020175156866,-0.18814315849465332,0.4488161652627758,0.30797639236524604,1.2042773707924712,-0.5575327666659998,-0.7096992670434176,-2.4953239913259084,-1.705106994848101,-0.23656013449036603,-0.5868477660243643,-0.5767922748770618,-0.24784699301147295,0.45768778702427165,-0.6868970256949587,-0.9774317933554678,1.4410567336978592,-1.7088181954382613,-0.18209635646216102,-0.17180684356567125,0.2695225497077879,-0.6398677883240053,0.6962131298658034,-0.22966066220868683,-0.24588146360126684,-0.0022285485336733233,-5.674083285967817E-4,-0.0675922595125079,-0.08691653941528453,12.560398487366195,0.5959533177267793,6.54960346273178,0.5014386852112969
64,15435.984223760865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953684101095386,0.0,-0.5341433581094623,-0.22340926286097273,1.0574073937196544,-0.35854563852685034,0.3351226720428772,0.08580058913951458,0.26765190184591975,-2.6468171970185286,-2.0079469899505247,-0.5735443426314933,-0.18831355627268773,0.44876087363984546,0.30825655053760276,1.2042249063793475,-0.5574450616997537,-0.7098780481639949,-2.4950930182324447,-1.7064971881769162,-0.23691703411348333,-0.587150518159573,-0.5776499010218175,-0.24755554209242164,0.4577617372419983,-0.6873806754349834,-0.9783689604296669,1.4409845102387207,-1.708964034640355,-0.18222886832868498,-0.17206424245182772,0.2696093857993984,-0.6396219818155585,0.6962003360840515,-0.22949184665674388,-0.24593536351356382,-0.0022272532787344424,-5.67147125633116E-4,-0.06752488104624527,-0.08698874798820147,12.715780576533856,0.5973916849456858,6.537446674644391,0.49960787044448074
65,15435.919237034832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954434285856817,0.0,-0.5342054432493168,-0.22353457308072777,1.0576673550415745,-0.35859948579175344,0.3350286816201868,0.0857992068600817,0.26779783994575007,-2.6468746630074422,-2.008079475847645,-0.5737401837464808,-0.18822647266917764,0.44883319459138465,0.30810454034868257,1.2044678826993704,-0.5577473069071364,-0.7101204632455849,-2.4942063771408316,-1.7069780116068718,-0.23686406479448072,-0.5873282267194039,-0.578402568485709,-0.24787001740623416,0.457967207471345,-0.6879437806046275,-0.9790688748586395,1.4413010390740033,-1.7088716635252863,-0.18217048845040348,-0.17200086277905074,0.26957847662692375,-0.6397811665585201,0.6962399200951624,-0.22959982688783176,-0.2459857440995873,-0.002228750648380002,-5.674769404904646E-4,-0.06749136704918196,-0.08706192463049019,12.867368131826108,0.5993600899120269,6.518496146251522,0.4981354344394001
66,15435.855346726756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495379334629553,0.0,-0.5342085247757705,-0.2234589265093923,1.0575089205415866,-0.35853457555895507,0.33508604178980383,0.08581708945801368,0.26767833872338626,-2.646917436331394,-2.0082073746781144,-0.5736600114187889,-0.18831139586528783,0.44878503470588216,0.3082896698854605,1.204397949039366,-0.5576064942474525,-0.7101241629221793,-2.4939421372873456,-1.7080420017692024,-0.2371012222426375,-0.587507004328596,-0.5789751467167272,-0.24768659172014298,0.4580218632462956,-0.6882716224464211,-0.9796309469787157,1.4411907748251416,-1.7089873520868373,-0.18226897481452586,-0.17218483605383494,0.26964055276614796,-0.6396184453388855,0.696237480762064,-0.22948456813820461,-0.246044947237716,-0.002227843111504483,-5.672957886897593E-4,-0.06742237753952432,-0.08712656063059485,13.01946223625688,0.6009321855569525,6.504582812053888,0.4965033413096224
67,15435.78838883286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954726006909014,0.0,-0.5343674806161732,-0.2235910947131608,1.057848923343859,-0.3587156502019165,0.33497074399894583,0.08579544732977593,0.26785664940308684,-2.647273067774937,-2.0087802839828406,-0.5741250957529892,-0.18841267825201108,0.4489678757000394,0.30830679618941104,1.204849300184949,-0.5582811108867477,-0.7107813711404298,-2.4920007301310383,-1.707717201599104,-0.23696177707402993,-0.5876565753334251,-0.5793876341795063,-0.2483830886760759,0.45821651165574423,-0.6885363922005745,-0.9799873917036579,1.4418295429447636,-1.7088866986548246,-0.18218967794465174,-0.1721354206036294,0.2696022185832559,-0.6397910143943402,0.696250979776,-0.22958959395741596,-0.24609350572225325,-0.002230600336942652,-5.679376722032917E-4,-0.06741203740047552,-0.08719690034224228,13.162252492741814,0.6039837332398541,6.484278013285978,0.4955248014685911
68,15435.72252056964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953900590929725,0.0,-0.5342998773567207,-0.22351046455022838,1.0575690039758732,-0.35855303101667735,0.3350638873095986,0.08582192501717892,0.2676592220366453,-2.647226195536175,-2.0087394410870387,-0.5737989602803119,-0.18838910376570175,0.4488176466936575,0.30849984214167764,1.2046552606509946,-0.5577657517815195,-0.7103586412285502,-2.4918963128316816,-1.7089065504212713,-0.2372553431869695,-0.5876437606930651,-0.5796554431307729,-0.2480057444305692,0.4581669522340392,-0.6885980447861539,-0.9801366491505623,1.441508567517974,-1.7090277319810956,-0.18234233295276195,-0.17234078518539686,0.2697110317296419,-0.6395489813305754,0.6962481345899886,-0.2294165103837118,-0.24612272098012955,-0.0022289469678699134,-5.676090656922434E-4,-0.06732530097541044,-0.08724764032239946,13.309482842918612,0.6059338967809309,6.472102937879532,0.49409633445433
69,15435.656671869747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4955003702547802,0.0,-0.5343901216464556,-0.22360893525104547,1.0578547629331345,-0.35866463897941464,0.3349605838379619,0.08581158064816351,0.26783700089788165,-2.6472507704043426,-2.0087991390768685,-0.5741065013016725,-0.1883893149567201,0.44896969950372106,0.30834609250422634,1.2048702226233876,-0.5582436725145241,-0.7107389029222297,-2.490403058548945,-1.7087398025355427,-0.23707399655549077,-0.5876510939471025,-0.5799053721146926,-0.24860292375112478,0.45834355978624775,-0.6888375900562465,-0.9802513988914163,1.441803582135571,-1.7089295413675207,-0.18222790375430867,-0.17223399315450336,0.2696257741708698,-0.6397544904299204,0.6962773253609928,-0.22956350525579486,-0.24617843226115085,-0.0022309621486738085,-5.680554539593535E-4,-0.0672983405485768,-0.08730860067716223,13.448524675145354,0.6087941937569185,6.4634058709782884,0.4928011370297051
70,15435.591611793821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954076664995533,0.0,-0.5343415370582745,-0.22353014614089667,1.057625004784174,-0.3585765193019143,0.33504336481303826,0.08582467999681319,0.2676788312583676,-2.6472014894032414,-2.0088435886236,-0.5739021753818516,-0.18842904737222085,0.4488428448437147,0.30851272425333454,1.2047366373927153,-0.5579114123341807,-0.7105594793302868,-2.490028021173004,-1.709517804578328,-0.23727515432262228,-0.5876576412270438,-0.580041538073487,-0.24839069133274355,0.45831216258296964,-0.6888392780463113,-0.9803170975188837,1.4415949233457817,-1.7090519689727883,-0.18234898214415257,-0.17241533647900273,0.2696988082116859,-0.6395586196881768,0.6962728820255936,-0.22943052998326138,-0.24619926604113015,-0.0022296562244204904,-5.678004521118298E-4,-0.06721854170543795,-0.08736064344205273,13.58980963714457,0.6110008459883306,6.4582818809571725,0.49131417531921384
71,15435.526793317502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954679858767341,0.0,-0.5343991247832585,-0.22362485883371247,1.0578649607360566,-0.35865630106786756,0.33496111885904684,0.08581786208151142,0.26782058183093554,-2.6471854726450195,-2.0089236635181504,-0.5740959940225551,-0.18839393083159808,0.4489436578534936,0.30837539040096146,1.2049263742759357,-0.5582457415258735,-0.7108137576032975,-2.4888157662216743,-1.7093210940169503,-0.23709035685693614,-0.5876758062104612,-0.5802348565690693,-0.24883852627399458,0.45844292369439216,-0.6890020782459201,-0.9804343704523296,1.44191817168416,-1.7089569190759897,-0.18228551549631075,-0.1723411244756134,0.2696346402686673,-0.6397204380354218,0.6963061920426253,-0.2295601265385432,-0.24625119217846367,-0.002231243028152696,-5.681680834136436E-4,-0.06717600599500552,-0.08741907117004409,13.73011074080964,0.6137682390497968,6.439956502733127,0.490288374849716
72,15435.462474197679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954077144443159,0.0,-0.5343778213503497,-0.22355247933546551,1.0576952988121868,-0.3585947923235993,0.3350245007212902,0.08582986127720468,0.2677080399530425,-2.647172497114067,-2.0089919551910165,-0.573989240617192,-0.18845574924144126,0.44887697024736956,0.3085250460158543,1.2048383727056153,-0.5580372460728763,-0.7107124273701159,-2.4883090256815343,-1.70983966957449,-0.23721074985099908,-0.587674217412712,-0.5803071236410838,-0.2487542987300218,0.45842848206864495,-0.6889667825158147,-0.9804537986459709,1.4418178838379148,-1.7090661808441936,-0.18238021726836837,-0.17249680440334783,0.26968859945410606,-0.6395811094278511,0.6963037696933813,-0.22946128835471655,-0.24629581919747082,-0.0022304554798018173,-5.680234244340332E-4,-0.06709830042281394,-0.08746965135813643,13.870861624847683,0.6161447142613414,6.427180047584957,0.4890691124035012
73,15435.399136979146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954424617213355,0.0,-0.5344081273782073,-0.22362567991998059,1.0578616034552717,-0.35864315095679666,0.33496524372355124,0.08582570172482747,0.2678014422383506,-2.64711822341699,-2.0090325727516802,-0.5740981031594387,-0.18841072780526935,0.4489240129690483,0.3084038385178091,1.2049673135343033,-0.558237483978708,-0.7108731765030574,-2.4873232425511125,-1.7097544495990182,-0.2370780212650616,-0.5876551299997257,-0.5804146504723481,-0.2490861986376364,0.45851264510773165,-0.6890432964974944,-0.9804637961855718,1.4420525993718443,-1.7090045955844793,-0.18234735328683824,-0.1724565840425649,0.26964595395402413,-0.6396844592165494,0.6963338717177909,-0.2295532425373772,-0.24634840293539484,-0.002231507536601288,-5.682708393720213E-4,-0.06704332096831556,-0.08752296000509935,14.009106270829864,0.6188600354846071,6.406435634436765,0.4881543342187815
74,15435.336111328175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954227480898166,0.0,-0.5343766512791143,-0.2235547232517872,1.057702846690987,-0.3585704349147021,0.33501912545824325,0.08583736437474447,0.2677177026806527,-2.647033878528539,-2.00892408525012,-0.5739770904170405,-0.18843598620821728,0.44887635038866874,0.30849955236625337,1.2048357449811198,-0.5580122236347904,-0.7106821371030487,-2.4868968851636484,-1.7102067383681578,-0.23715293492877232,-0.5876440394249897,-0.58046131949566,-0.24905881801489038,0.45851328121797996,-0.689055106465185,-0.9804649050928413,1.4418499375544531,-1.7091143498695804,-0.18241845463732073,-0.17257665505133019,0.2696681914329478,-0.6395968257027235,0.6963406786999344,-0.22949391055714527,-0.2464181436882051,-0.0022308943885159032,-5.68161181803742E-4,-0.06696668903516119,-0.08757355926005062,14.148093336105733,0.6211357941865778,6.392712059549089,0.4868446173482983
75,15435.27404276634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954432445295742,0.0,-0.5343976198143664,-0.22361213848871295,1.0578335601264695,-0.3586273351022791,0.33497290766428567,0.08582978102537005,0.2677893039318781,-2.646944246576293,-2.008925190494631,-0.5740643595223314,-0.18840757325241425,0.44890327124081153,0.3083775930254279,1.204915202579209,-0.5581915225947978,-0.7108387020980066,-2.4859863088919636,-1.7101228084558875,-0.23704426449466387,-0.5876288159306913,-0.5805315607124978,-0.2493758643579955,0.45858673564296815,-0.6891198901263799,-0.980447604106003,1.4420209958254673,-1.7090674700380213,-0.18238569690224865,-0.17254728381957293,0.26962616708094195,-0.6396713967620458,0.6963630758382747,-0.2295666274687497,-0.24645857198626112,-0.002231673703174099,-5.683422218658434E-4,-0.06690924890634646,-0.08762903058808792,14.284971350187169,0.623722647652424,6.37912802084742,0.48570145596273506
76,15435.212570969352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954041524126003,0.0,-0.5343789747402012,-0.22356614945886674,1.0577329877822066,-0.35857993122643433,0.3350127971023659,0.08584030308373049,0.2677245293651843,-2.6468829710163977,-2.0089243151287035,-0.5739848891494483,-0.1884300050129081,0.448859495639742,0.30843935738741934,1.204850016136595,-0.5580509555200074,-0.7107637141376394,-2.485547147332639,-1.7104650773892298,-0.23709933397074298,-0.5876001456766603,-0.5805566160103282,-0.2493682088453619,0.45858813622530165,-0.6890851750710717,-0.980397542189515,1.4419616891286904,-1.7091297420399452,-0.18244788792321132,-0.17264883829217328,0.2696520956385397,-0.6395974154860508,0.6963689814712343,-0.22951546030496314,-0.24649746815573767,-0.002231152033427226,-5.682442564543247E-4,-0.06683086782083321,-0.08767987811676983,14.422443798235872,0.6260150152081404,6.368794983997688,0.48444723732307976
77,15435.151003799374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954491618282073,0.0,-0.5343933802761044,-0.22359929469675718,1.0578119903671035,-0.35860324352662437,0.33498017964822585,0.08583694831111101,0.26778614108717136,-2.646821248240785,-2.0088752471759905,-0.5740497671512539,-0.18840928111041857,0.44889596294400574,0.3083815191737899,1.204902795451975,-0.5581508710218981,-0.7108064032828241,-2.4847064482156243,-1.7103667104369495,-0.23698848621460428,-0.5876047310149607,-0.5806215192106003,-0.24967858430177467,0.45865821624177316,-0.6891700010324763,-0.9804134641042553,1.4420336446984174,-1.7091186731531598,-0.18243021301070408,-0.1726352254919097,0.26960983495650975,-0.6396802873127911,0.6963909763133,-0.2295848512901578,-0.2465583118140706,-0.0022319907247940938,-5.684533450634804E-4,-0.06677377648821788,-0.08773660047184888,14.559571174777739,0.628497367047362,6.353740758088236,0.4832260848858397
78,15435.090243354725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954090246597291,0.0,-0.5343787526683353,-0.22357079959798962,1.057742979965944,-0.35858580254894723,0.3350077485968673,0.08584021794159175,0.26773366559497364,-2.646747692237319,-2.008892501175335,-0.5739895218234095,-0.18843218721044813,0.44885407993929816,0.30841688658823535,1.2048535632763737,-0.5580676483183912,-0.7107837425738217,-2.4841975421489666,-1.710591668489684,-0.23702366721549076,-0.5875856357141618,-0.5806417125376568,-0.24972137572854528,0.45865795925788333,-0.689134518778022,-0.9803734625037237,1.4420166226192286,-1.7091703015260664,-0.18248231775727997,-0.17272437079219466,0.2696267831511929,-0.6396090763874619,0.6963955190526363,-0.22954628808423858,-0.2465949165545878,-0.0022316358593367715,-5.683956398800269E-4,-0.06669842255717984,-0.08779078005591945,14.696563440234309,0.6307916172240576,6.341824632044138,0.4819641256527173
79,15435.03019274491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954323616508916,0.0,-0.5343919871194888,-0.22359680217453454,1.0578113309607533,-0.3585996816206517,0.3349845657365055,0.08584145131699591,0.2677772672059519,-2.6466925535017194,-2.008880385842719,-0.5740393508713951,-0.18841182509110194,0.44887730541913057,0.30835492989710733,1.204901566856159,-0.5581460319272838,-0.7108370099467407,-2.4834704348741545,-1.7105677421381797,-0.2369457325515679,-0.5875403390057383,-0.5806672750671971,-0.24996222154442477,0.45871100174031343,-0.6891482531639849,-0.9802999927303908,1.4421185922233695,-1.7091517491775094,-0.18247216297789304,-0.1727226379847293,0.2696045937708714,-0.6396660773591079,0.6964131453926463,-0.22958901664915915,-0.2466333885321098,-0.0022321701773168087,-5.685238974693772E-4,-0.0666351251605368,-0.08784602094124674,14.831891337076016,0.6332320581058622,6.330823826903879,0.4807356004626406
80,15434.971069693818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953998007873015,0.0,-0.53438436841837,-0.22357555332370288,1.0577650804899383,-0.35858464473003265,0.3350037223893946,0.08584633861668857,0.267740552137967,-2.646638590903743,-2.0089154854078486,-0.5740077481163971,-0.1884338561685594,0.4488469122442446,0.30838504947422296,1.204877528599163,-0.5580954216546824,-0.7108423553790044,-2.482949660045425,-1.7107357788124555,-0.23696342837622328,-0.5875019601328629,-0.5806697285017671,-0.2500370129701557,0.4587142570221839,-0.6890961919912236,-0.9802025373339557,1.4421337283255835,-1.709182689186792,-0.1825125097026559,-0.17279364727562896,0.269618305211783,-0.6396185377004444,0.6964175595699377,-0.22956184523595413,-0.24666091169119442,-0.0022319534520584194,-5.684924053044676E-4,-0.06656009582879352,-0.08789833638401207,14.966874070923609,0.6355528221723121,6.321677770328186,0.4795005412775828
81,15434.91272661108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954123559241552,0.0,-0.5343866998814086,-0.2235909439472126,1.0578040483459785,-0.358584884545326,0.3349907514251281,0.08584902238372906,0.26776667372438145,-2.6465687475756012,-2.0088811329779332,-0.5740226431180833,-0.18840983799240163,0.44885432922760343,0.3083320319312697,1.2048955470401697,-0.5581249396955341,-0.7108533136547582,-2.4823432158023553,-1.7107608634180935,-0.2369055512126132,-0.5874484487097239,-0.5806824146560655,-0.25022947811675217,0.4587503610311145,-0.6890938744117081,-0.9800894037728849,1.442191105203603,-1.709170142989316,-0.18251018593332982,-0.17279955403365374,0.26960368704182136,-0.6396558549686285,0.6964319167728404,-0.22959049715545576,-0.2466894793571808,-0.002232265823262877,-5.685703972571201E-4,-0.06649182329411887,-0.08795077867603104,15.100841211360486,0.6379109722199008,6.313782536392147,0.4782583425406265
82,15434.854509166593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953961868519938,0.0,-0.534371411000071,-0.22357027425328274,1.0577556739177083,-0.3585637659132683,0.335006952508374,0.08585305697983568,0.26774064473978265,-2.646479544377655,-2.008825913187059,-0.5739750872989755,-0.18841444997467846,0.44882875229517794,0.30834394146341,1.2048418693228653,-0.5580545070232441,-0.7107959972908451,-2.4818947802295312,-1.7108905842334832,-0.23690046472377418,-0.5874258385607665,-0.5807078756385322,-0.2503321686671657,0.4587592158338064,-0.6890944246136544,-0.9800196770639928,1.442145331775732,-1.7091970655885855,-0.18253885105174902,-0.17285115518037594,0.26960409304597804,-0.6396310466932101,0.6964376499134399,-0.22957927599520758,-0.24671926624645193,-0.0022321086841644838,-5.685526785010388E-4,-0.06641635715004136,-0.08800301207430951,15.237361181711012,0.6400822662073544,6.307560666339478,0.47692033642840415
83,15434.796999978536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954044471488286,0.0,-0.5343775168687855,-0.2235834244942288,1.0577946133779395,-0.35857769957271196,0.3349947348037626,0.08585280927590083,0.2677652965706504,-2.646418777582428,-2.0088232680322564,-0.5740081737212219,-0.18840813996859523,0.4488373933950479,0.308298038176505,1.204869617333208,-0.5581125857492563,-0.7108554058967629,-2.48128221387429,-1.7108572212792235,-0.2368421233715665,-0.587392647327536,-0.5807260669046945,-0.25054220850618036,0.4587935924361945,-0.6890976924146469,-0.9799304330646675,1.4422125448448908,-1.7091888731549432,-0.18253656667481682,-0.17286150861989535,0.2695880107010597,-0.6396632257572998,0.6964485521231252,-0.2296051366309744,-0.24674197005139475,-0.002232440756956114,-5.686369586941711E-4,-0.06634892853103938,-0.08805691267574019,15.371963932717252,0.642364392373243,6.302150507747232,0.47561804889727555
84,15434.740183360414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953892895880248,0.0,-0.5343876041542535,-0.22357806017874493,1.0577924714464662,-0.3585848935668374,0.33499929374417475,0.08585458950447938,0.2677561690588826,-2.6464205097721276,-2.008925196852477,-0.5740347681839522,-0.1884393259299293,0.4488341728379336,0.30832982276551457,1.2049058445463292,-0.5581422960107466,-0.7109299240248032,-2.4806548567383793,-1.7108542156306799,-0.2368252192129447,-0.5873577352878333,-0.5807160287936961,-0.2506976078626769,0.4588046340199408,-0.6890362733596194,-0.9798170956479193,1.4422996006869846,-1.7092006687946397,-0.18256204702286644,-0.17291186803995962,0.2695945611224157,-0.6396488784234204,0.6964520636183269,-0.22959527424655493,-0.2467612001974798,-0.0022325941838165055,-5.686901171362662E-4,-0.0662795144839588,-0.08810935457266726,15.50453647518621,0.6447281772229022,6.295253948771284,0.4744222504068098
