Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed
29,14747.087922586237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0888163000747748,0.0,-0.9793314987581914,-0.5935716640118481,0.8205352664391492,0.4425778536265851,0.3898992100968702,0.21245677691134804,-1.7066494564157506,-10.952558042302789,-1.8252824884536332,-1.3609421872389205,0.9802433056144026,1.5995072777934543,-0.624405997383549,-1.007116371524804,-1.7504171169931304,-0.5105787565562867,0.07786596754017815,-0.29842909150464614,-0.10369622682093757,0.18035497957058144,-0.09865603081469515,-0.35197769265293444,2.9124050329150593,-1.8489913503863002,-0.21919148570463554,-0.3065347154314473,0.10963161407835693,0.38753291606380424,0.0,0.515969041153616,-0.007333719220049884,-0.00205524721001835,-0.11719831919726766,-0.10627536362786462,17.78143463400184,-9.863631168720056E-4,0.2448717505382511,0.07883980105412872,-0.04071805351606013,0.6882674574010249
30,14711.95131631755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9935603833400684,0.0,-0.8498720593270992,-0.6619731895246387,0.7322348028428497,0.2779024831107371,0.34798284677816005,0.27892499761463985,-1.2570005960008475,-10.83493675119293,-1.8959569999158186,-1.871795528140674,0.559481306149078,1.8065531431922905,-0.8628917955395653,-1.0769460214157254,-1.7699176185658543,-0.4420674155988309,0.10256835664305378,-0.41026184611722005,-0.10041172065487051,0.5266647956684662,-0.034393942829915106,-0.7192901238891554,3.0553251288259546,-1.9257280012130429,-0.21483925999759915,-0.4124077765955875,0.016435610494668476,0.3492815214356894,0.0,0.4080849383480539,-0.006951603310736532,-0.0019730318399775477,-0.11201380726430687,-0.10123245897747464,17.45710227763931,-6.096984335482794E-5,0.2854737323653392,0.03860557097660426,0.20580700367335947,0.47736562290429463
31,14664.98682557621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9896461797502111,0.0,-0.848547362901459,-0.639960869235057,0.9307804884664511,0.4882701441609076,0.2014998365334131,-0.2339703613735319,-0.5680096788934746,-10.792721266745124,-2.114469407453725,-2.1828708794762184,0.2320047463156077,1.5179705893527529,-1.1778380806028046,-1.2937909206744105,-1.7807533636825428,-0.8679100599794813,-0.02641885979180872,-0.3691636954243255,0.06681688063652007,0.6085826202525708,-0.12943239927305808,-0.730755246096797,3.056521231467844,-2.173392271883653,-0.2456113889821227,-0.4194980023865336,0.12157034408788017,0.5854286610449106,0.0,-0.0996079745418128,-0.006480512324203424,-0.0019308228872988945,-0.10508378831741005,-0.0910375889628724,16.684004593826913,0.02455562502995913,0.1563962344728276,0.07270580671958454,0.5688819831294869,0.19160199711597992
32,14532.285853938383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.003347292878076,0.0,-0.7863116172556419,-0.5928542249146331,0.8282069112915982,0.368502752505013,0.15856577212379303,0.24769977163297752,-0.5549432519187042,-11.242519905637828,-2.573903812020235,-1.8306166917720983,0.12018084157355675,0.49840150606293476,-1.9105115026035842,-1.9909127637273816,-1.4593286616393093,-1.3632724774445946,-0.3631094196752557,-0.3914437698074708,-0.0619702323201322,0.4370079176499785,-0.22583556296194046,-0.4276426950129169,3.1016497171784523,-2.4028320171042554,-0.4091254040226049,-0.4246731831172177,0.08711725528464767,0.4896137194967257,0.0,0.3183261196355451,-0.004429336187884428,-0.0012355789052650732,-0.08112304135350522,-0.07852956116455541,15.06922295975334,0.03478781317972755,0.06628632808626045,0.12205899761775815,0.7145581467714717,0.0741435363654581
33,14470.199840925476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.058017737019187,0.0,-0.6711125875445205,-0.5351257330859933,0.7898558085702105,0.3766811129010835,0.18523874282752867,0.1659148678811156,-0.832113222720618,-11.669105526292974,-2.4104938684326185,-1.5863794763108123,0.31280597285904005,0.4063139010161938,-1.955166220987311,-2.2610050229986784,-1.4305988402574719,-1.1426133348090535,-0.3013166904789428,-0.7054267157542673,-0.10666950493903501,0.45251113771720114,-0.1324427300269866,-0.44886434011540294,3.1221790088774752,-2.4616437023481854,-0.4343944087986406,-0.4456392988919308,0.11638388019792442,0.37503445405355723,0.0,-0.008120893840955434,-0.003774854915435427,-0.0010007814011270925,-0.07483110676906835,-0.07804753559262917,14.450751390928806,0.038442682258802485,0.16477406637807168,-0.004254751108949795,0.44176695132036325,0.32096752282892943
34,14432.757222989607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0007978225060923,0.0,-0.6971341981101357,-0.5047515636408212,0.846515396324593,0.1985855766186751,0.010232839553587503,-3.8970389041595443E-4,-1.0699319638489515,-12.100534522466463,-2.0045383654327567,-1.3735281888876563,0.42126524810441524,0.6059927728517861,-1.6132753397421622,-2.38126960851411,-1.4840172507014564,-1.0658361407321342,-0.4599067139668269,-0.6417749766574568,-0.016688182920291006,0.6363464301233601,-0.1434823088584219,-0.5139270788058266,3.0581551375597558,-2.4472078179108037,-0.5255252037367336,-0.4300941188360842,0.22156451204931193,0.41192195956329875,0.0,0.09345644691972863,-0.0034798785648436424,-9.242653666275092E-4,-0.07238606362876307,-0.07702377438799865,14.02860236201406,0.010109908812919951,0.22886724897115324,0.03558592177891729,0.33021854877862145,0.43283848075370124
35,14409.182297135976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9693748778929404,0.0,-0.7087646800471272,-0.5322103213987404,0.7637717277183034,0.26398077897177574,0.03697454727465373,-0.004404389580637806,-1.3144914475868315,-12.396405185671728,-1.734269171008107,-1.2084764983115703,0.2581130873256934,0.7863391640941938,-1.2849503018303756,-2.3522500582517125,-1.4944022445414087,-1.1010206044986162,-0.38485639037477837,-0.5016479507442383,-0.086678463172898,0.6564140515752048,-0.1322206849707983,-0.47409648565505014,3.062314150301835,-2.4093046625790904,-0.472919394398592,-0.39011546136824216,0.16617010963337644,0.42031834462983414,0.0,0.04080786073399908,-0.0030748125644954293,-7.740686345103176E-4,-0.0670513424549748,-0.07486460004157833,13.79153073398727,0.010347846886467005,0.1925198281321927,0.06993008451420216,0.3860992646360007,0.37620235912777095
36,14399.18222684565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1460748160762424,0.0,-0.5808377717513675,-0.4192891237434479,0.8594860037922244,0.2795206761224113,0.10094182511064673,0.14991964378907918,-1.2992483290583021,-12.581188295840771,-1.5893351483427258,-1.0608383202091891,0.1113423450360953,0.8890677742975901,-1.0452696991819441,-2.093730246695483,-1.5719584078019249,-1.0486387766993581,-0.36366070122391214,-0.5263028644494997,-0.007294042026980543,0.5542195222990157,-0.13281851423109406,-0.4134288800917354,2.995620873173939,-2.4811562826757627,-0.4272840691104414,-0.34961699552300635,0.2253986292016483,0.39483889560748636,0.0,0.06227322646357704,-0.003126702378698261,-8.216376448315933E-4,-0.0679686725975061,-0.07371485575976838,13.640377697748747,0.006056993723568844,0.24331141648691762,0.04353379275426235,0.44092233552361876,0.3337776834925793
37,14377.512446936036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1650918473868475,0.0,-0.5570218462995806,-0.3660023796868041,0.7836135664146423,0.22892655607678408,0.07673634288183644,0.208739324884405,-1.3502415929743956,-13.34212108354869,-1.329887625326453,-1.10573050408736,0.08164480400206091,0.7973315000110738,-1.0858940157787482,0.0029542644732512002,-1.6826094734013912,-0.9741189918634559,-0.2594110756199489,-0.42654668197926415,-0.0850102480386416,0.6544033733977316,-0.05219705505145815,-0.05120435171305232,2.91535284719419,-2.4096438285537944,-0.36120542102030273,-0.27115188494079984,0.24389916777208684,0.3376446275345155,0.0,0.14304797282381196,-0.0029718808861133113,-7.693294228454158E-4,-0.06793789563060904,-0.07507367092586092,13.089912190282108,0.002119631671218824,0.2579232679276171,0.049820375927707536,0.2387768953177138,0.5118097267906787
38,14341.227127713284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0679159997019516,0.0,-0.6974261285248448,-0.47521697084087644,0.744587967292158,0.28799341648493376,0.08452202610892513,0.1590106667737739,-1.5082924869745646,-13.009590676391245,-1.465174464845398,-0.7000769095360542,0.19995036889918277,0.7961011252916429,-0.947622885820327,0.11339123685727924,-1.5152249520190888,-0.8343155910167063,-0.41927163221724,-0.7224334820214706,-0.08904770595542186,0.6501701837956565,-0.0953486298316705,-0.2448148132387723,2.9399848481310356,-2.233699785390227,-0.3683930858601346,-0.31028458502789946,0.23261481222660726,0.3806738665854834,0.0,0.13413955330603972,-0.003011569463092178,-7.789596320069868E-4,-0.06900473882763179,-0.07332856922614932,12.737380987417477,0.017968515145957285,0.3143800722276658,-0.02907327663593519,0.4273663064657435,0.33087756661845125
39,14271.358333748592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0093995829711915,0.0,-0.6357519034037764,-0.27433746423063127,0.4299897611655207,-0.4075060959094808,0.07399658699432651,0.04280201745844109,-2.522739194160968,-9.212204888702914,-0.8749662625164812,-0.46242936627565856,0.769285155259589,1.109141860481217,0.3132558653834294,-1.2100310503482148,-0.6133737526168066,-1.5755985987679844,-0.5932944546082835,-1.434286112947507,-0.6743006150857884,-0.3959226657697851,-0.2977321682710735,-0.14802683322748475,3.1653048829355357,-2.28211220610103,-0.38228277865764104,-0.412925368230329,0.1760998507064278,-0.331192935441585,0.0,0.0749389265463779,-0.004122281245889607,-9.76905120596106E-4,-0.09188349506585292,-0.08585802022470103,10.273233443434815,0.1529143628598152,0.16176791847781052,-0.22861900441420707,-0.1691636729729612,0.8075953297838477
40,14250.345987829602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2436694829980186,0.0,-0.5738885212381064,-0.08650656217607386,0.409739819109581,0.06998892343039903,0.178676560363859,0.2704108501322728,-2.6238298752178686,-7.353443071958583,-0.7000595835191551,0.013905054437339026,0.8955802463382815,1.105158306345087,-0.36161343728823137,-2.672536443730034,-1.9448745468769615,-0.3770296534597415,0.17536335669552272,-0.31354795965724613,-0.5398404266710686,0.5223131733702285,0.16864101592584113,0.9389921865517419,2.6570985760412364,-1.7714640620564008,0.05076274930404301,0.03366690287487034,0.3285548025594905,-0.02739995264539563,0.0,0.3314627846162076,-0.004579097031724664,-0.0010162571664242249,-0.09869005486429817,-0.08909494885797961,9.420921526065763,0.05374063604357113,0.4018518817525405,-0.08615253584718763,-0.23879994652172193,0.8288546969131815
41,14189.587806286652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1181122181707923,0.0,-0.6219497391492071,-0.20564487413500754,0.45818101089586577,-0.1530264125897805,0.07295616719867375,0.12203278921495259,-2.6940074966157486,-6.392837568863154,-0.8166106518010138,-0.42028066162673905,1.0835686849893729,1.10371805183462,-0.5093442136586788,-2.808085000860122,-1.9927476673822804,0.06841313456962689,0.23457610107193447,-0.24676066735043709,-0.45325757954006973,-0.06448639433594949,-0.03143098664580826,0.9742860787478143,2.6603927168612502,-1.6520121412805024,0.11105284063011153,0.009667477356176946,0.3265408354815432,-0.13056297064204292,0.0,0.30195074858914395,-0.004170944048693857,-8.762340994568198E-4,-0.09239111065051814,-0.08360178169423538,9.667850716484297,0.019536132742435874,0.5124881452064525,-0.09538761504086275,0.324315829608059,0.26514145380076526
42,13947.762593208234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1778716789112917,0.0,-0.600178955399696,-0.1573923062603742,0.47248921228285634,0.010736488672611677,0.16010031449579937,0.09138148314630594,-2.213270922245732,-3.342667683471959,-1.5922524342428814,-0.20967365005965335,0.643299874615531,1.0492016118725673,-0.7772017762833316,-2.8790801806219966,-1.8056103552012337,-0.2627802127933487,0.11165003439531258,-0.026911980910207273,-0.5964463526761187,-0.012497761216248772,-0.2902293196116371,-0.49015875982244195,2.6703690520262646,-1.739239560889601,-0.00884145974758209,0.031545722657540826,0.28321698090786446,0.03985210009539339,0.0,0.18611265554658965,-0.004051149933551713,-9.540370584833224E-4,-0.08980306182520092,-0.08452564091880518,10.577155567867557,-0.031118217432740042,0.49592764267790035,-0.01070462056190434,0.5785908611591128,-0.05874401363438109
43,13892.285317611382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1222034870442918,0.0,-0.8020987043283792,-0.32060204751067845,0.471778968680732,0.309121551939142,0.23130025856944775,0.19883405625900924,-1.9736101520995328,-2.5504172583082227,-1.382766179470056,-0.36210176109930886,0.35522155114130705,0.9860079813983623,-0.6236947168725628,-2.9458747847429967,-1.639223850778549,-0.5731077854318932,-0.23491130268659233,-0.925919296207973,-0.615040422299517,0.5619330774777368,-0.032850802381987065,0.11374065170984426,2.7181915939162615,-1.7292282980986364,-0.14350181836215092,-0.14013141369638576,0.2481921822760765,0.25795761579293913,0.0,0.34186648290488664,-0.003995603261218353,-0.0010008581883325757,-0.088358361459435,-0.08401890809763424,10.848257995669236,0.03501666631588997,0.433888711575978,-0.2412114499776845,0.6885532058790944,-0.1855598303712432
44,13866.246588770826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.057099044080253,0.0,-0.7736232419874309,-0.5409936156583854,0.9002762398084174,0.31101887497025155,0.13792386398356765,0.059359271913132006,-1.5921545498265965,-3.9287780022791416,-1.1306255687799702,-0.34716724675596594,-0.058052945401546374,0.6725311412667118,-0.08365268326708297,-1.6129370493596942,-1.03166353971838,-1.1843517137617225,-0.7263191968902737,-1.4632807807380268,-0.6123672549101401,0.5088481117676608,-0.35935825931147286,-1.0990053076646253,2.91566136490757,-2.165029821223483,-0.41726074501469557,-0.33503987889676257,0.19972325947771952,0.46812119075143277,0.0,0.23848221997035035,-0.0014561662186643636,-2.5147887839364446E-4,-0.054178845512925476,-0.08167242893375093,11.705666165265399,-0.01726751660273336,0.45383868839699393,-0.3076142843642906,0.4961190861369362,-0.10942803892808448
45,13757.778575650034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0390258656316014,0.0,-0.7235133481008598,-0.5407250706552559,0.9016723862659016,0.20275841912733858,0.09862529230032997,-0.0286624445090978,-1.491359872709831,-2.821772133513213,-1.0941321161065896,-0.5618920774398675,0.1374303343676804,0.6618784093027108,-0.2630016981451254,-1.2844452813533336,-1.079937883084834,-1.066456459109441,-0.60338729438114,-1.3311174412042712,-0.6348305933152073,0.4004363217022038,-0.38637774164758365,-1.193015212083221,2.972561557378051,-2.246279977064684,-0.41520970412176733,-0.3413518096561248,0.1896292383627998,0.39521997585720303,0.0,0.12352248649941938,-0.0019190788574803437,-4.200708321122027E-4,-0.061240761664544945,-0.08142554583749413,11.51220377519832,-0.0236530921050927,0.5035812490125062,-0.29017847857349377,0.44495657591241516,-0.0207074628642354
46,13684.469726881543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1568884068031493,0.0,-0.6952428755609963,-0.34427672448658425,0.5829905734896212,0.2164757503853806,0.1727875640574968,0.16626812173126637,-1.576712194095901,-2.71182629886908,-0.7365603926683963,-0.32448168856493487,0.3515445616436671,0.6191001647868515,-0.23581129524193423,-0.5724813237666934,-1.4818844703478835,-0.871976397491185,-0.21129795677391416,-0.8297935481564697,-0.6401066406575232,0.46238865989235955,-0.19333842939895363,-0.49223660921947754,2.859152282304314,-2.0159740917582596,-0.1815778260816888,-0.19224604930241718,0.24568830528892358,0.22847002539332206,0.0,0.22581481290999036,-0.0032564043870601483,-8.807486422408385E-4,-0.0794750931175692,-0.08738979567026414,10.661738780838416,-0.009763851801914332,0.5420665312851607,-0.21160616899034487,0.4291529439017984,0.010830848955080588
47,13670.481705947588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1502980539699934,0.0,-0.7030708656166538,-0.3608119972290098,0.6128229363967224,0.19996569038314518,0.17238140260451584,0.15343497396528824,-1.5523916626369123,-2.2558816204429353,-0.8560423219349912,-0.4295460181322,0.33688092037250883,0.6250277767313327,-0.3319982671796602,-0.5726311923137059,-1.4841881690680956,-0.8212010990806885,-0.19520963014574777,-0.8314946837847378,-0.6432215922459097,0.44581065855624114,-0.19072055738234361,-0.5131392481658402,2.8716716846479433,-2.0151172127913766,-0.1909023645092864,-0.1996540173866447,0.2404223868193333,0.2141335077652708,0.0,0.21613534506148305,-0.0031403771860605183,-8.15528047109186E-4,-0.07811784069692107,-0.08681758692419993,10.694869281660733,-0.020918960377186182,0.580836807545548,-0.21537421149858013,0.3907965348934779,0.04964509186778725
48,13661.744682526129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1203124530112532,0.0,-0.7147654268164122,-0.4178903243189971,0.6796649590325754,0.19491584202426562,0.15655941599615986,0.09825833293682526,-1.404739775055641,-2.5114420090106253,-0.9127873960160426,-0.643393929837479,0.32207071473903703,0.6080450541133962,-0.4761578751033768,-0.47891905115537187,-1.487113756356991,-0.7635740002173479,-0.1945681400271742,-0.8695502846922626,-0.6089002019690748,0.48368457115080143,-0.17627864853641814,-0.5483324335852461,2.905413488091683,-2.0512905926112692,-0.22894105485857255,-0.22935665754609824,0.223194628537736,0.24136051712732287,0.0,0.1712262384792305,-0.0029846326221137243,-7.712842788083318E-4,-0.07544308563670254,-0.08448278875099628,11.039432950606514,-0.037386007221940284,0.6310462910466711,-0.21663385867156376,0.3249006951472024,0.1549637508319063
49,13657.701629101537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0990712021292508,0.0,-0.7023740228608155,-0.4518135825570643,0.7223518894665449,0.20198698731348877,0.1389939163024163,0.08355742033221576,-1.412140326606105,-2.3568516271648323,-0.9608534977890013,-0.633145163010506,0.34871225299642433,0.6411737829894717,-0.41825044271386735,-0.765681896949907,-1.5486858892866064,-0.6339427254503123,-0.17291796454375766,-0.8407641004273151,-0.5654023028855847,0.47454538964464305,-0.16461554002624973,-0.4208747319042846,2.881825497814744,-2.02725875857863,-0.22408039253600842,-0.20511402473674395,0.22460843452862678,0.28127996316221004,0.0,0.1888294224870254,-0.0028332771736675902,-7.353489961729957E-4,-0.07285595763171979,-0.08446708250679452,11.508666636169888,-0.06862746194992823,0.7177201855994726,-0.20548589510049475,0.2326200969644316,0.2530984754752471
50,13653.919137737985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1139287639023159,0.0,-0.6947058996418445,-0.43377099074506303,0.7200165771919145,0.20196142392800692,0.14464366783045782,0.09521620545443993,-1.4282194460155124,-2.4006107694551906,-0.9566555106839516,-0.6093185824216087,0.32963978083842693,0.6569235029134622,-0.3925170065554882,-0.6509119279124371,-1.5520253749758701,-0.6624466346483402,-0.16590699971251835,-0.8129199173995661,-0.5465941726454083,0.47481085358670516,-0.16030584165621603,-0.3657153702000609,2.885793412832845,-2.051698199998044,-0.23293405513840265,-0.21505978954207516,0.22150494427474893,0.2772268854252881,0.0,0.1923339727668425,-0.0029192684125941785,-7.476274978869418E-4,-0.0737836702293115,-0.08414680831093976,11.642936861953572,-0.08157112280823535,0.7661513372127803,-0.1876573649701306,0.17744373154431486,0.32568751691996745
51,13650.843221742978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1239199368966857,0.0,-0.7013645464100783,-0.40178077624136055,0.6843752410835939,0.19534970109737598,0.15344203587602775,0.10632665693256829,-1.4536307629314484,-2.396232425931687,-0.87548019499479,-0.5525869035384058,0.3111831257626579,0.5993053636201132,-0.40528535751023254,-0.5508581111991263,-1.557385948883829,-0.6538773000681997,-0.1583065815604715,-0.7458819517011684,-0.526901571209045,0.4584993882519336,-0.1721232093895201,-0.32186005813036717,2.876009190386811,-2.0377498253798128,-0.22051197907501918,-0.2115567181074013,0.22685053414247836,0.2531690903278099,0.0,0.19907753502057685,-0.002823797450436765,-7.233366480766798E-4,-0.07236949762048286,-0.08302128561088293,11.985161597337042,-0.11903843787800669,0.878526910871849,-0.1472899953314859,0.1298778564335024,0.398218282489209
52,13649.133940392874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.126439166168106,0.0,-0.7070034366504372,-0.4088504754083035,0.6831784350429602,0.21625809582466055,0.15790308789440374,0.12056805043450611,-1.4724289696931068,-2.4486273653960424,-0.8921697568561823,-0.5425516332067591,0.304724169417427,0.6296334137616365,-0.38104269468170854,-0.600557981291326,-1.564562973276252,-0.6216739750804393,-0.182791857140645,-0.7224756462162965,-0.48314752119750237,0.4738611491467939,-0.1767274473594147,-0.3204242033858563,2.860170435633386,-2.0217417503910684,-0.21705032443411693,-0.20668557222140538,0.2295277145823544,0.268173701625022,0.0,0.21251442433487175,-0.0028594294355171273,-7.235220453130377E-4,-0.07263404016215959,-0.08202192776703582,12.330034754980566,-0.1553628553885435,1.0001287524923173,-0.11366835221269952,0.13083308748959194,0.4235471457442795
53,13647.532461101717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1191072905601924,0.0,-0.7000923642858614,-0.42003632604265667,0.6854487125254304,0.21916372825376035,0.15373999067197358,0.12264615755575911,-1.495159113954912,-2.4072112046017793,-0.8947766760219042,-0.5277554422149778,0.3226310767220207,0.6588091302919847,-0.3397188005760583,-0.550787037641075,-1.5555810655839193,-0.5772901507693486,-0.21458116556753795,-0.7215207783413488,-0.45411674894041987,0.4555835978991985,-0.19334002489844582,-0.36117872640229814,2.85807996928654,-2.0180341937641133,-0.21522852477581755,-0.20320913656386888,0.22616666971442745,0.27730748555684254,0.0,0.2134508110185792,-0.00280715644111803,-7.136245085143273E-4,-0.07225804831109496,-0.0808353009058057,12.691744990303073,-0.19702090878845535,1.139761768178749,-0.08521914948572062,0.17222009225554205,0.40554014622000045
54,13645.847841171057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1091060795233396,0.0,-0.7039671507773331,-0.43226660284154766,0.6908841882760995,0.2102818645936308,0.15108632469512126,0.1109799641062973,-1.4750976191681957,-2.397415046873462,-0.9062478324220882,-0.5814733288508125,0.31189037894848004,0.6310635949612192,-0.3931272610352663,-0.6831106853045111,-1.576447891563972,-0.4302142760807047,-0.22851182973025247,-0.7025378848688204,-0.42708815449609805,0.4568372933023301,-0.18839803034373895,-0.40415530105920217,2.8569314743415366,-1.9943921993276932,-0.20539374796398208,-0.198942976388104,0.21758549752515008,0.2704296082618927,0.0,0.1994816159905841,-0.002692158547732545,-6.801840729695359E-4,-0.07198272594853372,-0.07734284452215666,13.06018128777867,-0.27136951476457716,1.4082921687414578,-0.03351746121807103,0.23842504852533872,0.40666017437738333
55,13643.85748977295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1095956487306928,0.0,-0.6999579709599515,-0.4302863391797741,0.692069950909311,0.2021739164647838,0.14917541429083886,0.11458946653285286,-1.4864987809878825,-2.39256905341021,-0.9125690228896364,-0.5740774091844794,0.3251415676497077,0.6340187548970476,-0.4009353572335338,-0.6352225622946144,-1.5755298761879235,-0.39324020325176784,-0.22960764034593306,-0.7047038507344289,-0.4468965680265322,0.4325530011834939,-0.19115115106126424,-0.3935245124996024,2.860732286799886,-1.9983198025933866,-0.21039705003646367,-0.20105573898008805,0.2208913383867335,0.26681099742244047,0.0,0.2052484554339542,-0.00270410952760286,-6.850863976424977E-4,-0.07355504899535169,-0.07747307274158297,12.913867160220326,-0.2915202790687368,1.5008313231386652,-0.020438441416244194,0.2695349926122076,0.3846279982144232
56,13639.201120115944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1135518211690294,0.0,-0.6957992827131284,-0.4239227930422393,0.6976470875843346,0.1918697228779488,0.14724134638831574,0.09457309851748669,-1.4821843049478842,-2.3765808134806847,-0.8701386392019371,-0.5741151069167877,0.33346996876519003,0.6270158453491472,-0.35282701703939534,-0.5606751780111113,-1.601293758399915,-0.2561673137905755,-0.19621469052634521,-0.6939111726910443,-0.5148197311038545,0.45241967414276935,-0.1771961707168367,-0.39613597172184917,2.8789305117437616,-2.0157239332546686,-0.22526364810876695,-0.20991980958021716,0.22458673306086546,0.26382253212290374,0.0,0.18018645196507926,-0.0027691227754307116,-7.096224832714744E-4,-0.07881928887249974,-0.07555760990332364,11.929312688337415,-0.336179864056577,1.7684164137728096,0.0058579522691820304,0.3634698092756171,0.35240888183016406
57,13637.47424959081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1186763241227387,0.0,-0.7003724988131091,-0.41883857701895877,0.6940685986995796,0.19236218032949096,0.15297565305305644,0.10500577397589186,-1.4757123121614406,-2.421454029745339,-0.9298571623881097,-0.5661293848302578,0.3282726865032616,0.6326482918217877,-0.4077795292604633,-0.589958029045647,-1.6121233247200673,-0.14500178750508552,-0.17752194881392802,-0.6996516695887575,-0.5493265399897563,0.4565306127664833,-0.17088939385872298,-0.3537669894315582,2.8890914596463966,-2.011807659029983,-0.22845942639280592,-0.21739920333862592,0.22414210351024308,0.2541618598689035,0.0,0.19223885695625667,-0.0027846135543606212,-7.083404148487548E-4,-0.08212447548847321,-0.07422531850174681,11.127632760467856,-0.3633051930013778,1.9683999221254622,0.014106013192907847,0.39856109003000306,0.3666088122391616
58,13636.569781026794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1179857939186026,0.0,-0.703666443165763,-0.4213633953074194,0.6930740259827685,0.19569851896363769,0.15326239355050783,0.109398472903867,-1.4739070531119247,-2.420937354524028,-0.9096554451093278,-0.5787383230362706,0.3126881539406954,0.6151144222680427,-0.391499644018769,-0.608588499479965,-1.617790459998754,-0.060397215908239654,-0.16784434753439706,-0.693668890234067,-0.559334197279875,0.46112678095116766,-0.17780799428708208,-0.351707062985095,2.8847722493070616,-1.9930275313450576,-0.22253055838619684,-0.20899059216544835,0.22390702221653977,0.2572222014359581,0.0,0.19858634825392774,-0.002788843954673138,-7.06157391273574E-4,-0.08391738142420148,-0.07377174295203007,10.328451398357293,-0.3673646334739819,2.073231224624326,0.006602272321594143,0.3815792375202274,0.40899403268314116
59,13636.057397193346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1195944251951486,0.0,-0.7020421216212833,-0.42019540263585753,0.6938604220435395,0.1999621947318115,0.15379296540571796,0.10792842768489674,-1.474561138951868,-2.4222040614664584,-0.9151952152146253,-0.5666771417344879,0.3261766098459104,0.6353071870093783,-0.39965955268053144,-0.6040800625803356,-1.6121183751081003,-0.08281956430005233,-0.17362149247282152,-0.7003062230208699,-0.5472949385895034,0.4695517481252392,-0.17856551335609994,-0.3494211357050675,2.885556815558623,-2.0020606544044797,-0.22438945878981872,-0.21225970464873214,0.22250005109539495,0.261287211023664,0.0,0.19700463044082614,-0.0027774874461774283,-7.060887597509254E-4,-0.0837278518171023,-0.07330322935940493,10.07286855772052,-0.35923070140357727,2.078072962923255,-0.00363032736173834,0.34926976540545746,0.45441240357956614
