Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed
387,13602.370610343321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377659630802124,0.0,-0.7000376573783341,-0.4160144696572485,0.716160519834138,0.20287751543807217,0.0,0.14307115486593727,0.0,-1.4901557270269372,-2.4230008891589065,-0.9041293582062511,-0.5645376956524796,0.32174149193816765,0.6288876132604135,-0.3878761670894248,0.0,-0.5982855962723486,-1.724505081945638,-0.15809676932937491,-0.18395403244829464,-0.6526952771962848,0.1322339089448503,0.47661027974372155,-0.19054727872416757,0.0,-0.36225296396668316,2.8788070096468505,-2.015369559019024,-0.2201203463449867,-0.2089991125159146,0.2580034765638186,0.26788821750118985,0.0,0.0,0.20479070430884805,-0.002751410338170822,-6.960704811609604E-4,-0.05283209503655549,-0.055065847601733726,8.842264065116243,27.343938289195908,45.5895115990144,0.0,1.8130951717503287,3.8123986141190223,0.7936078118128175,0.8272745496600046
388,13602.370162000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1376776467890894,0.0,-0.7000868527433695,-0.41609555950494853,0.7161659572326181,0.2028292469689856,0.0,0.1430766125871562,0.0,-1.4903806124743695,-2.4228734538023406,-0.9040834945583971,-0.5644327090015981,0.32192645990601093,0.6284493825338305,-0.3879197410540212,0.0,-0.598151026411979,-1.7244867810803528,-0.1584605243326934,-0.18401169473665774,-0.6526987146785314,0.1332033592455884,0.4764164593711309,-0.1905120753584068,0.0,-0.36244373877576763,2.8787074786092117,-2.0152473929094494,-0.22004781938472917,-0.20889427246563821,0.25804744291872267,0.2677820621984583,0.0,0.0,0.20486118261964764,-0.0027500385481954814,-6.957010257526689E-4,-0.05280222639262278,-0.055160556531295694,8.841051549228684,27.67504225713317,45.39327160441359,0.0,1.811113684409441,3.8200237296657344,0.7893895203140957,0.824520763215304
389,13602.368674718424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377604780716803,0.0,-0.7000379593654252,-0.4160185691003564,0.7161599919560216,0.20286664273827637,0.0,0.14307151996219306,0.0,-1.490195470981772,-2.422997637875954,-0.9041042562931247,-0.5645001456738831,0.32174983219576847,0.628828468228018,-0.38787693452289396,0.0,-0.5982664728298523,-1.724507353674467,-0.15811896924432775,-0.18395686269050104,-0.6527046333721501,0.13234567331707742,0.47658533386570934,-0.19054854189123363,0.0,-0.3622923757512429,2.878763623748909,-2.0153445535968064,-0.22009758036011143,-0.20896829174249962,0.25800940367558006,0.26787777785751477,0.0,0.0,0.20480599994268892,-0.0027511716682092043,-6.960068110613859E-4,-0.05282624843481923,-0.055091516944878176,8.84474394841308,27.370301333743065,45.56858741359477,0.0,1.8133668425140814,3.8139236850304354,0.7923669037154558,0.8267920408967065
390,13602.367559051938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377069566279312,0.0,-0.7000623125693635,-0.41605222753045856,0.7161600164355871,0.2028522252527432,0.0,0.14307482532245386,0.0,-1.4902630382414632,-2.422886226062272,-0.9040560445888478,-0.5644357950643001,0.32186609260150173,0.6286406658977596,-0.38791994232908683,0.0,-0.5982444495182072,-1.7245376796167062,-0.15784187298875973,-0.18397063726478635,-0.6526368995545727,0.1326975471721223,0.4764919449470518,-0.19048616832304502,0.0,-0.36236858759532403,2.8787494412994437,-2.0152708120000957,-0.22008240408173302,-0.20894379500885593,0.2580229007073028,0.26783358948423697,0.0,0.0,0.20481858090957095,-0.0027508006753200905,-6.959203602138362E-4,-0.052815516116838546,-0.05511197412470403,8.84072815449704,27.498250627249035,45.53866497936611,0.0,1.8117475707328343,3.8172237321512066,0.7918504578028844,0.825578641175652
391,13602.366510012298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377659364346433,0.0,-0.7000331889056061,-0.41601214997924,0.7161574951170012,0.2028723271048002,0.0,0.14307387687579873,0.0,-1.4901736481856325,-2.4230111599055513,-0.9041127781348849,-0.5645113388063504,0.32172716118783734,0.628872195859835,-0.38787395048494355,0.0,-0.5982680349431616,-1.7245763931160627,-0.1575414696550612,-0.18395569778055743,-0.6526969474370845,0.13208686157662414,0.4766070861522614,-0.19054630874691617,0.0,-0.3622878489075057,2.8787994439613187,-2.015329324731362,-0.22011457370714438,-0.20898847712819116,0.25800046879387556,0.2678853611512132,0.0,0.0,0.20479036544119134,-0.002751261246131664,-6.960301406407487E-4,-0.05282676446413749,-0.055072077363893496,8.842925793391297,27.31578365363765,45.65590454008209,0.0,1.8130313619164107,3.8140856742317104,0.7933876876437158,0.8270761779442514
392,13602.36617139224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1376720662924191,0.0,-0.7000899052457725,-0.41609913958631656,0.7161625767334028,0.20282916408087506,0.0,0.14307438782961715,0.0,-1.4904152668296378,-2.422852157408681,-0.9040886735878181,-0.564452424891436,0.32193673639303494,0.6284628648258279,-0.38791218928475524,0.0,-0.598164670765016,-1.7245691874405646,-0.1578862427987185,-0.18400935831904194,-0.6526878265644799,0.13305432244870513,0.4764218280289636,-0.1905099367998028,0.0,-0.36244903118323357,2.87870293463409,-2.015212173123452,-0.22005091185133824,-0.20889436555973379,0.25803994118460977,0.26778041400391395,0.0,0.0,0.20486816038208933,-0.0027499726012927546,-6.956735615619873E-4,-0.052796730236625004,-0.05517055094535603,8.844193614151497,27.666250937875454,45.454078684047424,0.0,1.810666012206594,3.8219169072209054,0.7890246006456668,0.8242580188186229
393,13602.364650035157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377600722940997,0.0,-0.7000374722654098,-0.4160191805906808,0.7161581797183122,0.20286409874988523,0.0,0.14307116510489928,0.0,-1.4902190773872432,-2.423002294588839,-0.9041056876124937,-0.5645019736941524,0.32174632590508784,0.628825778139657,-0.38787250007256313,0.0,-0.5982644306139581,-1.7245805839175927,-0.15758822253659832,-0.18395665629516852,-0.6527060443134324,0.13220113671552863,0.476590149373285,-0.19055357827964386,0.0,-0.36230596462466313,2.878758540217924,-2.0153086860607456,-0.22009453837989845,-0.20896102270201034,0.25800456745931183,0.2678759110156737,0.0,0.0,0.20481203082012014,-0.0027510627075636443,-6.95972097428455E-4,-0.052820872682389414,-0.05510137439991587,8.847279452277121,27.346138370358332,45.629215099715864,0.0,1.8133295859446144,3.8156386080546048,0.791956751608222,0.8265997904165584
394,13602.363530652396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377132798162508,0.0,-0.7000603284955352,-0.41604915352542365,0.7161593684075027,0.20284998347892877,0.0,0.14307370003783862,0.0,-1.4902778062795279,-2.4229001445133513,-0.9040576007790759,-0.5644357938644475,0.321858061873795,0.6286438948678936,-0.38791787552215856,0.0,-0.5982519067100923,-1.7246171252364788,-0.15730875733663446,-0.1839685769627808,-0.6526521813198709,0.13247248764798833,0.4765121749693348,-0.1905085874588215,0.0,-0.3623517810448794,2.8787516430401294,-2.0152377332404896,-0.2200740468668868,-0.20893008021706824,0.2580180222192874,0.2678365821208694,0.0,0.0,0.204829505828601,-0.002750725546020743,-6.958961722580575E-4,-0.05281043524255029,-0.05512007827954729,8.845414943974866,27.468078648011886,45.60522644479825,0.0,1.8115643018656136,3.818634935139941,0.7913664459794189,0.8256577804461728
395,13602.362426404487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377602708151642,0.0,-0.7000336397217066,-0.4160145170650928,0.7161547870824456,0.20286871484074484,0.0,0.14307383516573308,0.0,-1.490197829060621,-2.4229977736437034,-0.9041054148934707,-0.5645050380427751,0.3217317316881913,0.6288599693108764,-0.3878724712777821,0.0,-0.5982658582847024,-1.7246365004062834,-0.15703399821541192,-0.1839564207330408,-0.6526885797682129,0.13196310828939853,0.47660631782110485,-0.19054255904632278,0.0,-0.36229929011071565,2.878788540172805,-2.0152852954309077,-0.22010662123213084,-0.20897413923182095,0.25799582325797155,0.2678813418680606,0.0,0.0,0.20480067933538926,-0.0027511543588360746,-6.959982268006401E-4,-0.05282151306697872,-0.05508484259742142,8.845445669130108,27.29955098792855,45.709917487512094,0.0,1.8128015389922127,3.815799454489505,0.7928031561000844,0.8268767814192923
396,13602.361388517387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.137699522749392,0.0,-0.7000705350721677,-0.4160660772651304,0.7161598355470807,0.20283949361067066,0.0,0.14307454390914334,0.0,-1.4903352760740685,-2.4228862109465696,-0.9040518083807827,-0.5644142205872482,0.3218918335648121,0.6285487689823794,-0.3879258138527848,0.0,-0.5982167103768005,-1.7246876833432745,-0.15695062781324653,-0.18398287091747903,-0.6526795272109897,0.1324877456651553,0.4764912110323046,-0.19053113911658343,0.0,-0.3623863241119663,2.878756469170942,-2.0151915453937312,-0.22005783028731984,-0.20890516573353055,0.2580257344254805,0.26781583804557696,0.0,0.0,0.20484557357474875,-0.002750360582935159,-6.957954404898665E-4,-0.05280043460446117,-0.05512890295185177,8.845901373301242,27.51282954867918,45.626706679730546,0.0,1.810855085397039,3.8209727627845154,0.7908135157204276,0.8254605701589641
397,13602.360527407134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377765653660736,0.0,-0.7000211860048864,-0.41599815494842773,0.7161494121132799,0.20287855049505552,0.0,0.14307265891394716,0.0,-1.4901815032985908,-2.4230200837290456,-0.9041236771352875,-0.5645489359865385,0.32167933560494727,0.6289839376339366,-0.387842733467545,0.0,-0.5982909541884536,-1.7246773403281361,-0.15661906095008996,-0.1839459768702552,-0.6526823866479355,0.13169993698550794,0.47664630993400203,-0.19053882267329006,0.0,-0.3623034528509556,2.8787928781985506,-2.0152909572197917,-0.22012798288418056,-0.20900277312861562,0.2579791937811106,0.2679029360954234,0.0,0.0,0.20478466443077725,-0.0027513691156413876,-6.96043639513573E-4,-0.052825938420275935,-0.055068597967147415,8.84324544707135,27.20293603688674,45.790948913196466,0.0,1.8135087599188207,3.815277919548217,0.7935459583454213,0.8273175885230993
398,13602.360501918418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.137646721364153,0.0,-0.7001007479507736,-0.41611772403764635,0.7161597643614734,0.20281299651149165,0.0,0.14307609026597232,0.0,-1.4904764275201954,-2.4228391810956387,-0.9040691844108976,-0.5644044306850612,0.32198444904342893,0.6283231690788647,-0.38793509430016776,0.0,-0.5981269043171582,-1.7246644585471183,-0.15710374948747804,-0.18402203159641975,-0.6526836164114447,0.13301500092154778,0.4763785036559226,-0.19050430261822154,0.0,-0.362515346706318,2.8786830951271822,-2.0151162471873283,-0.2200236616764154,-0.20885214082003514,0.2580424529641363,0.26775218229703107,0.0,0.0,0.20489202466845072,-0.002749536439907781,-6.955604871483074E-4,-0.05278427729160306,-0.05519759440004954,8.844259357572188,27.68019056741124,45.51646923271491,0.0,1.8102040733548725,3.825712576495688,0.7877729203318604,0.8236228895238327
399,13602.358443241217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377448612498011,0.0,-0.7000395589741255,-0.4160249822106477,0.7161483143475447,0.20286019907562847,0.0,0.14307059891049406,0.0,-1.490246243347208,-2.4229863596127537,-0.9041080416674757,-0.564507978909668,0.3217548129261756,0.6288133459941545,-0.38786993180126605,0.0,-0.5982594373486234,-1.7246560822049588,-0.1567758760502976,-0.1839604274532823,-0.6526835006428088,0.13193960219855014,0.4765829303846671,-0.19053428131322458,0.0,-0.3623304006257509,2.8787430618402983,-2.0152414476147875,-0.22009105253950348,-0.2089503169711264,0.2579897816551831,0.2678688935631753,0.0,0.0,0.20482255766293186,-0.002750956765530889,-6.959385752820109E-4,-0.05281618076657509,-0.05511750898081922,8.848082452918758,27.31245208296581,45.718081856203106,0.0,1.8126169149529563,3.817838117914449,0.7912797592052825,0.8262598067109258
400,13602.357345347196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.137708093260494,0.0,-0.7000547661764421,-0.41604519915517646,0.7161493493601438,0.2028482606031592,0.0,0.143073778627909,0.0,-1.490276384432292,-2.4229027197127087,-0.9040563993254667,-0.5644396670665635,0.3218383296664307,0.6286699484368339,-0.3879098486641204,0.0,-0.5982505554734738,-1.7246794702658945,-0.15655803144151909,-0.18396867386392035,-0.6526290545933748,0.13215458059468807,0.47651709097299055,-0.1904900630848397,0.0,-0.36236435285592006,2.878736984664909,-2.0151853911417397,-0.22007419104958414,-0.20892472046739083,0.25800125478461167,0.267838797751263,0.0,0.0,0.20483235553439263,-0.00275074241269784,-6.958982597381113E-4,-0.05280880983333183,-0.05513431835662365,8.846620057338617,27.40433140511517,45.69976541100377,0.0,1.8111478447561111,3.8200598656269875,0.7908363822569562,0.8253760335688658
401,13602.356238793853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377452040578682,0.0,-0.7000380050090609,-0.4160221982115532,0.7161469534582822,0.2028634760917074,0.0,0.1430727524988006,0.0,-1.4902187736836252,-2.4229816492443073,-0.9041074746888439,-0.5645072250155476,0.3217504840245398,0.628830946731221,-0.3878767772506433,0.0,-0.5982672757305995,-1.7247128930033677,-0.15627494273993364,-0.18395997200674533,-0.6526666732635273,0.13170452175467848,0.4765954144982331,-0.1905288323905866,0.0,-0.3623070860476145,2.8787746365621003,-2.0152216169192547,-0.22009984564577637,-0.2089590157283505,0.25798397410885604,0.2678719399813777,0.0,0.0,0.20481547700294095,-0.002751055488676878,-6.959694793298092E-4,-0.05281597512971684,-0.05510966541637504,8.848713356548684,27.293929334640296,45.78228699141774,0.0,1.8115172819442669,3.8181416535422406,0.7918153766386095,0.8263165655442242
402,13602.355149751054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377089563312281,0.0,-0.7000579748910067,-0.4160525533265488,0.7161508341081001,0.20284035101663764,0.0,0.14307502780222642,0.0,-1.4903064850650038,-2.4229158238137476,-0.9040478620987834,-0.5644112171536747,0.32184502985306185,0.6286037085787154,-0.38791586367805303,0.0,-0.5982155747026687,-1.7247410405661452,-0.1562790365507609,-0.1839769992230313,-0.6526793407064377,0.13208163137663975,0.4765218839365999,-0.1905348094208738,0.0,-0.36238205342986396,2.8787497682572667,-2.01515420129123,-0.22005620026152511,-0.20889806381750034,0.2580084368682458,0.26782921712890373,0.0,0.0,0.20484562201317313,-0.0027504704150909057,-6.958257850457672E-4,-0.052801241784350174,-0.05513951880240994,8.848800034251063,27.400860950150545,45.73170022791774,0.0,1.8111686588231959,3.8214062650352973,0.790393354607917,0.8254345866347792
403,13602.354073026127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.137747915684383,0.0,-0.7000372121498263,-0.416019868818626,0.7161439540241803,0.20286833114094294,0.0,0.1430697858352842,0.0,-1.490234271150923,-2.4229690669278887,-0.9041255659042994,-0.5645511070860199,0.3217437942553969,0.6288948428915873,-0.387858787340408,0.0,-0.5982966705152951,-1.7247639140802582,-0.1559050570711749,-0.18395442612246687,-0.6526634567828806,0.1315413772735579,0.4766177420604913,-0.19053127247199117,0.0,-0.36230726237175737,2.8787760276838155,-2.015211914217198,-0.22011023740841207,-0.20897194797067736,0.2579735078230339,0.2678793439671112,0.0,0.0,0.20481695143781803,-0.0027511367040655077,-6.959781121700895E-4,-0.05281541268882213,-0.055107705255872906,8.849806121611968,27.262209727446244,45.83289475546198,0.0,1.8114181489541934,3.8186676222092393,0.7918779201846401,0.8264500265761802
404,13602.353024833139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1376952270512999,0.0,-0.7000612044214078,-0.416060726172361,0.7161458689872938,0.20283195970243306,0.0,0.14307684277583568,0.0,-1.490310001123194,-2.4229347684000997,-0.904050466167137,-0.564389673482108,0.3218576875662297,0.6285273301240621,-0.3879304647713365,0.0,-0.5981857056648618,-1.724758201703016,-0.15599845251369313,-0.18398946148853104,-0.6526813407291374,0.13199515262456643,0.4764936405459929,-0.1905264347186276,0.0,-0.3624138004441325,2.8787405277141938,-2.015113320739323,-0.22004378416863316,-0.20887977570112018,0.25800592844091597,0.2678144917125212,0.0,0.0,0.2048538084500624,-0.0027503063745225958,-6.957883053116687E-4,-0.05279824226585417,-0.055150834897788104,8.847540561401866,27.424606123120512,45.7492542759804,0.0,1.8101206919946111,3.822591009145992,0.7898595847826115,0.825177574423294
405,13602.351987109392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377509290520174,0.0,-0.700031983028557,-0.41601350405043624,0.7161379717671851,0.20287321000790484,0.0,0.14306946550666896,0.0,-1.4902310847589466,-2.42294797611254,-0.9041290914636706,-0.5645795975037146,0.32172328925026367,0.6289765077329633,-0.3878390982108732,0.0,-0.5983192318505117,-1.7247836101061966,-0.15561111205584727,-0.18395398079391906,-0.652653711350451,0.13133245886124775,0.4766405525642376,-0.19051971602447626,0.0,-0.36230235501461094,2.878773802692358,-2.0152072629817632,-0.22012288906454533,-0.2089859188119924,0.25796070927241394,0.26788963590317827,0.0,0.0,0.2048123306560587,-0.002751288710293709,-6.960101570411259E-4,-0.05282057919281299,-0.05510735966149412,8.844591566164588,27.20454244915679,45.87736300995754,0.0,1.8113669761197762,3.818315424729306,0.7919793497422899,0.8264808723525273
406,13602.351044627392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1376893618245112,0.0,-0.7000666743969765,-0.4160692247432382,0.7161525546546796,0.2028212333260728,0.0,0.14307773189183878,0.0,-1.4903359574320132,-2.4229477644716866,-0.904037695872578,-0.5643529734050746,0.3218829455886042,0.6284321108838367,-0.3879484325540619,0.0,-0.5981650839528387,-1.7248176647385405,-0.15572592487768894,-0.1839968849128519,-0.652689639956856,0.13211250914527373,0.4764621479798434,-0.19053531947415636,0.0,-0.3624596909995959,2.878729966926189,-2.0150737649659485,-0.2200247100278304,-0.208853318279298,0.258017728315206,0.26779751377152144,0.0,0.0,0.2048661921693119,-0.002750045584958291,-6.957242185019141E-4,-0.0527909541545239,-0.05516913432335074,8.845020771078246,27.45949214510423,45.75248251134493,0.0,1.810014075025254,3.82487231731496,0.7890713627920449,0.8246963130976975
407,13602.350359598917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377900962978755,0.0,-0.7000174050402536,-0.41598860146391275,0.716138558943898,0.20288529257298257,0.0,0.1430658646359268,0.0,-1.4901998048828444,-2.422994887023058,-0.9041451154036769,-0.5646141380644466,0.32166210446052423,0.6291117780847231,-0.3878183510125756,0.0,-0.5983652809179993,-1.7248620258457585,-0.15522726968452621,-0.1839344175528744,-0.6527027400462038,0.13088051163772632,0.47673274193532644,-0.19058390634379743,0.0,-0.3622132030033429,2.8788034733968253,-2.0152242868146284,-0.22012656483378057,-0.2089906183174267,0.2579497350186575,0.26792610992050003,0.0,0.0,0.204815393107162,-0.0027515469928974107,-6.960700122340143E-4,-0.05282325849653703,-0.05509072286943637,8.851064401842475,27.09966146918232,45.96760086566615,0.0,1.8119057489547663,3.817288671846302,0.7922982118732056,0.8276403436283682
408,13602.349782927862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13761842561458,0.0,-0.7000874917018888,-0.4161071614811606,0.7161423393364978,0.20280487412283857,0.0,0.14308286352801344,0.0,-1.4904066469942534,-2.422828491546003,-0.903990036376786,-0.5642914863733751,0.3219829930168802,0.6282457850921846,-0.38797674953070843,0.0,-0.5981024630423771,-1.724783504304844,-0.1555016544005662,-0.18401785201963325,-0.6525881311895045,0.13256976553066765,0.47633406504716214,-0.190420059261643,0.0,-0.36261869421469667,2.8786717648644014,-2.014981073965728,-0.22001301067120238,-0.20883155654655794,0.25802176863158194,0.26774559933072006,0.0,0.0,0.20487248971536542,-0.0027496433474712835,-6.956276944357354E-4,-0.05278340029562264,-0.05520179987284068,8.834572018475056,27.562078555851034,45.711846797320625,0.0,1.8090320369877522,3.8282458447316716,0.7881942103451764,0.8229577011066088
409,13602.349764078273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.137814842506916,0.0,-0.6999918694202983,-0.41595565744012203,0.7161216924146314,0.20291108735240043,0.0,0.14306618960628725,0.0,-1.4900945237022984,-2.4230571335387467,-0.9042034336378167,-0.5647193446298208,0.32154701578902173,0.6293851627074352,-0.38776620773531295,0.0,-0.5984000053371628,-1.7248255335727563,-0.1548544148635457,-0.18391804656737964,-0.6526496351695837,0.13040381423790068,0.4767921221788911,-0.19052818894229057,0.0,-0.3622133913508377,2.878816398193868,-2.015276771973018,-0.22019577768297113,-0.20908122348128727,0.25790764257683485,0.26797044465657066,0.0,0.0,0.20476107575148086,-0.0027522610925151403,-6.962481972118426E-4,-0.05284432922096395,-0.05506271184644528,8.841012072247663,26.89611258221296,46.07437665751855,0.0,1.8131959757712994,3.813901995035961,0.7942009618449587,0.8278745980014242
410,13602.347068748702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.137704071452483,0.0,-0.700056154419343,-0.4160533873682365,0.7161341556693334,0.20284610007565498,0.0,0.14307138864953875,0.0,-1.4903080823418837,-2.4229364091961774,-0.9041196381942288,-0.5645165195660782,0.321813163234008,0.6287137574339571,-0.38788152570564866,0.0,-0.5982379801074051,-1.7248364066876611,-0.1552107988310533,-0.18398560492138438,-0.6526593187245382,0.13150122746856238,0.47654197398405473,-0.19051248203439453,0.0,-0.36238219075003014,2.8787337631066325,-2.015107098386969,-0.220081611981964,-0.20892310464385913,0.25797240614450845,0.26783476009312096,0.0,0.0,0.20485154625315857,-0.002750616569653842,-6.958407696444299E-4,-0.0528045155056904,-0.055167459191722966,8.845077870226465,27.357988056792014,45.840827032435996,0.0,1.808979816040097,3.823245928269596,0.7894280319215534,0.8248513989704269
411,13602.34611277419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.137768880268535,0.0,-0.7000225048613967,-0.4160020757619998,0.7161440718605449,0.20285289921145644,0.0,0.14307218225521579,0.0,-1.4902035859935685,-2.423038797955224,-0.9040692515361801,-0.5644465910020058,0.3217111257330721,0.6288188194305581,-0.38788644921353693,0.0,-0.5982814641013663,-1.7248985609276504,-0.1550014244932597,-0.1839551449088089,-0.6527234758657295,0.13107177945343798,0.47664375512120577,-0.1905952537032485,0.0,-0.3622916236810532,2.878771633208514,-2.0151379849814757,-0.22006462470663635,-0.20890715275442112,0.2579751347766277,0.26788511090702466,0.0,0.0,0.20483653277551178,-0.002750994283340037,-6.959632460919493E-4,-0.052810640564781026,-0.05513395783306007,8.849455687242374,27.176346081873852,45.94471527495663,0.0,1.8111406382287507,3.8206760197870904,0.7904899032796922,0.8264412349512064
412,13602.345186143511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1376580126254738,0.0,-0.7000718846693915,-0.41607786352815757,0.7161314516982521,0.20283607802553152,0.0,0.14307394685563943,0.0,-1.4903703901788528,-2.422801199919626,-0.904048452829121,-0.5644441808854087,0.321904069566772,0.6285837150372536,-0.3879092955815906,0.0,-0.5982180529023668,-1.724840383554933,-0.15501107161476238,-0.18398790616294944,-0.6525999852351064,0.13183978779575725,0.47647952965383883,-0.19045657680002603,0.0,-0.362472205740681,2.878703590089864,-2.0150320347228545,-0.22005959535349875,-0.20888793554131244,0.25798300870900853,0.2678044451074371,0.0,0.0,0.20486776777409618,-0.00275035766611378,-6.957824046529294E-4,-0.05279700068536054,-0.05518831846709632,8.84051267965404,27.385896579954373,45.83119241316287,0.0,1.8093898008333196,3.825543774221162,0.7887297217046768,0.8239231624749084
413,13602.344276504076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1377801989218286,0.0,-0.7000158895151292,-0.4159934559564892,0.7161354103321083,0.20286791460325906,0.0,0.14306917632810387,0.0,-1.4901507714937114,-2.423107831161136,-0.904161764903981,-0.5645653463978587,0.32165370993055015,0.6289654733105936,-0.38785504248639235,0.0,-0.59830131152327,-1.7249029571478902,-0.1546014231496699,-0.18395256846960836,-0.6527063479690548,0.1306880282663174,0.4766783757489453,-0.19057699159140618,0.0,-0.36227759624216005,2.8787868499596825,-2.015151966228329,-0.2201027129762427,-0.20895674805970432,0.25794617261363856,0.2679030926206714,0.0,0.0,0.2048238168122472,-0.0027513362142247144,-6.960367094944053E-4,-0.0528185174153186,-0.05512551344379168,8.850078179386633,27.1076069768899,46.01302896161621,0.0,1.8105488556966896,3.819653620975146,0.7910021353305531,0.8267358167430156
414,13602.343550587495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1376424304045005,0.0,-0.7000801045854168,-0.4160926470747591,0.7161391593800657,0.20281356295492814,0.0,0.14308006636703463,0.0,-1.4904276762530884,-2.422774164165008,-0.9039760645297087,-0.5643269544998352,0.3219567561347481,0.62839853473802,-0.3879443944596519,0.0,-0.598171292042966,-1.7249011213133578,-0.15481977808065117,-0.18400076182997188,-0.6526184422031676,0.1321006207206811,0.47642372236287106,-0.1904716589472708,0.0,-0.36253784221188273,2.878687653318175,-2.0149720836043756,-0.22001813575296644,-0.2088298053352711,0.25800807675422716,0.2677741808992144,0.0,0.0,0.20488868377126443,-0.002749848768332639,-6.956631700406554E-4,-0.0527836462866179,-0.055216012134981,8.839903791781103,27.459265438122074,45.81134685354541,0.0,1.809235835347242,3.8287543702320743,0.7874800787104841,0.8231719792428173
415,13602.342866732008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1378057249801854,0.0,-0.7000037014080345,-0.4159739466624898,0.7161328281893123,0.20289019883999915,0.0,0.14306418594070042,0.0,-1.4901331087880583,-2.4231157162706967,-0.904212518842012,-0.5646771255254049,0.32159004397942453,0.6291914071002443,-0.38780494611508476,0.0,-0.5983598188439425,-1.7249546218166385,-0.15418862862515084,-0.1839327169130901,-0.6526877961865425,0.13041860137999645,0.4767489294614939,-0.1905711851982822,0.0,-0.36225284904818766,2.8787961710889642,-2.015182854075269,-0.22014568022524114,-0.20901205056687758,0.2579236870320502,0.2679382261248676,0.0,0.0,0.2048054042484144,-0.0027517550267647044,-6.961216950200773E-4,-0.0528257846551094,-0.055111171612129854,8.849274668043003,26.988880241490726,46.096123040484486,0.0,1.8117759910635038,3.8187727908177806,0.7918397487802987,0.8271454039761932
