Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
30,14763.508793478826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0272099545371622,0.0,-0.6850909544777302,-0.37384465300892633,0.7190039954145542,0.17835464708745208,-0.19036130620648373,0.14822600956505064,-1.0765993351113923,-14.258075761118029,-2.0117943516299928,-1.46081438765966,0.4767805278806924,1.4453540784306136,-0.7994339178703556,-2.4114790952096183,-1.5238720877014984,-1.4420626671985983,-0.21066556039547724,-0.6488733803784168,-0.29956433044935427,0.2087575334807924,0.047999499690160846,-0.4537833069468695,3.2818933685430194,-2.348017437551176,-0.32814115139695255,-0.36022508960982824,0.043289560735867746,0.661205819662445,0.0,0.16525511233643086,-0.006435540613063925,-0.0017036696400320446,-0.09799505324120884,-0.11757304423012899,11.544038571088509,0.07511211833048478,0.03956196682607209,0.44031122952629737,-0.12784325100572597
31,14752.484609272791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1483005218600801,0.0,-0.567247780516321,-0.3270865566828027,0.8633058655758643,0.12065130149197296,-0.13409235499079866,0.2238888333405827,-1.0285353512081452,-14.114174062832703,-1.8426240083309238,-1.4377313487582772,0.4470801579376162,1.4715393526662277,-0.8550166520237791,-2.491957524531315,-1.4385729975916752,-1.4114682562305556,-0.22169706264745964,-0.6741783989360763,-0.3607374586565793,0.1281931071938761,-0.06750486702006493,-0.6069871782601186,3.278606689385873,-2.3071679605190685,-0.3516270315267881,-0.36916458672880936,0.1074498517522864,0.5434364159687789,0.0,0.14765390728761135,-0.0064785126309802035,-0.0017425621670079878,-0.09864990992749818,-0.11774500364581487,11.4961386313158,0.11584334148072847,-0.03810681457600039,0.434410423714988,-0.11661776219770184
32,14651.330513312401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1493656429182812,0.0,-0.5414108687194693,-0.238914108473244,0.649984273960585,0.060105804144147346,0.10482820266250858,0.44268924125740045,-1.351484467938475,-13.301744799100412,-1.1979119821009343,-0.42618121916984886,0.19677260832327415,0.7876401734858407,-0.7368983348586983,-2.3319174686186814,-0.9988519219970711,-2.0368666064199794,-0.8969529381313659,-1.1584071023673175,-0.16996445845240832,-0.049363877250056004,-0.20716253290726316,-0.7742328063170237,2.9963707244953772,-2.195543253625172,-0.20150423095220882,-0.1300931709904024,0.1843306316087368,0.3388882417527148,0.0,0.43244999653287325,-0.005807131357845467,-0.0016176202275648968,-0.09557633464529239,-0.11774185186441641,10.580890149120213,0.013849977457077556,0.15245044415079756,-0.04190808252732253,0.3219593959299596
33,14559.746701772381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0373056524330715,0.0,-0.6146345032260132,-0.3341913186955657,0.6255613211353697,0.10391008392227294,0.16814132891703606,-0.03676880661113785,-1.3164314656724516,-12.925809503940984,-0.9668387470495392,-0.46394478174144904,0.020243764676845605,0.6148939490840619,-0.7396076311650952,-1.8527214750947456,-1.2037609117883905,-1.6724907380097154,-0.7418481766559641,-0.9815884812860873,-0.31814732484892005,0.08185865870544068,-0.08068713918188944,-0.2770822172997057,2.871423272903687,-2.0262823132204173,-0.05237933460383898,-0.03336289556274405,0.2388476348487218,0.14077631115636297,0.0,-0.07919312661945138,-0.005201369661084658,-0.001493788794952442,-0.0894854774129799,-0.11382444114584529,9.831586578886608,0.0642696590853614,0.04618038199854538,-1.2572086903639423E-5,0.25847108834787647
34,14521.247115335857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8675252967504598,0.0,-0.6090747148937793,-0.4764236001261902,0.4349302799361552,0.039575042316583445,0.21957174270781943,0.1316514248290881,-1.3881408040642034,-12.807058643707173,-0.9753222141668886,-0.600328084768811,0.12244956530281177,0.541799980424627,-0.6772006668330501,-1.6748607252291665,-1.3605616406998513,-1.2103439327273626,-0.4211471473246277,-0.7570605479432662,-0.37333964882626186,0.2332154062857435,-0.10477016572836807,-0.22272588403315333,2.9383147259430573,-1.878001385198687,-0.04925954716429338,-0.10058592794040673,0.16892053862333406,0.039038049949896306,0.0,0.18610066709147977,-0.004789202608958506,-0.0013767657823120943,-0.08619164316276069,-0.11254642718779287,9.483703857724006,0.06398277409937493,0.05390403988761455,0.047967453018341884,0.2021858554640736
35,14511.755953109086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.909522986764861,0.0,-0.7081055541989373,-0.48851559276757006,0.521585579376997,0.1333762535433054,0.22987153172109506,0.15099129654622406,-1.4574061328650407,-12.77369893962061,-1.069957256600916,-0.5464703126503999,0.13510979846298776,0.6440294283058882,-0.5661291707796758,-1.669123792838691,-1.4590414631816233,-1.0927405879245535,-0.34280700515851853,-0.6497726288704815,-0.25518653833515165,0.12317067848371402,-0.2049879366906418,-0.21678054451967882,2.8118809250173538,-1.815197140820742,-0.03706422698810702,-0.04928979814676755,0.2492003276697905,0.10110964375657688,0.0,0.3220369565550425,-0.00470254365862625,-0.0013487223756641334,-0.0848914669469883,-0.11099040807695192,9.369550154740741,0.05024944783771886,0.08212003252167834,0.16963392667564273,0.07530999588184806
36,14499.741403430127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0347040705471944,0.0,-0.5763618870110354,-0.3398196725178549,0.5791476956765456,0.0673983747683761,0.23778754879526073,0.10434423427603697,-1.6283773794699354,-12.651554412349363,-1.2647747015474482,-0.49082750004067743,0.22487060733721498,0.6349779386253455,-0.3774353578991666,-1.6542694476593616,-1.6244831202364425,-1.1444763176042763,-0.20872299472321335,-0.504641078889941,-0.13344915829786294,0.2173371053135142,-0.1598636745279391,-0.37780529771081817,2.7416390810513636,-1.903023275272341,0.029517890358496862,0.03223541210883604,0.28360083925996193,0.013666144768795713,0.0,0.3090446200769632,-0.0045876319816503626,-0.0012979406434977627,-0.08317768222494915,-0.10971963733802079,9.18495147621594,0.028737999818779163,0.12864950513438964,0.2981706811503567,-0.06339842512281596
37,14415.71546735001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1184832227038475,0.0,-0.7114600574571224,-0.40479343455491323,0.7173995024574331,0.36174523043012585,0.2565651100272872,0.07459028579888555,-1.7143365033207298,-11.527266780980128,-1.3024684975961258,-0.8511244037426307,0.3779313160366377,0.7432484851532775,-0.32575757958128826,-1.515251829312869,-1.6393593262055792,-1.2277294560952037,-0.3130392793352776,-0.6285150080285379,-0.018659006136630144,0.8145838399488898,-0.18558044414601585,-0.5167086428009556,2.7677117717812814,-2.076895341356594,-0.2147939963570934,-0.21338040234441508,0.34234135957383216,0.23696895479531874,0.0,0.3276458167188361,-0.004378087155611924,-0.0012158334073920096,-0.0840713040295693,-0.10576861901714918,7.698026789346326,0.02436934768723396,0.16559574528762366,0.6405358373963544,-0.46152128953424115
38,14249.261220177983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1283456398051581,0.0,-0.7956966050530118,-0.5338040717263962,0.7246771725503262,0.40644568299236483,0.4249853680878677,0.07652828727768335,-1.8523833288310527,-9.203513312015389,-1.839955712054949,-0.9655265545459795,0.47563845044425423,1.4384688645435286,-0.7532560877688534,-1.426744424087394,-2.053168884875992,-0.8226760966033237,-0.1865853723100563,-0.41225139340728645,0.5461909149400387,0.7726806748120911,-0.17657545540523553,-0.4314382103845039,2.891507264369846,-2.1397094659080103,-0.5821165351634929,-0.44638748214325935,0.3202830401592679,0.28767250588933635,0.0,-0.13658890266253793,-0.004113306332564559,-0.0010074933244387592,-0.09189842949042125,-0.1079403999255176,4.513761263771368,-0.12955320488476568,0.48998159814313486,0.07767977096589262,-0.03147288797603859
39,14223.963834836324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.184425032106871,0.0,-0.7577299739119794,-0.4077783990219786,0.7399563776602893,0.2236615737467904,0.35591217443607437,0.13806021757922102,-2.007108087421502,-8.778699337162772,-1.8493271517964986,-0.7754451361570956,0.5220993440594586,1.3020685683942985,-0.9770307326242473,-1.4407393515917384,-2.0451277907929666,-0.8186203101718864,-0.10866647624102194,-0.28974199329710354,0.352252777422408,0.5453228061654691,-0.17816253360845766,0.08909857205271576,2.9075413628869926,-2.3148611227004916,-0.6426994098451441,-0.4700357227677041,0.2783368600050052,0.20644849173766333,0.0,0.018292040090474165,-0.003914112386075527,-9.115166361143042E-4,-0.09063495793522791,-0.10641963216196827,4.007680656729704,-0.07727512171535474,0.39503335983920296,0.16995393778784393,-0.14742980282945778
40,14192.285957185375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3263025261352042,0.0,-0.6263317486678205,-0.33199860072183657,0.7894449148609819,0.32968594125191214,0.3730023148991863,0.2707535716460642,-2.2010600725510527,-8.069232645182556,-1.1504916484927064,-0.6824161734823343,0.5813344630248055,1.3122108328445408,-1.1752636961475051,-1.5827547671256432,-2.342425887725515,-0.79499855121493,0.04795155598409609,-0.1702212688383064,0.48122258054031775,0.8760325609739958,-0.024929676099589432,0.44375918442099355,2.7373168583767855,-2.3206078435969446,-0.47223035535382873,-0.36989901221546717,0.31519150746733265,0.3845855504416118,0.0,0.11422803328922568,-0.003908428614209047,-8.960157344986833E-4,-0.09239036695761851,-0.10714964355223995,3.429379713571668,-0.10673506655793813,0.45478327229129717,0.028870093901400884,-0.028562814437286976
41,14064.846204192867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3039217500196847,0.0,-0.6548780661414239,-0.2919736131206893,0.6942511628943915,0.5977974973607146,0.2990950116468181,0.2260043255322391,-2.0728139156611998,-5.496602380575162,-1.2101042327539058,-0.2544253071915638,0.299343427956124,1.2729005426555675,-1.3778082880678604,-1.2890670463006477,-2.1397558041544587,-0.7671323363413876,0.13385443674489594,-0.04245660756075348,0.0758513168727038,1.2172000332130493,-0.05840764242875804,0.18568754105526386,2.7874205661730973,-2.2785801270661845,-0.44919604596687157,-0.32906732647941545,0.12026039850885648,0.5987358906801682,0.0,0.10824304109379752,-0.003695145945922053,-8.743515402842205E-4,-0.09612668866230861,-0.10726876952839812,1.5670962201908192,-0.028531004893438475,0.33895180217444626,-0.1353854378598177,0.08611152133720161
42,13970.897710107012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2604772516979497,0.0,-0.6942149593678222,-0.3923021908647191,0.7366288270333743,0.4793747460176418,0.2419567864215193,0.165894319977554,-2.087839296157679,-3.8100042686811753,-1.2388496034870577,-0.5884253954215204,0.4252783025310795,1.089056518620062,-1.39460716517394,-1.0396711718630447,-2.0072148598902357,-0.8593606736545056,0.05351023665058098,-0.19470933578163271,0.15665920533321065,1.0707667368034086,-0.11129037044937509,0.14644891865171733,2.782205001547862,-2.2292282950958873,-0.40256140280166697,-0.3874341129994417,0.12567208063113286,0.5010520793844686,0.0,0.10132959739309087,-0.0034818597887577743,-8.070299702806396E-4,-0.09801514520312515,-0.10694447635096777,0.37983801799583716,-0.05670980855995188,0.41332684390101415,-0.22355892049121073,0.136730559769833
43,13919.760719426617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.237532217728249,0.0,-0.6841856042218863,-0.38832748686503715,0.7350237181041185,0.47544537053264496,0.21566066463293557,0.14491471473801104,-2.077626548666199,-3.1101595903046206,-1.219931369962992,-0.5731702629490786,0.4147101385122108,1.0644382040165994,-1.3465261577686458,-0.9378128518836302,-1.9895758118817697,-0.8689135144944785,0.06762130416731309,-0.18978768101952875,0.18119124141306917,1.0450152129772219,-0.13281785865163034,0.08119986166260057,2.7492626592744656,-2.183589895517968,-0.3643686512161854,-0.3463056894169018,0.1420978076076549,0.5053479620002891,0.0,0.10031991414596673,-0.00328613852219918,-7.570604404791066E-4,-0.09709404036619763,-0.10569496758929911,0.049863612431590154,-0.07617402344763323,0.451843989624124,-0.17459142922440601,0.08256506313094679
44,13779.80545084288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.116648692808684,0.0,-0.7075353042209783,-0.47437955380295627,0.7214299252158335,0.317632453645207,0.10300230167578645,0.06655393182997961,-1.7649047728260372,-2.882608614777856,-0.9908020820909161,-0.781677880230416,0.36855154437448445,0.619635769572036,-0.8006911188450625,-0.13183782794080412,-1.637258293441512,-1.1464887887095239,-0.11562503881214202,-0.4904664144754922,0.1733354282755076,0.743180361499562,-0.24567610669611456,-0.24245250197090418,2.7751408880200295,-2.092631331208633,-0.26295518259190154,-0.32172376873095937,0.18555973403449316,0.34982882228277923,0.0,0.16861452825911943,-0.002279262619745652,-5.424230855340239E-4,-0.08651867126507354,-0.10112146559996844,0.15178219334422305,-0.15160721873236252,0.5661266838528085,-0.08275074489566378,0.026869270686998056
45,13738.666630950021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0914034188793766,0.0,-0.7128064610093267,-0.46628709594398715,0.7164028678215211,0.2584222073211202,0.09630656467909621,0.06143102263622717,-1.6072547887611282,-2.2364324963534568,-0.9319034242048898,-0.7081486395491994,0.33759564827785576,0.5926921359006668,-0.648531477888695,-0.3020167433266776,-1.6004083981382962,-1.178461600161513,-0.12292868148075377,-0.5151852467847098,0.20303983191279987,0.6475553061150447,-0.25350507215662405,-0.34012654690302335,2.76957790354002,-2.069105202786574,-0.23530975588180617,-0.28356445286317006,0.22973977079722882,0.311818590839469,0.0,0.1883391782875115,-0.0025568768175273297,-6.525033743489004E-4,-0.09088036931867616,-0.1014251255891775,0.20515381975482064,-0.17537122831416316,0.6260691713469196,-0.04983175403708874,0.021015345920353087
46,13717.566845946594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0097956966077666,0.0,-0.67680130508057,-0.4196534154325272,0.6772389206499131,0.08683339703250872,0.057557756011040545,0.04621794801136757,-1.295160563210085,-2.9431420124535035,-0.8872560783996736,-0.5356909320761079,0.2644145747629416,0.5927160442380233,-0.037953219505146185,-0.8322330580789733,-1.4689754940436623,-1.363566271681408,-0.1890202590354313,-0.6817835097386135,0.22995717396777213,0.26713851552443335,-0.2623008632389274,-0.7127351571548814,2.739863420347269,-1.8932509677704243,-0.07527070138258954,-0.08228504661513908,0.3075007348864849,0.2261691592310926,0.0,0.24046528678692036,-0.0028958441396941563,-7.620815565696227E-4,-0.09130767580830637,-0.10173585541065297,2.160792049711143,-0.2735143579409714,0.7835743371434827,0.10581112594518903,-0.02316490411924427
47,13684.982510244488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.129530712783199,0.0,-0.6780490225454353,-0.36311588784850896,0.6597819913281634,0.19070802820135307,0.1458859374941287,0.13178666675972045,-1.3854101338292377,-2.2714886038177853,-0.9007430620963217,-0.6079566587736118,0.3173729152661908,0.5610133547181703,-0.4277762882688475,-0.7696059812498784,-1.4626730343631278,-1.4224290757337206,-0.226447600346587,-0.7271339530692218,0.017693913395375876,0.4070377981967762,-0.20261628380445112,-0.5256430038871385,2.8219820405288645,-2.1070455775502337,-0.2295689300158367,-0.2167359826074254,0.23244512912152276,0.24481973103708277,0.0,0.23772012357214037,-0.0028802257085500556,-7.45576807837444E-4,-0.08894321447385922,-0.0998381056178362,2.600441261961372,-0.24301381012906756,0.7106375636675317,0.036499373220306594,0.09213634762353912
48,13680.669149205192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.126910851567333,0.0,-0.6973889075791638,-0.40808896686403173,0.6930026750178013,0.21032126315095537,0.15775014964232073,0.1131368266002585,-1.426656806191232,-2.4968465981296197,-0.9688663227103071,-0.5493302099095958,0.32134315206880254,0.6361833286025225,-0.4604811389512525,-0.6022355184660748,-1.5707822204778186,-1.2974538367260586,-0.16880225099338905,-0.6577374802828939,0.05469827717431005,0.44330544622956713,-0.16621109929889372,-0.38387405723559553,2.8782271306754836,-2.0935710511455077,-0.21992582422272575,-0.20349951280327044,0.2581192462282437,0.2528802256181526,0.0,0.18883809987872502,-0.00296935014235155,-7.718586490677207E-4,-0.08830224406777135,-0.10050546215355813,3.3012883652239875,-0.24684048166508502,0.7146540979614676,0.08524045760131228,0.06977436165932605
49,13677.606231377038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1230485869204323,0.0,-0.6976590112568163,-0.41723962209124177,0.6894333844972317,0.21926914914453619,0.15405064291827825,0.11042392043292121,-1.4709093458972062,-2.455827760768803,-0.9151479971563427,-0.5677650866256405,0.3075961470480339,0.6459154691119121,-0.382232310714565,-0.5927927628462043,-1.6067855707852463,-1.2807141257723578,-0.1757667443549613,-0.6741266965595776,0.048674545493941575,0.4701759036470275,-0.1619680364639267,-0.369490464397371,2.8868922537600374,-2.0811412416843464,-0.2189645713515967,-0.20673570566105026,0.24132356557939275,0.27274184417991243,0.0,0.19186395158081013,-0.002845488834156476,-7.245211505238634E-4,-0.08481028940371203,-0.09906938510416327,3.8653570426348147,-0.26228905457214774,0.727964260269246,0.12356999282574362,0.05825191489439674
50,13676.473573833788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11623592410211,0.0,-0.701493108885774,-0.4187220122463966,0.6822212867886603,0.20950701566707164,0.1498554096292175,0.1083888421739503,-1.4514938526282553,-2.4363269681258837,-0.9129174869562979,-0.5642606570804828,0.3181624706827748,0.6255102336819263,-0.39144109802841187,-0.6198762840772533,-1.6009968172652378,-1.27411503820629,-0.18499999335277145,-0.6796001448491465,0.020240596489225878,0.4593588020054268,-0.1696444856288252,-0.36662118585045006,2.894675976328857,-2.088442733989272,-0.22490926974134423,-0.21870368283440064,0.24540794772363894,0.26406712339352634,0.0,0.1969058935829399,-0.0028931146087650783,-7.441575449439325E-4,-0.08407146726400044,-0.09809165804884898,4.186274781500877,-0.2549141665298177,0.7149193177804188,0.1572094438788929,0.04913631299520521
51,13674.340163762034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0979747161645246,0.0,-0.7078848245693824,-0.4254163801942717,0.663625300815405,0.19800847899369595,0.14584982485922973,0.10806661624630921,-1.4502747616848728,-2.375989658367653,-0.908741112743076,-0.5632787970722734,0.32440432150424964,0.6055848874145743,-0.4014038234015876,-0.6260225985830727,-1.5968772663787327,-1.2511347342754993,-0.21482728922337962,-0.691641872228669,-0.04268661274454555,0.45717959387453116,-0.18533098158378783,-0.3522801118226582,2.912017340496703,-2.096670253745557,-0.23525520375632028,-0.2345536517453461,0.24230402038149865,0.2558769662363281,0.0,0.2043017229407491,-0.002861445505327235,-7.33874172377088E-4,-0.07980907692536286,-0.09465523411792824,5.0553071433457015,-0.23729237552755927,0.6814755737341812,0.19934442572473463,0.07759256915086185
52,13673.092697525677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.104897883915751,0.0,-0.704264027187207,-0.42442515626701366,0.671493919683269,0.20268427636682418,0.14568019055264872,0.1069959323790586,-1.4604864337658874,-2.394377605973205,-0.9014238626773644,-0.5692105181377858,0.3153819736974635,0.618343103778107,-0.3942186909874025,-0.6327962272835259,-1.6153989579290995,-1.2368259506466674,-0.2025217129827371,-0.6726324906624543,-0.04630317010273194,0.45506026480076606,-0.18945995802511545,-0.3596368436330012,2.902907581010503,-2.08487535220003,-0.2260530957492448,-0.22375042347474178,0.23779350956954537,0.2617367925139423,0.0,0.1987716091929737,-0.002853298168666359,-7.297358872907414E-4,-0.07805623120834969,-0.09252517411783774,5.37790781082918,-0.22618597755068331,0.6672226047946612,0.2443208059204961,0.06639294301843413
53,13672.686786825227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1118599401994367,0.0,-0.6981653999518012,-0.4210047528826379,0.6792943979659161,0.2126062117761059,0.14850933247503362,0.11005686437092073,-1.4747402507016982,-2.4057326249443434,-0.8973318837131611,-0.5636835929041288,0.31041688263513717,0.6206636861505134,-0.37393935753901775,-0.593889777303059,-1.6338887279268337,-1.2254075311145916,-0.20589807318317546,-0.6445517293885188,-0.11720709627352452,0.453831817534254,-0.1964239026256512,-0.37761686034489306,2.8853745494996503,-2.0808542730750115,-0.22464696940400225,-0.2203687226158071,0.23688509498828358,0.26764473000746025,0.0,0.1854959645560679,-0.00278651396932069,-7.100995254174251E-4,-0.06917653668224899,-0.08173103448750872,7.052965071224977,-0.16431932792742954,0.5842944244950273,0.40121066380218906,0.0906295048672147
54,13670.752954256777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.110661984085183,0.0,-0.6975288214602123,-0.4192452901896877,0.6784708322717693,0.20812379701214767,0.14762793550656217,0.1109305472263017,-1.4758972502929768,-2.425183556405825,-0.8965673425045237,-0.5663184167010273,0.31128577101620813,0.6261113837344161,-0.38608717691575767,-0.6222645861208213,-1.6146331535507554,-1.26073961616502,-0.2107744363872629,-0.6688698662136799,-0.07923121337623792,0.45397334195583516,-0.18487215788499503,-0.3827709375421678,2.8754841111095146,-2.0778218322544446,-0.22501635260030364,-0.21746426279612374,0.24096630010454995,0.2660351505572745,0.0,0.19110357417939977,-0.0027811859361120636,-7.072119027341145E-4,-0.07317483852137764,-0.0869103496033222,6.16457844177711,-0.18955463248275062,0.6197539535844017,0.29255081999680604,0.1102734762945579
55,13669.406150705512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1105689709325504,0.0,-0.6996324945936486,-0.42107124803719354,0.6776429362266131,0.2038535080268734,0.1488543702452933,0.11307047259141854,-1.4698644067348445,-2.4180220934603036,-0.8956770508809017,-0.5765567205892387,0.3143596432996612,0.6222194564229332,-0.3884299354064498,-0.6211210188409536,-1.5991186938248847,-1.2762997315363356,-0.2187647623446664,-0.6808022065991783,-0.09745456226355151,0.4493047030974655,-0.17986474924247214,-0.38187754192975054,2.872514769974704,-2.0765970449559528,-0.2256518420226988,-0.2166016372053655,0.23965275289443602,0.2619210682133012,0.0,0.19507420778520082,-0.0027847496360957438,-7.093537136249119E-4,-0.07208523064232941,-0.08531870139329382,6.423996241317928,-0.17394222406681273,0.6033246170527716,0.26732946150075726,0.1746452444990631
56,13667.555771419302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1106520933386066,0.0,-0.7000165022774004,-0.42147041030927346,0.6770961653653786,0.20357443291048932,0.15068121139126373,0.1151116794838527,-1.4704828803713696,-2.402735415157006,-0.9004623453173691,-0.5696499505305753,0.3136256271324541,0.6246104440272396,-0.39108563356161835,-0.617007034955611,-1.5881220341092934,-1.2888357060213995,-0.2193164320589961,-0.6866773121941827,-0.12124172483466583,0.4499520228041981,-0.16871817885313398,-0.37409060239104497,2.8659809243589263,-2.072194395989485,-0.2231688862386959,-0.21216568368423414,0.23981133134218643,0.26215136002505407,0.0,0.19875453942438925,-0.0027685946065637854,-7.045513050081643E-4,-0.0698657466074042,-0.08234861303818938,6.895108036889618,-0.1459081363664177,0.5764282107218346,0.21245508312270522,0.3045424027750288
57,13666.833857610254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1105068556935835,0.0,-0.7009818514403107,-0.4209172309018671,0.6802485873259497,0.20756954015751308,0.1523800228232372,0.11233230760690788,-1.4781607822882474,-2.399314513871727,-0.9103200730966302,-0.5719727658045769,0.3193764692371585,0.6345893728527547,-0.38114816591050715,-0.6022570630676429,-1.5976178994451204,-1.2801098996572908,-0.20424337536499176,-0.6768059010488383,-0.11971700607061396,0.45444101996471425,-0.161914222038985,-0.3632298971447363,2.8671968331713638,-2.0680322614920317,-0.21994730370454046,-0.20512795622592597,0.2418356344991722,0.26470124442982823,0.0,0.19711694406772623,-0.002763840469733033,-7.008840736147173E-4,-0.06887954907128047,-0.0808591721813342,7.2298647765107305,-0.13276852902786832,0.5707438799770792,0.19087889795918614,0.37322538508954706
58,13666.426241465437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.111378085242457,0.0,-0.7011280158083371,-0.4216421618078237,0.6814523994200657,0.2068166513859532,0.15106855852858964,0.11132466614610323,-1.4733277503273623,-2.406924981290057,-0.8978667789353056,-0.5677001296493608,0.3134640484655747,0.6301114919748163,-0.3856743474762079,-0.6129039529296455,-1.597994668329468,-1.278202533986489,-0.20022978263168,-0.6749208560214226,-0.11994861888010573,0.4539751651210478,-0.16455815793040804,-0.36345080505113825,2.8668774580613277,-2.067272732238948,-0.21907828977615,-0.2052713085301537,0.24195155415114367,0.263578437235286,0.0,0.19936245175307876,-0.00276386448384579,-7.024176471785886E-4,-0.0686947367525393,-0.08040612639027282,7.382114552540723,-0.1278515996022729,0.5703769679253583,0.174565515900185,0.40937132768821133
59,13665.528461182119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1111389550499384,0.0,-0.7000111944419634,-0.4212115987022782,0.6837387169505861,0.20723841067366164,0.1479832232128129,0.10649367647519506,-1.478054576903252,-2.4083676697049747,-0.9141826137739714,-0.5604287015181685,0.3113871893694773,0.6349788516179966,-0.38213597041787284,-0.6182012441291895,-1.6093190418876029,-1.258727310042848,-0.1817371787319338,-0.6573082890038073,-0.11150532108838385,0.4552291982690774,-0.1749461426377176,-0.36356165683301506,2.868520522204427,-2.0626918283299047,-0.21346946455885346,-0.20204389193247663,0.2426413723896697,0.26600849550581196,0.0,0.19945636081895302,-0.002767370320704817,-7.015637106369149E-4,-0.06843382190776873,-0.07900368310403184,7.828127530724966,-0.11812657173229246,0.5798364615188086,0.1813252051560671,0.4582860993069812
60,13663.58462361324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1125617030686892,0.0,-0.698247835601709,-0.41846584934184833,0.6902958990824642,0.21335433919066,0.14331535081971328,0.0996032907101031,-1.4819000483282934,-2.4348378057558415,-0.8789818643710663,-0.5481220574491242,0.3066059460144217,0.6323729767074385,-0.38588190678092193,-0.634528674557309,-1.6339799457484367,-1.2227350241731014,-0.15561804622345085,-0.6209973865210979,-0.09969256134004006,0.4636010425063843,-0.19684194197589103,-0.36584715859063255,2.8726253351436126,-2.061540959256017,-0.21117548060602603,-0.19792263631957013,0.24665190723242153,0.2704129780528702,0.0,0.19735561309450628,-0.002764433461940068,-7.011527318836738E-4,-0.06676631954334397,-0.0739375078140285,9.030771629399823,-0.09107713284712443,0.5977231431517429,0.2602098048901984,0.530503912696715
