Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed
57,13635.167467293566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1304278761871964,0.0,-0.6923699261023537,-0.4148288293027118,0.6999564218168643,0.20173326278130152,0.0,0.14126899724379213,0.0,-1.4503451876797693,-2.431225428672793,-0.9192510520798219,-0.5761373269526393,0.315884360395907,0.6329309723637019,-0.3942831824571058,0.0,-0.5790620368300778,-1.6287725120217709,-0.10479767890447467,-0.19680294548664856,-0.6756071866364558,-0.5285762473228384,0.473406271692873,-0.19075213452073997,0.0,-0.3865501862181786,2.8785995372295012,-1.9984793096121274,-0.21647259592948395,-0.199748733448948,0.2237487591247818,0.26280255467597735,0.0,0.0,0.20655829682507437,-0.002855748524969197,-7.31322195299871E-4,-0.08500588957433847,-0.07205285216653486,5.874802776345973,3.554221829111296,-0.3105467106271847,1.880828025785568,0.35178949248266195,0.515830402647282
58,13634.536601816391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.128770914753557,0.0,-0.6939228110388096,-0.41568072066629574,0.6982864969216982,0.20202563615099572,0.0,0.14124573535440396,0.0,-1.455369357222235,-2.427172022982343,-0.9173580911166863,-0.5720611219185783,0.3163493643302931,0.6288291945243674,-0.39595967272614946,0.0,-0.5822648608343605,-1.6353249096370506,-0.09831371418442401,-0.19471991045768886,-0.6759174149725471,-0.5352919595127833,0.4755568354922053,-0.19259466891932708,0.0,-0.3865853933720321,2.878548092305671,-1.9991744196513772,-0.21780776090625167,-0.20192502008016042,0.2231944129469962,0.26428235755337737,0.0,0.0,0.20783968595153815,-0.00285543987876772,-7.30201097517674E-4,-0.08419101475077108,-0.07040589104271756,6.030676077326458,3.7008711529283644,-0.3077924999122506,1.9268466689817427,0.3691952455133038,0.5505290876282386
59,13633.982363011075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1195758184850182,0.0,-0.7019840335747277,-0.4191999856173384,0.6902212497854072,0.20229623616317283,0.0,0.14178179227150342,0.0,-1.4695080351447223,-2.40309878052863,-0.9135015881672461,-0.5622597152312834,0.32245021991131445,0.6153262066439041,-0.3978706299482823,0.0,-0.6000745790916604,-1.6484196117024468,-0.08730593609720956,-0.18368621094464138,-0.6696100993971563,-0.556678150309766,0.4791907084379369,-0.19519759394770309,0.0,-0.37374053741525426,2.883893373980963,-2.001914375349757,-0.22211221913136953,-0.20904996978374835,0.22286660894811416,0.2689881299704221,0.0,0.0,0.21256949854837476,-0.0028525395745624383,-7.266812362379661E-4,-0.08190772011722702,-0.06626811688627814,6.5323229480031655,4.18751579857204,-0.29664411434919097,2.0516374608741175,0.43828316171600656,0.623479049908465
60,13633.126183069002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1178236969577486,0.0,-0.7046177501696883,-0.4211671783476945,0.6881187137454423,0.2027038853840938,0.0,0.14178975658700357,0.0,-1.4794794528604645,-2.3978150130334708,-0.9058340430416998,-0.5566427502658826,0.32235481950851336,0.6095656381447231,-0.3989547732856283,0.0,-0.611654849865826,-1.6483992550767288,-0.09134386284035881,-0.17832664506781773,-0.6629080719341525,-0.5604356986629537,0.4757791063017472,-0.1970135230543533,0.0,-0.3723785278382932,2.8841411610398437,-2.002281546781689,-0.222001217406653,-0.2104709846990056,0.22332258018814916,0.2700839251165351,0.0,0.0,0.21446273016874218,-0.0028469002873206402,-7.233990437788253E-4,-0.08140343590672565,-0.06625428970736466,6.751399916759895,4.328878031785187,-0.29596495947215895,2.0722469999447775,0.4442087036821192,0.6317057724704311
61,13631.61155459508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.115385840055467,0.0,-0.7069715050734905,-0.4211864925839146,0.6865414607145998,0.2046560763417705,0.0,0.14233362535873095,0.0,-1.4953018815547343,-2.3967486081413987,-0.906312879364133,-0.5512683899673156,0.3249850625199808,0.6134210442048205,-0.392012433987061,0.0,-0.6111695199790504,-1.6387063058646847,-0.08558884115797008,-0.17469468782175437,-0.6515643784950381,-0.5682164283447608,0.46712512760746244,-0.2003051716496755,0.0,-0.3629663106515966,2.890310361445387,-2.005513998384552,-0.2235066334836973,-0.21309792594407612,0.2218342513318207,0.26955021274990115,0.0,0.0,0.21654065140478168,-0.0027927435476470365,-7.061896227006976E-4,-0.07880670574268486,-0.06351867802183472,7.4088409509115944,5.0076262760800665,-0.2820082295113677,2.202091475125663,0.5156544187767388,0.6807096932742775
62,13631.418795675858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1174133287018262,0.0,-0.7030949911950621,-0.42085785736870307,0.6868389344750486,0.20489981313313768,0.0,0.14261098191080224,0.0,-1.5065435635048798,-2.408509667268414,-0.889932506983559,-0.548584256656401,0.3170065861987038,0.6227587811397546,-0.38628872711710266,0.0,-0.6164669139353176,-1.6228832653333036,-0.05437208604621999,-0.17087621716805557,-0.6393395582912214,-0.5650301881703655,0.45517000853075046,-0.20082245822424954,0.0,-0.3681408003832593,2.884410216512609,-2.000312934616513,-0.21817618929427104,-0.20750122638945745,0.22513518100557106,0.2684273532070794,0.0,0.0,0.21197384910785136,-0.002774279489777291,-6.995166804859664E-4,-0.0740729094161823,-0.05636209818221014,8.631393319862548,6.619531364957518,-0.2382472431768797,2.5188052118917743,0.6871588779068171,0.8148293309428848
63,13629.96134480365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1220002997810583,0.0,-0.6946675448322394,-0.4149863843129722,0.6924994018911227,0.20304153791904833,0.0,0.14312991944764913,0.0,-1.4784525255628496,-2.4225559494133693,-0.8992317814511164,-0.5693779198346337,0.31651459547364,0.6432342228537399,-0.3830074386984177,0.0,-0.5925404397522194,-1.605796449028925,-0.05252678126177553,-0.18871521996050167,-0.651235967694995,-0.5331253176527238,0.45700845026496767,-0.1901658803311136,0.0,-0.37207807524775066,2.882759707670858,-1.9931292053294924,-0.2149372185715106,-0.1977247062716685,0.2277758772744711,0.2642805258983919,0.0,0.0,0.20534815672316462,-0.002797712610028574,-7.108410553523202E-4,-0.07581090712412,-0.058782833645495,8.343366556443742,6.5255389587112775,-0.23780367463480187,2.4693908834933818,0.6656263167106306,0.7661508173890899
64,13629.239200476344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1251823987643819,0.0,-0.696127581390258,-0.4153045420623986,0.6961200860762833,0.2033898908402669,0.0,0.14273928105805078,0.0,-1.4769731278590903,-2.417244466412554,-0.9107714685798068,-0.5724813595083426,0.32153703801301553,0.636388045694688,-0.3849374186878866,0.0,-0.5873074274720476,-1.6074605134856048,-0.04821586009058174,-0.19042739000078754,-0.6509079920263567,-0.5236192732290776,0.4619520970175316,-0.18407065011194418,0.0,-0.3707273533332353,2.8877730083715587,-2.000242171274519,-0.21938751672593423,-0.20444632653329223,0.2249943848761605,0.26410779120535577,0.0,0.0,0.2035947483747905,-0.00277054886453548,-7.04255633111466E-4,-0.07396636173136714,-0.05672179381239205,8.699550863552874,7.118452838797738,-0.22165464896017062,2.5649306470080027,0.727880607910014,0.7948534092315346
65,13628.900039953285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1243866037633257,0.0,-0.6958589055713227,-0.4156998637152406,0.6954465883739648,0.20283368300895088,0.0,0.14288594090561793,0.0,-1.4770283080728042,-2.4185926798316637,-0.9081700543562452,-0.5711584134287908,0.3190326851541156,0.6361032365013535,-0.3851418424774098,0.0,-0.5883485069418334,-1.6086636270182177,-0.0445391100059956,-0.19178225723412698,-0.6512519893944426,-0.517025806893432,0.4640111317710058,-0.18167215809915715,0.0,-0.3691224193767601,2.8872349839974927,-2.0003777083774006,-0.21969899510816718,-0.20529097749844702,0.22482971195007542,0.2643938874212358,0.0,0.0,0.20240738191881782,-0.0027687298389267256,-7.034716990372547E-4,-0.07279720821549851,-0.05535066271349062,8.993549914790577,7.582751988049398,-0.20991474723856066,2.636142337019226,0.7725880647177398,0.8162621247415565
66,13628.656417968323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.124364085852757,0.0,-0.6976473605542992,-0.41716978541221084,0.6951659581053324,0.20253291446757438,0.0,0.14257925432344912,0.0,-1.479528760534123,-2.4144935698759915,-0.9084326143629851,-0.5680706733589047,0.3184992989675409,0.6285619432785481,-0.3892196078445171,0.0,-0.5925929994477978,-1.6177275313053154,-0.043188703036262044,-0.19189921599190543,-0.651827717959403,-0.5083093949490571,0.4692606375368237,-0.1797718773670229,0.0,-0.36773164091953303,2.8878762136918295,-2.004034297512103,-0.2219011044381483,-0.21007407019213054,0.2235709380868535,0.2652247172860147,0.0,0.0,0.20222088257147589,-0.002757364631572006,-6.996577441221567E-4,-0.07114989496867812,-0.05395732167649246,9.352223941052445,8.226943252721297,-0.1959533286646268,2.7174899165782036,0.8254479241485638,0.8367790286545702
67,13628.538114703058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1199600636205578,0.0,-0.7002048466819772,-0.41866777000914546,0.6909657906126295,0.2022491804179436,0.0,0.1430172483407106,0.0,-1.483926812391584,-2.411180194404846,-0.9031233889818877,-0.5619249802684556,0.3156799229347678,0.6231439380325091,-0.3920802150106977,0.0,-0.5987587382978625,-1.6290766304998798,-0.0476037712150971,-0.1931099349454444,-0.6542877050630674,-0.5021349000410139,0.47569666257280113,-0.18097536798565256,0.0,-0.36163881364453343,2.8878630197595605,-2.004906833705778,-0.22349749940748526,-0.21326981893997443,0.2232243188643615,0.2670573631793157,0.0,0.0,0.20343132490361177,-0.002757153684114618,-6.979612060394815E-4,-0.06941980247132695,-0.052745600898850824,9.73828497201278,9.067361381176863,-0.178325647174752,2.799498970766717,0.8883018501244144,0.8494396970213715
68,13628.373634846796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1213061651685403,0.0,-0.7000480115910401,-0.41799260818028455,0.6917291793287802,0.20299385845607673,0.0,0.14274712527619252,0.0,-1.485517646996192,-2.4094269614453543,-0.9047342271240785,-0.5631678527141774,0.3175755759699154,0.6233961941145146,-0.39282350200384664,0.0,-0.5981536013206801,-1.6292349781965623,-0.046282042004448375,-0.19366052174184398,-0.6544193193882296,-0.5029880559721747,0.4744746668829583,-0.18382458306738167,0.0,-0.36416156475583933,2.887997678433954,-2.0052141235037486,-0.22340767874666298,-0.21301610403363816,0.22358918011934226,0.2668704542802691,0.0,0.0,0.20346954251361468,-0.002753068523128875,-6.967421149105141E-4,-0.06857365021506714,-0.05210386035607188,9.890478435134737,9.537827609016986,-0.1674283299582278,2.845495456138761,0.9186557634682796,0.860894439550167
69,13628.038680715668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.123474664565138,0.0,-0.6987707067959624,-0.4167213563331933,0.6928606516205408,0.20540534288819098,0.0,0.1429014123700449,0.0,-1.4903010833708132,-2.4129025043493457,-0.900627929304155,-0.5623217845527982,0.3188823762721888,0.6293487837950109,-0.38999531557401707,0.0,-0.5942486770891274,-1.625924824892077,-0.03832920383817811,-0.19549952000886958,-0.6571184707488849,-0.5160335643889132,0.4676349245937183,-0.19516304697837655,0.0,-0.3738757673145044,2.8850284515328943,-2.0026079764118303,-0.22172697518172776,-0.21006394527176123,0.22547142308054718,0.267306548849288,0.0,0.0,0.20369491519470131,-0.002757302150432353,-6.976708260732405E-4,-0.0658187853098773,-0.049787942714397175,10.371373520693428,11.363128473870333,-0.12510217419243566,3.019767986348702,1.0171845226818734,0.9199586080502654
70,13627.9880835051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1241418983408027,0.0,-0.6994635848145301,-0.4172286414445831,0.6937254844081664,0.20520305493598504,0.0,0.1428842482189751,0.0,-1.4888766672600475,-2.4114219684481557,-0.9026119009108585,-0.5637277686913882,0.32099455241276503,0.6302978454702869,-0.38870643033107927,0.0,-0.5954632465464674,-1.6215474749395105,-0.04025159662113541,-0.19299685003201802,-0.6575140686504197,-0.5279542767073775,0.46478337067397674,-0.1967981596278128,0.0,-0.3765278202528679,2.8863939663730656,-2.0040590831444383,-0.22162756238815115,-0.21014077333574324,0.2255990736292078,0.26705448845067215,0.0,0.0,0.20360224131594595,-0.0027613977281030983,-6.996516707868999E-4,-0.06562013097066699,-0.04977603125690171,10.304744128106178,11.920548449796248,-0.11178803860558795,3.044636965380092,1.0273616957572904,0.9325596793756077
71,13627.907921162407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1211454074331773,0.0,-0.6999423626304316,-0.41745581803795273,0.6916293948739672,0.2044376786211647,0.0,0.14335575109213758,0.0,-1.488670941557173,-2.4105000569365314,-0.9031638550904798,-0.5646299157913882,0.3206577382046551,0.6310818470795455,-0.38698891250044753,0.0,-0.5954219319215068,-1.6209662849071456,-0.04008978014984828,-0.1926263703477266,-0.658193247341174,-0.5294860296068216,0.46692742735540466,-0.19371682202170165,0.0,-0.3722511272197856,2.8864977390810114,-2.003420302158846,-0.22211507367834624,-0.2102203045650214,0.22577380003085412,0.267175226093198,0.0,0.0,0.2030296365251045,-0.002758371920018446,-6.984907019816363E-4,-0.06478534108531914,-0.04888388544855958,10.487725096107111,12.477326845167863,-0.09982831904092611,3.101212080516601,1.0598667708522749,0.9513642447051297
72,13627.894443943245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1219477829324969,0.0,-0.6996168098958329,-0.4177235750711811,0.6921600178397168,0.20392407978379193,0.0,0.143040457486828,0.0,-1.4895503174321556,-2.413119343973231,-0.9023954539323746,-0.5638374315244751,0.3187815005181758,0.6291370323224887,-0.38733024124407234,0.0,-0.5977298122049216,-1.621627770526293,-0.03951720931407035,-0.1902713545714121,-0.6572498672174799,-0.5297764464134146,0.4678616477332534,-0.19163934496852866,0.0,-0.3731345235410034,2.886298551948457,-2.0041258342452006,-0.2215279301261108,-0.2103881801914527,0.22550118906386232,0.26669889592688434,0.0,0.0,0.20275664030192062,-0.0027537301635274453,-6.96873951221877E-4,-0.06457177795077175,-0.0487071607781528,10.527023572274503,12.71566498279337,-0.09631556276093498,3.118240385345242,1.0655886739277187,0.958569717618539
73,13627.880508441753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1213407732079093,0.0,-0.699588127052357,-0.4174963249684876,0.6917141179414984,0.2038525170053308,0.0,0.1431022762087897,0.0,-1.4893903457651867,-2.4125788273424433,-0.9033035612837406,-0.564556007022612,0.31897820589136566,0.6294280991763246,-0.38740678700887105,0.0,-0.5973819086548012,-1.621684250800615,-0.03895320044846693,-0.18995485067759976,-0.6573684499442007,-0.5294758589647844,0.46882988165735456,-0.1901066983792813,0.0,-0.3717167469564364,2.886368995434546,-2.003845396280379,-0.2218243143684115,-0.21036201898934298,0.22556672563899174,0.26668595347513147,0.0,0.0,0.2027091546310812,-0.002752777748706961,-6.964689010421499E-4,-0.06452112567424066,-0.04862764910604801,10.554124132618155,12.856358289179141,-0.09519552544839731,3.127592958791205,1.0682880515174824,0.9617417576390528
74,13627.873218962182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1216265644967378,0.0,-0.6995123529423207,-0.4175915217698509,0.6919269743421781,0.2036654175368829,0.0,0.1429980932163999,0.0,-1.489676272279402,-2.41312963775592,-0.9029603651943111,-0.5642994794255893,0.31843308358831524,0.6289708967300014,-0.38762209150082566,0.0,-0.5981253772367127,-1.6220868628062266,-0.03729785720663946,-0.18920259045895169,-0.6570463029713777,-0.5292642951512467,0.4690127939491202,-0.18959832591283482,0.0,-0.3720817901706801,2.886436281148186,-2.0040931822001724,-0.22164578146408812,-0.2104357890165568,0.22547952970941995,0.2665662108865226,0.0,0.0,0.20264380342118762,-0.0027508181135206186,-6.958765170195894E-4,-0.06443638687833803,-0.04854841110948092,10.585168221119881,12.992765478420115,-0.09440950517107499,3.1375155349770467,1.0703424840561413,0.9655596952999816
75,13627.862337611366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.121467769215883,0.0,-0.699520652154412,-0.41751655683211847,0.6918153147779227,0.20369488228369936,0.0,0.14302891275445703,0.0,-1.4898247481141367,-2.4130043666791186,-0.9032630082102963,-0.5645282219820609,0.3185957714696564,0.6289954576156446,-0.3876005682548095,0.0,-0.5977801529684156,-1.6221756018182578,-0.035893098804975,-0.1891426418220963,-0.6571489634687422,-0.52928731481626,0.4692514720694841,-0.18926437122678175,0.0,-0.3717996783363228,2.8864562111305783,-2.003855511889421,-0.2217250226798887,-0.2103818453443848,0.2255093507292209,0.26657012913707484,0.0,0.0,0.20268180207175393,-0.0027501505463337662,-6.956222803092612E-4,-0.06436262492532101,-0.0484680210197633,10.61825794478993,13.131606745750641,-0.0935623297233657,3.1475603695869068,1.0725839526589298,0.9694415078744422
76,13627.855561432463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1214356396993963,0.0,-0.6994913565469936,-0.4175597097378557,0.6917904980334713,0.2035731766753971,0.0,0.14301595018885982,0.0,-1.489876851070095,-2.413324521052737,-0.9029747723846946,-0.5642906976686475,0.3181927168519944,0.6289519695304786,-0.3875929556951861,0.0,-0.5981231992334628,-1.6224632390317208,-0.03467083453519092,-0.18888528959989834,-0.6569496427832556,-0.5288464305134681,0.46941460315922623,-0.1889710901281291,0.0,-0.3715316478878443,2.886551781477568,-2.0039246172961653,-0.2216752036683416,-0.2104314822898804,0.22544345173217822,0.2665512404684287,0.0,0.0,0.20264848387251963,-0.0027494272948708712,-6.953943544387134E-4,-0.06436465911952248,-0.048456889641655454,10.636078592082766,13.209520845451626,-0.09399838763570872,3.1518275091870294,1.072626945263567,0.9705056114670485
77,13627.845017432981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.121406539639085,0.0,-0.6995014370978201,-0.41753634052816396,0.6917780558205207,0.20358070333875164,0.0,0.14302253018279837,0.0,-1.4899847302910167,-2.4132277368406343,-0.903186425524466,-0.5644149800302212,0.31831381659022623,0.6288464239166162,-0.38760261547213676,0.0,-0.597997473765894,-1.6225940394204053,-0.03332850187625884,-0.18883356352184513,-0.6568791154586883,-0.5286953783839685,0.46951834267173276,-0.1888097008186651,0.0,-0.37138757151434326,2.8866015074379865,-2.003837635715565,-0.22171274687920317,-0.21044091022331607,0.22543425752833351,0.26654839747746883,0.0,0.0,0.20265598818000738,-0.002748801216564905,-6.95188778574258E-4,-0.064339932579644,-0.048420532414275616,10.65569577588723,13.302545300215323,-0.0939859424950526,3.1576241142086623,1.0737194969156312,0.9720352976058277
78,13627.83753134596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1215129731293463,0.0,-0.6994679331949134,-0.4175271992969783,0.6918511166409964,0.20357030439059148,0.0,0.14299518874115713,0.0,-1.4902145576129968,-2.413352241520399,-0.9031230445022037,-0.5643546969314867,0.31822052388198385,0.6287665587691107,-0.3876736547220947,0.0,-0.5980813664067044,-1.6228216502480846,-0.031951796183306486,-0.1887451947833078,-0.6567674482024316,-0.5285128204299935,0.46952445226332395,-0.1888011401923016,0.0,-0.3715749575656468,2.886566068356867,-2.003788591535933,-0.22167567711795366,-0.21041860458986786,0.22540847577622947,0.2665223611110371,0.0,0.0,0.20267082479219928,-0.0027479892639023424,-6.949257938170958E-4,-0.06434695788151222,-0.048418655607017115,10.667548883327616,13.36822035691608,-0.0946202711102744,3.160926998782791,1.072851556069469,0.9732603334456899
79,13627.831108455834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1213746873802484,0.0,-0.6994971613999666,-0.4175284113653307,0.6917580231958154,0.2035363433077243,0.0,0.1430302118375873,0.0,-1.490193898396828,-2.413388988073067,-0.9030849300004572,-0.5643223493342155,0.3181728318363781,0.6288224671891064,-0.3875772253676313,0.0,-0.5980511010471665,-1.622906942378669,-0.030861592594049345,-0.18874394376741568,-0.6567272778314356,-0.5283828305200137,0.46961868366856385,-0.18867816766639053,0.0,-0.3712428175031686,2.8866615555706456,-2.003711072591063,-0.2217068677267842,-0.2104323599752451,0.22539835691695798,0.26654701204796727,0.0,0.0,0.20267272837428152,-0.0027479006886594625,-6.948919269867916E-4,-0.06435081386565727,-0.048405094167440654,10.679010262525585,13.439695642520984,-0.09490033881493912,3.164525670049798,1.07331990097838,0.9737997413304952
80,13627.827554328027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1214410753326238,0.0,-0.6994780790594454,-0.41753547839721916,0.6918088496263319,0.20351485049019372,0.0,0.14301183522181515,0.0,-1.4903296712635408,-2.4134705529970715,-0.9030991236448008,-0.5642959283288874,0.31812222167880605,0.6286985407515963,-0.38761447750073735,0.0,-0.5981258852472253,-1.6230922142504067,-0.029696301156589923,-0.18865648610681204,-0.656597663815894,-0.5282128810009571,0.4696458562169731,-0.18861590247893895,0.0,-0.3712976839314811,2.8866730440788455,-2.0036967508433414,-0.22168558403209326,-0.21044172553910234,0.22536285274490142,0.26652440242244213,0.0,0.0,0.2026680658665415,-0.0027472983606337117,-6.946999304410079E-4,-0.06436912719743652,-0.04841264293758215,10.684231883356837,13.493582613963763,-0.09556316227448333,3.1664470994225624,1.0727300938763638,0.9738769875572425
81,13627.820261936891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1214127345641303,0.0,-0.6995041117270798,-0.417526838040501,0.6917925571494673,0.2035162494507982,0.0,0.1430297555278241,0.0,-1.4903869381200048,-2.413469412055732,-0.9031259309482244,-0.5643155360388441,0.3181629428037831,0.6287285452695385,-0.38757147888577104,0.0,-0.5980865763790199,-1.623096570233286,-0.028668329436928295,-0.18865351192074353,-0.6566019926723946,-0.5283154900684127,0.469632706900408,-0.18862169277045565,0.0,-0.37126451878812733,2.8867408998224566,-2.003654877577339,-0.22171722612160663,-0.2104556427067406,0.22536281824192275,0.2665307681382566,0.0,0.0,0.2026635118524836,-0.0027471524537475717,-6.946548727441625E-4,-0.06434331808804901,-0.048378931537177504,10.694823174161755,13.581036555150494,-0.09528932094928397,3.171273466212037,1.0740924676941797,0.9748990785277017
82,13627.815130980767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.121466808113858,0.0,-0.6994717377561441,-0.4175243087447685,0.6918283029561936,0.20350300677082564,0.0,0.14301411230857766,0.0,-1.4905370637394568,-2.413609211587692,-0.9030915461750267,-0.5642639614360648,0.3180828843343856,0.6286258916608263,-0.38761075200045136,0.0,-0.5981168005200822,-1.623293914045518,-0.027717556698336372,-0.1886014106108174,-0.6565117890152372,-0.5281013029656509,0.4696739518904943,-0.1885540785714691,0.0,-0.3713494880767852,2.8867118024195673,-2.0036073040034132,-0.2216922067982811,-0.2104436731767019,0.2253315203828324,0.26650981381592737,0.0,0.0,0.20267162504758493,-0.002746635573043386,-6.944762942875661E-4,-0.06438072359543472,-0.04840715699676034,10.692523485024257,13.61809430441309,-0.09619303645280328,3.1713928886830667,1.0726228733594256,0.9744732606527969
83,13627.808816712222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1214107547495447,0.0,-0.6995001043078544,-0.417518847955409,0.6917926061445926,0.2034892786935206,0.0,0.14303164684773093,0.0,-1.4905386368381115,-2.4135747101003906,-0.9031066338365488,-0.564277005855175,0.31809907760555367,0.6286753089382701,-0.3875737696672308,0.0,-0.5981136337193,-1.6233420736102457,-0.026862463676391585,-0.18860295476603559,-0.6564876413485933,-0.5280865607389256,0.46969801338932754,-0.188525687149257,0.0,-0.37122210861770916,2.8867807593606774,-2.003577617969043,-0.22172893187225978,-0.21046578337989136,0.2253278948089345,0.26652111628889313,0.0,0.0,0.2026628642591187,-0.00274655901353263,-6.94456867433168E-4,-0.06438215188151344,-0.04839826311751487,10.695544642544712,13.6803543078642,-0.09635196165429273,3.1738524328491047,1.073057919110607,0.9745330816287321
84,13627.802041939976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1214790730878457,0.0,-0.6994867638089302,-0.417522074502578,0.6918457259408212,0.20348823919439255,0.0,0.14301832246520704,0.0,-1.4906750814546295,-2.4136520400664327,-0.9031140140388857,-0.5642666302940553,0.318094831469728,0.6285757678984051,-0.3875964133176935,0.0,-0.5981291116519442,-1.6234663484195297,-0.02592979383858639,-0.18855311874772474,-0.6564394626191509,-0.5280807357597747,0.469688645539926,-0.1885315643288403,0.0,-0.3713842844988922,2.886777046030957,-2.00354176499033,-0.22170837246167854,-0.21045754593455254,0.22531062020307982,0.266502143159965,0.0,0.0,0.2026679349378807,-0.002746146450883293,-6.943209619691307E-4,-0.06438716010762945,-0.04840066846152801,10.695770214798097,13.736608097328654,-0.09667034091023774,3.1756723788087977,1.0727669478125283,0.9746778890618012
85,13627.797250142716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.121425165169786,0.0,-0.6994965885701279,-0.4175171266872952,0.6918081228809029,0.20347222861669872,0.0,0.1430326240214368,0.0,-1.4906824674894137,-2.4136796930626527,-0.9030887090286601,-0.5642463912898978,0.31806109531729637,0.6286262679324471,-0.38755709798227367,0.0,-0.5981263481142814,-1.6235503621175784,-0.025175835664777452,-0.18855372076281593,-0.6564219468951575,-0.5280403072151162,0.4697257469384832,-0.18848829464972075,0.0,-0.3712680237606314,2.8868167638069115,-2.003500145602887,-0.22173167181457681,-0.2104682661168068,0.2253050235491486,0.2665100257326107,0.0,0.0,0.20266069989542823,-0.002746084872535595,-6.942979646003503E-4,-0.06439688169573285,-0.04840323202811218,10.69496034372454,13.790802802173614,-0.09693695843302677,3.1772069020129883,1.0727938495843865,0.974422144280203
86,13627.790579415643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1214957868756894,0.0,-0.6994946489573189,-0.41751686370784136,0.6918624534268073,0.20347999388648313,0.0,0.14302159292994399,0.0,-1.4908021319757803,-2.413700884233938,-0.9031264607889937,-0.5642630414726632,0.3180965061009368,0.6285476066986576,-0.3875924521516567,0.0,-0.5981277163076142,-1.6236436969968988,-0.024350483233215467,-0.18851814260494895,-0.6563896295770518,-0.5280715614649977,0.46970465899865343,-0.18851697900128814,0.0,-0.37143563245848576,2.8868182311701536,-2.0034774254343373,-0.22172444632782431,-0.2104671518927676,0.22529515660969673,0.2664946974033276,0.0,0.0,0.20266432281231364,-0.0027457261469936625,-6.941857063339622E-4,-0.06439299444953957,-0.048399593902335315,10.694528107121778,13.850365653348243,-0.09706633684975031,3.179253708808558,1.0727794913109665,0.9746738366964913
