Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
29,15015.58204292555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.844456410599919,0.0,-0.8526077791478608,-0.31070400182838476,0.5153022365407102,0.3651714645169629,0.10719773584754005,-0.1574513686042827,-0.636515638426244,-17.25931838610584,-1.1709528913069838,-0.875031387888402,-0.24481350629937734,0.3102067128984992,-0.3061367112631437,-2.1765326168079344,-1.467428198418313,-1.4949066113523912,-0.48501230832353204,-0.6041060273102372,-0.051023055698243835,0.851273086366567,-0.18976822338820903,0.5457889064617645,3.4774381670594754,-2.580341206252537,0.10104273573772554,-0.09958049407204092,0.08625445877516907,-0.18433806886324625,0.0,0.1627256463464895,-0.004949471982708369,-0.0014048755777025224,-0.07962877145601195,-0.11917601124743145,8.49049244886735,0.7302464066654407,-0.5171541724342963,0.15173186491509522,-0.0494377724069949,0.4703059375457739
30,14996.026991687022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8163600518307601,0.0,-0.7093629522717515,-0.24577088147521547,0.45898628884916987,0.34870943750846295,0.12810507486043043,-0.2946015032477671,-0.49299365239987003,-17.021627028170702,-1.0785613963072738,-0.9652785902807728,-0.3569891208892649,0.32199912773739237,-0.5616518710134157,-2.4045814206973124,-1.4724521138377646,-1.406210559144728,-0.46311967868098336,-0.6884542763683499,0.059565393411589465,0.6039018758639492,-0.08810260907524581,0.18790911902072627,3.5618966506237304,-2.6090909960558326,0.06400540296061485,-0.124324283235595,0.04172246425987312,-0.20844445952685972,0.0,0.13755015984414148,-0.005000733968740572,-0.0014155436088733886,-0.08065980760399757,-0.11964673004791969,8.47661038221441,0.7350800558353157,-0.5365239947737483,0.18131565621665371,-0.03838508358771498,0.4597365486519279
31,14971.99576174937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8028349007651747,0.0,-0.8482015777517684,-0.2744023928798587,0.45890555441134123,0.3013481312778661,0.12708828000721598,-0.13044841064313115,-0.40576749084773145,-16.84643451590898,-1.1394424396426788,-1.1008654741851784,-0.4669785956853901,0.400620380131663,-0.7303657201243673,-2.5266959604760766,-1.258531137560183,-1.3830550495743177,-0.4268656985965106,-0.6085129276093574,-0.14755781452872985,0.3030616866471792,-0.3750832591415782,-0.1355138860806439,3.5794393341106687,-2.5912429736379767,0.04012364211351151,-0.1490790956121388,0.005416815272974551,-0.32970573943081916,0.0,-0.02870817147225313,-0.004883025536572468,-0.0013755305257825972,-0.07905064106809138,-0.11899418915397628,8.454247110431005,0.7335642954911442,-0.5190605066545265,0.1375008763976353,-0.09245513508714218,0.5004314307932907
32,14932.036823791126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7094940688999848,0.0,-0.7475195087282107,-0.4136207915001159,0.4901620680715471,0.2543975010720567,-0.06484089435681528,-0.41029631212266016,-0.4966241109871288,-16.661696647441804,-1.3943402258500717,-1.2541554162649058,-0.3077091975338384,0.37263845563457015,-0.6708126370468988,-2.509887080515572,-0.9912026508713836,-1.4074208820213316,-0.4873582618911603,-0.6586187963381597,-0.2885159508776999,0.08650439181661693,-0.7580780221011785,-0.3109180737525592,3.670754561829908,-2.6430445465478245,-0.19515796750935838,-0.3636626572933471,-0.022483142599128095,-0.2632436460534958,0.0,0.0650483089812602,-0.004610551588744346,-0.0012902950839495822,-0.07618724473506558,-0.11810953220440312,8.406446224169716,0.7326667346384993,-0.517944491413712,0.11136832598697113,-0.25575294811500116,0.6419416191159398
33,14865.074692384727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5696931644932177,0.0,-1.0578741682125405,-0.350277757731861,0.44737492767441833,-0.1387906821305111,-0.14098520978965623,-0.5742449041377863,-0.7883676928091967,-16.43391867893961,-1.8832583434972814,-1.2925305539177325,-0.061659837837323955,0.42977119178703094,-0.501849460266809,-2.3936502495580854,-0.7982668979740896,-1.5266768372647261,-0.6500817793174416,-0.9700647436324662,-0.3557408788749804,-0.11338961066858178,-0.6541403618871793,-0.5161718435473599,3.532021495764303,-2.5463568579233176,-0.31146485072476987,-0.4106365648332849,0.010048919037095701,-0.005557027773804901,0.0,0.15793237588898332,-0.004040939532122081,-0.0010997574393541549,-0.0696346390033194,-0.11546665482005197,8.32093106777746,0.7336189129771138,-0.534012257929091,0.10513405078779267,-0.11951716841258392,0.442918280701947
34,14773.169276694904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6704583506419286,0.0,-1.0030661884803282,-0.5986349920286965,0.5989806633110779,-0.15376931456465476,0.06349565780617902,-0.4646354981374117,-1.1680485734419628,-16.243030937550273,-2.015486377035523,-1.3781439221622858,0.18269882083583008,0.49768180514135074,-0.3993634157930699,-2.158091988868187,-0.8398901443612021,-1.5553491346882307,-0.8646626288795809,-1.1702735453399153,-0.137500317210058,-0.007703943028580337,-0.49444181961006206,-0.609729022719671,3.4313187962345157,-2.178369757054996,-0.40063577662021727,-0.42734376775171556,0.1290422209603759,-0.193092491327673,0.0,0.01828326987196255,-0.0033903941079909223,-8.712659482713034E-4,-0.06241131420557311,-0.11299627946470558,8.230541389160816,0.7407532780661029,-0.5808282568134057,0.14856044637482435,0.0053601633669131815,0.2645011679505478
35,14656.317252234572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0961334574594939,0.0,-0.8426717553087169,-0.45938649184991365,0.8193814772474955,0.26251224564174463,0.10191886818511153,-0.06101511949544025,-1.5618768906344458,-15.993352793890903,-1.441339777753395,-1.0708324555910913,0.16894588684333667,0.910178653425206,-0.6267613460114446,-1.7519841304143215,-1.391661979475769,-1.4247620823942428,-0.47946358112901555,-0.8118995047917046,0.011424511239637308,0.24061172798466146,-0.41340526571868835,-0.4412953357163048,2.8214181407785777,-2.113755103491355,-0.2598841106962711,-0.18743361211567028,0.2943328426647879,0.4503747345400506,0.0,0.42153897199367363,-0.003007762147363365,-7.584349289217017E-4,-0.057227026004886876,-0.10918574738704602,8.109295389500247,0.7100911400896569,-0.5965450092681328,0.16219114075620153,-0.15794900903643833,0.36548038393759996
36,14641.001758156859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1339131253788266,0.0,-0.723868878807963,-0.34793127977365246,0.7882410648707887,0.06916641359179501,0.09269361491269458,-0.027090611312961824,-1.645708249134939,-15.927183041133103,-1.4961992127097314,-1.0708423500336512,0.14865478180231392,0.9418079288444058,-0.6661261242367883,-1.7183528002878985,-1.5808198612055386,-1.3232085654993297,-0.2997138082344546,-0.5347250882175589,-0.06893818025105716,0.3909575980879678,-0.3181502469672252,-0.3861867858789785,2.8396182512747163,-2.154890161819621,-0.2678238346278506,-0.1699224687054784,0.24687536418476544,0.317075797920365,0.0,0.4984848568406732,-0.002836305760673511,-6.878432740501378E-4,-0.054753731854576125,-0.10894724117423629,8.103189871493612,0.7080308432063958,-0.5934164362641731,0.14713850720948762,-0.19263924770241297,0.3852446698363229
37,14632.079895195673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1482238599964456,0.0,-0.6724850550759058,-0.3486410933642662,0.7797985259986353,0.09963054209394742,0.1343144734321769,-0.11652067942539683,-1.6814329131267454,-15.853025563065001,-1.5873529759109668,-1.1302360334555164,0.2137532009816438,0.9589670966030885,-0.6380926102266967,-1.7311559848381441,-1.7162198514798848,-1.120221600419304,-0.07096503813809893,-0.3657687679401155,-0.13889021114898784,0.31035861474484805,-0.2609221690049733,-0.2260802417294878,2.854904289473381,-2.1737808425529024,-0.24454108204606054,-0.17937732968572878,0.23627060321738183,0.3642129695038575,0.0,0.3128794781275322,-0.0027856996637679672,-6.648196581506992E-4,-0.05427070728712344,-0.10857731598269457,8.11526637377138,0.7056780289371765,-0.5844660828590369,0.12916242226091443,-0.11523754466096116,0.2984215077354129
38,14619.341219636843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0132136201448734,0.0,-0.7531250311778517,-0.43575955589452703,0.6986876160802707,0.12902811545285178,0.08086123456815723,-0.02869365361665216,-1.6634292858675679,-15.694350018014125,-1.6684570297768635,-1.128493087711752,0.3698520161187756,1.0549147877403675,-0.6226446987106108,-1.8117847756568755,-1.8548236367838504,-0.8237631212591279,0.05791868664416927,-0.2216480457829164,0.016347682022550186,0.2394255795477517,-0.3385815892388919,-0.14959883196958576,2.888492323391127,-2.0373980497394224,-0.2888890480051883,-0.2103956108448413,0.26697562319668633,0.3651844683766752,0.0,0.42470956143995486,-0.002884638429755463,-7.030560255823928E-4,-0.05660590414279121,-0.10856032819244006,8.158183845511573,0.6992767438774743,-0.5973373873683822,0.1707443288593665,-0.014595074469875152,0.20537719513937755
39,14528.967589025293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9971921134398541,0.0,-0.8150508468939601,-0.473886056617059,0.7099104939819244,0.11660391420718202,0.10779822360169758,0.0010339961465895553,-1.434428714754496,-14.393952162043005,-1.8096091140229815,-1.153807651672512,0.34704290738878085,1.4583976177803797,-0.6068293220122051,-1.571564921937492,-1.9391859622423295,-0.7515243086792023,-0.06836125214678512,-0.3997333347359643,0.06312598749855214,0.47650998286504037,-0.14020882789199296,-0.14501714649374367,2.82151454041958,-1.8694269898013185,-0.3394497052089731,-0.2063804717920611,0.30389322561281684,0.4584492620581523,0.0,0.14563303600938482,-0.0038054098979379333,-9.955109342123603E-4,-0.07051663265925419,-0.10739567894551866,8.4589756255318,0.6418013584661181,-0.5524024989430166,0.16351250284762892,-0.27887819696228744,0.516140131089576
40,14434.077894840895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1309028850761054,0.0,-0.5630035863047189,-0.3768002769056955,0.48394252992664777,0.42444576796910777,0.16292265168727765,0.48976615880088903,-1.7970297363589145,-12.33488011331265,-1.556823628442126,-0.927574699069398,0.6036207578014705,0.9148350198283027,-0.8588196263799598,-1.2693527486663392,-1.663539788414106,-1.1208248301399968,-0.19332187972396678,-0.5439420442511583,-0.32362347117122986,0.7260992539488059,0.042883246541441766,-0.281705783584968,2.932743897920135,-2.0589180556965085,-0.5386042289392733,-0.3784792607731461,0.28041730800835524,0.5769661855804136,0.0,0.0726915654950938,-0.004156264200495958,-0.0010246742573093172,-0.07803045619441525,-0.10477477477837986,8.904447789622418,0.6027029839502225,-0.48695067406930653,0.08928326478240546,0.03877273113998325,0.18468316263185808
41,14422.065701021926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2558891718050682,0.0,-0.4227916664399449,-0.2730744571397854,0.5478211725613625,0.26871683334898966,0.18412826429429285,0.6175571897328206,-1.8674385720647355,-11.991844168941244,-1.5348394180799916,-0.9069015315872837,0.687579863685033,0.8872946983545599,-0.8732800139541418,-1.228444569908791,-1.6628038639864942,-1.2581184517278348,-0.21029770071371934,-0.6243157784445409,-0.19168943891337506,0.3912829912429238,-0.014793684266785997,-0.05124514130407434,2.872932600263777,-2.1577024420919626,-0.4879084987717411,-0.34791257529674763,0.35003027728396685,0.44798744411345826,0.0,0.11518912885276611,-0.004303459275804378,-0.0010643352095573704,-0.08062642708129072,-0.10431502488199541,8.955662353261534,0.593520896017385,-0.49171042994471403,0.11314362228701769,0.03249492268293089,0.19894815544659075
42,14270.986570018436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7184141589001765,0.0,-1.0910248654153103,-1.1624395400211391,0.6449536625724812,-0.12343248446437616,0.10967632939434929,0.44979974436927317,-1.8693223435611834,-2.8083443846523917,-0.8243130114501087,-0.9599762377712378,0.5077505112830314,0.49086461802515563,-2.0301560754178474,-0.5162442212985048,-1.801203213208457,-0.5879410140593626,-0.15659490875279872,-0.9493563351739802,-0.5383441052913325,0.18106859804625894,0.848856964191292,0.9173538907295834,2.9729720254208045,-1.668489602877766,-0.39067016292967466,-0.49415542149144,0.014103496489386913,0.08865594623209094,0.0,0.3312323030639124,-0.004813858650792403,-0.0012110404275631622,-0.0978319495155193,-0.09114586221504717,9.904873483288167,0.41075924808756314,-0.33037164430460786,-0.006682137150721204,0.14993378422303752,0.07582284988473517
43,14229.96373850379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7956264206118034,0.0,-1.0298216171904844,-1.0870275983502922,0.6983285557517748,-0.08181823124060983,0.14261690660844184,0.4032038655035048,-1.9632088749606498,-1.8878512609327358,-0.9173583758600544,-0.8257488891305771,0.6402195295180211,0.5903467581638838,-1.8280049229849247,-0.526087996867479,-1.8651197812925444,-0.6263665148271192,-0.11245944524753007,-0.8222258069467512,-0.4298512366681927,0.23832239085595094,0.7730306585087311,0.614233507416424,2.9146024316576735,-1.6801336982028567,-0.3180495220132554,-0.42322482427607766,0.06194980551575147,0.09859413150410078,0.0,0.25355319553633493,-0.005001684660903077,-0.0012963131312760693,-0.10094457607050845,-0.09010566775489223,9.999206459913704,0.3879559443440947,-0.32170908968027895,0.012318493887751473,0.20376020212539314,0.03150032367654209
44,14071.369998251574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2032154638824883,0.0,-0.41536311421973526,-0.2649049792153355,0.7850720052296118,0.5658200160812366,0.2974185786483625,0.09863791748914258,-2.5421212533850754,-4.407691248691485,-1.4378331494224648,0.056471340456238917,1.0647529041206996,1.7393088625442608,0.0816432360666195,-0.10612747631716912,-1.5748511696177236,-1.5596317710992063,-0.2983748888116905,-0.6163202050580507,-0.08552994448378592,1.0164132727487003,-0.20829160894111365,-1.2298201710916152,2.548221207984412,-1.9967993133868371,0.17114472221999177,0.019840528688959302,0.31708068417046065,0.4389130032164109,0.0,-0.1616942374955611,-0.002538688902459361,-7.469137811811451E-4,-0.07001411025555565,-0.09283640669982403,10.331998107498748,0.3530298273205155,-0.42371204157830833,0.16227131309104084,-0.2901077026433546,0.3858849171847798
45,13809.757888686023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.061074564575926,0.0,-0.6307373925568441,-0.3578026801423978,0.6249966112313416,0.32197842146138056,0.14903846394322454,0.09033965082114775,-2.1041339082833868,-2.1011753490524523,-1.2174981884776628,-0.5482927293983726,0.5030946636207552,1.1925668843125252,-0.9559389481704998,-0.6981617431789102,-1.3563386952125451,-1.5281145709165826,-0.4725056553221324,-0.8507197020716859,-0.4139676994855868,0.5690748681175049,-0.28318872985239063,-0.551373421112983,2.629266017828203,-2.0955054358350687,-0.3458501784801604,-0.29523103290541497,0.25954396053461254,0.37842815800582075,0.0,0.18131031872825276,-0.0032175697286217207,-7.291692912548592E-4,-0.0797367517243162,-0.09481775807074766,9.67520759720897,0.3449343315027603,-0.37001866303991326,0.10580677306132485,-0.18541540548704305,0.3034323781632009
46,13743.355681918862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.180039913207751,0.0,-0.7662933671001713,-0.3759133046392531,0.7050870432731429,0.20537584389653346,0.12979552253938695,0.05238445152509349,-1.5684409913945638,-2.9170835586045074,-0.9265856516939073,-0.4346920667970848,0.3901370053888668,0.49984698275095685,-0.7442561127227701,-0.8657344419609171,-1.5298364878141493,-1.28592081553388,-0.1859275654380475,-0.5308477551574027,-0.2720929483535245,0.3246570984494327,-0.25460580868501276,-0.49208847776406967,2.898349118369295,-2.1313403318612743,-0.36146711342205495,-0.22686356533326985,0.2514827450767021,0.27553754888796,0.0,0.2488879812097315,-0.0036431065954600616,-9.597057780827965E-4,-0.08451664976380194,-0.09917513275388187,9.77463061770632,0.33430616012110503,-0.32679018263157433,0.13756093902613817,0.21598128250745274,-0.006596669298769342
47,13711.33877454888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0258201750452287,0.0,-0.7800387816593646,-0.504388597224844,0.6300484933243833,0.2098693033986011,0.125979134833689,0.18459604811470406,-1.3818490678844542,-1.8033554228703945,-0.705534776171987,-0.4354039817340467,0.2358323352728812,0.47887619545405696,-0.494242916969916,-0.297697313251435,-1.4109955836391044,-1.2181111656306407,-0.19517461697096183,-0.7554441405066967,-0.4164321634165665,0.42282756139813926,-0.12766265769882248,-0.16529755389368833,3.0181499430491443,-2.011777924812334,-0.21216510907465158,-0.23726256283994396,0.14518037575937487,0.27186828482974784,0.0,0.21709424491587193,-0.002509873836102808,-6.721192774880673E-4,-0.07341930586180716,-0.09801093818954781,10.153600233582981,0.25139936173592103,-0.28528857635673843,0.15356419455635412,0.2127972048593718,-0.02827483078702442
48,13699.271586382134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09387404435123,0.0,-0.6902083813083335,-0.4234558263693333,0.6899463050196534,0.2270671871066373,0.14820294053258032,0.09249318589502156,-1.4861574233997632,-2.976656470160308,-1.0465431504645015,-0.6008860179643344,0.33545282541774885,0.7288991922519086,-0.27926764912319635,-0.5717639267229112,-1.4848334352847785,-1.3040260304513276,-0.21578188678758403,-0.7054776186664875,-0.2944326555670107,0.4949626327384036,-0.2589911227920799,-0.4249209431642323,2.869404466175143,-2.0574579552890166,-0.1838018268852202,-0.23234485905441687,0.24488874338022804,0.2882875496733191,0.0,0.19190981527327597,-0.002850231076922667,-6.798767293910699E-4,-0.07503800609993022,-0.0963565609920553,9.747037162749049,0.2708943805692048,-0.31423442007743707,0.18492649531114952,0.25919877721102935,-0.04698053959916082
49,13691.73115206832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1361430321111288,0.0,-0.6827305150706359,-0.374252125227084,0.6811883393958282,0.1799604051683479,0.13618866950036765,0.06348690610283034,-1.4014495253095027,-2.419219359621901,-0.9482916583059658,-0.5597081341856296,0.321604585949556,0.6364005240480286,-0.3850401295190379,-0.7815099153129267,-1.5744621279697497,-1.2693212279570119,-0.17654111511714748,-0.6065529542556442,-0.268932215718418,0.4187700472524332,-0.20393197658554338,-0.4275963383725516,2.8352170678560618,-2.0988963707164183,-0.2354131705559514,-0.18673961120003238,0.26294552078911243,0.21660752449956433,0.0,0.15923127339559123,-0.003288542560576586,-8.857192474160246E-4,-0.07958907276851619,-0.09731231720167702,9.869478412960378,0.21922999391631193,-0.25185176383848545,0.1843680740970142,0.1598882254029388,0.08273097581633035
50,13683.618655850167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1164899013132117,0.0,-0.7041232477121661,-0.42247915490997745,0.6781288768833961,0.20934212026662452,0.15326862862239224,0.12058986240400044,-1.446387797592748,-2.40465607338924,-0.8751616325171689,-0.5822946110089187,0.30799805511318856,0.6193211103385509,-0.4638800635756657,-0.6215734841553546,-1.5051793950255647,-1.2816769823305556,-0.20605902851523614,-0.6917365053379214,-0.3202536760861999,0.459914205748012,-0.1639004691636703,-0.34073703557207513,2.904422183788647,-2.0888674728196643,-0.2284495292828323,-0.21218184113457866,0.22828932657222428,0.2677167224874249,0.0,0.2009287843337217,-0.002806765243829547,-7.223610032992651E-4,-0.07394141336148129,-0.09590422580483794,9.908582156900017,0.20416687564972064,-0.25238160186237135,0.19147735859969395,0.1789711377624037,0.054846842261349366
51,13681.812800536978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1119850145278272,0.0,-0.7003414121347312,-0.4206884283644237,0.6822570468809477,0.2097211091103118,0.15199683784912807,0.1103950544985123,-1.446653042260014,-2.3686354260506812,-0.9153591213081386,-0.5625931287769877,0.32076086768442563,0.6136030988150398,-0.3476698248598409,-0.5591929261169116,-1.5280217344712168,-1.2687104299819811,-0.19710731591486988,-0.6800380627332572,-0.30005824211098064,0.4701855730125013,-0.17866661827631566,-0.37016531270258973,2.8808311818012027,-2.065638548184215,-0.212822936459053,-0.21078999511144,0.23480939680008517,0.27249425659715165,0.0,0.19849142705669415,-0.0028821002924435614,-7.355290495082695E-4,-0.07423651361826047,-0.09479791315430852,9.884670498195119,0.16524481983564937,-0.22259057328982018,0.2078141602135342,0.17100236093628993,0.08836053533803831
52,13678.273339692756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.109611060212125,0.0,-0.6947501365855189,-0.4175187966440794,0.6785848349571277,0.20888699279626238,0.14940879014834046,0.10872439008297258,-1.4488241110119127,-2.433108728845331,-0.9205624216531225,-0.5695003817179973,0.3190480156367684,0.6437105941338335,-0.34473248507971754,-0.5817927284197172,-1.5447737559807533,-1.2690268853111333,-0.1998738282991252,-0.6781116381246068,-0.287044845669042,0.47388454633776583,-0.18082470861771577,-0.38435336807124015,2.8682007190645407,-2.06764325074052,-0.21296151963507684,-0.20971065969215863,0.23655181423737034,0.26645712649022113,0.0,0.19312172270526254,-0.002863792056203729,-7.308617529799279E-4,-0.07285041226470512,-0.09300692437669193,9.895552947382985,0.1112311369102256,-0.18291909801105435,0.22921088936129694,0.1448042234333025,0.14438213933418131
53,13674.597531566156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1088803350583405,0.0,-0.6901831422089553,-0.41364286909529613,0.6766489258580313,0.20702795204324906,0.14777401433454268,0.10644386592949165,-1.450273526415072,-2.473570142262804,-0.9218177142398305,-0.577931992513295,0.31436505337378035,0.662814906723499,-0.3479875032819813,-0.6076989337901728,-1.5701449421877012,-1.2678811313321,-0.20204088172027215,-0.6717981838103266,-0.26327387653731193,0.4748681075350697,-0.1820558065392525,-0.399764012205973,2.851416188163211,-2.065327828055769,-0.20969946042254015,-0.20406448865816312,0.2403946530389917,0.2609312532795817,0.0,0.19112122463664827,-0.002854913683136591,-7.274382702625982E-4,-0.07100454418923796,-0.09010490027171586,9.937095174067196,0.022667329041638512,-0.11693278750345189,0.26529164507651637,0.09364200655333507,0.2516546502790099
54,13671.745873611102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.105305367008042,0.0,-0.6934178443606045,-0.41984695587944676,0.6730291144266096,0.20189551473116735,0.14755061019902163,0.1109237541233864,-1.4522831415314394,-2.4760160658748926,-0.9027455824644174,-0.5842618215158086,0.31219049607811006,0.6426064312329062,-0.3763652697182349,-0.6581763623500637,-1.5938911915895562,-1.2522362129615578,-0.19498449029840922,-0.6599609483864398,-0.2476426819842538,0.45103057210808123,-0.17597622007427205,-0.3755147621529602,2.859397964748086,-2.0691152911935613,-0.22398138383907593,-0.2064591457417844,0.23699291516450394,0.25364410598768766,0.0,0.19811690967036574,-0.0027811458042951995,-7.079481121473615E-4,-0.06787048732203059,-0.08645496957452252,10.126918054702362,-0.10432741031818213,-0.021486573850506133,0.31822246316126207,0.09964719559912946,0.32081996814178837
55,13669.9406759421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.105477811322741,0.0,-0.6958437768234982,-0.42217939286305795,0.674818238737141,0.2035112870775595,0.1489311430160328,0.11122418253619737,-1.4712587791901544,-2.444363800399165,-0.8979155141895048,-0.5780671684994123,0.30686876717552264,0.6366472839278448,-0.38489383540992045,-0.6536018485641882,-1.5975679684998627,-1.2514894523095996,-0.19148891682418426,-0.6527922732544124,-0.2556666568316758,0.4457679740619021,-0.17174162693120806,-0.3599359097530635,2.8571817076399806,-2.0618785778111786,-0.21723468364098786,-0.20255525510558253,0.23665510913896096,0.2556042864183427,0.0,0.2012707345750318,-0.0027314797990264164,-6.926390331057148E-4,-0.06607596654083166,-0.08406806348413265,10.371140065152918,-0.19202641559933753,0.04430064204982123,0.35623505723386856,0.11515224692139658,0.36358879509509007
56,13668.598923149344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.104623214755584,0.0,-0.6979820662456874,-0.42420143092763096,0.6747870352401804,0.20630231535937052,0.14929045871287042,0.11291449948632802,-1.4735006392844348,-2.427550172711497,-0.8947526794489831,-0.5720813517958738,0.3067683685978259,0.6358312495191071,-0.38727393180196457,-0.64740851022826,-1.6019209797831697,-1.2506093787638097,-0.1902121586951078,-0.6482434942129373,-0.25926611371056935,0.44576382224155586,-0.16936029755402376,-0.3430867814195495,2.8620071146071813,-2.0633690688084787,-0.21965472324888827,-0.20476076978258448,0.23462325768700806,0.2583900163722637,0.0,0.2019994544519388,-0.0027142086132345496,-6.887772847046382E-4,-0.06512821714644758,-0.08215303503572413,10.53560754272275,-0.2663562743742834,0.10094507927186172,0.38701735388824754,0.138561619574935,0.388598664548489
57,13666.794897918202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.104761408341898,0.0,-0.7051185892066301,-0.4248136271448296,0.6786092124250175,0.21204005453587563,0.1472724255131191,0.11093220856517165,-1.4972240909096723,-2.3757764871164984,-0.8943770278129124,-0.5592129369815192,0.3109950642399041,0.6293673396193009,-0.3920690000861348,-0.6224472722152753,-1.6036958235699357,-1.2527486893865374,-0.18847006712219783,-0.6384228916139046,-0.26019142492927333,0.45211266593231786,-0.16808626898033674,-0.3132752512695026,2.8693809790013276,-2.0615680045813694,-0.21867073794671393,-0.2058523870627585,0.23559889651991076,0.26236847896152393,0.0,0.20078477414661627,-0.002649445491274446,-6.69067461648128E-4,-0.06439267294978468,-0.07929479772415068,10.915677384162803,-0.3805908616105401,0.18323307751252121,0.44320157267463395,0.20089103983471265,0.40820627504315465
58,13664.153358911319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1091120676988802,0.0,-0.7088425755058159,-0.4266001173951253,0.6851646713036009,0.22102639473127703,0.14873788363774276,0.11177793046766928,-1.5093967249057498,-2.3584044842216763,-0.9007322720533693,-0.5495520761683279,0.317648636563435,0.6422780978662253,-0.3966542569425481,-0.5888274733193783,-1.5961458672149724,-1.2623328429616891,-0.1905944769662791,-0.6409093111658484,-0.246222339553493,0.4689593622521875,-0.17241409164158936,-0.29695792689381806,2.8846600713556554,-2.0701452117516617,-0.22080960588214615,-0.21353063924762203,0.23677796821164218,0.2734927293646627,0.0,0.20302243069820683,-0.00264226062941598,-6.656466649220549E-4,-0.06612922894018594,-0.07718734974013419,11.327896286591551,-0.42315764367284564,0.20500885445876169,0.4839964469399384,0.2737909282872146,0.40172112393217696
59,13661.260186652045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.109924310651034,0.0,-0.7103702121512159,-0.4262604251037013,0.6880171642904477,0.22555432388360305,0.14709019051848726,0.11005020264359314,-1.5178827215780275,-2.3562756615286906,-0.9046240286044822,-0.5401295910178475,0.3215455085132489,0.6480194205196385,-0.39621332897155637,-0.5567130531363422,-1.5956543444023732,-1.2662264396167517,-0.189395846953158,-0.6385924642573501,-0.20915083886780303,0.48730963015384565,-0.1811389329502184,-0.29019513074103787,2.8905628668694052,-2.069577264575423,-0.21715542946430622,-0.2127131748174852,0.24027986257567024,0.2798712491901876,0.0,0.20162079101717084,-0.0026563669615417267,-6.681886432435671E-4,-0.06911821378266256,-0.07251476130294456,12.002006911852932,-0.5169516535706605,0.2580417797289994,0.5640451063033154,0.3710134740340077,0.4374480276300516
