Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed
60,13652.408077106462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3015182098948619,0.0,-0.4445737706393029,-0.21493446011766837,0.6927266769325934,0.18136249054729242,0.17957385831352293,0.18853094947479954,-1.691171116042751,-2.4124216486171144,-0.6736090129119766,-0.19322211242650725,0.2993279080906968,0.6177704971483945,-0.3332470404486911,-0.48784101260373697,-1.7010371105057387,-0.1505029201910468,-0.09052506855482845,-0.8868152827128527,-0.5567220048091526,0.46515320584030456,-0.20286914920983026,-0.388919541064618,2.8125698838142994,-2.0765029230985026,0.023907236758034283,-0.2815704036005283,0.21063474370221308,0.25651216959511247,0.0,0.17575648195899368,-0.0028379228352922096,-7.234064521497584E-4,-0.08661101371122243,-0.07823162239679265,8.776881204322752,-0.3428046998045042,2.0182671428177983,0.07028595082855185,0.23394931721688872,0.4492832130958613
61,13651.348472881762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.303778713320375,0.0,-0.44390544890506495,-0.21254623565104644,0.6940760131123018,0.18383596905043392,0.18264362695595399,0.18834290035290163,-1.7039034390336059,-2.355515642342167,-0.6806247216529946,-0.1931770224836771,0.3349105391939478,0.610322015070465,-0.35312567894958563,-0.47521203493374237,-1.691832658304664,-0.12849136692824575,-0.1090560639172839,-0.8902615710326556,-0.5809016293175479,0.4689063248771415,-0.20709096642294936,-0.40807429843354376,2.7948237610739617,-2.0750717868175936,0.022866126838223245,-0.28439114561626805,0.20998753317724292,0.2565226156426974,0.0,0.17128899095570027,-0.002866809645336138,-7.328499436346534E-4,-0.0868013783320133,-0.07673476789092543,8.56155913575777,-0.34558317838794256,2.1005126366474145,0.04318032136815236,0.2559711701444535,0.4624685070229786
62,13650.377603415593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.301483126732171,0.0,-0.439215525282226,-0.20983024723000354,0.692646464882362,0.18075455511921226,0.18098928504220912,0.18526394417612896,-1.725840019906338,-2.30732000816214,-0.6856450261484668,-0.18562273137401117,0.33741205476534103,0.6283844894843699,-0.36917831384760974,-0.4846472758484704,-1.6926461092014677,-0.0783562293424427,-0.11927590514419113,-0.8901563171168891,-0.5943538123442691,0.4636367709807758,-0.2051788962536634,-0.4391589812836353,2.7830676571860185,-2.0693418169400797,0.020406986247338957,-0.2819744936763182,0.2133932082782658,0.2519097670199076,0.0,0.1648466949319107,-0.002819782207510943,-7.187180942187127E-4,-0.08574469532992343,-0.07338382641141958,8.192382040834435,-0.3516617557762163,2.2604690931132136,2.777514180994853E-4,0.30820247723770916,0.48939220735858235
63,13649.52182750618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2972652195159187,0.0,-0.43672055483156774,-0.20840523093122684,0.6923429987645123,0.17989671220599054,0.17656827048886714,0.1828746381480748,-1.7312805696995215,-2.2873180423258472,-0.6894713836913756,-0.18521088005652067,0.34050770772625805,0.6193258407343435,-0.37973084744894975,-0.46923626338383356,-1.6876677621249936,-0.08105431676973204,-0.1214650992248994,-0.9027677077517507,-0.5862278697262022,0.4449652207131719,-0.19899617910943312,-0.4764810481508935,2.7842210271692496,-2.070296196294055,0.020497195994429524,-0.2824199396992048,0.21303728913432238,0.2508608646783003,0.0,0.16408094032765505,-0.002812312093397168,-7.136124755782654E-4,-0.08418831586881105,-0.07254586330010866,7.8209631898878955,-0.34048071531734736,2.348117847665061,-0.060091599384595844,0.35997721538261346,0.4747160505700153
64,13647.672419066797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2985825748843864,0.0,-0.4399484244575055,-0.20824828805037296,0.694621542611136,0.18301452746607066,0.17531486714388683,0.18372825103011492,-1.7234456643301934,-2.3244917274600705,-0.6860472744778194,-0.1919735582173774,0.3269319370028791,0.6028653295963567,-0.36525999233503703,-0.4528967549321179,-1.6887384895148634,-0.07327369347218674,-0.11027186836010044,-0.9307186248752989,-0.5597760641199974,0.43406737278184915,-0.1944056821301999,-0.4813416507929221,2.7962376358231573,-2.0752482104468704,0.022870621499706718,-0.2843775896910186,0.21112810060664278,0.25469286350105014,0.0,0.16826860528063348,-0.0027952107119167077,-7.061021283871668E-4,-0.0835103762770936,-0.0700855699645175,7.166932871731362,-0.33055252971931287,2.47497357407187,-0.09818126359244406,0.41620205327855797,0.496111888395963
65,13647.147756036316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3010672402441035,0.0,-0.440418821506975,-0.2106051734629877,0.6930041439616224,0.1820148034033127,0.1741601395300799,0.186922781421072,-1.721873200807179,-2.3805411152683424,-0.6958779115654665,-0.18140234238070133,0.3114156210940883,0.6093215781296789,-0.343067292633936,-0.464890798895396,-1.7076015806127134,-0.07676227761026372,-0.08796347378809619,-0.9235269286520428,-0.5215957089661627,0.43443564377231375,-0.19111185845531395,-0.4474206136408665,2.807138894889985,-2.0752408642614633,0.022738790414500283,-0.28361932523628575,0.21639112048166348,0.25535977066866244,0.0,0.1716377309556014,-0.00273261170292682,-6.902307529772451E-4,-0.0821602569520376,-0.06971143969993795,6.851776577901917,-0.32185347987242297,2.5045982151266584,-0.09627529437514827,0.4436922088392922,0.4896323612872586
66,13647.016868312541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3000634089065066,0.0,-0.44033020776479576,-0.2119235911114469,0.6930220302726499,0.18485360780864352,0.1762484272566759,0.18873488784006673,-1.7276122575446324,-2.38658604681998,-0.675816152652236,-0.189398150833095,0.31677504997136846,0.616291213420689,-0.3378617050489512,-0.46028667608879753,-1.6998395449164732,-0.07722518111263692,-0.0932174528073139,-0.9325456480969763,-0.5182619018415238,0.44336334184870285,-0.1948970805508578,-0.43249677550407306,2.8120814687309807,-2.0766514098940996,0.02032681248658363,-0.2869437520656062,0.21376219176742445,0.2577375916241056,0.0,0.17119414458461552,-0.002737371697701243,-6.896152238576823E-4,-0.08232133543314592,-0.06902915539319235,6.56260879943714,-0.3175652399915378,2.5446594958923052,-0.09159685771452772,0.45690610111307367,0.5024429375085568
67,13646.917298702261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3007648349047916,0.0,-0.4409661425817022,-0.21114816136553605,0.6923119335968695,0.18279726705822136,0.17670762540242793,0.18874964104511843,-1.718580108022868,-2.382303171434399,-0.6912664232766759,-0.1837997525304139,0.3146226807436901,0.6038461627591761,-0.34133945095312357,-0.46447383244224966,-1.7053556460493589,-0.05949443126819626,-0.08975488246245551,-0.9247060627261673,-0.5200397006909364,0.44263087835125847,-0.19542774772800164,-0.4277861309063335,2.806156065393176,-2.072641574152329,0.02290305845077664,-0.28535990811467105,0.213835982749902,0.2560884474742843,0.0,0.17122145524850022,-0.0027385067466935836,-6.927581727923242E-4,-0.08220331790487807,-0.06837945492614467,6.3574040539349514,-0.3157805155634466,2.583630444404263,-0.09168805558215205,0.4683654977456146,0.5116327307597913
68,13646.630102937448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2995964073914497,0.0,-0.4403053572676952,-0.21171472003831138,0.6922381322796798,0.18436770837050845,0.1770307696720091,0.18823394766099044,-1.7307708805886415,-2.3820176246225246,-0.6750845354880181,-0.18932551764901415,0.31838385637251376,0.6177040161938275,-0.3383515944977564,-0.4614543877144084,-1.6981277284650071,-0.06827392361752105,-0.0951353626240215,-0.9286750457196589,-0.5189707743523825,0.4460962215064603,-0.19650646007834777,-0.4283111690547837,2.810168211233507,-2.0758449835668764,0.019790785687165517,-0.2872282857171641,0.21282846018583043,0.2571774465599517,0.0,0.16978398762026836,-0.0027309214666123177,-6.876205731483636E-4,-0.0819703350058551,-0.06812401568919695,6.208291964167737,-0.3121094437549746,2.599058260339443,-0.08584618783875395,0.4768382410958057,0.5144152640858479
69,13646.187815444231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3001570161671425,0.0,-0.440603225295128,-0.2112063589274249,0.69162793821367,0.1823266159062954,0.17670017086537193,0.188843251847848,-1.7159146944672758,-2.382222575075932,-0.6940871537422573,-0.18275496143528425,0.31505001400328014,0.6007531459352914,-0.34286840102660215,-0.46542698851928677,-1.7059544322335745,-0.04074387095291954,-0.08981656496957713,-0.9215575570138349,-0.5226976320469056,0.4440108434704791,-0.19610159385005693,-0.4252546587004274,2.805938006802888,-2.0704113341997417,0.023296044511154242,-0.2850034422293735,0.2141502466811484,0.2560525474369131,0.0,0.17104095875761613,-0.0027422351882971496,-6.941835467643131E-4,-0.08227415766969558,-0.06733397987101901,5.9520475669542945,-0.3108966953002853,2.6513388795590576,-0.08871576764346337,0.4799613804978206,0.5409346321574673
70,13646.052369123485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2991265211191094,0.0,-0.44039899460052717,-0.2116744011632268,0.691836673938401,0.18410181758275532,0.17692369387878296,0.18784645521555327,-1.730936068087091,-2.3802745371578578,-0.674123822064308,-0.18982314319095214,0.3191251350460031,0.6185857023609658,-0.33896681120210326,-0.46056996060559635,-1.6970543421820676,-0.05391376017185257,-0.09663168818447518,-0.9281624787444833,-0.524013521624995,0.44706399548852704,-0.1972084241822299,-0.429859295098642,2.8106296761745773,-2.074927949422785,0.019891222036638994,-0.2868237749170863,0.2124951280492383,0.2574720740091696,0.0,0.16997864157227321,-0.002737335560801014,-6.891095195027609E-4,-0.0821368395403953,-0.06746451880395588,5.911268474122304,-0.30836967191484405,2.6504652874740593,-0.08110330331101621,0.47515379586605255,0.547614268894555
71,13645.838934184763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2987633547254318,0.0,-0.44063891883796186,-0.2118361955976599,0.6921860440848172,0.18397328305664631,0.17710684824518583,0.1873842415101913,-1.7354163521636676,-2.376241094593583,-0.6711470560662997,-0.19055991727288107,0.31981459861643835,0.6215629293930429,-0.33938146761354127,-0.4608691900443697,-1.698380710951982,-0.04282578073680322,-0.09787042235299663,-0.9263141963427465,-0.524839892879941,0.4471467838888658,-0.1968946118252653,-0.43290319226258334,2.810021237429238,-2.07464325053542,0.019316291424260577,-0.28682923816679823,0.21218535606140707,0.25715740756974537,0.0,0.16977597000254677,-0.002729406040973565,-6.863930477805891E-4,-0.0816872854530645,-0.06654310530862628,5.665359278982584,-0.30486281309605534,2.70975245571957,-0.07565070670810524,0.48473461644971355,0.5739545042670378
72,13645.263957587535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2971947118382419,0.0,-0.4422276047860495,-0.2123015206152701,0.6929451971134092,0.18260702819112296,0.17845334930856588,0.18694473158935537,-1.7328193959138731,-2.3577646127012866,-0.6843014366526259,-0.1884784883736892,0.3215046794755764,0.6027333108874037,-0.35011558463224496,-0.4658608666673181,-1.716852593479531,0.022640517845390368,-0.09668257350440766,-0.8922181071287367,-0.5309207309380821,0.4446266975956751,-0.1963043736218344,-0.4419065319896902,2.799848952208682,-2.066819598740276,0.021792391157481605,-0.2834707499618136,0.21262827795421246,0.2548611113244792,0.0,0.1706478767312313,-0.0027099248322347705,-6.830649855277355E-4,-0.07832901716188853,-0.0604475020438723,4.123663084479178,-0.27441204955805953,3.1069089099624794,-0.02444085038391159,0.5523950044268424,0.7587943506628195
73,13645.158855334024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.298138397787619,0.0,-0.4427018040453563,-0.21153341610577517,0.6926103077039651,0.18079392491063861,0.17860418985733303,0.18674711993757606,-1.7189813920094568,-2.348738259242588,-0.6973368015158505,-0.18355566747644594,0.3203036594520178,0.5911193730672575,-0.3556719872397105,-0.46901388289682383,-1.7185065975260296,-0.004639193669655095,-0.09513852147104473,-0.8803578154696252,-0.5392743966731907,0.4441453252616009,-0.19556349770698744,-0.4381280111037668,2.793993955485023,-2.0656941852041726,0.024465544915762655,-0.2816900321091272,0.21232374785461802,0.2534660072004489,0.0,0.17153146381404594,-0.002737979844024886,-6.939772535207293E-4,-0.0784354608728538,-0.06271137783030035,4.5898829882920325,-0.27205975905116864,2.987032990020578,-0.011939749604484039,0.5184041554957415,0.7265767837751302
74,13644.604365975903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.297945757250559,0.0,-0.4408344525843548,-0.21238808012691923,0.6920285844281364,0.1830141546402173,0.17777789826681253,0.18716306844399777,-1.7417924296343177,-2.3635634705931987,-0.6771189904031453,-0.18714384520330518,0.32226532998583896,0.6194975220403174,-0.3424310298438107,-0.4662122643857939,-1.7129101581878619,-0.021690990406477678,-0.096004021335807,-0.8938960002416965,-0.5263243163663439,0.44837198038156806,-0.19658920738619504,-0.4308540227750112,2.804142549989724,-2.0720408675867903,0.019324503971636802,-0.2846639806615708,0.21334977693410406,0.25555166464520884,0.0,0.16964923975424342,-0.002699708644514692,-6.78450779741965E-4,-0.07768821129013484,-0.06202820938377579,4.606158768241722,-0.2692637613458308,3.0002688676485763,-0.03341914068801894,0.5554739854717122,0.7003318716739002
75,13644.352172805802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2976417635751258,0.0,-0.4411865806400836,-0.21217107479194522,0.6919898716240662,0.18319984454519653,0.17800843928650661,0.1875101473819907,-1.7391127211961475,-2.3623768579082536,-0.6784084096853501,-0.18768820130038721,0.3215097177616479,0.6142514276916101,-0.3432721915001304,-0.4659899423753368,-1.7145120179648106,-0.01631492331926128,-0.09599274914846433,-0.889609570295343,-0.5281640477630085,0.44863772675732827,-0.19773834530053294,-0.429808146782343,2.8038438000121353,-2.071673119772099,0.01994172232781776,-0.2846250925810397,0.21306561284261122,0.2557811879762628,0.0,0.16992877506371726,-0.002699610496525091,-6.78722923200165E-4,-0.07662603075423759,-0.06044882327937833,4.358128503727944,-0.25624664337826064,3.090821442547657,-0.030441817592260466,0.5892687059828526,0.7317704531503507
76,13643.91907335363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2975353631108166,0.0,-0.44118726073522935,-0.2118871036229705,0.6916838219211221,0.18342065525526363,0.17804653522567257,0.18774962473665735,-1.7358491494410044,-2.3620262820422377,-0.6795456888044014,-0.1876648266556579,0.3207205688055975,0.6118146933955474,-0.3433371083654278,-0.4659697208802175,-1.7139720062596642,-0.02671858564670894,-0.09670882773673266,-0.8853767650885447,-0.530770442587915,0.4497339796251688,-0.1994064645857401,-0.42790548642087756,2.8041548819044686,-2.0730159400109507,0.019894888907953476,-0.28533636854955685,0.21298569367535858,0.2561913615888335,0.0,0.16950622477978486,-0.0027061116005322634,-6.809238617668282E-4,-0.07534101260708684,-0.05930228746725986,4.393977385970634,-0.23858043291351896,3.1439230613991174,-0.030783012600649026,0.633039251410117,0.7392071398631037
77,13642.86087530563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2965340503228153,0.0,-0.44095598556131865,-0.21113741266809588,0.6899778786301082,0.18346937702817637,0.17761688026027334,0.1878635765420348,-1.7235776582296107,-2.3584977237152818,-0.6851214742145271,-0.1862518182993046,0.3203144245506454,0.60525030398598,-0.3475114363549204,-0.46589495705220313,-1.708465703682507,-0.06614268670737972,-0.1007153153275468,-0.8741028336378831,-0.5465772542021949,0.45280869546447544,-0.20488508956932192,-0.4270519029398591,2.8050233978787045,-2.07719329448178,0.019163765659697195,-0.2883809514982334,0.21326393536198762,0.2576230360237926,0.0,0.16736461336613248,-0.00274822268485455,-6.941766043771779E-4,-0.07228409871084293,-0.05717010822363306,5.25752691998935,-0.18973932624522052,3.2114652713037914,-0.028575814237780394,0.746640317313058,0.7334292407600727
78,13642.59932837097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2970733456093826,0.0,-0.4407053575805027,-0.21111345291821665,0.6895590388820211,0.18272409870307318,0.1769851405277893,0.18732618249860788,-1.7187373546284102,-2.3591932360487022,-0.6879258741075942,-0.18562693821060167,0.3205754330650721,0.6054043480869349,-0.34945733805495727,-0.46557978769943026,-1.7042383499348588,-0.08332893772976122,-0.10220622423230794,-0.8747375802166845,-0.5549714221765816,0.45263890999782797,-0.20551591229514748,-0.4322471189582971,2.8049790257967175,-2.079174923303089,0.01893247498084982,-0.2889343154128895,0.2133045493712685,0.25738015087820415,0.0,0.16640262521287089,-0.002770924747994118,-7.011295933145736E-4,-0.07138093875696926,-0.05679531533460779,6.103257303955105,-0.16900293756940987,3.2009789426002526,-0.02388885917890165,0.7807369267738229,0.7303150294911749
79,13642.426908305413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2978110051902307,0.0,-0.44065937248432074,-0.21134575726248353,0.6895120851852944,0.18218457287965062,0.17653518417714179,0.18651601635720172,-1.7215844083399356,-2.3595514370570347,-0.6870249415031526,-0.18447421567537886,0.32128601695578407,0.6101719580806175,-0.350845246681574,-0.46551289917005667,-1.7007035027552277,-0.09720478831712082,-0.10312901285469656,-0.8825433402818414,-0.5574545657500268,0.45110662332587453,-0.20193977157688212,-0.4421028938088702,2.8043286223832733,-2.0818448242376424,0.017617766224380226,-0.29033948976535134,0.2140592086229688,0.25686553317138233,0.0,0.16457242766393995,-0.0027750411295082013,-7.020142690985675E-4,-0.06927568599610992,-0.0551177283808535,7.043409327152255,-0.1363311543220041,3.2629622154491074,-0.01939726022353431,0.8396295727929678,0.7582611178311771
80,13642.400260370106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2977782956064734,0.0,-0.4406258416985856,-0.21126756353503437,0.6897710447959242,0.18252413901668324,0.17655607969716183,0.1865044675710225,-1.7218196536569055,-2.360577670456454,-0.6857862637262517,-0.18528702158282134,0.3212210908608365,0.6098369177675229,-0.35102553288889393,-0.46538667893716834,-1.700092439892118,-0.10214894819714002,-0.1028846677024539,-0.8830609371611606,-0.5545556849871861,0.45042462142592277,-0.20025844907913057,-0.4434570737179753,2.804365798787661,-2.08224754189339,0.017523427764947586,-0.29040840194553996,0.21423715177659844,0.2569991224383068,0.0,0.16444777277222153,-0.00277314643239132,-7.014090649097432E-4,-0.06897255511017535,-0.054987339409072876,7.310218442969386,-0.13231749613990496,3.264797468989218,-0.018442628684796864,0.8438847198254088,0.7633040704091351
81,13642.39841572659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.297779296780005,0.0,-0.4406246802563442,-0.21126488191233414,0.6897837435007129,0.18254207223959454,0.1765565178295176,0.18650331375015433,-1.721843241803546,-2.3606241645190313,-0.6857333725320283,-0.18531968787681857,0.3212182087772304,0.6098354029377323,-0.3510206393429622,-0.4653744917053646,-1.7000713659261704,-0.10239639849434289,-0.10286676995585788,-0.8829927970449472,-0.5543868146703412,0.4503957574184804,-0.20017288663630148,-0.44351394540395217,2.804356784250548,-2.082265678084992,0.0175196794692218,-0.2904040845906702,0.21424550403473339,0.25700833787621674,0.0,0.16444425376876726,-0.002773025983594027,-7.013711204927334E-4,-0.06895577951055333,-0.054978994854925224,7.325152530893694,-0.13211459653091703,3.2650229138852525,-0.018346087342147623,0.8440658615673986,0.76369163285671
82,13642.31139852177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.29812869393375,0.0,-0.4405715984795433,-0.21128091904486004,0.6902018369148286,0.1829750056108295,0.17662674234821207,0.1867218924535489,-1.7220500858425034,-2.3625074410598956,-0.6850359848510367,-0.18599030553553317,0.3209310438336661,0.6097094646269589,-0.3497233418067267,-0.46500036967883773,-1.7000272437227095,-0.1026948016602889,-0.10178076709063635,-0.8805569154594942,-0.5486700106667085,0.44991049687209467,-0.1987332120608348,-0.44280185039576225,2.8041094673561875,-2.081961101763148,0.017850164623195452,-0.2896889227586123,0.21428537078092388,0.2571781379741366,0.0,0.1648778169490856,-0.0027680982895432497,-6.999418432925785E-4,-0.06898378072807444,-0.054982406465245805,7.398113178428941,-0.13249165267438381,3.2707066602465615,-0.01793575044015516,0.8357593380651491,0.7748708403056689
83,13642.307903030587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2981332296836814,0.0,-0.4405738810962471,-0.21128485884118198,0.6902132939257791,0.18299244510118115,0.17663048796524972,0.18672993834795626,-1.7220917606817203,-2.3625214381366866,-0.6850080735838014,-0.1859996628709191,0.3209281619895221,0.6097255772440012,-0.34967670721937566,-0.4649879635311181,-1.7000228305259033,-0.10268743890230474,-0.10173770064902402,-0.8803614504171968,-0.5483938845286563,0.44991094722852254,-0.19865337764254828,-0.4427499163503545,2.8040882165697663,-2.081939018439971,0.017859220284038718,-0.2896647596327562,0.21429052409652002,0.25719156038937535,0.0,0.16489619915381487,-0.002767845613034824,-6.998678927981411E-4,-0.06897375272534438,-0.05497183544774496,7.405871026172198,-0.1323981446572463,3.2716947639438883,-0.017915571662251103,0.835519796503855,0.7758159161657363
84,13642.29855064098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2981267857743066,0.0,-0.44058157684605964,-0.2112961237862421,0.6902194337893535,0.1830068499240343,0.17663580463700917,0.18674132377291972,-1.7221527015043998,-2.362475956410279,-0.6849763410298003,-0.18601488520967188,0.32092881043900534,0.6097465626163193,-0.3496328236922289,-0.46498692219266297,-1.6999465669585636,-0.10272320600447896,-0.10170900635267623,-0.880159179212377,-0.5480463822144748,0.44993516889880647,-0.1985523430874534,-0.4426152258027433,2.8040590387373605,-2.0818990766144383,0.017872073623383517,-0.2896352427911575,0.21428968224426215,0.25720419130684596,0.0,0.16492941041692802,-0.002767484429230854,-6.997625721362754E-4,-0.06895221337576805,-0.054951011834777165,7.423968603346455,-0.13219912378438384,3.273547542139944,-0.01800664043983236,0.8351654332633965,0.7775567528754631
85,13642.294146719218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2981252268336374,0.0,-0.4405831667883136,-0.21129783405928906,0.6902206992085345,0.18300912690939375,0.17663692742298112,0.1867429755125229,-1.7221650196233889,-2.3624652412553395,-0.6849696727814599,-0.18601748756475275,0.3209285617542252,0.6097487286324678,-0.3496242679867258,-0.4649866494177994,-1.6999314671942614,-0.10271520094433899,-0.10170359200404828,-0.8801207758671026,-0.5479826372515357,0.4499412999116852,-0.1985366943233537,-0.4425840097163509,2.8040537495081694,-2.0818893600723207,0.017875760616360033,-0.2896283793508106,0.21428925240499963,0.25720704337013595,0.0,0.16493686356382892,-0.0027674097412067355,-6.997408251710114E-4,-0.0689472738985991,-0.05494621666191785,7.428481400097928,-0.13216201845010592,3.2739875867510744,-0.01803827513119578,0.8350859747753554,0.7779561057526821
86,13642.29286982089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2981247185430607,0.0,-0.440583759085134,-0.21129825496303756,0.6902210989296108,0.18301035654364,0.17663735197074,0.18674330289118288,-1.7221700269213378,-2.3624605147067657,-0.6849666594754252,-0.18601706680615668,0.32092830005395545,0.6097502411900763,-0.3496222096564493,-0.4649861822092146,-1.6999329239221526,-0.10270307832691913,-0.10170359280630334,-0.8801065329668449,-0.5479690152422207,0.4499475071214889,-0.19853353639065818,-0.44257809147669375,2.8040519237086126,-2.0818864313931416,0.01787604503503586,-0.2896272549834074,0.2142891146564769,0.25720870481493535,0.0,0.16493856885476355,-0.0027673892230212433,-6.997347877131955E-4,-0.06894670355655139,-0.05494563258536004,7.4294238412068205,-0.13216906965117842,3.2740684399308386,-0.018044758076244425,0.8350538929454028,0.7780307653804729
87,13642.292832008767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.298124419753908,0.0,-0.44058403104759114,-0.21129844449010918,0.6902213643512123,0.18301062166441068,0.17663751619857723,0.1867434240844605,-1.7221723734042205,-2.3624587543425246,-0.6849655145781166,-0.18601728118626865,0.3209281145834278,0.6097508871836491,-0.3496212382777594,-0.46498588251405987,-1.699933330114794,-0.10269371991218948,-0.10170457642281679,-0.8800997124987537,-0.5479621693718231,0.4499488279637613,-0.19853241806536862,-0.4425739320439073,2.8040512029956517,-2.081884713132832,0.017876206688904148,-0.28962660023405934,0.2142889790769933,0.257209247881786,0.0,0.16493951389263328,-0.0027673786039308194,-6.997316389431203E-4,-0.0689467021302828,-0.05494550733012214,7.429928912835005,-0.13217812802720186,3.2741016153771607,-0.018047959013871205,0.8350331127274567,0.7780631115733118
88,13642.096035056036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2986729145555795,0.0,-0.440834233815805,-0.2117829252345427,0.6913010305666473,0.1840626850811038,0.17701856581232628,0.18780605959346486,-1.723685688771429,-2.3659042988925383,-0.6829804908976036,-0.18816377669328352,0.3198320791322884,0.6089989186439357,-0.34475379441778814,-0.46402127657616393,-1.6946698881967523,-0.09347626447945032,-0.1022803953371592,-0.8763717668083453,-0.5267213732827455,0.45271556687763254,-0.1962851489804901,-0.4297654120938891,2.804265072387449,-2.07892623933149,0.01930612881305011,-0.28738330359080894,0.21357334572337947,0.2579525776516253,0.0,0.1677145096880747,-0.0027436766968151633,-6.929316224771044E-4,-0.06812868083178818,-0.05393416837535318,9.177049378659074,-0.13993735882651237,3.3893218492261483,-0.03661086105862013,0.8112045504078204,0.8699380438704085
89,13642.081550974686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2986011859632556,0.0,-0.44088665367664465,-0.21170190701102062,0.691200280620579,0.18401746421135048,0.17708796206026076,0.18774220649669807,-1.7243255622431386,-2.3650404304544312,-0.6827693476011889,-0.18776450716286067,0.31986773951061065,0.6093697236034351,-0.34486091369725635,-0.4641280408724703,-1.6947538301737335,-0.09441064735381959,-0.10199004332766219,-0.8768022706022528,-0.5270000492857642,0.45266492906814043,-0.1961239060719121,-0.42990660935762626,2.804163976865921,-2.079066360814784,0.019196751802548827,-0.28763942921606467,0.2135959720729867,0.25793691818882314,0.0,0.16749438428264005,-0.0027430796157292443,-6.927288157059674E-4,-0.06806677129365016,-0.05394385379876296,9.216708183279717,-0.13963307942314648,3.3868116014105447,-0.03784989245034409,0.8134219352518531,0.8667720008899575
90,13642.078279889662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2985989690081163,0.0,-0.4408862598803906,-0.21170098059467307,0.691198287043457,0.18401683375965006,0.1770887614760666,0.18774106416777842,-1.7243302689433686,-2.3650263787142127,-0.6827679486230614,-0.18776070317838284,0.3198691767270535,0.6093724622238295,-0.34486476453083403,-0.4641312059177832,-1.6947496299022,-0.09444058050024162,-0.10198284738213269,-0.8768219525525555,-0.5270074521586177,0.45266352005776517,-0.19612199268686106,-0.42990740030934504,2.8041617089586137,-2.079069342020391,0.01919421711215413,-0.2876446991761609,0.21359636958291617,0.25793651071605683,0.0,0.16748921184725796,-0.0027430799102633905,-6.927289386571234E-4,-0.06806476399726995,-0.053943283729801436,9.219109407694617,-0.1396181892906407,3.386792712556209,-0.03789640405289212,0.8135055218309415,0.8667124793179942
