Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed
28,15458.88276821627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5891932109381142,0.0,-1.0167724435534666,-1.1074082099792792,0.5795936149258631,-0.40432108546080275,0.3127683049094216,0.04699600884554783,-0.7699673292594118,-14.71167207918685,-3.0071870304893555,-1.7711669326901207,0.37647179057314545,0.9540604754327826,-0.5518821607198808,-1.9517118813352468,-1.7112961863063845,-1.1420908922279709,-0.17981142354468307,-0.7056917540999386,-0.14223696323162377,-0.1362113489204077,-0.12001816296799554,0.2209498869930137,3.849364306295103,-1.4658897853674242,-0.3581628104030954,-0.23275378231984767,0.09965998750083033,-0.10801599646844254,0.0,0.4348923836066609,-0.00832807301844557,-0.002172475677039322,-0.11551422909290363,-0.11151931202806743,19.11397695805112,10.247618580486265,1.8939037494916666,-0.004821430651021034,-0.0018769233798618945,-0.1770315447946992,0.2673530838167898,0.7531248261035653
29,15368.185016613144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40308667448166147,0.0,-1.5925087514420304,-0.8006275211050484,0.4577455602228102,-0.336565812221315,0.2172823153687593,-0.419187082411612,-0.9378105321544887,-14.86661588727962,-3.4853820915572755,-2.0701894079372516,0.3240928002973234,1.105453805292314,-0.5720311646878127,-2.576112320410087,-1.5621289011205135,-1.2769322089311275,-0.184752627295507,-0.5308553144352015,-0.3215035403334101,-4.760660134364436E-4,-0.1980573388363391,-0.15624544659167638,3.678903291614304,-1.318061610512493,-0.28148652584410433,-0.10436087561045085,0.09533714709529328,-0.28517759985979757,0.0,0.06988228396949114,-0.007060534109934362,-0.0017255813582384575,-0.09852487590366704,-0.10577520444389295,17.968507707666895,10.008944729294512,1.3220480653134419,0.03553248424353013,-0.04600953044792031,-0.24609445868658975,0.38373387782310975,0.5767492023106552
30,15215.350337074653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3609946906246971,0.0,-1.200404401558394,-0.819758061668675,0.4227219418553385,-0.3092917219784456,0.02833769077371051,-0.7027950652891997,-1.0623517908960511,-15.241257169803497,-3.518252803791793,-1.7499497523436949,0.3768601774652285,1.0658156440273925,-0.47923237307377997,-3.27872112839852,-1.4187715523301179,-1.4072841281141315,0.0065120976686331156,-0.5831706424824835,-0.4615247770516076,0.053414328848695465,-0.2824829613256422,-0.8357247087467883,3.489525773295502,-1.6260743960197435,-0.19571923324847243,-0.11003874903502492,0.13139709002703465,0.20699341150634842,0.0,-0.3839626069752906,-0.006218102442444356,-0.001494568296708194,-0.0877384636957942,-0.10143670723730716,16.535470662326524,9.684039503357253,0.6417077757614538,0.05979969747153098,-0.07551194314109234,-0.25651393247773024,0.43388286149578453,0.46758746016315983
31,15096.29115723712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5552874825913011,0.0,-0.8021111011110709,-0.47918043163017476,0.3513895680956016,0.08035119191627876,0.07090912570203098,-0.5501489404159303,-1.1918244295281668,-15.665112248824796,-3.0425469451011233,-1.3217451098575288,0.41087080949253063,0.9554956681671738,-0.5057129848749978,-3.722324367941341,-1.2803923402915651,-1.5138764117226837,-0.13429283433558506,-0.5316548753413533,-0.4628734950132765,-0.1190143501462598,-0.5183002089982158,-0.9490570724563161,3.4980720698403514,-1.677054674642865,-0.1583156823213545,-0.05713360911951471,0.0019485199459026714,0.04829674508546822,0.0,-0.18344025028879613,-0.005662866731707859,-0.0013605545049373763,-0.0811601580706374,-0.10069812091194802,15.410832543771612,9.419068689668414,0.12960065548076716,0.06094591658495397,-0.07146294501106429,-0.2256489489695194,0.35520416402266225,0.5082877694774353
32,14992.164223176167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8395170743236444,0.0,-0.8659423522411931,-0.3726857958756189,0.4378220891556262,-0.09377051382236662,0.22619551899240575,0.18265418758030816,-1.5368068707667324,-16.23201553641794,-2.1825420147152244,-0.9394952646989643,0.20453287261786185,0.7409069106872059,-0.7311220547884596,-4.045113215537498,-1.2428551459086685,-1.8890959840039994,-0.19676873765352987,-0.47985559000551026,-0.6109860395009976,-0.2360545096494136,-0.43562636460346893,-0.7360809577617962,3.0910591766969127,-1.6750698427019555,-0.029348885397452507,0.15021275508027254,-0.027742103344728118,0.11790579521925297,0.0,0.006069415349759577,-0.004762387916379357,-0.0010510446564380555,-0.06962680851569106,-0.09448652507006756,14.162180376451827,9.118782648385032,-0.4190611463537889,0.09398724153397918,-0.1089296991546843,-0.2773468121208586,0.15390027095128261,0.6805911512340426
33,14934.056552325927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8648020624437902,0.0,-0.7477259905913395,-0.3442500534359116,0.49246523321133606,-0.11861794885009277,0.1451933226858324,-0.03466965827061319,-1.6170979328071067,-16.521559804601576,-1.5664799079058442,-0.9729648357631036,0.21801549656441313,0.5381117053428772,-0.8678598061107604,-3.8610654103547617,-1.432097986741504,-2.0304931126164476,-0.242881456470798,-0.6287608878597175,-0.4920224031197797,0.17552003215242817,-0.1662941047714951,-0.2286124805639097,2.938909759592484,-1.6275587460550223,0.10879659410423814,0.1872253980398294,0.0026739127139020595,0.12953858019520978,0.0,0.09174938658338534,-0.004428910272829311,-9.656079910931818E-4,-0.06574559713485943,-0.0928263173729721,13.605497775138021,8.98438862637431,-0.6444898419121979,0.08462469359641596,-0.08566236628227364,-0.26908402840208656,0.15210981139911495,0.6632332067527487
34,14910.786135350358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8368303129935031,0.0,-0.8001570833245315,-0.31757202262403816,0.49399817969616217,-0.011236508111181459,0.13822827023949077,0.08764732779883018,-1.4439033102136505,-16.635217851868816,-1.396067946477296,-0.9909218539205304,0.4121625331829296,0.42494435628371025,-0.8396390654229167,-3.4743056087703055,-1.4980243389346906,-1.8935968744156697,-0.3299906199656016,-0.4945347652979224,-0.5254935222937192,0.3997130283067918,-0.11219292415529447,-0.17054383759789604,2.9043317669091966,-1.5527430964612978,0.09995443069624457,0.2627321561188845,0.054868791766431835,0.24986546402997334,0.0,0.021113575455915384,-0.004693611978053952,-0.0011267466302825016,-0.07039325051368807,-0.09276322885438049,13.39128181313473,8.9371652540108,-0.7167131320656049,0.08583416188759223,-0.08860112218542225,-0.25077541411616283,0.1908661392719118,0.6472083925035069
35,14864.904314805124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8363602881876759,0.0,-0.8968106260066159,-0.4811960813232522,0.4582818704484946,0.2745111815656772,0.2355785629698401,0.12914837654631972,-1.4710992334881086,-16.811171724651924,-1.4041031231300678,-0.9897146150633491,0.39112242604903924,0.2997521146548273,-0.8647209838962799,-2.663616064727801,-1.632499590644208,-1.6652147705784826,-0.13524474273499337,-0.41212242505591096,-0.549377225328524,0.48925817123457194,-0.059584706999022095,-0.19849106494907393,2.85660812526089,-1.484230327280476,0.09991428228704971,0.21314247541257392,0.026502513183461855,0.3091159784034778,0.0,0.05852597830964766,-0.004451128129639425,-0.0010683756427504925,-0.06732974828234976,-0.09033308472562962,13.096147290171686,8.874366108663013,-0.8017401729438536,0.08465950566024967,-0.09597912809837177,-0.23851832659456876,0.17206024900599975,0.66485757394884
36,14798.544409817303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.839666386995622,0.0,-0.835783080778578,-0.41543604392556205,0.488944322238074,0.12430207109476746,0.11614178754950306,0.09450010556696843,-1.4521438891153118,-16.981050103668345,-1.5286605412982959,-0.9527611567300952,0.34467724913166575,0.4846033041038652,-0.9233615949482785,-1.4808624826556038,-1.7522906686442703,-1.4824975419460835,-0.02372395045832333,-0.23012200570929495,-0.5130376057775983,0.3642570094743424,-0.12952845922025374,-0.18865248507252413,2.807707721774942,-1.538108269878337,0.10736684837617995,0.21793869263255516,0.027372542867082784,0.3093029983250542,0.0,0.1588552976350624,-0.004299242128995716,-0.0010650801622576996,-0.06593233393947608,-0.08813323506621375,12.736673766143076,8.803347752512055,-0.8926531175888439,0.07439539254978587,-0.08987984950390272,-0.2061647974957963,0.19217346175293504,0.6486183221059169
37,14755.069588264301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0400264951151985,0.0,-0.7587565072614542,-0.40487141580582514,0.6474724212527541,0.14515748735304157,0.24390007409755743,0.1733850607887335,-1.643040368935064,-16.817021698734692,-1.430110782467475,-1.435649683971389,0.5127146965517101,0.6587137141371787,-0.4407873497885751,-0.6966054248877462,-1.514671139061905,-1.8833513214918685,-0.22910142344496887,-0.5973420853542706,-0.38107089436106245,0.18644889823988753,-0.16374015544633957,-0.4425764652344738,2.81796326119814,-1.70416206283226,0.09421757273235098,0.07673077136463566,0.13142617075207602,0.14462102284347314,0.0,-0.06752522225027097,-0.00416319653130102,-0.0010617430119155861,-0.06572567992819639,-0.08459703017935154,12.47111363959196,8.78545120776855,-0.9241168560282333,0.06405661438142102,-0.05779902098253025,-0.20825543491017207,0.18530005378346032,0.6809920020867524
38,14696.725395473475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9453522235780477,0.0,-1.0084322055033672,-0.5409746812402654,0.6795034535317139,0.3153039071688195,0.1309776948892406,0.12484148355671318,-1.7047704919139886,-16.25083118534122,-1.7095164459134262,-0.9303310519465682,0.3022859091184391,0.8905079180587466,-0.09866648726903832,-0.6218291925562445,-1.065204683305538,-2.2989352437047677,-0.8534867740697574,-1.1085942654701089,-0.3967246855168569,0.4597936663741912,-0.2090539177965811,-0.34954478297569935,2.8729363549962983,-1.8077510668243357,-0.20587539542102606,-0.0942675848931688,0.17244945240564044,0.3831606506644909,0.0,0.11752390124120163,-0.0040320293616165495,-0.0010712894743088557,-0.06728382020644005,-0.07844208797107129,12.24609660985766,8.833671540062799,-0.891682648679887,0.06643330708313205,-0.044988579297330966,-0.2241020312356363,0.19168444382493452,0.7367669667698628
39,14613.584176965145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1558532997798339,0.0,-0.7612335578259437,-0.4466329378793617,0.8221541182156271,0.3676581784258746,0.17969348436799948,0.25990933422782514,-1.4487135144424454,-13.755609831231759,-1.2568054435141343,-1.1603187826617396,0.06394454026908222,0.946497114824046,-1.256621765022781,-2.2625285751874253,-1.5258316776303094,-1.5148912095431841,-0.4002122522372378,-0.7129566738307953,-0.25472131860819125,0.5064604365052529,-0.07381144157618447,-0.4970177197889277,2.9946185325173778,-2.372476073027404,-0.41066923451805104,-0.487206300356786,0.3751951120216025,0.37358057903816905,0.0,0.17949716993250273,-0.0038247136127184827,-0.001001930368423094,-0.06915385799699098,-0.06378444010095938,11.858093714094755,9.061585755447908,-0.713870653328247,0.01675551649990213,-0.016678629419970347,-0.09039951139076416,0.6217927432243944,0.4418572315042417
40,14602.934210397005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.215438036722817,0.0,-0.7260355764422453,-0.3832304068897801,0.8435617698730717,0.35532509873492435,0.15679544091910436,0.1893506257138272,-1.5939501597819936,-13.670823343759682,-1.3723794697814544,-1.0895411509260537,0.282525234638061,0.9388505984916394,-1.1941287754592516,-2.3759378594777765,-1.7160983371295457,-1.4577728154688678,-0.33736747659816163,-0.5643451120306602,-0.1806111617923433,0.5526424504683964,-0.058468557348653444,-0.43639881739703146,2.92060864425829,-2.378216095313287,-0.4120718699925114,-0.4345457397249264,0.36608021332110685,0.35065553850243847,0.0,0.10502926895783181,-0.003982280717654382,-0.0010245924564342497,-0.07114801061906487,-0.06357299085795562,11.83371897156666,9.071308201812066,-0.6854474959402455,0.001499554014022365,-0.002778155124267082,-0.06866348099966599,0.3292381133867762,0.7491229725846582
41,14581.938957584807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.354200653980976,0.0,-0.6832609285116028,-0.34265674255531986,0.9897995927310003,0.38938533726673785,0.166811267150111,0.2777519351745394,-1.9206510984208638,-13.654291285915313,-1.6566753513562744,-0.9228238293802887,0.6227841529435111,0.9582592937156895,-0.841748140177811,-2.4775644835767734,-1.9788408552078451,-1.3067305259152695,-0.1645426603385368,-0.42243474486590993,0.025234938934693613,0.5555899922490275,-0.022076245995379856,-0.1849632452860101,2.7380479254591443,-2.3581837760503377,-0.332189122579182,-0.3486647708316909,0.5269888441145733,0.3494121439652122,0.0,0.2246274027105457,-0.0037660875838228377,-9.443956137987739E-4,-0.06844934049911096,-0.06328323603541636,11.797830832987785,9.069444103813838,-0.6107221029591148,-0.021123105087956617,0.031135193733065357,-0.04091295429714227,0.45321543727608116,0.5955837419047276
42,14493.235764827636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3757948835865477,0.0,-0.5647354542507366,-0.2878809449560624,0.894685785634539,0.5452649558321072,0.16978351998274502,0.29340276915726754,-1.7605226319179172,-13.559059682103882,-1.422339908186837,-0.9747020149055657,0.2166452732847809,1.5732376048305867,-0.546668148341855,-2.131174977674493,-2.2265646327063537,-0.9364035819356675,-0.09040483863733337,-0.27786044870203797,0.09079651080693098,0.7681540430976066,-0.016198700572250983,-0.14427060561167276,2.665389926895938,-2.325466076984476,-0.32552485964284184,-0.34293085142213264,0.4614789689981233,0.5141005314027033,0.0,0.306869253593668,-0.00380987025994274,-9.663983293051842E-4,-0.06980512481566985,-0.06851928844970535,11.726838333925548,9.028615552686675,-0.2929793326711555,-0.06159896153826458,0.058113768758280684,0.03487600242930401,0.2840095128592125,0.6733688000164582
43,14426.992634664974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2103612526377066,0.0,-0.5458971660640443,-0.3305222921707152,0.7295397411845217,0.303856462687265,0.11453652121656901,0.19023223286215618,-1.7631842230546717,-13.357822794769673,-1.5052888561911326,-0.7763193234054808,0.6017737683116561,0.8401270052907184,-1.2505161653958323,-1.4675499335306297,-1.9747021183834255,-0.9507753196597043,-0.23262360070731747,-0.43696331192024307,-0.043919797975820865,0.6338419150891206,-0.060968599799424095,-0.1628690872012345,2.8212726859215556,-2.4283009813771397,-0.5179595023516823,-0.4815299157044648,0.4153542643450959,0.3172599378118371,0.0,0.2626065433635987,-0.0034688060421619645,-8.429604581978628E-4,-0.06708546161945886,-0.07129710604316988,11.664154210576896,8.990141490867222,-0.030328099032065126,-0.05926849477368485,0.04309453087729681,0.03169962071626396,0.24969054591072806,0.6311091933295353
44,14329.531034451811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9328828293158045,0.0,-0.5040165728804189,-0.387349559042903,0.4103113888849009,0.19891436049220124,0.13156062588516923,0.03826318815014512,-1.9000064130140972,-11.411125420657868,-1.2375797516474918,-0.46770213743519257,0.2364532549496023,0.9914814931760403,-0.29235024959348,1.2916557740136758,-1.8670792947130905,-0.47435013948249805,-0.18047940274931445,-0.4050983332715025,-0.03613094709481265,0.5832214306710669,-0.09290928976305668,0.015131445541507776,2.6163413932531125,-1.7833530139277358,-0.07115917429268592,0.07937192623960532,0.14563756884810697,0.3083948139389878,0.0,0.29322497720114427,-0.0029116344420657965,-6.821730645944881E-4,-0.0684694218818953,-0.07064837847574404,11.340448182426657,9.188712884343444,0.25664877500655614,-0.1097807613784956,0.10158499344255523,0.1433052836512234,0.30394944587739825,0.5448328547975371
45,14208.185834985245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8814038811993579,0.0,-0.4732489163927327,-0.37885807495041,0.34735512347971564,0.08185343527919903,0.1419847108060328,-0.03278122097303439,-1.989330269194021,-9.389101376456436,-1.206968844431117,-0.40749617349046213,0.18012884202174395,1.0113651739775493,-0.1287513202398732,0.8955938806260807,-1.8576962264997,-0.34536942564494166,-0.13553963933657165,-0.40140215038440813,-0.0024384241112343913,0.4505954806764183,-0.12008121364134539,5.999965866165802E-4,2.592281409587915,-1.6482566534837413,0.046303005420728724,0.21727540538065268,0.06992019752607267,0.21048754446251605,0.0,0.24588677560612926,-0.0028297782160156093,-6.85972108930423E-4,-0.06975762597725482,-0.07290413326159265,11.544596715815597,9.260782666805223,0.5047748513930277,-0.14124436218585582,0.1318136726100378,0.18604395083910452,0.2587569800581684,0.5465665878791308
46,14139.773720759142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.87021715081015,0.0,-0.4691213800064665,-0.3726439036010787,0.3369280357677959,0.048598447216202975,0.13904611072853018,-0.055298473893850134,-2.004276917234445,-8.102497811348618,-1.21006026899296,-0.42250116032930146,0.1537667759859017,1.0097114324809937,-0.09309024293847212,0.712226315086006,-1.8447434954636246,-0.2851408703446368,-0.1259373378040937,-0.40998534929509395,0.018271254188694727,0.4009700851893023,-0.13051740231461895,5.152025651001006E-5,2.5977349146391226,-1.6079404598465268,0.0810864449182221,0.2535264296648788,0.037427970598483885,0.17912232578543155,0.0,0.22364997044480397,-0.002846397281779612,-6.978446400321618E-4,-0.07162955536444049,-0.07436024419337851,11.623952468717897,9.319034833229027,0.5724771915901606,-0.16064796411700982,0.15257596105270085,0.21653714976855076,0.23954855790406498,0.5425074231855508
47,14050.742851309644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8719048969496922,0.0,-0.4742376454563221,-0.3648729542918939,0.3445171002356934,0.03707836005898023,0.13015246560955285,-0.06594188427144537,-1.9957600276288534,-6.512966316657339,-1.2275611358212306,-0.4714549083621178,0.13066474851615956,1.0001366180361897,-0.09340855658392917,0.5369716451178375,-1.8248191931638176,-0.22923636924142476,-0.12806747754199585,-0.42670079419181234,0.04383405323631295,0.3671882796085544,-0.13814428864314135,0.005555974465741338,2.6176193628600655,-1.5913729965876924,0.09467615752976764,0.2609294377589991,0.01150903609025724,0.16385566131674265,0.0,0.20412787990259312,-0.0029124814970932136,-7.184202988025263E-4,-0.0746492281983769,-0.07614408635485412,11.684568399907981,9.403490758488429,0.5813953565830603,-0.18446409291539154,0.17954494395692572,0.256741135894567,0.22081879510380106,0.535641910883514
48,13976.152735264957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8829227401520218,0.0,-0.4838628359580234,-0.3593716385462156,0.3624783254982697,0.046364913941456684,0.12168448616763582,-0.0626712400958811,-1.9750496066864267,-5.281997440273256,-1.2454722929665232,-0.5212501589719182,0.12163286462369152,0.9895468837201629,-0.11771807752814852,0.4393229348689784,-1.8075709621490517,-0.20163255870020458,-0.1390148240667496,-0.44176224157973015,0.0637767108061747,0.36081089741758704,-0.14060562684526798,0.012919117930115754,2.6394856417767616,-1.600060909490982,0.08578926959934677,0.24250519433790563,0.003581734260678284,0.1677368795754938,0.0,0.19604830920829125,-0.0029846168003366176,-7.360950297463961E-4,-0.07733233008933152,-0.0774750723548232,11.709763203949876,9.481071601314365,0.5315733126685854,-0.20324531077772007,0.2015084698592414,0.2895632620694643,0.2072872904005714,0.5311182956916276
49,13791.938973590677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9460675930886593,0.0,-0.5214737145403958,-0.35521369989472706,0.44330709812181956,0.12004245969999977,0.11790514272808147,-0.008357255803440718,-1.8995180021831282,-2.278310718906953,-1.2167576977986205,-0.5884244089247048,0.16714468375503108,0.9483678031823598,-0.20640170033353444,0.3347399166669512,-1.7613733245787213,-0.2517676802369964,-0.2012977510449335,-0.46540412605956344,0.11243678004711621,0.4319447822117108,-0.13809978182528604,0.021574887661824603,2.6986169006926106,-1.7030800285415868,-0.009808558822791691,0.1092658419775222,0.060547005787558075,0.23531016110266156,0.0,0.21930323334349677,-0.003089443294755729,-7.515764297001319E-4,-0.08318098476869865,-0.08001981339197776,11.69795409862075,9.755062254353277,0.055534624100806895,-0.25694648725970226,0.262577504975468,0.3774299359523538,0.15887323858073948,0.5349600192211024
50,13717.549788374285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1130390192256494,0.0,-0.6395968971012981,-0.36301418163640004,0.6661286120889718,0.3350770843613641,0.09664209634012541,0.14693537119305364,-1.612620328721912,-3.0571138245388045,-1.0438646852032427,-0.7302933877322153,0.29301390127792754,0.7384898366400963,-0.44700635088571683,0.03211695542997628,-1.6907979749226683,-0.591686909983807,-0.3119999162387572,-0.5111738751011052,0.09054748405478891,0.6145116366219944,-0.1259932912785902,7.528481733708424E-4,2.839816901377937,-2.0011813145109096,-0.23679451174475788,-0.20920328539579747,0.1846213885777661,0.4082127161202156,0.0,0.2781109522822295,-0.003118416963758388,-7.287631672578569E-4,-0.08345522394128616,-0.07918107397611643,11.309383794538173,9.74874258601294,-0.8994507291953472,-0.25681364885786184,0.2724193501106742,0.38117769766284915,0.1887044192923648,0.523953089807409
51,13675.824863794049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1321692360363242,0.0,-0.6635115067277972,-0.3748226337917484,0.692323220508109,0.27268264022931,0.12801467946618234,0.13826117344069805,-1.5847369450428974,-2.4348801782784495,-0.8192948577929474,-0.5754566777242487,0.3331547081634521,0.6517854117267153,-0.34203371581939523,-0.4347423523914124,-1.644767794867894,-0.7412793400088683,-0.30804978972218366,-0.5134189812708171,0.07484443201952228,0.550709556821442,-0.15859180237952034,-0.09050508967629248,2.862115918330567,-2.0142183916009424,-0.2255591723927088,-0.20785713474658354,0.2064010698712175,0.36332748530547365,0.0,0.2605383808752904,-0.002807644271424109,-6.829126872011828E-4,-0.07991679079709262,-0.07933416953502447,11.30732227817841,9.745182150797971,-1.255776850148184,-0.27941205639168404,0.2913620727573529,0.39808860605484747,0.15195738157861838,0.53516780076006
52,13659.158154198152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1343528953051722,0.0,-0.7282160469679725,-0.42381812121598955,0.7187038728052785,0.19957388230065753,0.15203146202891796,0.10772979573762233,-1.377613545143857,-2.3175806150980733,-0.9846510892788184,-0.5696721189541227,0.31677373876647225,0.635141830226806,-0.5454993717664843,-0.6458318048482551,-1.5562001672280046,-1.0290719650698783,-0.2932966631832129,-0.6110560369031477,-0.0749807884978964,0.44044956479043706,-0.17714996366712965,-0.3316698969981986,2.913092077348399,-2.111867737952856,-0.2829015855157853,-0.25191860994939475,0.2923007816218308,0.2707065528394208,0.0,0.19088602345600372,-0.0029636361148252383,-7.880633793559927E-4,-0.08001461302398538,-0.07897331482960217,11.375966750891626,9.559203266577388,-1.8560381279740725,-0.28791045349960803,0.29147469779015617,0.39758870406919433,0.2005333311173445,0.5018394623985606
53,13652.29703895309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1154059070729576,0.0,-0.7231800390692418,-0.43926750742067144,0.7127734550367111,0.20159364721696726,0.1476958929435488,0.10443559438974738,-1.4273377153409241,-2.546902157205552,-0.9699367435740202,-0.6036194504419083,0.3198862357043841,0.6583504791232658,-0.2499078978901293,-0.825213328343944,-1.6016437118835134,-1.0098109822811714,-0.2184308744020248,-0.6464112060075536,-0.12406920632460541,0.42480407430794975,-0.17401768478598956,-0.383104465967266,2.8684248331106663,-2.050404257438718,-0.22767057134517057,-0.19769132712910986,0.2670587150041343,0.2525805796796126,0.0,0.18283417860519321,-0.0027983701930542134,-7.219099547259789E-4,-0.07733720398611686,-0.07647284674134411,11.554495859064025,9.41053673403577,-1.8919117090388289,-0.3162428904765898,0.31069680772060965,0.4286668899281779,0.2758863308612236,0.4346743139090162
54,13649.069582985114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1232873314340313,0.0,-0.7032515674258943,-0.42289111401982526,0.7107947619888204,0.2249661158196483,0.14187543853016707,0.11092835330617723,-1.4463388322540947,-2.273205716309371,-0.8542622093087574,-0.5974028506869259,0.32150321568452356,0.6117434932386465,-0.4077863736247914,-0.7042325396001753,-1.6584109303435863,-0.916967785836488,-0.17647228814003454,-0.6593777125340409,-0.14206139269228335,0.4485071420491483,-0.16143430694981026,-0.3848101103890909,2.85791732675874,-2.0432757321393686,-0.21960544284142972,-0.20709084061691524,0.2426813345965258,0.26471059396061675,0.0,0.19671543781982445,-0.0028355863433982558,-7.158105115078E-4,-0.07807544650015659,-0.07584315500638293,11.50006884847034,9.335694179234306,-1.787870148238918,-0.33699877428974595,0.3292905470179342,0.4686275816185615,0.30634979348469155,0.4064504117917155
55,13647.19502057084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1331298928661482,0.0,-0.6949357676700385,-0.4081214559708953,0.7041424240356704,0.20979026213953123,0.15374868170719255,0.10751722980990666,-1.4878634667279786,-2.414403640140962,-0.847334843074458,-0.5164095425897359,0.33526355564353166,0.6176535309098645,-0.4280306906530706,-0.5917430788719857,-1.6964254326828847,-0.882034153089778,-0.16442042312433888,-0.6488257467626395,-0.1408842506985698,0.45998881179177425,-0.16174617225028717,-0.3705152612672589,2.858286637852132,-2.0481224917280128,-0.22078282900000384,-0.2206336928983376,0.24002518305486262,0.26887370161140794,0.0,0.20428289379503317,-0.002840896480656164,-7.264608809993906E-4,-0.07804514611961164,-0.07560723053740297,11.404587029491005,9.218882935721439,-1.6334564166461294,-0.3471257211493381,0.3449778575161954,0.4880373710279526,0.3023002518956216,0.419640421856868
56,13645.649341792587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.132103321133863,0.0,-0.6946716401510621,-0.410769570015678,0.6980708058576413,0.20671824197341934,0.15450720313878624,0.10995761042810125,-1.4649970832914225,-2.4269189076781865,-0.9374331657242964,-0.5597890470544384,0.31895563512933855,0.6399185482942901,-0.3671543990381284,-0.5408678488567799,-1.7048178389866306,-0.8723138432057341,-0.16947739256856295,-0.6501596925179741,-0.14231739252102277,0.4721392914364147,-0.16767461494159241,-0.358694341162895,2.854299729536276,-2.0531020993791724,-0.22029967220396768,-0.20854721841273546,0.2513819109650458,0.26758679175346933,0.0,0.20536264183249603,-0.0028722006744029915,-7.360134818164293E-4,-0.07892096738644769,-0.07547473822224941,11.33939276800601,9.118186266963962,-1.5217965078944409,-0.36483351563614397,0.3727954329757292,0.518285581410533,0.3014895221805264,0.4325875811372964
