Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
240,13606.653527904706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318028885460908,0.0,-0.4404309046972467,-0.20888107891254562,0.7189699927141646,0.18300333494116483,0.0,0.18190913637450892,0.0,-1.7315700465386752,-2.3676008277207052,-0.6828932998093216,-0.1876811821354477,0.3250285828170784,0.6090999315128915,-0.34380379911823195,0.0,-0.465738934672606,-1.818094078075577,-0.16985569496673647,-0.10377444671249081,-0.8477236519129678,0.05672384276648626,0.4547980579776805,-0.18806605588872605,0.0,-0.42442192992482763,2.745349785790615,-1.529371487115765,0.016171492448385724,-0.39281548245487546,0.23922909904674328,0.26155526941671214,0.0,0.0,0.15227466600649234,-0.002738849154427411,-6.906462679620115E-4,-0.05776803882911094,-0.04504520120761704,-1.7436195331492719,51.627935087589776,70.00881071915752,0.0,0.8237861698759676,2.7631945953499386,1.2226594660945427,1.0046922146073523,1.2654820295547455,-0.19669188004818453
241,13606.643780807059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3180954012559891,0.0,-0.44045693249983153,-0.20876236819731367,0.7191274223971277,0.1829623676528433,0.0,0.18196161030135533,0.0,-1.7319875777153184,-2.367676646968513,-0.6826546595772922,-0.18812535886188836,0.32469528657067726,0.6087765950183557,-0.3435822702419795,0.0,-0.4659849431635538,-1.81929995975894,-0.16403140002614086,-0.1037776544967064,-0.8477502556056705,0.05851827180929325,0.454982929545164,-0.18807995663177313,0.0,-0.42432800792737113,2.7448112423592104,-1.5270994745833681,0.01627385801717923,-0.3936373266933984,0.23936826336909486,0.2616552146915519,0.0,0.0,0.15209792775416858,-0.0027371954845855167,-6.900857664437601E-4,-0.05760496859907193,-0.04479790053086451,-1.6654441607900925,52.09580071210405,70.62321739627593,0.0,0.8285342034566258,2.7866862482288033,1.2327246822251625,1.009542569067813,1.273426013868419,-0.1971980938948209
242,13606.63046840818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318025736575818,0.0,-0.4404307445685485,-0.20887849580880288,0.7189664346088607,0.18300140280482713,0.0,0.18191039078228238,0.0,-1.7315173988840773,-2.3675921608613804,-0.6828936106394594,-0.1876923996918706,0.32502068785219296,0.60909377022164,-0.34381702877186776,0.0,-0.4657469226306571,-1.8179854058745142,-0.16956973781960524,-0.10377250253507261,-0.847713513285209,0.05661746366446262,0.4547944181083839,-0.18807189852668968,0.0,-0.42441299859809384,2.7453549463782188,-1.5292869635115554,0.016174657090903946,-0.3928488897683882,0.23922021075842795,0.2615630731438439,0.0,0.0,0.15227437957106502,-0.0027390856675746605,-6.907187988835194E-4,-0.05776517524492115,-0.04504761103433701,-1.7225136821454474,51.52537860382568,69.92415140843669,0.0,0.8251718724177436,2.7664737860493736,1.2225355762335246,1.0046670436972955,1.2655468528594456,-0.19668151407252563
243,13606.620972812127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3180932652812523,0.0,-0.44045683788858414,-0.208765145072773,0.7191219125361433,0.18296211159408335,0.0,0.18196305526055198,0.0,-1.731936587041437,-2.3676719625739913,-0.682668750532989,-0.18812125081783224,0.3246993874588073,0.6087753417643554,-0.3435918910802883,0.0,-0.465986529859106,-1.8191909473942733,-0.16373142140180263,-0.10377561116761802,-0.8477378414550212,0.05840830583254083,0.45498066517233493,-0.18808745039241864,0.0,-0.424332354364054,2.744812277151454,-1.5270459981810507,0.01626833236262462,-0.3935976285149943,0.23935679903334026,0.2616580379571715,0.0,0.0,0.15209771624597918,-0.0027373850352347007,-6.901462098972972E-4,-0.057601411615349894,-0.0447999756739356,-1.6437915527355578,51.994703016809915,70.53945522382142,0.0,0.8298952197645963,2.7899693482016352,1.2326114200046696,1.009511333193843,1.2734785654935445,-0.19715595706917333
244,13606.607232919067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3180309675029664,0.0,-0.44043245298650324,-0.20888191396633662,0.7189675204901527,0.1830031179385776,0.0,0.18191338337190835,0.0,-1.7315034711353456,-2.3676029851502802,-0.6829112660225704,-0.18767804312023084,0.32503112877036516,0.6091071455790341,-0.34383150967856524,0.0,-0.46573948440806895,-1.8179424889597462,-0.16906116597246232,-0.10375609837394174,-0.8477022474281332,0.0565728687294946,0.4548004143426033,-0.18808315248791563,0.0,-0.42442286519059313,2.7453691001967115,-1.5292169784974157,0.016162987095716536,-0.3927856971326796,0.23920927996343383,0.26156074018553027,0.0,0.0,0.15227146760115112,-0.0027391220174016414,-6.907325007662985E-4,-0.05775298540044056,-0.04504269650295249,-1.6968748225620733,51.44469446674055,69.86570116090593,0.0,0.8266848482874836,2.770687225863177,1.2229012001940114,1.0046967655665306,1.2658628208601963,-0.1966162081384561
245,13606.596693432688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3180798973199876,0.0,-0.44045615577202213,-0.20876231996617983,0.7191064140783298,0.18295724195676769,0.0,0.18196189599067628,0.0,-1.731834833393838,-2.3676465305288588,-0.6826577149114613,-0.18813284558839455,0.324687722510431,0.6087747284262498,-0.34359655931770033,0.0,-0.46598460268595693,-1.8189877229945794,-0.16380994033115553,-0.10378480564009465,-0.8477393673819149,0.058184533045211734,0.4549682448294476,-0.18808234966089923,0.0,-0.4243344081389994,2.744824922858793,-1.5270447256364204,0.016280300762688885,-0.3936246402486026,0.23933877013095473,0.26166615481774225,0.0,0.0,0.1521040266192463,-0.002737851203149248,-6.90291497052117E-4,-0.05761227202115924,-0.04481715396596391,-1.627087197519118,51.859237991996814,70.41284956313396,0.0,0.8310556600677274,2.792000115833652,1.2318512825158716,1.0092190372064744,1.2730953443596071,-0.19714722200876933
246,13606.584354231547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318017545971866,0.0,-0.4404328672637823,-0.20887717588609295,0.7189524941903556,0.18300281283281836,0.0,0.1819127721406798,0.0,-1.7314149534116297,-2.367580136391419,-0.6829130444952699,-0.1877006239882436,0.32503114632380886,0.6090895397461661,-0.34381587661685964,0.0,-0.46574893940597034,-1.8178200491796228,-0.1689057401364501,-0.10375396897679326,-0.8477006559615462,0.05640942373517578,0.4548013667799525,-0.18808637674388196,0.0,-0.4244155730463941,2.7453584070395785,-1.5291320210079504,0.01617737488315902,-0.3928230496224547,0.23920095898907323,0.2615653292329098,0.0,0.0,0.15228397600248253,-0.002739486103369698,-6.908510530980643E-4,-0.057754077536626675,-0.04504967582754164,-1.676870643014705,51.32988048298502,69.76464892371924,0.0,0.827978303657117,2.773517651127467,1.2223889629514333,1.0047678059195504,1.265775695935981,-0.19664586677648627
247,13606.57374840051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181196047529895,0.0,-0.4404427086457384,-0.20878228973650603,0.7191467238335532,0.18294513784121325,0.0,0.18197023320352163,0.0,-1.731944004205352,-2.367689256495421,-0.6826818718940181,-0.1880809387717864,0.32466821171046656,0.6087985474756038,-0.34371273256291474,0.0,-0.4660006497283665,-1.8188609377277904,-0.16316666638786578,-0.10379346457233597,-0.8477213601940299,0.05820001179163707,0.4549734905254014,-0.1880794316496583,0.0,-0.424416524358507,2.744852025899888,-1.5269703008736628,0.016222637792915367,-0.3936043122965444,0.23932308051470397,0.2616936655372489,0.0,0.0,0.1520448369339454,-0.0027374114651232276,-6.901301928572541E-4,-0.05759634389571617,-0.04480315639078974,-1.5997312923548206,51.79700897797122,70.37568628246875,0.0,0.8326317431485195,2.796845243896661,1.2330203300693225,1.008783837598863,1.2736426328357375,-0.19705172709367488
248,13606.570743098993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3179898915688029,0.0,-0.4404264007391691,-0.20900970288043183,0.7188031916287345,0.1830822194588988,0.0,0.18186183342467754,0.0,-1.7312916927018203,-2.367618817120508,-0.6832316340671652,-0.18710941223095853,0.32552700076074564,0.6095712383994386,-0.34401244389908925,0.0,-0.46537646353714635,-1.8173082379564809,-0.17154284444270643,-0.10352789117329594,-0.8476672074926183,0.05510214398112183,0.4547239423868377,-0.1881493800457033,0.0,-0.4245657250762938,2.7460456067449606,-1.531120903563211,0.016001883317735697,-0.3914696100119549,0.23903708268269128,0.2613690646045066,0.0,0.0,0.15247535191290218,-0.002739771996604554,-6.910336705549645E-4,-0.05779328597456943,-0.0452169655105973,-1.6569812995387214,50.907959544799624,69.2913158294516,0.0,0.8278221405673313,2.768192841823452,1.2179293857106024,1.0006748637483411,1.261150643539319,-0.1957392148912973
249,13606.544680490379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318078610240342,0.0,-0.4404595135124491,-0.20882450817766132,0.7190479817700126,0.18298473184989564,0.0,0.1819435964993339,0.0,-1.731752921783999,-2.36768873681667,-0.6828038762329302,-0.18785766442155669,0.3248827387768301,0.609028401509187,-0.3437269874542598,0.0,-0.46577223139361357,-1.818675884290079,-0.1644673329388728,-0.10365180903559454,-0.8477197485166201,0.05754097925828916,0.4549308606572766,-0.1881133737905747,0.0,-0.42447336034279143,2.745246361099886,-1.5280454834588362,0.0161756881155183,-0.39305397118018803,0.23923593352610464,0.26157632377510875,0.0,0.0,0.15217577558236461,-0.002738061151253622,-6.903951273273827E-4,-0.057621295440350745,-0.04489647463496352,-1.585757382076092,51.56512298387804,70.12137627419078,0.0,0.8329504494908903,2.795286974620148,1.230778592355287,1.0067391255087093,1.2712389975064184,-0.1967009679810229
250,13606.5261663225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181328815740512,0.0,-0.44045274921236605,-0.2088221354222218,0.7191136331239236,0.18299344591545905,0.0,0.18195888934007343,0.0,-1.732107962005468,-2.367715616299576,-0.6828180355558915,-0.18786617298863434,0.3248497540424798,0.6089911961992848,-0.3436730829638701,0.0,-0.4657716579489537,-1.8192955005926488,-0.16154686092227435,-0.10359596677605996,-0.8476774309877042,0.05839373046235642,0.4550238576320511,-0.18815631579084638,0.0,-0.4245024904335548,2.7451134960765344,-1.5272852399098538,0.016114897891066904,-0.3929376330847564,0.23929008090525217,0.26157685407432457,0.0,0.0,0.15211360238327215,-0.0027363129854724314,-6.89849029304747E-4,-0.05752002054295295,-0.0447896634785832,-1.5325180784823893,51.77751452696446,70.41104479872033,0.0,0.8358499742305053,2.8092100882276303,1.2366009205311925,1.0082027107764449,1.275064689096983,-0.19666139824177245
251,13606.512883991489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3180508350626845,0.0,-0.4404637044679984,-0.2088616138183597,0.7189784382614633,0.18300368147283566,0.0,0.1819278622454238,0.0,-1.7316173825928587,-2.3676312596473723,-0.6828706149415881,-0.18767359427577082,0.32501593227193715,0.6091781034457027,-0.3437362554329,0.0,-0.46560394442872804,-1.8183144326758138,-0.16539443327727663,-0.103647382064605,-0.8476810237130139,0.05713285390207688,0.45485955899734287,-0.18811888217169626,0.0,-0.4244980146828636,2.7454237125143215,-1.5287107571347438,0.0161306763314314,-0.3925017428301495,0.23917946708121557,0.2615189975571063,0.0,0.0,0.15223628544668336,-0.0027385721007585377,-6.905866204252907E-4,-0.057652625533865916,-0.04497186239002758,-1.5690254392537157,51.330653664676895,69.882738043887,0.0,0.8345029881492833,2.797599877031374,1.2294174368237867,1.004972790861522,1.2696775693171973,-0.1964160490816321
252,13606.50187983708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181287024501185,0.0,-0.4404565641516813,-0.20879019618899716,0.7191291450042,0.18297513716571004,0.0,0.18196422174829532,0.0,-1.7321476064661907,-2.367693805366016,-0.682723411534575,-0.18796438109341243,0.3247798634601271,0.6089236847610725,-0.3436031257923564,0.0,-0.4658108879025856,-1.8194157638305473,-0.16040286798961853,-0.1036210111595419,-0.8477056100931787,0.058750714513685576,0.45504703071329,-0.18812945171079426,0.0,-0.4244995083287892,2.7450038223758115,-1.5268238108953787,0.01615629136783341,-0.39317417803966687,0.23930836045091675,0.2616019605857782,0.0,0.0,0.15207624739541578,-0.0027362816923741937,-6.898336537602317E-4,-0.057499750063529344,-0.04475479146496926,-1.5105263756267886,51.78394547892982,70.4574974797977,0.0,0.8381921055048851,2.817248702422522,1.2386459710045028,1.0088598201769352,1.2765924780099644,-0.19688221601844272
253,13606.491393540557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318046159737041,0.0,-0.44043489736638747,-0.20890268693657968,0.7189466340155494,0.1830251395328809,0.0,0.1819149014427561,0.0,-1.731677670519817,-2.367574700063264,-0.6829815134344802,-0.1875304226634476,0.3251827547164619,0.6092033870838411,-0.3437306632940483,0.0,-0.4655782234545193,-1.8182334813741858,-0.16541496191180738,-0.10361493863663568,-0.8476450402826232,0.056990735369713615,0.4548594141720147,-0.1881539053234956,0.0,-0.42451832192105415,2.7454732656321785,-1.5288516933230882,0.016078802771921905,-0.3921760372619078,0.23918506204112128,0.2614897245686308,0.0,0.0,0.1522832995578892,-0.002738142977543326,-6.904798584985764E-4,-0.057639142206553466,-0.04498906897696177,-1.5537753894820072,51.216772068103836,69.77873461189796,0.0,0.8358868759847979,2.800793861721329,1.228856365310253,1.0049298530810276,1.2693688886934262,-0.19638878381093153
254,13606.47831260132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181317720903336,0.0,-0.4404526614447466,-0.20880431916018588,0.7191220167127328,0.18297802250976064,0.0,0.18196528945918275,0.0,-1.7321640679210102,-2.3676767018363774,-0.6827698125101148,-0.18792247692337793,0.32484671092334066,0.6089137522267103,-0.3435995025539982,0.0,-0.46580921549124676,-1.8193548595308195,-0.1601097872424149,-0.10362167717294314,-0.8476661555902256,0.05874243679638937,0.45503181354550326,-0.18815361791864196,0.0,-0.42450343963127607,2.745026080491732,-1.526870405618569,0.016138431367025984,-0.39307748195307113,0.23931291270007948,0.2615970358884866,0.0,0.0,0.15209010955364718,-0.002736160441530189,-6.898031486957185E-4,-0.057489427179329734,-0.04475757192671153,-1.4933318327239313,51.703087834970404,70.39333182861787,0.0,0.8397254313196858,2.8214058552120935,1.2386496455726785,1.0091082068900057,1.2766977942031599,-0.19695835077548174
255,13606.46540472666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3180651791312492,0.0,-0.44044228453536094,-0.20887769550619392,0.7189902960831634,0.1830022788898537,0.0,0.18192887690678647,0.0,-1.7317497159055804,-2.367590905293666,-0.6829166387240511,-0.1876280198123567,0.3250914814998392,0.6091348009499296,-0.3437151799055017,0.0,-0.46563237770877897,-1.8183337029343198,-0.16411014361099435,-0.10364475375867428,-0.8476327833028007,0.05735802301806418,0.4548812211431665,-0.18814913840468245,0.0,-0.4245233244439163,2.745392608624742,-1.5284215571652857,0.01609925670581636,-0.3924910013435452,0.23920836014959632,0.26152506780462076,0.0,0.0,0.1522364777389131,-0.002737921830878083,-6.903919096925805E-4,-0.05761353840375309,-0.044945048317541786,-1.5315558764855184,51.22668096982548,69.82973197337061,0.0,0.8381150064044722,2.80843677517687,1.2306424202588664,1.0060026821779344,1.2708728815631885,-0.1966939393632904
256,13606.455324159831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181387991639562,0.0,-0.44045077095144247,-0.20879717736833073,0.7191377481193157,0.18296800055646156,0.0,0.18196961878574783,0.0,-1.7322075611903758,-2.3676710591711276,-0.6827460521362276,-0.1879507058911381,0.32482439365502,0.6088826839281043,-0.3435909217904218,0.0,-0.46583452999017466,-1.8193670263326747,-0.15931443475535104,-0.10363117686275147,-0.8476521635884796,0.05890218938395547,0.4550452718020861,-0.18815614306596398,0.0,-0.4245117890982421,2.7449953156969844,-1.5266435969058945,0.01614589118116024,-0.3932284749111385,0.23932278917334718,0.2616125653467386,0.0,0.0,0.15207625464740307,-0.0027360072263650985,-6.897500123992437E-4,-0.057473098390923814,-0.044737406241220454,-1.4749386623357894,51.65839802943844,70.37715094424081,0.0,0.8416151501394936,2.827134229295937,1.2393831561216844,1.009801680668304,1.277447953939846,-0.1971864394549998
257,13606.443203538658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181009427909052,0.0,-0.4404291618843873,-0.20890955506220701,0.7190187699162957,0.18298998753511703,0.0,0.1819314518442007,0.0,-1.731874194809068,-2.3676218837537517,-0.6829533848075029,-0.18750950719599022,0.3251479220497339,0.609202582664335,-0.34381930074917677,0.0,-0.46560642601294355,-1.8182144531101685,-0.16367840472724726,-0.10364873907110332,-0.8476029213361992,0.05739793509043382,0.4548677038677803,-0.18815891622783695,0.0,-0.4246093157668413,2.745517314228928,-1.5286071461977544,0.016035168462111456,-0.39232830447857225,0.23919365569937714,0.26152680255901545,0.0,0.0,0.15220634902667524,-0.002737467256360809,-6.902389136741845E-4,-0.0576005197761791,-0.04494384229045088,-1.5112634427601672,51.15412234426373,69.7781956549194,0.0,0.8397202732655835,2.8130726902015497,1.2314476148342912,1.0056084395442404,1.2710272584753803,-0.19664323793993208
258,13606.43213053196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181519241749626,0.0,-0.44044182366915174,-0.20880573643657654,0.7191529857911666,0.18295186146290915,0.0,0.181968140112348,0.0,-1.7322726806791928,-2.367672820178254,-0.6827264935603725,-0.187907455214674,0.3248319990900618,0.6089145694081013,-0.34363517124674514,0.0,-0.4658237537095777,-1.8192692189802089,-0.15890210403087238,-0.10363948866862682,-0.8476517051604989,0.05894949188404543,0.4550475365743325,-0.18814477613590466,0.0,-0.4245760069529495,2.7450616514086184,-1.5266615574362927,0.016123482146227684,-0.3932446823036002,0.2393094793537119,0.2616204722125607,0.0,0.0,0.1520519688334391,-0.0027358482836421713,-6.896924785110519E-4,-0.05746613679354795,-0.04473433543816267,-1.458744192502136,51.5828480130483,70.32297868496747,0.0,0.8432602180838712,2.8316316244635513,1.2400541017121218,1.0095506377916337,1.277671959734296,-0.19725723924442223
259,13606.419074069254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318095635306039,0.0,-0.4404233161171576,-0.20889653698009966,0.719020211562452,0.18298384382529342,0.0,0.18192942935946968,0.0,-1.731923011346077,-2.3675996470246368,-0.6829088060373573,-0.1875484632590279,0.32512110544670153,0.6091706050424802,-0.34377739744692376,0.0,-0.46562593805337593,-1.818297760357925,-0.1627736901111036,-0.10363233868528819,-0.8476193330736997,0.05756036312507288,0.4549056285541426,-0.18814711013052557,0.0,-0.42463720301225016,2.74547660659957,-1.52830003285402,0.016046368688356172,-0.3924956729445679,0.239195631374522,0.2615361202867122,0.0,0.0,0.15219014093984762,-0.0027372962740856,-6.901870382383985E-4,-0.05757880340499062,-0.0449191278276852,-1.49145879467338,51.119525259067025,69.7753734825852,0.0,0.8416603704754695,2.8191486238619485,1.2327781757888123,1.0059000223400518,1.2719402243351359,-0.196846874856605
260,13606.40903239763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181476080097576,0.0,-0.4404400064087863,-0.20879864905150788,0.7191506186737221,0.18294796042859665,0.0,0.18196924649205393,0.0,-1.732276939723421,-2.367655210289954,-0.6827078170665277,-0.18793416574748917,0.32482190371233166,0.6088858649352682,-0.3436063882108352,0.0,-0.4658391877362437,-1.8192736957229918,-0.15826300091521064,-0.10363386419694434,-0.8476503156873422,0.059014923887764525,0.4550635392622331,-0.18814270675489356,0.0,-0.4245931641457197,2.7450388259865988,-1.5264818085098077,0.016130047866299117,-0.3933608340165693,0.23930940156499927,0.26162837528169564,0.0,0.0,0.15204249554860927,-0.002735846369156001,-6.896931786396935E-4,-0.05745339899978555,-0.04472176876761389,-1.440767406279547,51.51809324028382,70.28326462933616,0.0,0.8450177782241605,2.836663678099565,1.2407812835048813,1.0096893729120662,1.2781714509486342,-0.1974351069986545
261,13606.397687003073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3180963475477643,0.0,-0.44042644353125193,-0.20890867936023264,0.7190102519774273,0.1829882375036666,0.0,0.18193152728586734,0.0,-1.7318495279685717,-2.3676070946013352,-0.6829529199923444,-0.18750315742233267,0.32517002810494267,0.6092030987788322,-0.34379832025878904,0.0,-0.46560405305396285,-1.8181265443310193,-0.16289568416810182,-0.10363302708162447,-0.8476012759191252,0.05740024723027814,0.45488549433997416,-0.18815618006274418,0.0,-0.4246508672527869,2.74554614571686,-1.5284938124792995,0.016031024105528605,-0.39244284232573323,0.2391815994348314,0.26152581507961725,0.0,0.0,0.15220396969953626,-0.0027376028716960435,-6.902891825034204E-4,-0.057589922502783275,-0.04494158410116324,-1.4823894290958037,50.978131165535345,69.63997996893079,0.0,0.8428865285611009,2.8211728641532083,1.231980150413138,1.0054607854456112,1.2712889405158685,-0.19691911852807065
262,13606.38626092533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318149400379714,0.0,-0.44043953119712176,-0.20880555236799603,0.7191460658039627,0.18294930359186157,0.0,0.18197166595158668,0.0,-1.7322336126905156,-2.367655591890665,-0.6827307223436252,-0.18790938812916125,0.3248479663476022,0.608901532258785,-0.34362120367284477,0.0,-0.4658310110355344,-1.8191506821405243,-0.15815157633828786,-0.10363380435454793,-0.8476365175051184,0.05892260229124124,0.45505316458058975,-0.18815156335666838,0.0,-0.4246035872382566,2.7450841238539287,-1.5265555026983892,0.016121254025918665,-0.39336670292841497,0.2393002176699092,0.26162641053224595,0.0,0.0,0.15204728452011934,-0.00273603715403631,-6.897550872316942E-4,-0.05745725064150613,-0.04473323819309053,-1.4291450934481358,51.40263470906887,70.17893979580217,0.0,0.8463482863262993,2.8394661084644155,1.240429992613931,1.0094384979827717,1.277871809266154,-0.1975354586258715
263,13606.373113084834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181019547746011,0.0,-0.44042714314916703,-0.20889132331217214,0.7190263027080221,0.18298164253091315,0.0,0.18194006897345408,0.0,-1.7318844808523743,-2.367600179831867,-0.6829169729273296,-0.1875748319776183,0.32511953847853503,0.6091431141556544,-0.3437666081032505,0.0,-0.465647836426897,-1.8182292608162127,-0.1617490138636416,-0.1036312124154259,-0.8475934204183269,0.057603743259528724,0.4549101240404166,-0.18816863261445085,0.0,-0.4246392432931834,2.745479759218892,-1.528115381277271,0.016048890281107165,-0.39265656963352225,0.23919649479015737,0.26154756567948995,0.0,0.0,0.1521792259751809,-0.0027374671424233842,-6.902396627979879E-4,-0.05756346463178162,-0.04490698734321851,-1.4578107892098473,50.96183129125568,69.65830129688067,0.0,0.8448346509588358,2.8277184397104334,1.2334141979173003,1.0061525553041362,1.2724471272393703,-0.19715184393336718
264,13606.363664388704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181518247252513,0.0,-0.4404427262795635,-0.2087959317143709,0.719152649625181,0.1829463479105934,0.0,0.1819780727129297,0.0,-1.7322254280452527,-2.3676512397346716,-0.6827190463938743,-0.18794838195293984,0.32482731513061264,0.6088697440691082,-0.3436027157422649,0.0,-0.4658528012489919,-1.8191637065825847,-0.1573961657959741,-0.1036336334960678,-0.8476231410048692,0.05900047991892056,0.4550631492319851,-0.18816492093511508,0.0,-0.4245924192982048,2.7450589491639206,-1.5263507697582306,0.01613178344917416,-0.39349956047321394,0.2393057298178128,0.26163749823395016,0.0,0.0,0.1520379507622056,-0.002736076616393053,-6.897653637717958E-4,-0.057442348010191414,-0.044716651165295225,-1.407990393905348,51.344349998291264,70.14626650923854,0.0,0.8480820060013637,2.844648630827529,1.2410927397357143,1.0098430452224596,1.2784614103709306,-0.19772298621994341
265,13606.353697687508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318091687474066,0.0,-0.4404246376671179,-0.20891489318024956,0.7189947146310398,0.1829896110084087,0.0,0.18193598018763268,0.0,-1.73175660651844,-2.3675818143370715,-0.6829749132187845,-0.18748755069853099,0.3251915804088543,0.6092016231423074,-0.34381707771339354,0.0,-0.4656043998947033,-1.817889185124463,-0.16246212258610207,-0.10363666488815604,-0.847559740051146,0.0571868322360615,0.4548626731635838,-0.188184557568037,0.0,-0.4246383022259532,2.7455990083046435,-1.5285011403856912,0.01602960586307823,-0.39251387183153763,0.23916387607813458,0.26153352683903247,0.0,0.0,0.15221404829025906,-0.0027379980233734886,-6.904133938344357E-4,-0.05759033844639112,-0.044955731327028826,-1.4505578300289277,50.763256752468514,69.44987397274984,0.0,0.8455444416379487,2.8273766853386606,1.2313971852729098,1.0053154068154972,1.2709820640914153,-0.19714877151850613
266,13606.341469963601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31814925222265,0.0,-0.4404400555260286,-0.20880841259395178,0.7191394313353632,0.18294843845511924,0.0,0.1819775437127118,0.0,-1.7321552712817794,-2.367643519871937,-0.6827473220080467,-0.18790304286160633,0.32485854564077665,0.6089001051035628,-0.3436404603390578,0.0,-0.4658352047198841,-1.8189490587924346,-0.15756346418046463,-0.10363778120006985,-0.8476028819235161,0.05877255084112208,0.4550393383271359,-0.1881744619966202,0.0,-0.42459732013373896,2.74512806924017,-1.5265125669207262,0.016119428685926303,-0.3934653805487267,0.2392851538597493,0.2616352635412207,0.0,0.0,0.1520498239566873,-0.002736380014938844,-6.898616213651404E-4,-0.057454054967468755,-0.044740211709374846,-1.3961071796263722,51.2044622237154,70.00889336283694,0.0,0.8490920235214067,2.8462151692523805,1.2401514917832015,1.0094101790537364,1.2777831313503099,-0.19777620748188127
267,13606.3283029574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318101362317751,0.0,-0.440426821065891,-0.2088860096825104,0.7190268923984862,0.18297517411568825,0.0,0.1819462512622324,0.0,-1.7318180702076107,-2.3675849437957073,-0.6829113117844547,-0.1876003689600905,0.3251040749202757,0.6091203810798593,-0.3437747114747218,0.0,-0.4656700527246463,-1.8180587416768241,-0.16097068383777163,-0.10364027523204905,-0.8475713023676749,0.05750639527584662,0.4549092222215533,-0.18818223487201094,0.0,-0.42463491436128886,2.7454899124630114,-1.5279431918116282,0.016056804495434635,-0.3928409213956683,0.23918687071022254,0.2615656283358526,0.0,0.0,0.1521721357653583,-0.0027377797292363667,-6.903335357620018E-4,-0.05755532852833243,-0.04490329754208714,-1.4218276598257034,50.784139389551136,69.51277645896485,0.0,0.8476617713751824,2.835123306665736,1.2334558956961994,1.0063560959340052,1.2726780852991242,-0.19743969157892155
