Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c
26,15214.414009689295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0752283756214753,0.0,-0.8877073264979436,-0.17208867571692077,0.7797929412593063,-0.5921088283248719,0.0,-0.02011117610923646,0.0,-2.274773604121506,-17.673245065812864,-1.3166895370241325,0.08613014199786895,0.480901578786986,0.8621920035306636,0.2819262604655203,0.0,0.5878017053338025,-2.0866173823686243,-1.0018257528712213,-0.5890066710132476,-0.9991204390197513,-0.12088805834935201,0.10712114051903482,0.3215533960080528,0.0,0.3979446496238258,2.7716024568421966,-0.24016595587734701,0.2119092643180548,0.3054127788771597,0.2725251270789933,0.21461700776848922,0.0,0.0,0.8901288643071281,-0.0043738945901262115,-0.0012086014813623585,-0.06225853388322848,-0.10618960615375218,16.42503426031774,8.261129744423947,2.3380652812131566,-0.11032703389781011,-0.003996688153201575,0.05076577231219623,0.2426831003143335,0.15089112664240553,2.1970306291973065
27,15098.76806935189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0424747155818583,0.0,-0.5525588187535619,-0.2530523271518613,0.691894107673839,-0.1496082978605937,0.0,0.01708178831650046,0.0,-2.1796096160937495,-17.050529192375024,-1.6527292897000483,-0.3080525003554131,0.29713220318683653,1.3696911515664407,0.350067390007669,0.0,0.19386090076400114,-1.9377337131043801,-0.8877619556380444,-0.49174422849270305,-0.9715100782475773,-0.41401621023083496,0.05372190486670904,0.20454897008882064,0.0,0.6693649063156936,2.907862322847441,-0.17554109839024976,0.11731450858527079,-0.014913936297042296,0.20929033868153324,0.46787338423933655,0.0,0.0,0.7663670217959521,-0.004205548702663056,-0.001152310860314494,-0.06113313728297993,-0.10545381450799719,16.76155415498179,8.493054481059408,2.325573411718671,-0.09564601631450308,-0.04421996539543727,0.0256829308614843,0.2452312713939999,0.15454200655146721,2.2216333313815753
28,15066.376923413269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0957820815895054,0.0,-0.9360195326157784,-0.05301191216618903,0.7192956155911768,0.1398320053563229,0.0,0.14305403781571538,0.0,-2.178679194157681,-16.641305551582537,-1.7716181861374531,-0.6128801599580924,-0.006918627340695427,1.7156754861301824,0.11227204298455204,0.0,-0.292340563925431,-1.863220509574195,-0.8355770447632419,-0.4128204489606448,-1.0360674710726379,-0.5894343060232787,0.2417052189763924,0.12950120127233553,0.0,0.44193558002437816,2.868475436306201,-0.3689833568817168,0.05101206548700071,-0.09714677143366841,0.245094720655392,0.3529785522843043,0.0,0.0,0.4492089772485503,-0.003682379239110192,-9.629899487534437E-4,-0.053746375641618854,-0.1014006681284799,16.872191932746272,8.610104277717937,2.2919230156156862,-0.09192753871902597,-0.07200533212914384,0.016878908243618488,0.25288600737061795,0.13879185975895977,2.151091080382983
29,15027.92939226681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0341226849354939,0.0,-0.7646015613093489,-0.21874362608223752,0.6808732124278942,0.19055255626144343,0.0,0.05821438960219778,0.0,-2.079373187556121,-16.32268926411684,-1.8232186419492806,-0.8106786063561404,-0.006951541114668682,1.8124247587141402,-0.28965921768278813,0.0,-0.98476469461274,-1.9330771606417354,-0.9517947145789292,-0.4777635368265472,-1.0858804066053411,-0.38295784462066546,0.5571930333138326,0.21020254295221405,0.0,-0.2483242165074605,2.881302611940676,-0.531078919530818,0.05915721833267477,-0.050216473409004855,0.23282256806971233,0.32628765040870017,0.0,0.0,0.3462008170024973,-0.0033012650964400012,-8.566422051757574E-4,-0.047308960500190934,-0.10064814236678414,16.849579538607998,8.683580447502498,2.232460887718073,-0.11375778476913381,-0.038924993246436876,0.028075072202428764,0.3239776556021391,0.04958893423034359,2.030297249171627
30,15000.196501002332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.091337115864858,0.0,-0.6713892342690131,-0.11240174928815413,0.8371304124991692,-0.002625090739806768,0.0,-0.09335694567742707,0.0,-2.032395249788511,-16.17921740690314,-1.7876750816107012,-0.7595780057657725,-0.04608399967737347,1.484425440579403,-0.5144533222322123,0.0,-1.581839043594627,-1.906381428140952,-1.1018433708738564,-0.4633049439701289,-1.183065634167197,-0.2492316741204878,0.6341195226893661,-0.0048994877560148975,0.0,-0.31923262085337706,2.7411484628943916,-0.47185161629264816,0.06907683231812194,-0.09883471396802757,0.3689620527438444,0.4154311607782405,0.0,0.0,0.27452745325426736,-0.003251441770851075,-8.047507722779512E-4,-0.04771018647650244,-0.09924274227542515,16.746418249355617,8.715455122979352,2.1708140608611517,-0.12546158140380273,-0.014313781836502809,0.03450149458194588,0.29477997354714475,0.07454095560991941,2.107322344050045
31,14945.493559597257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2348379049740368,0.0,-0.6249466356527897,-0.13525364548137372,0.9203799879618922,0.0518668791622389,0.0,0.08251799841846148,0.0,-1.9077043151156032,-16.042977996065616,-1.6169699341131287,-0.4415313508990649,0.05104053844236658,0.7568724861950921,-0.9146610375089941,0.0,-2.6559036803543146,-1.8314197591745491,-1.2129635356518187,-0.5589574189990131,-1.3139779208083928,-0.2525392327926381,0.3036373053404554,0.07056459579311054,0.0,-0.2648512295011511,2.6042519970948144,-0.2414256432864805,0.16105307912977812,0.028553390148493535,0.3702577040420102,0.22153778790318865,0.0,0.0,0.2661317835250135,-0.003206265782918027,-7.705263272402099E-4,-0.0486315642314423,-0.09725890629371253,16.487736861721242,8.756783004013263,2.0417939536715997,-0.1274703050547019,-0.011111078584257176,0.033328075842165156,0.1834055660912695,0.1919488684042171,2.163612601693216
32,14919.171028389454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1232616014364405,0.0,-0.6589744964187765,-0.1443553573796041,0.8502604230963023,-0.06372886775060058,0.0,0.03567521777667704,0.0,-1.8976995174218128,-16.072846761937132,-1.5294064232406959,-0.252474126417759,0.25477906803867933,0.5923083196363087,-1.0338594770151526,0.0,-2.998668053166197,-1.840646485799071,-1.0821790578996568,-0.42564410629473065,-1.3504712827504908,-0.3897794219301072,0.38221095483194845,0.13101642654145343,0.0,-0.1995521880462492,2.6834129491922436,-0.15657061695173274,0.09827474389918882,-0.027206083013397844,0.2943519778277721,0.1271022777026341,0.0,0.0,0.2183386889342932,-0.0032027342009002136,-7.814227636517394E-4,-0.0493293364482237,-0.09643216558334258,16.332253900633575,8.768340580892575,1.9755708080927878,-0.11993260741540171,-0.035871042014735954,0.037860231526306,0.01318694776367188,0.381608119223665,2.157824190309747
33,14883.29781311421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0906684881110575,0.0,-0.82545566286434,-0.4743573767163843,0.879872208642584,0.08202953165115565,0.0,0.03506571418313712,0.0,-2.1969177491850376,-16.299813105442503,-1.159870157920866,-0.09446732592810739,0.41470933599348814,0.661206963138451,-0.9943951179278514,0.0,-3.1148063439248337,-2.0354490041648727,-0.8145165760017133,-0.26453987933219597,-1.2137382844241706,-0.23545132028364976,0.446920609014387,0.06359017492988886,0.0,0.04235623781706896,2.5882691362376136,-0.32056682637593525,0.04707950044951686,-0.1565427844553101,0.3236906325403238,0.32872489936006094,0.0,0.0,0.27586676160475626,-0.002756332421035485,-6.31732184259015E-4,-0.0443311448978629,-0.09187559826490661,15.937621783551402,8.774514107688566,1.831213416893041,-0.1380295769987769,-0.017235580638600933,0.07326104014607625,3.596681858363624E-4,0.3937989021767872,2.0919059468279007
34,14794.184729327104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4739921657440105,0.0,-0.4348989213755431,-0.09764441406499447,0.9276415326091882,0.25523526434471777,0.0,0.1984422085940327,0.0,-2.5714502669417287,-16.8173114836376,-0.46130243529843284,-0.2474775788439923,0.6103702457931661,1.0663923537216458,-0.3380632865228417,0.0,-2.797935433853083,-2.5242190905343405,-0.7820647017078004,0.09056405620952962,-0.6521345231279332,-0.04781454354611456,0.7361078605929354,0.261962733301513,0.0,0.27935075713952995,2.399524798545791,-0.37927950771771124,0.13533680695289133,-0.06271812154116119,0.31973016062900167,0.24918955393783032,0.0,0.0,0.22722542186623765,-0.0027586095063184173,-6.430252656765048E-4,-0.04777084735911964,-0.08612934335064479,14.996793372707236,8.805127288328643,1.4997387220656289,-0.15613049705567128,0.010757110622381359,0.11320427771487945,-0.039535663896765307,0.4575674821214135,2.18853667350117
35,14708.079468331289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3745363195600622,0.0,-0.376176377900287,-0.05200097928424721,0.6862505913770847,0.42824096198304973,0.0,0.1490641838890976,0.0,-2.3607830759103487,-17.2202637624607,-0.9993463755025188,0.1825353982829283,0.22915341893695207,1.053877101091222,-0.030482088281854836,0.0,-1.6209925569961088,-2.249698641951435,-1.0598255554321774,-0.04612207957094824,-0.22553057936540405,-0.1645821943760067,0.8438734939260698,0.14522014594383842,0.0,0.07606034409877013,2.496073782522025,-0.37897832300974277,0.04516840664869699,-0.13670450954196384,0.23578533769872456,0.32921620962537,0.0,0.0,-0.15258160667105927,-0.002405835677790969,-5.502191289300011E-4,-0.048618110934680527,-0.07918711873109638,14.100539873139654,8.875554786525116,1.182018552861139,-0.13562447495702504,0.013869654151866693,0.07524390270259362,0.27163880743205965,0.1562154163447269,2.3421172709285867
36,14660.347381006155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4045289397470733,0.0,-0.3319924019581856,-0.07235413387899753,0.6686115265747163,0.3954494052998354,0.0,0.19589276949155035,0.0,-2.2173059613116615,-17.284186635255754,-1.1892011875572335,-0.007523722806390187,0.07787571481844813,1.052168191179442,-0.21407125578280464,0.0,-0.992576678484728,-2.1191897998089844,-1.0877951141266098,-0.021608849114703618,-0.44960923721204643,-0.18037454504042374,0.6997216347383853,0.06468352819789729,0.0,-0.06132148105777391,2.502903583771839,-0.3997006790176833,-0.030440810885029992,-0.2713178928977189,0.20383220989894804,0.3203992340038139,0.0,0.0,0.010525280746381371,-0.0022943412551919206,-5.038085771317868E-4,-0.04890641109175225,-0.07604948804977274,13.792988322013866,8.918944717517583,1.0703748087987477,-0.13742202840358905,0.01298123253056244,0.08950304956498316,0.22582339835378565,0.22090916997036875,2.3673959598389085
37,14644.845198244282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3842989902560918,0.0,-0.3933306075519693,-0.12232800754410036,0.7151898351687714,0.4168147658057391,0.0,0.18880941867533405,0.0,-1.9186709316394608,-17.231555215634994,-1.173843705878173,-0.21533739664987167,0.22659403738505296,1.1264490446301334,-0.365180041722019,0.0,-0.566809518834493,-2.0150799516242905,-1.1739967431420464,-0.17967061661318198,-0.598942103068597,-0.09246984909185219,0.5519284614731537,0.004115506410062225,0.0,-0.09098348451535099,2.490713246000334,-0.3569420670544766,-0.03118183085596702,-0.26407003313990646,0.22018051347250145,0.45633449158276396,0.0,0.0,-0.21676792062768463,-0.0027520512199261825,-7.180402798770602E-4,-0.05728041255713023,-0.07568066815827784,13.637842207367989,8.968914366625466,1.0113484815400944,-0.14541573028655258,0.03695819887582897,0.10115614899518731,0.1023957267976399,0.38836858781191586,2.341444170664881
38,14626.673054223178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2046246449569646,0.0,-0.48936539375922683,-0.36643859100686155,0.5912692845432534,0.3839385954947842,0.0,0.16315838164887592,0.0,-2.2488431574852403,-16.293112697482098,-0.7740981324611089,-0.6248177337671379,0.38970548199526756,0.964249793688052,-0.36410754222367486,0.0,-0.628665560413063,-1.6580094988343146,-1.5101903526497866,-0.47818220093874075,-0.818815743778749,-0.2396042848647645,0.7454598353365769,0.025285209845194036,0.0,-0.02316320237103882,2.61873182977399,-0.25858147727907843,-0.10258277847830857,-0.4944630872082319,0.22873051961466628,0.26536719919481877,0.0,0.0,-0.26315561289176437,-0.0028701411318629356,-6.795636354688488E-4,-0.062243938577488084,-0.07256949925109811,13.816187212863229,9.23858366813601,1.0434261280872985,-0.1251067201246389,0.03263599206417354,0.050943699670511274,0.29972947291752855,0.22445109144404438,2.462865370999206
39,14569.636486622798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3438660977350017,0.0,-0.4175940067422379,-0.2982423040796648,0.6834677372609208,0.470721055168043,0.0,0.27707033528688685,0.0,-2.446594963878926,-14.532358660360234,-0.9838701519630301,-0.19837891421229736,0.6699910697597153,0.9693830438019734,-0.2360916154218225,0.0,-1.0206162641475216,-1.6293663441984987,-1.5222772447031212,-0.3972774124429347,-0.9190943101571003,-0.13688333060893826,0.6672666535073274,-0.07485302942286212,0.0,-0.24369737025163873,2.6274929924281443,-0.7498131372209811,-0.14529641035615948,-0.5608880666430934,0.26897382770617717,0.2918756715621372,0.0,0.0,-0.09283233887379566,-0.0034940266718674357,-8.809808657064629E-4,-0.073189774298836,-0.06845760488327039,14.240031258060803,9.704461344112296,1.1375163466217002,-0.14349121095613082,0.05730552875504092,0.0821597345009826,0.23178834005075766,0.407576054386185,2.253490842538888
40,14546.463064770172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.252780766566633,0.0,-0.3854727369424055,-0.3192332757367824,0.6650752298519543,0.22659710230225122,0.0,0.21098854659640293,0.0,-2.328527818837769,-13.806164242410093,-1.0243581189336932,-0.2548768053405661,0.5438075671441509,0.9620108168378472,-0.5584786732086515,0.0,-1.1469993052528578,-1.859875909460071,-1.1227134494228626,-0.13665050245863242,-0.42933701856069206,0.011056524190571099,0.3346011337313988,-0.16731429570246864,0.0,-0.26594236668064264,2.630559716969925,-0.7017645745200374,-0.07738509815376983,-0.5124904813667956,0.293636621890976,0.10143085600431723,0.0,0.0,-0.17381657694898717,-0.0038179992075118635,-9.363209685793128E-4,-0.07837949249185173,-0.06781874421084913,14.444050763648432,9.900019151229966,1.1790893880847142,-0.16339215768497198,0.08106223146961865,0.12481832710736437,0.37038800098379626,0.29472832074219807,2.260817759485175
41,14528.827766305922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2276073159736958,0.0,-0.38700434199433387,-0.3287320996290924,0.6141379714525081,0.4264628719540665,0.0,0.24934569989272692,0.0,-1.935014793381552,-13.357027183718012,-0.9150864247408854,-0.22732382671584128,0.24212616833589523,0.7457988551096137,-0.7411576437455822,0.0,-1.110292940881013,-2.0693433072409557,-0.8923394557676032,0.028448845791906013,-0.33810667765091945,0.0740615367563088,0.6539841558049782,-0.10154969986691387,0.0,-0.23655667193909014,2.567820432498485,-0.5083483159356874,-0.008259694503210763,-0.46586512331773117,0.29501637775971457,0.22278471941231784,0.0,0.0,-0.04665328505782043,-0.004336451870766019,-0.0011126996195742463,-0.08629372249958386,-0.06952141636360254,14.584008033652985,10.00658786404053,1.2008240128621963,-0.17709854473129366,0.097521813555458,0.15662251538272018,0.3645540249331565,0.32028728403335205,2.2721879733268575
42,14463.644001718832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3120082697509516,0.0,-0.2398580407041765,-0.19174682104194501,0.5718892866951039,0.3542364191124402,0.0,0.31467188671741464,0.0,-1.7304159109135737,-12.06177826374518,-1.186786543572196,-0.332502251148559,0.3698584871658495,0.36608954171505514,-1.4027282752457895,0.0,-0.8939772867842334,-2.1889923065110883,-1.0055450629907825,0.020061186106363454,-0.13827137792647706,0.070301010162212,0.8691580985642173,0.05581525427396164,0.0,0.1779974461277491,2.5926784554453297,-1.1323038097370524,-4.97076654646305E-4,-0.4438779860091083,0.23145744270872382,0.21620744082496396,0.0,0.0,0.09589503501015445,-0.004298238247470875,-0.0011216947071472866,-0.08712561106518144,-0.07088401016819117,14.863108007906686,10.207721923897985,1.2099699841460192,-0.18832032335553192,0.11533870967463836,0.152610953116093,0.4011898783160518,0.27738923620504247,1.9472144970785958
43,14272.247480605563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.041128404536145,0.0,-0.25025182673049473,-0.2696776950414997,0.5157359429245336,-0.13772963094998608,0.0,0.17419615097267882,0.0,-1.6383889322170822,-7.331002514957923,-1.4581278925481462,-0.24437559978871132,0.49382451200687294,0.5782718580120905,-1.1768629582389147,0.0,-0.8841854402329784,-1.412555050210254,-0.8474579010316985,0.18185219126593258,-0.6885521825922448,0.14904828286261848,-0.38491033888194326,-0.7518976259466895,0.0,-1.18901795196008,2.4874392719226686,-1.0864504017575272,0.10216020509362461,-0.28352818430343474,0.08517218029549323,0.043631166807268085,0.0,0.0,0.6743310567520238,-0.005264371701497168,-0.0013883949284385839,-0.11029670805324776,-0.08061956989774124,15.898876475615204,10.957274969586864,1.2025789170316363,-0.2551655902273281,0.21554384390604076,0.2539788383360939,0.11226833938913988,0.5648399349359129,1.416649659462534
44,14097.07818305283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.155238049046037,0.0,-0.2715126011287494,-0.21938744820009515,0.6098503910241617,-0.11050876797799156,0.0,0.21052866277353222,0.0,-1.6168220436767708,-4.600329376438745,-1.5588262770011354,-0.20919305015018183,0.48627278144229164,0.6106944126815098,-1.3857277625747217,0.0,-0.9002616673949498,-1.477510037183492,-0.9079633203739302,0.1603279074146617,-0.6256598874900076,0.19366964020168237,-0.16056274790367117,-0.6266548734850669,0.0,-1.030089604421087,2.479614135587821,-1.1562244453634996,0.08371385233093305,-0.21794815064800077,0.07238925243931454,0.11012960365983251,0.0,0.0,0.7328860820665293,-0.005221018938081026,-0.0013840541102061968,-0.11373297776996313,-0.07964760983085223,16.131432641483947,11.291314719792334,1.189425295250083,-0.2842798425139516,0.2578218203319377,0.2827877100699974,0.17264347950380882,0.545460214195098,1.2373439000654576
45,13972.579759060944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1799755028925438,0.0,-0.2926664682286375,-0.18662004894840775,0.6369354674804161,-0.07584762353824612,0.0,0.21940509192029042,0.0,-1.5956860071487196,-3.1865538192971874,-1.5012121100552442,-0.21060843655298678,0.472968999107094,0.57595805451132,-1.3660328152374719,0.0,-0.7909443684047348,-1.4693563423903622,-0.9350318709162764,0.114285534070425,-0.6456942883145979,0.20047615581005557,-0.07658438464883432,-0.5612060563963295,0.0,-0.9407009934794378,2.487418982669797,-1.3007761133972424,0.07766316040495733,-0.20449673012272326,0.10685600226252953,0.14587471883912623,0.0,0.0,0.708394711312457,-0.00490268782903874,-0.00129779631398266,-0.11199182709119938,-0.0774690237608312,16.286384036460717,11.562498183739816,1.28226892312326,-0.3049744436839966,0.27887682056227775,0.3003964066461025,0.19911852251719853,0.5557697172570955,1.076412527573833
46,13754.131780343594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2811823922049241,0.0,-0.39488209001191854,-0.13123915942427483,0.7493305252346529,0.05467315110746482,0.0,0.22284091330008476,0.0,-1.5619469236837311,-3.1776413683927225,-1.0504561279841051,-0.1952037663739395,0.346659683654461,0.5369047122268094,-0.8893589176580319,0.0,-0.32224554592525406,-1.4870329610950639,-1.0783165323757111,-0.04097642564334733,-0.7061525314687855,0.12885962883441274,0.2503542959716896,-0.31348748619700767,0.0,-0.6143143537225682,2.5696703029286883,-1.526559625305777,0.04509037458579906,-0.17387063094900687,0.17364656403961704,0.2566465809243458,0.0,0.0,0.5385678057997593,-0.003367574650973086,-8.811946137261475E-4,-0.09335341361014049,-0.07039301350325448,15.909338004294202,11.631882893208235,1.3251010146649191,-0.3249281250598241,0.2860699423360094,0.3104714213587555,0.2703035457526099,0.5392510146361542,0.8758375496748643
47,13713.814796870975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.293841068104305,0.0,-0.4043467136664031,-0.15030095597527135,0.7494577119996133,0.07162732244056838,0.0,0.21809201430641445,0.0,-1.5957922086748249,-2.61113883287022,-0.9520874639371768,-0.1908746461386263,0.3294394137246736,0.5570175684728933,-0.727260577386426,0.0,-0.4252503468149236,-1.5194678560643915,-1.0545991455573365,-0.03904990261418183,-0.7021921508783633,0.10385419872993365,0.28384695960777606,-0.2838472940379366,0.0,-0.5859884122413369,2.5928282259549027,-1.5255449478739438,0.030178173491248187,-0.20475079699362786,0.18905689728091063,0.2522344960570378,0.0,0.0,0.4705149325962874,-0.0032452414050602916,-8.524356820320239E-4,-0.09202474107259426,-0.07025422545790358,16.043626090653984,11.669161325882355,1.4393575884191332,-0.3361799963107636,0.29167665897577766,0.32105492646695294,0.2969079145520593,0.5180052853105955,0.8462080244705408
48,13691.9713696194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.346879278615554,0.0,-0.4641656667964019,-0.1761286332189007,0.733736775949484,0.2810159997164069,0.0,0.18785635296283484,0.0,-1.839897202183642,-2.662599421121124,-0.42079531499341594,-0.13379786721148745,0.3840468086109967,0.6686172469783008,0.02041399833735391,0.0,-0.4676243903207237,-1.6694802309431158,-1.0643973997945793,-0.18419466837597936,-0.8131357932596357,-0.12181570791851193,0.582156977581543,-0.06561697833716404,0.0,-0.24761471423102532,2.6852363961195715,-1.5532577809075407,-0.015309318634594216,-0.27464608739252094,0.2801223622655123,0.3282224238555364,0.0,0.0,0.05225235438591863,-0.0024351373146848966,-5.686765886843613E-4,-0.07912571093357379,-0.06756229514693982,16.13439735965984,11.431901189800293,1.6620539142181103,-0.36926937108045527,0.2901367389395544,0.35807522856752017,0.3580916206010577,0.4966792785789455,0.8380598027598755
49,13664.048460922344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.319006477242304,0.0,-0.44046509191607264,-0.2214168077410737,0.6819319481708648,0.22401860073128763,0.0,0.1538004558076021,0.0,-1.6823492719023363,-2.0616202581452976,-0.7843493503568357,-0.2025926301363019,0.3120972553663618,0.608315666653915,-0.45182798519581535,0.0,-0.4420538139727619,-1.7295999225673415,-0.9621692781316863,-0.09759370971372198,-0.7644385495542514,-0.1537250234947623,0.484303203193076,-0.12228195962235779,0.0,-0.27538915036259587,2.7066690968855456,-1.5080795034167085,0.022385324879262005,-0.30752541364453206,0.2538387141926889,0.24401669738640974,0.0,0.0,0.07163726931173219,-0.0028148612334614187,-7.413813426270812E-4,-0.08288890590950825,-0.07003811260950711,16.212377235762535,11.323687199057812,1.8115255421571455,-0.3668139812505506,0.28170552031985996,0.3601655251472935,0.4088171103195013,0.42792227354171053,0.849097031176077
50,13656.628099299467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3042625143839914,0.0,-0.4485200805417183,-0.21890943013908287,0.7267874044904674,0.18504250773853498,0.0,0.19121076254128752,0.0,-1.6712542809658928,-2.4729106662436826,-0.7101922054773243,-0.1898874541699608,0.29834701710711564,0.6308813929632989,-0.41655316454577457,0.0,-0.5473624648100974,-1.6899623640282626,-0.9824766681718005,-0.11750235927140834,-0.8208627712084343,-0.10804881456505822,0.46075119515432994,-0.15223127388160484,0.0,-0.3727906099605532,2.724683436139875,-1.580913448721456,0.01303794260376069,-0.28522660580503556,0.21796953382530687,0.27137965470670383,0.0,0.0,0.16542287391601773,-0.00292005017865187,-7.443274817135994E-4,-0.08417250224946456,-0.06999732487104764,16.065375739930975,11.382363886038503,1.548753207053959,-0.37002172214802426,0.2950890234658704,0.3750605057671141,0.3931405170186052,0.45292943611418535,0.8177667707322067
51,13654.050482138879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3017542682310501,0.0,-0.43836286299998617,-0.20391641938592736,0.7033885984096873,0.18737790828505588,0.0,0.17927472477580525,0.0,-1.7248059822057442,-2.326745496356493,-0.6874795236759219,-0.18739587505467256,0.34226326649509375,0.6252353439173587,-0.3040823396552636,0.0,-0.3422282386650914,-1.676639990693988,-0.9843908235551758,-0.11154657013092811,-0.8422655142188089,-0.14764165800247434,0.44537480647870603,-0.17330786417077887,0.0,-0.40016388310637824,2.7083177497291167,-1.5972423681103836,0.019963998947888507,-0.27361886941573865,0.22271205736549218,0.2710138734407203,0.0,0.0,0.18519407920538747,-0.0027984843219173595,-7.10406547955491E-4,-0.08265927754712925,-0.06918186501462867,15.816080182665146,11.315288724389845,1.4617876350159296,-0.37813546203524734,0.30349762237619665,0.3952259060920985,0.4043707169123024,0.4487552656210553,0.7887980843139152
52,13652.973456466965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3106050508828548,0.0,-0.4390401246853504,-0.20727019907058597,0.6944504666611512,0.18836052404058598,0.0,0.16939377327164343,0.0,-1.6991922322339597,-2.3673000035382983,-0.6463961998078874,-0.18764342209621573,0.33993653076177166,0.5755017904516927,-0.3304565310769274,0.0,-0.5826946258851641,-1.7074619563090672,-0.9725283386263743,-0.10603146865785064,-0.8699887321423663,-0.17695887989374,0.4405677922979673,-0.16843654214010959,0.0,-0.38914688601918423,2.7026548694597476,-1.5681521413913062,0.024443708337445955,-0.27986101899051147,0.2446314902702391,0.2605193740968161,0.0,0.0,0.14481674970166586,-0.00272614190760091,-6.952484163091059E-4,-0.08084744811709024,-0.06925703274879605,15.483585981842609,11.15349192575794,1.3709183558110982,-0.38548318332308634,0.31257163722595205,0.4184009169543428,0.4017749399956561,0.45171567304147503,0.789752330059426
53,13651.027767280397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3149843190066328,0.0,-0.444634380241277,-0.21706228489760104,0.7077389753300106,0.19727397129477836,0.0,0.17754442465894868,0.0,-1.7116661030011877,-2.340516542063806,-0.6649190077225182,-0.1757375932962477,0.30826340780384714,0.6235094167270212,-0.3378619178792461,0.0,-0.49659334046200465,-1.7312960373682043,-0.951664674052239,-0.10364237086576752,-0.8800199272823204,-0.16714078399549023,0.45222880390527503,-0.17698779511880836,0.0,-0.4008656647247761,2.7232444512482608,-1.5741773601995115,0.010430715999519306,-0.2932325966349828,0.23737885095227124,0.2563772325848282,0.0,0.0,0.1305575260358426,-0.002809861238189091,-7.115024035462566E-4,-0.08162135402260384,-0.06958535706128986,15.211622555596795,11.134314447531413,1.2369504330279013,-0.39499740023434127,0.3300235269358331,0.44735501778907255,0.4185286301792667,0.4390970958263514,0.7908303927590059
