Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed
83,13617.693697408386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1262813623923917,0.0,-0.7015106975334444,-0.4201204268823392,0.704619731366801,0.20049256934833226,0.15323666141174536,0.10942127043182506,-1.4694730654904784,-2.4082943360406297,-0.9022489832478627,-0.5652136364680126,0.317628450832984,0.6264076486495266,-0.38613378390395187,-0.6058719276024248,-1.6869879500208385,-0.28944237104081566,-0.20803197979793367,-0.6798661699840396,-0.09661966124359617,0.46826320242707786,-0.1887107543375779,-0.3986040923543582,2.8850852493120933,-2.016806478929588,-0.22037640463191097,-0.20943342939962287,0.2477763650401904,0.2633066123962318,0.0,0.1940919612462972,-0.002842428214539977,-7.236597678041839E-4,-0.07066328388942805,-0.059956558206606836,-12.535920032415657,18.33772769365381,25.322964539683422,0.0,0.5739851680541819,2.08354160128604,0.647985856862263,0.7164560519896297
84,13617.54720967172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1271164353439456,0.0,-0.7011378688834957,-0.41949334250568504,0.7049862701292752,0.20116595811125226,0.1530854779453945,0.1096041804137896,-1.4676177600525295,-2.4086908595251955,-0.9048774652517289,-0.5637764030200599,0.3227462603259022,0.6264462165518813,-0.38696854834857924,-0.6067789990923804,-1.6895454756394508,-0.29913478213717565,-0.20553006077288385,-0.6779165247066508,-0.09897592259283212,0.4699468228970254,-0.18767327585704757,-0.3975501790572581,2.8838733442813433,-2.0178403123026496,-0.22054176397166278,-0.2087118173563229,0.2474931660219928,0.26372353663735176,0.0,0.19433757143927438,-0.0028571569822591018,-7.282953747222672E-4,-0.07056226509123073,-0.0605600829090357,-12.047269840994733,18.15367142264695,25.109698153068823,0.0,0.5633453450592366,2.052484455354718,0.6386258864457959,0.7076740087092405
85,13617.08999593631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1270113788162588,0.0,-0.7011204241843759,-0.4196163727295554,0.7049038487735648,0.2012326420368187,0.15307828323962874,0.10934075537120026,-1.4676671188246762,-2.408931923106721,-0.9047788662150633,-0.5639739871327641,0.32246774487705365,0.6275278805680157,-0.38629618839395097,-0.6066525115226484,-1.6906461469042855,-0.2949461838235571,-0.20489827797306076,-0.6772191398311098,-0.09692933278128743,0.4702780324374081,-0.18728051604847276,-0.3969586506429338,2.8829988731275025,-2.0171021035017427,-0.22037187524111407,-0.2084871520661252,0.2476688818896355,0.2639945211969654,0.0,0.19447236857832773,-0.002856455419840223,-7.283300927728896E-4,-0.07025617717406447,-0.06031325413811547,-11.77556752419703,18.42812798385692,25.610739355063288,0.0,0.5658811774426679,2.0657242672825795,0.6461758829782339,0.7130396752190805
86,13616.667471200262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.127454065681821,0.0,-0.7010855546076777,-0.41935069329543234,0.7053401188006077,0.20135706817727067,0.153076945234755,0.10960123509216015,-1.4673145186521508,-2.409297733395234,-0.9052946029381624,-0.5637871588417429,0.3233489733215268,0.6267343630096389,-0.3870223747235538,-0.6072759770253598,-1.691566585334897,-0.28983611902847073,-0.20442038681550906,-0.6768245367564593,-0.09374021320863819,0.47051499277459424,-0.18713058221448908,-0.39660913929447816,2.883212193503926,-2.0173263597530404,-0.22060524583708482,-0.20879354051133284,0.2477644980112643,0.264000292093479,0.0,0.19409122321887073,-0.0028583647292980807,-7.287877573278494E-4,-0.07007788415104953,-0.059982558572915845,-11.594218437962738,18.719562948677353,26.128828224717825,0.0,0.5703434249427154,2.083738972180702,0.6574409637771615,0.7174691134497959
87,13616.272905102827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.127437194747693,0.0,-0.7011347212203501,-0.4194544438071913,0.7053959533206599,0.2013350882378113,0.153104890218958,0.10951295132789968,-1.467539894044033,-2.40978532964913,-0.9051999090024242,-0.5641922477818968,0.3225985439035721,0.6273340976566163,-0.38670771870379544,-0.6070525564733826,-1.691920622490513,-0.28440685146359534,-0.20425124025386368,-0.6766301058621436,-0.0913178317772228,0.470389138905683,-0.18700740586743123,-0.3962029030705261,2.883122816451343,-2.0169241051665496,-0.22065241530727847,-0.20894873351449725,0.24795601640519008,0.2640673867807864,0.0,0.19394918211258108,-0.002856339508682564,-7.282281389066644E-4,-0.06984573057647768,-0.05965860535153261,-11.421655577122394,19.00293825290497,26.62934813285329,0.0,0.574582370774073,2.1014977884632886,0.6676743770408724,0.7222930395470483
88,13615.902087852295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1275628718907913,0.0,-0.7010956210073432,-0.41939636689708576,0.705520362135866,0.20140578049199104,0.15310078527332655,0.10951829539316522,-1.4672545644552852,-2.4100750882343687,-0.9052821724429326,-0.564181814437175,0.3229250874802329,0.6271071346363815,-0.38685136895172967,-0.6075729129823987,-1.692887010045336,-0.2793687052594335,-0.2037853979088404,-0.6760983217542584,-0.08872801869745518,0.4706771918798465,-0.18684261313380313,-0.39583621253679746,2.882780548230104,-2.0166417711985347,-0.220727719347616,-0.2089951438862153,0.24804351833025093,0.2641772614960104,0.0,0.1937854573282555,-0.0028566342818053692,-7.283948116648889E-4,-0.06964452889622144,-0.059351116372911995,-11.251570057572396,19.280466226147087,27.115628979444732,0.0,0.578776818548966,2.11882429465401,0.6767560768906559,0.7279104584319532
89,13612.573890219497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1293485832911856,0.0,-0.7018642998150463,-0.42010085873063313,0.7088040480144958,0.20196488682616615,0.15334041690627453,0.10804544316905935,-1.474955802032444,-2.4196842569670207,-0.9060158436113261,-0.5705671219182107,0.3146083321964016,0.6403272443066068,-0.38022408320681983,-0.6040704581642893,-1.7122459374115773,-0.1400915547518915,-0.19778437785854172,-0.6648164871714014,-0.015976121071262325,0.4736703016400281,-0.18160551012455284,-0.3842827135977762,2.8751594010116923,-2.005213299387397,-0.21969929643199096,-0.21027147656278417,0.2536485589264194,0.2670282813050123,0.0,0.1918123898569134,-0.0028123460333461746,-7.162366598571379E-4,-0.06305529006621605,-0.050642876384729904,-6.439868019154272,27.144195610785182,41.02217616175888,0.0,0.7014024105394001,2.6183061239312644,0.9139389196387957,0.9118676329877236
90,13611.459365784127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.128007228989913,0.0,-0.7021797876118923,-0.41896383214239746,0.7073329481132407,0.20299854737294354,0.15282596696243392,0.10970411153444071,-1.4595409429384592,-2.4123051468428285,-0.9034372024208867,-0.5687062025319573,0.31496295058255946,0.6353809908932556,-0.3882813327827601,-0.6051497613842439,-1.7007209230989466,-0.24128495125520616,-0.20033948073861463,-0.6671971544382317,-0.06063973034276965,0.46888339900516574,-0.1813835806472147,-0.38368928906795735,2.8818643602111753,-2.0138058565216133,-0.2203253210467958,-0.21121298746044986,0.2507832794092003,0.2657657545271214,0.0,0.193104152042855,-0.002878380590810731,-7.355705761174305E-4,-0.06529138905301304,-0.0562656260229376,-6.3298518122543825,23.408467843390916,34.78901584234871,0.0,0.6099313754545356,2.300076602363149,0.788387056182631,0.8050862967529898
91,13609.788607866598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1289810104002858,0.0,-0.7017705252031301,-0.41874190498478314,0.7082974713423916,0.20261627527398907,0.1530026826111646,0.10961211337483479,-1.4631659042183625,-2.414341318719534,-0.9055244217868655,-0.5672829970359277,0.3190205874792229,0.6329394976639025,-0.38856720067716416,-0.607008664954886,-1.704773220671083,-0.2039851258789147,-0.1984772178739007,-0.6649882841698465,-0.043981833464964835,0.4705350419668619,-0.181274982895397,-0.382809543375985,2.8807399027265004,-2.012362172856887,-0.22113082057857944,-0.21145705244199856,0.25121611248514836,0.2656824674740734,0.0,0.19153636156649997,-0.0028619101033182832,-7.307042619308251E-4,-0.06431228896382903,-0.054016185064204685,-5.852575864006973,25.152776629200414,37.79514683978631,0.0,0.6449582074191815,2.4294892639689065,0.8474119681747856,0.8463084354715921
92,13609.296760803276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1295093146123687,0.0,-0.7015325100452091,-0.41862789886995166,0.7088336527562993,0.2024715793387743,0.15313437860000464,0.10960546416465038,-1.4646528710867794,-2.415460496302629,-0.9062828850190293,-0.5668644287016295,0.320820550151861,0.6314522112839579,-0.3887418489274396,-0.6084128709321092,-1.7071418708188555,-0.1795934001168926,-0.19711459524122124,-0.6630385527618011,-0.03348709842190822,0.4713964364832175,-0.1810335771194001,-0.3816534474091337,2.8800761725278865,-2.0113343649257884,-0.22167193280144634,-0.21175318513242095,0.2514044874196617,0.2657020976839316,0.0,0.1906156117472666,-0.002853745175430711,-7.283014790626342E-4,-0.06356793879494746,-0.052526450538072415,-5.281327886211401,26.470618563180253,40.095617243979184,0.0,0.6681566493759523,2.519330474645046,0.8901606449109087,0.8750371157411033
93,13608.724601816462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1293576190726633,0.0,-0.7014829462822636,-0.4185009474086638,0.7086195050897559,0.2027299997252113,0.15310421738425353,0.11000851262169963,-1.4607717122381711,-2.4151839044519874,-0.9055182333851826,-0.5674994365553548,0.3202610736301543,0.6300082205053225,-0.3903789038679575,-0.6096171749415191,-1.7045175073706225,-0.1879166704119095,-0.19682989897755254,-0.6612870707731252,-0.03737085868648575,0.47039278703800763,-0.18042167989653898,-0.37951260680254784,2.8821400303691322,-2.0126396945397347,-0.22222703682865474,-0.21252268377102645,0.25083562336558785,0.2654288328435155,0.0,0.19037806717383723,-0.0028664399322260617,-7.320733537133438E-4,-0.06327761296893981,-0.05276959246539299,-4.1466959091268105,26.99996484245904,41.190259375685535,0.0,0.6644143395306886,2.521740094693467,0.9023737346994161,0.874558531528657
94,13608.431838090026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1296273041659457,0.0,-0.7013557825609471,-0.41854531119006716,0.7088999115844005,0.20254856296801838,0.15317133366046964,0.10984006948902866,-1.4630399586295249,-2.4162252164781686,-0.9061360958821837,-0.5672020055293596,0.32105964316890534,0.629794635457362,-0.38979242248209933,-0.6099674118925945,-1.7060109958650116,-0.17223706588579316,-0.1961384854858317,-0.6604573895580753,-0.030747179799552285,0.47108268784760754,-0.18040913925966634,-0.3792450148979756,2.8815435127252154,-2.011655142733573,-0.22230181327478693,-0.212469200504195,0.2511232581859467,0.2654754018159222,0.0,0.18992660180278056,-0.002856695324926429,-7.291978710200336E-4,-0.06283288296533801,-0.05184571207847494,-3.9366509361932462,27.753254874321883,42.49029125042061,0.0,0.6794193514943005,2.577199089270402,0.9266209190688705,0.8927652077448176
95,13608.061324934335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1296869363171365,0.0,-0.7011882100104678,-0.41867895121246734,0.7089580331122083,0.20231732497599933,0.1532271403606959,0.10956378770347232,-1.4662488169563392,-2.417428928294956,-0.9066141294530659,-0.5668455399073149,0.32133148282278884,0.6297392497615117,-0.3888613045669622,-0.6101416627364892,-1.7063479004663826,-0.15786897174643053,-0.19496434367056203,-0.6588493886546035,-0.026796155324579622,0.4715640355451647,-0.18034833058159355,-0.378283294448308,2.8815082358563506,-2.0106254258393492,-0.22225068913599974,-0.21232430299470867,0.2512244054185686,0.26546912569213554,0.0,0.18955608943577906,-0.0028435672633305357,-7.252632080793787E-4,-0.0621163372161639,-0.05092170414256003,-3.171159894379842,28.889939731823777,44.53650278617482,0.0,0.6951172088826405,2.643552147906488,0.9587008955598151,0.9149258618184535
96,13607.973124451299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1296477347510907,0.0,-0.7012078278643448,-0.4186221523315001,0.7088551454193504,0.20243886777876094,0.15319703718469535,0.10972663600796967,-1.4654137789937092,-2.4171613056206493,-0.9063861250739175,-0.5670363764443886,0.3209251842749195,0.6295892714470267,-0.3891578767564414,-0.6101613168875157,-1.7054274993909142,-0.16533009781419095,-0.19506662005313366,-0.6591012639175552,-0.030524904062010593,0.47128158785840996,-0.1804165775665618,-0.37828419866640334,2.882141661454162,-2.0112408791102725,-0.2222509872162805,-0.21239829041980918,0.25102390086835186,0.26542984873809866,0.0,0.18975732705942183,-0.0028473758347105117,-7.262980276109683E-4,-0.06223015055318888,-0.051320122239485844,-3.0579977516139527,28.71467045560794,44.26851041277829,0.0,0.6892452635416947,2.624393966087558,0.9519593702650733,0.9081398126702873
97,13607.580408460157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1303689641222678,0.0,-0.7009555924185061,-0.41846627438408956,0.7092591253369427,0.2026243102751265,0.15324888901858458,0.11009620895729572,-1.467210762957131,-2.418978496525668,-0.9068063281844295,-0.5675472965352799,0.3209292794900189,0.6283935248455031,-0.388810362561448,-0.6116258736320744,-1.7065637612777897,-0.15342869464803782,-0.19375189210182608,-0.6584588523891483,-0.02699559512750966,0.4722176622170506,-0.18080855349159142,-0.3780257827317779,2.882805748953204,-2.0110511709466445,-0.2224261067182799,-0.212580517607544,0.25109880907547705,0.26555075271341166,0.0,0.18951985903345253,-0.002839060196935577,-7.234883464873937E-4,-0.06158063247335759,-0.05048547170397081,-2.1907497260934363,29.927701436864847,46.483065943272535,0.0,0.7060385486177709,2.693503629037837,0.9871772106863307,0.9289253212948811
98,13607.327426686767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13045000831573,0.0,-0.7008431637012097,-0.4185372959641551,0.7092517936009979,0.20252464792176939,0.1531939137903828,0.10998316656545656,-1.4701531957737868,-2.420451181451085,-0.9069319312922661,-0.5673350034363308,0.320251925060438,0.6285008131659457,-0.38798712485360004,-0.6118386386414039,-1.7075227730677014,-0.14304333728954105,-0.192956486720124,-0.6584667514582045,-0.024129906238460338,0.47265935279444293,-0.18125874148156715,-0.3781456944463408,2.8832962623419975,-2.0102268740491662,-0.2220976597396162,-0.21236667455263453,0.2514540008316636,0.26551877414703867,0.0,0.1893111488839745,-0.00282625843057651,-7.196350222128826E-4,-0.06091867826680005,-0.04983101797149379,-1.5460131736888285,30.87081288942345,48.203684556989145,0.0,0.719892412112999,2.7491312728346453,1.0131517842151192,0.9468087938549957
99,13607.156706631924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1308699550371941,0.0,-0.7007349091574718,-0.41848944403229543,0.7094748116512838,0.20276250355101216,0.1532321982595698,0.11010876628758484,-1.4705543423036853,-2.421075633487101,-0.9070351535476832,-0.5678367394550423,0.3203992039115981,0.6281413039751181,-0.38764549928317066,-0.6127535555074828,-1.7099597081139455,-0.13455394281166172,-0.19188632558716212,-0.6580364690829063,-0.021130269611169036,0.47356916716855857,-0.1815313371054185,-0.3782321771741978,2.8830085301201778,-2.009722477247361,-0.22214839876328796,-0.21220246949836286,0.2515298226696618,0.265852606730486,0.0,0.18945064399159153,-0.0028226568302299423,-7.185133414101192E-4,-0.06050235119912885,-0.04933298014619733,-1.081487806569036,31.61993999133623,49.564089340330604,0.0,0.7320594885620797,2.7954197879945366,1.0325781468226989,0.9625627760580581
100,13607.046337061176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1309774056603994,0.0,-0.700767240205604,-0.4183676422298901,0.7096952488766414,0.20253468783290934,0.15323216907144266,0.11017464339737103,-1.4736791321423959,-2.42102227239408,-0.9069885289983288,-0.5668379409688888,0.3204862951910283,0.627879547170656,-0.3874855288672367,-0.6121132335547289,-1.710384263419963,-0.13007058720487025,-0.19189006188826774,-0.6588089042665383,-0.01962955605388305,0.473276428342479,-0.1819120312095293,-0.37859565429896963,2.8837161101368367,-2.0097224463359216,-0.2219324328744155,-0.21231770589140747,0.25178322685959204,0.2655564121576587,0.0,0.1892197341442041,-0.002813165670066104,-7.154216278000067E-4,-0.06009406936190653,-0.04899031600514294,-0.7395703415257606,32.161148245615195,50.54750065402809,0.0,0.7409356809395569,2.8286961329736817,1.0479840164723055,0.9719933784104076
101,13606.969465252236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1313233031167667,0.0,-0.7007567732317264,-0.41838847272057617,0.7099257805791485,0.20269197487444418,0.15330090101873406,0.11035026774261626,-1.473457891162634,-2.4214181638629393,-0.9070838539045641,-0.5676541033346566,0.32034741509172826,0.6276093184187986,-0.3874509259201658,-0.6125273169040887,-1.712059178986545,-0.12619887815757186,-0.1914797377214853,-0.6591069903778086,-0.017840816774916623,0.4735266875487533,-0.1821580486144668,-0.37877675366135466,2.883776479354126,-2.0099154724796606,-0.22232491780321842,-0.21253604617162974,0.2517948455495084,0.2657026384454285,0.0,0.1892304049942297,-0.002811938082377884,-7.149288613390905E-4,-0.05986762706502816,-0.04871524474973628,-0.49628640821437753,32.5874301264086,51.32676059305792,0.0,0.7488740953164849,2.8563902346956898,1.0615445478713819,0.9785504062751142
102,13606.91201602188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1311736826282848,0.0,-0.7007907678959473,-0.41840308832157364,0.7098569081021239,0.20249952736815538,0.15326017432661276,0.11018616743101103,-1.4758467184992003,-2.421466475794704,-0.9068738463261798,-0.5667625751874283,0.32040327130462143,0.6276812883870053,-0.38709128286053457,-0.6121142563995638,-1.7127708797168888,-0.12299005328284907,-0.19146425079240068,-0.6594913921278828,-0.016992516763129673,0.4733775940012575,-0.18242474311402565,-0.37901323333485765,2.8839237623439873,-2.0096437848754127,-0.22207242460646115,-0.21246216064299597,0.25202372820995134,0.2655326303774465,0.0,0.18905956798467746,-0.002803712680207873,-7.124680312717681E-4,-0.05955689226102536,-0.04849806887489769,-0.31160403571369133,32.92102523528441,51.93623564282753,0.0,0.7552780896073181,2.878663895940137,1.0712418757923179,0.9844379370768228
103,13606.866302704875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1315625370382123,0.0,-0.7007902722511776,-0.41843628907424546,0.7101103687281664,0.20274312773139022,0.15333502655565256,0.11033840131002946,-1.4751739414109744,-2.421630336147574,-0.9069956877136511,-0.5676478011262686,0.32043515797467137,0.6276381462296633,-0.38694816848324454,-0.6125001604731806,-1.7146798231711298,-0.12034938237266701,-0.19114652129428467,-0.6594511810081197,-0.01495862690168678,0.47384639789626287,-0.1825563950257479,-0.3791919513891319,2.883482128635033,-2.0096990524942027,-0.22238619166434193,-0.21254937027220047,0.25206882402424435,0.265799637622148,0.0,0.18920383819568637,-0.0028045817332714865,-7.126584096231768E-4,-0.059440106921595,-0.04831445314779787,-0.20226060340139126,33.195612982515435,52.442819409366194,0.0,0.7619142008601049,2.8990195127325595,1.0796983168733105,0.9896777396111269
104,13606.827159311197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1313916986703465,0.0,-0.7008312915334104,-0.4183718416110805,0.7100767225238412,0.20251639543983957,0.15327323011995375,0.11022665954747694,-1.477650520992674,-2.421499033769234,-0.9067733625114045,-0.5664909471293806,0.3205291342046878,0.62757739994369,-0.386821398693318,-0.611961390793074,-1.7149889105933707,-0.11782754700263144,-0.19129273621389362,-0.6597931069222454,-0.014078254973635082,0.47351163056546586,-0.18280840916803776,-0.3793533420132965,2.8838928665330714,-2.009547726748693,-0.2220873063638309,-0.21252097973719394,0.25231632283326316,0.26552560663871927,0.0,0.18895738856717964,-0.0027969797425206606,-7.103268146807445E-4,-0.05920085172017754,-0.04816128075468404,-0.10493159348204154,33.42456180086512,52.86523681974144,0.0,0.767325093789791,2.9161645496155435,1.0868285473313473,0.9937224281325321
105,13606.791364663624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1316948162426286,0.0,-0.7008316266838268,-0.41845739032667195,0.7102552056298425,0.2027893790934358,0.15334797387763036,0.11031814336575485,-1.4763412981314177,-2.4216677413021372,-0.9068351497850384,-0.5676839093384741,0.3203504785563751,0.6277470160372742,-0.38661340505443026,-0.6124012214320003,-1.7170021951267127,-0.11462578655134872,-0.19086480823712515,-0.6594324410269234,-0.01205524567317277,0.47405169776397726,-0.18284638857053528,-0.37931030394866994,2.8833941690983065,-2.0094369898103634,-0.22242109013155484,-0.21254315707540483,0.2523042942488943,0.2658914130254235,0.0,0.1892173864088113,-0.00279946449140866,-7.110749862551306E-4,-0.05912610471159649,-0.04799948746447883,-0.0346612540549511,33.657417944095805,53.294063065544314,0.0,0.7735878932414167,2.9348630967137286,1.0936756525847011,0.999030400629834
106,13606.7605504447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1315086902000093,0.0,-0.7008751942375597,-0.41836246882009936,0.7102414847026577,0.20249771803273195,0.1532872940587311,0.1102029861397132,-1.4789983886774276,-2.4213600338079946,-0.9066384306056787,-0.5661975269694589,0.32067929508476695,0.6275320676343358,-0.3866131357940237,-0.6117952922601092,-1.7169722062400132,-0.11262902679123053,-0.1911319057898349,-0.659785046223664,-0.011307369788296218,0.4736167086330264,-0.18306646419250672,-0.3794788588669266,2.8838947559778503,-2.0093262168246744,-0.22207132230452284,-0.21252027726832848,0.2525431706665287,0.26554210379972804,0.0,0.18892875923334357,-0.0027918000428509447,-7.0872221593841E-4,-0.05891628496417733,-0.04788048149898662,0.02899279616227511,33.8388347554041,53.629573622655656,0.0,0.7783621721341598,2.9494021850717362,1.0991332164408207,1.0025894537398379
107,13606.733520910435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1319522574178,0.0,-0.7008850554383006,-0.41840456344355526,0.7105577702992593,0.20278091929277797,0.15340387924174034,0.11043956156653054,-1.4774951088107202,-2.4214800161038905,-0.9067960245237662,-0.56756160084048,0.3204805264169488,0.6275240350142268,-0.38658810589976844,-0.6121364892689656,-1.7185239338314064,-0.11063670551101389,-0.19086841677394464,-0.6597234055014974,-0.009336421793004666,0.473948583398785,-0.1831107735998033,-0.3795291847637702,2.883661544033776,-2.0095904763816352,-0.22257326672257577,-0.21276338611856652,0.2524841625532762,0.265834786986879,0.0,0.18911435258661768,-0.0027956371756138743,-7.097435826527357E-4,-0.05891516702405558,-0.04776087465737952,0.056927209975882784,34.00634928376531,53.94319341173374,0.0,0.783790104284845,2.9642411229322243,1.105902699271675,1.0049786258238613
108,13606.710504859519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1316235450476027,0.0,-0.7009202081625584,-0.4183504034534389,0.710418800407841,0.20241383447968453,0.15332696268433665,0.11024449978067241,-1.4803758717818272,-2.421271167000374,-0.9065349074349236,-0.5659212767569247,0.32068343107523145,0.6273449337269068,-0.3865666970666631,-0.6114723307955287,-1.7180713635576164,-0.10938899110047803,-0.19120016966650916,-0.6602239275978482,-0.009120699628244567,0.4733414895994309,-0.18332877318171142,-0.37971108649795676,2.8841828251017034,-2.0094883212006747,-0.2222079574560649,-0.2127563760778025,0.25271305549340745,0.26540512011861456,0.0,0.18872884815111815,-0.0027868428494289975,-7.071001681705796E-4,-0.05870788124465826,-0.04767818911433358,0.09906507293544359,34.125030823286224,54.171667360107165,0.0,0.787382483639383,2.974496519386237,1.1108202192159387,1.0059654540898852
109,13606.689578001762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1320497883086473,0.0,-0.7009246642301188,-0.41841037653714924,0.7106877096113368,0.20278476826148017,0.1534620188494523,0.11046017166549968,-1.4783260457242537,-2.421188183883336,-0.9066164871591906,-0.5675528948644971,0.32045499894870205,0.6275724752347152,-0.3863925890158128,-0.6118209704121182,-1.719904275644556,-0.10775952165666774,-0.19076049179875043,-0.6599062690172065,-0.007548963049061887,0.47384998344916124,-0.18324864421712853,-0.37957251038256684,2.883538827712765,-2.0096730248843064,-0.22274913408197072,-0.21296297251024832,0.2525755700752911,0.26584874523501295,0.0,0.18904147709000263,-0.0027926924506671,-7.08760481454916E-4,-0.05872608103072694,-0.04757782132062457,0.1352570861145128,34.257180444224396,54.427748040571814,0.0,0.7918595025043258,2.98637402465023,1.1169969327203464,1.0071936713423595
110,13606.670760969148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1315158632651015,0.0,-0.7009649520886221,-0.4184347256807463,0.710355644213076,0.20240547184645463,0.15331256859283465,0.11007441976828308,-1.481191719494138,-2.421153082598994,-0.9062732528382939,-0.5657785148639418,0.32063507795124835,0.627643329048797,-0.386210713536375,-0.611306956530333,-1.7196807511330985,-0.10570026395822762,-0.19104282041300213,-0.6599253457031324,-0.007326237949754079,0.4734672690610401,-0.18338530396944216,-0.3795608293865969,2.8837140389460227,-2.009099083443409,-0.2221714530676283,-0.2126750159414739,0.25288156191760536,0.26548864363914115,0.0,0.18869243557153048,-0.0027827368461406507,-7.059723113327039E-4,-0.05847059791965964,-0.047482452549096964,0.19400048743714032,34.38861983102281,54.67877582041489,0.0,0.7954653170790581,2.9973616629470805,1.1200460769959346,1.010760167627112
111,13606.653922699277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1322575539425657,0.0,-0.7009737380009718,-0.4183417811429818,0.7109278602943944,0.2028425392161326,0.1535021688838153,0.11054202329938885,-1.4788608245635668,-2.420832828476846,-0.9066098518209856,-0.567405068442665,0.32083735888999265,0.6273949784665723,-0.3864134714425417,-0.6116879866808205,-1.7213399930970177,-0.10489232417997783,-0.19068548869292354,-0.6597083453780271,-0.005508899554671917,0.4739559086967796,-0.1833433871831876,-0.3795623294406718,2.8834381175294723,-2.009741307305545,-0.22288648168927713,-0.213095217652702,0.25267394869714027,0.2658959517231771,0.0,0.18897827369098616,-0.0027913074781481333,-7.082414512726629E-4,-0.058606698520774936,-0.04742101751849803,0.17738609003099798,34.47470189645954,54.84780287086142,0.0,0.7996244314892387,3.0071237659136485,1.1257146753128908,1.0105201227755058
112,13606.638027535453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1315397845341615,0.0,-0.7010235898898045,-0.4184381037493876,0.7104705250644219,0.20230413574235187,0.15332251784116538,0.11007515299552281,-1.4825011618330186,-2.421073291255529,-0.9061478753334621,-0.565503435452071,0.32050040765296783,0.6276056380550196,-0.3861242595496103,-0.6109267166960871,-1.7203186138307256,-0.10323892560965632,-0.1912146727025415,-0.6601646296814614,-0.005600927926163697,0.47319118139814803,-0.18355740296022682,-0.3796787651994571,2.884041727543965,-2.0091675063169108,-0.22221056515061724,-0.2128430634412442,0.2530525731721361,0.26534279249257475,0.0,0.18851010655082656,-0.0027782544227106147,-7.045241850664502E-4,-0.05831398230218695,-0.0473395685470242,0.2249787303652473,34.57532866481605,55.042728745352775,0.0,0.8025927900085127,3.016025362073386,1.1288519623092435,1.0124812363354303
