Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
109,5665.726474208164,0.0,0.0,0.0,0.0,0.0,-0.2735542580627218,0.0,-0.24464569591042903,0.35103600128441376,-0.09926893441950155,-0.22311358394729527,-2.201287748453179,-0.3756781013514501,0.28971271291971806,-0.507042543475243,-0.3662106876732626,-1.6590325790911755,-1.2139673587927955,0.12592948562163334,-0.4396602733742662,2.81034579879338,-1.7230176429654906,-0.4311122569139849,0.5875247208362252,-0.12909911953834177,-0.002909163999131965,-4.5335986973717304E-4,-0.06736402631001101,-0.09553089829855625,46.809563571406365,0.13797452843727917,0.5156026454843934,-0.08445295021849804,0.2209968352037374,0.6424675386333419
110,5665.716059288896,0.0,0.0,0.0,0.0,0.0,-0.2735342197326649,0.0,-0.24464532295922237,0.3510692903614407,-0.09927209708138166,-0.22320981950927177,-2.201198388109742,-0.3756771876509712,0.2897251754744593,-0.5070042776444994,-0.36612537293551245,-1.6590942966337596,-1.2140923575783167,0.125926310945559,-0.439733541441756,2.810220246284148,-1.7229383289528295,-0.4310815842201906,0.5875469595083226,-0.12908293607889879,-0.0029087300612916137,-4.532405281397401E-4,-0.066836916700017,-0.09520183733290921,47.20595137833488,0.14874459473202614,0.5207333988981082,-0.07175501518069666,0.22530364238638267,0.6459833523173395
111,5665.706509802215,0.0,0.0,0.0,0.0,0.0,-0.27352767606823186,0.0,-0.244637067865189,0.3511058295541204,-0.09926629199253975,-0.22329629345186316,-2.201121105116204,-0.37567439541223907,0.28975227101311213,-0.506973198561287,-0.3659970058183867,-1.6591743401505166,-1.214173747224567,0.12592818771849523,-0.43978182939151694,2.8101459720997806,-1.7228972965171445,-0.4310598696333665,0.587582771639262,-0.12906250506264066,-0.0029083821611832063,-4.5314037961000336E-4,-0.0663501833703191,-0.09489200231189604,47.58442505977926,0.15898000102917778,0.5255069584858356,-0.05972877548291676,0.22937413593497305,0.6493090018512299
112,5665.697712717528,0.0,0.0,0.0,0.0,0.0,-0.2735092826334897,0.0,-0.24463763580884346,0.3511323366015518,-0.09927067186173559,-0.22337367094158686,-2.20104922952021,-0.3756740659817113,0.28976063784832246,-0.5069428855049741,-0.3659277468044672,-1.6592189132315938,-1.2142760896434144,0.12592442554353434,-0.43984468294607637,2.810039552775084,-1.7228293639967658,-0.4310340470844732,0.5875996207158399,-0.12905059603940344,-0.002908025600350266,-4.530428728526237E-4,-0.06589342384384816,-0.09460495767847836,47.93964116302447,0.16863923760162422,0.5300660387752916,-0.04844195661633181,0.23318924261237042,0.6524240884718417
113,5665.689574442655,0.0,0.0,0.0,0.0,0.0,-0.2735049443794071,0.0,-0.24462975529814768,0.3511629819363943,-0.09926548020177847,-0.22344370864710122,-2.2009875416011426,-0.37567153995357916,0.2897847079043455,-0.506918856536254,-0.3658096059848329,-1.659286108374594,-1.2143363188971554,0.12592581021424615,-0.4398825708217975,2.8099830159299413,-1.7227994268440774,-0.43101693321683676,0.5876313322307537,-0.12903377644093067,-0.002907747950866125,-4.529622442102314E-4,-0.06546876455131243,-0.09433204806388419,48.281670757425935,0.1778810316571867,0.534321509809629,-0.03767318190095497,0.23682195069253154,0.6553927492813607
114,5665.6820159913805,0.0,0.0,0.0,0.0,0.0,-0.27348720808560084,0.0,-0.24463150321182398,0.3511838780781618,-0.09927118452349233,-0.2235070464870437,-2.200928634776394,-0.37567174435999673,0.28978906848528047,-0.5068942023217371,-0.3657568293690619,-1.6593163726014495,-1.2144235041829612,0.12592106757746005,-0.4399386810369068,2.809888529351103,-1.7227382338518058,-0.43099440023394053,0.5876430840558808,-0.1290252879142102,-0.0029074464995660107,-4.528806008466844E-4,-0.0650666007253086,-0.09407845733760266,48.603485325154516,0.18663568677443218,0.5384214698892779,-0.02753352808891023,0.24023938695679511,0.6581832860020691
115,5665.674971215037,0.0,0.0,0.0,0.0,0.0,-0.2734855254754855,0.0,-0.24462333838966063,0.35121035797115807,-0.0992657346026447,-0.22356476475783377,-2.2008789627717498,-0.3756692136541829,0.28981189560965587,-0.5068755929482783,-0.365643510952792,-1.659376076954885,-1.214465809449293,0.1259222573939327,-0.4399672557014886,2.8098477711046774,-1.7227187244522686,-0.43098121482223656,0.5876726531430964,-0.12901072848622236,-0.002907224867958794,-4.5281520526059565E-4,-0.064691064590132,-0.0938348460380519,48.91613600078173,0.19506723486284014,0.5422509870200913,-0.017786694028600274,0.24351775727479924,0.6608629284793567
116,5665.66838341587,0.0,0.0,0.0,0.0,0.0,-0.27346734682522117,0.0,-0.24462666827323312,0.3512264450323611,-0.0992731077838412,-0.2236175796755176,-2.2008295417502732,-0.3756700013700345,0.28981193458160986,-0.5068548520065433,-0.3656088421528972,-1.6593932847229529,-1.2145442105956983,0.12591628663925755,-0.44001985670688976,2.8097591651450036,-1.7226601420099399,-0.43096065570639835,0.5876791764667215,-0.1290051973980876,-0.002906960985296436,-4.5274483874650735E-4,-0.06433219973895048,-0.09360860322537706,49.210108803634434,0.20306944238788902,0.5459792830117173,-0.00860088443574314,0.24660640552855057,0.6633848875125484
117,5665.662204666569,0.0,0.0,0.0,0.0,0.0,-0.273469108447424,0.0,-0.2446174274302322,0.35125025909143986,-0.09926645474407612,-0.22366589417867072,-2.2007894422162266,-0.37566717723954357,0.2898353789045682,-0.5068406411254474,-0.3654938648187778,-1.659450496260531,-1.214569774038253,0.12591777705909604,-0.44003909431136445,2.8097342378623194,-1.722651743890556,-0.43095116847752446,0.5877086344560372,-0.12899176833467377,-0.00290678713056891,-4.5269194639877057E-4,-0.06399654197027307,-0.09338851691995176,49.4988173836552,0.2108314264084368,0.5494510975759902,3.050388866286651E-4,0.24959417983834806,0.6658276399444373
118,5665.656393207822,0.0,0.0,0.0,0.0,0.0,-0.27344901285995893,0.0,-0.2446230549463616,0.3512618870079799,-0.09927621590514725,-0.2237107476055445,-2.2007467433632217,-0.3756687300045749,0.28983011883161186,-0.5068223936259927,-0.36548133952746253,-1.6594540030530676,-1.2146455764127522,0.1259102313898732,-0.4400915994047261,2.8096453757192155,-1.722591285952602,-0.4309312941196133,0.5877090902800592,-0.12898912522917752,-0.002906545631591494,-4.526291013921836E-4,-0.06367255812202535,-0.09318528468764406,49.768880789925575,0.2181940266213942,0.5528781551303639,0.00867878189987428,0.252404681562807,0.6681221786696223
119,5665.650913548663,0.0,0.0,0.0,0.0,0.0,-0.27345564406130785,0.0,-0.24461160101295873,0.35128449494989855,-0.09926708769119581,-0.22375167911982174,-2.2007147622185,-0.3756652294450117,0.28985653645583775,-0.5068121042452595,-0.3653557703570766,-1.6595143332419957,-1.2146531261493319,0.12591273789371496,-0.4401000580144117,2.809638812096259,-1.7225965367345104,-0.43092579173626055,0.5877409523487043,-0.1289756996364912,-0.002906417160667409,-4.5258738094072683E-4,-0.06337010201293163,-0.09298409106219331,50.03811933368577,0.22539910556538328,0.5560410693158084,0.016889989315151826,0.2551527733774536,0.6703698316497871
120,5665.6457341930145,0.0,0.0,0.0,0.0,0.0,-0.2734313665442543,0.0,-0.24462080251172036,0.3512914717285131,-0.09928057717675683,-0.22379051018027873,-2.200676340503151,-0.37566792995028603,0.28984392759314576,-0.5067950056094767,-0.36537363990839683,-1.6595009359492452,-1.214733647360741,0.1259029790636947,-0.44015687535253234,2.8095419985472696,-1.7225282262089774,-0.43090505640276455,0.5877333747801288,-0.12897633908754336,-0.0029061823740223463,-4.5252850153127447E-4,-0.06307443506940462,-0.09280094417778281,50.28685536815883,0.23220416301992158,0.5592272224830733,0.024552331055837318,0.2577214664328092,0.6724663579703442
121,5665.640828418833,0.0,0.0,0.0,0.0,0.0,-0.273445469174848,0.0,-0.2446052940509718,0.351314564642546,-0.09926697779765262,-0.22382538313959188,-2.2006520143945565,-0.3756631506191122,0.28987683154940336,-0.5067887475905609,-0.36522355125429384,-1.6595720785073553,-1.2147184304763312,0.12590759603613852,-0.44015093852661846,2.8095600319545837,-1.7225526240941607,-0.4309045631094961,0.5877713167417875,-0.12896152914639913,-0.0029061039087659463,-4.524981300262027E-4,-0.06280041559842924,-0.09261456374804143,50.54071016377411,0.2389486981492631,0.5621122555589333,0.03219643615398887,0.26027349352475077,0.6745548904564677
122,5665.636171974548,0.0,0.0,0.0,0.0,0.0,-0.27341319551045046,0.0,-0.2446203724189171,0.3513159490022498,-0.09928663914138901,-0.2238598135445622,-2.200615236776033,-0.37566772955826533,0.2898529657322919,-0.5067712085971451,-0.3652876289673598,-1.6595345217380988,-1.214814199564259,0.1258944288381508,-0.4402188029674677,2.809443750917767,-1.7224671427247307,-0.43088072175415965,0.587751811605708,-0.12896651407229787,-0.002905855721515635,-4.524390503257932E-4,-0.06252762289755318,-0.09244993156157881,50.76932581669603,0.24525044914269598,0.5651148854637658,0.03920931290559555,0.2626236986690288,0.6764719900303384
123,5665.631744637341,0.0,0.0,0.0,0.0,0.0,-0.27343959155462405,0.0,-0.24459759674756898,0.35134186294532826,-0.09926513629045056,-0.22388929645592603,-2.2005993958698,-0.37566062152537155,0.2898981993295464,-0.5067699140588409,-0.3650893148205468,-1.6596287590064587,-1.2147656533022466,0.1259029676939755,-0.44019106401740093,2.809498941776255,-1.7225214366457813,-0.4308875016839245,0.5878018799849876,-0.1289482732310856,-0.002905842491592842,-4.524223053389295E-4,-0.062278858822635376,-0.09227419335493965,51.01217763730213,0.2516265052608222,0.5677334958404193,0.04641292732824914,0.2650216923363089,0.6784363416695021
124,5665.627527526229,0.0,0.0,0.0,0.0,0.0,-0.2733924727410341,0.0,-0.24462279723464986,0.35133552664560647,-0.0992954722979362,-0.22392099639958968,-2.200560624568306,-0.3756684631829164,0.2898557617997124,-0.5067495798324955,-0.3652294989311475,-1.6595526116373491,-1.2148941878620123,0.12588416430592733,-0.4402815124325766,2.809343787191691,-1.7224026798634253,-0.43085680326731574,0.5877630355005328,-0.12895978027040947,-0.0029055495971599763,-4.523569375800705E-4,-0.06202401795163687,-0.09212818857549529,51.22006101661097,0.25744744543898074,0.5706163307654555,0.052791476373680944,0.26716172154312434,0.6801799687541004
125,5665.6235058466045,0.0,0.0,0.0,0.0,0.0,-0.2734403074290618,0.0,-0.2445868625733982,0.35136793646847836,-0.09925982084816351,-0.2239448775929527,-2.2005563024384136,-0.37565707838214424,0.2899237318074842,-0.5067556099878333,-0.36494019200772915,-1.659691503771637,-1.2147909528695815,0.12589981493636856,-0.44021742358310106,2.8094604284980798,-1.7225075698850147,-0.4308754308473177,0.5878359566328154,-0.12893470712379698,-0.002905635775479137,-4.52359713013115E-4,-0.0617988305559689,-0.09195785552061601,51.457667930334146,0.26355990970503307,0.5729533595009314,0.059706585773942944,0.26945430842739665,0.6820609753858408
126,5665.619665442144,0.0,0.0,0.0,0.0,0.0,-0.27336542330521596,0.0,-0.24463022160282616,0.35134971803912407,-0.0993093215229196,-0.22397622431852968,-2.200509250776397,-0.37567085920339616,0.28984891430300236,-0.5067283407328469,-0.3652134178169292,-1.6595487989882,-1.2149842959123422,0.12587119775545233,-0.4403517334305168,2.8092311577935583,-1.7223257601745816,-0.4308310090785456,0.5877636540618992,-0.1289569259371745,-0.002905242440906205,-4.5227750460755806E-4,-0.061556994821603546,-0.09183329646033186,51.64116681849062,0.2688747578879371,0.575801236608716,0.0653920960766219,0.2713697062880046,0.6836177543381041
127,5665.61599784414,0.0,0.0,0.0,0.0,0.0,-0.27345255866128704,0.0,-0.24456989848219524,0.35139484434126667,-0.09924769041626398,-0.22399258421699833,-2.2005239948828,-0.3756514145142617,0.2899590080646261,-0.5067469008124024,-0.3647528880862259,-1.6597723926801955,-1.2147835144227521,0.12589982458920454,-0.44022258952160304,2.809456437855988,-1.722521720990138,-0.43087065270075653,0.5878794197195779,-0.1289189578567946,-0.0029054995963874327,-4.523128136069753E-4,-0.061355252554463946,-0.09166019832316308,51.8827772030687,0.2748737120844726,0.5777986792791718,0.07224696334696983,0.27362750998965835,0.6854752770365036
128,5665.612495980918,0.0,0.0,0.0,0.0,0.0,-0.2733244664519672,0.0,-0.24464707184580378,0.35135702811972475,-0.09933280333822171,-0.22402825065612714,-2.2004559103016774,-0.37567647264273224,0.2898252729348491,-0.506704542786985,-0.36526908946039494,-1.659508717454419,-1.2151042510963326,0.125853463631614,-0.4404420953296961,2.8090856946484513,-1.722218969806829,-0.4307991227048364,0.5877463472021017,-0.12895986493554337,-0.002904897477311478,-4.521932511766005E-4,-0.061121119166838454,-0.0915651439756584,52.032276914182496,0.2795662558456629,0.5807435261878015,0.0770374676433676,0.27526055872080357,0.6867949694015625
129,5665.6091648286365,0.0,0.0,0.0,0.0,0.0,-0.27348701445248974,0.0,-0.24454022877283987,0.35142564828787964,-0.09922202036405305,-0.22403096421573176,-2.200507694402939,-0.37564131536861733,0.290014789954279,-0.5067470218013426,-0.3644828601357466,-1.6598940196205534,-1.2147178926070181,0.1259061594229532,-0.4401899700109197,2.8095132298941587,-1.7225874255842992,-0.4308785535782161,0.587943548599352,-0.12889777128413474,-0.002905476139873404,-4.522893961494184E-4,-0.06094387870365356,-0.09137406321641738,52.29527274099182,0.2857202038818743,0.582268038155596,0.08425111658924028,0.2776105917531489,0.688737250144664
130,5665.606019142277,0.0,0.0,0.0,0.0,0.0,-0.2732534544020973,0.0,-0.2446826250963266,0.35135458780994433,-0.09937551371989531,-0.22408239753327633,-2.200389552319253,-0.37568870009708566,0.28977015054362015,-0.5066721178931515,-0.3654568891872633,-1.6594023456614586,-1.2152951152594151,0.12582684520747922,-0.440578473169186,2.8088669805122057,-1.722046128197815,-0.43075244497595044,0.5876958517714398,-0.12897255999681853,-0.002904440310327742,-4.520891481647206E-4,-0.06071278475182353,-0.09132804779821922,52.38816346753147,0.2894704885528457,0.58553503845799,0.08762512172971619,0.27880766759450315,0.6896878915360172
131,5665.60311110461,0.0,0.0,0.0,0.0,0.0,-0.2735673932689769,0.0,-0.24448426558890532,0.35146473378932136,-0.09916882140650879,-0.22405348821079046,-2.2005228349475874,-0.37562168510462784,0.29011253192677544,-0.5067643947242464,-0.3640435646544366,-1.660100363375836,-1.214535069247852,0.12592490597688438,-0.440082779631157,2.8096878465315704,-1.7227569638402818,-0.4309114990472499,0.5880509381233723,-0.12886520510073052,-0.0029056678341644643,-4.523097362868814E-4,-0.06055908688864344,-0.09108674613153281,52.70916459202212,0.29635295858623545,0.5863196665476164,0.09609310168626986,0.2815193441334141,0.6919449885546242
132,5665.600555214082,0.0,0.0,0.0,0.0,0.0,-0.2731159961814629,0.0,-0.24475678518671337,0.3513387422486962,-0.09945778875020665,-0.22415283959259474,-2.2002817116032154,-0.3757152806207046,0.28965364862586906,-0.5066165848179591,-0.36589614991970076,-1.6591689073196343,-1.215650204335456,0.1257835194026148,-0.44081726440508545,2.8084894615608,-1.721727231892722,-0.4306714900104442,0.5875806421576574,-0.129002585153172,-0.002903701816756436,-4.519301432478727E-4,-0.06033453200463048,-0.09113694220199356,52.69197458206243,0.29832568447056657,0.5903003798643981,0.0967357254811316,0.28188830107734947,0.6921916738081842
133,5665.593695371638,0.0,0.0,0.0,0.0,0.0,-0.27313006692779623,0.0,-0.2447463082255119,0.35134319191834334,-0.09945425255823874,-0.22417328263619896,-2.2002842378506164,-0.37570907952625177,0.2896662837708416,-0.5066186927263854,-0.3658120431176584,-1.65919935982113,-1.2156213443283914,0.1257741438897434,-0.4408236352015096,2.8084652602414346,-1.721739710492467,-0.43066998209241864,0.5876026919268312,-0.12899898216715625,-0.002903635431483799,-4.5190719769330886E-4,-0.059887987308621424,-0.09084568852600161,53.121576660804614,0.3097644143044976,0.5951990278048777,0.10918854410916239,0.2860150441361507,0.6955732592982627
134,5665.587343083178,0.0,0.0,0.0,0.0,0.0,-0.2731256377635516,0.0,-0.24472926543507678,0.35139168918635333,-0.09943960391021137,-0.22424905004635068,-2.200206767360324,-0.3757075745323316,0.28971511877856665,-0.506595322061731,-0.3654963362184235,-1.6593322529867771,-1.2156728953584601,0.12577830805764775,-0.4408374905600504,2.808452811040315,-1.721721056161297,-0.4306561387365057,0.5876554009633036,-0.12897441948740587,-0.0029034092059540533,-4.518330668145548E-4,-0.05953884040733959,-0.09059687677470779,53.50715394184837,0.319945791852968,0.5994735948503032,0.12008713110533331,0.2896402752694979,0.6985286810886819
135,5665.581493147955,0.0,0.0,0.0,0.0,0.0,-0.27314051321707633,0.0,-0.24473426965500933,0.3513528754376871,-0.09945280286046648,-0.2242230024282259,-2.200271223335665,-0.3757019203495475,0.2896821169756898,-0.506613623985757,-0.3656928774100188,-1.659245885571084,-1.2156159388686676,0.12574906113376433,-0.44086290905837755,2.808382159560002,-1.7217269120264538,-0.43065721956425707,0.5876325463576914,-0.12898925902019326,-0.0029034279360807737,-4.51845699415139E-4,-0.05907235495220017,-0.09031483496564717,53.920367409118754,0.3310822247839353,0.6044368639227217,0.132235963884711,0.29365155634606865,0.7018173356720858
136,5665.576186002198,0.0,0.0,0.0,0.0,0.0,-0.27311981051831025,0.0,-0.24469810883397233,0.3514768663952172,-0.09941399100718452,-0.22438373550349752,-2.2000715984719252,-0.3757037873327235,0.2898007673969278,-0.5065550599194627,-0.364937519985388,-1.6595690931423173,-1.215763889139075,0.12578564396626024,-0.4408631085198326,2.808430090388706,-1.7216917291696738,-0.43063208969651423,0.5877497817940456,-0.1289318625361944,-0.0029030085234398604,-4.517013387314515E-4,-0.0588960772199699,-0.09013860519314541,54.227966192232834,0.33898957260850693,0.6074973619888518,0.1403653873422933,0.2963775504909304,0.7040176413062655
137,5665.5720433288225,0.0,0.0,0.0,0.0,0.0,-0.2731680017637038,0.0,-0.24474722804644006,0.3512695921118571,-0.0994815867112234,-0.22416308972411259,-2.2004060218343593,-0.375691369707264,0.28961084672782006,-0.506650902067079,-0.36613055565605085,-1.6590525878361175,-1.215497094830591,0.12568839573574514,-0.4409149981338186,2.8082426759830845,-1.7217352619492348,-0.43065945832904456,0.5875791089582435,-0.12902089206315645,-0.002903482539371005,-4.5187802422821585E-4,-0.05819312609991412,-0.08978678754949052,54.70241617232881,0.3521941535460795,0.6138970760017447,0.15517189349153773,0.30121637591937644,0.7080196324239502
138,5665.568830246999,0.0,0.0,0.0,0.0,0.0,-0.27312130151043384,0.0,-0.24468154597983763,0.35151531528785385,-0.0994029675496439,-0.22445098795256702,-2.2000136209220242,-0.37570012360261185,0.28984042632967794,-0.5065386011752285,-0.36466590114748626,-1.6596817054700064,-1.2158000141289964,0.12578483708873797,-0.4408815809520627,2.808404474041177,-1.7216809249202243,-0.43062013317395365,0.5877978146206233,-0.12891285629006813,-0.002902797869666004,-4.51632735517986E-4,-0.05843318506042432,-0.0898182690872525,54.73497089571673,0.35243226389902665,0.6132256385409934,0.1546333127081465,0.3011051350322975,0.7078743400599564
139,5665.561365693413,0.0,0.0,0.0,0.0,0.0,-0.27312429653252085,0.0,-0.24467216621243312,0.35152960771687464,-0.09940021319880947,-0.2244930143956896,-2.1999900760169337,-0.3756960459982482,0.28985857871639636,-0.5065302065020904,-0.36454603369607996,-1.6597277456147972,-1.2158063712806577,0.1257704497856611,-0.44090818599643194,2.808358670585383,-1.7216672878802435,-0.4306093670906318,0.5878232787710532,-0.1289024580849413,-0.002902636068779826,-4.5158426358935574E-4,-0.05792401021261787,-0.08948000402561257,55.26749382979689,0.3666302406876799,0.6193734402116454,0.169723151309063,0.3060963152970736,0.7119516903984467
140,5665.554444113564,0.0,0.0,0.0,0.0,0.0,-0.27312802025281696,0.0,-0.2446653860385862,0.35153719123064503,-0.09939957515616425,-0.22452592575226013,-2.199977288402142,-0.3756921852412193,0.28986963108519076,-0.5065252691089336,-0.3644766311134045,-1.6597535119682942,-1.215805402227804,0.12575583781651548,-0.4409345289687667,2.8083108461744737,-1.7216572285733294,-0.43060109145399694,0.5878417744270336,-0.12889583213919573,-0.002902495273677353,-4.515432628086673E-4,-0.057434210771124976,-0.0891569656202693,55.78009521029242,0.38032557202708706,0.6253405517076799,0.18422247250859278,0.31088971116346303,0.7158718164606743
141,5665.5480338856605,0.0,0.0,0.0,0.0,0.0,-0.2731319999498218,0.0,-0.2446585552778528,0.3515445401731007,-0.0993988047423644,-0.2245577969255069,-2.199964155952814,-0.3756881436264179,0.2898802863496836,-0.5065200280609548,-0.364406842035661,-1.6597800628325077,-1.2158043943374282,0.12574202508317234,-0.44095873604491864,2.808266394862382,-1.7216477160939991,-0.4305928143247476,0.5878598935359785,-0.1288891999554661,-0.0029023615675013137,-4.5150421331591233E-4,-0.05697131080920425,-0.08885001061100202,56.273407127729186,0.3935105810861639,0.6310886896174777,0.19810431200972028,0.3154784382265455,0.7196272717569215
142,5665.542098982811,0.0,0.0,0.0,0.0,0.0,-0.2731358342491526,0.0,-0.24465198523627305,0.35155218770202323,-0.09939803981631747,-0.22458796619721658,-2.1999514016599546,-0.37568437161555934,0.2898909179581491,-0.5065153424170982,-0.3643367068542722,-1.6598063495730777,-1.2158036161025432,0.12572992014179565,-0.44098126018436584,2.808225864516823,-1.7216397904854326,-0.43058530507515663,0.5878777680653089,-0.12888305959294236,-0.0029022357909598596,-4.5146727835808506E-4,-0.05653447648974335,-0.08855889689218688,56.747190663954285,0.4061779572509596,0.6366122564423207,0.21136560878369715,0.31986143182979226,0.7232167644101372
143,5665.536602400564,0.0,0.0,0.0,0.0,0.0,-0.27313946107862275,0.0,-0.24464566991107753,0.35155960342352144,-0.0993973357289333,-0.22461627856186786,-2.1999392404434865,-0.3756807850827431,0.28990114903434994,-0.5065109859693809,-0.3642673734029265,-1.6598317149658957,-1.2158024437968298,0.1257186812104451,-0.44100215810975185,2.808188715675051,-1.7216326161051658,-0.43057821860832163,0.5878949705272897,-0.1288772773849119,-0.0029021184973237516,-4.5143274692439997E-4,-0.05612251138578267,-0.08828316143769938,57.201584384897885,0.41833037873210427,0.641910360386523,0.22401553514995579,0.32404168853728244,0.7266422776884804
144,5665.531507615871,0.0,0.0,0.0,0.0,0.0,-0.2731427489219276,0.0,-0.2446397043632083,0.3515667834935553,-0.09939678282884948,-0.22464260543624756,-2.199927902792041,-0.3756774688412185,0.28991091155065596,-0.5065071622847284,-0.364199499658675,-1.6598556581037682,-1.2158009860432302,0.12570837210022703,-0.441021663141113,2.808154589547174,-1.7216262042193577,-0.4305716604740726,0.5879113940371001,-0.1288720086362764,-0.0029020095534331406,-4.514005920332436E-4,-0.055734038558982416,-0.08802216029701239,57.637010516154035,0.42997793392512285,0.6469860039377711,0.23607123164856178,0.32802477237515504,0.7299079200105033
145,5665.526779585778,0.0,0.0,0.0,0.0,0.0,-0.2731456878138525,0.0,-0.24463408988764812,0.3515735645143165,-0.09939639729510935,-0.22466698449986755,-2.1999174558100614,-0.37567439700490146,0.289920101455257,-0.5065037965388061,-0.36413369062377654,-1.6598779702748432,-1.2157991108245545,0.1256986758783316,-0.44103991412272653,2.808123090050007,-1.721620261711284,-0.43056551612537186,0.5879269120728133,-0.12886719744344277,-0.0029019086511606453,-4.5137077260827823E-4,-0.05536758633219612,-0.08777514979586284,58.05409891462939,0.4411363636780243,0.6518449457844439,0.2475558691176044,0.3318182779315823,0.7330194995359279
146,5665.522385374881,0.0,0.0,0.0,0.0,0.0,-0.2731482582844932,0.0,-0.24462884398404044,0.35157992359993295,-0.09939620169275958,-0.2246894825390893,-2.199907938386761,-0.3756715758800884,0.28992869221276574,-0.5065009082341001,-0.36407029744633496,-1.6598985366047827,-1.215796888798707,0.12568952330701516,-0.44105706790387555,2.8080938793658086,-1.7216147085251974,-0.4305597790254439,0.5879414944321306,-0.12886286216567558,-0.002901815269675326,-4.513431524267028E-4,-0.055021660671653115,-0.08754132583085132,58.45361489459259,0.45182513236707667,0.656494970541807,0.25849617222971566,0.335430973954429,0.7359838549724604
147,5665.5182944930175,0.0,0.0,0.0,0.0,0.0,-0.2731504792116493,0.0,-0.24462395454074518,0.351585820387484,-0.0993961907802339,-0.22471021895572654,-2.199899329012138,-0.3756689845190395,0.28993667123453565,-0.5064984456242189,-0.36400955531572793,-1.6599173636488873,-1.2157943314115818,0.12568077536320432,-0.4410732419537689,2.8080666576769815,-1.721609420073721,-0.4305543932948023,0.5879551314859305,-0.1288589607367604,-0.002901728841191274,-4.513175851550335E-4,-0.0546947938639834,-0.08731986764027944,58.83640340850514,0.4620660082975338,0.6609451348542894,0.26892084681283485,0.33887231403746876,0.7388084477946781
148,5665.514479022368,0.0,0.0,0.0,0.0,0.0,-0.27315237037358736,0.0,-0.2446194097135604,0.3515912598761407,-0.09939635759597562,-0.2247293232879619,-2.1998915878465874,-0.37566660880988656,0.28994405386215555,-0.506496378535094,-0.3639515634960325,-1.6599345076064516,-1.2157915003934676,0.1256723701970265,-0.44108854439012896,2.808041171610043,-1.721604339395592,-0.4305493326064965,0.5879678501680934,-0.12885546830185018,-0.0029016487623246138,-4.5129390255112213E-4,-0.054385578298307945,-0.08710996245917006,59.20334526684573,0.47188187847506385,0.6652052323625556,0.278859217355526,0.34215197472186304,0.7415009836437538
149,5665.510913601195,0.0,0.0,0.0,0.0,0.0,-0.2731539621191337,0.0,-0.24461518856689585,0.35159625035624575,-0.09939668633660062,-0.22474693515934008,-2.199884655062034,-0.375664428439939,0.2899508653335672,-0.5064946605375314,-0.3638963426419547,-1.6599500682086321,-1.2157884397983254,0.12566424173302698,-0.4411030626729022,2.8080172063400655,-1.7215994116237834,-0.43054456158460286,0.5879796903931713,-0.12885234501527185,-0.002901574448770456,-4.5127194031166344E-4,-0.05409268602685244,-0.08691082541590536,59.55532575690381,0.4812959126416064,0.6692853584710128,0.28834034737170133,0.3452795700877031,0.7440691680264269
150,5665.507575316625,0.0,0.0,0.0,0.0,0.0,-0.27315528436914516,0.0,-0.24461126978114456,0.35160081512189056,-0.09939716048346534,-0.22476319029163325,-2.199878465471036,-0.3756624256163119,0.28995714030073555,-0.5064932526826891,-0.363843847265356,-1.6599641615026022,-1.2157852017699455,0.12565635196972436,-0.44111687310597586,2.807994581960727,-1.7215946069875776,-0.43054005477483287,0.5879907043801477,-0.12884955672420056,-0.0029015053448202786,-4.512515380579155E-4,-0.05381487923661841,-0.08672171035473596,59.89321267651351,0.4903309537765715,0.6731956071948388,0.29739240584208315,0.348264436218466,0.7465205221345745
151,5665.504443544871,0.0,0.0,0.0,0.0,0.0,-0.273156368057381,0.0,-0.24460763019917162,0.351604980004373,-0.09939776185651503,-0.2247782186639922,-2.1998729507907377,-0.37566058221991544,0.2899629164627494,-0.5064921149587537,-0.3637939926271859,-1.6599769124502732,-1.2157818292816813,0.12564866853220694,-0.4411300398187566,2.8079731474154386,-1.7215899022289447,-0.43053578686345323,0.5880009480988485,-0.128847067667466,-0.002901440939131795,-4.5123254693370994E-4,-0.05355101368370866,-0.08654191655630378,60.21784203871471,0.4990091187053695,0.6769458532674838,0.30604228951403156,0.3511155044707175,0.748862269865369
