Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_speed
43,5657.22032416146,0.0,0.0,0.0,0.0,0.0,0.0,-0.2415534371180476,0.0,-0.23814395235018623,0.29096091418156617,0.0,-0.44894316313681526,-0.21329034422156784,-2.1992714657686743,-0.37136699455070465,0.24702421347356912,-0.39048485420008533,-0.8009205627957255,-0.30309163805153827,-1.6812846288027314,-1.2194897443788786,0.0,-0.2647542440006228,-1.3671493988586498,2.788074962486677,-1.696498408485901,-0.4211900582228113,0.5647954678080845,0.0,0.0,-0.002946915543019185,-4.577686578254227E-4,-0.09455816227414374,-0.11050300270562607,26.56740331935463,0.19531459603513385,0.578854075953761
44,5657.014982710457,0.0,0.0,0.0,0.0,0.0,0.0,-0.24005796519538572,0.0,-0.23928997359562312,0.2897826306810374,0.0,-0.452993300033062,-0.21524223621070923,-2.1968037938239395,-0.37121510522372086,0.24593715316199938,-0.3895531151891868,-0.8015086897361684,-0.3077092417815419,-1.677391677988992,-1.219066754900891,0.0,-0.26093986029913724,-1.3749872432053756,2.7782823358263204,-1.6921643014002523,-0.4224937062449134,0.565261930463964,0.0,0.0,-0.0029415520272723697,-4.562256075472802E-4,-0.09321460747617687,-0.10720732943027501,28.01642889257206,0.1954451496216632,0.6199867084884864
45,5656.943559437554,0.0,0.0,0.0,0.0,0.0,0.0,-0.23948577090211035,0.0,-0.23972969790144874,0.289446884466234,0.0,-0.45448745664307727,-0.21651908213069745,-2.194893373228583,-0.3710562123214541,0.24570523605735273,-0.38889052289445053,-0.8011844319336862,-0.3103156151736203,-1.6751875453562444,-1.2190001077032853,0.0,-0.2593201765703564,-1.381195539463163,2.7735265172762125,-1.6900387462213649,-0.423019825278734,0.5656878891426739,0.0,0.0,-0.0029356446598344894,-4.5465242331409824E-4,-0.0923514619744227,-0.10563734217609372,29.714279845794866,0.1883919973432386,0.6493135524001045
46,5656.907951052313,0.0,0.0,0.0,0.0,0.0,0.0,-0.23934566828518855,0.0,-0.23984221919112195,0.28943369097298566,0.0,-0.454773957642877,-0.21702449116890585,-2.193773066509932,-0.37103532646227044,0.24570500367516848,-0.3885477988499988,-0.8008262721423326,-0.3111525304333427,-1.6747003689673725,-1.2192844776551286,0.0,-0.2590669406328213,-1.3843383756464445,2.772325913946044,-1.6894763932985568,-0.42314646434629505,0.5658946003242445,0.0,0.0,-0.0029321122799321414,-4.5373872914183374E-4,-0.09183872657990107,-0.10529819219918449,30.39275990259481,0.18930227768362257,0.6578156844143902
47,5656.882245977489,0.0,0.0,0.0,0.0,0.0,0.0,-0.239230603190861,0.0,-0.23992586620558312,0.28942943006947247,0.0,-0.4550056594938293,-0.21737729006811268,-2.192906858115977,-0.3710287585346372,0.24571366316682,-0.3882825899124963,-0.800586305407473,-0.31154150459866314,-1.6744638667795755,-1.219583625361711,0.0,-0.2589251448971155,-1.38651589213209,2.7714554583063986,-1.689138294127022,-0.4232509549709727,0.566048518893981,0.0,0.0,-0.0029295263359584317,-4.5307273769944916E-4,-0.0912859165548167,-0.10493009848353933,30.93690903411933,0.19290415331648145,0.6652600452724688
48,5656.860453768543,0.0,0.0,0.0,0.0,0.0,0.0,-0.23914845215003275,0.0,-0.23998579648308754,0.28941026642444695,0.0,-0.4551606886598465,-0.21760348133328247,-2.1923202671309086,-0.37104102948144574,0.24570732364782416,-0.3881031802753547,-0.8004355215086926,-0.311961295071752,-1.6742860003163458,-1.2197979962553525,0.0,-0.2588644809934651,-1.3879912496382178,2.771027444733893,-1.6889569882946016,-0.4233227444165427,0.5661272185820164,0.0,0.0,-0.00292774628167574,-4.526156298430328E-4,-0.0907827198010297,-0.10476477018584797,31.284908878445993,0.19812999555777244,0.6689782468644758
49,5656.840692596833,0.0,0.0,0.0,0.0,0.0,0.0,-0.23909664636409728,0.0,-0.24001261960390033,0.2893974907675602,0.0,-0.45525596387391015,-0.21776501560558334,-2.1919139163101864,-0.37103234899370424,0.24571434006460802,-0.38797508132832215,-0.8003206913080513,-0.31232548702453583,-1.674166576502734,-1.2199451284391436,0.0,-0.2588481758580385,-1.3888803121829276,2.7707043982609973,-1.6888421884823044,-0.4233638152776352,0.5661770027981166,0.0,0.0,-0.0029264873209987187,-4.5229733496590923E-4,-0.09028630835588823,-0.10461681052667487,31.579629768414165,0.20400614389320956,0.6720379066429325
50,5656.822263463253,0.0,0.0,0.0,0.0,0.0,0.0,-0.2390620624524137,0.0,-0.2400245629631245,0.2893823678990148,0.0,-0.45531778392703354,-0.21787578522014425,-2.191645581573648,-0.371021346147906,0.2457181861236386,-0.38788776362198885,-0.8002419404008333,-0.31270921842122523,-1.6740615572426432,-1.2200387050869521,0.0,-0.2588621009752918,-1.389399653165454,2.77050481279584,-1.688774234159413,-0.4233866325259506,0.566200617079366,0.0,0.0,-0.002925607514646216,-4.5207787460610884E-4,-0.08981311767933498,-0.10452409558188604,31.816917535275397,0.21023784088173358,0.6740563817449963
51,5656.804864267991,0.0,0.0,0.0,0.0,0.0,0.0,-0.2390401979621642,0.0,-0.2400238599309453,0.289369204680211,0.0,-0.455356609843644,-0.21795706583036037,-2.1914670167523367,-0.37100271499928955,0.24572480042231473,-0.38782607404298314,-0.80018312066818,-0.3130847090776156,-1.6739708134937277,-1.220096122452637,0.0,-0.25889401140932855,-1.3896553449083955,2.7703492656436546,-1.688730032716162,-0.42339628531717216,0.5662119041738787,0.0,0.0,-0.0029249749105022035,-4.519233643628262E-4,-0.08935373661231305,-0.10444374575627634,32.031442618941504,0.21656759263500422,0.6757544666658658
52,5656.788340623442,0.0,0.0,0.0,0.0,0.0,0.0,-0.23902630604607145,0.0,-0.24001627108437154,0.28935590607277895,0.0,-0.45538127252603866,-0.21801671422919597,-2.191351839345734,-0.37098137050987484,0.24573080591815802,-0.38778281985978086,-0.8001402188544835,-0.31346321010492506,-1.6738853190921603,-1.2201277530423438,0.0,-0.2589378605958702,-1.3897405418024324,2.7702370195945747,-1.6887025649327294,-0.4233976755391513,0.5662132403587227,0.0,0.0,-0.002924517407312959,-4.518143930309509E-4,-0.08891200243754899,-0.10438267853746254,32.224634618515225,0.22290138824655523,0.6770805391791828
53,5656.772597951899,0.0,0.0,0.0,0.0,0.0,0.0,-0.23901765117559196,0.0,-0.24000413123723888,0.2893434897900547,0.0,-0.45539685328650026,-0.21806293939639093,-2.191277904353949,-0.3709578552864707,0.2457371421782487,-0.3877515153658629,-0.8001072241258629,-0.31383517440431075,-1.6738044367201828,-1.2201428513775507,0.0,-0.2589884129644383,-1.3897155950459734,2.7701450808446424,-1.6886844050946435,-0.4233938253749995,0.5662096593996717,0.0,0.0,-0.002924172408940787,-4.517345627036973E-4,-0.0884849996460644,-0.10432915105905077,32.40646577997381,0.22916300020644764,0.6782346527127971
54,5656.757568118594,0.0,0.0,0.0,0.0,0.0,0.0,-0.23901240423357717,0.0,-0.2399894329814278,0.28933139375987577,0.0,-0.45540662058841747,-0.2180996958476822,-2.1912318321688313,-0.3709334829453192,0.24574316735616672,-0.3877284427664767,-0.8000814224695612,-0.314201396604541,-1.6737262148747725,-1.2201466012948259,0.0,-0.2590428689701008,-1.3896212345804373,2.7700710168337093,-1.6886726952161673,-0.42338672135802496,0.5662024234501659,0.0,0.0,-0.0029239060687745928,-4.5167494632294427E-4,-0.08807335690084027,-0.1042841547657649,32.57825051243258,0.23532232452590893,0.6792187695424371
55,5656.743196179824,0.0,0.0,0.0,0.0,0.0,0.0,-0.2390092533004268,0.0,-0.2399734263983312,0.28931987528019687,0.0,-0.45541279291307935,-0.21813032491851603,-2.1912037210554725,-0.3709090448178552,0.24574897387468142,-0.38771079196011266,-0.8000603468226655,-0.3145586036690084,-1.6736502499575927,-1.2201432967234072,0.0,-0.2590990239863002,-1.389486421313297,2.7700073021515133,-1.6886648012043997,-0.42337780331168096,0.5661934670418505,0.0,0.0,-0.00292369002291021,-4.516280726025848E-4,-0.0876757446700131,-0.10424405545374273,32.74324827796428,0.24135725244464376,0.6800959078948171
56,5656.7112625630725,0.0,0.0,0.0,0.0,0.0,0.0,-0.23892541044163773,0.0,-0.2392047300388196,0.2888041705001847,0.0,-0.4555930048317889,-0.21935424032544032,-2.1904396336902288,-0.3697896898584837,0.24600388668916845,-0.3870610202445605,-0.7992356330419618,-0.3307022436464041,-1.6702090973819084,-1.2197748093886875,0.0,-0.26172609058194,-1.3821782143283068,2.7674532580235014,-1.6884187683647576,-0.4229182506356098,0.5657261063337963,0.0,0.0,-0.00291527498149576,-4.498555932342765E-4,-0.06986379944144355,-0.10260500092596252,40.12136299199574,0.5152297849526383,0.7162145481249282
57,5656.444058251548,0.0,0.0,0.0,0.0,0.0,0.0,-0.23958504299915817,0.0,-0.2382776054767471,0.2887715832447273,0.0,-0.45488478757001083,-0.21847166554041508,-2.191009214214832,-0.3680491760243402,0.24683265629265308,-0.3870945986839253,-0.7992099555828762,-0.32244767615774245,-1.6743085890371414,-1.219411178846403,0.0,-0.2609482616582299,-1.369423441958939,2.768913246260843,-1.68880834596626,-0.42254614008748836,0.5649909981003239,0.0,0.0,-0.0029290819246297712,-4.5372045846941165E-4,-0.0771641120663686,-0.10350143834804199,37.45549496075167,0.4210332967886856,0.6992767037963799
58,5656.391846735701,0.0,0.0,0.0,0.0,0.0,0.0,-0.2395261651615736,0.0,-0.2382430113539689,0.28854926381007967,0.0,-0.45493234622762674,-0.21795319443001218,-2.19208827256067,-0.3681667649479499,0.24660352836937813,-0.3873214735565778,-0.7996121409688799,-0.32481413222490796,-1.6737724579971685,-1.2193639942062748,0.0,-0.2615544154550818,-1.363846137965181,2.7686794238880554,-1.688759749641386,-0.4224739956841129,0.5647192152937413,0.0,0.0,-0.0029311098449027917,-4.54312469187216E-4,-0.07526276333397337,-0.10325016507213657,38.63441043064369,0.4627262590775052,0.7041608427925142
59,5656.357783003049,0.0,0.0,0.0,0.0,0.0,0.0,-0.2393726393942963,0.0,-0.2384848220293453,0.2885616040976863,0.0,-0.4551221478032121,-0.21797332307910686,-2.1926442315400863,-0.3686830776553262,0.2463027794563484,-0.3875351418995687,-0.7998897085740726,-0.32685873316661584,-1.6726745617791505,-1.2193690441185037,0.0,-0.2618954074084265,-1.365702269016945,2.7687598884493116,-1.6887748581323838,-0.4225404552622386,0.5648839125273404,0.0,0.0,-0.0029291391404077127,-4.5369411878295904E-4,-0.07373560422942704,-0.10324125788452276,39.43013962004625,0.4951841554903551,0.7047141781488765
60,5656.332529099304,0.0,0.0,0.0,0.0,0.0,0.0,-0.23933158933761184,0.0,-0.23856768015268134,0.28860511169117625,0.0,-0.45516858724048753,-0.21815755769916748,-2.1927330594894006,-0.368840551185846,0.2462382266069087,-0.38757613218275433,-0.7998904245040167,-0.32808814798332225,-1.6719519968315693,-1.2192166606686838,0.0,-0.2620745838074041,-1.3676107730197353,2.7685940571691483,-1.6887420163460132,-0.4225470897690871,0.5650045270018946,0.0,0.0,-0.0029274635173171756,-4.532097357213073E-4,-0.07256957441568951,-0.1031489692948076,40.11291703155089,0.5205802248779384,0.7061732053189924
61,5656.312649165656,0.0,0.0,0.0,0.0,0.0,0.0,-0.23929454563113586,0.0,-0.23864510460316068,0.28862855539808496,0.0,-0.4551887303064048,-0.21829559073229687,-2.1927042775612833,-0.3689971417165651,0.24618226874269405,-0.38757930969273613,-0.7998554455554656,-0.32906009657996116,-1.6713952757865909,-1.2191050017964882,0.0,-0.26220914853277677,-1.3693908694488108,2.7685589177188383,-1.6887367697563582,-0.42256577232673687,0.5650852080672989,0.0,0.0,-0.002925922762827732,-4.52776355266749E-4,-0.07165716933943438,-0.10315523055149353,40.641373792325204,0.5416670609027415,0.7060304817020676
62,5656.296326699001,0.0,0.0,0.0,0.0,0.0,0.0,-0.2392605000324963,0.0,-0.23870665568669386,0.2886493908233396,0.0,-0.45521329422377055,-0.21842863064702675,-2.1925952215341504,-0.36910908108149254,0.24614817740056133,-0.38755654876668866,-0.7998022674996105,-0.32977022563431707,-1.6709649566246223,-1.2190322005351806,0.0,-0.26229915656582536,-1.3709214699691248,2.768463803861234,-1.6887112225210568,-0.42258794436249425,0.5651583103536454,0.0,0.0,-0.0029245573940225263,-4.523989219518759E-4,-0.07091156391291113,-0.10313042280371909,41.11131420474511,0.559233043825545,0.7062367639765466
63,5656.282530543167,0.0,0.0,0.0,0.0,0.0,0.0,-0.2392287570023417,0.0,-0.2387616982420977,0.28866130197770595,0.0,-0.4552362061818736,-0.21854196061893913,-2.192472370848642,-0.36920865076348647,0.2461155334666257,-0.3875289962648329,-0.7997522666904899,-0.3304005150165681,-1.6705957205273672,-1.2189827183148996,0.0,-0.26237822774815395,-1.3722629964228479,2.7684276317819063,-1.6886947240139714,-0.42261022331925074,0.5652137338258715,0.0,0.0,-0.0029233494812020864,-4.5206700490543316E-4,-0.07027199070884742,-0.103143886033985,41.514348358217475,0.5747269630094828,0.7058465358978822
64,5656.270611407095,0.0,0.0,0.0,0.0,0.0,0.0,-0.2392010069610376,0.0,-0.23880609886059795,0.2886706362648869,0.0,-0.4552597964395266,-0.21864479807214282,-2.1923436785769286,-0.3692843200854225,0.24609221277445664,-0.3874968672531923,-0.7997028443219201,-0.3309270021582812,-1.6702844770432024,-1.2189469638214658,0.0,-0.2624433005576449,-1.373392595520841,2.7683730509280937,-1.6886721572137742,-0.42263052176662647,0.5652616486931469,0.0,0.0,-0.00292230404856653,-4.5178191743488533E-4,-0.06971296334445247,-0.1031458662849081,41.88508685312816,0.5883963726249953,0.7055919820509062
65,5656.26013272814,0.0,0.0,0.0,0.0,0.0,0.0,-0.23917617210517764,0.0,-0.2388451394208337,0.28867580798240255,0.0,-0.4552810729555069,-0.2187324901606395,-2.192228039300957,-0.36935131104737884,0.2460699661400524,-0.3874674851408996,-0.7996602958086669,-0.33141181630558353,-1.6700068083077853,-1.218918690514139,0.0,-0.26250493458475777,-1.3743677059756232,2.768346741577165,-1.6886548801531065,-0.4226487006603448,0.5652994792810361,0.0,0.0,-0.002921392600472332,-4.5153391129152786E-4,-0.06921435388297989,-0.10316437450989722,42.21883287167174,0.6007883027770191,0.7050820947225349
66,5656.250787501323,0.0,0.0,0.0,0.0,0.0,0.0,-0.23915444156969545,0.0,-0.23887795960028904,0.28867974025177096,0.0,-0.45530121617318964,-0.21881047868760595,-2.192122969578358,-0.3694060412228558,0.24605197034600412,-0.3874396955296606,-0.7996219423681592,-0.3318422462507667,-1.6697610496628459,-1.218894592296499,0.0,-0.2625604429245579,-1.3752022868416196,2.768317757604654,-1.6886367267095368,-0.42266470237807613,0.565332247470028,0.0,0.0,-0.002920599768476844,-4.51318878784992E-4,-0.06876607242750317,-0.10318006872990626,42.52921986469285,0.612022609831658,0.7045971284523938
67,5656.242352939962,0.0,0.0,0.0,0.0,0.0,0.0,-0.23913517144883506,0.0,-0.23890690743933815,0.28868191155121276,0.0,-0.45531911794163055,-0.21887825983460915,-2.1920320940952904,-0.369454742476324,0.2460351545888596,-0.38741536786007996,-0.7995889815478096,-0.33224281133500494,-1.6695368568247109,-1.2188725579700843,0.0,-0.2626135079161635,-1.3759311869096498,2.7683035726323086,-1.6886219080339766,-0.42267877444584073,0.5653593076971036,0.0,0.0,-0.0029199027518264542,-4.5112999167633397E-4,-0.0683582170860575,-0.10320372620472887,42.8154247404223,0.6223596514490516,0.7039859343986136
68,5656.234662938074,0.0,0.0,0.0,0.0,0.0,0.0,-0.2391181620826462,0.0,-0.23893197496512136,0.2886834649006778,0.0,-0.45533552866347515,-0.21893872234987702,-2.1919520331835245,-0.36949643207150445,0.2460206644745542,-0.3873934342205905,-0.7995597261691786,-0.33260902651931196,-1.6693328993499361,-1.218851752545502,0.0,-0.26266284468031953,-1.3765683514730385,2.768291710344108,-1.6886078069868837,-0.42269119524150095,0.5653829146241551,0.0,0.0,-0.0029192878741108666,-4.509636091036881E-4,-0.0679852683531644,-0.10322776481784827,43.08354872771322,0.6318851293024342,0.7033578530036553
69,5656.2275910019,0.0,0.0,0.0,0.0,0.0,0.0,-0.23910300205159546,0.0,-0.2389542636913531,0.2886842021259288,0.0,-0.45535017360837593,-0.21899228825682235,-2.1918826070157156,-0.36953376275649025,0.2460072822696847,-0.3873741854372608,-0.799534161933101,-0.3329516231171266,-1.6691443649550397,-1.2188316085702262,0.0,-0.26270989946012696,-1.377133040667899,2.768288372059122,-1.6885958750904937,-0.4227022133084238,0.5654030118973064,0.0,0.0,-0.0029187404125638455,-4.508155391407775E-4,-0.06764151127816379,-0.10325612520926283,43.33427490184068,0.640740193782973,0.7026581661524857
70,5656.221038916177,0.0,0.0,0.0,0.0,0.0,0.0,-0.2390894469609037,0.0,-0.2389739899629371,0.28868457121377716,0.0,-0.45536352900109706,-0.2190404784259973,-2.1918214615622578,-0.3695666817097427,0.24599533810536398,-0.3873569487182867,-0.7995113780042145,-0.33326981301630715,-1.6689700708538608,-1.218812035741849,0.0,-0.26275420043766007,-1.377635485107496,2.7682885048417853,-1.6885849919406197,-0.42271209219057154,0.5654206638276903,0.0,0.0,-0.002918250668750569,-4.506831794272828E-4,-0.06732346194816571,-0.10328581375099406,43.57067163827821,0.6489897187082583,0.7019303056081408
71,5656.214929208203,0.0,0.0,0.0,0.0,0.0,0.0,-0.23907723800880085,0.0,-0.23899170840141984,0.28868451027819186,0.0,-0.45537559436095926,-0.2190838354736825,-2.191767748599304,-0.3695963874261403,0.2459843254354846,-0.3873416233588958,-0.7994911271007055,-0.333568847183923,-1.6688074826812243,-1.2187929030399482,0.0,-0.26279639039443,-1.3780867275167448,2.768294082355183,-1.6885755935149591,-0.4227210087698143,0.5654359939046165,0.0,0.0,-0.002917809351896941,-4.5056395123975636E-4,-0.06702750417979092,-0.10331815138812063,43.79378945813146,0.6567185539557088,0.7011566232488144
72,5656.209199858163,0.0,0.0,0.0,0.0,0.0,0.0,-0.2390661781764773,0.0,-0.23900764957476422,0.28868420558587987,0.0,-0.4553866601281783,-0.2191232025529166,-2.1917200181029437,-0.3696230968979437,0.24597428856085213,-0.3873278195076234,-0.7994729169103916,-0.33384926659451397,-1.6686555969367423,-1.2187742692181907,0.0,-0.26283635534123156,-1.3784939049295382,2.7683029958065632,-1.6885671860864955,-0.4227291528568679,0.565449547095319,0.0,0.0,-0.0029174098427562183,-4.5045606427670794E-4,-0.06675126524781273,-0.10335192363885073,44.00537577362164,0.6639758742936007,0.700355128114376
73,5656.203800601953,0.0,0.0,0.0,0.0,0.0,0.0,-0.23905610346689662,0.0,-0.23902211636336956,0.2886836485821451,0.0,-0.4553967920855371,-0.2191590445951309,-2.191677495551105,-0.36964739911495514,0.24596500263872545,-0.38731537644806663,-0.7994565040769509,-0.33411398151556754,-1.6685129060617572,-1.2187560991823476,0.0,-0.262874426822618,-1.378863740876899,2.7683157062599686,-1.6885598524958672,-0.4227366395587597,0.5654614757424545,0.0,0.0,-0.0029170461333511114,-4.50357874508871E-4,-0.06649230674621938,-0.1033874920441954,44.206432135097096,0.6708172109690087,0.6995216685562962
74,5656.198690226745,0.0,0.0,0.0,0.0,0.0,0.0,-0.2390468703185447,0.0,-0.23903529872767112,0.2886829245914417,0.0,-0.4554061689961282,-0.2191918647487521,-2.1916392951229553,-0.3696695462487105,0.24595642673976104,-0.38730406627200714,-0.7994416076343432,-0.33436386930663425,-1.668378600258456,-1.2187384514818924,0.0,-0.2629106263661965,-1.3792011979743295,2.768331267709409,-1.6885533593561828,-0.42274359678635876,0.5654720865217204,0.0,0.0,-0.0029167136727220135,-4.50268144181834E-4,-0.06624893723482903,-0.10342432926576405,44.39807508603964,0.6772798574209745,0.6986644133209904
75,5656.193834606235,0.0,0.0,0.0,0.0,0.0,0.0,-0.2390383719188101,0.0,-0.23904737638334955,0.28868204192612756,0.0,-0.45541485908094775,-0.21922202254678771,-2.19160483282255,-0.36968985862377574,0.24594845083685318,-0.3872937491999608,-0.7994280343894665,-0.33460075456644345,-1.6682516875198714,-1.2187213027611765,0.0,-0.26294515554159414,-1.3795106164499735,2.768349645764099,-1.688547679000562,-0.4227500979460645,0.5654815123113526,0.0,0.0,-0.0029164084280613673,-4.501857787763328E-4,-0.06601943012084843,-0.10346246962502875,44.58114567226447,0.683402682040265,0.6977837112063326
76,5656.189205215322,0.0,0.0,0.0,0.0,0.0,0.0,-0.23903050565292958,0.0,-0.23905849435055737,0.2886810448296647,0.0,-0.45542297725704056,-0.21924984120045218,-2.19157355007802,-0.36970855467207425,0.24594101781312178,-0.38728428574181967,-0.7994156124733794,-0.3348254919626771,-1.6681315323941288,-1.2187046891271567,0.0,-0.26297807789422,-1.379795491803488,2.7683703617663817,-1.6885426879739303,-0.4227562289869544,0.5654899426111107,0.0,0.0,-0.002916127203662013,-4.501099061926765E-4,-0.06580254223936148,-0.10350165448170641,44.756423340163145,0.6892141515361524,0.6968838266108616
77,5656.184778017535,0.0,0.0,0.0,0.0,0.0,0.0,-0.2390231997703525,0.0,-0.23906876708609712,0.28867994436417777,0.0,-0.4554305786582587,-0.21927559100947505,-2.191545027433894,-0.36972582650264374,0.24593406716577532,-0.38727556848884914,-0.7994041967764799,-0.33503934957234593,-1.6680174313300469,-1.2186885835115875,0.0,-0.26300953489279494,-1.380058766839858,2.768393248984842,-1.6885383324965733,-0.4227620366224858,0.5654974811622502,0.0,0.0,-0.002915867188354698,-4.5003976736836016E-4,-0.065597001058108,-0.10354182122860175,44.92458596494782,0.6947429072398219,0.6959663447804176
78,5656.180532600547,0.0,0.0,0.0,0.0,0.0,0.0,-0.23901637999901115,0.0,-0.23907830343776493,0.2886787666741888,0.0,-0.4554377415128296,-0.21929949247803765,-2.1915188973265143,-0.36974184837734175,0.24592754606948233,-0.38726750737626947,-0.7993936754166543,-0.3352430550757997,-1.6679088911346855,-1.2186730048023922,0.0,-0.2630395962427916,-1.3803029542702083,2.7684180276360184,-1.6885345383461838,-0.4227675800790906,0.5655042549954844,0.0,0.0,-0.0029156260825026216,-4.4997473338447626E-4,-0.0654018730026825,-0.10358282153556425,45.08621038265765,0.7000109044005736,0.6950338695442083
79,5656.176451512771,0.0,0.0,0.0,0.0,0.0,0.0,-0.23900999701277884,0.0,-0.23908717993942624,0.2886775210047857,0.0,-0.4554445066667878,-0.2193217491902621,-2.191494859811748,-0.36975674418185633,0.24592141776465223,-0.38726002209734023,-0.7993839398614605,-0.33543755972716793,-1.6678053852669223,-1.2186579216545828,0.0,-0.26306837172342357,-1.3805301269775951,2.7684445179454262,-1.6885312522681193,-0.4227728887874104,0.5655103414150676,0.0,0.0,-0.0029154018591205366,-4.4991425909867897E-4,-0.06521618710436781,-0.10362457440607624,45.24183912170663,0.7050401033301287,0.6940881270358671
80,5656.172519735464,0.0,0.0,0.0,0.0,0.0,0.0,-0.23900399551971424,0.0,-0.23909547925535318,0.2886762247425144,0.0,-0.455450930649809,-0.2193425180446715,-2.1914726631247836,-0.36977065097603384,0.2459156375931868,-0.38725305190010245,-0.7993749140644494,-0.3356234505683233,-1.6677065318411795,-1.2186433435845963,0.0,-0.2630959247064266,-1.3807421352721962,2.7684725348539985,-1.688528424705196,-0.4227780053306587,0.5655158314562226,0.0,0.0,-0.002915192823327142,-4.4985788003654127E-4,-0.0650392322308222,-0.10366698185160364,45.3919140962208,0.7098476224474232,0.6931309154910488
81,5656.168724269948,0.0,0.0,0.0,0.0,0.0,0.0,-0.238998341360495,0.0,-0.2391032536654019,0.28867488429329746,0.0,-0.4554570421692447,-0.21936195500725,-2.1914520899255874,-0.3697836514135028,0.2459101821394584,-0.38724653616308746,-0.7993665151938922,-0.3358014825822973,-1.667611920343762,-1.2186292361116207,0.0,-0.26312234604117707,-1.3809404801789713,2.7685019182317143,-1.6885260094815495,-0.4227829474110426,0.5655207812069628,0.0,0.0,-0.002914997470617693,-4.498051933276357E-4,-0.06487024320152242,-0.10370996819273497,45.53687346241946,0.714450856825803,0.6921637885991754
82,5656.165053801897,0.0,0.0,0.0,0.0,0.0,0.0,-0.23899299171033003,0.0,-0.2391105679198139,0.2886735124813077,0.0,-0.4554628846653867,-0.21938017442917515,-2.1914329621188857,-0.36979585558485245,0.24590501371671583,-0.3872404328878497,-0.799358690637129,-0.3359721142104171,-1.667521255505375,-1.218615605483357,0.0,-0.26314768895354357,-1.3811265610925911,2.768532536015403,-1.6885239714386084,-0.42278774753237147,0.5655252597902506,0.0,0.0,-0.0029148145241745626,-4.497558479548104E-4,-0.06470867528082971,-0.1037534624400471,45.67706182262496,0.7188632602022705,0.691188078178658
83,5656.161498435257,0.0,0.0,0.0,0.0,0.0,0.0,-0.23898792341896438,0.0,-0.2391174571666182,0.288672112896069,0.0,-0.4554684768935869,-0.2193972990678514,-2.1914151188356343,-0.3698073175920728,0.24590011802493317,-0.3872346949160895,-0.7993513747956311,-0.33613597417031227,-1.6674342055146252,-1.2186024142463743,0.0,-0.2631720322457684,-1.3813014836008308,2.768564251719345,-1.6885222715681976,-0.4227924147424748,0.5655293065857416,0.0,0.0,-0.002914642839462227,-4.4970953934915655E-4,-0.06455390489209911,-0.1037973992545497,45.81283962559641,0.7230990304777657,0.6902051170163145
84,5656.158049471104,0.0,0.0,0.0,0.0,0.0,0.0,-0.23898310148277127,0.0,-0.23912397471789293,0.28867069603435824,0.0,-0.45547385467998036,-0.2194134126309718,-2.1913984312022134,-0.3698181302179583,0.24589546183279204,-0.38722929333960643,-0.7993445319786182,-0.33629340582552353,-1.6673505441678762,-1.2185896700771728,0.0,-0.2631954178773377,-1.3814663388568156,2.768596968573607,-1.688520884604392,-0.4227969760195019,0.5655329772995511,0.0,0.0,-0.0029144814357341163,-4.496659962540325E-4,-0.0644055183559196,-0.10384172494539168,45.94447648977279,0.7271687471362898,0.6892159156679081
85,5656.154699231061,0.0,0.0,0.0,0.0,0.0,0.0,-0.23897851157954503,0.0,-0.23913014210170178,0.28866926276996613,0.0,-0.45547902810472585,-0.2194286154310776,-2.1913827769746503,-0.36982832455369496,0.24589103854553804,-0.38722418965648503,-0.799338107299391,-0.33644496070011215,-1.6672699925694874,-1.2185773312111032,0.0,-0.26321791749759305,-1.3816219436503623,2.7686305691004613,-1.6885197769340308,-0.4228014330868174,0.5655362975138983,0.0,0.0,-0.0029143294237032233,-4.496249845044618E-4,-0.0642629866643649,-0.10388638366532016,46.07227708889608,0.731084380661559,0.6882216201803472
86,5656.151440906925,0.0,0.0,0.0,0.0,0.0,0.0,-0.2389741228329661,0.0,-0.2391360066378585,0.28866782283402337,0.0,-0.4554840295509746,-0.21944296715626016,-2.1913680618456493,-0.36983798508226945,0.24588681641536242,-0.3872193651594715,-0.7993320789127119,-0.3365908724744201,-1.6671923829296964,-1.218565411283415,0.0,-0.2632395608195757,-1.3817691824555431,2.768664984246665,-1.6885189312677442,-0.4228058110956791,0.5655393156196862,0.0,0.0,-0.002914186037131439,-4.495862896070526E-4,-0.06412600773804954,-0.10393133469987727,46.19644896615494,0.7348541226839266,0.6872229847765916
