Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_vgvi,g_walk_speed
79,5638.325986471826,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748949574460887,0.0,-0.23613374710973797,0.3487927115694608,0.07521487577699855,-0.44850673859684304,-0.23757979855017575,-2.193783850187627,-0.36817822288142943,0.2894248952638825,-0.344540918364578,-0.7941629072489886,-0.10550327023693763,-1.674111629333779,-1.2192288840637342,0.13094734907470126,-0.19617710451402567,-1.3420475141382584,2.840253573415227,-1.686509654946267,-0.4266635206139738,0.5889745508924975,-0.025787186454617157,-0.09382234352381959,-0.0029196334997845788,-4.51073581223958E-4,-0.054551826055906374,-0.08438376611659866,64.85544479977737,2.6166056263674067,0.2766142318007051,1.0529619612766026
80,5638.325909937386,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489362183670224,0.0,-0.2361348904441474,0.34879186508097193,0.07521407573911143,-0.4485072439452142,-0.23757655904983666,-2.1937803560851608,-0.36817889789686825,0.28942406543838506,-0.3445413615458226,-0.7941633790266239,-0.10549700704043637,-1.6741204411195594,-1.2192293928924511,0.13094662224428724,-0.19617728927637143,-1.3420545862119144,2.840254751445534,-1.6865128094359434,-0.4266660124096931,0.5889725823355192,-0.02578795380460427,-0.09382186218286893,-0.002919651888172681,-4.510780805473555E-4,-0.054556936066876914,-0.084398454589948,64.84106196648216,2.6162851395426023,0.2763543147185559,1.0527262238401547
81,5638.325834532637,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489292424443007,0.0,-0.23613560512979,0.34879126331392374,0.07521372679726823,-0.4485076858735671,-0.23757440467502972,-2.1937777515633083,-0.36817930579368185,0.28942346934551094,-0.34454143623910205,-0.7941637447259293,-0.10549138427992608,-1.6741261558946734,-1.2192295368207526,0.13094664759202926,-0.1961771344907009,-1.342059800126277,2.8402552395884015,-1.6865156543064774,-0.42666797033742554,0.5889710656714603,-0.025788203938520646,-0.09382149418798962,-0.0029196657587194147,-4.510813319279502E-4,-0.05456063149714464,-0.08441212338835333,64.8298252216677,2.6160811487645943,0.2761153546115435,1.05250215706658
82,5638.325759968136,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489232545561215,0.0,-0.23613625013688144,0.3487908583063894,0.07521350378613205,-0.4485081012837587,-0.23757269449379895,-2.193775790028414,-0.3681796883800513,0.28942303543466186,-0.34454151607707467,-0.7941640706073633,-0.1054863230551214,-1.6741301895059095,-1.2192298408228905,0.13094685721111013,-0.19617701367735257,-1.3420638935247529,2.8402555240007232,-1.6865182167625898,-0.42666969532265564,0.5889697986432075,-0.02578826793338612,-0.09382109323403558,-0.0029196762152176856,-4.510838065518224E-4,-0.05456329604129237,-0.08442514036114725,64.82129564772501,2.6159491676929423,0.27588980494501086,1.0522860179543612
83,5638.325686073022,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748918670867533,0.0,-0.23613679618350936,0.34879059891064296,0.07521343640140427,-0.44850848238812263,-0.2375713948987072,-2.193774347175689,-0.3681800365265345,0.2894227305033742,-0.34454154556962496,-0.794164359198868,-0.10548197837096035,-1.6741330092288038,-1.219230289422164,0.13094713584481493,-0.19617685256447423,-1.3420670801194248,2.840255535843515,-1.6865205566578962,-0.4266712060715198,0.5889687253926462,-0.02578812955195318,-0.09382065838037455,-0.0029196843403407374,-4.510857109439132E-4,-0.054565185402360536,-0.08443768447457634,64.81496218755896,2.6158669185943824,0.27567361070167173,1.052075984738712
84,5638.325612743423,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748915022350656,0.0,-0.23613727365382547,0.34879044084355293,0.07521347334961508,-0.44850884001697233,-0.23757040602327978,-2.1937732941104575,-0.36818035986346564,0.28942251768794836,-0.34454154508480755,-0.7941646142242191,-0.10547835119906727,-1.6741348891933878,-1.2192308604858753,0.13094744533843788,-0.19617667450354492,-1.3420695980972277,2.840255340157647,-1.6865227171169022,-0.42667255325270836,0.5889677854724936,-0.025787856428328086,-0.09382019259348802,-0.00291969062715544,-4.5108716894225393E-4,-0.05456647598052053,-0.0844498709055822,64.81037308514631,2.6158211107534037,0.2754642693037233,1.0518708853905534
85,5638.325539915488,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748912141052766,0.0,-0.23613769601046963,0.34879035713514517,0.07521359241086163,-0.448509179849935,-0.23756966078988284,-2.1937725336472216,-0.3681806617633694,0.2894223734074427,-0.34454151610758843,-0.7941648413502232,-0.10547532712228318,-1.6741360466044277,-1.2192315244941196,0.13094776959683982,-0.1961764813810483,-1.342071606544276,2.840254978186433,-1.6865247367857994,-0.42667377279396884,0.588966946354491,-0.025787479906918525,-0.0938197006603403,-0.002919695488266401,-4.510882779803762E-4,-0.054567302037871024,-0.08446177800053854,64.8071565964413,2.615802915837497,0.2752601097324355,1.0516698703683671
86,5638.325467549601,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748909831805012,0.0,-0.23613807701215045,0.3487903273586896,0.07521377199550032,-0.4485095065975497,-0.23756910370179146,-2.193771992473669,-0.3681809473208911,0.28942227984387625,-0.34454146490761056,-0.7941650448951602,-0.10547278682868076,-1.6741366442302368,-1.2192322600590184,0.13094809888401313,-0.19617627955329875,-1.3420732346102835,2.8402544896437543,-1.686526645090199,-0.42667489492622046,0.5889661819852817,-0.025787028185223666,-0.09381918680998008,-0.0029196992235441407,-4.51089111408943E-4,-0.05456776627132507,-0.08447346330628057,64.8050156054308,2.615805973186127,0.2750599517501746,1.0514722663290215
87,5638.320860010609,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748663360832871,0.0,-0.2361839105986669,0.3487915128359834,0.07524312610198812,-0.4485510115808623,-0.23751484555661628,-2.1937223365663643,-0.368216726677081,0.28941489138901455,-0.34453247902260814,-0.7941891941256721,-0.10518870260113938,-1.674159293518808,-1.2193356216877604,0.1309912052322066,-0.19614916817991856,-1.3422496987857553,2.840178134912389,-1.6867651934730594,-0.4268122132361828,0.5888733301466494,-0.025720727957721026,-0.09374958751891317,-0.002920074676480787,-4.5117039594978075E-4,-0.05459239354761468,-0.08598055642576238,64.6324772059804,2.618318222537241,0.24925618452706413,1.0259669370781508
88,5638.318172437314,0.0,0.0,0.0,0.0,0.0,0.0,-0.2749520909624628,0.0,-0.2361497720112472,0.34894546182151764,0.07537243899234199,-0.44857476001621416,-0.2375654088352775,-2.1938753008127683,-0.3682077658208802,0.28950430968581825,-0.3444981747805617,-0.7942367270039181,-0.10549885596820979,-1.674036683770069,-1.219486097321168,0.13115828121929576,-0.1960791723033831,-1.3420446268020345,2.840076828258379,-1.6867074444557282,-0.4267455532073673,0.5890036968167379,-0.025570835025312145,-0.09359489358257124,-0.002919880036755729,-4.511376536435548E-4,-0.05451898346852789,-0.08661064847058883,64.7210386159268,2.6255603102080527,0.2348021033712266,1.0212618275766558
89,5638.31744941441,0.0,0.0,0.0,0.0,0.0,0.0,-0.2749393040318476,0.0,-0.2361659465546297,0.3490050818478139,0.07542253170629944,-0.4485912062636295,-0.2376085029205062,-2.1940164737777845,-0.3682372953282687,0.28954691745929234,-0.34451713309990895,-0.7942516728235162,-0.10587386726853572,-1.6739521155110348,-1.2196217529504796,0.13113981033357452,-0.19607725402582568,-1.3419502925730344,2.839909990547059,-1.6866669180850857,-0.426735356322386,0.5890146610183775,-0.025508001771113918,-0.09346429528156643,-0.002919693521783998,-4.51099352611375E-4,-0.05444325545484501,-0.08727472139207382,65.00870419995611,2.6271562660478565,0.22142680330021858,1.014420699795232
90,5638.317325221102,0.0,0.0,0.0,0.0,0.0,0.0,-0.27494937537105335,0.0,-0.23615168112277948,0.348929294011914,0.07540020757174058,-0.44857957292096456,-0.23764922442059128,-2.193952502352226,-0.3682236201295509,0.2895079355334882,-0.3444892044420821,-0.7942218076984907,-0.10556195367120191,-1.6738616523085061,-1.2195416187013257,0.13110457360683359,-0.19606619558455074,-1.3419922796088521,2.839989597910059,-1.6866999323884533,-0.42676023488702497,0.5889578171763019,-0.02554772885399313,-0.09350669156429314,-0.0029196472122380297,-4.510560158408354E-4,-0.05440953798067885,-0.08711493516988443,65.08387008569274,2.631594214084158,0.22528162932544807,1.0160022355988132
91,5638.3172507614045,0.0,0.0,0.0,0.0,0.0,0.0,-0.2749130072122548,0.0,-0.23617723798613993,0.348867295956596,0.07536467087337974,-0.4485918973640978,-0.2376427144135843,-2.193895444416114,-0.3682312609319321,0.28946835837373536,-0.3444941576158341,-0.7942053042940972,-0.10546148781620274,-1.6738879199309071,-1.2195646790880894,0.13105294033632378,-0.19608307662245517,-1.3421405432404259,2.8400658581240004,-1.686747033887248,-0.4268212793425833,0.5888853891367277,-0.025591141883304917,-0.09349212552846858,-0.002919595229565179,-4.510340706785764E-4,-0.05439723221075144,-0.08735033524879306,65.17298699496364,2.6313482441967433,0.22092054579026382,1.0124568986073283
92,5638.317215536868,0.0,0.0,0.0,0.0,0.0,0.0,-0.27490516136726106,0.0,-0.23618149723981696,0.3488651580432661,0.07535665539905682,-0.44859106889591693,-0.23763515033762658,-2.1938859873313703,-0.3682360850810203,0.289466288947369,-0.3444990584082717,-0.7942021504550212,-0.10549788519708178,-1.6738694012832591,-1.2195593315567588,0.1310452558807694,-0.1960901251192735,-1.3421477796823926,2.8400642950806265,-1.6867454726309687,-0.4268206374438807,0.5888827558304373,-0.02559879237473395,-0.09350196238677394,-0.002919553173853132,-4.5102739368908486E-4,-0.054389203395339744,-0.08729132140962421,65.19215354096046,2.631742654170313,0.22227008534404702,1.0130827481062423
93,5638.317207842954,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489822323855123,0.0,-0.23618732085296912,0.34885550187274644,0.07534996369285049,-0.44859311866960583,-0.23763742780597855,-2.1938740477684666,-0.3682407499020574,0.28945917661338827,-0.3444994040667147,-0.7941939654052484,-0.10556380001699672,-1.6738401474075455,-1.2195628315289853,0.13102408476529645,-0.19609739389940994,-1.3421711521959887,2.8400359031259175,-1.6867329548055647,-0.42682287528169166,0.5888725232465879,-0.025607592492471583,-0.09349897745189034,-0.0029194232284941593,-4.509974443838453E-4,-0.05436226007597977,-0.08728079452721701,65.28421535887435,2.632745704758624,0.22234541518512047,1.013633748081712
94,5638.31718965606,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748984931480962,0.0,-0.23618714939442303,0.34884787218902436,0.07534800751463074,-0.4485935189192489,-0.2376384972996298,-2.19386350710981,-0.36823895997657086,0.2894550404368052,-0.34449587875046184,-0.7941923959511342,-0.10552566793520404,-1.673845727575705,-1.2195618035048785,0.13101997375477017,-0.19609667358834068,-1.3421901632431075,2.840053447953837,-1.6867454346641202,-0.4268307152564866,0.5888649751049401,-0.025610257037170712,-0.09350054481686584,-0.0029194384982174524,-4.5099778430473733E-4,-0.05436303000148228,-0.08730707956985935,65.28603002017469,2.6327959975966753,0.22193827298500937,1.0130732215549434
95,5638.317184087355,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748970342079946,0.0,-0.23618815678200186,0.3488442449608828,0.07534591287139912,-0.4485939550189244,-0.23763827053409314,-2.1938580446780405,-0.3682391225513111,0.28945280353989516,-0.3444953204297006,-0.7941911539490574,-0.10551807672830829,-1.6738443090718615,-1.2195621086825137,0.1310164448414812,-0.1960979849694717,-1.3422011530902462,2.8400585310872493,-1.6867500935369342,-0.426834219890011,0.5888609840101158,-0.02561247098503117,-0.09350186430632455,-0.0029194306372043485,-4.509951371576081E-4,-0.05436058629759387,-0.08731559376220932,65.29494730986222,2.6329394679699685,0.22183855645110953,1.012861857257757
96,5638.317177390546,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748924066115945,0.0,-0.2361913735247424,0.34883129801389645,0.07533925049688511,-0.4485953969529798,-0.23764071115254606,-2.1938413318184464,-0.36823971010546924,0.2894449555768531,-0.34449286293438325,-0.7941853878800725,-0.10550407638004475,-1.6738327809748283,-1.2195637146392768,0.13100221669906098,-0.19610257228433994,-1.3422366332254414,2.8400674020356798,-1.6867556510910886,-0.4268437930571485,0.5888481894957585,-0.02562134772889717,-0.09350172336223016,-0.0029193716356306167,-4.5097844719377256E-4,-0.054346983772380945,-0.08733233217609913,65.3428729351693,2.6336462374940717,0.2215154250767492,1.0126475899473713
97,5638.317176635899,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489263711336553,0.0,-0.23619095303579613,0.34882463969706595,0.0753370259836505,-0.4485958509553616,-0.23764624646555915,-2.1938340315166984,-0.3682391138173046,0.2894411198397548,-0.3444901034421169,-0.7941818047297966,-0.10543962970789049,-1.6738091336367014,-1.2195572874914875,0.1310039993455231,-0.19610382930598672,-1.3422520778921065,2.8400718896748223,-1.6867572721469042,-0.42684693319292266,0.5888428489199905,-0.025624855688097435,-0.09350281326792345,-0.0029193196700179032,-4.509636909756103E-4,-0.054335878934149116,-0.08733453809625524,65.35294184757775,2.63518150373846,0.22145608113935736,1.0126375563452203
98,5638.31717383291,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748866667692457,0.0,-0.23619514167714892,0.34882370929014345,0.07533326793282465,-0.4485966022255414,-0.23764112588615538,-2.1938303104508448,-0.368241976178321,0.2894400608992431,-0.344493227257881,-0.7941811914660654,-0.10547554008704046,-1.6738126308356462,-1.2195673143562664,0.13099401574338795,-0.19610886416073336,-1.3422637588669954,2.8400764461382306,-1.6867589353540675,-0.42685038597659514,0.5888401430626697,-0.02562797878905965,-0.09350198995986149,-0.0029192990230049445,-4.5096105275959644E-4,-0.05433016741002817,-0.08733828061352548,65.38538235464465,2.6349734270322647,0.2214271887127136,1.0125218287791233
99,5638.317172782783,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748894120275109,0.0,-0.23619342860932024,0.34882572952487567,0.0753357896485806,-0.4485962668085748,-0.23764419931850542,-2.193834150924762,-0.3682410697916301,0.2894414422808481,-0.3444919201316147,-0.7941814694830487,-0.10549570594469612,-1.6738100501626965,-1.2195682176630205,0.13099384231563632,-0.19610739375604838,-1.3422571493993056,2.840069854986607,-1.6867566352661494,-0.4268473146408453,0.5888427349347506,-0.025625064188645894,-0.09350175779348446,-0.0029192946183192662,-4.5095951824374427E-4,-0.054327962042798085,-0.08733426529299934,65.39630112836915,2.634938510828919,0.2214787562597747,1.0126034054955546
100,5638.317172246939,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748907995622301,0.0,-0.23619251938918293,0.3488264704220201,0.07533692587490053,-0.4485961046931511,-0.23764593107468251,-2.1938358293755265,-0.36824056451238857,0.28944199456090347,-0.34449120211630074,-0.7941815057217928,-0.10549901266794495,-1.6738074498811693,-1.2195679084107498,0.13099454509316763,-0.1961066524313575,-1.3422541858782515,2.8400671919171048,-1.6867556150097782,-0.4268459535737142,0.5888438344803175,-0.025623814031289178,-0.0935017416186192,-0.002919291056672227,-4.5095832989469294E-4,-0.05432671324105629,-0.08733236895020767,65.39966700035826,2.635021163229396,0.221502892116857,1.0126422599610536
101,5638.31717216895,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748937293869993,0.0,-0.23619055931261373,0.3488274082611163,0.07533900482256223,-0.4485958055736658,-0.23765021738876665,-2.193838686414681,-0.36823942208709387,0.28944282272211536,-0.3444894613734081,-0.794181260251664,-0.10549568075140581,-1.6737979096331252,-1.2195663294665322,0.13099691891416612,-0.1961053494165921,-1.3422493739212202,2.840062610382206,-1.6867545358168021,-0.42684358975153236,0.588845558439702,-0.02562141486101599,-0.0935024447382306,-0.0029192771598771333,-4.5095407685582524E-4,-0.05432242661358141,-0.08732955799966928,65.40751062353502,2.635448277622621,0.22155722643215395,1.0126709102348954
102,5638.317171999006,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489110514665205,0.0,-0.23619219354064735,0.3488279250162199,0.07533738692456109,-0.4485960066794859,-0.23764771071670482,-2.1938394153080893,-0.36824044474120987,0.2894430524359869,-0.34449164352467593,-0.7941815998674222,-0.1054988496909952,-1.6737980991529848,-1.2195682227601983,0.13099729699315965,-0.1961070734331692,-1.342249005503051,2.84006632746336,-1.6867538582018218,-0.426844534102935,0.5888455136170032,-0.025623082707339408,-0.09350161797706974,-0.002919274694066042,-4.5095488071108907E-4,-0.05432253461564394,-0.08732887964802286,65.40741149115152,2.6354057874351158,0.2215650594562819,1.0126819632989639
103,5638.317171857445,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748920477426499,0.0,-0.23619163711153632,0.3488289093928867,0.07533840373196012,-0.4485958566889182,-0.23764826994339405,-2.193840897418649,-0.36824022335434387,0.2894436991055425,-0.34449129690579433,-0.7941819223487256,-0.10550224646437095,-1.6737983790552577,-1.219568282344869,0.1309978983561714,-0.19610627915121276,-1.3422454218366247,2.840064974621307,-1.6867534303112655,-0.4268436344844485,0.5888466343562649,-0.025621859729869644,-0.09350144381029249,-0.0029192776792906793,-4.50955521958895E-4,-0.05432264252494068,-0.0873280557239363,65.40775753635687,2.6353759476886918,0.22157632125836688,1.012695748367508
104,5638.317171845646,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748920631564912,0.0,-0.23619162486844295,0.34882894399290587,0.07533842457730451,-0.44859585257349505,-0.23764829036890828,-2.1938409688498344,-0.3682402164161783,0.2894437243021615,-0.34449130143180956,-0.7941819331354198,-0.1055024805851469,-1.6737983725433891,-1.2195682937670944,0.13099791848004222,-0.19610626636600914,-1.3422452876786548,2.8400649382949466,-1.6867533984571113,-0.4268436011939616,0.588846670622275,-0.02562183593346687,-0.09350143347891957,-0.0029192777313373636,-4.5095553796002034E-4,-0.05432264597566383,-0.08732801029662496,65.40779641243056,2.6353737367469297,0.22157686288670292,1.0126966365882017
105,5638.317171845313,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748920653029844,0.0,-0.23619162319675382,0.3488289486864358,0.07533842745777893,-0.4485958520058378,-0.23764829311575691,-2.1938409784898036,-0.3682402154764348,0.289443727709466,-0.3444913019934809,-0.794181934597984,-0.1055025127153027,-1.6737983717757936,-1.2195682953322284,0.13099792113625572,-0.19610626457872746,-1.3422452693915388,2.8400649332780517,-1.6867533941265058,-0.42684359667317495,0.5888466755556007,-0.025621832653482453,-0.09350143204431248,-0.0029192777386467654,-4.5095554018162085E-4,-0.054322646447880714,-0.08732800411735266,65.40780185095215,2.635373430942291,0.22157693574426593,1.0126967586739348
106,5638.317171787355,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489179937285324,0.0,-0.23619176515990348,0.34882942109303056,0.07533839650233394,-0.4485958390081593,-0.2376479288276128,-2.193841791457347,-0.36824030054710005,0.28944404152153014,-0.34449171906566034,-0.7941821665771346,-0.10550654855419456,-1.673799308470245,-1.2195687203370742,0.13099807925484402,-0.19610632733641487,-1.342243722742067,2.8400651951164093,-1.6867531390164279,-0.4268434449376617,0.5888470301901819,-0.02562182266308061,-0.09350124199582564,-0.0029192801746121826,-4.509563778722022E-4,-0.054323222913821245,-0.08732773217396854,65.4072914154736,2.635289904990862,0.22158107193556517,1.012699786525449
107,5638.317171782758,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489224033269094,0.0,-0.23619151650165787,0.34882942815379603,0.07533877588767228,-0.44859574426126536,-0.23764887218883649,-2.193842210490125,-0.3682401949092003,0.2894441291827397,-0.344491335505163,-0.7941819888308265,-0.10550809227561034,-1.6737973412279548,-1.2195691437888112,0.13099741665248116,-0.19610620202230838,-1.3422426490992865,2.8400642717812397,-1.6867529071274352,-0.42684315291964314,0.5888471079144565,-0.02562141672537683,-0.09350116171013548,-0.0029192759813081227,-4.50955160596029E-4,-0.054321549635982055,-0.08732774129017057,65.41285852215599,2.63538424569714,0.22158056780027252,1.012699441041906
108,5638.317171762781,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489216945842426,0.0,-0.23619155183378285,0.3488295423558992,0.07533875171104865,-0.44859575717618716,-0.23764871560577092,-2.1938423613548474,-0.36824021188289535,0.2894441896984607,-0.34449144819833644,-0.7941820565928248,-0.10550925005249916,-1.6737977785461526,-1.2195691657651067,0.1309975353725354,-0.19610620648903124,-1.3422424318089818,2.840064306506566,-1.6867528646984957,-0.4268431119868348,0.5888471960064523,-0.025621424858668276,-0.09350114493320273,-0.002919277010402673,-4.5095547682769827E-4,-0.054321888835408345,-0.08732763034965149,65.41211945592505,2.6353496333926905,0.22158249003011235,1.012700853757784
109,5638.317171754293,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489215724193805,0.0,-0.23619155794456828,0.34882959563677796,0.07533875569034076,-0.4485957596695318,-0.2376486560977174,-2.1938424265983243,-0.3682402135403146,0.2894442185269489,-0.3444914837956647,-0.794182087946838,-0.1055097796659905,-1.673797981950463,-1.2195691710626018,0.13099758171796322,-0.19610619480893926,-1.3422423125920462,2.8400642985985516,-1.6867528490138135,-0.4268430876677915,0.5888472416127608,-0.025621413117855537,-0.09350113952534633,-0.0029192775120737966,-4.5095562144078334E-4,-0.05432203698328092,-0.08732758256291781,65.41181621760688,2.6353341304077045,0.22158332422577745,1.012701465902011
110,5638.31717174853,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489215333901457,0.0,-0.2361915599086679,0.34882963370521625,0.07533876204328012,-0.44859576063282436,-0.23764861689358216,-2.193842472174768,-0.36824021319175615,0.28944423929219765,-0.34449150530771216,-0.7941821102737213,-0.10551016251661856,-1.6737981277449203,-1.2195691740470576,0.1309976118725041,-0.19610618336174362,-1.3422422230582511,2.8400642866926953,-1.6867528384776687,-0.426843068939775,0.5888472752357037,-0.02562140122889916,-0.09350113617526762,-0.002919277875763493,-4.509557241150708E-4,-0.054322140508316324,-0.0873275490644188,65.41161168897037,2.63532311303189,0.22158390682825577,1.0127019010040594
111,5638.31717174696,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748921529793306,0.0,-0.23619156010906034,0.3488296437192356,0.07533876418384566,-0.44859576078167834,-0.23764860685768438,-2.193842483868547,-0.36824021287298075,0.2894442447576578,-0.34449151042627235,-0.794182116185195,-0.10551026499946371,-1.6737981669162483,-1.219569174682018,0.13099761930678408,-0.19610617988777482,-1.3422421991007238,2.84006428265161,-1.686752835924615,-0.4268430638688832,0.5888472842123761,-0.02562139762740299,-0.09350113543617626,-0.002919277973688661,-4.5095575140602465E-4,-0.05432216783639825,-0.08732754043765076,65.41155885422714,2.6353201779658986,0.22158405818154706,1.0127020118839114
112,5638.317171746247,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748921528964092,0.0,-0.23619156016133097,0.34882964826752205,0.0753387652133932,-0.44859576083621727,-0.23764860234374036,-2.193842489153143,-0.3682402127008692,0.289444247241642,-0.34449151268573736,-0.7941821188719683,-0.10551031178754236,-1.673798184775114,-1.2195691749594815,0.13099762261643866,-0.19610617825694135,-1.3422421881582773,2.840064280700271,-1.6867528347818042,-0.4268430615445682,0.5888472883058855,-0.02562139593474622,-0.09350113511322229,-0.002919278018360347,-4.509557638163552E-4,-0.054322180237976365,-0.08732753653388206,65.41153504445683,2.6353188416652715,0.22158412670804706,1.012702062074786
113,5638.3171717457035,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748921528589924,0.0,-0.23619156018915918,0.34882965186858333,0.0753387660486175,-0.4485957608748244,-0.23764859878518935,-2.193842493327626,-0.3682402125549484,0.289444249208855,-0.3444915144517044,-0.7941821209998987,-0.10551034892334105,-1.6737981989401256,-1.2195691751755835,0.13099762521248481,-0.19610617694715632,-1.3422421794734711,2.840064279114047,-1.6867528338829085,-0.4268430596968711,0.5888472915526022,-0.025621394574690655,-0.09350113486206443,-0.0029192780537996995,-4.509557736479952E-4,-0.054322190053712374,-0.08732753344816803,65.41151625998263,2.63531778239387,0.2215841808875034,1.0127021017534215
114,5638.317171745234,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748921528669398,0.0,-0.23619156019098114,0.34882965493112567,0.07533876678996164,-0.4485957608996616,-0.23764859581518138,-2.193842496893421,-0.3682402124192354,0.28944425088656456,-0.3444915159208975,-0.7941821228014356,-0.1055103805068259,-1.6737982108921599,-1.2195691753662132,0.1309976273914677,-0.1961061758142862,-1.3422421720194426,2.8400642777068943,-1.6867528331003547,-0.426843058105611,0.5888472943238762,-0.02562139338914927,-0.09350113464096918,-0.0029192780837614773,-4.509557819497885E-4,-0.05432219832071378,-0.08732753081006467,65.41150054007822,2.6353168869213612,0.2215842268750086,1.0127021361239803
115,5638.317171745202,0.0,0.0,0.0,0.0,0.0,0.0,-0.27489215286925206,0.0,-0.23619156019042614,0.3488296552316669,0.07533876686380207,-0.44859576090185166,-0.23764859552454398,-2.1938424972428225,-0.3682402124053899,0.2894442510512344,-0.34449151606383055,-0.7941821229782691,-0.10551038361162497,-1.6737982120665325,-1.2195691753847417,0.1309976276039336,-0.1961061757021048,-1.3422421712868027,2.840064277566532,-1.6867528330238752,-0.42684305794904664,0.5888472945961437,-0.02562139327173004,-0.09350113461951827,-0.0029192780867057263,-4.50955782764827E-4,-0.05432219913185284,-0.08732753055144193,65.41149900109758,2.635316798968593,0.22158423138386082,1.0127021394940008
std.err,,,,,,,,0.10812563507693733,,0.10116862629164515,0.15721465495902812,0.11935618718947076,0.153526170138569,0.13260861052743705,0.09314293934878354,0.10426344344091229,0.16133092609120825,0.1253457808469941,0.1572590391858734,0.22395510789560188,0.16453331224249776,0.17346017128556002,0.24056923501603503,0.19067053720394586,0.4423844132428968,0.1688509483312217,0.11012799885180502,0.1209374741509736,0.1775243926773104,0.14255359404731555,0.2267638345316346,1.982154707361318E-4,5.496789668050152E-5,0.009824862575366284,0.02423157249225945,27.465205396550914,0.8048681757236734,0.4174355713839487,0.42477465808012405
t.test,,,,,,,,-2.5423402384980323,,-2.3346324730113652,2.2188113145213837,0.6312095638930416,-2.9219497919928568,-1.7921053133678215,-23.553502955578292,-3.531824772448431,1.7941027059349888,-2.7483295706964497,-5.050152456035167,-0.4711229165659812,-10.173005024050093,-7.030831148996259,0.5445319206971831,-1.0285080148085222,-3.0341081898602686,16.819948633012118,-15.316294226808509,-3.5294523963365774,3.3169937140216166,-0.17973165421017684,-0.412328248076412,-14.727801396450657,-8.20398468920846,-5.529054347086136,-3.6038738542180004,2.3816133197136757,3.274221640828482,0.530822590535899,2.384092648255343
p.val,,,,,,,,0.011011292741780032,,0.019562628643873925,0.026499563939241355,0.5279035093976234,0.0034784760959771788,0.07311609793768326,0.0,4.127027311060516E-4,0.07279677724199485,0.005989976648166584,4.4145759625635606E-7,0.6375529609323702,0.0,2.0530244171368395E-12,0.5860754885851465,0.30371092266407196,0.002412478971165255,0.0,0.0,4.164206134358306E-4,9.09916636950614E-4,0.8573632416253654,0.6800988466005389,0.0,2.220446049250313E-16,3.2196159960307114E-8,3.135092587309707E-4,0.017236986476993454,0.0010595347045829762,0.5955417239871328,0.01712129132554918
