Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_speed
87,5639.33744420845,0.0,0.0,0.0,0.0,0.0,0.0,-0.23752094367958676,0.0,-0.2386813778321296,0.2825250299692034,0.0,-0.4600932842101503,-0.21597707655610984,-2.19108360315832,-0.37050629505418947,0.24257180099623818,-0.3871941900752778,-0.8027152171819731,-0.06167365713234631,-1.6756891506990226,-1.2233708518428255,0.0,-0.2575929359556141,-1.353861619022814,2.8278232078241294,-1.6836173704631763,-0.4275169403636027,0.5636259103638589,0.0,0.0,-0.0029204010903253162,-4.5113410573285623E-4,-0.05425298062118648,-0.10251829917237519,65.8841718772342,2.6352182110034748,0.8277676893372029
88,5639.337420383872,0.0,0.0,0.0,0.0,0.0,0.0,-0.23752050463539773,0.0,-0.23867963548965637,0.2825072081266391,0.0,-0.46008483300206704,-0.21598610800378,-2.191091580377985,-0.37050848194311115,0.2425727479845696,-0.3871997577040487,-0.802703752496581,-0.061759418635250786,-1.675573002443318,-1.2233476163773,0.0,-0.25759171925726293,-1.3539087086864732,2.8278239967835335,-1.6836256392146283,-0.42750936470258455,0.5636148936371448,0.0,0.0,-0.002920298941458118,-4.511096840420945E-4,-0.05424501148629021,-0.1025277592055516,65.84137458064322,2.6368755443264784,0.8274969922398827
89,5639.337415693989,0.0,0.0,0.0,0.0,0.0,0.0,-0.23752517375464677,0.0,-0.23867955225597975,0.2825080011713617,0.0,-0.46008191242330854,-0.21599365378383123,-2.191097290725923,-0.3705087959385521,0.2425700524194884,-0.38720101552296554,-0.8027037039045518,-0.06176401107559675,-1.6755646187498119,-1.2233446725481736,0.0,-0.25759727112842945,-1.3539187443325642,2.8277880913207354,-1.6836235093758145,-0.4274985619006958,0.5636130775367622,0.0,0.0,-0.0029202798342353167,-4.5110305221277334E-4,-0.05423848287810133,-0.10254107054265298,65.83877927143344,2.6374085659276227,0.8271258911852134
90,5639.337415535636,0.0,0.0,0.0,0.0,0.0,0.0,-0.23752649976757043,0.0,-0.23867964404129854,0.2825093273336411,0.0,-0.4600824942254492,-0.2159942291085905,-2.1910981380600068,-0.37050854832460073,0.24256898076584174,-0.38720088150615345,-0.8027052878507118,-0.06174380976224053,-1.6755748142070095,-1.2233461363864873,0.0,-0.25759952080538556,-1.353915771762317,2.8277813949683073,-1.6836217497449275,-0.42749590755948225,0.5636137765920627,0.0,0.0,-0.002920287899233084,-4.5110453748763136E-4,-0.054238173604044086,-0.10254145397174995,65.83990919147048,2.6374884415653894,0.8271160521467601
91,5639.337415518889,0.0,0.0,0.0,0.0,0.0,0.0,-0.23752662450558026,0.0,-0.23867965473694194,0.2825094581806699,0.0,-0.460082557241306,-0.21599426751722736,-2.1910982347700414,-0.37050852324864014,0.24256887042399022,-0.3872008674448516,-0.8027054571552726,-0.06174153992922677,-1.6755758586208171,-1.2233462955641843,0.0,-0.25759974439952943,-1.3539154025928402,2.827780775921326,-1.6836215827895793,-0.4274956681342902,0.5636138379538964,0.0,0.0,-0.0029202887973579384,-4.5110471130643603E-4,-0.05423813072034145,-0.10254150235857684,65.84004797027119,2.637498441620351,0.8271148499975433
92,5639.337415514903,0.0,0.0,0.0,0.0,0.0,0.0,-0.2375267041868951,0.0,-0.23867966175204922,0.28250954218994473,0.0,-0.4600825981936679,-0.21599429056387703,-2.1910982982934923,-0.37050850708244326,0.24256879909960555,-0.38720085844434016,-0.8027055671491566,-0.061740056531685475,-1.6755765329573322,-1.2233463989764193,0.0,-0.2575998882133762,-1.3539151580317748,2.827780381478433,-1.6836214760414216,-0.4274955160061684,0.5636138767161712,0.0,0.0,-0.002920289383899277,-4.511048255051242E-4,-0.054238101990579796,-0.10254153435739315,65.8401397852277,2.6375050635011106,0.8271140578328285
93,5639.337415418826,0.0,0.0,0.0,0.0,0.0,0.0,-0.23753054917262956,0.0,-0.2386801439090539,0.2825143613017205,0.0,-0.4600850802081102,-0.21599371947173968,-2.191101585507308,-0.3705074464416878,0.24256541717340735,-0.38720048292916287,-0.802711990036653,-0.06166743176431899,-1.675617955574679,-1.223352274590931,0.0,-0.2576067343361953,-1.3538992146523625,2.8277610676898632,-1.6836156051987126,-0.4274883098993367,0.5636164358191035,0.0,0.0,-0.0029203327535801656,-4.511141528596388E-4,-0.05423881710957347,-0.10254178269536583,65.844226468867,2.637548282688071,0.8271131030859071
94,5639.337415390336,0.0,0.0,0.0,0.0,0.0,0.0,-0.23752792410520843,0.0,-0.23868011628196675,0.28251186014642904,0.0,-0.46008425756494625,-0.2159913469006453,-2.1911014518284837,-0.3705079136176119,0.24256696342965994,-0.38720091412307683,-0.8027101522424845,-0.06168526517564361,-1.6756021041141635,-1.2233503674820507,0.0,-0.257602874098248,-1.3538983478519553,2.8277750863302558,-1.6836193262734123,-0.4274940805664224,0.5636145975145314,0.0,0.0,-0.002920326589030958,-4.5111366896813176E-4,-0.054238463010309906,-0.10254214134316553,65.84424111777452,2.6375489699099677,0.8271058962789248
95,5639.3374153838195,0.0,0.0,0.0,0.0,0.0,0.0,-0.23752721978056732,0.0,-0.2386801057393338,0.2825107390845839,0.0,-0.46008381192917924,-0.21599016776695326,-2.191102521308484,-0.3705080589472865,0.2425674771467574,-0.38720157674645495,-0.8027098602760824,-0.061690117963681346,-1.6755962939765316,-1.2233488657107927,0.0,-0.25760143968947324,-1.3538947969867574,2.827778928954965,-1.6836206678266161,-0.42749525234712604,0.5636139410426967,0.0,0.0,-0.0029203283117656786,-4.511144970546751E-4,-0.05423824716884294,-0.10254249212101477,65.84495185676325,2.637558475701359,0.8270979320939845
96,5639.33741538162,0.0,0.0,0.0,0.0,0.0,0.0,-0.23752728843686968,0.0,-0.23868004189348715,0.2825107434333593,0.0,-0.46008377476815476,-0.21599016432882107,-2.1911030317490305,-0.37050796062373575,0.2425675199960357,-0.3872017408588258,-0.8027099687366254,-0.061690579444233694,-1.6755958832938291,-1.2233483095582505,0.0,-0.2576014528620099,-1.3538938282139215,2.8277786073288524,-1.6836207086223167,-0.4274950509611481,0.5636139921017551,0.0,0.0,-0.002920329487094923,-4.51114783778597E-4,-0.054238168731951246,-0.10254264569262023,65.8452947652641,2.637563490729374,0.8270940109479274
97,5639.337415380143,0.0,0.0,0.0,0.0,0.0,0.0,-0.2375273304186203,0.0,-0.2386800170925453,0.28251079248638294,0.0,-0.4600837761339984,-0.21599021894580553,-2.191103251884496,-0.3705079151193806,0.24256752031622386,-0.3872018010082115,-0.8027100214719494,-0.06169092203288063,-1.6755957925139644,-1.2233480831405874,0.0,-0.2576015221793062,-1.3538935443103435,2.827778382252276,-1.6836207170349584,-0.4274949260740213,0.5636140447857362,0.0,0.0,-0.0029203298495717083,-4.5111485697843875E-4,-0.054238111499625125,-0.10254274797625992,65.845499757822,2.6375668704814057,0.8270913365879362
98,5639.337415380102,0.0,0.0,0.0,0.0,0.0,0.0,-0.2375273312257555,0.0,-0.2386800168457343,0.282510793892615,0.0,-0.4600837763886278,-0.21599022055481848,-2.1911032548681018,-0.370507914560803,0.24256752004350227,-0.38720180163789847,-0.8027100224251907,-0.0616909286300748,-1.675595792509617,-1.223348080878834,0.0,-0.2576015241651425,-1.3538935423953213,2.8277783774505587,-1.6836207171027122,-0.42749492377003634,0.5636140458913893,0.0,0.0,-0.002920329851868577,-4.5111485707567E-4,-0.05423811006928518,-0.10254275033846923,65.84550434849716,2.6375669566910642,0.8270912739539288
99,5639.3374153800805,0.0,0.0,0.0,0.0,0.0,0.0,-0.23752733164432122,0.0,-0.2386800167197707,0.28251079462389983,0.0,-0.46008377652158333,-0.215990221393653,-2.1911032564010506,-0.37050791427402563,0.24256751990066838,-0.3872018019589665,-0.8027100229170954,-0.06169093204125285,-1.6755957925173626,-1.2233480797276448,0.0,-0.25760152519842006,-1.3538935414337598,2.827778374956626,-1.6836207171369395,-0.427494922576628,0.563614046463789,0.0,0.0,-0.002920329853009472,-4.5111485711285434E-4,-0.05423810932386339,-0.1025427515669004,65.84550673629438,2.6375670016954715,0.8270912413739261
std.err,,,,,,,,0.08615789245121823,,0.10066105338484813,0.12510252709159259,,0.12334549637860166,0.12512989180426118,0.09281726595851399,0.10396082321262665,0.14255977333784275,0.09617831850799637,0.14733384987727888,0.20972438070829597,0.16420547520649878,0.17318197666207064,,0.15572154626689053,0.42934186911856836,0.15338171810740228,0.10999086010784853,0.12035950319772053,0.1444353455266257,,,1.982379335192371E-4,5.4973552558386345E-5,0.009818565412305908,0.010616795294720243,27.549899003633104,0.806165600558152,0.26482097221093953
t.test,,,,,,,,-2.756884191181985,,-2.37112576010155,2.2582341155831513,,-3.7300411448293462,-1.7261280920111661,-23.60663432362246,-3.563918626502616,1.7015144891246707,-4.0258741051578495,-5.448238972820634,-0.2941524100960789,-10.204262619198262,-7.063945702125571,,-1.6542445883302357,-3.153416050974205,18.436215279428115,-15.306914733516141,-3.5518169419024677,3.9021892072802253,,,-14.73143813177452,-8.206034285918378,-5.524036052750141,-9.658540898673552,2.3900453038906275,3.2717434232735076,3.1232089908465324
p.val,,,,,,,,0.005835501503933971,,0.017733995849516404,0.023931067378717863,,1.9144850440611094E-4,0.0843243709633803,0.0,3.653592610886047E-4,0.08884641942250937,5.676405468624246E-5,5.0870979428907503E-8,0.7686414439235443,0.0,1.6184831252985532E-12,,0.09807782662249087,0.00161371634979246,0.0,0.0,3.8258092544696254E-4,9.532659529143395E-5,,,0.0,2.220446049250313E-16,3.3129943455278976E-8,0.0,0.01684629460848064,0.001068865298393451,0.0017889067280483228
