Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_vgvi,g_walk_aadt
69,1551.2292064309715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1100272410920184,1.8475053476849281,-0.38460342727134267,-0.6490039602209238,0.625397699644241,-1.0376745272498828,2.087993205155212,-0.5277355857144507,-2.1389814054907603,-5.548033357340931,0.0,0.0,0.0,1.2543785112361552,-0.8011957904829863,5.671015925011313,0.0,0.0,-2.4906017038149466,0.0,0.0,0.0,-2.110047687137614,0.0,0.0,0.0,0.0,1.9496151630844174,-1.0135631995611234,-0.7522048790453986,-3.431894881418368,0.7061959664749191,-0.5694712172597938,4.89171394191805,0.0,-1.405418620082443,-0.2831799166206378,-0.056226599665405906,-0.43270903251641046,-0.15467881567141464,0.713521636253296,-0.08293358195667698
70,1551.2289377329444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099794861458423,1.8473800520153434,-0.38458200717414476,-0.648840758464499,0.625351397656717,-1.0376131910056359,2.0880795160217476,-0.527666508015102,-2.138694417508022,-5.5488573586236924,0.0,0.0,0.0,1.254818480126994,-0.8016433194515151,5.671187385551381,0.0,0.0,-2.4897551794808117,0.0,0.0,0.0,-2.114944812374513,0.0,0.0,0.0,0.0,1.9499822036335257,-1.013717299445995,-0.7521291612843591,-3.4319383192072284,0.7061634692476164,-0.5696738323567456,4.8917667787299655,0.0,-1.4056680390680663,-0.2828993047788464,-0.056149613890386106,-0.43273860592199315,-0.15449111591478343,0.716468545464315,-0.0827526526255847
71,1551.2289021366055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099650638309666,1.8473644525761788,-0.3845825385323812,-0.6488167781916626,0.625337446063892,-1.0375974076882823,2.0880884930838213,-0.5276523933760098,-2.138635422282822,-5.548930518533488,0.0,0.0,0.0,1.2548741504601486,-0.8016672399855321,5.67118754022362,0.0,0.0,-2.4897415535924656,0.0,0.0,0.0,-2.114923832097518,0.0,0.0,0.0,0.0,1.9500298739984425,-1.0137358901144349,-0.7521187608078614,-3.431928189276163,0.706159634742129,-0.5696991244364251,4.891781744511147,0.0,-1.4057038108419142,-0.2828628068128822,-0.056139959716302174,-0.43271288595515117,-0.1544663674902761,0.7168632915084617,-0.08274546782265883
72,1551.2288435255086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10994313583418,1.8473382164215564,-0.3845804425439344,-0.6487717608338955,0.6253142355177077,-1.037574193048053,2.088102059409915,-0.5276319121143288,-2.1385429093587645,-5.5489968891909465,0.0,0.0,0.0,1.2549422421147516,-0.8016943591864095,5.671156136235522,0.0,0.0,-2.4897698007222417,0.0,0.0,0.0,-2.1144163802070497,0.0,0.0,0.0,0.0,1.9501025721165999,-1.0137653232970916,-0.7520993779942461,-3.4318857638244094,0.706153426365179,-0.5697372253503544,4.891796902809095,0.0,-1.4057517996520967,-0.2828112824110334,-0.056126207492843215,-0.4326595200339432,-0.15443100608403923,0.7174392612536641,-0.08273975782416823
73,1551.228789735337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099216700105217,1.847312217185671,-0.38457847153814456,-0.6487289109286908,0.6252907846802926,-1.0375504417768053,2.0881098048729805,-0.5276121490267178,-2.138445510178793,-5.549024082692842,0.0,0.0,0.0,1.2549984722249654,-0.8017110238698761,5.6711024467532996,0.0,0.0,-2.4898300151492125,0.0,0.0,0.0,-2.113711638111394,0.0,0.0,0.0,0.0,1.950167988412985,-1.0137927663145476,-0.752080592670408,-3.4318431924151103,0.706147506870425,-0.5697732745907573,4.891803297464108,0.0,-1.4057925946948975,-0.2827656915305386,-0.05611427932924592,-0.4326015179147953,-0.15439815611098542,0.7179759316569647,-0.08273563424087003
74,1551.2287850481118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099198224198776,1.8473097807769812,-0.38457816567801445,-0.6487248791938129,0.6252886801306923,-1.0375483804857508,2.0881104302207705,-0.5276104670784105,-2.13843693768816,-5.549025086723143,0.0,0.0,0.0,1.2550025485970504,-0.8017121842270615,5.671096812223473,0.0,0.0,-2.4898363660086225,0.0,0.0,0.0,-2.1136390587467013,0.0,0.0,0.0,0.0,1.9501737233772498,-1.0137952691972483,-0.7520788558896617,-3.4318391649800293,0.7061469677313864,-0.5697764804460399,4.891803458088148,0.0,-1.4057959125059907,-0.2827617920883751,-0.05611325344057559,-0.4325961206660169,-0.15439527089815994,0.7180233150213162,-0.08273525253902478
75,1551.2287804300183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.109918012329035,1.8473073566785674,-0.38457785486626056,-0.6487209680517801,0.6252866003206169,-1.037546322739794,2.0881108579545127,-0.5276088208548543,-2.1384281295350474,-5.549025164385514,0.0,0.0,0.0,1.2550063941686598,-0.801713232094087,5.671090619851921,0.0,0.0,-2.489843279691439,0.0,0.0,0.0,-2.1135638665761927,0.0,0.0,0.0,0.0,1.950179258083875,-1.0137977166477112,-0.7520771530405449,-3.4318352164678876,0.7061464433682096,-0.5697796382136912,4.891803345304695,0.0,-1.4057990431631084,-0.28275805934859516,-0.056112278724762155,-0.4325906995472567,-0.15439245023723047,0.7180696875314461,-0.08273485544235394
76,1551.2287758998607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099162601615062,1.8473049380303892,-0.3845775126740748,-0.6487170545186867,0.6252845583473559,-1.0375443155784285,2.0881112882740083,-0.5276072219269952,-2.138419585045607,-5.549024978182232,0.0,0.0,0.0,1.2550099132350836,-0.8017141773772934,5.671084404910319,0.0,0.0,-2.489850225044847,0.0,0.0,0.0,-2.1134881684638698,0.0,0.0,0.0,0.0,1.9501846861842218,-1.0138001497718578,-0.7520754641721134,-3.4318313497882875,0.7061459231275257,-0.5697827434124535,4.891803151186317,0.0,-1.4058020494388246,-0.2827544199599457,-0.05611132577983521,-0.43258533074246214,-0.1543896790094441,0.7181152905438603,-0.08273444676169578
77,1551.2287714586137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099145270072324,1.8473025441216375,-0.3845771750855781,-0.6487132158856003,0.6252825384357132,-1.0375423225754659,2.088111655153173,-0.5276056435980103,-2.138410993167629,-5.549024593375471,0.0,0.0,0.0,1.2550133924408626,-0.8017151151087403,5.671078098026437,0.0,0.0,-2.4898572321603143,0.0,0.0,0.0,-2.113412726738317,0.0,0.0,0.0,0.0,1.9501900279503186,-1.013802548350377,-0.7520737995487192,-3.4318275244701013,0.7061454122522356,-0.5697858154869487,4.891802891773535,0.0,-1.4058049961599468,-0.282750847668951,-0.05611039265213739,-0.4325800047478878,-0.154386943599573,0.7181603183627235,-0.08273403364584048
78,1551.2287671049999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.109912823415491,1.847300168861312,-0.38457683157160477,-0.6487093980973798,0.6252805439807884,-1.0375403580848812,2.088112032231727,-0.5276040879502015,-2.138402565771185,-5.549024178549207,0.0,0.0,0.0,1.255016757176915,-0.8017160166142647,5.671071862860144,0.0,0.0,-2.4898641698711748,0.0,0.0,0.0,-2.113337842418512,0.0,0.0,0.0,0.0,1.9501953076419687,-1.0138049286397797,-0.7520721502402594,-3.4318237595045864,0.706144905345282,-0.5697888516625382,4.891802625486493,0.0,-1.4058078937278256,-0.28274732023868526,-0.05610947015147309,-0.4325747338007018,-0.15438423880648142,0.7182048485721443,-0.08273361945951709
79,1551.2287628373772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.109911135150456,1.8472978184161757,-0.38457649337908467,-0.6487056325398913,0.6252785692111579,-1.0375384104804481,2.0881123860268356,-0.5276025483092364,-2.138394167927881,-5.549023721265276,0.0,0.0,0.0,1.2550201024186558,-0.8017169164482449,5.671065645191789,0.0,0.0,-2.4898710716471824,0.0,0.0,0.0,-2.1132636277601082,0.0,0.0,0.0,0.0,1.9502005280867603,-1.013807281738993,-0.7520705200161409,-3.4318200281920896,0.7061444050245994,-0.56979185824944,4.891802344751734,0.0,-1.405810758185116,-0.28274383399398517,-0.05610855922352378,-0.4325695123958411,-0.15438156205662887,0.7182489201047589,-0.0827332067697933
80,1551.2287586540667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099094675959824,1.8472954898025018,-0.3845761558305746,-0.6487018972283325,0.6252766157262868,-1.0375364850823654,2.0881127442728915,-0.5276010255957336,-2.1383858867554815,-5.54902326898221,0.0,0.0,0.0,1.2550233898292908,-0.8017177986675283,5.6710595008706495,0.0,0.0,-2.489877897532442,0.0,0.0,0.0,-2.113190127861449,0.0,0.0,0.0,0.0,1.9502056955732188,-1.0138096138706483,-0.7520689054176024,-3.4318163431643005,0.7061439090570546,-0.5697948336144383,4.891802068049286,0.0,-1.4058135898485031,-0.2827403829361941,-0.05610765705776597,-0.4325643438479698,-0.15437891206699933,0.7182925512267705,-0.0827327964993894
81,1551.2287545534107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10990781550056,1.8472931850437149,-0.38457582273161867,-0.6486982048172429,0.6252746814332395,-1.0375345777874336,2.088113092022503,-0.5275995179401268,-2.1383776662447453,-5.549022809163719,0.0,0.0,0.0,1.2550266531741316,-0.801718676329601,5.671053402997419,0.0,0.0,-2.4898846647738755,0.0,0.0,0.0,-2.1131173543002344,0.0,0.0,0.0,0.0,1.950210810231447,-1.0138119215138823,-0.7520673079202556,-3.431812692485523,0.7061434185940598,-0.5697977800571092,4.891801789327584,0.0,-1.4058163932072967,-0.28273696693961514,-0.056106764369809055,-0.43255922565758276,-0.15437628824405378,0.7183357518150222,-0.08273238934163675
82,1551.2287545130146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099077991574626,1.8472931622206274,-0.38457581942519226,-0.6486981682324089,0.6252746622884445,-1.0375345589151126,2.0881130955022886,-0.5275995030176035,-2.1383775849930937,-5.549022804640901,0.0,0.0,0.0,1.2550266853987033,-0.801718684990587,5.671053342684579,0.0,0.0,-2.489884731726132,0.0,0.0,0.0,-2.113116633849763,0.0,0.0,0.0,0.0,1.950210860870723,-1.013811944370977,-0.7520672921022689,-3.431812656381945,0.7061434137353102,-0.5697978092261587,4.8918017865838035,0.0,-1.4058164209527406,-0.28273693311103426,-0.05610675552789845,-0.4325591749878317,-0.15437626226278936,0.7183361795834771,-0.08273238530284695
83,1551.2287544726235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099077828104913,1.8472931394021717,-0.38457581612424274,-0.6486981316737586,0.6252746431440133,-1.037534540039936,2.088113098955845,-0.5275994880950432,-2.1383775036609487,-5.549022800086836,0.0,0.0,0.0,1.2550267176637477,-0.8017186936700752,5.671053282325098,0.0,0.0,-2.489884798699611,0.0,0.0,0.0,-2.1131159135077944,0.0,0.0,0.0,0.0,1.9502109115034516,-1.0138119672219799,-0.7520672762895692,-3.4318126202730705,0.7061434088791055,-0.5697978383967968,4.891801783825578,0.0,-1.405816448699246,-0.2827368992833409,-0.05610674668749471,-0.4325591243182669,-0.1543762362807645,0.7183366073616057,-0.08273238126056702
84,1551.2287544322405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099077664700103,1.8472931165838276,-0.3845758128205689,-0.6486980951064126,0.6252746240033249,-1.037534521169921,2.0881131024250807,-0.5275994731748901,-2.1383774223914402,-5.549022795554596,0.0,0.0,0.0,1.2550267498984342,-0.8017187023372293,5.671053222002077,0.0,0.0,-2.4898848656438104,0.0,0.0,0.0,-2.1131151932753034,0.0,0.0,0.0,0.0,1.950210962133111,-1.013811990074983,-0.752067260476981,-3.4318125841832705,0.7061434040221662,-0.5697978675632713,4.891801781076186,0.0,-1.405816476440955,-0.2827368654564016,-0.05610673784660431,-0.4325590736563939,-0.1543762103004153,0.718337035109332,-0.08273237721748901
85,1551.2287543918656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.109907750128456,1.8472930937689362,-0.3845758095192277,-0.6486980585509032,0.6252746048636428,-1.0375345022997093,2.088113105884386,-0.5275994582555968,-2.1383773410956484,-5.549022791013305,0.0,0.0,0.0,1.2550267821486087,-0.8017187110114484,5.671053161667635,0.0,0.0,-2.4898849325911434,0.0,0.0,0.0,-2.1131144731285074,0.0,0.0,0.0,0.0,1.9502110127572374,-1.013812012923619,-0.7520672446670971,-3.4318125480905737,0.7061433991665412,-0.5697978967280558,4.891801778322264,0.0,-1.4058165041817505,-0.2827368316333984,-0.05610672900718561,-0.4325590229987097,-0.15437618432245268,0.71833746281848,-0.08273237317457018
86,1551.2287543514985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.109907733790235,1.8472930709555477,-0.38457580621701504,-0.6486980219939457,0.6252745857264644,-1.0375344834326452,2.088113109349712,-0.5275994433380894,-2.138377259829564,-5.54902278648079,0.0,0.0,0.0,1.255026814384803,-0.8017187196802947,5.671053101351328,0.0,0.0,-2.4898849995235675,0.0,0.0,0.0,-2.1131137530607016,0.0,0.0,0.0,0.0,1.950211063377131,-1.0138120357714986,-0.7520672288581143,-3.431812512006265,0.706143394310885,-0.5697979258893999,4.891801775572197,0.0,-1.4058165319191303,-0.2827367978128679,-0.05610672016813331,-0.4325589723468825,-0.1543761583468716,0.7183378904877167,-0.0827323691318887
87,1551.2287543111397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10990771745256,1.847293048144918,-0.3845758029159418,-0.6486979854438943,0.6252745665908318,-1.0375344645666496,2.0881131128108246,-0.5275994284218192,-2.1383771785579544,-5.549022781944721,0.0,0.0,0.0,1.2550268466251249,-0.801718728351324,5.671053041033944,0.0,0.0,-2.4898850664536,0.0,0.0,0.0,-2.1131130330673242,0.0,0.0,0.0,0.0,1.9502111139917264,-1.0138120586162487,-0.7520672130511531,-3.4318124759228072,0.7061433894560355,-0.5697979550482892,4.891801772820466,0.0,-1.40581655965445,-0.28273676399591724,-0.056106711330194035,-0.4325589216996424,-0.1543761323738151,0.7183383181156051,-0.08273236508958434
88,1551.2287543071043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099077158190216,1.8472930458640535,-0.3845758025858198,-0.6486979817890511,0.625274564677482,-1.0375344626802891,2.0881131131571546,-0.5275994269303527,-2.1383771704324617,-5.549022781491472,0.0,0.0,0.0,1.255026849848399,-0.8017187292181636,5.671053035003276,0.0,0.0,-2.4898850731456204,0.0,0.0,0.0,-2.113112961075368,0.0,0.0,0.0,0.0,1.950211119052712,-1.013812060900554,-0.7520672114705883,-3.4318124723150087,0.706143388970578,-0.5697979579638673,4.891801772545462,0.0,-1.4058165624276777,-0.2827367606145215,-0.05610671044646732,-0.4325589166354513,-0.15437612977675952,0.718338360874249,-0.08273236468538714
89,1551.228754303069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099077141854554,1.8472930435832293,-0.38457580225573407,-0.6486979781343756,0.6252745627641368,-1.0375344607939163,2.0881131135033253,-0.527599425438892,-2.138377162306507,-5.549022781038065,0.0,0.0,0.0,1.2550268530719322,-0.8017187300851152,5.671053028972385,0.0,0.0,-2.4898850798377468,0.0,0.0,0.0,-2.1131128890842152,0.0,0.0,0.0,0.0,1.9502111241136353,-1.0138120631848029,-0.752067209890057,-3.431812468707138,0.7061433884851395,-0.5697979608794342,4.891801772270383,0.0,-1.405816565200905,-0.28273675723316766,-0.056106709562758615,-0.4325589115712919,-0.15437612717972668,0.7183384036325278,-0.08273236428119302
90,1551.228754299034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.109907712551933,1.847293041302417,-0.38457580192563184,-0.6486979744796556,0.6252745608508196,-1.0375344589075814,2.0881131138495945,-0.5275994239474503,-2.138377154180977,-5.549022780584786,0.0,0.0,0.0,1.2550268562952613,-0.8017187309519856,5.671053022941741,0.0,0.0,-2.4898850865296844,0.0,0.0,0.0,-2.1131128170938562,0.0,0.0,0.0,0.0,1.9502111291745226,-1.0138120654690532,-0.7520672083095312,-3.4318124650993793,0.7061433879996949,-0.5697979637949642,4.891801771995362,0.0,-1.4058165679740928,-0.2827367538518344,-0.05610670867905096,-0.43255890650719436,-0.15437612458271735,0.7183384463904091,-0.08273236387700178
91,1551.2287542949991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099077109184114,1.847293039021635,-0.3845758015955454,-0.648697970825022,0.6252745589375165,-1.0375344570212524,2.0881131141957976,-0.5275994224560201,-2.138377146055312,-5.549022780131447,0.0,0.0,0.0,1.2550268595186698,-0.8017187318188931,5.671053016911045,0.0,0.0,-2.489885093221616,0.0,0.0,0.0,-2.1131127451042313,0.0,0.0,0.0,0.0,1.9502111342353496,-1.0138120677532652,-0.752067206729027,-3.43181246149161,0.7061433875142639,-0.5697979667104701,4.891801771720312,0.0,-1.4058165707472632,-0.2827367504705382,-0.056106707795355704,-0.4325589014431415,-0.15437612198573303,0.7183384891478792,-0.08273236347281362
92,1551.228754290964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.109907709284915,1.8472930367408704,-0.3845758012654551,-0.6486979671703943,0.6252745570242355,-1.0375344551349515,2.088113114542037,-0.5275994209646065,-2.138377137929863,-5.549022779678157,0.0,0.0,0.0,1.255026862741981,-0.8017187326857668,5.671053010880476,0.0,0.0,-2.4898850999134434,0.0,0.0,0.0,-2.113112673115346,0.0,0.0,0.0,0.0,1.9502111392961343,-1.013812070037465,-0.7520672051485352,-3.4318124578839098,0.7061433870288331,-0.5697979696259458,4.8918017714452855,0.0,-1.4058165735204011,-0.28273674708926755,-0.05610670691166558,-0.43255889637913975,-0.15437611938877288,0.7183385319049418,-0.08273236306862757
93,1551.2287542869292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099077076514274,1.847293034460133,-0.3845758009353733,-0.6486979635158224,0.6252745551109706,-1.037534453248663,2.08811311488825,-0.5275994194732061,-2.13837712980441,-5.5490227792248445,0.0,0.0,0.0,1.2550268659652997,-0.8017187335526496,5.671053004849929,0.0,0.0,-2.489885106605226,0.0,0.0,0.0,-2.113112601127194,0.0,0.0,0.0,0.0,1.9502111443568666,-1.013812072321635,-0.7520672035680618,-3.4318124542762254,0.706143386543408,-0.5697979725413942,4.891801771170251,0.0,-1.4058165762935162,-0.2827367437080359,-0.05610670602798661,-0.43255889131518854,-0.15437611679183916,0.7183385746615806,-0.08273236266444767
94,1551.2287542828944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099077060179634,1.847293032179416,-0.3845758006052905,-0.6486979598612738,0.6252745531977282,-1.0375344513623972,2.088113115234474,-0.5275994179818214,-2.1383771216790906,-5.549022778771562,0.0,0.0,0.0,1.255026869188563,-0.8017187344195119,5.671052998819469,0.0,0.0,-2.489885113296925,0.0,0.0,0.0,-2.113112529139767,0.0,0.0,0.0,0.0,1.9502111494175494,-1.013812074605788,-0.7520672019876025,-3.431812450668588,0.7061433860579869,-0.5697979754568118,4.891801770895227,0.0,-1.4058165790666015,-0.28273674032683455,-0.05610670514431483,-0.43255888625128897,-0.15437611419493047,0.7183386174178028,-0.0827323622602709
95,1551.2287542788597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.109907704384511,1.8472930298987227,-0.3845758002752143,-0.6486979562067713,0.6252745512845024,-1.0375344494761483,2.088113115580685,-0.5275994164904508,-2.1383771135538203,-5.549022778318262,0.0,0.0,0.0,1.2550268724118105,-0.8017187352863749,5.671052992789046,0.0,0.0,-2.4898851199885668,0.0,0.0,0.0,-2.1131124571530653,0.0,0.0,0.0,0.0,1.9502111544781837,-1.013812076889916,-0.7520672004071605,-3.4318124470609854,0.7061433855725711,-0.5697979783722034,4.891801770620201,0.0,-1.4058165818396604,-0.2827367369456637,-0.05610670426065173,-0.43255888118743635,-0.1543761115980464,0.7183386601736129,-0.08273236185609599
96,1551.228754274825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099077027510758,1.8472930276180524,-0.38457579994513935,-0.6486979525522995,0.6252745493712957,-1.0375344475899198,2.0881131159268986,-0.5275994149990957,-2.1383771054286513,-5.549022777864984,0.0,0.0,0.0,1.2550268756350125,-0.8017187361532243,5.6710529867587,0.0,0.0,-2.4898851266801256,0.0,0.0,0.0,-2.113112385167098,0.0,0.0,0.0,0.0,1.9502111595387686,-1.013812079174022,-0.7520671988267339,-3.4318124434534205,0.7061433850871586,-0.569797981287565,4.89180177034518,0.0,-1.4058165846126918,-0.2827367335645278,-0.0561067033769972,-0.43255887612363797,-0.1543761090011885,0.7183387029289974,-0.0827323614519255
97,1551.299643523673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099077027510758,1.8472930276180524,-0.38457579994513935,-0.6486979525522995,0.6252745493712957,-1.0375344475899198,2.0881131159268986,-0.5275994149990957,-2.1383771054286513,-5.549022777864984,0.0,0.0,0.0,1.2550268756350125,-0.8017187361532243,5.6710529867587,0.0,0.0,-2.4898851266801256,0.0,0.0,0.0,-2.113112385167098,0.0,0.0,0.0,0.0,1.9502111595387686,-1.013812079174022,-0.7520671988267339,-3.4318124434534205,0.7061433850871586,-0.569797981287565,4.89180177034518,0.0,-1.4058165846126918,-0.2827367335645278,-0.0561067033769972,-0.43255887612363797,-0.1543761090011885,0.7183387029289974,-0.0827323614519255
std.err,,,,,,,,,,,0.24784915963277324,0.2647762596342911,0.20587565844718972,0.3740658739761054,0.19793626615732213,0.1918723203159701,0.4644795825052655,0.1834528888647457,0.6563529181803698,0.6052532359946599,,,,0.464600670680754,0.4270497543989477,0.4949404769945266,,,0.505995320545152,,,,0.7727625501643751,,,,,0.19632797064531898,0.2810728806546581,0.12620768970982058,0.6252249615033171,0.14252045162517488,0.12489206098526938,0.40496666552547417,,0.36515281093901636,0.07401161786975184,0.0204153663130159,0.10698988927627036,0.021032129772072302,0.295509077661449,0.11814876749078593
t.test,,,,,,,,,,,-8.512870109695871,6.976807626822485,-1.8680003398448826,-1.7341810565529883,3.158969104096972,-5.407421174046034,4.495597211537769,-2.875939530110528,-3.2579684590371736,-9.168100966442323,,,,2.701302333025241,-1.8773426934330062,11.458050513862933,,,-4.9207671011612515,,,,-2.7344911897161883,,,,,9.933435124544578,-3.6069366664358076,-5.958964945447484,-5.488924234889514,4.954681079346405,-4.562323471904038,12.079517122718498,,-3.8499404701213575,-3.8201669103099123,-2.7482584694660193,-4.04298835198044,-7.340013145324834,2.430851561697081,-0.7002388870317886
p.val,,,,,,,,,,,0.0,3.0195845823755008E-12,0.061762023558843415,0.08288596303304696,0.0015832827414294925,6.393866747167465E-8,6.9374953726164534E-6,0.004028268750901232,0.0011221287770830646,0.0,,,,0.00690685222427434,0.0604711403139524,0.0,,,8.62056642514375E-7,,,,0.006247676730766427,,,,,0.0,3.0983324628564013E-4,2.538405263763366E-9,4.043890222682478E-8,7.244901947256466E-7,5.059062444301432E-6,0.0,,1.1814653660002783E-4,1.3336139534225744E-4,0.005991275854130063,5.277424333782754E-5,2.1360690993788012E-13,0.01506338443141586,0.4837781300898365
