Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_vgvi,g_walk_stressJct,g_walk_speed
68,1538.300846345792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255788919477365,1.8557418914207378,-0.3759823591516422,-0.6318026813512801,0.6315440839152667,-1.0321109311992165,2.111874032947685,-0.5267240654791993,-2.131401564689926,-5.540900396117432,0.0,0.0,0.0,1.2625116768177451,-0.7514785511473236,5.747103253941141,0.0,0.0,-2.5087040565581953,0.0,0.0,0.0,-2.10779472180582,0.0,0.0,0.0,0.0,1.9978996148810702,-1.0106495949162262,-0.7745490615457212,-3.4956714904391903,0.7024715644076357,-0.6232732167520199,5.010186825653946,0.0,-1.4784539956188423,-0.3723035673467342,-0.07884621752801647,-0.47940397920847777,-0.2679812558705055,0.5635560763374885,1.3229984874078164,-0.9610039218903969
69,1538.3008450941331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125580393336322,1.8557422919383768,-0.37598211841444473,-0.6318020118197151,0.6315454666276586,-1.0321111555729832,2.1118751100390365,-0.5267237512019987,-2.131401090514613,-5.540901819350245,0.0,0.0,0.0,1.2625129210557646,-0.7514799809953236,5.747101801511782,0.0,0.0,-2.5087026677350996,0.0,0.0,0.0,-2.1077957767706152,0.0,0.0,0.0,0.0,1.9979027192792767,-1.0106516409138186,-0.7745475681219269,-3.4956720478096557,0.7024703800477362,-0.6232734261793674,5.010188676231746,0.0,-1.4784546497248698,-0.37230170011645686,-0.07884571888411394,-0.47940324271520735,-0.26797951078968685,0.5635675215409907,1.3230858593250412,-0.9610093689158677
70,1538.3008438671523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125581852599943,1.8557426713555405,-0.37598186862378047,-0.6318013517946145,0.6315468045709346,-1.0321113492177154,2.1118761725924564,-0.5267234411990862,-2.131400579256577,-5.5409032290184825,0.0,0.0,0.0,1.2625141331852119,-0.7514813550710238,5.74710029902449,0.0,0.0,-2.508701309690203,0.0,0.0,0.0,-2.1077967918441156,0.0,0.0,0.0,0.0,1.9979058032604693,-1.0106536591152495,-0.7745461004421867,-3.495672621228358,0.7024692132459045,-0.6232736405111878,5.010190513249479,0.0,-1.4784553096925321,-0.37229985077337957,-0.07884522436879075,-0.4794025060824895,-0.2679777833726724,0.5635788700635048,1.3231722727793322,-0.961014767930272
71,1538.300842664461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125583280701952,1.8557430367642611,-0.37598161411518116,-0.6318006998312103,0.6315481099810791,-1.0321115231460463,2.1118772206225103,-0.5267231353532642,-2.1314000460648836,-5.540904624901517,0.0,0.0,0.0,1.2625153206568842,-0.7514826900226274,5.747098770474037,0.0,0.0,-2.508699975761746,0.0,0.0,0.0,-2.10779777982953,0.0,0.0,0.0,0.0,1.9979088629668234,-1.0106556523547972,-0.7745446538557733,-3.495673201768685,0.7024680612410977,-0.6232738568877977,5.010192333162646,0.0,-1.4784559701259878,-0.37229801945011654,-0.07884473427084379,-0.4794017723020979,-0.26797607335155665,0.5635901153958204,1.3232577740337275,-0.961020116606536
72,1538.3008425460432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125583421072069,1.8557430723284392,-0.3759815884696242,-0.6318006353646202,0.6315482380355331,-1.032111539262531,2.111877324066652,-0.5267231051569712,-2.1313999915562256,-5.540904763111981,0.0,0.0,0.0,1.2625154374246765,-0.7514828206299593,5.747098616551381,0.0,0.0,-2.508699844354406,0.0,0.0,0.0,-2.1077978766525707,0.0,0.0,0.0,0.0,1.997909166285567,-1.0106558493796514,-0.7745445110262242,-3.4956732600128912,0.7024679473659484,-0.6232738785616232,5.010192513330225,0.0,-1.4784560359164862,-0.3722978381152049,-0.07884468571728455,-0.47940169938296817,-0.26797590406223204,0.5635912293054951,1.323266235990034,-0.9610206463353629
73,1538.3008424278578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255835606819673,1.8557431074883208,-0.3759815625706405,-0.6318005710044432,0.6315483652338886,-1.0321115546813502,2.1118774271869887,-0.5267230750501565,-2.131399936023337,-5.540904901196182,0.0,0.0,0.0,1.2625155535794537,-0.7514829501530632,5.747098461161773,0.0,0.0,-2.50869971348404,0.0,0.0,0.0,-2.1077979727932883,0.0,0.0,0.0,0.0,1.9979094695513386,-1.0106560460146037,-0.7745443685691121,-3.4956733186635085,0.70246783370276,-0.6232739003664542,5.010192693279335,0.0,-1.4784561018811768,-0.3722976569430238,-0.07884463719192657,-0.479401626370388,-0.2679757349455878,0.5635923424612338,1.3232746878839918,-0.9610211756558676
74,1538.3008423099077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125583699772467,1.8557431423896726,-0.3759815365241854,-0.6318005067313233,0.6315484918567899,-1.0321115696638865,2.1118775300573103,-0.5267230450139914,-2.131399879876627,-5.5409050391506485,0.0,0.0,0.0,1.262515669309596,-0.7514830789585549,5.747098304926032,0.0,0.0,-2.508699582997746,0.0,0.0,0.0,-2.107798068485889,0.0,0.0,0.0,0.0,1.9979097726658945,-1.0106562423320065,-0.7745442263930599,-3.4956733775358124,0.7024677202099939,-0.6232739222417255,5.010192873010607,0.0,-1.478456167923022,-0.37229747594607593,-0.07884458870394051,-0.47940155333176826,-0.2679755660047542,0.5635934546991822,1.323283130291819,-0.9610217045196949
75,1538.3008421921925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255838384925463,1.8557431771220076,-0.37598151039724803,-0.6318004425352011,0.6315486180784448,-1.0321115843725919,2.111877632727934,-0.5267230150346579,-2.131399823367857,-5.540905176972967,0.0,0.0,0.0,1.2625157847332744,-0.7514832072750278,5.7470981482237855,0.0,0.0,-2.5086994527963893,0.0,0.0,0.0,-2.1077981638727814,0.0,0.0,0.0,0.0,1.9979100755717305,-1.0106564383772387,-0.7745440844427272,-3.4956734365187714,0.7024676068634169,-0.6232739441511634,5.010193052532118,0.0,-1.4784562339832243,-0.3722972951263556,-0.07884454025753582,-0.47940148030632906,-0.26797539723683783,0.5635945659432577,1.3232915636668596,-0.9610222328999186
76,1538.300842074712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255839769328038,1.855743211738869,-0.37598148423126354,-0.6318003784104999,0.6315487440056883,-1.0321115989078145,2.1118777352330924,-0.5267229851028181,-2.131399766655942,-5.540905314661504,0.0,0.0,0.0,1.2625158999234307,-0.7514833352428597,5.74709799129151,0.0,0.0,-2.5086993228192735,0.0,0.0,0.0,-2.1077982590388538,0.0,0.0,0.0,0.0,1.9979103782333076,-1.0106566341790557,-0.7745439426847998,-3.49567349554577,0.7024674936490509,-0.62327396607284,5.010193231851845,0.0,-1.47845630002759,-0.37229711448449637,-0.07884449185515185,-0.4794014073173876,-0.26797522863958395,0.5635956761495992,1.3232999882747962,-0.9610227607793123
77,1538.3008419574655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125584115148489,1.8557432462724137,-0.3759814580516727,-0.631800314354124,0.6315488697040454,-1.0321116133312758,2.1118778375956015,-0.5267229552121855,-2.1313997098401454,-5.540905452215176,0.0,0.0,0.0,1.2625160149254728,-0.7514834629481922,5.74709783427614,0.0,0.0,-2.508699193029383,0.0,0.0,0.0,-2.1077983540346477,0.0,0.0,0.0,0.0,1.9979106806286713,-1.0106568297557115,-0.7745438010991433,-3.4956735545765283,0.7024673805588392,-0.6232739879934627,5.010193410976589,0.0,-1.4784563660359142,-0.372296934020671,-0.07884444349824109,-0.47940133437887544,-0.26797506021141815,0.5635967852928252,1.3233084042737557,-0.9610232881473451
78,1538.300841840453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255842531733418,1.855743280741981,-0.37598143187403327,-0.6318002503643295,0.6315489952136899,-1.0321116276808566,2.1118779398303564,-0.5267229253586034,-2.131399652982075,-5.540905589633236,0.0,0.0,0.0,1.262516129767503,-0.7514835904438497,5.747097677268771,0.0,0.0,-2.5086990634040767,0.0,0.0,0.0,-2.1077984488903008,0.0,0.0,0.0,0.0,1.9979109827443509,-1.0106570251187488,-0.7745436596735464,-3.495673613586686,0.7024672675880963,-0.6232740099049723,5.010193589911552,0.0,-1.4784564319962143,-0.37229675373486276,-0.07884439518766787,-0.47940126149915596,-0.26797489195126317,0.5635978933583417,1.3233168117598266,-0.961023814997747
79,1538.3008417236736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125584391027996,1.855743315159232,-0.375981405707842,-0.6318001864401049,0.6315491205592552,-1.0321116419797707,2.1118780419469387,-0.5267228955393596,-2.1313995961197962,-5.540905726915197,0.0,0.0,0.0,1.262516244466927,-0.7514837177622344,5.7470975203257035,0.0,0.0,-2.5086989339295034,0.0,0.0,0.0,-2.1077985436239026,0.0,0.0,0.0,0.0,1.9979112845721432,-1.010657220275443,-0.7745435184005736,-3.495673672561483,0.70246715473406,-0.6232740318024778,5.010193768660478,0.0,-1.4784564979013677,-0.3722965736269773,-0.07884434692394318,-0.47940118868325265,-0.2679747238583791,0.5635990003378888,1.3233252107929434,-0.9610243413268919
80,1538.3008417120136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255844047977046,1.8557433185964296,-0.375981403092947,-0.6318001800541803,0.6315491330789149,-1.0321116434060174,2.111878052147389,-0.526722892560694,-2.1313995904354917,-5.5409057406297535,0.0,0.0,0.0,1.2625162559236849,-0.7514837304783343,5.747097504641296,0.0,0.0,-2.5086989209962685,0.0,0.0,0.0,-2.107798553086147,0.0,0.0,0.0,0.0,1.9979113147256395,-1.010657239770937,-0.7745435042880834,-3.4956736784545335,0.7024671434601617,-0.6232740339905312,5.010193786517026,0.0,-1.4784565044859446,-0.3722965556339674,-0.07884434210228496,-0.4794011814083454,-0.26797470706576504,0.5635991109267969,1.3233260498548505,-0.9610243939074797
81,1538.3008417108476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255844061744154,1.8557433189400467,-0.375981402831428,-0.631800179415658,0.6315491343306096,-1.0321116435484916,2.111878053167273,-0.5267228922628743,-2.1313995898668927,-5.540905742001078,0.0,0.0,0.0,1.2625162570691402,-0.7514837317496316,5.74709750307266,0.0,0.0,-2.508698919703156,0.0,0.0,0.0,-2.1077985540321724,0.0,0.0,0.0,0.0,1.9979113177407413,-1.0106572417202524,-0.7745435028770175,-3.4956736790438705,0.7024671423328985,-0.623274034209345,5.010193788302473,0.0,-1.478456505144378,-0.37229655383483273,-0.07884434162016063,-0.4794011806808899,-0.26797470538666374,0.5635991219846798,1.3233261337525137,-0.9610243991650282
82,1538.3008417096821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125584407551037,1.8557433192836168,-0.37598140256987583,-0.6318001787771452,0.6315491355822025,-1.0321116436908795,2.1118780541871134,-0.526722891965068,-2.1313995892981654,-5.540905743372394,0.0,0.0,0.0,1.2625162582145193,-0.7514837330207973,5.747097501503833,0.0,0.0,-2.50869891841011,0.0,0.0,0.0,-2.107798554978119,0.0,0.0,0.0,0.0,1.9979113207558419,-1.010657243669524,-0.7745435014659912,-3.4956736796332573,0.702467141205658,-0.623274034428175,5.010193790087887,0.0,-1.478456505802832,-0.3722965520357121,-0.0788443411380381,-0.47940117995342,-0.2679747037075791,0.5635991330424928,1.323326217649134,-0.961024404422534
83,1538.3008417085161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125584408927596,1.8557433196271569,-0.375981402308305,-0.6318001781386422,0.6315491368337253,-1.032111643833214,2.1118780552069234,-0.5267228916672708,-2.131399588729364,-5.540905744743696,0.0,0.0,0.0,1.2625162593598505,-0.7514837342918802,5.7470974999348945,0.0,0.0,-2.5086989171171137,0.0,0.0,0.0,-2.107798555924014,0.0,0.0,0.0,0.0,1.9979113237709307,-1.0106572456187626,-0.7745435000549962,-3.4956736802226716,0.7024671400784332,-0.6232740346470136,5.0101937918732755,0.0,-1.478456506461297,-0.3722965502366099,-0.07884434065591937,-0.47940117922594483,-0.2679747020285118,0.5635991441002185,1.3233263015448054,-0.9610244096799946
84,1538.3008417083997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125584408927596,1.8557433196271569,-0.375981402308305,-0.6318001781386422,0.6315491368337253,-1.032111643833214,2.1118780552069234,-0.5267228916672708,-2.131399588729364,-5.540905744743696,0.0,0.0,0.0,1.2625162593598505,-0.7514837342918802,5.7470974999348945,0.0,0.0,-2.5086989171171137,0.0,0.0,0.0,-2.107798555924014,0.0,0.0,0.0,0.0,1.9979113237709307,-1.0106572456187626,-0.7745435000549962,-3.4956736802226716,0.7024671400784332,-0.6232740346470136,5.0101937918732755,0.0,-1.478456506461297,-0.3722965502366099,-0.07884434065591937,-0.47940117922594483,-0.2679747020285118,0.5635991441002185,1.3233263015448054,-0.9610244096799946
std.err,,,,,,,,,,,0.24822322113220208,0.2647695942133968,0.20609966098847468,0.37414233761413757,0.19828106688635477,0.19196895312830603,0.463940551695437,0.1841340499438994,0.6631909782132576,0.606499081893248,,,,0.4665188711592326,0.4294235892175165,0.5045139137816983,,,0.5097707993562132,,,,0.7703359543082688,,,,,0.19787925765552986,0.28404820160207306,0.12666910051633823,0.6216256966550364,0.14310733721246208,0.12618744718255898,0.4140277124972894,,0.3632486761594868,0.07712702088531655,0.021910099419625427,0.10885227764363806,0.03319341159945364,0.16762490749828288,1.4223190820777931,0.11775107036356393
t.test,,,,,,,,,,,-8.56319726749305,7.008898907521384,-1.8242698726677202,-1.6886626147886894,3.1851207316515957,-5.376450863611175,4.552044539950686,-2.860540415136412,-3.2138549207525333,-9.135884802079502,,,,2.7062490660295873,-1.7499824256539156,11.391355803958357,,,-4.92122914903195,,,,-2.73620690315141,,,,,10.096618248128433,-3.5580483872755013,-6.114699614173804,-5.623438186408425,4.908673124394219,-4.939271286987091,12.101107342919894,,-4.070094685801885,-4.827057313547654,-3.598538698792782,-4.404144677573163,-8.073129248122319,3.3622637143348872,0.9304004412368747,-8.161491922857012
p.val,,,,,,,,,,,0.0,2.4020785360789887E-12,0.06811128273606237,0.09128410389868358,0.0014469362905695782,7.596841866686077E-8,5.312708434512814E-6,0.0042291964419514105,0.001309658278765946,0.0,,,,0.006804798824526337,0.0801213463091881,0.0,,,8.600236245381865E-7,,,,0.006215193417815845,,,,,0.0,3.7362049794276153E-4,9.67390167971871E-10,1.871937649333688E-8,9.169466304026486E-7,7.841505618166877E-7,0.0,,4.699403397467883E-5,1.3856525384881024E-6,3.200102379561365E-4,1.0620205258771165E-5,6.661338147750939E-16,7.730625557658133E-4,0.3521637902050494,2.220446049250313E-16
