Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_vgvi,g_walk_stressJct,g_walk_speed
33,1554.4051982534327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1787026747687666,1.858028595869722,-0.37207362956668255,-0.5285539981198636,0.6808048960437711,-1.017822195630853,2.135123351034959,-0.543387588679323,-2.2074206579574778,-6.131076796601459,0.0,0.0,0.0,1.5547785313390323,-1.1737824947932238,6.357734201242814,0.0,0.0,-2.574087717225832,0.0,0.0,0.0,-6.101660444610337,0.0,0.0,0.0,0.0,2.016543340159141,-1.0262652427512442,-0.7871821881674651,-3.6701803520185177,0.7198391444892537,-0.6200792911534078,5.136646643286133,0.0,-1.5570274647148012,-0.506984098436581,-0.11291681597582713,-0.5878888476430579,-0.3470844331037145,0.32033790823939157,1.2669479581136716,-0.9341245165555313
34,1553.5327815041003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1080936462945346,1.821765314904418,-0.40749504336347553,-0.634890456050835,0.6324793561194919,-1.0319895820987945,2.1477526990949323,-0.5629778831588521,-1.9638076549697983,-5.787420266231813,0.0,0.0,0.0,0.9089772236412823,-0.6270684217848802,6.541598110912427,0.0,0.0,-2.528361105570075,0.0,0.0,0.0,-6.204410153028171,0.0,0.0,0.0,0.0,2.003757934906885,-1.0403792602601907,-0.7990588359449545,-3.453312116056985,0.6800941017201925,-0.6117736053465149,5.16732952001168,0.0,-1.5406554748936776,-0.46116241016040477,-0.1041971497986379,-0.48707368303710685,-0.33378560871493296,0.2924205753711726,1.3964507174146972,-0.9172978010127026
35,1550.504939627049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.11498542566417,1.781062657200488,-0.3863342355075222,-0.6298002652418906,0.6225394340564026,-0.9922208134590934,2.3294688139647812,-0.5462044221248307,-1.8897843335392974,-5.926874584598254,0.0,0.0,0.0,1.2206105601436512,-0.6748016494326701,6.364678912599395,0.0,0.0,-2.572482373330262,0.0,0.0,0.0,-4.764394457731232,0.0,0.0,0.0,0.0,2.0025606170301122,-1.010799782569789,-0.7800868548851027,-3.171265097725611,0.7089358021888217,-0.5918701705047282,5.185866549586273,0.0,-1.5730442016221038,-0.367447220363332,-0.07524409550073342,-0.5276767372376869,-0.319143679096797,0.24086466073303392,1.642553059822169,-0.8978052763410773
36,1548.241334812502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1015521383491618,1.7608725765205226,-0.4031313704694178,-0.6507534004989259,0.6277585186644085,-1.0160777277676016,2.2276912830388382,-0.5366968721743699,-1.83191688905871,-5.632879043347239,0.0,0.0,0.0,1.370941127172117,-0.78463991735005,5.850861428698972,0.0,0.0,-2.476891077836305,0.0,0.0,0.0,-4.17698016677828,0.0,0.0,0.0,0.0,2.0118836920278333,-1.0758413471728885,-0.7961594349857977,-3.7357323065614785,0.7158875151776348,-0.6156403861466715,5.125197538786291,0.0,-1.5271392047318506,-0.35713317112851306,-0.07541775185045273,-0.5432685826176363,-0.31162223820676055,0.26245475512516386,1.5965811584732625,-0.8950960606465973
37,1546.7093471420178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0752551738363882,1.8530099791872496,-0.3725760073624189,-0.6398365482684824,0.6063754250046351,-1.019629021213023,2.1346504456720616,-0.5552179344603199,-2.4450970401219116,-4.985197777509853,0.0,0.0,0.0,1.2124604779339943,-0.8343751960344059,5.329736376759152,0.0,0.0,-2.4897251486403444,0.0,0.0,0.0,-3.435887715713369,0.0,0.0,0.0,0.0,1.9637070363104265,-0.9832518561635696,-0.7650168465850812,-3.4893874061690653,0.7204495300879095,-0.6164482351195567,5.032992187238247,0.0,-1.5177008095991766,-0.3564866299714411,-0.08007305241591169,-0.5129907854586291,-0.3021377366599966,0.2926889945440355,1.5223856912815745,-0.8949997457045604
38,1545.7251232963392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1009070843055584,1.8601175717125937,-0.38375573715772915,-0.6522360587190599,0.6071162674048393,-1.046164771453548,2.032464327459866,-0.5212421576134167,-2.145158394192652,-5.1555799390868255,0.0,0.0,0.0,1.180032283720907,-0.5640003178278666,5.3609116776045,0.0,0.0,-2.4383522314900588,0.0,0.0,0.0,-3.3336363642633486,0.0,0.0,0.0,0.0,1.9761091527034058,-0.9898476040455764,-0.7685917865766252,-3.6744557657426657,0.7162208568934554,-0.6165064698747643,4.918485641550105,0.0,-1.4593540536786132,-0.35893973129896606,-0.07728731883985246,-0.494440507468436,-0.29913206172447315,0.33788260607240334,1.5283190607403976,-0.9239753994643064
39,1545.1916193653158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1234757243955777,1.8701566024030478,-0.38251496732721435,-0.6314942306250634,0.614256661830309,-1.0503626355347595,1.9851181494969545,-0.5143160056960158,-2.101119646819179,-5.208823744196295,0.0,0.0,0.0,1.1459334365650982,-0.6472173096126813,5.436146595786985,0.0,0.0,-2.444102100595727,0.0,0.0,0.0,-3.3885484912336437,0.0,0.0,0.0,0.0,1.9803134921930552,-0.973021937810505,-0.7628940842198756,-3.535367959173601,0.7115286487860828,-0.6111433452876378,4.8635515903194175,0.0,-1.4604716855456428,-0.3655974823555286,-0.07841105796098757,-0.4867590165744286,-0.3001583370944626,0.3704158295425891,1.5509760686059206,-0.9521351126093498
40,1544.532372340618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.137800944766811,1.8543548634177396,-0.3928178837720781,-0.6252373525285482,0.626071998269655,-1.0507791643696491,1.918870487355765,-0.5190317112172327,-2.0790394622910746,-5.221174774828413,0.0,0.0,0.0,1.1460757346808463,-0.6627807172812171,5.429026684110784,0.0,0.0,-2.4788939293752814,0.0,0.0,0.0,-2.866002962851983,0.0,0.0,0.0,0.0,1.9915582398523064,-0.9732494001788881,-0.7604892014651592,-3.3823398699747225,0.7042401339802811,-0.605622362150447,4.778455126963871,0.0,-1.4919342892460468,-0.3555093047168434,-0.07666137350853963,-0.4801846243146447,-0.29544784440497274,0.41173568085161705,1.625146285247731,-0.9831850794517683
41,1543.9607997604742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1389609974658232,1.835411841524578,-0.40250637969732106,-0.6211863097447753,0.6405717685459752,-1.0505279637889562,1.8898935997389281,-0.5295214024058447,-2.155017338171536,-5.289378781373683,0.0,0.0,0.0,1.1633372752853257,-0.7218597579784845,5.458428306403661,0.0,0.0,-2.5298304438313566,0.0,0.0,0.0,-2.3009103450099215,0.0,0.0,0.0,0.0,1.9952343873838185,-0.9835597742209596,-0.7593291240608826,-3.3841598313428283,0.7022421731019352,-0.6058236737687727,4.733673103691436,0.0,-1.5152103842555056,-0.3533577875514757,-0.07552549702952918,-0.4772595950574114,-0.2912425997256866,0.43955168108465437,1.6496354498016108,-0.9962313926503997
42,1543.4138247440737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1384499404032367,1.8288846937097547,-0.40290278585682654,-0.6231515567041864,0.654454229233212,-1.0431722476015306,1.945026294791854,-0.5369783567383469,-2.2092828385269683,-5.437717819965252,0.0,0.0,0.0,1.2670748594276475,-0.7390245647986097,5.5684037969707525,0.0,0.0,-2.59468495996755,0.0,0.0,0.0,-1.9653314025750095,0.0,0.0,0.0,0.0,1.991749580868922,-0.9984711285921328,-0.7625003961825769,-3.4123200362153243,0.7075626561544436,-0.6060607835238823,4.778936201743592,0.0,-1.5246246878366652,-0.3642985220966412,-0.07866765016737011,-0.4707924475078488,-0.28992377998998875,0.4413130179837504,1.6371093226221396,-0.9816762572053902
43,1543.0138488088091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.130128850909056,1.8302106500673232,-0.390856897301606,-0.6222293737250951,0.6518365920689493,-1.0335551501499176,2.067465669786244,-0.533256288047209,-2.1975131580282423,-5.549026686685197,0.0,0.0,0.0,1.282363248499678,-0.8032010007590064,5.721407419206146,0.0,0.0,-2.5959899887917133,0.0,0.0,0.0,-1.9104375741242994,0.0,0.0,0.0,0.0,1.9911629749121627,-1.0092191990903228,-0.767381874766937,-3.5142479488774514,0.7124683567063013,-0.611257728955954,4.898287566191608,0.0,-1.5132480548195082,-0.3758315615740753,-0.07980949241166232,-0.4680059197155378,-0.2903714907381821,0.41803204036011943,1.5826022824020909,-0.9469270767349933
44,1542.9247190296028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.124313240358989,1.8450772402509632,-0.3810439639683593,-0.6335137007440365,0.6392358124137217,-1.0301860246182835,2.1056954304671454,-0.5245638523608056,-2.1363273081642693,-5.5690737211964505,0.0,0.0,0.0,1.3088058910514717,-0.7660896063632211,5.756625968009356,0.0,0.0,-2.560766544767511,0.0,0.0,0.0,-1.9785939024539692,0.0,0.0,0.0,0.0,1.989987817487311,-1.001027560538479,-0.7699840562740884,-3.508327646618697,0.7138401478954741,-0.6126424092735854,4.954191660881984,0.0,-1.499117521046875,-0.3856994534967217,-0.08263259206444051,-0.4719577611840391,-0.29150118788509916,0.4050626528557251,1.5699699155527835,-0.9286399930961731
45,1542.9038409468385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1224721442267347,1.8476425280480853,-0.37668996410778366,-0.6312145006542212,0.6323206765491931,-1.0274902815155955,2.1082587331594858,-0.5202839339102828,-2.1101698699207248,-5.5479452406638385,0.0,0.0,0.0,1.282227283196228,-0.7611331533453967,5.756031106931068,0.0,0.0,-2.5405477754741965,0.0,0.0,0.0,-1.957148675171277,0.0,0.0,0.0,0.0,1.99233018417123,-0.9952291739956154,-0.769658467959998,-3.5120125369721746,0.7134334095567538,-0.6135819446908112,4.9732233449928565,0.0,-1.4932534713991947,-0.3847579374134096,-0.08200145574616603,-0.47395856832189404,-0.291047175949019,0.4031725361083519,1.5720141932310656,-0.9248072756771408
46,1542.886672107752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1201090474708195,1.8473622940490901,-0.3743926910317979,-0.6299860134074186,0.6275503143520973,-1.02438187849596,2.0977156875890572,-0.5178883895118107,-2.1121519192086557,-5.543972058690099,0.0,0.0,0.0,1.2774389635294054,-0.7507269308213949,5.755161167249719,0.0,0.0,-2.5392294511109315,0.0,0.0,0.0,-1.992242511223835,0.0,0.0,0.0,0.0,1.9942694233563532,-0.9898917953820895,-0.7688736332393198,-3.5066606144648533,0.7135474326272382,-0.6137531444097774,4.986190680994053,0.0,-1.492900204674501,-0.3853268810656625,-0.08207534621648616,-0.47458098671658144,-0.2911630237972844,0.4039901828641662,1.5792549520142254,-0.9248866294637457
47,1542.8577684736786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1184636014293297,1.84586791500793,-0.3724521140792778,-0.6267911947994185,0.6220702396175746,-1.0204612118158993,2.0773734869698233,-0.5147223461894304,-2.107864928947415,-5.530729693596997,0.0,0.0,0.0,1.2717196492852567,-0.7415415969878759,5.743577713218438,0.0,0.0,-2.534858642424018,0.0,0.0,0.0,-1.9911274729572546,0.0,0.0,0.0,0.0,1.9961037596170264,-0.9857691439188644,-0.7680937979310949,-3.494666062731944,0.7132316209168901,-0.6139293881206837,4.998648633558877,0.0,-1.4912901634320515,-0.38455027548754755,-0.08204216275502038,-0.4758495750833749,-0.2903177661047794,0.4103987939521588,1.5948237925949202,-0.9277884644227766
48,1542.803052417589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1162404393070666,1.8424176190034451,-0.3708078070742138,-0.6218598514925493,0.6161118590834871,-1.0158718434986127,2.0545859367071824,-0.5116694296991818,-2.1109917139847174,-5.527881005098581,0.0,0.0,0.0,1.272359405166276,-0.7404171664565066,5.736929741206547,0.0,0.0,-2.534168197845605,0.0,0.0,0.0,-2.0008740772438025,0.0,0.0,0.0,0.0,1.9980970133671299,-0.9830792334610762,-0.7670585212326638,-3.4832546924052705,0.7125151571232852,-0.6145172536310306,5.016478628350018,0.0,-1.4910175667452839,-0.38282459282102926,-0.08170941913566508,-0.47675496164915404,-0.2882393048334837,0.4239365425038939,1.6150731035197177,-0.9331726309396258
49,1542.6968175036927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.114394132700538,1.8387160649929384,-0.36966501257512835,-0.6166878592167745,0.6105732017110526,-1.0116771435151444,2.0357998086380156,-0.5092746672405747,-2.113585675723793,-5.5245759654170135,0.0,0.0,0.0,1.2738233791613518,-0.7428619230330056,5.733740914795266,0.0,0.0,-2.5305775014171403,0.0,0.0,0.0,-2.0076192756451134,0.0,0.0,0.0,0.0,1.9993631782406414,-0.9829640151373172,-0.7661042556813666,-3.470170376072034,0.7113575097743683,-0.6155809341720804,5.042586052174262,0.0,-1.48985426943434,-0.3788071849354821,-0.08092082401336077,-0.4777905986196617,-0.2831389554483643,0.44983791736873013,1.6453871226031114,-0.9394774297350104
50,1542.5289747036663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.114817261202212,1.8370654192007059,-0.37040234553203016,-0.6141456668768503,0.6096855880547137,-1.011477456982259,2.0386841595800242,-0.5094545215269337,-2.117987574239808,-5.5273833001946375,0.0,0.0,0.0,1.279847449722262,-0.7543420128256544,5.741277651504546,0.0,0.0,-2.522055824810051,0.0,0.0,0.0,-2.0302029374919783,0.0,0.0,0.0,0.0,1.9988172685989756,-0.9867323911445123,-0.7655620250598574,-3.461958583669459,0.7098365356437812,-0.6171247306113083,5.070950020166939,0.0,-1.4876938716526804,-0.3716685147904404,-0.07929532102247136,-0.47866641399627397,-0.27365949575895593,0.48977417500392534,1.6819492461112162,-0.9421858022239586
51,1542.352523747966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.120012006098886,1.8412922000154055,-0.3741932536249714,-0.6187284391063802,0.6184653608311561,-1.0192562666131162,2.07682557666707,-0.5144623712772712,-2.121706762055113,-5.5316950829923,0.0,0.0,0.0,1.2842291071542977,-0.7707763700829837,5.760481242120444,0.0,0.0,-2.50580887799741,0.0,0.0,0.0,-2.0726385506514577,0.0,0.0,0.0,0.0,1.9952047301050904,-0.9940474460213191,-0.7662578989349755,-3.4653629739549405,0.7084070325816118,-0.6181166229720809,5.077721190125947,0.0,-1.4841063595652777,-0.3649718282455997,-0.0776795604131071,-0.48066263004357185,-0.26368597581969155,0.5240643086976735,1.7011776168496988,-0.9342344849912764
52,1542.1904313267032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1286496989794617,1.8504584568047895,-0.3798117357617704,-0.6289615716865239,0.6344037603609504,-1.0328935273738138,2.1372082626677384,-0.5221273963264278,-2.1275679830812004,-5.539548191663599,0.0,0.0,0.0,1.2879813746028603,-0.785126262451662,5.7828120380623975,0.0,0.0,-2.490855476619288,0.0,0.0,0.0,-2.1231353511832984,0.0,0.0,0.0,0.0,1.9902841190188691,-1.0015389904122571,-0.7678160099380151,-3.4782091977848038,0.7077508071273798,-0.6177422483398728,5.053422689170389,0.0,-1.4814750655620137,-0.36158471056785163,-0.0766785186346095,-0.48176210616922843,-0.2574909751054013,0.5368116260191774,1.691015718987521,-0.9153542356239351
53,1542.12417646422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.130592363916602,1.854921435814854,-0.3830627610483858,-0.636804739198173,0.6414592210494662,-1.0403441991677436,2.1610864580240157,-0.5237132229561482,-2.1321283281809826,-5.541672519036234,0.0,0.0,0.0,1.28608823098413,-0.7810088730544295,5.779561457449283,0.0,0.0,-2.494252686686481,0.0,0.0,0.0,-2.12244110324342,0.0,0.0,0.0,0.0,1.9898813947358085,-1.0031641973835774,-0.7688051480801225,-3.4899780292549436,0.7082929381267542,-0.6169135523418023,5.024142573020797,0.0,-1.4840369104503262,-0.3588941891786071,-0.07572896172196716,-0.4755579646371551,-0.2547574373038296,0.535281838501975,1.685180117749197,-0.8973203518155943
54,1542.1018989081747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.128248707975211,1.85314333779411,-0.3834687483566735,-0.6390084457757371,0.6400309268308271,-1.040180048466607,2.1510909934615317,-0.5225300692058473,-2.1310599537727666,-5.540632158324128,0.0,0.0,0.0,1.2806092191872465,-0.7748219096387512,5.765304418631117,0.0,0.0,-2.496700509188217,0.0,0.0,0.0,-2.1115387349424757,0.0,0.0,0.0,0.0,1.9924258571768227,-1.004166059427891,-0.769368419979981,-3.4959728497009848,0.7080398050947648,-0.6170284474435512,5.009101531570751,0.0,-1.4865544935620647,-0.35618767058324075,-0.0748995976644399,-0.47203052693966285,-0.2521254242604961,0.5385068753983535,1.6991514693326504,-0.8862237775385851
55,1542.0869683467015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.126054303718736,1.850116503619172,-0.3815922031167225,-0.6367948706769402,0.6354493078535958,-1.036183785306534,2.1244089837600115,-0.5211590836257934,-2.129919327862246,-5.542674438164335,0.0,0.0,0.0,1.2769946467279465,-0.7712449101361972,5.745383063978826,0.0,0.0,-2.499176944629287,0.0,0.0,0.0,-2.1101258747051914,0.0,0.0,0.0,0.0,1.9958457516973092,-1.004756288996542,-0.7693744625806939,-3.4950992653362714,0.7071243030970878,-0.6173263096458956,4.993391851293357,0.0,-1.4874624550079054,-0.3543371440457916,-0.0743374148697543,-0.4708939808644219,-0.24994924570096674,0.5432927793176381,1.7196074937870576,-0.876918293200243
56,1542.084121863802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1254574593882327,1.84957782280562,-0.3800722932876755,-0.6342047312736387,0.6325649423540606,-1.0338566202724475,2.1101900127020823,-0.5202771612069638,-2.1320284512006027,-5.544954202423463,0.0,0.0,0.0,1.2777908229403343,-0.7709952004286282,5.734678972782031,0.0,0.0,-2.503962229914807,0.0,0.0,0.0,-2.107629541328481,0.0,0.0,0.0,0.0,1.9973315237391376,-1.0041348981772467,-0.7688148418079512,-3.4910741343564458,0.7065228683141336,-0.6174822594088515,4.9885866297289,0.0,-1.4875085976964442,-0.3523815817495213,-0.07382297051759074,-0.46875631757677394,-0.2481743780809151,0.5508806875286658,1.7340336369976017,-0.8757503225034547
57,1542.0832580684419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1253457505078215,1.8492974283091856,-0.3794257417314656,-0.6333819193539452,0.6315678291159939,-1.0329785842528278,2.106399029635777,-0.5205348342675905,-2.132035005318022,-5.545617069623436,0.0,0.0,0.0,1.277177682491506,-0.7716476616005895,5.73358278387193,0.0,0.0,-2.5031377112922053,0.0,0.0,0.0,-2.109718186912214,0.0,0.0,0.0,0.0,1.997806982106046,-1.0044357233115069,-0.7687174433943034,-3.4901091811803098,0.7060966626124656,-0.6176283308208917,4.988580403496416,0.0,-1.487505484367627,-0.3525195732905084,-0.07388469440181097,-0.46956457837136084,-0.24830594809138012,0.5526529651588564,1.7370011889055375,-0.8772917592777442
58,1542.0829192640915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1253959912048073,1.8494340420317423,-0.3794085822898833,-0.633498839372047,0.6317201524543329,-1.033073038239093,2.1087831767530316,-0.5206587747896988,-2.132041895765581,-5.546330798009049,0.0,0.0,0.0,1.2777577127710744,-0.771960677734673,5.734798262176037,0.0,0.0,-2.5030299967504104,0.0,0.0,0.0,-2.1090185093122327,0.0,0.0,0.0,0.0,1.9978649423524995,-1.0046749054854287,-0.768751338012083,-3.490637246461626,0.7061203501187863,-0.6177541462202821,4.990546581180029,0.0,-1.487708343648908,-0.352258997319297,-0.07381573367820789,-0.46941477173832163,-0.24819060396397433,0.5544729665295146,1.7381875501552118,-0.8787366637210701
59,1542.0827369288904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125234664845295,1.8494557822148578,-0.37956104565774557,-0.633899881482583,0.6320506780053596,-1.0332024489515395,2.1126187818863547,-0.5207745407459095,-2.1318541735785232,-5.546439679874962,0.0,0.0,0.0,1.2780861933730439,-0.7717513621715261,5.736304284551863,0.0,0.0,-2.5028738014784033,0.0,0.0,0.0,-2.1078991009664128,0.0,0.0,0.0,0.0,1.9980013087469526,-1.0050469021706694,-0.7688979279069343,-3.4917460004445635,0.7062409404303144,-0.61799264416863,4.993152294819673,0.0,-1.4880929943054848,-0.3519395589065843,-0.07373103684905066,-0.46913765249698264,-0.24798793636721422,0.5566041518486572,1.739683980195947,-0.8799593026856503
60,1542.082724199112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125124268307149,1.849346147349126,-0.3796519442930572,-0.6339998639300399,0.6321179276693699,-1.0331885392573905,2.1132673989997675,-0.5207513854722101,-2.1315569809418267,-5.546148911930931,0.0,0.0,0.0,1.2780480425461775,-0.7716469310380255,5.7364022929882905,0.0,0.0,-2.5028513569545012,0.0,0.0,0.0,-2.107851806534729,0.0,0.0,0.0,0.0,1.9980567216004348,-1.0051160155160734,-0.7689445490991348,-3.491939666050424,0.7062719578824803,-0.6180585581686505,4.99348455007765,0.0,-1.4881280517481499,-0.3518867503595817,-0.07371645165554082,-0.4690870247672784,-0.2479218911258359,0.5568987198357198,1.739958136959947,-0.8798540888241108
61,1542.0827220120102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1250502693959468,1.8492609858723625,-0.3797180679340165,-0.6340470056980377,0.6321396401044842,-1.0331798293761982,2.1133991037072946,-0.5207238086901784,-2.1313879294872238,-5.54585882474356,0.0,0.0,0.0,1.2779532652605292,-0.7716000113642583,5.736398634715849,0.0,0.0,-2.5028681541558635,0.0,0.0,0.0,-2.107921305538438,0.0,0.0,0.0,0.0,1.9980687349764445,-1.0051246076020837,-0.768959825683218,-3.4919575933043534,0.7062800078800644,-0.6180833718208767,4.993530808453099,0.0,-1.4881173508851233,-0.35188258592710353,-0.07371657628972775,-0.4690737037628655,-0.24789234424910428,0.5569567665688254,1.739990465651941,-0.8797058483158168
62,1542.0827219651858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125047552852476,1.8492460988043218,-0.3797277438675818,-0.6340450044638438,0.6321416892935123,-1.0331814581308534,2.1133759859857086,-0.5207140217169928,-2.1313669471117174,-5.545830404604084,0.0,0.0,0.0,1.27795950397228,-0.7716213929341568,5.736411793629662,0.0,0.0,-2.502875340713598,0.0,0.0,0.0,-2.107939399192997,0.0,0.0,0.0,0.0,1.9980616435570564,-1.0051206892458113,-0.7689572304452307,-3.491933172808072,0.7062806467579625,-0.6180806335973422,4.9935258031669125,0.0,-1.4881084313136919,-0.35188543759659713,-0.07371767595354647,-0.46907525595176114,-0.24789189437113354,0.5569493573333681,1.739958562313816,-0.8796909839606124
63,1542.0827219564414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1250461151177635,1.8492385723164921,-0.3797333020533251,-0.6340457239054201,0.6321426189502329,-1.0331844387067983,2.11336462146771,-0.5207085910495103,-2.131369450031819,-5.545814790390075,0.0,0.0,0.0,1.2779594710767823,-0.7716326274107006,5.736430454750105,0.0,0.0,-2.502874433512493,0.0,0.0,0.0,-2.1079413542094905,0.0,0.0,0.0,0.0,1.9980562012436036,-1.0051202366286518,-0.7689559302234417,-3.49192378862532,0.7062813347499723,-0.6180785658036195,4.993531216088551,0.0,-1.4881073263020257,-0.3518869804703035,-0.07371843651625531,-0.46907691912009664,-0.24789198724809913,0.5569483462207013,1.7399421823243884,-0.8796893809088643
64,1542.0827219557234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1250472435394436,1.8492380954109566,-0.37973369382524835,-0.6340453916190617,0.6321433198188002,-1.0331852593963655,2.1133660603270448,-0.5207073034844151,-2.1313737061420928,-5.5458173022216,0.0,0.0,0.0,1.2779638845050356,-0.7716357022783688,5.736437258292565,0.0,0.0,-2.5028730845559615,0.0,0.0,0.0,-2.1079394884975655,0.0,0.0,0.0,0.0,1.9980548491545775,-1.005120956882167,-0.7689558112959015,-3.4919234254171854,0.7062821942438637,-0.618077937856668,4.993536159375154,0.0,-1.4881079098412213,-0.3518866969481744,-0.07371839367719775,-0.46907694655657195,-0.24789196869349334,0.556949380089057,1.7399414610502362,-0.8796907040662436
65,1542.082721955624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125047526375998,1.8492384554773982,-0.37973366438461037,-0.634045734245275,0.6321434357016459,-1.0331857189156026,2.113367278235465,-0.5207072205114397,-2.1313769146674297,-5.545818076226444,0.0,0.0,0.0,1.2779641330304385,-0.7716354027712701,5.736439338179632,0.0,0.0,-2.502871495512654,0.0,0.0,0.0,-2.1079383053473064,0.0,0.0,0.0,0.0,1.9980546104541856,-1.0051214789640879,-0.7689559331623024,-3.4919247911772566,0.7062824517115268,-0.6180778068512973,4.993538391491811,0.0,-1.4881087402514366,-0.3518864746041024,-0.07371834890015695,-0.46907704345052237,-0.24789187706632376,0.5569499080095294,1.7399432363183096,-0.8796909804451674
66,1542.082721955615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125047717757274,1.8492387526991316,-0.37973356177013007,-0.6340457214952719,0.6321434930256908,-1.0331858224908472,2.113367686320732,-0.5207072851673713,-2.1313775640257973,-5.545818723053193,0.0,0.0,0.0,1.2779644860168347,-0.7716352429384595,5.736439371138327,0.0,0.0,-2.5028712824281856,0.0,0.0,0.0,-2.1079382894373744,0.0,0.0,0.0,0.0,1.9980546052547707,-1.005121500210748,-0.768955946068731,-3.491925077067272,0.7062825098573751,-0.6180777657953661,4.993538794459929,0.0,-1.488108809922902,-0.3518863883810972,-0.07371831890952499,-0.46907700177110184,-0.24789184466652694,0.556949912658675,1.7399439759551574,-0.879690849782158
