Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_vgvi
35,1617.3127473269099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.019363238373065,1.7525116819377455,-0.3720898538872946,-0.7018097787459178,0.5809368330237725,-1.0388097818105764,2.2820696537548617,-0.5160990737459961,-2.322674651821538,-5.879674016608872,0.0,0.0,0.0,1.3249843881757997,-1.0020418538237572,6.1022173723755,0.0,0.0,-3.858159012378822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5056237729888462,-0.9381304848273115,-0.6948094788954369,-3.254794321431412,0.8435909189305435,-0.5456994460339074,5.01304352240344,0.0,-1.37697349544145,0.0997271225219433,0.02834457566476733,-0.03226935353154612,-0.08037922534223274,0.13172251668520707
36,1615.2078733881428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9986861216388383,1.7005941040448447,-0.3263872784264305,-0.7279028476980247,0.574655576707841,-0.9997432772303041,2.114225230820289,-0.5115159940949628,-2.1413648022025753,-6.167603670824468,0.0,0.0,0.0,1.549869683816251,-0.8806331311026907,5.863360278105719,0.0,0.0,-3.8387388333536254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5102803494403279,-0.9342725893992003,-0.6984849120087853,-3.9441418445788976,0.8724732841250518,-0.5387384762631832,4.735088708297234,0.0,-1.4121121135535737,0.06243063112003677,0.02412779911972116,-0.04446310060037896,-0.0812387683084433,0.2885732740448887
37,1613.3184910903742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0626321669295424,1.7494170295978426,-0.36000907544616456,-0.6215269463771117,0.6251536829964819,-0.9859394418394232,2.030261548036786,-0.4809787188736084,-2.351767259991645,-6.163462270629569,0.0,0.0,0.0,1.4699290288661064,-0.9009402604237423,5.754823520668166,0.0,0.0,-3.610848757797229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5299891820817983,-0.9848359636461377,-0.6900258084001337,-3.4381442524593413,0.8649869729592351,-0.5249886119733224,4.622624933484789,0.0,-1.4919417730580982,0.04784638716765787,0.022648739525520357,-0.053735636142511575,-0.08073680256208049,0.4208426995610416
38,1610.9597427013694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.114878800763303,1.750262387862378,-0.39562342156719577,-0.564556444563735,0.6494243048004494,-0.953559843445758,2.007686328772636,-0.46057835231077776,-1.8376897801811651,-6.052444825895496,0.0,0.0,0.0,1.310640700846972,-0.9559162688909246,5.688309340185072,0.0,0.0,-3.527020805387271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.558183123835786,-1.0139729270224533,-0.6917534060010784,-3.3405603688624974,0.8313327314838102,-0.5419137913202714,4.649426729348922,0.0,-1.4668997531038026,0.056682478950845105,0.02506581851793904,-0.05954818385388371,-0.07534296445480894,0.5475542167967796
39,1607.0270867264858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1223003148841215,1.780138540389224,-0.4114169561522125,-0.5666873159552444,0.6293241933742233,-0.9694614183683247,1.925768620361807,-0.49312612693376656,-1.7845775993608335,-5.813483523991143,0.0,0.0,0.0,1.0483512135730462,-1.088104970531581,5.595142160721968,0.0,0.0,-3.6139200165271874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5976845432769924,-0.9976566407324444,-0.6827857070060492,-3.1836176224785837,0.7307002365004884,-0.5738851316931659,4.687392999593045,0.0,-1.4394584922903584,0.04781406687139775,0.022704224170695026,-0.07899638997150135,-0.06620525449422186,0.8659409021388117
40,1604.931209277393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1515362626917054,1.7693593800357024,-0.4392393355261345,-0.651690383403095,0.6662091272158505,-1.0206939897583285,1.9264105281970922,-0.5152687789211496,-1.802891619758173,-5.947984619646358,0.0,0.0,0.0,1.1816300955225918,-1.0388834806967593,5.628124609593538,0.0,0.0,-3.5841675388983876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5982348669760762,-1.0099934049022499,-0.6823217984459709,-3.318651342345563,0.7725872757277665,-0.5668271995636985,4.6779015625812965,0.0,-1.3479709860785538,0.04364320883165342,0.0219952251290119,-0.09606559234578016,-0.06060030095059484,1.1510371475766261
41,1604.3207741013898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1254483326340528,1.7927051409576527,-0.4450182193178963,-0.7304687190064493,0.6474275228839872,-1.0817573682157027,1.9552932656867625,-0.5379520941437625,-2.160829194934966,-6.01824084384179,0.0,0.0,0.0,1.358581979511758,-1.0301744343577908,5.78163127198344,0.0,0.0,-3.7744587860192174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596296665933422,-0.9847811757621786,-0.6678129389852878,-3.4476219959687153,0.8073109281899783,-0.5420679862597547,4.753147671757848,0.0,-1.3308839031102293,0.0067162956448110975,0.012956828500961028,-0.11299253152289548,-0.06271225266930425,1.3904575348881116
42,1603.1501483967659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.116179877921763,1.7999910806248953,-0.40859159370812087,-0.7176745672408146,0.6433645091661249,-1.072792424545076,2.073692022048055,-0.5208037162141778,-2.3112167658678593,-5.99692333190929,0.0,0.0,0.0,1.3821243560390146,-1.0282506622280756,5.856102481482194,0.0,0.0,-3.5949595441251003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6142943915896195,-0.9894136943817544,-0.6791008286362864,-3.4152809430727924,0.7993152283152773,-0.5614855684973717,4.7949519026620955,0.0,-1.4259021810982881,0.01555317441712565,0.014016223092686114,-0.12115245197843574,-0.05677956634919996,1.547914428973248
43,1602.7395752071604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.123037927645827,1.791781259119201,-0.4000987546460243,-0.6834143409869097,0.6514461312069099,-1.0547573628032925,2.117779042625621,-0.5208191688977707,-2.191670844053492,-5.969485976389892,0.0,0.0,0.0,1.3624110924584882,-1.0135670516841737,5.86685520058484,0.0,0.0,-3.5262054170061683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.620428263955667,-0.9976503929915195,-0.6860445244388292,-3.4032889536642426,0.8071521070342552,-0.567918298150136,4.834348593606377,0.0,-1.4243037619765102,0.0240930249462767,0.015424574979194184,-0.11766682187756097,-0.05766954600983647,1.5064985007120266
44,1602.3468184908422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1172603508077197,1.789264860204254,-0.3990977451969124,-0.6490449535249174,0.650835628601849,-1.0369135213864655,2.176938951552789,-0.5190839614149175,-2.1033096693514475,-5.904767208494891,0.0,0.0,0.0,1.3368963724674052,-1.0070836400086354,5.916644202365517,0.0,0.0,-3.4127925915560264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6363988080841354,-0.9927200775177406,-0.6907325332603023,-3.4267546416776047,0.8132169540028387,-0.573578921837416,4.927632329666564,0.0,-1.4331230749090922,0.0334596848989809,0.016459457783016374,-0.12136325111883997,-0.056314852879465145,1.5987041174415322
45,1602.025784200377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.115443262846923,1.7872447303748704,-0.39695195630665947,-0.6587900203307288,0.6535369696349339,-1.03630711448108,2.2486445366512817,-0.5177375396280548,-2.0914418116117295,-5.822706786869444,0.0,0.0,0.0,1.3033979686829171,-1.009167579483276,5.946641728155706,0.0,0.0,-3.3234520044431464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6585135988736206,-0.9954508857847031,-0.6962099470382723,-3.4552146000378414,0.8110842270587669,-0.5834757096888259,5.015879297121203,0.0,-1.4476492779172614,0.04284729867162761,0.017337917961448263,-0.1291242526719807,-0.05375899075068519,1.7634119478871824
46,1601.8047135233458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1117450804915827,1.789762856874922,-0.4020097906757859,-0.6647440295479935,0.6493465530815284,-1.0360123928587104,2.243370961743038,-0.5187927688542967,-2.105560658501854,-5.7679915557802,0.0,0.0,0.0,1.2729533504966424,-1.0086710332448496,5.93596910080071,0.0,0.0,-3.272437216520346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6658000364013026,-0.9895072108235907,-0.6956538935366201,-3.4786364554033447,0.8097616257923427,-0.5851946358750413,5.04634825209596,0.0,-1.4516331349080918,0.051205778119848805,0.018693215337931987,-0.13742142725481965,-0.05103896625753761,1.9383211018914257
47,1601.6524911824608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.113865280938861,1.7881366082021881,-0.40066764575808594,-0.6905649228257885,0.651974647237153,-1.0418009851892513,2.219741233296832,-0.5208369424482944,-2.1243969024372804,-5.729130608547686,0.0,0.0,0.0,1.2460110597805192,-1.0060578417772494,5.874546171281875,0.0,0.0,-3.249116358026314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6702936463989717,-0.9970761259611788,-0.6944722811855131,-3.4956967476357135,0.80253934758123,-0.5869908918165324,5.0125220255536425,0.0,-1.4487408321521753,0.05528099556891594,0.01959599861046664,-0.14346871487512208,-0.04931933835736891,2.0715991297409477
48,1601.5701689148448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.113767553971901,1.7884934375879893,-0.40273602467059394,-0.6815956643271349,0.6464986690217027,-1.0382944104585479,2.160597331039162,-0.5206227866886859,-2.1142468988009795,-5.727253958574136,0.0,0.0,0.0,1.2392024304940474,-0.9859425818757265,5.812165518480806,0.0,0.0,-3.2223503489135976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6632340179442537,-0.9966914706469385,-0.6932541629631378,-3.4800357222113445,0.8055075079155365,-0.5848117133911752,4.9439611495193265,0.0,-1.4436806966431606,0.05942101977209616,0.020822196312868253,-0.14747877384943714,-0.047723609731765884,2.177885016620958
49,1601.5267749954303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.113432876586328,1.7865849936450302,-0.4048172293024636,-0.6808650772439651,0.6466562811275907,-1.0373791169225157,2.117851174472246,-0.5194290797541271,-2.1091639044697756,-5.717867890246718,0.0,0.0,0.0,1.2336118142076966,-0.9766258716166317,5.75762454128174,0.0,0.0,-3.223906478830867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6593151961720167,-1.0005604876004572,-0.6913898531373812,-3.4726917726188686,0.8015053471229269,-0.5834008376647897,4.881658094573194,0.0,-1.4401789731793615,0.05883049628626405,0.020823069651175447,-0.14755029720582663,-0.04746737135219671,2.211376618980603
50,1601.4813802959206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.114471019880243,1.7842734810247265,-0.4049759993841727,-0.6787641924450531,0.6481107307083788,-1.0372952024565332,2.1051516030250292,-0.5186640541137127,-2.0989560984508193,-5.7022081064249655,0.0,0.0,0.0,1.2324986323755127,-0.965145947967935,5.726611282848652,0.0,0.0,-3.2115425318212814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6591279345819865,-1.0053458179555252,-0.6914447750955371,-3.46196528147298,0.7990333700991791,-0.5844950367610777,4.846431977481387,0.0,-1.437629027727687,0.059663603334536186,0.020756686443123777,-0.1477621255125664,-0.04667687166965402,2.260624318339076
51,1601.3645175119439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1136454697932523,1.7831910004796407,-0.41141510968668127,-0.6636806195455021,0.646189780422199,-1.0356858541249416,2.0782456450044786,-0.5138708117660548,-2.081672773159685,-5.665236874415911,0.0,0.0,0.0,1.2295654790173824,-0.9445483413799087,5.694238760428019,0.0,0.0,-3.221001578262488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6562878429989563,-1.0025301420479054,-0.6911764619665512,-3.437429895049526,0.7974609894382341,-0.5847359991890906,4.803212143435048,0.0,-1.4363936690852792,0.061631388874031814,0.020334231493530204,-0.1435354066135171,-0.04583851100909999,2.310834797336976
52,1601.1093061717047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.113238300096901,1.7814675124013322,-0.4209213456175399,-0.6494959175830161,0.64789986678266,-1.036444529801364,2.056719862430447,-0.5087547000220185,-2.0625206503382914,-5.576865267258904,0.0,0.0,0.0,1.2216862796116392,-0.9154466821669791,5.6552686696561265,0.0,0.0,-3.2858029882419655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6579425743047222,-0.9982432984241596,-0.6910605450824298,-3.4119933137115472,0.7924898754346511,-0.5868114308458809,4.762791533941316,0.0,-1.4335608436426823,0.06454275094351103,0.018879679786453184,-0.1283581835333867,-0.044918906680996365,2.3666280724911624
53,1600.8511078926056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1118116622506378,1.7835897971756958,-0.4264981269560211,-0.6478778322267829,0.6478390685252428,-1.0386604285391718,2.0506420763007345,-0.5059758551772514,-2.0659513646865326,-5.503935744938428,0.0,0.0,0.0,1.2076320551337907,-0.9012787931463017,5.6468980053092634,0.0,0.0,-3.3983831604661625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6625329854380047,-0.9895290690919715,-0.6910748794347136,-3.410972445086626,0.7916966666302948,-0.5882611647662259,4.773493186998028,0.0,-1.4363171176061051,0.06810092229792437,0.01806209873127971,-0.1085808823187073,-0.04446696807072962,2.397982588276272
54,1600.6035785282547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.111916631978239,1.7879442026867334,-0.42164510712805864,-0.6669124316452757,0.6489111264791276,-1.0432842511049216,2.0679257643335602,-0.5101565066233636,-2.0953529866492,-5.475309320175669,0.0,0.0,0.0,1.1925323494131586,-0.9060262680520024,5.661867875613118,0.0,0.0,-3.5332837410432614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.671326679756722,-0.9856917886350665,-0.6912440702262628,-3.440570267388391,0.7942291999747545,-0.589865836333546,4.829772775032258,0.0,-1.4420709500319244,0.07175783797401557,0.018616381036663313,-0.09008368743074555,-0.04399212595347356,2.44961169054778
55,1600.4187121997852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1137242282380875,1.7924613686317092,-0.40943264865582507,-0.6891856172029482,0.6493298606103548,-1.0472183789554972,2.0930188348781784,-0.5170605917874634,-2.1316750822368333,-5.518784597005508,0.0,0.0,0.0,1.1876114360728853,-0.9233464797383619,5.690481859996099,0.0,0.0,-3.620053459426144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6782740621014105,-0.9876799716125919,-0.6917360329856692,-3.478382453238194,0.799744223700988,-0.5909704433648848,4.892455726653993,0.0,-1.4491275477285535,0.07404228103122244,0.02069341251968731,-0.08235312095559343,-0.0434350219532594,2.526152730214504
56,1600.329349699567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1156235498741816,1.794694663940622,-0.39861590213317566,-0.698301238747591,0.6493849102753817,-1.0489706251162836,2.114457400285808,-0.5229809994268237,-2.1455269251493694,-5.581700696860974,0.0,0.0,0.0,1.1924102516106825,-0.9374398001789249,5.706110945020068,0.0,0.0,-3.6339593371332706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680467448452913,-0.9944146705443165,-0.6923766839123344,-3.500219143298774,0.8031156011111842,-0.5918905761686609,4.922238827314264,0.0,-1.4522253496526196,0.07370891207841174,0.02251848340561182,-0.08258322614777225,-0.042827885584706564,2.6113218408431935
57,1600.284345367938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1154257829003926,1.7951058121939896,-0.396203598735123,-0.6945717699525992,0.6480571918366177,-1.0487963767033346,2.1240243594243817,-0.5236047030102116,-2.1399914053823927,-5.614247670175336,0.0,0.0,0.0,1.1971063344520179,-0.9395888156442028,5.708417878748144,0.0,0.0,-3.6215028723545766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6803409166767624,-0.9983595065575747,-0.693003266125693,-3.500859975136977,0.8046587286816602,-0.5926689149310819,4.924928766777042,0.0,-1.4551311941443767,0.07319076449687408,0.023280509944531545,-0.08358229841370134,-0.04212344486272743,2.6947368386912633
58,1600.2208750533885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.11519120804994,1.794418754608615,-0.3967981695307306,-0.6822807355790826,0.6468104620819267,-1.0476805134319607,2.1346847135761466,-0.5217662103116184,-2.125911212556896,-5.654408054446572,0.0,0.0,0.0,1.2102318017763916,-0.9397542777160546,5.716594001195501,0.0,0.0,-3.5951919740661626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6804218676408575,-1.001824697448451,-0.6940406435066817,-3.490726016787476,0.8059224613942624,-0.5942964143103288,4.92080109401194,0.0,-1.4589511147127119,0.07288933659148884,0.023879747077660312,-0.08498975090396757,-0.041004240641298234,2.831402582611206
59,1600.1595805841114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.114407590123794,1.7930805996589028,-0.40100939390151125,-0.6713923370384851,0.6468409227098021,-1.0463616902839024,2.1383722102705924,-0.5184800717527506,-2.116540649155868,-5.678555554327717,0.0,0.0,0.0,1.2223637696378549,-0.9411168316718399,5.733054946671613,0.0,0.0,-3.5717299732051826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6841667533302935,-1.0016532055473102,-0.6949087547757276,-3.48227366336936,0.8052195983083382,-0.5969037148494483,4.9179958333469385,0.0,-1.4629717066658525,0.07586213636524104,0.024449580512720354,-0.0857064133478143,-0.03928687498394501,3.0189189001509877
60,1600.109983204386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1150653282513536,1.7898756469187618,-0.4061127046587241,-0.6573416194713678,0.649011584214763,-1.0444411057033214,2.1468952492364033,-0.5137208691507612,-2.10405279115409,-5.735187094044527,0.0,0.0,0.0,1.2536964291500186,-0.9529566828983884,5.785710863018573,0.0,0.0,-3.549472050754198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6885775228874877,-1.0007327448742331,-0.6963154669543341,-3.4660618363133495,0.8043581157565687,-0.600000397879133,4.916237990205459,0.0,-1.464825740865539,0.07928672298764344,0.024729526420358323,-0.08490575991558139,-0.03800218122982224,3.2198762416703754
61,1600.0865619808767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.11476327442457,1.789836105118031,-0.4072314056603067,-0.667460131383899,0.6505005546185787,-1.0448368070906369,2.13667717281676,-0.5139560052004342,-2.1172943917469276,-5.734214509886241,0.0,0.0,0.0,1.2532563742855698,-0.9636753476319265,5.805496593460018,0.0,0.0,-3.5618968019396338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6958976987796015,-0.9977504284395851,-0.6962064389005608,-3.481293940668901,0.8025284262185234,-0.6024516312142677,4.924687753622659,0.0,-1.4656572060957251,0.08765661667151912,0.025883972356972804,-0.08239809035347033,-0.036116544269712274,3.404128160106321
62,1600.064669518115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1145717272955182,1.790987234731272,-0.40428205541069107,-0.6797155619223858,0.650448421015732,-1.0455658131562233,2.1286874372932907,-0.516786553715773,-2.1281613262457935,-5.711087649918472,0.0,0.0,0.0,1.240102190145811,-0.966133601278736,5.793129538821632,0.0,0.0,-3.5797465303847162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6941820064112108,-0.9976352165996637,-0.6950967439076683,-3.4941638067704788,0.8026020117438021,-0.6003373536336306,4.927732985564847,0.0,-1.4629084478877863,0.08673641124777086,0.025626813903865342,-0.08215123206274473,-0.03717495762512865,3.281697293626313
63,1600.0625661433724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.115035345708883,1.7909154384671473,-0.40280046930383323,-0.6838714070905224,0.6508943940277092,-1.0457297196358935,2.1279482526911973,-0.517623343838908,-2.132101680368321,-5.711239839528326,0.0,0.0,0.0,1.2394493129092385,-0.9707295213141499,5.798926281754098,0.0,0.0,-3.582067444557479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6952118891571615,-0.9981925818813479,-0.6951289064957255,-3.4981217032798964,0.8026040832444941,-0.6006973203229024,4.929768270982906,0.0,-1.4619716080072904,0.0882046086091257,0.025790061540698524,-0.08144517231228535,-0.0369745136070492,3.3026918357398753
64,1600.0620067628693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1149354785799366,1.7908404154576398,-0.402719280690122,-0.6857955157335627,0.6509693096095436,-1.045283544680347,2.126253730306022,-0.5175766771202529,-2.133556866863579,-5.715661306694625,0.0,0.0,0.0,1.240303887271062,-0.9742291155744157,5.804712834622189,0.0,0.0,-3.5820312226121978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6956614399535759,-0.9981748876677985,-0.695013072096089,-3.4997097576229934,0.8027837531337503,-0.6006975328460287,4.930081538365661,0.0,-1.4620900857242474,0.08920324521629923,0.025951176059966996,-0.08115856911897207,-0.03683376970889098,3.3179271972725104
65,1600.0619007982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1150825012076355,1.7908330441284341,-0.4024156091459767,-0.6858428564665617,0.6510260546455354,-1.0452682040302645,2.1262139840436425,-0.5176857397952136,-2.1337014192122234,-5.717912313480306,0.0,0.0,0.0,1.2410417759306807,-0.9751343435174181,5.805725325916694,0.0,0.0,-3.5818550932263515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6955406120338876,-0.9983713327815177,-0.695022509673954,-3.4998176082168637,0.8027920005361272,-0.6007041690484949,4.929665970207414,0.0,-1.4618728899699311,0.0892029626766667,0.025967276898043123,-0.0811251550408113,-0.036841199593037215,3.316684659169769
66,1600.0617325822739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1151117857826276,1.790730302698753,-0.402342633321458,-0.685729310212694,0.6510522365514463,-1.045171435931959,2.1256395183843337,-0.5176453837187158,-2.13344583282863,-5.722904577085186,0.0,0.0,0.0,1.2424310400878034,-0.9764321451649095,5.807302189255696,0.0,0.0,-3.5819831551556267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6951355746494423,-0.9985830792742268,-0.6949646775391787,-3.4994960600737093,0.8028144304663993,-0.6005396550708284,4.9283468975255476,0.0,-1.4616759711049756,0.08903011667351853,0.02598678394079215,-0.0811345900578214,-0.036910131534224955,3.3069615654344022
67,1600.0616875265575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1151385388727313,1.7907141663175126,-0.40236227026132687,-0.6854829603597937,0.6510715371582398,-1.045185330237751,2.1255187664635637,-0.5176229787717009,-2.1333176778140306,-5.72380070275715,0.0,0.0,0.0,1.242813293076026,-0.9765477812912859,5.807325386144974,0.0,0.0,-3.5822314636944683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949381543634086,-0.9985541831975994,-0.6949486186969688,-3.4992543134405443,0.8027872937586662,-0.6004685690432705,4.927978137592089,0.0,-1.4615529718863662,0.08884672759046987,0.025962621188276795,-0.081160694003568,-0.03696564903883319,3.299254867417111
68,1600.0616746672356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1150905026244007,1.7906871144981493,-0.40251005252396754,-0.6853940838110716,0.6510756713357654,-1.0451917851288848,2.1255895016762776,-0.5175613456806095,-2.1331837999471412,-5.72332499501658,0.0,0.0,0.0,1.2427515182392732,-0.9762784419762305,5.807217564604361,0.0,0.0,-3.582408485479963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949016519309863,-0.9984604953514945,-0.6949393522630366,-3.499027148249313,0.802771343343153,-0.6004249214584676,4.928069655656493,0.0,-1.4615697726716195,0.0887573282580413,0.025936951504111485,-0.08118255997542062,-0.03699749136205266,3.2948209171325233
69,1600.0616736695629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1150891353307983,1.790694452795402,-0.402535459331824,-0.6853669663337316,0.651080773339145,-1.045192821748604,2.1256515955760658,-0.5175502345171421,-2.133192933853109,-5.722925255445214,0.0,0.0,0.0,1.2426939573991271,-0.9761904024847959,5.80720968930228,0.0,0.0,-3.582394071496719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949247043356481,-0.9984131030519539,-0.6949433111561351,-3.499017145381437,0.802766715175345,-0.6004317214977498,4.928222014200247,0.0,-1.4615776654451564,0.08875494455258909,0.02592913885011234,-0.08118482807458083,-0.03699979579389526,3.2944976265335084
70,1600.061673609141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.115085456671236,1.7906919566682122,-0.4025437749625632,-0.6853766929329007,0.6510822213686975,-1.0451921248471914,2.1256887453107427,-0.517547990062191,-2.133189385503687,-5.722837065717897,0.0,0.0,0.0,1.242677673238463,-0.9761691915572082,5.807242372455217,0.0,0.0,-3.58238015644103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949382179267363,-0.9984085170200703,-0.6949450065360023,-3.4990106293156003,0.8027673257727098,-0.6004343805190917,4.928275744550033,0.0,-1.4615856959370568,0.0887608445122334,0.02592803944356814,-0.08118435355367344,-0.03699892763090572,3.2946193057534474
71,1600.0616736078737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.115087094953948,1.7906933292045597,-0.4025416970121314,-0.6853737084158971,0.651082804131816,-1.0451918217282998,2.125688947192528,-0.5175481595915197,-2.1331932945039096,-5.722838401074538,0.0,0.0,0.0,1.2426819325736445,-0.9761750074588489,5.80725091680062,0.0,0.0,-3.5823758216337986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949387949488752,-0.9984067233899605,-0.6949453585523019,-3.4990151149535085,0.8027672177145271,-0.6004354352535914,4.928281516807547,0.0,-1.461584557179944,0.08876136074461402,0.025928009635824773,-0.08118417608070318,-0.036998784701106416,3.2946399935486004
