Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
296,5903.076295350704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543368939901689,0.0,-0.7679789993779759,-0.8504182186742297,0.39858653798097576,0.30617721057488023,-0.20747852707789552,-0.07451274137877435,-0.7826983175252815,-23.716966489991812,-0.4035795795926118,-0.6275288991751543,-0.11479278191447595,0.23617386369646615,-0.6003756620374578,-1.1363649665346145,-2.043555232309277,-61.942582470560446,-0.4231092821842688,-1.0939919521056678,-0.6667385863928482,0.42803916947781667,-0.8208334779558811,-1.575665194957434,3.290519206636144,-15.478098361362221,-0.32259808915216104,-0.6430984353906439,-0.3565903044750314,-0.040987808770900566,-0.4406158570141876,-0.13184095407039959,-0.0037742842476053222,-0.001106663023474302,-0.038781631174765255,-0.05811200908491877,13.452654927740213,2.2596540111175907,-0.1669030692806309,-3.5590813436861546,0.19789906399336676,2.918017350646821
297,5903.075916881715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543369065642461,0.0,-0.7679789414226117,-0.8504159040223244,0.3985866330354839,0.3061779816176228,-0.20747560267105247,-0.07451088851283108,-0.782697527263259,-23.705808686218383,-0.40357864251373343,-0.6275276052443158,-0.11479286518059961,0.23617363177165954,-0.6003775069714495,-1.1363651114808573,-2.043556734293444,-61.88804254106861,-0.4231118007616246,-1.0939783853284641,-0.6667627916998028,0.42804426536669216,-0.820841925472549,-1.5756951508957322,3.2905144907068395,-15.475090824280137,-0.32260047795430485,-0.6431022516981292,-0.3565872629118829,-0.040989479676485,-0.44061628810564246,-0.13184383354001195,-0.003774302951146716,-0.0011066680817715998,-0.03885093485190885,-0.058131142511502615,13.431837530986833,2.2573843087407286,-0.1668426728284214,-3.5572396666004606,0.19755198082846692,2.9172984500152808
298,5903.07553856822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543368423883636,0.0,-0.7679789534125175,-0.8504175038862254,0.3985864693119513,0.30617755762464516,-0.2074778626733423,-0.0745122229843655,-0.7826994109717074,-23.72483447421342,-0.4035795498449793,-0.6275286760513943,-0.11479272099834212,0.23617405224971397,-0.6003755405729806,-1.136364460923493,-2.04355115149294,-61.97788096703287,-0.4231117264152802,-1.093986858836267,-0.6667399194794488,0.4280367747301823,-0.8208349056442272,-1.5756645595889023,3.290521333073959,-15.479449824599719,-0.3225987031963726,-0.6430985692013746,-0.3565902812119008,-0.04098775481450852,-0.4406157476157575,-0.1318405995427711,-0.0037742783032128535,-0.0011066611667689523,-0.0387642605377969,-0.058101253573803045,13.469085858745572,2.2611587353518,-0.1670468547109765,-3.5587254217449646,0.19815152547280532,2.9185861628621566
299,5903.075147524227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543368556167873,0.0,-0.7679788954957999,-0.8504151602615018,0.39858656674926246,0.3061783374227453,-0.2074748997326834,-0.07451034645064615,-0.7826985981001813,-23.71343677087233,-0.4035785982779766,-0.6275273641101392,-0.1147928061480027,0.23617381498566548,-0.6003774156312682,-1.136364613641804,-2.043552705837316,-61.922197187389486,-0.423114261024795,-1.093973133136202,-0.6667644843275391,0.42804196946047113,-0.820843468385919,-1.5756949858054148,3.290516526711036,-15.476384323340588,-0.32260112362067017,-0.6431024431711824,-0.3565871932620744,-0.040989451477517445,-0.4406161863664599,-0.13184352670837798,-0.0037742973529630575,-0.0011066663209843824,-0.03883477802768812,-0.05812077497510532,13.447799936904138,2.258841192080954,-0.1669843047370491,-3.556858382770136,0.1977969101726164,2.917851261941385
300,5903.074756655253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543367924069459,0.0,-0.7679789071686216,-0.8504166836884479,0.39858640658194466,0.3061779350201256,-0.2074770636284959,-0.07451161997286695,-0.782700440961677,-23.731966415954602,-0.40357947154779117,-0.6275283895792415,-0.11479266609130587,0.23617422429602464,-0.6003755176702474,-1.1363639738695654,-2.043547231041922,-62.009646506328565,-0.42311424275702764,-1.0939811739884948,-0.6667424805286476,0.42803469634695646,-0.8208367285954785,-1.5756654977091409,3.290523172190304,-15.480617530560053,-0.32259942918681633,-0.6430988965255935,-0.35659010005924313,-0.040987787179280095,-0.4406156625497541,-0.13184040015695936,-0.003774273450478776,-0.0011066596102144376,-0.038750856384028996,-0.05809170952150755,13.484088720375578,2.2625159631740375,-0.167184792509301,-3.558280634764191,0.1983809575212926,2.9191063598205997
301,5903.07438072348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54336804956345,0.0,-0.7679788505296542,-0.8504143818622266,0.3985865015501078,0.30617870139212905,-0.20747415631187638,-0.0745097779451783,-0.7826996506508918,-23.720856709228993,-0.40357853867025645,-0.6275271029531372,-0.11479274916023094,0.23617399327439714,-0.6003773545481631,-1.1363641208053352,-2.0435487202098455,-61.955347541232385,-0.4231167423053535,-1.0939676903195312,-0.6667665599753912,0.4280397683533931,-0.8208451262339064,-1.575695308755219,3.2905184798419955,-15.477623775610255,-0.32260180577726827,-0.6431026934230915,-0.35658707455808447,-0.04098944913981619,-0.4406160919673515,-0.13184326574207964,-0.003774292082080963,-0.001106664649851601,-0.03881982408904276,-0.05811075848887451,13.463347941933547,2.2602563904484234,-0.1671245984699228,-3.5564484074949725,0.19803536055684312,2.9183904802731755
302,5903.0740049530195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5433674105634525,0.0,-0.7679788651762945,-0.8504159761394494,0.3985863376674624,0.30617827369687406,-0.2074764130436463,-0.07451110848625764,-0.7827015260357068,-23.73978291113687,-0.40357944141261404,-0.6275281671278958,-0.11479260652591039,0.23617441011433601,-0.6003753970101482,-1.1363634736209611,-2.0435431813137437,-62.04471958497646,-0.42311664868415916,-1.0939761454905401,-0.6667437895248246,0.42803232489405707,-0.8208381129124106,-1.57566486543568,3.290525284843148,-15.48195922359399,-0.32260003807076293,-0.643099023848613,-0.35659007723415104,-0.04098772982847787,-0.44061555320079954,-0.13184004412972783,-0.003774267543693933,-0.0011066577652683242,-0.038733625753726034,-0.058081030381036784,13.500371428365309,2.2640115298493546,-0.16732788055031145,-3.557927366585883,0.19863180272227862,2.9196714963331334
303,5903.073616505713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5433675425512736,0.0,-0.7679788085426403,-0.8504136453283446,0.3985864350149992,0.30617904888731157,-0.2074734671540922,-0.07450924278190714,-0.7827007132299565,-23.72843448737419,-0.4035784940788823,-0.6275268625326968,-0.11479269146148555,0.23617417379483585,-0.6003772639421499,-1.1363636282723293,-2.043544722267897,-61.98928220690906,-0.42311916460590093,-1.093962502650205,-0.6667682279088588,0.4280374952461442,-0.8208466258861379,-1.5756951456609805,3.290520502462253,-15.47890775471342,-0.32260244627296036,-0.6431028783388744,-0.3565870054591199,-0.04098941751364078,-0.44061599026291776,-0.13184295731104106,-0.003774286520431866,-0.0011066629005163009,-0.03880380279499088,-0.0581004655216496,13.479164770195956,2.261704342459373,-0.16726554712954764,-3.556069803402357,0.1982787108477105,2.9189396983322053
304,5903.073228240237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543366913130054,0.0,-0.7679788228513955,-0.8504151637670081,0.3985862746808982,0.30617864269650735,-0.20747562847926182,-0.0745105128509851,-0.7827025480331309,-23.74686881185736,-0.4035793630273606,-0.6275278817721484,-0.11479255290891978,0.23617457958263613,-0.6003753743179694,-1.1363629918315103,-2.0435392899533364,-62.07628566854167,-0.4231191268593313,-1.0939705285505832,-0.6667463188868167,0.42803026734914457,-0.8208398906106773,-1.5756657967667032,3.2905271123106434,-15.4831184901252,-0.32260075827434226,-0.6430993435840433,-0.356589897577803,-0.040987758295808696,-0.44061546805337803,-0.131839842324972,-0.0037742627218734026,-0.0011066562186399164,-0.03872033346125166,-0.05807155382136497,13.515237019760391,2.265360681032932,-0.1674651657029974,-3.5574857616645117,0.19885978844523472,2.9201883797882213
305,5903.072854799123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5433670383829536,0.0,-0.7679787674872937,-0.850412874550452,0.39858636956357846,0.3061794044991856,-0.2074727379404348,-0.07450868147384797,-0.7827017576897752,-23.735806512967855,-0.4035784342879641,-0.6275266023364969,-0.11479263577958924,0.23617434945494864,-0.600377203262174,-1.1363631407099168,-2.043540766469786,-62.022224164478104,-0.42312160779858066,-1.0939571265296892,-0.6667702745207583,0.4280353158160202,-0.8208482392878655,-1.5756954651748238,3.290522443182552,-15.480138313463303,-0.32260312284947934,-0.6431031213980599,-0.35658688788532544,-0.04098941146358604,-0.44061589582403615,-0.1318426942555846,-0.0037742812826124504,-0.001106661239893492,-0.03878897028620312,-0.05809051955065854,13.494571887436223,2.2631110883522987,-0.167405170428131,-3.5556628325869934,0.1985156563788516,2.9194754786565404
306,5903.0724815250005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543366402109248,0.0,-0.7679787847170263,-0.8504144633128768,0.3985862055290234,0.3061789732171131,-0.20747499138401737,-0.0745100081226642,-0.7827036248633037,-23.75463458377971,-0.4035793325113081,-0.6275276599878364,-0.11479249466349825,0.23617476272098756,-0.6003752544583971,-1.1363624968487864,-2.043535270765157,-62.11113665499537,-0.42312149536905336,-1.0939655634810668,-0.6667476044791217,0.4280279188387317,-0.8208412326106096,-1.5756651678993494,3.2905292113508606,-15.484450556586472,-0.32260136209817825,-0.6430994646045942,-0.3565898751731084,-0.04098769764318979,-0.440615358761094,-0.1318394848887896,-0.0037742568522765503,-0.0011066543853173385,-0.03870324077358695,-0.058060949902152485,13.531373803488547,2.2668472186607103,-0.16760756188176407,-3.557135089433948,0.1991090410656808,2.920749895533182
307,5903.072095629711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5433665338058438,0.0,-0.7679787293264274,-0.8504121451083498,0.3985863027870543,0.3061797438960898,-0.207472062246678,-0.07450815306778436,-0.782702812140962,-23.74333478086573,-0.40357838935073204,-0.627526362628721,-0.11479257938401242,0.23617452733704303,-0.6003771133802411,-1.1363626533865725,-2.043536798494628,-62.05594232820259,-0.423123993004508,-1.0939520020993068,-0.6667719183588947,0.4280330651421995,-0.8208496966927386,-1.5756953042846273,3.290524452605786,-15.481412924916045,-0.32260375826576004,-0.6431032999268583,-0.35658681932987957,-0.04098937649612173,-0.44061579416002183,-0.13184238430493556,-0.0037742757570187043,-0.001106659501858497,-0.03877308224807404,-0.05808029995006439,13.510245482714977,2.2645502440399254,-0.16754544154066228,-3.555286857065139,0.1987574522679062,2.920021159702221
308,5903.071709922907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54336590702869,0.0,-0.7679787461982999,-0.8504136586315435,0.398586142292257,0.30617933402870856,-0.20747422098769308,-0.07450941972354824,-0.78270463899928,-23.76167523550321,-0.403579254048471,-0.6275273757472405,-0.1147924423062191,0.23617492966602266,-0.6003752319649256,-1.136362020225694,-2.0435314079636964,-62.14250674250961,-0.4231239362350081,-1.0939600131746587,-0.6667501027423532,0.4280258817702525,-0.8208429660551909,-1.5756660926296584,3.2905310273556583,-15.485601535074021,-0.3226020766042545,-0.643099776917526,-0.35658969700593524,-0.04098772229774426,-0.44061527353749463,-0.13183928074187437,-0.0037742520608748885,-0.0011066528484590854,-0.03869005808594006,-0.05805153963922071,13.546104457256583,2.268188427470104,-0.16774420007831495,-3.5566966164800182,0.19933560500111616,2.9212635220439767
309,5903.071338927175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543366032045551,0.0,-0.7679786920689189,-0.850411381813755,0.39858623709003654,0.3061800913601087,-0.20747134692285807,-0.07450759881429934,-0.7827038486385328,-23.75065967114327,-0.40357832938563676,-0.6275261033907668,-0.11479252497768438,0.23617470042337274,-0.6003770530946775,-1.1363621710008962,-2.0435328719903025,-62.088679277872146,-0.42312639897197113,-1.0939466913793279,-0.666773936559773,0.42803090703209845,-0.8208512666625094,-1.575695620597493,3.2905263810967664,-15.482634737679595,-0.3226044293556535,-0.6431035359659453,-0.3565867028752266,-0.040989366821187645,-0.44061569968760694,-0.13184211924186254,-0.003774270551801832,-0.0011066578515993594,-0.03875836900009148,-0.058070423323223236,13.525514019162381,2.265948668761809,-0.16768440001786825,-3.5548828377231656,0.19899291702410865,2.9205535576292356
310,5903.070968103987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5433653984649016,0.0,-0.7679787118098941,-0.850412965129835,0.39858607290973025,0.30617965660260194,-0.20747359706126836,-0.07450892160825211,-0.7827057077095896,-23.769391030979005,-0.4035792231584696,-0.6275271546253414,-0.11479238535087548,0.23617511017873352,-0.6003751129015268,-1.1363615304130803,-2.043527418782507,-62.17713887977456,-0.42312626818741206,-1.093955110220471,-0.6667513656026295,0.42802355585714624,-0.8208442667618362,-1.5756654674657253,3.2905331129555546,-15.486924114995965,-0.3226026754662082,-0.6430998918151979,-0.356589675004805,-0.040987658433855864,-0.4406151643094797,-0.1318389219839929,-0.003774246228058949,-0.0011066510266287348,-0.038673101329770664,-0.05804100982069365,13.562097559258905,2.2696660614033384,-0.1678859098197034,-3.5563484836076142,0.19958328816286575,2.921821470584612
311,5903.0705847172685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5433655298749107,0.0,-0.7679786576236828,-0.8504106593297995,0.3985861700782964,0.30618042286311725,-0.20747068438549035,-0.07450707702775836,-0.7827048950873265,-23.758139205249567,-0.40357828411247415,-0.6275258643951799,-0.11479246985545534,0.23617487572165222,-0.6003769639264107,-1.136361688791712,-2.043528933449772,-62.122184331489535,-0.42312874792549066,-1.0939416289322816,-0.6667755568891094,0.4280286784336444,-0.8208526828042962,-1.5756954621083739,3.290528377509305,-15.483900129953454,-0.3226050597820691,-0.6431037082728072,-0.3565866348564805,-0.04098932859647285,-0.440615598070101,-0.13184180784830904,-0.0037742650617980846,-0.0011066561247177716,-0.03874261200227306,-0.0580602759169805,13.541046668689841,2.267379159792353,-0.1678239991766002,-3.554509440662084,0.19923318256031797,2.921095757090767
312,5903.070201525536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543364905708189,0.0,-0.7679786769876549,-0.8504121680070384,0.39858600942798195,0.30618000942682694,-0.2074728405293293,-0.07450834030914553,-0.7827067141108563,-23.77638720577417,-0.40357914462863237,-0.6275268714990963,-0.11479233422382197,0.23617527465448537,-0.6003750905947216,-1.13636105885927,-2.0435235840232258,-62.208316343300986,-0.42312867257612247,-1.093949625301561,-0.6667538333437365,0.42802153891080424,-0.8208459569231632,-1.575666385774154,3.290534917682809,-15.488066952946063,-0.32260338436247316,-0.6431001968668859,-0.35658949832005776,-0.04098767935843577,-0.44061507901532176,-0.131838715568796,-0.0037742414665956335,-0.0011066494993894273,-0.03866002605018844,-0.058031664689136994,13.576695550409092,2.2709994587289923,-0.16802190663912614,-3.555913093538196,0.19980845424077293,2.922331895277133
313,5903.069832931151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5433650304935584,0.0,-0.767978624054201,-0.8504099033821928,0.3985861041412407,0.3061807623817716,-0.2074699826429989,-0.07450652968997881,-0.7827059237470236,-23.765417718080162,-0.4035782239823414,-0.6275256061133626,-0.11479241669523352,0.2361750462882498,-0.600376904026307,-1.1363612114865143,-2.043525035718509,-62.15471957582478,-0.42313111750497256,-1.0939363823459052,-0.6667775472913472,0.42802654129409334,-0.8208542103272979,-1.5756957754446728,3.2905302939513583,-15.48511334047661,-0.32260572547703864,-0.643103937459277,-0.3565865195103658,-0.040989315382203594,-0.4406155035707389,-0.13184154085617453,-0.0037742598887370257,-0.001106654484680525,-0.03872801590381797,-0.05805046749310361,13.556178874453048,2.26876939134821,-0.16796229833811385,-3.554108320871794,0.19946719002354993,2.9216248268229097
314,5903.069464514737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5433643995723774,0.0,-0.7679786462363687,-0.8504114813174437,0.3985859398205333,0.3061803242563065,-0.20747222945989238,-0.07450784866568741,-0.7827077748212846,-23.784053753368156,-0.40357911337178,-0.6275266510354509,-0.11479227852948326,0.2361754525950501,-0.6003749723227931,-1.1363605741221459,-2.043519624330447,-62.24273279492907,-0.4231309688060042,-1.0939447831795337,-0.6667550741290287,0.4280192352567634,-0.8208472173307112,-1.5756657645978265,3.290536990013944,-15.489380182905812,-0.32260397835878735,-0.6431003058158541,-0.3565894767063422,-0.0409876123717156,-0.44061496985942866,-0.13183835557328405,-0.003774235670164751,-0.0011066476889238714,-0.03864320326501448,-0.05802120787842373,13.592547159013412,2.2724683112844297,-0.16816293526940637,-3.555567444666056,0.20005459051050165,2.9228863288576648
315,5903.069083594321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5433645307000017,0.0,-0.7679785932171803,-0.8504091877247003,0.39858603689951594,0.3061810861882983,-0.2074693329629481,-0.07450601438912996,-0.7827069623149243,-23.772849275732806,-0.4035781783832601,-0.6275253678298028,-0.11479236281734928,0.23617521905638872,-0.6003768155611146,-1.1363607342971491,-2.0435211260949613,-62.18801482736967,-0.4231334310235683,-1.0939313806549944,-0.6667791446859402,0.42802433442030463,-0.8208555861619254,-1.575695619543353,3.2905322775382584,-15.48636965834288,-0.32260635100136636,-0.6431041037042494,-0.3565864520218863,-0.040989273982338904,-0.44061540200610577,-0.1318412280935483,-0.0037742544338705223,-0.001106652768809671,-0.038712387787203734,-0.05804039113812897,13.571572809962564,2.2701913461648853,-0.16810123103112892,-3.5537374532225767,0.19970594867338626,2.9221635987558217
316,5903.068702875237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543363909109879,0.0,-0.7679786150040316,-0.8504106916226359,0.39858587609816626,0.30618066928700316,-0.2074714864970387,-0.07450727433419989,-0.7827087736106757,-23.791006203976064,-0.40357903478554924,-0.6275263690229629,-0.1147922286039756,0.236175614654592,-0.6003749501905581,-1.1363601075418372,-2.043515817110816,-62.27372092166095,-0.4231333375251032,-1.0939393624301919,-0.6667575119128711,0.42801723808574293,-0.8208488651515132,-1.575666676654242,3.290538783647178,-15.490515024065301,-0.32260468173122875,-0.6431006037627611,-0.3565893014975406,-0.040987629647222745,-0.4406148845005839,-0.13183814696098678,-0.003774230938172327,-0.0011066461711566173,-0.038630233254640066,-0.05801192674243051,13.607014706777122,2.2737940247474504,-0.1682982961832181,-3.5551350894027576,0.20027838207105686,2.9233936054716567
317,5903.068336639362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543364033667903,0.0,-0.7679785632290228,-0.8504084389899079,0.3985859707271417,0.3061814179572308,-0.2074686445017396,-0.07450547383199523,-0.782707983257297,-23.78008215007378,-0.403578118097274,-0.6275251105022304,-0.11479231087457455,0.23617538715638162,-0.6003767560374121,-1.136360261977481,-2.0435172566302318,-62.22035158605979,-0.42313576502790984,-1.0939261969638956,-0.6667811078893289,0.42802221790916684,-0.8208570721953656,-1.5756959301175275,3.290534182110229,-15.487574406713975,-0.3226070113913229,-0.6431043262006695,-0.356586337774054,-0.04098925731230957,-0.4406153074866049,-0.13184095924811834,-0.0037742492925308337,-0.001106651138856624,-0.038697906782750306,-0.05803064980490518,13.58657088015388,2.2715735093737726,-0.16823887627868528,-3.5533391821274183,0.19993852174885368,2.922689393137093
318,5903.067970586761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5433634053725176,0.0,-0.7679785877841246,-0.850410011607296,0.39858580627076134,0.30618097656755366,-0.20747088798137828,-0.07450678902531598,-0.7827098264375949,-23.79862421463879,-0.4035790031690465,-0.6275261492136748,-0.11479217414235082,0.23617579007555742,-0.6003748327051643,-1.136359627786958,-2.0435118864016757,-62.30792477453421,-0.42313559884297575,-1.0939345798869402,-0.6667587312654392,0.42801495635935133,-0.8208500862257555,-1.5756660597372099,3.2905408428798166,-15.491819037305957,-0.3226052709561343,-0.6431007069320135,-0.35658928025567804,-0.040987559623973546,-0.440614775424809,-0.13183778580891914,-0.00377422517774086,-0.0011066443719319097,-0.03861354252874765,-0.0580015418733833,13.622726957930325,2.275254215311991,-0.1684386489331582,-3.554791870400321,0.20052299347878133,2.9239445750643407
319,5903.067592091513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543363536221615,0.0,-0.7679785358958583,-0.8504077300294484,0.3985859032599337,0.3061817342580344,-0.20746800738817742,-0.07450496488671447,-0.7827090140622072,-23.78746647013267,-0.4035780721823045,-0.6275248729306622,-0.11479225821280968,0.23617555744708227,-0.6003766682646354,-1.136359789714974,-2.0435133754199257,-62.2534402625713,-0.42313804390532855,-1.0939212548301769,-0.6667826829107454,0.42802003241658215,-0.8208584086515095,-1.5756957769810045,3.2905361530547546,-15.488821791367982,-0.32260763209954374,-0.6431044865390164,-0.3565862708097061,-0.040989212817432764,-0.44061520598137793,-0.1318406451875578,-0.0037742438723604274,-0.0011066494338576745,-0.03868240544281933,-0.05802064338632394,13.601828279704005,2.272987053304693,-0.16837714789203154,-3.5529707958996126,0.20017579641499514,2.9232247902705413
320,5903.067213803798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543362917174295,0.0,-0.7679785600381518,-0.8504092292122254,0.3985857423114974,0.3061813139920493,-0.2074701583003812,-0.07450622153267669,-0.7827108177343967,-23.805533675144854,-0.40357892453699484,-0.6275258683144016,-0.11479212539047592,0.2361759497709519,-0.6003748107354404,-1.1363591660858647,-2.0435081062328075,-62.3387267697671,-0.423137932676719,-1.093929222117191,-0.6667611396450205,0.4280129786241787,-0.8208516926221044,-1.575666965702984,3.290542625600466,-15.492946021795067,-0.3226059688890079,-0.6431009979260083,-0.356589106516542,-0.04098757332938828,-0.4406146900073041,-0.13183757506816612,-0.0037742204747639604,-0.0011066428634937647,-0.03860067570451974,-0.05799232362565421,13.637066227642162,2.2765723693787403,-0.16857337930883645,-3.554362502870687,0.2007454332921241,2.924448756002564
321,5903.066849884748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543363041508801,0.0,-0.7679785093853766,-0.8504069883756915,0.3985858368563311,0.3061820584663515,-0.20746733191636313,-0.07450443097883305,-0.7827100274043253,-23.79465442667109,-0.4035780117496367,-0.6275246165555082,-0.11479220745958692,0.23617572313257548,-0.6003766091082623,-1.13635932228739,-2.0435095337288085,-62.28558167525765,-0.4231403431239366,-1.0939161328244396,-0.6667846195024544,0.4280179361989296,-0.8208598541256701,-1.5756960849980568,3.290538045933484,-15.490018214143255,-0.32260828727258584,-0.6431047025032433,-0.35658615765017676,-0.04098919277323375,-0.44061511144867493,-0.1318403745619724,-0.00377423876231903,-0.0011066478138548764,-0.038668037530632755,-0.05801096805932476,13.616694356259941,2.274361269908303,-0.16851414452659694,-3.552575323705954,0.20040695744998283,2.9237473608337283
322,5903.066486154155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543362415805661,0.0,-0.7679785362469264,-0.8504085557359508,0.3985856722685292,0.30618161391265447,-0.20746957204359864,-0.07450574242488588,-0.782711862790883,-23.81310384280231,-0.4035788925680906,-0.6275256491557046,-0.11479207213401929,0.23617612272382987,-0.6003746940315016,-1.1363586912215367,-2.04350420401579,-62.37272103667679,-0.4231401598697593,-1.0939244979288218,-0.6667623381923993,0.4280107185007363,-0.8208528753014939,-1.5756663533050546,3.290544671903153,-15.494240948338215,-0.32260655343471595,-0.6431010954795557,-0.3565890856314858,-0.040987500353776365,-0.4406145810197042,-0.13183721283778763,-0.003774214749955685,-0.0011066410753891405,-0.03858411517330205,-0.05798200965794393,13.652641206627539,2.2780240145077473,-0.16871306131654815,-3.5540216608250366,0.20098854134848348,2.924996311351405
323,5903.066110044035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543362546379817,0.0,-0.7679784854547038,-0.8504062859853043,0.3985857691675959,0.3061823674458422,-0.2074667070864124,-0.07450392826257127,-0.7827110505608547,-23.801992230138527,-0.40357796552877834,-0.6275243796959016,-0.11479215598645721,0.23617589099748582,-0.6003765220172553,-1.1363588548603287,-2.0435056804413576,-62.31846692551285,-0.42314258813111055,-1.0939112490769718,-0.6667861726997557,0.4280157717512017,-0.8208611521057687,-1.575695934794114,3.2905400044167137,-15.491256803325506,-0.3226089032488717,-0.6431048570856409,-0.3565860912040636,-0.040989145261514766,-0.44061501000947517,-0.13184005927207343,-0.0037742333764143533,-0.0011066461195925368,-0.03865266091556396,-0.05800103048951292,13.631817345997899,2.2757665252714463,-0.16865176034739499,-3.5522093719631327,0.20064277048958032,2.924279434616118
324,5903.065734147505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543361929841723,0.0,-0.767978511886762,-0.8504077805148492,0.39858560807561666,0.30618194391206555,-0.20746885536501547,-0.07450518164581632,-0.7827128467111137,-23.81997102924837,-0.4035788139007114,-0.6275253693690533,-0.11479202452859569,0.23617628010605804,-0.6003746722123364,-1.136358234307017,-2.043500450421916,-62.40334002650341,-0.42314245957992924,-1.093919201976347,-0.6667647177088637,0.42800875986915304,-0.8208544411637974,-1.575667253333551,3.290546443890218,-15.495360212769802,-0.32260724601053814,-0.6431013796681028,-0.3565889133558836,-0.040987510566159555,-0.4406144955496479,-0.13183700003482943,-0.00377421007555025,-0.001106639576140821,-0.03857134950610718,-0.05797285321874809,13.666854311468928,2.2793347305932947,-0.1688471664206148,-3.553595234956768,0.2012096516327853,2.9254974477246134
325,5903.065372504707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5433620539562884,0.0,-0.7679784623212375,-0.8504055512833798,0.39858570253638925,0.30618268427641804,-0.20746604431997825,-0.07450340087609508,-0.7827120564165806,-23.809135971904347,-0.4035779049585442,-0.6275241242713094,-0.11479210639562078,0.23617605431949443,-0.6003764632191921,-1.1363583922330325,-2.0435018660440214,-62.350416054490736,-0.4231448533308566,-1.0939061875747849,-0.6667880832543239,0.4280136954991865,-0.8208625579249923,-1.5756962404500803,3.2905418857767073,-15.492445033648979,-0.3226095532912783,-0.6431050666710074,-0.35658597912308515,-0.040989121922754924,-0.4406149154705646,-0.1318397869369865,-0.003774228297258766,-0.0011066445094094943,-0.03863840414583174,-0.05799142011124591,13.646553519422392,2.2771329140378613,-0.16878811357222814,-3.5518166499347976,0.20087254129156185,2.9247988316277898
