Iteration,LL,asc_carD,b_carD_age_gr_under25,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under25,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under25,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under25,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under25,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
57,5836.9416809402865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8300625569444606,1.6218817808087895,-0.46323832175975777,-0.5164194030955147,0.4155865764155304,0.41911126478201977,-0.2570764714676247,-0.626365028259752,0.0,-0.886583242829558,0.5357357393303849,-0.3084121229270106,-0.5270712010345856,-0.1068142292373048,0.24930431942477077,-0.6040326540344669,-1.2894089645008688,0.0,-2.002769986744234,0.0,-0.379663882862675,-1.0263186148171926,-0.6525588156668918,0.4389103645282759,-0.7811465336454417,-1.5794702045767002,0.0,3.4051104286316374,-0.6736513260612148,-0.36930791815510017,-0.646061477790244,-0.3399182179905645,0.0,0.0,0.0,-0.2817441905404715,-0.0037249006073350193,-0.0010891335443555168,-0.12274051776808714,-0.08468099002417076,-5.007398254201699,-0.5857131034677433,0.5286408348417414,-8.708109883731906,-0.13653677792493826,2.5350201345172567
58,5836.939903619507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.830084560800948,1.6218240215912605,-0.4632311872730185,-0.5164631323225977,0.4155879973379129,0.4191908193919003,-0.2570082131335856,-0.6262715838215623,0.0,-0.8865722037674786,0.5357626696698842,-0.30845262934009565,-0.5270429727136148,-0.10677074514412908,0.249248032044468,-0.6040070364032406,-1.2894372630138644,0.0,-2.002768708596526,0.0,-0.3797710536850255,-1.0264330909166557,-0.652590130923726,0.43910750360597783,-0.781064845843816,-1.5796463800027163,0.0,3.404983320579794,-0.673647429360827,-0.36924531373528213,-0.6460375116015039,-0.3398030553679863,0.0,0.0,0.0,-0.2816837704388072,-0.00372520510110144,-0.001089202790964093,-0.12276643175586917,-0.08467384431331071,-5.018665849538011,-0.5860495165217188,0.5290108144920181,-8.711926567571146,-0.13640984977267367,2.535210146389614
59,5836.938822547437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8300962450687583,1.6217749656917806,-0.4632248779067492,-0.5164953475167551,0.4155864125876252,0.41925092113308077,-0.2569552497701472,-0.6261979321413019,0.0,-0.8865624853028713,0.5357824370051475,-0.30848354749901197,-0.5270209291293331,-0.10673731198641231,0.2492035564222288,-0.603987370496094,-1.2894578263352139,0.0,-2.002764933251562,0.0,-0.3798570327212924,-1.02653073174675,-0.6526155288129527,0.4392617290413049,-0.7810045666561519,-1.5797946795427769,0.0,3.404883539065641,-0.6736451773737504,-0.3691965381476089,-0.6460194690897265,-0.33971291247749164,0.0,0.0,0.0,-0.2816369538725163,-0.0037254423356064955,-0.0010892573075922472,-0.12278790235374733,-0.08466798743019786,-5.02818411195059,-0.5863035034025071,0.5292948828761024,-8.715024014054594,-0.13630109215233108,2.5353606035899765
60,5836.937997437591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.830097325868755,1.6217693063393526,-0.46322403872012513,-0.5164987840957801,0.41558606306813606,0.4192575733014604,-0.25694929952747597,-0.6261896593267147,0.0,-0.8865613002662532,0.5357845739075966,-0.3084869818111428,-0.5270184676248764,-0.10673362377807595,0.24919853906412281,-0.6039851635925384,-1.2894600800661413,0.0,-2.0027640007376837,0.0,-0.37986690493100883,-1.0265425465956772,-0.65261872528155,0.4392790442911897,-0.7809979914086542,-1.579812443784199,0.0,3.4048723031801957,-0.6736449399853022,-0.36919104181609447,-0.6460174380540002,-0.33970278282388533,0.0,0.0,0.0,-0.2816317002927068,-0.0037254689488768317,-0.0010892634676346663,-0.12279045641468354,-0.08466729688842382,-5.029330741446993,-0.5863322018830038,0.5293273884973612,-8.715391824852345,-0.13628784812340167,2.5353780393652543
61,5836.9370430656645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8300985126526434,1.6217628831862896,-0.4632230884405124,-0.5165026531607746,0.4155856410384106,0.4192650780920238,-0.2569425804934117,-0.6261803018520998,0.0,-0.8865599425050167,0.5357869704213528,-0.308490862471678,-0.5270156812963829,-0.10672946362722106,0.24919285524691664,-0.6039826658661929,-1.2894625923303569,0.0,-2.002762924609283,0.0,-0.3798780521489154,-1.0265559212266289,-0.6526223211214739,0.4392986238108436,-0.7809905428162821,-1.5798326174089758,0.0,3.404859574979158,-0.6736446582185879,-0.3691848124158223,-0.6460151233676419,-0.33969132242139843,0.0,0.0,0.0,-0.2816257552093215,-0.003725499002968205,-0.0010892704277148256,-0.1227933645934235,-0.0846665122606855,-5.030637205333268,-0.5863646964212853,0.5293642449334798,-8.715810623604941,-0.1362728144825721,2.535397920559063
62,5836.935853588429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8300992987633062,1.6217585386573468,-0.46322243665104396,-0.5165052439330478,0.415585337981986,0.4192701368948901,-0.2569380477866387,-0.6261739830397696,0.0,-0.8865590120679822,0.5357885799686222,-0.3084934814216869,-0.5270137946584903,-0.10672666048578991,0.24918901146670494,-0.6039809741186016,-1.2894642682344124,0.0,-2.0027621306576453,0.0,-0.37988561277110605,-1.0265650200154246,-0.6526247729051898,0.43931181463167385,-0.7809855476680928,-1.5798463605657789,0.0,3.4048509574454013,-0.6736444542941156,-0.3691805956845646,-0.6460135516553221,-0.3396835719456824,0.0,0.0,0.0,-0.2816217366004505,-0.003725519291968161,-0.0010892751306277547,-0.12279534412135627,-0.08466597892781412,-5.031527459140346,-0.5863867146926525,0.529389251234068,-8.716095819898856,-0.13626260166468074,2.535411472206411
63,5836.937568086687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8300992987633062,1.6217585386573468,-0.46322243665104396,-0.5165052439330478,0.415585337981986,0.4192701368948901,-0.2569380477866387,-0.6261739830397696,0.0,-0.8865590120679822,0.5357885799686222,-0.3084934814216869,-0.5270137946584903,-0.10672666048578991,0.24918901146670494,-0.6039809741186016,-1.2894642682344124,0.0,-2.0027621306576453,0.0,-0.37988561277110605,-1.0265650200154246,-0.6526247729051898,0.43931181463167385,-0.7809855476680928,-1.5798463605657789,0.0,3.4048509574454013,-0.6736444542941156,-0.3691805956845646,-0.6460135516553221,-0.3396835719456824,0.0,0.0,0.0,-0.2816217366004505,-0.003725519291968161,-0.0010892751306277547,-0.12279534412135627,-0.08466597892781412,-5.031527459140346,-0.5863867146926525,0.529389251234068,-8.716095819898856,-0.13626260166468074,2.535411472206411
std.err,,,,,,,,,,,0.1406391175657823,0.16735325456314676,0.13783575958339594,0.19791633867148184,0.11814199189804417,0.16122345912288868,0.13759844117627915,0.19808881795385047,,0.11634557689296263,0.16625679221867645,0.09441117382761016,0.13455136185067876,0.083989665968392,0.114353666819698,0.10117311321299605,0.1894599354906832,,0.20764119232733494,,0.1878864223858001,0.3293985746315524,0.1831026766734062,0.21840694467266936,0.23821934925149846,0.5043293036300146,,0.10795510703321898,0.174799691873232,0.09334220373123074,0.11500601450017567,0.0801927658759159,,,,0.08233124044792109,1.906832280410841E-4,6.310715638692907E-5,0.03581842646863583,0.011257751132346264,6.215309532431716,0.23532526797341072,0.1959177492467932,3.2434066569309694,0.1860848846775617,0.3825243607653415
t.test,,,,,,,,,,,-20.123130376152712,9.69063041463239,-3.36068403476078,-2.6097150311091117,3.517676749014302,2.6005529169009556,-1.8673034780784474,-3.161076882116848,,-7.6200491307341425,3.2226567878436088,-3.2675526520301483,-3.916822449135484,-1.2707118102595452,2.17910818600686,-5.969777492633469,-6.805999721760817,,-9.645302592466338,,-2.0218896498601735,-3.116482884492397,-3.564255775841298,2.0114370231682828,-3.2784303631170304,-3.132569036132756,,31.539507958597003,-3.8538080191963675,-3.9551304868222537,-5.617215364456746,-4.235838086334153,,,,-3.420593872608919,-19.53773979096615,-17.260722760966747,-3.428272993200335,-7.52068312156485,-0.8095377121421948,-2.4918136490081806,2.7020994946568533,-2.6873274744235576,-0.7322604514643387,6.6281045921719794
p.val,,,,,,,,,,,0.0,0.0,7.7749713934816E-4,0.009061767458097503,4.353423216298946E-4,0.009307366333140665,0.061859219984311986,0.0015718700359252935,,2.531308496145357E-14,0.0012700763516597657,0.0010848168588259988,8.97237798012096E-5,0.2038311924621834,0.02932363228940882,2.375773577867335E-9,1.0035083874981865E-11,,0.0,,0.04318775326558755,0.00183022304382785,3.648900132042776E-4,0.04427931604018265,0.0010438611607872517,0.0017328367073845552,,0.0,1.1629479621722005E-4,7.649289065403408E-5,1.94059484037723E-8,2.277008154227822E-5,,,,6.248456695165938E-4,0.0,0.0,6.074343046160724E-4,5.440092820663267E-14,0.41820591978856525,0.012709269880276874,0.006890314032512279,0.007202629983992459,0.4640096132989249,3.400235648598482E-11
