Iteration,LL,asc_carD,b_carD_age_gr_under25,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under25,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under25,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under25,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under25,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_speed
31,5928.336674476237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8047035083640957,1.5762769987067662,-0.2351814399592535,-0.3958197552837175,0.36598314100859863,0.5200893452286147,0.13173564163300838,0.008273148418573406,0.0,-1.0491786673043801,0.49512493408800967,-0.17699200925017633,-0.6457370009905654,-0.029798065642695368,0.12839330277949426,-0.42007971956525203,-1.7600874132625828,0.0,-2.0165040830544627,0.0,-0.3677339593461967,0.12023019449759775,-0.9025412236132146,0.27042646627361555,-1.0474310806171558,-0.3654470695677585,0.0,3.5722923321532885,-1.282255417976785,-0.5168756109857298,-0.8249427941295014,-0.5399163660190457,0.0,0.0,0.0,-0.2384772058728266,-0.004185710810554529,-0.00123001621811272,-0.09014406684674048,-0.07995597488644668,0.13871277238699536,2.667653570384717
32,5916.695619308514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8231830949789045,1.5424224057541958,-0.21922612957332605,-0.3044737233018736,0.3734094210429827,0.5432044923471745,0.056821870602534186,-0.05127271563951762,0.0,-1.0294672947252554,0.5750081410153579,-0.26649415842014745,-0.7604229618324991,0.018786494874160252,0.31624786030088564,-0.5490149859202773,-1.8379097341975577,0.0,-2.1735289527151194,0.0,-0.20463572526282373,0.11287324625199302,-0.7535944929355477,0.21997700463393083,-1.1448289926752553,0.10348875683081238,0.0,3.53353536625247,-1.1808673203188205,-0.45634986516027237,-0.7900615546707261,-0.47827774013780855,0.0,0.0,0.0,-0.26049781876236255,-0.004095050280597239,-0.0011916325230922733,-0.0904317470353541,-0.07919006372086806,0.13391669451478264,2.6870031760334885
33,5882.2395427892625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.885272580833054,1.705322861042477,-0.22824011372769093,-0.24313958048243767,0.45676807163175936,0.4600244512445072,-0.04368402835390767,-0.3322495990843735,0.0,-1.0328512849613738,0.46675138799414606,-0.1766413910061287,-0.4586975178791486,-0.04433220371034114,0.18425822067238715,-0.6290128575900314,-1.610316449417172,0.0,-2.21693206580333,0.0,-0.33126330108812685,-0.5315141618598093,-0.40405841594298014,0.7135612988275077,-1.1365511124031094,-0.01263754235665246,0.0,3.6028293790266677,-1.124263474036589,-0.46261201647689754,-0.8334259639202124,-0.40198359453402743,0.0,0.0,0.0,-0.3355583875328191,-0.0038811500466126346,-0.0011353864657109368,-0.09439773643462279,-0.07656092497838386,0.1129820523404643,2.7502314818274765
34,5864.8698254597675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8307485508366192,1.6976425034220701,-0.29994733331592394,-0.4650394830165968,0.4010343402150119,0.5171479828958664,-0.06951321974180918,-0.34997643306653414,0.0,-0.9422647976144385,0.6819711825798351,-0.31802513705923396,-0.7754231033028545,-0.14403054101267415,0.3174491601177406,-0.5604889514484462,-1.4406935090894684,0.0,-2.0595995697214917,0.0,-0.2987811422944006,-0.5856828339862354,-0.6900992420164039,0.6588634476762456,-0.6456418528342163,-0.5787424442779527,0.0,3.658539261941049,-0.869984996871419,-0.4300650940051832,-0.8517813820787995,-0.46369424469256826,0.0,0.0,0.0,-0.29741576270958825,-0.003688290829901655,-0.001080416115125445,-0.09873651898755997,-0.07518475272124395,0.11714550547740314,2.7898816895811205
35,5860.572156704952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8366749289273137,1.5878640176732877,-0.3010767050250201,-0.4411838634596267,0.398090284377067,0.5132522593233183,-0.08562927934356278,-0.36124586414128734,0.0,-0.9189258119747816,0.5844129961101193,-0.3290148457856851,-0.7513246361105043,-0.13084032058587225,0.3270226523006724,-0.5644875349632363,-1.6262706389266954,0.0,-2.2433506926345865,0.0,-0.07633635906609626,-0.4082884104147524,-0.501801142508026,0.4939653296021542,-0.7536961268214417,-1.0765579686073126,0.0,3.587888284226786,-0.953082740992663,-0.3823804372790841,-0.795177020718388,-0.408889165125272,0.0,0.0,0.0,-0.30508840441410523,-0.0036894672152383095,-0.001078102206492865,-0.09624521739117868,-0.07459832733118063,0.10271710071741968,2.7941354257673536
36,5857.248362039669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8371528656112903,1.68850374069807,-0.305336607641351,-0.39549620777582245,0.41530014377265706,0.47469104075147134,-0.1448959944847533,-0.4726964077438066,0.0,-0.9413834648878654,0.7075064960681992,-0.3103766189788567,-0.6881908031514781,-0.10719787737177858,0.3151140285807876,-0.614129505292952,-1.481781994660498,0.0,-2.2415288811689016,0.0,-0.18294304180812965,-0.2330836233866982,-0.3715847537594591,0.4141319815798611,-0.923758680956771,-1.2913567164418556,0.0,3.551121291701161,-0.7346529228645196,-0.36580281538960685,-0.7245351879203185,-0.373943917394881,0.0,0.0,0.0,-0.3484954480451009,-0.0037094892952173205,-0.0010826424981500574,-0.09490000943162409,-0.07464198640000017,0.09814244066904983,2.796487940258809
37,5851.586115853598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.802139476060576,1.7177191217214733,-0.3165788081188689,-0.3802279081843832,0.38723908922077754,0.4428775765376149,-0.21662353921733574,-0.6382524861522855,0.0,-0.9632681314436621,0.7055389387892103,-0.2806436673036841,-0.5665551883372396,-0.10766792213596044,0.34571987773485163,-0.5926439064758937,-1.3146246116360158,0.0,-2.1991966865399553,0.0,-0.0501886177221538,-0.44781494218067164,-0.5641661118940847,0.4596084513787754,-0.9592939871612659,-1.3367512836782254,0.0,3.5173208903444437,-0.6960681734515174,-0.32418294252825436,-0.6630939770574095,-0.38395894193041397,0.0,0.0,0.0,-0.35302332425604493,-0.0037653170340655206,-0.0010992555471719453,-0.09350333805046293,-0.07487727660680613,0.0934610721552974,2.798041121832569
38,5846.942768903709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7589875051016817,1.5123980569349442,-0.4489822927936293,-0.5294553612011282,0.41567675012442956,0.3850514647297486,-0.26721827317853675,-0.6378663873611408,0.0,-0.8092197993846681,0.4399891903565725,-0.3654599974556195,-0.5442673624634852,-0.10944028815854988,0.18003127851716197,-0.6441827297270425,-1.2314173042822578,0.0,-2.167567069637993,0.0,-0.45540146632872813,-0.9696451890193867,-0.4520439633584132,0.36213735555372323,-0.48673683185493755,-1.199232670553006,0.0,3.496112407510613,-0.7121482141679303,-0.45204925303951826,-0.7254950989118534,-0.29698218103474766,0.0,0.0,0.0,-0.26665268953771754,-0.0038649327818690276,-0.0011274289741165454,-0.09441108996548186,-0.07572236386390088,0.08626524165762701,2.8037261414431556
39,5846.576422483463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7957945656540626,1.4750343249483209,-0.44922696473049517,-0.5196543878923965,0.42269245663171073,0.44002350131053863,-0.22824912257159966,-0.5452421450454353,0.0,-0.7684508677677668,0.40612209157429363,-0.38844373658154746,-0.5859578439877869,-0.12442022601893038,0.17140235200491946,-0.6442077960898596,-1.267361993410746,0.0,-2.1532247360528745,0.0,-0.458199120315636,-1.0058327535067753,-0.47966035660288836,0.4771728379898281,-0.5642331294324054,-1.2300653169415179,0.0,3.480572447452072,-0.6091595380228606,-0.42816564383152794,-0.7015498083652925,-0.2996891776072205,0.0,0.0,0.0,-0.2866185477974537,-0.0038677976469032762,-0.001130350147648199,-0.09367021971249789,-0.0755794464827278,0.0839660451567042,2.804532805922023
40,5844.343312118932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.875933685706323,1.529575225934439,-0.4336665663858136,-0.4931581073611799,0.4375382424754299,0.499522074620511,-0.1818786761497743,-0.4593193696445246,0.0,-0.9026193712340651,0.5745801701461403,-0.28628451112306974,-0.4793628593311001,-0.0872908326812977,0.228720470224334,-0.6099945257274988,-1.246290587095587,0.0,-2.1267851876446375,0.0,-0.3523731832745548,-1.068325703578121,-0.5319171455327204,0.4102481374335468,-0.6784449782856246,-1.3404638079285778,0.0,3.4309648314665884,-0.5919970246588663,-0.38347891358942554,-0.669294418428343,-0.3011626016416332,0.0,0.0,0.0,-0.27776440172417277,-0.0037660066974807634,-0.0011042466137329988,-0.09276062160392039,-0.07448648739686388,0.07520750058614538,2.8097249847905927
41,5843.43983058057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.792907323040474,1.6356007188860158,-0.4488595094241554,-0.47930393019051526,0.3940220245994186,0.37339140087712286,-0.28874069862525575,-0.7127315193378563,0.0,-0.8756018592523923,0.5346392089217891,-0.30182773976765787,-0.5023622383653971,-0.11095466961700681,0.27112301010766215,-0.5998346393034241,-1.3768415294853809,0.0,-2.047077512262253,0.0,-0.34652816872350667,-0.9490699608698314,-0.6535068245018837,0.4723484951231347,-0.7924985490271634,-1.4193457895434138,0.0,3.4532784334305173,-0.6398930513305063,-0.3757547231659402,-0.6366532096161477,-0.3465366160200015,0.0,0.0,0.0,-0.3089013400320677,-0.003678408123225912,-0.001085252931700918,-0.09260763915625816,-0.07365193503006053,0.071774938959871,2.8134288487967236
42,5842.6674819031605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.826277432454851,1.6216800606058381,-0.4512292295077646,-0.49157343228265377,0.4088933450987622,0.409430974471744,-0.25870710720345236,-0.6366895168926379,0.0,-0.8877206764955863,0.5401302502096608,-0.3003569487224158,-0.525218305749579,-0.10716738054176632,0.2565964018586745,-0.6030868358613937,-1.2776765480384862,0.0,-2.070156959327761,0.0,-0.34326650270524645,-0.9923129798551917,-0.6223991286401355,0.43447048739191796,-0.7693257163392899,-1.4571597967684626,0.0,3.4225593630691487,-0.664446477326378,-0.36927914061316736,-0.6426089843273858,-0.332289739950626,0.0,0.0,0.0,-0.2909266591407928,-0.003770532185567023,-0.001103812820556543,-0.09491338179028645,-0.07373557962092377,0.06888525301283874,2.8133337483519294
43,5842.471714174874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.839900856389168,1.6165819165025257,-0.46328517499209093,-0.5058976875123236,0.41642161371381275,0.4212172525621837,-0.2501140838964125,-0.6137633454369842,0.0,-0.8846697443227207,0.5387425436296899,-0.30914456890892217,-0.5224416940625979,-0.10607242275914662,0.24299716485729053,-0.6043865731541705,-1.278295539662776,0.0,-2.073896488718602,0.0,-0.37151713388203933,-1.0329801215273509,-0.6198869950545689,0.4196913981177151,-0.7676930198645908,-1.5007658222350406,0.0,3.412693175503764,-0.6733171450815746,-0.37726899591287216,-0.6529071605965596,-0.3264547210117758,0.0,0.0,0.0,-0.28181646420966205,-0.003749856312652725,-0.0010969172948204695,-0.09427747968677119,-0.07344960197583011,0.06326743959068595,2.8171272476380653
44,5842.32949828228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.842019471712091,1.618128483014874,-0.4713357341060432,-0.5170438048119423,0.4178109356853485,0.4228182484275383,-0.25097433032352656,-0.610953365950732,0.0,-0.8824226606470943,0.5292795739971533,-0.31014417754749724,-0.5258808425157396,-0.10594007345497519,0.24297725161931008,-0.6041190210806893,-1.2838850980149117,0.0,-2.0791129151304237,0.0,-0.38959560359176737,-1.0465469093949848,-0.6353754710706313,0.42670319479765006,-0.7808062725108392,-1.5629316430431466,0.0,3.401275987808421,-0.6739669106132201,-0.377449179312368,-0.655058478440372,-0.3255977862124173,0.0,0.0,0.0,-0.2776455348774411,-0.0037533181221701024,-0.00109769567602733,-0.09448897183973029,-0.07317334980612136,0.05718290379980093,2.8224006596863824
45,5842.225122464138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.836057110199908,1.619065812558123,-0.4719086066217967,-0.5230234882920236,0.41652733364930566,0.4204080109233282,-0.2553566098329619,-0.6177769977495117,0.0,-0.8795709824711818,0.525395178146974,-0.3120908680548243,-0.5288782863873844,-0.10767651402630236,0.24200784577726156,-0.6041373068995932,-1.2865822141607133,0.0,-2.0885742275580297,0.0,-0.3977731041146256,-1.0473825844406444,-0.6564393479847972,0.4351726229428917,-0.7993582644804174,-1.6192652501313194,0.0,3.402067013811061,-0.6756926572320501,-0.3779204310673891,-0.6578782071421233,-0.32662731300119485,0.0,0.0,0.0,-0.27801347974946133,-0.0037449822908139324,-0.001095524793743317,-0.09406593145041311,-0.07299533415319782,0.05409348338708535,2.8300816603339456
46,5842.16199087134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.826550376006589,1.6159428149955872,-0.46661384002047157,-0.521363714250545,0.41323416828914006,0.41706455884383886,-0.2583366296348465,-0.6226879043062269,0.0,-0.8801420486109028,0.5279411052382662,-0.30990161945863925,-0.5263979134305885,-0.10733207342526056,0.245114235237356,-0.6036972710608784,-1.2924125545033356,0.0,-2.099031876822029,0.0,-0.39818531911075006,-1.0500568383821496,-0.6708948292975014,0.44197956238991004,-0.808644554971369,-1.6561208104503087,0.0,3.4066556123778233,-0.6723968023033187,-0.37720647460039397,-0.6581129782742008,-0.32719567358298945,0.0,0.0,0.0,-0.2797192101163589,-0.0037485002518188675,-0.001097056548312385,-0.0936900511582215,-0.07300006584880692,0.05554269061235672,2.836748078682994
47,5842.13583237003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8229707293383868,1.6147541582174556,-0.4607830906610463,-0.5154292760115156,0.411119715441013,0.41617194366277666,-0.2581149548531378,-0.6239822888119188,0.0,-0.880329984182491,0.5297840687782397,-0.30877792836578183,-0.5261091547971184,-0.10805821528956572,0.24625326209646142,-0.6039550505091114,-1.287034739125125,0.0,-2.1068816751546695,0.0,-0.3941824285659817,-1.0573374971774538,-0.6729918885541945,0.4434104554777425,-0.8104042776468521,-1.667959201681673,0.0,3.4109539809300164,-0.6728436306931826,-0.3763833327829825,-0.6568660902826745,-0.32743451601135243,0.0,0.0,0.0,-0.2812799288777656,-0.003747204547511821,-0.001097031146656829,-0.09319441849026262,-0.07302252169700611,0.05880599214347915,2.8408722808620066
48,5842.107524675469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8199514295973875,1.61346134256822,-0.45558570661412773,-0.5074996669647492,0.4083682204223728,0.4154013852148735,-0.2568356404849372,-0.6246588403737368,0.0,-0.88190350674335,0.5340346096987239,-0.30754572665744456,-0.5237943292376054,-0.10757667127621649,0.24753473829209743,-0.6031871331069011,-1.287502536267971,0.0,-2.111709689972624,0.0,-0.39170311928652657,-1.0714563856438513,-0.6705298469040127,0.44412685203601654,-0.8063140312067162,-1.6718069677618124,0.0,3.4144102622017973,-0.6717176749242465,-0.3755605461881683,-0.6549335488700502,-0.3279995606754863,0.0,0.0,0.0,-0.28280905523553806,-0.0037501094681085694,-0.0010979206461844704,-0.09271834911496371,-0.07305125577389006,0.06500732991146653,2.8448728611589873
49,5842.025117920724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8184863413744212,1.6130595989810272,-0.450434457595228,-0.49728524778828564,0.4051875252675978,0.41550615635998184,-0.254070777644453,-0.6249994529942294,0.0,-0.8823921452768654,0.5357229170517452,-0.3067465895822407,-0.5228962602520578,-0.10814617042591841,0.24859208588780804,-0.6030094100003036,-1.2832357302236619,0.0,-2.115516666628631,0.0,-0.39037643954318674,-1.093076204582877,-0.6644424231208913,0.4437885589826934,-0.7991674996631689,-1.6734787126146373,0.0,3.417671172392239,-0.6717384938248139,-0.3741127631971075,-0.6515128108366278,-0.32919480659577255,0.0,0.0,0.0,-0.2846951472016786,-0.003750145311955073,-0.0010981449266747765,-0.09183362254124271,-0.07302049586655658,0.07707841253099693,2.851772974705662
50,5841.832378531739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.810948617439462,1.609684823239751,-0.44139870462900455,-0.48172072190531046,0.39877524648868795,0.41354769416424697,-0.25125232826402594,-0.6273748265716883,0.0,-0.8839751297346804,0.5392028398271929,-0.30545464840767345,-0.5208484265462965,-0.10819193772054074,0.2501527042504139,-0.6023115301493157,-1.2810518049805133,0.0,-2.113992973118007,0.0,-0.38971726991738725,-1.1232997567617753,-0.6603523197531573,0.44347685018063265,-0.7876984224705021,-1.675118132137519,0.0,3.4280813953924794,-0.6706144642395728,-0.3712588624827024,-0.6464721883402914,-0.33177328653235244,0.0,0.0,0.0,-0.2885198751904276,-0.0037515752741874883,-0.0010987961507568393,-0.09017675120899468,-0.07306140002069157,0.10365777814585453,2.864551623370875
51,5841.396596227117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7845167158410358,1.5978516613267932,-0.4155983377025733,-0.4329422226760814,0.3764900132737853,0.40797613513054515,-0.24162220486416575,-0.634905103741457,0.0,-0.8889376474119198,0.5560385100438107,-0.3010282551526999,-0.5117928817012845,-0.10858131280420177,0.25618457392865696,-0.5985915762379013,-1.2817472971398358,0.0,-2.0941663846845997,0.0,-0.39290598234327095,-1.2259502890269944,-0.646165679111343,0.4426063190190613,-0.7477804053832388,-1.6907092553390164,0.0,3.4623400043952794,-0.668021202615727,-0.3603057714849188,-0.6286357930536792,-0.34019454020378315,0.0,0.0,0.0,-0.30056407961385323,-0.003768267616536303,-0.0011044837188801497,-0.08311786523661953,-0.07300406772054048,0.2339281473810578,2.924473520400951
52,5840.84843534244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.78934022209165,1.6001419761058508,-0.4222501844061507,-0.44332935320710665,0.3799704109581375,0.41034619615912177,-0.24290751415063686,-0.6329467234792533,0.0,-0.887834675301244,0.5534900718107483,-0.30166188585294357,-0.5119902980165986,-0.10775820891978477,0.25670654224723305,-0.5990921512325579,-1.2842422003062008,0.0,-2.0828843422239802,0.0,-0.39690632083170097,-1.2079598297286618,-0.6466793719265505,0.443857926893993,-0.7467847076985998,-1.6925164287925036,0.0,3.4555641244516573,-0.6682964664684223,-0.35965539091845405,-0.629549093359469,-0.3387100768187956,0.0,0.0,0.0,-0.29819300961869916,-0.003782319413815999,-0.0011088301548190587,-0.0838757282463289,-0.07275783253961335,0.25397524134280025,2.934338928472484
53,5837.658113643926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8144461854866627,1.6176747564668648,-0.45738980524034434,-0.4928146485649204,0.39451896517124274,0.4255038054173258,-0.24651551143074577,-0.6278649124372696,0.0,-0.8800872914690722,0.5411926210203494,-0.3045739200592571,-0.524756451599575,-0.10761355820554544,0.25327556261930756,-0.606238653283309,-1.2913632168824574,0.0,-1.9858598874098852,0.0,-0.42262319269305487,-1.1472015762174765,-0.6474436400023543,0.4439928128800451,-0.7425583701129704,-1.7444794929041427,0.0,3.431052309695493,-0.6762220530523098,-0.3536979506142757,-0.6320738871525229,-0.3326142358431292,0.0,0.0,0.0,-0.28821554457968934,-0.0038263293227613153,-0.0011222028062658077,-0.07691674044380642,-0.0701648195981455,0.5891519348283116,3.093335261835008
54,5836.009913246667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8393803679857537,1.6332835927234897,-0.47981086062955736,-0.5336684983411385,0.4134542014124159,0.4312358627868476,-0.2550007992227484,-0.6281008542167813,0.0,-0.8749554508705778,0.5321929532301481,-0.31110617780046795,-0.5344438185820649,-0.10937002682360342,0.24605967129299822,-0.6099316831643897,-1.3041609624296822,0.0,-1.9572275706282338,0.0,-0.4205324474577714,-1.0535731790129819,-0.6539132115820772,0.4449088459466804,-0.7708042046712202,-1.7641199035886568,0.0,3.4018903850069324,-0.6770532364424687,-0.3652886972270456,-0.6494061777339181,-0.32505913576117146,0.0,0.0,0.0,-0.27687049695349686,-0.0038002166653098076,-0.0011133354941416152,-0.07010493375945112,-0.06784385691345073,0.8594567597413181,3.2250410706602293
55,5835.06685841599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8617999490983697,1.6421306698948255,-0.4920693807874538,-0.5658230043573522,0.4343662231967428,0.4303349094343526,-0.2659952775851031,-0.6254836314837473,0.0,-0.8693982664747592,0.5219599256680909,-0.315053802329517,-0.5386801610394559,-0.1097007711997267,0.2401587331896144,-0.611971624702198,-1.3083828566630422,0.0,-1.9472775039097916,0.0,-0.40149759210453195,-0.9474488217990974,-0.6662845652247905,0.4526691853724254,-0.8054389453753918,-1.7116579482818455,0.0,3.369827583446997,-0.6688820836033712,-0.3817778842962299,-0.6691786581254936,-0.31914448026126324,0.0,0.0,0.0,-0.2671330752559446,-0.0037838229960601654,-0.0011074253720576874,-0.06983960090742171,-0.06619616182559458,1.0296554673039742,3.3097454512279403
56,5834.346464170419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8524891339156686,1.630850654792779,-0.47424150648789853,-0.5451977495491421,0.43130921813873424,0.4233885423179951,-0.26410587771892474,-0.6210385263178702,0.0,-0.8771941359136484,0.5205004617384327,-0.3118225193216221,-0.5255136508081549,-0.10554461960731593,0.24862356178111866,-0.605963627631062,-1.2945722890682052,0.0,-1.926946653863751,0.0,-0.3895580000762426,-0.9656266236719502,-0.6625170455771228,0.4612574509318627,-0.784351187699342,-1.6501185283704254,0.0,3.3760057842047546,-0.6572286535397694,-0.37819460920730735,-0.6592839605326841,-0.3214825223733466,0.0,0.0,0.0,-0.27064196657623946,-0.0037846549030626925,-0.0011082569518490457,-0.06678860705285525,-0.06500901964413396,1.2497201700429958,3.4217933525054285
57,5833.640560391331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.824793537014984,1.6110570580161179,-0.4414754797167305,-0.5011950875758037,0.41625982917283294,0.4090841537221351,-0.25873532004628336,-0.6185989600535259,0.0,-0.8891448968010817,0.5294981333668735,-0.3041043589107841,-0.5160206957785154,-0.10431101363848971,0.2523217077197744,-0.6013340928887685,-1.2746422928693366,0.0,-1.9274331766756014,0.0,-0.37505617812962655,-1.046303147804219,-0.6565486185309964,0.45682726737640345,-0.7619793551316921,-1.5638652761091718,0.0,3.4009973887487073,-0.650439829115632,-0.3687866992854573,-0.6413185015190278,-0.3282921933537626,0.0,0.0,0.0,-0.2812152597077124,-0.003743288856098371,-0.0010956969704384106,-0.06703252839700619,-0.06470751510687132,1.3703708093883369,3.494198327883654
58,5833.340678279899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818560236049079,1.6102161462028044,-0.4433280837859397,-0.4999470978387346,0.4120556488806863,0.4083066297102688,-0.2586077959013333,-0.6211980531072707,0.0,-0.8893680804251308,0.5363094469905807,-0.3051581234652638,-0.5226700742944365,-0.10751577065944415,0.24593422175066335,-0.6030165512629795,-1.2796076974444432,0.0,-1.9036890467676015,0.0,-0.37636013132246326,-1.0547920030592681,-0.6562140001424266,0.44900841415151543,-0.7751626375920116,-1.556644725581807,0.0,3.402139855976246,-0.6545333380973548,-0.3671270541649166,-0.6390054855165616,-0.328932129203226,0.0,0.0,0.0,-0.28160951390967476,-0.003700535026389909,-0.0010819203006796323,-0.06475586213390931,-0.06354351527106676,1.53818887950547,3.5856146651967538
59,5833.062120240109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.810411449966793,1.6062441560077916,-0.4476131592032372,-0.4991074657381124,0.4068228799599389,0.40821189711966854,-0.2577872303900202,-0.6219745462596955,0.0,-0.8893015229090032,0.5386285013092927,-0.30731082676892163,-0.5256347985803088,-0.10923590736165727,0.24313615632391863,-0.6021505568909575,-1.2830974888167557,0.0,-1.8658204480257299,0.0,-0.37922226347682086,-1.059918794621153,-0.654165592438516,0.4426766870710748,-0.7885156964896424,-1.5427681138886895,0.0,3.3979203281600987,-0.6547282938831083,-0.36472039255557676,-0.6343913118421884,-0.32868436344695756,0.0,0.0,0.0,-0.28072465746801284,-0.003663932962645983,-0.0010704826270663665,-0.06202006666893248,-0.0618578667540895,1.801500368846758,3.7261403126797727
60,5832.912760597643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.810938928721861,1.606911536518758,-0.45739249238794527,-0.5064080568454737,0.40559292832191324,0.4122772508332098,-0.2570174639354346,-0.6218549094447818,0.0,-0.8869577060840078,0.5355113414336777,-0.309683009870113,-0.5270226572806008,-0.10942870200407309,0.24314839685535147,-0.6015429268636208,-1.2865716951193134,0.0,-1.8495511950093257,0.0,-0.38578498884281137,-1.0498098593859302,-0.6533886493640488,0.44240219485344406,-0.7958202375006663,-1.5595422573923947,0.0,3.3902638706188624,-0.655595351300032,-0.36440517897768404,-0.6344785655141479,-0.3270307775775505,0.0,0.0,0.0,-0.27806148942869097,-0.0036649142486921246,-0.0010708443770015505,-0.06195658757584877,-0.06138654058071148,1.885148320315996,3.770818144709536
61,5832.575794451923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8116452822335187,1.6066884584245797,-0.48760217182839616,-0.5230007356617887,0.39776341017054584,0.4287501254396219,-0.24923399868274815,-0.617408096879415,0.0,-0.8858725574731456,0.5196008765851412,-0.31598670022437236,-0.5273147690714844,-0.10828285840617274,0.2474374689076332,-0.5967483818680152,-1.2866859027892341,0.0,-1.7576376640705533,0.0,-0.40741155024932474,-1.0210167525347924,-0.6447300924672209,0.44742327222107486,-0.8079793107676758,-1.6171431282583997,0.0,3.363231337752107,-0.6566630876009154,-0.3593132482971294,-0.6281064202782839,-0.32008015606336326,0.0,0.0,0.0,-0.2675191404463,-0.003651641706929373,-0.0010671166358960185,-0.05949771299842578,-0.05786216373613653,2.5059224825718247,4.1071785313791445
62,5832.3186222254335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.806764534096188,1.6054921601488255,-0.4879788094858557,-0.5187686414917371,0.3914527193643663,0.4292495402653112,-0.24595389591713357,-0.6171347011127831,0.0,-0.890530051942649,0.5210126604345727,-0.31426339349306165,-0.5267538085698237,-0.10829534206629038,0.24675844047834183,-0.5966127952042066,-1.2878649839705893,0.0,-1.7017633144922149,0.0,-0.408511958332823,-1.01888102571431,-0.6404488338678558,0.4517307749213036,-0.787932672708076,-1.6228997270412582,0.0,3.3600506973039788,-0.6537668909098614,-0.3541634798916822,-0.6223664300696902,-0.31905067269034393,0.0,0.0,0.0,-0.26548324702481363,-0.0036320760463741573,-0.0010608192185704154,-0.057167594728151756,-0.055274479365365045,3.0345188096789655,4.396617294137277
