Iteration,LL,asc_carD,b_carD_age_gr_under25,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under25,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under25,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under25,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under25,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
300,5889.186389668265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818848016503809,1.619856684348514,-0.4591840235384782,-0.5073166047512283,0.40870437463754883,0.41215372809574763,-0.2585370587765748,-0.6277757870557084,0.0,-0.8800106462182473,0.5362751141886454,-0.30820680224793273,-0.5254922480652174,-0.10836466350473438,0.24044897896703638,-0.6055381682946083,-1.2885786380167052,0.0,-2.067370377884893,0.0,-0.4010911644867116,-1.0629316543528387,-0.6633628233232285,0.42294278773648986,-0.7913503720167245,-1.6278703759965225,0.0,3.3609731963145437,-0.7150792900426326,-0.40366536933672525,-0.7117724867401102,-0.3576879771821703,0.0,0.0,0.0,-0.3115667559710309,-0.0037802995461178055,-0.0011053480196390006,-0.00967087614457375,-0.026677173867163027,90.0559321998777,12.8407571769449,-0.5511269596078222,-2.212698978616723,1.9197500088946324,6.546233168980336
301,5889.184176422521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818848894020501,1.6198614759153407,-0.4591889503917081,-0.5073161741918847,0.4087048980823539,0.41215468115349485,-0.2585371305788364,-0.6277810248194374,0.0,-0.8800136937835497,0.5362787454585287,-0.30820703632734475,-0.5254932092848034,-0.10836508652486258,0.2404480725636177,-0.6055421933187672,-1.2885826493551567,0.0,-2.0673207647803435,0.0,-0.40110249256568714,-1.0629496088939525,-0.6633789824266823,0.42294144248271187,-0.791346139908616,-1.6278812266276135,0.0,3.3609606491356527,-0.7150659799182233,-0.4036645173618603,-0.711765809899314,-0.35768983500138263,0.0,0.0,0.0,-0.311569348249593,-0.0037802849090602213,-0.0011053424867098673,-0.00962843894597571,-0.02659590353600488,90.37345275541631,12.884924797141583,-0.5522958303612584,-2.20490954880837,1.9269391105770548,6.562162069372881
302,5889.180207024962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8188541742902786,1.619872022840021,-0.45919280829161374,-0.5073142715352962,0.4087065751671771,0.41215754568099144,-0.2585396548470956,-0.6277844103150534,0.0,-0.8800227881471697,0.5362777722739335,-0.3082066017938909,-0.5254932889862528,-0.10836610178700441,0.24044875815778718,-0.6055444163583528,-1.2885854755052253,0.0,-2.06719701210562,0.0,-0.4011163966070961,-1.0629945847133209,-0.663439047968491,0.42293117768055605,-0.7913091398444476,-1.6279065039553675,0.0,3.3609754800580003,-0.7150553759869552,-0.4036649467610732,-0.7117597884035604,-0.3576955548228363,0.0,0.0,0.0,-0.31156919576892994,-0.003780232106000278,-0.0011053247732397656,-0.00957236812428394,-0.02648381680818158,90.72710839959456,12.976701967311058,-0.5671038754246874,-2.1924967303077847,1.938901017805546,6.588321647127879
303,5889.179318334951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8188546346333756,1.6198703300135044,-0.4591895925196621,-0.5073142385102878,0.4087065412712142,0.4121574211657929,-0.2585401851937954,-0.6277806817071172,0.0,-0.8800220839586413,0.5362745507881291,-0.3082062937194014,-0.5254925995160934,-0.10836594800714111,0.24044966712217683,-0.6055416045460503,-1.2885828026164756,0.0,-2.0672091223757807,0.0,-0.40111017296066215,-1.062990121842895,-0.6634393610653397,0.42293005375776566,-0.7913044324992254,-1.6279036376501137,0.0,3.36098965243654,-0.7150643670868451,-0.4036657872607923,-0.7117642281080481,-0.35769529841392167,0.0,0.0,0.0,-0.31156703555087734,-0.003780233582497217,-0.0011053257778852424,-0.00959605800541874,-0.026527979102529176,90.5344126474685,12.959992194569882,-0.5695573468536111,-2.1963232220358124,1.935481298301767,6.580668205711672
304,5889.178477238156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8188558921168525,1.6198746043324401,-0.4591926880785371,-0.5073136437963104,0.40870700570221197,0.4121583425361001,-0.2585406027084243,-0.6277840698499716,0.0,-0.8800258107613922,0.5362761738203662,-0.30820646339423624,-0.5254929018388693,-0.10836635433232628,0.2404493119123975,-0.6055438842648836,-1.2885852001882527,0.0,-2.0671649521312734,0.0,-0.4011185116297305,-1.063006189408339,-0.6634575279200065,0.422927567599425,-0.7912959756287292,-1.6279130810864526,0.0,3.3609855978300387,-0.7150553102744683,-0.4036654746433166,-0.7117594075300209,-0.3576972694330933,0.0,0.0,0.0,-0.3115683479615519,-0.0037802136335545796,-0.0011053188117412247,-0.00956269099322754,-0.026463457988898115,90.77316429668149,13.000020290383297,-0.5725343458350753,-2.189861889104442,1.9415342248107526,6.594017501853865
305,5889.17768053934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8188564778386813,1.6198733018263858,-0.4591898415248424,-0.5073135788230357,0.4087070438486243,0.41215831344501996,-0.25854116631210233,-0.6277806705079209,0.0,-0.8800252114975934,0.536273202277525,-0.30820612772847134,-0.5254923268993041,-0.10836623656249654,0.24045016844869144,-0.6055413922866054,-1.288582843146164,0.0,-2.067172124926606,0.0,-0.40111312020288376,-1.0630034802239912,-0.663459582198487,0.42292627673181327,-0.7912906302774708,-1.627911318410352,0.0,3.360999161875763,-0.7150634469842374,-0.4036662557657657,-0.7117634576899933,-0.357697177564898,0.0,0.0,0.0,-0.31156634858166576,-0.0037802146195491733,-0.0011053196021823923,-0.009583621816575578,-0.026502208906257665,90.60025878454245,12.986715971154373,-0.5752451882579269,-2.193137879359218,1.9386266411195698,6.587496004872543
306,5889.1768963932545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8188575226839214,1.6198771204916216,-0.45919278442796346,-0.5073130727305729,0.4087074501713477,0.41215911783899034,-0.2585414791418305,-0.6277838983314795,0.0,-0.8800284516518678,0.5362748854774391,-0.30820629306154057,-0.5254926557078025,-0.10836659922646796,0.24044978335508738,-0.6055436031365767,-1.288585142997672,0.0,-2.067132943980388,0.0,-0.40112083807842436,-1.0630177184073037,-0.6634752337086651,0.42292424322567856,-0.7912837554069638,-1.627919745313668,0.0,3.360994462955676,-0.7150548923217677,-0.4036659166735472,-0.7117589440214787,-0.357698895424065,0.0,0.0,0.0,-0.31156766523259133,-0.0037801974587709543,-0.0011053135653883756,-0.009552949466902456,-0.026443009355810336,90.82162397242297,13.02259371174759,-0.5776029980061622,-2.187252244418357,1.944125771409513,6.599633596217516
307,5889.176121621533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818858247208453,1.6198761183644894,-0.4591900820601268,-0.5073129591487423,0.4087075376378635,0.41215916744459496,-0.25854210362815777,-0.6277806211897999,0.0,-0.8800280818534694,0.5362719315036905,-0.3082059429989013,-0.5254920990506062,-0.10836651154328518,0.2404506457278866,-0.6055412095445755,-1.2885828954166925,0.0,-2.0671363979433663,0.0,-0.40111592941580215,-1.063016335143877,-0.6634790207842363,0.42292268471313765,-0.791277432690151,-1.6279188156283337,0.0,3.361008338392313,-0.7150626436736536,-0.4036667066200578,-0.7117627935513625,-0.35769897106162746,0.0,0.0,0.0,-0.31156568987950567,-0.003780197105920471,-0.0011053139009427637,-0.009572059647763611,-0.02647812101441392,90.66051438475411,13.012138909914329,-0.5807110041079037,-2.1901254028790462,1.9416028342652694,6.593955325362042
308,5889.175350519964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8188591281131345,1.6198796173073395,-0.4591929094675095,-0.5073125103095267,0.40870789092704285,0.41215988271939985,-0.2585423366545502,-0.6277837556129477,0.0,-0.880031056092678,0.536273649576005,-0.30820612365013217,-0.5254924217545126,-0.10836684406938207,0.2404502378412063,-0.6055433538057305,-1.2885851113482243,0.0,-2.067101074716969,0.0,-0.40112322576409276,-1.0630291726486796,-0.6634928111351862,0.42292096962582654,-0.7912717033477281,-1.6279264489814322,0.0,3.361003142641272,-0.7150543885060993,-0.4036663530899008,-0.7117584482360338,-0.35770051318833596,0.0,0.0,0.0,-0.3115670140832933,-0.003780181493580083,-0.0011053083837897525,-0.009543038464154965,-0.026422233449155792,90.87160872292388,13.045243544924515,-0.5826024998973518,-2.1846094082295844,1.9467449993383077,6.605312712169518
309,5889.174525378183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818860086248289,1.6198789715338282,-0.4591902339809138,-0.5073123195977637,0.40870804751982426,0.4121600427054369,-0.2585430831519119,-0.6277804498340495,0.0,-0.880031017618961,0.5362705302813412,-0.30820573988088584,-0.525491845034479,-0.10836679272261839,0.2404511622417036,-0.6055409385055518,-1.2885828689054317,0.0,-2.0670996913881177,0.0,-0.40111868910876447,-1.0630295068758586,-0.6634992247915033,0.4229189399587257,-0.7912636271454279,-1.6279265940365726,0.0,3.3610183121020496,-0.7150620700522391,-0.4036672078636519,-0.7117622415656922,-0.35770082886075805,0.0,0.0,0.0,-0.31156494993394057,-0.0037801790620787695,-0.0011053080447270397,-0.009560718596943078,-0.026454311676558314,90.71754942661467,13.038170699595563,-0.5864496795639305,-2.187086820452562,1.9446133945710038,6.600483276400146
310,5889.1737059900815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8188608371998214,1.6198822801846442,-0.45919304691313295,-0.5073119109332724,0.4087083606740212,0.4121606961370829,-0.25854324686551183,-0.6277836034456432,0.0,-0.8800338395102069,0.5362723409380497,-0.3082059434629997,-0.5254921722661563,-0.1083671068088094,0.24045071829702633,-0.6055430916662875,-1.2885850799896699,0.0,-2.067066930185191,0.0,-0.4011258244623908,-1.0630414181575016,-0.6635116621994628,0.4229174770436706,-0.7912588225340079,-1.6279337038605843,0.0,3.3610124421054275,-0.715053821507423,-0.40366682729340053,-0.7117579088376612,-0.35770225179800996,0.0,0.0,0.0,-0.3115663278676895,-0.003780164403154517,-0.0011053028377367724,-0.009532310659911121,-0.026399739594811834,90.92590852310306,13.069688635457073,-0.587948811863053,-2.1817443431744064,1.949581689986606,6.6114647250167256
311,5889.17264522693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8188623710558183,1.619882344364828,-0.45919019441574377,-0.5073115353308862,0.4087086718750216,0.4121611032775192,-0.2585443160039534,-0.6277799645009462,0.0,-0.8800345549401922,0.5362685952659068,-0.3082054654295403,-0.5254914888139653,-0.10836712893113894,0.24045185464444413,-0.6055404120012923,-1.288582648916908,0.0,-2.067055258967659,0.0,-0.40112170159141725,-1.0630453972637948,-0.6635242044716233,0.42291426516342,-0.7912463095791862,-1.6279361122748803,0.0,3.361031651515204,-0.7150619838956872,-0.4036678967822943,-0.7117618808074645,-0.3577031092192901,0.0,0.0,0.0,-0.3115638985092049,-0.0037801570522822607,-0.001105300940739866,-0.009548330022745596,-0.026427871377247402,90.77466848034834,13.069316800052492,-0.5936929992018407,-2.1835703972537956,1.9481203765632222,6.608072233176949
312,5889.171606474976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818863020108903,1.6198856779475914,-0.4591932126500771,-0.5073111446583168,0.40870896004409196,0.41216173251687416,-0.2585444075671784,-0.6277833916679139,0.0,-0.8800374092693224,0.5362706640172725,-0.308205714141805,-0.5254918488216277,-0.10836744404289252,0.2404513312876599,-0.6055427473168931,-1.2885850302491721,0.0,-2.0670230991512653,0.0,-0.4011291953349451,-1.0630570998174684,-0.6635359256741903,0.42291300246649677,-0.7912422835490207,-1.6279431190837008,0.0,3.3610244676537206,-0.7150530972424464,-0.4036674512583525,-0.7117572242443932,-0.3577044940391126,0.0,0.0,0.0,-0.3115654524080346,-0.0037801424337197795,-0.0011052957118918895,-0.009518475021502045,-0.026370695181229205,90.99586515544257,13.10129372110662,-0.5948200493936768,-2.178030976679314,1.9532561714083803,6.619434450407624
313,5889.168951338463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8188666920561043,1.6198891327691858,-0.4591906158877099,-0.5073100176574862,0.40870986828391725,0.41216315577607265,-0.2585465956460539,-0.627779627363612,0.0,-0.8800416181110705,0.5362653707730093,-0.3082050056374479,-0.5254908740342442,-0.10836781107714794,0.2404530376827557,-0.60553981787332,-1.2885826262864957,0.0,-2.066967319468355,0.0,-0.4011286899745338,-1.0630767913959147,-0.6635727686325458,0.4229053843515439,-0.7912134432136975,-1.6279552478248653,0.0,3.3610553748556926,-0.7150602605717624,-0.4036691363592813,-0.7117604021705537,-0.35770761245684624,0.0,0.0,0.0,-0.3115622302496246,-0.003780113512908903,-0.0011052868078354039,-0.00951986714417898,-0.0263682064207831,90.92061075497261,13.133390694649306,-0.6073508898838526,-2.1759663378013165,1.955629166400017,6.624367154853216
314,5889.121364288852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818930411242891,1.6199971132293958,-0.45920603601269155,-0.5072868827899308,0.4087276568694904,0.4121944374706839,-0.25857942351237223,-0.6277861191431178,0.0,-0.8801539430966595,0.5362255944850203,-0.30819963327945943,-0.525482616016756,-0.10837860994390794,0.24046830152673263,-0.6055382902733892,-1.288589577992718,0.0,-2.0656106062051496,0.0,-0.4012533765633222,-1.0635617960738204,-0.6643054681635036,0.42277410946898497,-0.7907295597042782,-1.6282507948419809,0.0,3.3613717495351785,-0.7150060005338156,-0.4036856990793297,-0.7117233116489255,-0.3577767069948813,0.0,0.0,0.0,-0.31154337996778714,-0.003779431555824531,-0.0011050639302502326,-0.009011472048757881,-0.025320955178731713,93.75769290036318,14.15861400099593,-0.8062754634433764,-2.0483278793897117,2.0805434308989086,6.896170398416505
315,5889.102394379189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.81895079573276,1.6200366792008298,-0.45922805072091827,-0.5072809398311549,0.40873671417351454,0.4122053904889616,-0.2585908108651696,-0.6277996199148275,0.0,-0.8801592767441689,0.5362285248572031,-0.308194009591435,-0.5254917916488233,-0.10838273826017282,0.2404698553210457,-0.6055585698264982,-1.2886106613876476,0.0,-2.064921893186196,0.0,-0.40132847248833414,-1.063799358693111,-0.6646026600596527,0.42273200619846013,-0.7905651664657601,-1.6284098572800008,0.0,3.36146237769774,-0.7149826186267225,-0.4036896887434346,-0.71171797313537,-0.35780587657137203,0.0,0.0,0.0,-0.311547642529472,-0.00377936051685784,-0.00110503893681556,-0.008865193850148062,-0.024998662226619638,94.45216824052021,14.529942736776142,-0.8867330297208028,-2.0045481893262322,2.1233250536255186,6.989339110036936
316,5889.090628389166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8189523474838247,1.6200382084413907,-0.4591709823678976,-0.5072664563485454,0.4087230585153773,0.4121994693724243,-0.2585968276159824,-0.6277725907555183,0.0,-0.8802856500097576,0.5361585783604956,-0.3082123862940061,-0.5254429869921464,-0.10838598234969132,0.24048530273491314,-0.6054882858780755,-1.2885459360616456,0.0,-2.0652370661059956,0.0,-0.4013009717498934,-1.0637048148076915,-0.6646938372374385,0.42267567639093573,-0.7904008606878338,-1.6283606933969872,0.0,3.3617155251956765,-0.715030281204184,-0.4037149598162277,-0.7117099338644806,-0.357825894332199,0.0,0.0,0.0,-0.31151485255937156,-0.0037786007695075575,-0.0011048010731518508,-0.008737831714856936,-0.02475967666506307,95.00109977731526,14.809184197902905,-0.9442534051478315,-1.9729018800893856,2.1566422964619543,7.0602383720840045
317,5889.0861263875295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818998524583194,1.62012654667701,-0.4593967238902966,-0.5072955598617641,0.40878541165611426,0.4122441384314387,-0.25859950926759073,-0.6278830285087814,0.0,-0.8799357194939457,0.5363774957559783,-0.3081461925505833,-0.5256130484751783,-0.10838708679275115,0.24044339280086904,-0.6057441380672861,-1.2887861681962345,0.0,-2.062600087224449,0.0,-0.40159435387861064,-1.064569837178507,-0.6651617079440203,0.42273958430799924,-0.7904944783557583,-1.6289298454045422,0.0,3.3611202753372504,-0.7148093627958323,-0.40364827341724796,-0.7117105940996903,-0.3578288097694967,0.0,0.0,0.0,-0.31162222138541146,-0.0037806488152760235,-0.001105433904682512,-0.008737390736844914,-0.024631090337085354,95.1526649015024,14.948146597374473,-0.9732913575208786,-1.9505609641921242,2.1709748795653336,7.096629074823564
318,5889.059665165369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819005118488224,1.6201354938823262,-0.459299194719581,-0.5072711625745029,0.4087638716485329,0.4122383113089939,-0.2586126897191826,-0.6278287202618426,0.0,-0.880174821421082,0.5362566021337237,-0.30817846648161373,-0.525528620721088,-0.10839112893700499,0.24046990302653792,-0.6056201222756894,-1.2886742369703008,0.0,-2.0629908476937615,0.0,-0.40157921441266115,-1.0644626324272424,-0.6654168193087122,0.4226309627311611,-0.7901730769307382,-1.6289298737313793,0.0,3.3616013306675367,-0.7148864054474156,-0.4036969936381249,-0.7116980993447577,-0.3578694450060613,0.0,0.0,0.0,-0.31156731269748167,-0.003779198770141353,-0.0011049799812877026,-0.0084543076695876,-0.02408021272835937,96.39197993274959,15.5895125221649,-1.0987205655257872,-1.8753838655686101,2.2484171942563576,7.262418896395957
319,5889.057916515939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818977850356878,1.6200847505796063,-0.459181188069548,-0.5072568861852993,0.40873153609822827,0.412213428623347,-0.25861054569599956,-0.6277631275045245,0.0,-0.8803570290115471,0.5361457946929834,-0.3082111713443155,-0.5254414601594677,-0.10839052828595344,0.24048990964216072,-0.6054863251443214,-1.2885458590418402,0.0,-2.064256628391965,0.0,-0.4014658660646628,-1.0640476413403455,-0.6652674193497754,0.4225870880552296,-0.7900965383749934,-1.628738259303823,0.0,3.3619992276524777,-0.7150146532800159,-0.4037423696310129,-0.7117108689758378,-0.35787917789155055,0.0,0.0,0.0,-0.31151326976007954,-0.0037780713055579253,-0.0011046342829892962,-0.00843051243623838,-0.024073114240042333,96.1901573675342,15.6901024466904,-1.1181361247633266,-1.8675591465210495,2.260445648341838,7.285463940250059
320,5889.028680002136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819023692820116,1.6201744327150982,-0.4591657450073816,-0.5072254671086701,0.40873514985993137,0.412229900530924,-0.25863787420695905,-0.6277587857431863,0.0,-0.8805455880876517,0.5360814733957991,-0.30821869097191446,-0.5254016822487567,-0.10840446760620442,0.24050772862566877,-0.6054473602283676,-1.2885124313553555,0.0,-2.0631123027954246,0.0,-0.4016525286219199,-1.0644652468953557,-0.6661353206664964,0.4224331826297554,-0.7895344458021967,-1.6291505714091608,0.0,3.3624632067191658,-0.7149812240197138,-0.4037874479941703,-0.7116728120305545,-0.35796814336022886,0.0,0.0,0.0,-0.3114852371432614,-0.0037768268633432294,-0.0011042392523068927,-0.007847272266503145,-0.022830921380786986,98.9018369953952,17.11346689778314,-1.3806911088778162,-1.6918060095728424,2.43367425959983,7.661284728860582
321,5889.018503188035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8190119837246552,1.6201528695754288,-0.4592259310308093,-0.5072442110769081,0.40874587690544034,0.4122334963959657,-0.2586245977340997,-0.6277830299091633,0.0,-0.8803775468268838,0.5361646148374614,-0.30820384412576135,-0.5254613687336934,-0.10839727660836677,0.24048818569133407,-0.6055281572814326,-1.2885903573726858,0.0,-2.0628775792014653,0.0,-0.40165565707612777,-1.0644790863891462,-0.6658844327743206,0.42251368060521677,-0.7898008635916819,-1.629096130999818,0.0,3.362142946012978,-0.71493920785878,-0.40375633101531533,-0.7116893291753155,-0.3579349663231179,0.0,0.0,0.0,-0.3115283427759198,-0.0037778807462279895,-0.0011045684669221858,-0.008071324024020884,-0.023278508728429313,97.90685462280038,16.591707725299212,-1.2729144738033988,-1.7520044806414303,2.3719183369648875,7.528627326443434
322,5889.011251625345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8190198912137308,1.6201684735276318,-0.45921460445462114,-0.5072367767557412,0.40874420619765967,0.4122344594515676,-0.2586304198081187,-0.6277790666133934,0.0,-0.8804323991603885,0.5361405476167025,-0.3082089708564368,-0.525445133958637,-0.10840125829215529,0.24049421224614642,-0.6055090733827466,-1.2885715343757609,0.0,-2.062703144384174,0.0,-0.4016917589491523,-1.0645496265186856,-0.6660652209211608,0.42247646699347347,-0.7896738534251114,-1.629186701696007,0.0,3.362253274624655,-0.7149368127780974,-0.4037685436696492,-0.7116795960291645,-0.35795383460641156,0.0,0.0,0.0,-0.31151932199890625,-0.0037775368007496703,-0.001104459425399031,-0.007941079165603148,-0.02300138843446852,98.48812232087727,16.917259089964308,-1.3311518151767443,-1.7116109179348937,2.41181160999214,7.615087728958406
323,5889.00014846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819027369480736,1.6201826251546938,-0.45923149971853944,-0.5072364140830701,0.4087488697986286,0.4122385957048421,-0.2586319198862467,-0.6277848788192255,0.0,-0.8804255346246255,0.5361520659628048,-0.3082077181947971,-0.5254543752153636,-0.10840358506786439,0.24049236699969337,-0.6055254172095488,-1.2885874205424488,0.0,-2.0622275731309467,0.0,-0.4017641129437439,-1.0646888913912351,-0.666247785746465,0.4224589053221677,-0.7896099686122654,-1.6293406956842755,0.0,3.3622556307543037,-0.7149032382191265,-0.40377219912338175,-0.7116727156782537,-0.3579673704119913,0.0,0.0,0.0,-0.31153088882766,-0.0037775773130327896,-0.0011044695702866702,-0.007834146138642185,-0.022752321389019215,98.95957545914362,17.215729703218557,-1.3711237651616648,-1.6707172966305044,2.4504932854972035,7.699765182806772
324,5888.932629924258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819044618506722,1.62020191359008,-0.45934871178069203,-0.5072715409614272,0.4087830569198127,0.4122549962354382,-0.2586205124404907,-0.6277941063353376,0.0,-0.8802657371441733,0.5362906342202506,-0.30819278261383837,-0.5255481236107423,-0.108405156434966,0.24046256382081307,-0.6056537038791687,-1.2887107236329363,0.0,-2.0595971150401446,0.0,-0.40220626402561455,-1.0653874060378947,-0.6670652714152671,0.422451327463722,-0.7895726264443462,-1.6304532720951939,0.0,3.362060265574443,-0.7146743738209683,-0.40379053160511647,-0.7116568231410676,-0.3580109919991224,0.0,0.0,0.0,-0.3116456680039516,-0.0037786010877976545,-0.0011047794089528106,-0.0073013258066869455,-0.02143791985487832,101.28117386636391,18.800088266044423,-1.4798136760677487,-1.4277828761302662,2.674034254462118,8.191615285346442
325,5888.925717114374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8190429710781686,1.6202002515834502,-0.45932060813715575,-0.5072673401143097,0.40877722140197265,0.41225084529359834,-0.2586234395298676,-0.6277797902981838,0.0,-0.8803355717165428,0.5362608362990089,-0.30820053522325497,-0.5255233503325751,-0.10840560073945704,0.2404687005166402,-0.6056183185658266,-1.2886772055871547,0.0,-2.0598359490733595,0.0,-0.40220237203472736,-1.0653350916396442,-0.6671278054414063,0.42243641426666295,-0.7895057806745682,-1.6304888685601393,0.0,3.362192707196709,-0.7146955579882747,-0.4038050616522525,-0.7116529353353328,-0.35802190959759117,0.0,0.0,0.0,-0.3116313784472175,-0.003778157221941623,-0.001104641831652307,-0.0072187430639393535,-0.021269267880018736,101.63003859408416,19.000990169503964,-1.5058321046241254,-1.4011171718266962,2.700612593546658,8.248914330138275
326,5888.902637884361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8190086766538065,1.6201506764151716,-0.4592138021712682,-0.507261288278161,0.40874999484831787,0.412222581889576,-0.2586209490857683,-0.6277250814533792,0.0,-0.880537840092841,0.5361782706170126,-0.30822496331278837,-0.5254404060701653,-0.1083996940468994,0.24048081927635323,-0.6054977527278574,-1.288560911450874,0.0,-2.0615737767391944,0.0,-0.4021029933788962,-1.0648702184248462,-0.667025544165477,0.4224756296152964,-0.7894920264724332,-1.6304521003071981,0.0,3.3626445684135757,-0.7148108395424053,-0.40385023232474754,-0.7116582692397028,-0.35804225125467026,0.0,0.0,0.0,-0.311584177294168,-0.0037768003456057535,-0.0011042285483855198,-0.0070885408672278615,-0.02101803420556506,102.10303940559612,19.309851444360138,-1.4827079099686835,-1.3475435398158961,2.7535596827286923,8.36237375944975
327,5888.8990670438125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8190102713943253,1.6201559623148685,-0.45921023723442866,-0.5072580854560996,0.40874893429378556,0.4122229431089598,-0.2586220828806469,-0.6277222803167902,0.0,-0.8805579229657808,0.5361745486339898,-0.3082259822277024,-0.5254358012539107,-0.10840070957922758,0.24048129553878464,-0.6054932124922751,-1.288557448998298,0.0,-2.061489047907412,0.0,-0.4021261366026448,-1.0648931836496625,-0.6671177511226651,0.4224651672968854,-0.7894403643099343,-1.630503748265853,0.0,3.362703442082175,-0.7148056143885182,-0.4038578658382332,-0.7116546026215181,-0.3580525822092572,0.0,0.0,0.0,-0.3115830490583426,-0.003776656466329859,-0.001104183565363185,-0.00701460912356324,-0.020856151038277187,102.42872212549621,19.5012546781982,-1.5056200010224283,-1.32112679157083,2.7790570777459638,8.41781033132831
328,5888.8967239312415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8190082940520726,1.620154714781454,-0.4592249061422212,-0.5072591850713509,0.4087506796868752,0.41222406044363796,-0.258619209924861,-0.6277291992852029,0.0,-0.8805198214615946,0.5361941201416601,-0.308221255435655,-0.5254492119128884,-0.10840018116269468,0.24047625496173802,-0.6055137873667943,-1.2885771788082592,0.0,-2.06140383220138,0.0,-0.40213045201044373,-1.0649006051315615,-0.6670927296281831,0.42248057338318806,-0.7894783409650511,-1.6304829732679291,0.0,3.362659078808216,-0.7147949949790314,-0.4038528883176521,-0.7116575425563657,-0.35805033535853487,0.0,0.0,0.0,-0.3115916087887368,-0.0037768754769648217,-0.0011042522324578718,-0.007041493349973722,-0.020906911912561162,102.31676543778826,19.4398586908697,-1.4875458459385285,-1.3268502945330563,2.7727821888068673,8.404457060447323
