Iteration,LL,asc_carD,b_carD_age_gr_under25,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under25,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under25,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under25,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under25,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_vgvi,g_bike_stressLink,g_walk_speed
61,5841.802169626955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7879039684265567,1.602438229635935,-0.42355391424675415,-0.5006579277135444,0.4027636448164249,0.40340751450116036,-0.2666878367287201,-0.6151686583414914,0.0,-0.883378541780104,0.5523412485028613,-0.30552285305690957,-0.517597060784751,-0.11523256146861766,0.24380427719950656,-0.6091481453805617,-1.3276550422328568,0.0,-2.100350596340198,0.0,-0.3910311390498379,-1.2257745818628751,-0.6736426644483093,0.4278163532035796,-0.7466289714178483,-1.7551567866132847,0.0,3.397704323588203,-0.6821128884120077,-0.38400550704827,-0.661549673730041,-0.3311732617494563,0.0,0.0,0.0,-0.28131023305924363,-0.003749830259216694,-0.0010937175777410845,-0.1128202453034689,-0.07033886387267504,-0.3814493290263167,0.15874245139465368,2.99144434018007
62,5841.1563400901205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.768814028104115,1.601246277842205,-0.41715994089457153,-0.4768097326911412,0.406132149872082,0.4126426910691856,-0.2991145949955443,-0.6029455577890719,0.0,-0.8825395006267066,0.5636554939538491,-0.30957683082623555,-0.520227468141929,-0.12342674906538835,0.2421302441785581,-0.6156883370808991,-1.3476868688253485,0.0,-2.059563216449619,0.0,-0.36946674057005974,-1.3864849486798967,-0.6777441621733972,0.4465754098581036,-0.7739589860970089,-1.8836064880001337,0.0,3.396518610010271,-0.6915172763571962,-0.3942749289500949,-0.6754018813349901,-0.3357761090677839,0.0,0.0,0.0,-0.2786006858917516,-0.0037591120098596238,-0.001092735822358483,-0.10981179037395543,-0.06925863768670437,-0.5285313817191235,0.3651962180677546,3.0499914155680807
63,5839.421040732726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.795658207748564,1.6079163837234502,-0.44777664414320667,-0.4786536922637345,0.419217616536554,0.4277304294520444,-0.30639521922953816,-0.5977674084604403,0.0,-0.8828731883254287,0.5462466626796332,-0.3142216813627451,-0.5296817907955009,-0.11947963804005418,0.24541389567936456,-0.6114695140957208,-1.3131704335378012,0.0,-2.0401635254035537,0.0,-0.36267233789659936,-1.2982268703539457,-0.6669578724249219,0.4639734180222015,-0.8166057781380704,-1.7608596559214558,0.0,3.3997471775213257,-0.6873061657488925,-0.38864583964542465,-0.6661669129556719,-0.3361704221251295,0.0,0.0,0.0,-0.27477325948021875,-0.0037443964140894516,-0.0010900460503650913,-0.11683581819192322,-0.06949178576714071,-0.5263666023917781,0.35023894069978406,3.0556530344799566
64,5838.281259623856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8126221920436087,1.6070486923756173,-0.46480736590526456,-0.496618862887111,0.42548702111620035,0.42508858985174885,-0.2961052197787097,-0.6026413690314292,0.0,-0.8833410292615826,0.5314632690386172,-0.31418784001240296,-0.5291399595424732,-0.11401799873858379,0.24600609515222863,-0.6069640699657155,-1.2904629955978089,0.0,-2.0233849356944655,0.0,-0.36935472269204467,-1.2171440075921565,-0.6618862844810783,0.46531883439173227,-0.826954227416824,-1.6572508439519702,0.0,3.4028189395636645,-0.68048458668148,-0.3813240909843028,-0.6520434703601035,-0.3360199037360265,0.0,0.0,0.0,-0.2753139847466596,-0.0037371207289385176,-0.0010906199428172734,-0.11784034574509554,-0.06915091341877277,-0.571494074232476,0.43876624934841496,3.104365681142158
65,5837.328824468764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.834223230628177,1.6066546336738252,-0.4681336481028299,-0.5326428965303989,0.4222449805245643,0.4072407683693672,-0.2512448685829537,-0.6188075704593532,0.0,-0.886583150568496,0.522793897211855,-0.3069039653656857,-0.521759246566694,-0.10437571229223412,0.24832034209281417,-0.5996587434778526,-1.2736399306036492,0.0,-2.0342052654109612,0.0,-0.3932523322440176,-1.0370872763691625,-0.6554192491952338,0.4372055263871597,-0.7830721032349612,-1.5078384226378672,0.0,3.4042865050588493,-0.6677701020619689,-0.36775178795495217,-0.6318101776207864,-0.3317249802485686,0.0,0.0,0.0,-0.2793440301147309,-0.0037265271901289906,-0.0010916768928505665,-0.1130084252150589,-0.0687137970921991,-0.5407895894330598,0.48874521900150925,3.1646110825677822
66,5836.807749702199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.839548584764722,1.6127657675171354,-0.4658413959057716,-0.5323523329743165,0.4194492449575332,0.4092476625242964,-0.2413383914279828,-0.621915667012799,0.0,-0.886178335120359,0.5278151182897705,-0.3060537653340959,-0.5224680611756858,-0.10416683297856634,0.24899455931889072,-0.6001373791722396,-1.2771749112117021,0.0,-2.0135337307566568,0.0,-0.39316916397206725,-1.0004658000046132,-0.6507927370571961,0.43217437382452023,-0.7719618030445916,-1.5143787221251994,0.0,3.4032772751711358,-0.6624202534645923,-0.36560497942653536,-0.6331707794475,-0.32941987870373335,0.0,0.0,0.0,-0.2801439306078349,-0.003727582286240109,-0.0010919560952727591,-0.11050717499694757,-0.06789573939162065,-0.576813789015018,0.601378544883483,3.2277073671105296
67,5835.509319805304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.840277658899112,1.6187461213066265,-0.4606084571129572,-0.5240420745881597,0.41432374080723755,0.4143192429152211,-0.23565101429620167,-0.623117250987187,0.0,-0.8840467565872147,0.5321441494053836,-0.30696612491227704,-0.5257172315762734,-0.10499533159887717,0.2486068047081761,-0.6006418658958573,-1.282208673185322,0.0,-1.9677221258622493,0.0,-0.39382878692176926,-0.9695213295934734,-0.6485714370466179,0.4288830731966974,-0.7568591576365059,-1.550696848164334,0.0,3.4006737165380643,-0.65738596035676,-0.3640485756011276,-0.6361777798621643,-0.3269169147983246,0.0,0.0,0.0,-0.280574348339783,-0.003724508966304598,-0.0010908328381409196,-0.1069736210648121,-0.06644373778891562,-0.6102222900854859,0.7769806814067053,3.339421254889918
68,5835.284254935119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8388253503325767,1.621352743140737,-0.4585291745312013,-0.518053649968052,0.4114922058442648,0.4173992762236251,-0.23575706494754234,-0.623641046571655,0.0,-0.8829605658613485,0.5341870214333336,-0.307531864551827,-0.5271059803929986,-0.10571040033108271,0.248236655840805,-0.601258338312668,-1.2847952215054728,0.0,-1.9402881069006652,0.0,-0.3930386386281142,-0.9610216315053592,-0.6474649014415229,0.42911571469520104,-0.7540767896414774,-1.5727591223592434,0.0,3.399540435449219,-0.6551418799775857,-0.3637853600821167,-0.6387417231628518,-0.325547910006378,0.0,0.0,0.0,-0.2807088630828391,-0.0037244396005155856,-0.0010905419158156388,-0.10605452837164465,-0.0656896450224814,-0.6250225245409284,0.8667541119672166,3.399203128795904
69,5834.603648022947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8286136977218423,1.6242485218760436,-0.4503787278036226,-0.49969007714757174,0.403118229629263,0.4244323291748402,-0.24167566702078308,-0.6225335765329636,0.0,-0.8801635891461117,0.5382105422899526,-0.30932520997425617,-0.5306195313095032,-0.10816641657118863,0.24682997164100542,-0.6029272690063513,-1.2921197795871764,0.0,-1.8898670473759411,0.0,-0.39127438115393276,-0.9635016287928717,-0.6454167539173878,0.43293328299254796,-0.7448193640541125,-1.6345899950053253,0.0,3.3953516031451505,-0.6527480385795361,-0.36482713157347,-0.6466444961178696,-0.3221743492647387,0.0,0.0,0.0,-0.2804499290579925,-0.003721766498773418,-0.0010887441346215908,-0.10330100472493377,-0.06426370122412742,-0.5864184715942076,0.9865084697772323,3.512194627266934
70,5834.103843758826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8150414242699036,1.616563167936307,-0.44778722986610947,-0.49454752161726695,0.3988759904472602,0.4217240576083961,-0.2524793962912678,-0.6208766189845096,0.0,-0.8842572533025078,0.5341804492595834,-0.30898564762352704,-0.5279987180957462,-0.10826267090505183,0.24669945313012695,-0.6015850488546095,-1.2894951642206218,0.0,-1.887277600230651,0.0,-0.39272123676726495,-0.981968847104339,-0.6520079762444531,0.4364707665501925,-0.749345625966329,-1.6330436764058276,0.0,3.392399226561998,-0.6569406319780948,-0.3653344911095053,-0.6447179451371478,-0.32156382738630934,0.0,0.0,0.0,-0.27795190579010637,-0.003698623069556701,-0.0010812125262541549,-0.09689679151639283,-0.06335032159941187,-0.5078564846716218,1.0358285656426718,3.596989462313669
71,5833.868297291212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8064270367429702,1.606523901856012,-0.45083218037303724,-0.4989551258757644,0.39905770961111725,0.4172598273084813,-0.2619008665981253,-0.6194025492406372,0.0,-0.8894239177412557,0.5256323606836449,-0.30734686553532736,-0.5219143232744056,-0.10582962453323833,0.2468566293242185,-0.5987787136918914,-1.2784563121442438,0.0,-1.8918971150011838,0.0,-0.40091983414947424,-0.9926139147324603,-0.6569757418380708,0.4445871530138843,-0.7591976876644259,-1.576464396413378,0.0,3.3821227970762173,-0.6576490123356253,-0.3644058002818169,-0.6355563669884967,-0.32025062615747657,0.0,0.0,0.0,-0.27441364832520776,-0.003676495588027257,-0.001075131809609952,-0.08314089837186585,-0.061278575274530546,-0.36110591334749287,1.1474165419824804,3.7725401771715052
72,5833.388981528255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.806909439589646,1.6077332319227127,-0.46056584655766164,-0.4998822287914645,0.403192001549314,0.4215705531366224,-0.26998414741742244,-0.6189074240870239,0.0,-0.8855342084224896,0.5282742250541287,-0.30834047288259153,-0.5202349302232461,-0.10728142809659404,0.24493157029055213,-0.6016844365302141,-1.2793222098860413,0.0,-1.9052153671625192,0.0,-0.3957612688595272,-1.036014631814565,-0.6609266806431289,0.45162148462436336,-0.808265479503199,-1.5930266223020748,0.0,3.3799259360353835,-0.6508938000744201,-0.36590495138390544,-0.6367897413564796,-0.32109128767406464,0.0,0.0,0.0,-0.27484295923304836,-0.0037121505583389714,-0.0010857672288469048,-0.08053709303648628,-0.06076412702929533,-0.28690901763500565,1.1598485571986428,3.8383333422155657
73,5833.222930560993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8145974842351587,1.6105038185752936,-0.4635266939376853,-0.5066817270683152,0.406580288189096,0.42077707993986824,-0.2622197125389927,-0.6191368336198225,0.0,-0.8877085927565943,0.5309607557143997,-0.3089072941824451,-0.5232602128603615,-0.10761459909947471,0.24789234677980476,-0.6026389030433685,-1.2807615360234323,0.0,-1.9143214028417976,0.0,-0.3914014922997854,-1.0472742300140656,-0.659467237991922,0.4515931942298465,-0.8215130965235022,-1.6043691654594563,0.0,3.382382389651019,-0.6477698756972858,-0.3633950928398564,-0.6325978482212127,-0.323366458374146,0.0,0.0,0.0,-0.274287415452633,-0.003707274763338363,-0.0010839421333223638,-0.07358871859046844,-0.05980374645851611,-0.1742150373327151,1.19922167451035,3.9468739622713627
74,5833.045068681322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.829538052694162,1.616755172223269,-0.4633542882487397,-0.513859656355294,0.41142527918401794,0.41915564190504984,-0.24658994131261808,-0.6222048901240603,0.0,-0.8894201601947226,0.532150986964743,-0.31028856836680696,-0.5272793948234477,-0.10731981033148386,0.25163923938158633,-0.6026834388176397,-1.2842345208948571,0.0,-1.9178048848691285,0.0,-0.3848022360013715,-1.050016975421186,-0.6507230421477209,0.4515494425903375,-0.8116793177305094,-1.6342615456683798,0.0,3.3887679083945,-0.6506362150458208,-0.36191078589776776,-0.6300810728493877,-0.32631402136217813,0.0,0.0,0.0,-0.274242778855509,-0.00370069882628712,-0.0010819813309050476,-0.07235842863052507,-0.05941052562615493,-0.11711673117906325,1.2077299155722516,3.9989237190863762
75,5832.991686908592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.830809549535791,1.616539525281421,-0.4617971857048057,-0.5130022169126677,0.41302068339873577,0.41791308631688884,-0.24594101246039196,-0.6232293611771131,0.0,-0.8884381364791996,0.5315725370983867,-0.31078367579918775,-0.5248106969393896,-0.10747739714230414,0.248807369970488,-0.6010222351880872,-1.28582279136007,0.0,-1.9200995025334573,0.0,-0.383579318012101,-1.061474493407797,-0.646464637375999,0.4542155782005959,-0.795839146115496,-1.6332030301720293,0.0,3.3858148203677527,-0.6526646079424906,-0.36255767170632947,-0.6287580624358238,-0.32606966427270506,0.0,0.0,0.0,-0.27342160196219195,-0.003703183348325829,-0.0010829903277340001,-0.0693577554340448,-0.05868044373798275,-0.05982432373749974,1.2481384126701696,4.068102339921589
76,5832.934099817281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8263039777722017,1.61444745315791,-0.4593794694659551,-0.5101821489745091,0.4125200152654896,0.41614087391041926,-0.24970292287565388,-0.6229558355482072,0.0,-0.8884259513485149,0.532728634056179,-0.3097592541759671,-0.523032748576307,-0.10827244760744972,0.24680315452995083,-0.6003359494205442,-1.288614680284254,0.0,-1.9199661526848248,0.0,-0.38334030364923644,-1.0692056509954515,-0.644997869376376,0.45294446630631635,-0.7746367482121151,-1.6272590728727232,0.0,3.3828732409597273,-0.653376799373854,-0.36234029927890765,-0.628321842649804,-0.32516744259614305,0.0,0.0,0.0,-0.2724728798590959,-0.0037021697812510356,-0.0010825135437626916,-0.06721589986652053,-0.05810818838159487,-0.013297184692942096,1.2936025985104322,4.133388395203271
77,5832.88467969708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8208103917873832,1.6128747712389804,-0.45826671347999987,-0.5072265985741544,0.4106346789006089,0.4164533288844874,-0.2563831423229704,-0.6224946698158967,0.0,-0.8899209733116065,0.5316006522661938,-0.30850908829888657,-0.5217341457184426,-0.10770574176967607,0.24697641110631435,-0.6006483453611687,-1.2878440120078396,0.0,-1.9134928199262586,0.0,-0.38713803182095896,-1.0630887544654446,-0.6484799356641889,0.4503737357397758,-0.7662470144219868,-1.6217688647432433,0.0,3.3788543824150734,-0.6530323823583275,-0.36157873586287953,-0.6283822932257844,-0.32290090907630875,0.0,0.0,0.0,-0.2719411942337132,-0.0036931619730581912,-0.0010796734377280064,-0.06661771070106369,-0.057627928034328264,8.484101359740315E-4,1.3366078821862264,4.176957219584647
78,5832.8592895087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.806854907914348,1.6094723212578375,-0.45663010853178887,-0.5001921753696457,0.4033156040087605,0.4190100885288476,-0.2704461534334504,-0.6190738043966595,0.0,-0.894666144247299,0.5302881186377351,-0.3064556581870555,-0.5219940680583146,-0.10674859847688896,0.248253611917756,-0.601854160694739,-1.2841705020998657,0.0,-1.8885979388799874,0.0,-0.3963907051205836,-1.0313068170498445,-0.6608843638306647,0.4422480144120808,-0.7607818359422985,-1.6095477185668656,0.0,3.3713906146588823,-0.6476513417625329,-0.3577580961171937,-0.6277411493620509,-0.31782703214491625,0.0,0.0,0.0,-0.2709911237639305,-0.0036614913216081344,-0.0010694328447775903,-0.06430303528250383,-0.056222557298579744,0.03369222505261006,1.4874694160164315,4.320219098916937
79,5832.821668506879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8135967659442627,1.611062686800577,-0.45802202299078726,-0.5043986459322258,0.4053141369220238,0.4189676376556894,-0.26243730098242796,-0.6189814846545815,0.0,-0.893381321103501,0.530217792653583,-0.30807295371344195,-0.5235322083160701,-0.10680348618182874,0.24836776940019045,-0.6012531922694512,-1.283099595441429,0.0,-1.894265650183958,0.0,-0.39439000701499954,-1.03323617234534,-0.6586573519904214,0.4446432821373387,-0.7705594143066211,-1.6121172224682965,0.0,3.3738822297167177,-0.6471173528956333,-0.35787546137382387,-0.6259664368935279,-0.31996911542307893,0.0,0.0,0.0,-0.27132527040653426,-0.0036676277634085986,-0.0010715717606805445,-0.06341579680464822,-0.056272756840109406,0.05136733999924978,1.4777342363104058,4.32560033413755
80,5832.81172512713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8189302144088186,1.6119539732358918,-0.45881659379874473,-0.5069389685442042,0.406958352953125,0.4189095771283343,-0.25566676683109,-0.619406709764808,0.0,-0.8912245372735808,0.5300977876397606,-0.3096787595616931,-0.5237835801217987,-0.10722896276609566,0.24709239966845875,-0.5999355911077641,-1.2821734141903913,0.0,-1.8975783416718082,0.0,-0.39176106796031035,-1.0373478224569441,-0.6544112875002136,0.4495221650216069,-0.779351193279062,-1.6097074357339034,0.0,3.3754520993115795,-0.6472334871207048,-0.35901420764268577,-0.6250240041109614,-0.3217559385211498,0.0,0.0,0.0,-0.2715365877670921,-0.00367772314675378,-0.0010749768298423331,-0.06383601104810462,-0.05641632561872526,0.04562504001408404,1.472764294084047,4.318760987077875
81,5832.807303724678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8212455640469334,1.6125493070328951,-0.45937170015213524,-0.5082438296213904,0.4078878694356652,0.4189832458414023,-0.2530599022998128,-0.620374269493481,0.0,-0.891658969259164,0.5297086931435101,-0.30990303663796503,-0.5236528479736904,-0.10719048053381504,0.2481233369662959,-0.5998179712250068,-1.2816535973962697,0.0,-1.8956065539196203,0.0,-0.3903099885757759,-1.0405207895741193,-0.6516636177798878,0.45255754719583663,-0.7856407746563958,-1.609447205287484,0.0,3.374581062091713,-0.6467755649670215,-0.3590609103241447,-0.6239367156976494,-0.32196798700918594,0.0,0.0,0.0,-0.27102411853638714,-0.0036770343430969693,-0.0010748325291649453,-0.06268186421903094,-0.0559396931243754,0.06596623026554269,1.516226279273655,4.368951497162006
82,5832.755480693898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8231022103485492,1.612795876390505,-0.45986483483537477,-0.5095765056558877,0.40853012301754166,0.4191703105086447,-0.2489623395446373,-0.6218927573549565,0.0,-0.8938803822226008,0.5295456459704694,-0.3101268108713739,-0.5233366519382036,-0.10711246727615067,0.2506113708158687,-0.5998623709506543,-1.2811893189763623,0.0,-1.8812335839684071,0.0,-0.3873149585111493,-1.04388628748695,-0.6466962005613879,0.45734707153445614,-0.7998146254377491,-1.6059287082105294,0.0,3.371697234190368,-0.6438955106004506,-0.35805190333323894,-0.6207771361842677,-0.3218685999005939,0.0,0.0,0.0,-0.2695131498548787,-0.003666184183067311,-0.001071444641377687,-0.05927983354093405,-0.054307369980102986,0.1205340533318803,1.692358542215211,4.5515757495778715
83,5832.750050977654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.823382849878113,1.6127997896228028,-0.45993869244634306,-0.5097878779095053,0.4086553463490605,0.41917809060649863,-0.24816837260421062,-0.6222108095171588,0.0,-0.8943139651340465,0.5295114807712025,-0.31014503480085603,-0.5232505689515401,-0.10710039669983912,0.25115201863778974,-0.599900506070034,-1.2811316651311693,0.0,-1.8776118291420119,0.0,-0.38665693639287757,-1.0445680653960028,-0.6456202979072011,0.4582755676706315,-0.802633354598845,-1.6050870062914229,0.0,3.371194850599016,-0.6433366262514663,-0.35786307763685893,-0.6201856916220029,-0.3218577910227517,0.0,0.0,0.0,-0.26921539886379364,-0.0036640503406905485,-0.0010707781042657613,-0.058722376562744975,-0.05398298166748318,0.12868828157684448,1.7306609951775127,4.588776518700337
84,5832.692064658733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.822152919815692,1.612510823112347,-0.45970199093486325,-0.5094366226824285,0.4090012190627564,0.4185405586926313,-0.24885751032774855,-0.6230898398875908,0.0,-0.8953254406494108,0.5302622436407531,-0.30939358845553316,-0.5228570634252161,-0.10712432156942618,0.25260480375651334,-0.6007956962437938,-1.2828915802025405,0.0,-1.8728006453848836,0.0,-0.38494864016265556,-1.0493929965558058,-0.6440430841288431,0.45770005018608384,-0.8040918839929997,-1.6063747584951327,0.0,3.3720672864775456,-0.6435471339514336,-0.3578662337555746,-0.6207546522145618,-0.32192220925892884,0.0,0.0,0.0,-0.26905474772170807,-0.0036610227058939153,-0.0010696723727905797,-0.059572249097879997,-0.05396737532215263,0.10600969175674077,1.7582283236793517,4.5965928619068634
85,5832.660905142008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8188251761907432,1.6109998376260193,-0.45846427487236463,-0.5075801033010205,0.4082351396207049,0.41763759548687407,-0.25226903151317165,-0.6208956359467167,0.0,-0.8948067874281399,0.5311720190375194,-0.30970712089938696,-0.5228725395206087,-0.10703470972347713,0.24880616747856515,-0.5996863797299448,-1.2836654395200489,0.0,-1.8647928539968162,0.0,-0.3875672015495254,-1.043914503776248,-0.6489193410159474,0.45135332503542447,-0.7890304593867782,-1.6038290117225222,0.0,3.3721513990185725,-0.6430952953666762,-0.3565424677321778,-0.6199968350918516,-0.32175515630969415,0.0,0.0,0.0,-0.26962428049283105,-0.0036560171288082983,-0.0010681383334461797,-0.05974562086051487,-0.05386121362882495,0.09665843304619856,1.8041450040310416,4.626252462148036
86,5832.65818937114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819748139217421,1.6113377982950567,-0.45873671083679946,-0.5077879071806111,0.4085082044857439,0.4178136672608752,-0.2530617695127021,-0.6202564936606052,0.0,-0.8943842298819319,0.5303130621407075,-0.3097803743221504,-0.523083008374824,-0.10711769936117538,0.2483517347069699,-0.5995212462468242,-1.2825946064574703,0.0,-1.8647045926288706,0.0,-0.38868434209686525,-1.0417277891714947,-0.6501119833409255,0.45122292269762915,-0.7821892875916686,-1.6044888604925507,0.0,3.371259364659546,-0.6436391757899143,-0.3565009761685208,-0.6200122418258625,-0.32143412800378773,0.0,0.0,0.0,-0.26965108543653415,-0.003658302634426308,-0.0010689401017983026,-0.059734000003308065,-0.05383293665334667,0.09996861132056092,1.803315010417863,4.627636368419647
87,5832.656304214423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8208747519810453,1.612148455357844,-0.4593832464023635,-0.5083832759171676,0.4088564752762479,0.41811419450333337,-0.2543711874873974,-0.6199040827083915,0.0,-0.8944164920744722,0.5299194546091537,-0.3096393151651244,-0.523467985060613,-0.10723368808174251,0.24842892827011512,-0.5997662176694711,-1.2823381675654968,0.0,-1.8664309437525848,0.0,-0.38900288439270775,-1.0414874582177003,-0.6515537362164772,0.4510860697787012,-0.7750781030137336,-1.6084329554056942,0.0,3.3711611891561,-0.6443588939438806,-0.3562818186241815,-0.6201228616888164,-0.3210429065845339,0.0,0.0,0.0,-0.2695490263368735,-0.003660560964858436,-0.0010695943616017651,-0.05949926617598202,-0.05382000163625249,0.11015974572951458,1.7977642040801607,4.630406432625925
88,5832.655642885277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8208105191221,1.6122525459934194,-0.4594382768272956,-0.5084975921900484,0.4088525595947828,0.4181511825443501,-0.2545701758687243,-0.6201766960877529,0.0,-0.8945756438181749,0.5301577447642858,-0.30960157596510723,-0.5233869299430816,-0.10715191644856309,0.24843634011753,-0.5998098160312346,-1.2828777446683128,0.0,-1.866668677144339,0.0,-0.38854608098723425,-1.0436004005428552,-0.6514495999760523,0.45129099271855777,-0.7764981559851645,-1.6100217719421617,0.0,3.371369128508766,-0.6443926360502354,-0.3562941971467071,-0.6200655213339445,-0.32107836538670126,0.0,0.0,0.0,-0.2695112186329798,-0.0036600113620185466,-0.0010694150030075684,-0.0593744699214147,-0.05378074949828855,0.11320753077556568,1.8016699660386826,4.635959302403521
89,5832.654963090866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8204289064987407,1.61229127767531,-0.4594824760320578,-0.5088721325105495,0.408709342990461,0.418138213166736,-0.2551699216980863,-0.6205896582856762,0.0,-0.8950321040558069,0.5305115631277848,-0.3094221165487467,-0.5231716028504058,-0.10700859666463584,0.24862130480513434,-0.599938116374085,-1.2837818664250409,0.0,-1.8672645557080243,0.0,-0.38779521454776106,-1.0486117789844258,-0.6513183618317699,0.4517494589651612,-0.7795978101788721,-1.6130769678060146,0.0,3.371548609782647,-0.644361443315012,-0.3562535773262661,-0.6197614163530516,-0.32112359541455626,0.0,0.0,0.0,-0.26932972350439216,-0.0036585800567231893,-0.0010689543079507957,-0.05879518806131229,-0.05360308726338979,0.1286763561253384,1.8175438151514223,4.659921225410884
90,5832.654598555714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8203131259394363,1.612123693486391,-0.45933110255878024,-0.508640800169489,0.40863588051145044,0.4181130946329118,-0.2548709789141765,-0.6204308364161047,0.0,-0.8949104138435154,0.5304048446851138,-0.30949075770020834,-0.5231557215547564,-0.10704504576828375,0.2485423221344655,-0.5998488164060632,-1.2833876873004215,0.0,-1.8672990503194908,0.0,-0.38818421745821957,-1.0467427032668515,-0.6512447500176802,0.4515982136608423,-0.7793218643686095,-1.6110988795133159,0.0,3.371270528560491,-0.6442080082687648,-0.35626689292581043,-0.6197872159663179,-0.3211100855451542,0.0,0.0,0.0,-0.2693808050888412,-0.0036586685890438887,-0.0010689844618911094,-0.05890531350784947,-0.053642502639874245,0.1264806301616015,1.8129785553959668,4.654284461573663
91,5832.654410347776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820133037127986,1.6119108803390545,-0.45917524489750183,-0.5083621350927688,0.4085500254244499,0.4180946220803469,-0.2544348504359854,-0.6203076755551606,0.0,-0.8948200909733727,0.530309622917702,-0.3095547271775954,-0.5231527078829894,-0.1070996788274968,0.2485706489235445,-0.5997763960365879,-1.2829879703827571,0.0,-1.8671556161561385,0.0,-0.38852670731981304,-1.0447229424457871,-0.6510436057034537,0.4515187926699596,-0.7796101141712206,-1.6088126993562246,0.0,3.3709510974371972,-0.6439273192097581,-0.3562494041542037,-0.6197613935348656,-0.3210864481092028,0.0,0.0,0.0,-0.2693858200670172,-0.003658448817502913,-0.0010689204516594007,-0.05892789627324362,-0.053650050429932046,0.12656883974140817,1.8114168026518846,4.65255879425892
