Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
30,11551.876983029893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4045655600448426,0.0,1.83221555387428,-0.18454623225828382,-0.03114700198802442,1.3525546758382192,-0.4801050075351223,4.258463078111382,-0.08831040288443355,-0.4622959391611987,0.0,0.5241321105164618,0.0,-4.450374311261024,-0.8162767805278011,4.448622458657679,1.781690076679405,1.4617334806550186,0.666604156042558,-0.5589564242714569,7.3065146727540915,-1.9905402835832513,-8.196454267165926,0.5973767529633119,0.3770668033243286,-0.9441881841177275,-4.1030364765656655,0.7338259074383553,2.6754666246368206,0.0,-1.2097180650946695,-0.07190493869906367,-0.2507850515616863,6.219338338862736,-0.6794929552475715,-1.8343625834447288,0.6445784306720308,1.5434190403985233,0.3022751743699807,1.1500234348330873,0.7112009001265667,2.47703281612286,0.21389915063877452,-0.38827634685535517,0.17493643369902315,-0.3786328066843431,6.402038002110876,-0.3879486366947349,-0.8077220932461439,0.41768798682855884,1.3127362900340926,-0.0625986911767385,-0.3673531401726583,-0.08081399097044575,-0.12105521164804398,-0.09024403715121743,0.5071814166477429,3.7058086763957303,1.338727106410237,1.8585671725873598,0.07524436803107531,3.918640557453197,0.8063245113542944
31,11527.839961405076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3912876942833357,0.0,2.012784034425264,-0.1324314915495766,-0.003481702657981506,1.3375826629169405,-0.5126568311271035,4.137571168754196,-0.140869838258913,-0.39619800815185346,0.0,0.46958025773399686,0.0,-4.12045135842903,-1.1737121389915621,4.084665527068786,1.4953689045652934,1.0791136212023922,0.6096650078906147,-0.7721633641455267,7.241698960533108,-1.9861840837073645,-7.986650399615606,0.7168095413921344,0.38365730930672165,-0.9100753776570253,-3.9454785333758333,0.4110337113794475,2.549844784620579,0.0,-1.4624376349181183,-0.06884897580078365,-0.2722628252949081,6.13409384793759,-0.6934260486340045,-1.7847121739641114,0.6666158141272563,1.4687732411022019,0.3348917612213355,1.0841060802877795,0.892516074093889,2.398456676052741,0.21584612408421963,-0.28925686570511333,0.3070304077194904,-0.2955153977589777,6.344103392277687,-0.5666361829131402,-0.8607566152042332,0.38540542930474075,1.277014114456048,0.018303225278256494,-0.36569457431709007,-0.07969036293489089,-0.12430779384079789,-0.09062030307470995,0.4897767542028684,3.8094036176797155,1.3927694600982852,2.033933152956507,0.011148112473324506,3.9881485604573785,0.721052860272016
32,11496.830897142552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3801878833767092,0.0,1.8210699320042838,-0.1635681339021543,-0.05244052266702487,1.332673624454077,-0.47568001457258097,4.070932912134782,-0.10146718939696098,-0.5054850941618515,0.0,0.4895433303260766,0.0,-3.711084933188069,-1.626618626798292,3.596245109885298,1.0635300059723012,0.5585683085089042,0.6852321261016543,-1.0791421654278746,7.111362277464056,-1.8588915328862474,-7.5619863523868736,0.9762257969407924,0.22869643627049496,-0.7069844913379003,-3.7048541887627593,0.05285264377020865,2.395126816313726,0.0,-1.6799708288676627,-0.35816947439578195,-0.1768874193307492,5.9393085119041,-0.7000778238974388,-1.721646059442506,0.7246582533022452,1.3607622282068885,0.34658303657599027,0.9533345360383806,0.8232117594128282,2.351988994811829,0.18806658223925565,-0.3771688908062861,0.29441092716618816,-0.2760670288826957,6.42211395479111,-0.3531349973860787,-0.9330319487850193,0.4012416543380022,1.3007899055793843,0.09478219436696986,-0.3723627651981136,-0.08130559109933277,-0.12835764995799903,-0.09054995953362836,0.4680695481999533,3.895925287155652,1.4162493127041869,2.287904394500288,-0.03089689782853252,4.044452564587011,0.5794089615342155
33,11460.871927682485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.151199421900293,0.0,1.6484416761200302,-0.303299610216626,-0.2443209823474443,1.2387886174174043,-0.613367318360939,4.04201793894974,-0.05152748488792496,-0.30843455352036747,0.0,0.4821880576616985,0.0,-3.257477206125319,-2.223340199802821,2.929475722983295,0.5804716839164116,0.29883832912054425,0.5535738903526025,-1.0843631456922989,7.145188413896687,-1.6672657060301928,-6.701268076388028,1.3815081970229626,0.22888300826564914,-0.8017512517995685,-3.2860300545170795,-0.007482970311500178,2.095954448254043,0.0,-1.593935973742411,-0.9170050286135285,-0.3276984995595299,5.845969508194534,-0.7322751315394596,-1.692846737620936,0.7512925734782587,1.3071648079765728,0.23981618224233667,1.3714439683580566,0.5293117167252428,2.0517474356642733,-0.062089493547873575,-0.717788780299371,0.20313400162308012,-0.5932425274173846,6.288478216086945,-0.3540169935910236,-0.7769979383673425,0.39731405127484026,1.244915438779822,0.10566117648484806,-0.36717968426489367,-0.08109017764518497,-0.13010530563588882,-0.08941037297868792,0.4620146514252502,3.7211614301938836,1.2484746134237252,2.6698785050211535,0.1206790748907749,3.8342144030939656,0.6324623310756446
34,11443.733255768906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1278517123549003,0.0,1.408670901870968,-0.33780228450460176,-0.2537868627167295,1.227169928056694,-0.5799194775385377,3.918355646115107,-0.07736449058378639,-0.29553787403289544,0.0,0.5365612264402633,0.0,-3.091897121444746,-2.384968170964409,2.8031217378204905,0.4823099300624746,0.07900793676367526,0.34857051766432123,-1.163983668789279,7.169522876404537,-1.648872477148324,-6.228259337505739,1.4442092260263475,0.2442327012299913,-0.8233652097162558,-3.187256128443505,0.018042950427983737,1.9894243832237306,0.0,-1.5200434963711142,-1.0328826230148178,-0.47040770942311555,5.840664919273157,-0.7571459309108038,-1.6972905873353923,0.7598897059213336,1.2646263239233924,0.16446069521004267,1.546115787264815,0.3294803981493405,1.755687853207016,-0.18774491566971085,-0.7757658688290359,0.07255583275676433,-0.5554001433415344,6.2764193146961365,-0.43247943603546735,-0.6761209543564838,0.42386694702367705,1.1940077451032638,-0.0076302468232044285,-0.3606521538967012,-0.07861809574975191,-0.12839336672504767,-0.08840116202601377,0.453966207356919,3.5872675064915445,1.2061359742525304,2.861045718949003,0.1527826965508227,3.709677212402035,0.5997595457575964
35,11411.743551118132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9433066144346735,0.0,1.246569905025231,-0.3752002051450988,-0.3643330505835738,1.1322223938106504,-0.5969579442089195,3.8098585128315587,-0.14387873305691665,-0.3698837532842322,0.0,0.47561852823031575,0.0,-2.6719262734044813,-2.345040898608987,2.4577174494914535,0.6316369974174847,0.14496693290206702,0.1856086491706954,-1.4274580184998018,6.924657390160155,-1.749426504997597,-4.936745446243241,1.1666586476235508,0.1637207040798365,-0.7489249968557061,-3.2632542316601287,0.014624923454050549,1.8090261870045248,0.0,-1.3447878452287336,-0.7115159280837118,-0.5883088493371976,5.932660445512168,-0.8225799400294468,-1.7575710553951533,0.8183978331812032,1.235402519840068,-0.1101507300969414,1.7454950170053953,-0.16114021257806105,1.368018336402831,-0.3212705067471075,-1.0305790633511736,0.018928655000843203,-0.6893357771206174,6.378426952512727,-0.4121663848557551,-0.6279633881887793,0.46453087008576766,1.1991170637367048,0.09856049216935289,-0.36154578608214405,-0.0840444848140608,-0.12853216198812334,-0.0898460886130806,0.4423015893239342,3.2921488699764296,1.284346007253704,3.328826052334642,0.023300593840621414,3.3999976095123388,0.6475943500734209
36,11385.421679736204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9627947126860081,0.0,1.1221772155325218,-0.3448795238163854,-0.3483933226467402,1.1515022326524775,-0.7043966172871072,3.7235959942521024,-0.07946955280056292,-0.3003368177708829,0.0,0.5767735036294015,0.0,-2.6754065670815024,-2.212822329082634,2.417074975448143,0.4891820656083753,0.17050034228888433,0.24495883279681352,-1.5121720116764439,6.791979224442634,-1.8710640406766426,-4.026618311471475,0.9098581263642576,0.0824004694081786,-0.7775671171352424,-3.3673379289017142,0.016676161252994426,1.7462948697741234,0.0,-1.2841179303496804,-0.5728794021438505,-0.5461137779900298,5.967552128064365,-0.8390256704127809,-1.806685338276484,0.8691419080211036,1.18988610122813,-0.14304885129459055,1.8141217431136871,-0.2821428817679703,1.2212663869112645,-0.3479624380668168,-1.1430919374137067,0.10092787600307275,-0.8412676171651243,6.246020318255289,-0.36549286661484726,-0.6769500800913412,0.43227324045966703,1.236996802075856,0.03737272095728472,-0.35082313435576046,-0.0780735111867328,-0.12457428761195506,-0.08940913558500449,0.42029198197991463,3.0697248232508136,1.322904928466815,3.648774461609771,-0.006724515955784948,3.0211556835240136,0.5522670283059863
37,11350.67457133792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9200686519422222,0.0,1.0700760123600188,-0.43289751869896437,-0.41901191639329655,1.1893434496618907,-0.6772448970210353,3.6037598303663234,-0.10536590712921678,-0.17725181039254634,0.0,0.5756333017621766,0.0,-2.7658636541158557,-2.0133681008394975,2.41469807721885,0.4203837260311206,0.11761097176816104,0.4653828371437852,-1.4111002922718665,6.684183544812831,-1.9228626212934095,-2.9838713481171886,0.670505499221947,0.09422525897596332,-0.8809229823779422,-3.484760130323964,0.05891991870520629,1.7077228064172922,0.0,-1.2451725287018816,-0.5139484089331183,-0.4766711373884596,5.867277377028823,-0.7971650771115928,-1.8545208392066415,0.9194994358529045,1.2042077742036983,-0.10923019629386135,1.7974759999479424,-0.5134346670864275,1.324650656820241,-0.447268256778608,-1.1950350731179002,0.13473346300893954,-0.7215715607164292,6.134067368063456,-0.42912530392313275,-0.7132053535375628,0.39026137069564015,1.2075138283253495,0.07373552251907786,-0.3456002762183938,-0.07631071602502734,-0.1224195187715587,-0.08840037745675901,0.4030422410069228,2.8108391826446124,1.325922889893232,4.0116435500696905,-0.013836367950070408,2.6932709406915434,0.44485967906026946
38,11324.915454464988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8908403829986853,0.0,1.1484515262720294,-0.3931881172604629,-0.40478374076151613,1.1453869289719674,-0.662734333497221,3.4452631621059435,-0.14456275897278736,-0.31941523048370435,0.0,0.5887689255617236,0.0,-2.896324006494574,-1.8541399374166252,2.4475526610059672,0.39010368603935336,0.12298123254215342,0.42219573595803184,-1.2144281887769532,6.693651192480644,-1.861867050413505,-2.2712930167642162,0.6074574599160179,0.0710233968106286,-0.8367587119576487,-3.5116187333220448,0.06382726785940719,1.7996799713291678,0.0,-1.2347998137177947,-0.55100002037536,-0.42719341127651,5.759931001478654,-0.7987797676391987,-1.8724792756796234,0.8809914369043257,1.305640305171138,-0.04436877787844984,1.7608753815389926,-0.5392885491020305,1.4143936881640982,-0.4029382711658218,-1.1985461508942665,0.13374030553419508,-0.7172184537368258,6.071435453593729,-0.44913555815168194,-0.6789316491927134,0.4137745729238174,1.2375829176619562,0.10103012431607404,-0.3384081894806553,-0.07385138900263309,-0.12428347667895165,-0.08926336958036485,0.3934938492897049,2.6648284625609384,1.322719758836698,4.277385482204307,-0.04401148805377334,2.564490441188261,0.4474033619675247
39,11293.907674645996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9302247114090634,0.0,1.0915918687052761,-0.3773587205444615,-0.30268308920777426,1.0832634821394824,-0.6251822818415625,3.3608958653723713,-0.08448159738174892,-0.10082607494635687,0.0,0.5758419732070281,0.0,-3.0241133265950633,-1.793493360859412,2.707201751885706,0.5453828382034899,0.5695290305240204,0.25866249291518173,-1.2841766734013038,6.525422634612401,-1.6181311070226845,-1.3696885672213077,0.6783533540112718,0.10609864929779075,-0.8027079749093128,-3.446313768874005,-0.03317795965309202,2.0964583496851352,0.0,-1.2042413201753939,-0.6677490648520166,-0.3729738034252962,5.462506572852595,-0.8795702334771458,-1.8626939799165434,0.6577994938403706,1.4864552496525885,0.10231693117058599,1.6605368068075534,-0.46347550411018146,1.5331891578282646,-0.3490794024562263,-1.027078984354664,0.11274369171972856,-0.6003842796482793,6.001013604267596,-0.4351088734929673,-0.8576253575293584,0.4223164181518932,1.2726647025638114,0.11520691133047752,-0.3245443527897859,-0.07136376529645648,-0.13024583771588477,-0.09071303412584143,0.3752063260860454,2.5396133232367823,1.1700807818497558,4.726509716615923,0.05505791535667177,2.571180520696415,0.421510951003816
40,11271.168427264483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9559346094971058,0.0,1.1492113378368294,-0.30250357769341185,-0.29841898682587437,1.15816082643159,-0.6750619310626836,3.1273419625486594,-0.14441494804482563,-0.2208011433127383,0.0,0.5935364148346364,0.0,-3.2616732721110857,-1.8025111135882297,2.8366558312536188,0.9563988850481211,0.7413686260455665,0.313204416063241,-1.5065093449476876,6.397645752179934,-1.432477922893837,-1.1183219789703032,0.7618559150560926,0.07357172668027401,-0.8872925066627964,-3.4201459187660106,-0.1281777253059455,2.057395060461395,0.0,-1.069541159078132,-0.6846049096941478,-0.42231795746170575,5.198648988065491,-0.9151811733880479,-1.8325035011390747,0.4654089498736871,1.3546024900945772,0.18860894546715187,1.480155704499289,-0.46928903710247283,1.67530471661063,-0.22886946110080014,-1.0143391261927979,0.17351289171858114,-0.6400086717329015,5.785851384696087,-0.45768866769139893,-0.765308694122354,0.4025645893121799,1.329572684106379,0.1678751817141555,-0.31434884333876667,-0.06622011491043187,-0.1256528846378958,-0.08796042822488388,0.3374509106808733,2.451916153965448,0.8313512879544911,5.095850230688663,0.4102654817487659,2.479305514213401,0.26006464813885055
41,11235.552893518618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0429598124618455,0.0,1.3442840068252666,-0.2384545205927639,-0.19377711342637444,1.1859405381459753,-0.603030743135437,2.8602430833422274,-0.16766002590797277,-0.19752477185971984,0.0,0.523908524062954,0.0,-3.5461769895199544,-1.502254572847765,3.1874093673963833,0.8620744189913974,0.7370675738670324,0.5863233343832568,-1.5031676317690268,6.045171079938887,-1.1670306174120808,-1.4729056519741288,0.8084491884620204,0.09395529479513684,-0.6526401359906226,-3.3420395890203896,-0.38336860115394716,1.8247392940114557,0.0,-0.9254115445911807,-0.5374028632177242,-0.47444868715139876,5.004643807374455,-0.9241104426237151,-1.781070422338819,0.3103039407032926,1.3309455144911904,0.00923953578845882,1.5289692687775969,-0.6636069874999098,1.712378628122696,-0.31884298455769655,-1.047100270394448,0.2675934115378706,-0.6449113453604508,5.508446895265609,-0.41461165341128303,-0.6317295634097775,0.4464535124626084,1.2940408027903516,0.12415790740597756,-0.2967393707953208,-0.05864554654373134,-0.1297990939409944,-0.08982208066230375,0.29094366271512623,2.470222888793224,0.49809768628757467,5.6742535491060515,0.6427722299500784,2.564432837708642,0.3891422052920411
42,11182.282718506238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0872267431828795,0.0,1.2018954542003035,-0.19561392561492355,-0.1703648803416151,1.185837046149104,-0.5862336861729678,2.5409887402672093,-0.1571160809948824,-0.09507052905799417,0.0,0.5619681718732327,0.0,-3.581367771864184,-0.9204905203006696,2.972565928292227,0.9517874773295713,0.7573992113395983,0.4596053543895431,-0.9663270300244908,5.690613212195311,-1.1997223530435441,-2.448873384106199,0.6793820953776541,0.23135076967503823,-0.8435415746001214,-3.2974457210866825,-0.7189143879112956,1.9769894255007876,0.0,-1.0821945049887565,-0.6106994124804633,-0.35343435198880435,4.653691246552722,-0.74377988051363,-1.707585623788884,0.361721545204765,1.391498628103154,-0.1065059748536033,1.419255527284716,-0.9041473816530883,1.6389340099232468,-0.29615024352925146,-1.21361991080239,0.2836732795991546,-0.5535725056226444,5.203221189355832,-0.3803048372221323,-0.743083735655966,0.4055534613966521,1.5041516350438506,0.2643340535288492,-0.2757132643199282,-0.05037995812539624,-0.13525274096676573,-0.09069105413781603,0.18060069394907782,2.5325673737064007,0.38472222387590616,6.490450007601064,0.6896135830530898,2.2731461013939733,0.19889411065280135
43,11157.620811774934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9519684245357064,0.0,1.107318509621157,-0.24292616679153622,-0.2073819259214568,1.1523473779908169,-0.5770568845344359,2.4794956310706078,-0.23612768824614694,-0.335907534454702,0.0,0.5053033021375433,0.0,-3.499682580851844,-0.8560022034881504,2.914323338438018,0.9138773149171264,0.9323180908625668,0.5767280194454799,-0.8268463283365268,5.451236752293737,-1.2642545466290098,-2.82178572341151,0.5671613507953727,0.19022855709729405,-0.8560321801078876,-3.2283127487452847,-0.7148589012429658,2.0637303833918734,0.0,-1.168834996398916,-0.7461067641768978,-0.3313097071708346,4.605001797214491,-0.7121619924210166,-1.6791559046184614,0.40462856862581464,1.416641888571143,0.010636730232693098,1.4997324150848474,-0.8337110358844624,1.6522467469988236,-0.31334506975160376,-1.1624600833685184,0.31187716836130214,-0.421145803105064,5.144693517968652,-0.4668964923805789,-0.7699645554571527,0.40590178654831627,1.3635525285688037,0.1683002369944948,-0.26017253976061155,-0.04650438467166068,-0.13862893994316608,-0.09104563681789742,0.1375977296015778,2.508547145654027,0.4560722672044893,6.81935174488874,0.6219141355065143,1.9810299810831862,0.11037460029831156
44,11132.356549054972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8241945274782196,0.0,1.15900773612187,-0.26870377733652917,-0.29864369278182107,1.0802424103106465,-0.6379273516419062,2.4522892099330087,-0.237622263273662,-0.28240089539787966,0.0,0.4174333291742479,0.0,-3.159002993810344,-0.8004453281806885,3.0999001661044043,0.8794069563931708,0.7449755889542644,0.40070082253026273,-0.7633772820622841,5.30217684493864,-1.2361522462108323,-3.0139737907215904,0.42742205814414136,-0.036688295498214785,-0.6754992774196175,-3.2048536339950533,-0.3451957521838456,1.9398960395648663,0.0,-1.1987547263386578,-0.9161057575782641,-0.4105897672457349,4.5704234393664995,-0.8437505086026399,-1.6597733428096975,0.43673741179600906,1.338386423788995,0.3127536583841519,1.4510880449620231,-0.8154135934659696,1.944279752702924,-0.2055009371358652,-1.1370571128745741,0.28622942809838126,-0.399716015184563,5.089371088885487,-0.523691737484741,-0.9678876379174457,0.39501587953629397,1.2897936829667835,0.2413122304450341,-0.2553170084883277,-0.04680886243578769,-0.14031563655209317,-0.09089825388293228,0.09924386748399763,2.3239683681468755,0.613013233098338,7.142688341032071,0.4256141661107252,1.5639208034604741,0.14347171871380227
45,11112.199466666454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8579793667139526,0.0,1.304320416734718,-0.24010972057709462,-0.23369296204176185,1.071637922057328,-0.6243170089782728,2.4549808504401236,-0.2586483048317338,-0.4011412341141513,0.0,0.48838318374424067,0.0,-2.9099693594543927,-0.7211260356522776,3.0144119527731807,0.6597481995101357,0.6105442086342593,0.4358503466522621,-0.9432307907965807,5.227987870830501,-1.061974837784216,-2.788888464512077,0.3850580569705496,0.21211483790176802,-0.8127571750890388,-3.292450977619508,-0.026955815522992366,2.016957931359886,0.0,-1.2317903474300556,-0.9477452621776801,-0.3649592004964093,4.501552794621255,-1.0228544617779978,-1.672721863344808,0.4531573040049982,1.4699877642163146,0.390171702767509,1.3982637223798664,-0.9016877474619993,2.0112606796212584,-0.22510380015613676,-1.0503235377945221,0.3083119513470796,-0.4139006495467043,5.073425161335479,-0.5047658952297501,-0.9909082054354152,0.41037232813413005,1.3948024747837844,0.24874282980721862,-0.2537626506567255,-0.04887246430179828,-0.14101048051659223,-0.09084925403667395,0.07704734035157963,2.1709285684961124,0.6747605088073486,7.314440532685625,0.31916588971627624,1.4090149843986202,0.21783342825643925
46,11075.293743732658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9179472791325224,0.0,1.3064831596402386,-0.18576384429164747,-0.20146337156358807,1.118562640490361,-0.6435902224633264,2.385771405843067,-0.27499984935214633,-0.2948084609793176,0.0,0.48547369552732866,0.0,-2.832909439500394,-0.8898251999976088,2.563312431554264,0.5446466912986073,0.2989548114174237,0.6029441646580136,-0.9246447537329987,5.168741381245622,-0.899711720244082,-2.100877200732698,0.39995272885085187,0.2502971416218752,-0.585655215665642,-3.56978966143906,0.2347673531363062,2.3333269687420133,0.0,-1.199180416317747,-0.7654614244774316,-0.20263108815844827,4.469053980801535,-1.3437571845066791,-1.7414332464349822,0.45245691711514824,1.84372527088538,0.2986943021134709,1.4251094798432946,-0.9557322680110507,2.035925415323484,-0.16384254388469044,-1.0062989344725266,0.3170505476158496,-0.3836564950206352,4.913302134227681,-0.5667383472820784,-0.9598327519387778,0.37365202066623665,1.361632766743097,0.1741551260287646,-0.2436484372541169,-0.04681565713090272,-0.14024250345350456,-0.09042494958628709,0.020229398196533514,2.0212514474523893,0.7240204681842202,7.541302796793265,0.21777618369286375,1.2815013268215896,0.25876157877851125
47,11054.49943218476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9058383303780576,0.0,1.2672640367983687,-0.22549262061970243,-0.23506350274726545,1.1393886081675757,-0.6415404715131651,2.364192143422818,-0.2744462124649435,-0.3018474118893037,0.0,0.4707595087147295,0.0,-2.754109827137629,-1.0315157480528114,2.5297971232616576,0.43143432939725035,0.23218621714020238,0.6102529175736352,-0.7398917753938665,5.1342287149353965,-0.8791199272086636,-1.6974149133237229,0.43713979765725275,0.31015236700911597,-0.5839399833215576,-3.704667043621258,0.19562340533620187,2.398109092894936,0.0,-1.114188333589801,-0.6028702111349683,-0.1015942542593293,4.474243787919894,-1.4032033566306343,-1.7803428418213878,0.45242233757237366,1.7613947512449006,0.3690183283016628,1.3932808917012687,-0.927697920741004,1.9662788274104472,-0.20791018945069717,-1.0328586570322946,0.3543420493116763,-0.3636820790856507,4.908742706610013,-0.5332298945549294,-0.9130673053383299,0.3776167284779908,1.3747937261138128,0.1954586335693624,-0.24207214939357283,-0.04786382361660099,-0.13928577497188604,-0.09040377779221191,-0.007032006892989957,2.0305703736327705,0.7379942550852816,7.619340990540708,0.17294716361146367,1.3147060185160895,0.27958718969939506
48,11044.214312945704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.027006339815798,0.0,1.352607218004844,-0.14075402281362515,-0.10573676174056962,1.1453809574241836,-0.5799791662702446,2.4610036093743886,-0.25469114807877147,-0.2856671795129737,0.0,0.4259453755301333,0.0,-2.6536879984174746,-0.9634656687210513,2.442892706129951,0.40238963412965234,0.2506182062403429,0.6182586024186805,-0.6533751457569433,5.124249006124619,-0.9806528733654148,-1.3574099491780014,0.37897494996747677,0.12321283468846575,-0.6668361324302344,-3.736865911998352,0.12919139374500016,2.329162311743827,0.0,-1.0838642586326388,-0.6974399431086801,-0.12146623737290452,4.536881108386005,-1.2264515287463156,-1.8409610943715127,0.5144430564778302,1.710656278307384,0.45801855224431876,1.4124657251824166,-0.9412272865798127,1.9075504137263268,-0.21950667211091104,-1.0132031897578657,0.3251061313536951,-0.3416751222841005,4.938946756997523,-0.5057832937646035,-0.829540530140445,0.3791047367024599,1.3153022551003626,0.17812873468593948,-0.24129230091035858,-0.04791812510875194,-0.1398861255559852,-0.09057659584132956,-0.008507414196568978,2.042186433758805,0.7024947596077876,7.625181632042516,0.19551748556173743,1.5251631352235788,0.24168500878730403
49,11035.028230012242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0197839158321742,0.0,1.3110739816132275,-0.14321968803478397,-0.13431277561010718,1.1324159071226967,-0.6118353374156814,2.5031895188600424,-0.22731556130268496,-0.2651143826956279,0.0,0.44018406570255375,0.0,-2.688560724830451,-0.9508382528135947,2.4656170788224228,0.501816447431405,0.26738385399916836,0.5903685997551736,-0.6584628691675484,5.171642319252666,-0.7649405555542602,-1.0724042906437694,0.1311593078439013,0.20045012046918764,-0.6579075808045207,-3.699758078329741,-0.11210089422683162,2.0916502824850167,0.0,-1.1418710369727896,-0.9116185884350967,-0.20898659366811767,4.831078694497525,-0.8420692567599966,-1.9520301858578473,0.6679026321296624,1.817980931298368,0.3945006734048404,1.3767849732711432,-0.797516421671354,1.8995027386090042,-0.1734975051753386,-1.0036403329014458,0.31415945758145697,-0.33021447306298995,4.993795498110334,-0.48746046479303357,-0.8032751916391527,0.40295347546520466,1.346792419795951,0.1632234416277006,-0.23725299455826904,-0.048488763485914355,-0.14205535728689495,-0.09056852367994551,-0.011916838698803082,2.0554902585782795,0.7180574953285662,7.53703371121437,0.17099212404115904,1.6495665193474007,0.24048978347831548
