Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
90,28951.997556885544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9170092083995238,0.0,1.2415870796182544,-0.17995324071748553,0.066811896505268,0.9374888872259212,0.25986876080869625,0.29809395801656313,0.0,0.0,0.0,-2.6153190794502867,-2.1689570822640056,1.548037862899257,-0.23919361626897956,0.1615287035666545,0.4191422997764613,0.5149346595846437,1.0368562265140047,-0.5578936685338203,-0.9266712700526603,0.0,-3.4115769701694263,-0.5015108695264602,0.3699129756476632,-0.09840781110206695,-0.6548495520259554,-0.5016062171387398,1.7940555857481235,0.5365953730143983,-0.3872866180782388,-0.6547240703237218,0.0,0.6444306157783841,-1.5126646808972253,0.5618868587779867,0.0,0.07593885480014799,0.2697930195768049,2.053259492677241,0.5030938464133771,0.0,0.0,-0.1376062609979706,-0.0024826109673535845,-6.550514353770677E-4,-0.05285047838128896,-0.07242437432058342,20.698666339387874,0.035037261700311684,2.4019671239958593,0.7439044543266988,-0.062410279878613466,0.8449527054161879,0.30012201324404864
91,28951.982550090514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9171237793492053,0.0,1.2416335967927248,-0.1798126103272922,0.06713328101720037,0.9373966371154553,0.25982458579099954,0.29813129859352505,0.0,0.0,0.0,-2.615159818404398,-2.1685380496153717,1.5480456608575293,-0.23856211213702555,0.16205565558775745,0.4188808884474665,0.5146291682903151,1.0362447124114933,-0.5576456119552711,-0.9268226757444068,0.0,-3.4117474735008115,-0.49880985653026744,0.370136154490996,-0.09952975854555635,-0.6566745706924374,-0.4996356926078619,1.7935985424379484,0.5359073672400876,-0.384358730177483,-0.6537792188047815,0.0,0.6441207616138462,-1.5127269092602131,0.561746486584174,0.0,0.07603692301988359,0.26989650767239665,2.0528974968636486,0.5027461699568802,0.0,0.0,-0.13777350298739022,-0.002480027887239244,-6.545030236462873E-4,-0.05282349354416728,-0.07189816335274787,20.790231717692652,0.033644786394129565,2.41219989647891,0.7534361710214893,-0.05788089033717769,0.8482099288696934,0.3007271619103643
92,28951.9707197216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.917122261600753,0.0,1.2416334271398148,-0.17995730790654282,0.06727597438591214,0.9374546663932495,0.25986930956451515,0.29796784285353417,0.0,0.0,0.0,-2.6156123111233196,-2.1684478684881143,1.5478477020038237,-0.23890198083938755,0.16185102602817078,0.4195808685211448,0.5148119510166608,1.0359944344580791,-0.5580087039355605,-0.9279177040350288,0.0,-3.4106956199206557,-0.49680630037397566,0.3706319467419974,-0.0980427645037984,-0.6578677804447478,-0.4999629765446262,1.793373021320942,0.5355478818777643,-0.3859543502448744,-0.6548313773664909,0.0,0.6443923739018546,-1.5154813623737633,0.5620382858012896,0.0,0.07666050159698004,0.26993193520806,2.053121374847209,0.5027510212598407,0.0,0.0,-0.13766934050811475,-0.0024795309990360637,-6.541597103162632E-4,-0.052824903008883914,-0.07174498128330037,20.82257172192885,0.03287639132802708,2.418931476780147,0.7564989231241517,-0.055697031948176934,0.8470848317255971,0.30020385297190727
93,28951.963785782074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9171439951035054,0.0,1.2415713634552539,-0.18002253171671495,0.06726975437283356,0.9375468204356469,0.2598799149782818,0.29792469380998615,0.0,0.0,0.0,-2.615475108450113,-2.1685206866489715,1.548015202683596,-0.23868256807264368,0.16215240262489147,0.41923067760076665,0.5145516013886535,1.0360332607749352,-0.557864144373875,-0.927527674186437,0.0,-3.4105715260083893,-0.4960861431760629,0.3708934289879829,-0.09738843224892751,-0.6576560899556958,-0.5003658473227577,1.7935249144862493,0.5356155125471103,-0.3870480245211341,-0.6553999949132704,0.0,0.644734030039028,-1.5166529302133742,0.5621000216348778,0.0,0.07590580348820944,0.2699904032537134,2.053182359054692,0.5028066540725139,0.0,0.0,-0.13764799305354591,-0.0024794545882517232,-6.541873418338223E-4,-0.052819150503245746,-0.07164664377649708,20.84265736434619,0.03277075988045769,2.421385929288447,0.7587034936388766,-0.05408885097502001,0.8464364792780733,0.2994871436870393
94,28951.94639599155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9171226208962708,0.0,1.2414784750587444,-0.18032658546375244,0.06720645014130595,0.9377672591189319,0.25999452847068005,0.29768802313522796,0.0,0.0,0.0,-2.6161243226467974,-2.168684677454944,1.5480782199759169,-0.23890666530624993,0.1618772449295839,0.41990044172246044,0.5147048623960012,1.0362817813207175,-0.5582341539977321,-0.9291181804894874,0.0,-3.4098817129504053,-0.4943779988985935,0.371437634399308,-0.09415318943441336,-0.657343673030968,-0.5022578722575701,1.7940499423180174,0.5362199668307815,-0.39220294966262786,-0.6578795490324572,0.0,0.6466268869322498,-1.5244566572552636,0.5626541058422322,0.0,0.0717257187818074,0.27007874211827543,2.0532752776926024,0.5031437666389019,0.0,0.0,-0.1374472506624402,-0.0024794197839439185,-6.53999217422486E-4,-0.05273671272449482,-0.07107502351566373,20.935255707331958,0.033534800366686233,2.430777906196099,0.7712836991713886,-0.0456385368548718,0.8432666877721617,0.29576394789024335
95,28951.944625410728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9171387864957325,0.0,1.2414098186353852,-0.1803173040172389,0.06716191780086363,0.9378064223879738,0.26002819049452763,0.29771150844761773,0.0,0.0,0.0,-2.615684630630599,-2.168928879120513,1.5482083360531063,-0.23877577920363682,0.16226071871708808,0.4190925143928857,0.5143457703757872,1.0363503529492002,-0.5579244001787385,-0.9276857654058888,0.0,-3.410278679642826,-0.49536094078583703,0.37138505378825076,-0.09420274814433625,-0.657006845380898,-0.5023218453085487,1.7942790799175912,0.5367395817873353,-0.3924016599255297,-0.6577797441492166,0.0,0.6468344189234833,-1.5252711741970784,0.5626684291894517,0.0,0.07088490014220525,0.27014383970911826,2.0531870713294698,0.5031645997376039,0.0,0.0,-0.13746426594119698,-0.0024796432723993077,-6.54132124304001E-4,-0.052709032196483485,-0.07101804466975371,20.926543039214977,0.03466771860300011,2.4288155341175077,0.7726839026812813,-0.044769777874062354,0.8425211564024933,0.29487315990655905
96,28951.942051843256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9171394644955502,0.0,1.2414026144562074,-0.18028624868962206,0.06708852375958134,0.9377720427955385,0.26006687014471536,0.2977777652395618,0.0,0.0,0.0,-2.6155167226617015,-2.16899644470498,1.5482418551397554,-0.23873018685152556,0.1622760715076855,0.418923191186094,0.5143387194196378,1.0364322126107819,-0.5577987169651417,-0.927368448576578,0.0,-3.4107696128394416,-0.49724604817261153,0.37102370658948797,-0.0944773792675757,-0.6568631897200431,-0.5022743847492761,1.794592986152306,0.5375134206472781,-0.39229213371329563,-0.6575330221701103,0.0,0.6471512950351258,-1.526698662707336,0.562714328274264,0.0,0.06941843963004951,0.27015892515360895,2.053038924034233,0.5032422209954083,0.0,0.0,-0.13745982269129967,-0.00248027942339858,-6.54362302621718E-4,-0.05266502814052447,-0.07099053582376558,20.883380914246676,0.03704076100264207,2.4250120760917278,0.7735114468552005,-0.04411507215606491,0.8404438364503006,0.2930359288214609
97,28951.939257432823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.917126323811657,0.0,1.241404532648114,-0.18024065946070997,0.06703367575081298,0.9377028428673043,0.2601234451825463,0.2978346386211261,0.0,0.0,0.0,-2.6152171495270027,-2.1691272852298327,1.548098999460997,-0.2389347492278171,0.1620938990086354,0.41879969788395704,0.5144317371321769,1.0364460990798292,-0.5577767348902748,-0.9271335975883849,0.0,-3.411102179264386,-0.4991661626332589,0.370687854681865,-0.09485798072919724,-0.6571838946785445,-0.5022029791242207,1.7948561142231945,0.5381149313993033,-0.39181785794548407,-0.6572750919675684,0.0,0.6475399847213972,-1.5283934158318364,0.5627777036128915,0.0,0.0679573373764989,0.27015055021269735,2.0529620599446656,0.5032750680668692,0.0,0.0,-0.13745278021829538,-0.0024811918286749357,-6.546317329908892E-4,-0.052621239516688505,-0.07109598681124549,20.790744188927572,0.04005179614502574,2.4210806071721556,0.7714706274931618,-0.04489856213018973,0.8366490197304994,0.29058493367889576
98,28951.937275971097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9171227673695892,0.0,1.2414278764750521,-0.18022541075182147,0.06701057109412635,0.9376556762856852,0.2601414646531536,0.29787198487100774,0.0,0.0,0.0,-2.615216537836099,-2.1690392130673204,1.5480350919128558,-0.23896412302129474,0.1618959505009613,0.4190839454109535,0.5146433694146415,1.0364503307057993,-0.5578525007423716,-0.9275919315152026,0.0,-3.4111627522699006,-0.49965032260508035,0.3706092878373459,-0.09517622915053833,-0.6573550214317062,-0.5023235223264114,1.7949845634219832,0.5380672760721289,-0.3913883258162935,-0.6573320978603533,0.0,0.6478259136325016,-1.5293959878463304,0.5628111637506352,0.0,0.06706893702220573,0.27012215820957763,2.0530473321465137,0.5033111728776627,0.0,0.0,-0.13742464488221096,-0.0024820695549450803,-6.54888686987941E-4,-0.05260668101014936,-0.07131352588921902,20.687626149146045,0.04208093161895323,2.420327320040603,0.7669398544851772,-0.046942533816146555,0.8325021890344935,0.28846373128594127
99,28951.936463295675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.917132822021837,0.0,1.2414441886074503,-0.18022967289748298,0.06703653975255036,0.9376566913577897,0.26013571783124234,0.29786203002439327,0.0,0.0,0.0,-2.6152139527192824,-2.1690242380704654,1.5479697013686657,-0.23908525600696717,0.16175478885283512,0.4192585931301021,0.5147381170675464,1.0364062986298723,-0.5579705939163921,-0.9279853387879886,0.0,-3.4109918608547694,-0.4989215403127115,0.37076500538000734,-0.09534277442876023,-0.6571693892578093,-0.5025426443680379,1.7948508676368384,0.5375086019668709,-0.3912181747490806,-0.6575506108425042,0.0,0.6479488872680897,-1.529693344396864,0.5628271298709093,0.0,0.0669473733934758,0.27011047700643465,2.0531748235762697,0.5032963084706542,0.0,0.0,-0.13740534465600054,-0.0024823230823570906,-6.549379251407887E-4,-0.05260660590307129,-0.07145674127195976,20.64222982289952,0.0423700753873556,2.4227257734061287,0.7638954473849956,-0.04839090186808004,0.8305418583812484,0.2877152423782596
100,28951.93614558435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9171410413442536,0.0,1.2414457361071152,-0.18023968340450328,0.06704626306253908,0.9376734554415775,0.2601234200902231,0.2978575995249034,0.0,0.0,0.0,-2.61532123561433,-2.1689734006279036,1.5480171746978615,-0.2390165828955014,0.16180004739851636,0.419330184235925,0.5147410785072519,1.0364183415158466,-0.5579747745715105,-0.9280481761969683,0.0,-3.410943191164042,-0.49846517822663877,0.3708547138723645,-0.09536374635010532,-0.6569207350887213,-0.5026201422357938,1.7947679162631196,0.5372711496290341,-0.39127798983121015,-0.6576450002485337,0.0,0.6479398010133438,-1.5295894350611827,0.5628257758361153,0.0,0.06703181266484198,0.2701167163193204,2.0532048952399493,0.5033002255830976,0.0,0.0,-0.13739864627615142,-0.0024822342385066106,-6.549081307948906E-4,-0.05260579168579991,-0.07146008857145768,20.648529947625494,0.04211877639555243,2.424228052527214,0.7638591924898291,-0.04846554718251792,0.830699562100956,0.28782107276072244
101,28951.934306355495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9172001608076383,0.0,1.2414487797617169,-0.18028224288258493,0.06712351504086062,0.93777762910063,0.26005825769596896,0.29782070180976866,0.0,0.0,0.0,-2.6155790686951508,-2.168905857535642,1.5481528054417997,-0.23893910876469032,0.1619604393196787,0.4194616907414328,0.5146452353280976,1.0364018296122912,-0.5580418636837154,-0.9282727097405673,0.0,-3.4106344248064753,-0.4956993689072367,0.371343184713411,-0.09560063881572113,-0.655305271118729,-0.5031316470665729,1.794182262995882,0.5357376650966569,-0.3916073433961353,-0.658212708089403,0.0,0.647962022407352,-1.5290503713614128,0.5628279283071943,0.0,0.06733223761140857,0.27016054687446456,2.053384763608612,0.5032855621631939,0.0,0.0,-0.1373735236059325,-0.002481707587227641,-6.547200344727351E-4,-0.05256628023176917,-0.0714922184300569,20.678084099518728,0.04147927058861215,2.4350813406134892,0.7636425693181116,-0.04929683285577771,0.8314544337230847,0.28807056427525896
102,28951.93277796754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91722507768526,0.0,1.2414431387672271,-0.18031059237646777,0.06714561758266197,0.9378331456985048,0.26001812519363793,0.29781618642177693,0.0,0.0,0.0,-2.615918006463373,-2.16875430805233,1.5483028152699285,-0.23869843436995355,0.16214771560151056,0.4196280459247639,0.5146246827897485,1.0364595943762274,-0.5580071907426007,-0.9282833112194704,0.0,-3.410611193188555,-0.49419945082628947,0.3715443525696947,-0.09570269664819593,-0.6544658844710879,-0.5033230989341215,1.7939172326389816,0.5350701001018419,-0.3918343236303749,-0.658480867313292,0.0,0.6479905187525845,-1.5285656247790798,0.5628283381056081,0.0,0.06725939430858835,0.2701854027364654,2.053447491852947,0.5033067872728015,0.0,0.0,-0.13736100475898425,-0.00248138693371308,-6.546162101297591E-4,-0.05250975764258536,-0.07149244422384374,20.698621218904705,0.0420840666659005,2.4425257754107226,0.7642309451359219,-0.04988489469051762,0.8322882056969337,0.2879756080230718
103,28951.927816184758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9172698079307007,0.0,1.2414256734233042,-0.18034794587074576,0.06720060937036586,0.9379340512555843,0.25993654308538516,0.2977956367945484,0.0,0.0,0.0,-2.616254926279498,-2.168672246029215,1.5484243086637413,-0.2385394502078917,0.1623643015268399,0.4197225435484313,0.5144993675009287,1.0364783699580538,-0.5579965238841789,-0.9283194432797699,0.0,-3.4107245386109133,-0.49087611855500196,0.37172380857751114,-0.09590070752319851,-0.6529693906788917,-0.5036084886136747,1.7933520477870697,0.5339135531816838,-0.3923304550897413,-0.658988089852375,0.0,0.6481045155458878,-1.52679948225506,0.562820468104689,0.0,0.06661013419703028,0.27021903607703524,2.0534970191597126,0.5033145029075928,0.0,0.0,-0.13737626382337403,-0.002480578275250569,-6.543535185793702E-4,-0.05226914303839957,-0.07144525068548238,20.761489708035853,0.046286244762061765,2.46452302065162,0.7674866556427125,-0.051727433856465554,0.835641504655869,0.28728269523285405
104,28951.922334275965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9172579298244257,0.0,1.241388815768893,-0.18036139601800225,0.06719956892532461,0.9379617944859574,0.25989117324949207,0.29779564651758406,0.0,0.0,0.0,-2.616568500775866,-2.1685623073364826,1.5484666428947043,-0.23831392550793154,0.16253013089764082,0.4197740038655207,0.5144498855128545,1.0365365414883856,-0.5578783327648061,-0.928064231969594,0.0,-3.4112481533431946,-0.48879682053488543,0.37151841264043073,-0.09586065557039491,-0.6528572545108133,-0.50346014683335,1.7932340071456512,0.5339743133818251,-0.392574680973165,-0.6591070392904532,0.0,0.6482172585395455,-1.5245580250322581,0.562795709312881,0.0,0.06542410823420382,0.27021257381652664,2.053376673794951,0.5033271241484966,0.0,0.0,-0.1374315053121649,-0.0024798990775665043,-6.541489453863462E-4,-0.05194574418161207,-0.07134239624060267,20.830412638486393,0.053513373693152254,2.486266158316353,0.7724345098647171,-0.053625398451220205,0.8401428043648903,0.2861139064818419
105,28951.91750032328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9171921535271261,0.0,1.241361730915723,-0.1803185357911695,0.06716814493907619,0.9378818242458348,0.2599110093755274,0.2977851907785406,0.0,0.0,0.0,-2.6161186374711805,-2.1688279194117976,1.5481447577018814,-0.23868747458406303,0.16223568293073667,0.4194611028041308,0.5144264068576686,1.0364202632669508,-0.5578883472001933,-0.9279806157502413,0.0,-3.4119125096845875,-0.4889615397849012,0.37085250915397105,-0.0955752606816372,-0.6545031299481486,-0.5029842148714139,1.7936115523133866,0.5353962800884304,-0.3923887170518649,-0.6587680228249688,0.0,0.6482819046482134,-1.5223153695698772,0.5627504162241365,0.0,0.06408510203130507,0.27013847931691165,2.0530997041213515,0.5032739810238671,0.0,0.0,-0.13753828788362216,-0.0024796662695597974,-6.540922575754147E-4,-0.05161642487050507,-0.07120185715400316,20.895002783485744,0.062235055920506537,2.5014489412906977,0.7777510153253084,-0.054801382070228236,0.8448008832660798,0.28487154162087164
106,28951.914891048364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9171129942861478,0.0,1.2413417856913207,-0.18028178316179116,0.0671051088450563,0.9377788083507538,0.25996319668143913,0.29779088260311315,0.0,0.0,0.0,-2.6158304094084492,-2.168954736179122,1.5479257252054184,-0.23886000883564737,0.16200368997627673,0.41927434861526613,0.5145068316922267,1.0363823244762114,-0.5578506107146504,-0.9277713041774973,0.0,-3.41237366129625,-0.49056403818147465,0.3703671183228803,-0.09522573632508267,-0.6564712091819522,-0.502550986435153,1.7941472111650116,0.5370109967364781,-0.39195622739013697,-0.6582975256949043,0.0,0.648257652049455,-1.5213943077318794,0.5627211925576714,0.0,0.06339950593422547,0.2700708747184478,2.0528683459019215,0.5032439462133677,0.0,0.0,-0.13760224092396836,-0.0024798091332026784,-6.541525682691902E-4,-0.051457432325120324,-0.07111902249304915,20.928433561873714,0.06744018195086308,2.5037809114190948,0.7799522876802282,-0.05457290837106256,0.8468935120324141,0.28427642432267924
107,28951.912666503144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9170516594328095,0.0,1.2413406920701082,-0.1802476540640376,0.06705593848160696,0.9376869966568026,0.2600169183745235,0.2977848987567411,0.0,0.0,0.0,-2.6153481416710673,-2.1692002390809337,1.5476721686499353,-0.2392300465007752,0.161670350033242,0.41902797995041113,0.5145697681018522,1.0362775447291332,-0.557924979384825,-0.9278159924855984,0.0,-3.412560303187849,-0.4923427938787945,0.3700463947714125,-0.09493707979587393,-0.6580827919912919,-0.5023697496929764,1.7945200678174236,0.5382193510804557,-0.3915030688123513,-0.6579744778809832,0.0,0.6481894061546218,-1.5210051010506744,0.5626950760114444,0.0,0.0631368671471848,0.27000875261381657,2.0527131052250653,0.5031996655085212,0.0,0.0,-0.13764122249973798,-0.0024801045776217225,-6.542526279604275E-4,-0.051355248165633124,-0.07108356334202852,20.95943613123982,0.07101059807283457,2.502756908408403,0.7800284926789771,-0.05362036099747321,0.8476430470981291,0.28402680019438475
108,28951.90882485142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9169765542117878,0.0,1.241330328617129,-0.1802238919523334,0.06698813924699945,0.9375904340303852,0.26007812968122707,0.297776989354613,0.0,0.0,0.0,-2.6150398908824375,-2.1693475611758495,1.547499369510389,-0.2394464244980315,0.16140902065577023,0.41886578601640495,0.5146530333549398,1.0362303460828577,-0.5579178620232185,-0.9277581336925655,0.0,-3.4128263661751546,-0.49439242865041433,0.3698232555960524,-0.09461029640136422,-0.659875856401858,-0.5022800703499316,1.794986210836225,0.5395060530738622,-0.3908736883032639,-0.6576196525901505,0.0,0.6480542287301199,-1.5207567248511538,0.5626642884864139,0.0,0.06296939931097394,0.2699499763286078,2.05257304357571,0.5031627540785358,0.0,0.0,-0.1376555283000425,-0.0024804063866460868,-6.543570911793814E-4,-0.05119040519766589,-0.0710734745350926,21.030577711787082,0.07612689482914485,2.50365314374307,0.7782056349661041,-0.05154600961570455,0.8479581494918798,0.2837880068708203
109,28951.90192873384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9169045677130316,0.0,1.2413303581499604,-0.1802057456115813,0.06693313439416095,0.9375026996163962,0.26013005335238426,0.2977458771793117,0.0,0.0,0.0,-2.614633601351417,-2.1696092032312704,1.5473095052795245,-0.23982589156800874,0.1610681446937674,0.41866664523735697,0.5147300320822976,1.03613550502049,-0.5580056622120173,-0.9279133146734915,0.0,-3.413181446857197,-0.49623269596607866,0.3696945933254442,-0.09433753804134093,-0.6614568606630205,-0.5024584039203476,1.795450000329026,0.5405565107117207,-0.39016783424469687,-0.6573585990005876,0.0,0.6478044848987565,-1.5202934944367397,0.5626325459098714,0.0,0.06297308651077028,0.2698908862100914,2.0524974516478975,0.5031093138584719,0.0,0.0,-0.13763309230780366,-0.0024806442611501993,-6.544384614247074E-4,-0.0508485424867105,-0.07111224684358589,21.20197189118611,0.08500706147420078,2.5139859022821542,0.7730934932907132,-0.04765241580826985,0.8479873715752003,0.2834883107921085
110,28951.893007950184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9168784952028404,0.0,1.241325187851479,-0.1802282873747329,0.0669203065676329,0.9375061390669558,0.2601163743914963,0.29771238075975737,0.0,0.0,0.0,-2.6149032058443753,-2.169569466920532,1.547430490753182,-0.2397277151698147,0.16112173629603063,0.4187813434127011,0.5147367676262667,1.0362017086765316,-0.5579570155735634,-0.9279469426799031,0.0,-3.4137788542410905,-0.49605641187823735,0.36987714314482184,-0.09439201528933482,-0.661408944331557,-0.5028440036639488,1.7957255518080841,0.5405075537858318,-0.3898448022977333,-0.6573235399780051,0.0,0.6474773404575583,-1.5197787520094546,0.5626331222361424,0.0,0.06319923603376269,0.26989790481779213,2.052596084612102,0.5031119908637595,0.0,0.0,-0.13752566459339885,-0.0024803146172132544,-6.543343185656877E-4,-0.05032278296584408,-0.07121663352641285,21.496432055780808,0.09688729592546233,2.540555062686578,0.7647272034222793,-0.04247553646526596,0.8476473874371417,0.28317710775693317
111,28951.88634427953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.916940325687744,0.0,1.2413450827115193,-0.18026850490473323,0.06699466869034855,0.9376152862492177,0.2600224338928333,0.29768805124679437,0.0,0.0,0.0,-2.615447155929632,-2.1694574350180185,1.547690254150244,-0.2395177754225575,0.16141963079130883,0.4190380429026038,0.5146573907239602,1.0362941184186263,-0.5579932016500919,-0.9281130045069472,0.0,-3.4142424309120845,-0.4933667337321159,0.37021570149181104,-0.09487657931002393,-0.6591223516922109,-0.5032251788015979,1.7954821711846016,0.5389980907177861,-0.3903834790197215,-0.6576785963262977,0.0,0.6472556554816793,-1.5193134557398797,0.5626801806858769,0.0,0.0636235853530284,0.2699673143206941,2.052854124883972,0.5031591263356966,0.0,0.0,-0.13739041141061215,-0.002479524390854718,-6.540716093088889E-4,-0.04986739954890114,-0.0713344115794466,21.78508841069933,0.10564293998274218,2.573489789349635,0.7578282925763892,-0.03909709156799632,0.847197382324294,0.28308993724769077
112,28951.88291414206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.917013622911272,0.0,1.2413560746864358,-0.18030474478908556,0.06705550333476092,0.9377321258637481,0.25993145607307677,0.29770612203560864,0.0,0.0,0.0,-2.6161584438661407,-2.169197594260179,1.5479745714598605,-0.23908478322169635,0.161850144580997,0.419334515781767,0.5145636080724454,1.0364539859044997,-0.557936852574347,-0.9279826040800204,0.0,-3.4145254938898923,-0.4903229209894458,0.3704993585360202,-0.0953293461960555,-0.6566286341022435,-0.5032514135304041,1.7950160295032476,0.5374083125355977,-0.3912153715222917,-0.6581054043269066,0.0,0.6472198443902337,-1.519325515696959,0.5627339314817322,0.0,0.06392790194892899,0.2700492479901822,2.0530503988668087,0.503245309664885,0.0,0.0,-0.1372968220799782,-0.0024786788056329924,-6.537849186223824E-4,-0.049656202875585996,-0.07139511781744752,21.9493433076839,0.10857147744239455,2.59579764387252,0.7556500494930394,-0.038714228244259546,0.8467406497430912,0.2832075533187282
113,28951.88048543364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.917064908566895,0.0,1.2413716551835292,-0.18031848379645604,0.06708514251253037,0.9378004649920749,0.25987934289576403,0.2977367765214518,0.0,0.0,0.0,-2.6164872006651443,-2.169124448604805,1.5480683683432162,-0.23894370444033008,0.16205581307457523,0.419439325688865,0.5145116368499408,1.036520972537205,-0.5579696513029501,-0.9279165030292627,0.0,-3.414663494746869,-0.48825449259881826,0.37060444035286316,-0.09556363095290246,-0.6549398826482585,-0.5031208347692804,1.7945137296222833,0.5363569755658866,-0.39189842439003475,-0.6585166107779478,0.0,0.6472568158167037,-1.5195347431097275,0.5627732723652761,0.0,0.06414968775783084,0.2700977235858953,2.0531412147944246,0.5033089109368574,0.0,0.0,-0.13725693335958455,-0.0024780544852060315,-6.535728415314004E-4,-0.049527490170242175,-0.07142189294715194,22.056422897882868,0.10986941061123286,2.6102437488651433,0.7558954460200595,-0.03976995472645864,0.8461678902774816,0.28339307265786157
114,28951.876691862522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9171177739587442,0.0,1.2413805491936334,-0.18032653103081364,0.06711094433528832,0.9378635664723681,0.25984160382689026,0.2977782465752494,0.0,0.0,0.0,-2.616942422486654,-2.168945306565419,1.5482167093315355,-0.23866692525995306,0.16234008917426834,0.4196031143241795,0.5144127504648076,1.0366343099585031,-0.5578822444031015,-0.9277872925867142,0.0,-3.4149363366168473,-0.48641007626442595,0.37063711023757945,-0.09577586733790729,-0.653316924833763,-0.5027434148947869,1.7940532210636306,0.5355072232084619,-0.3925907897261121,-0.6588413510689554,0.0,0.6473195011448812,-1.520465905494542,0.5628217850186649,0.0,0.06458255449056469,0.27016146089388854,2.0532280922317403,0.5033833134319579,0.0,0.0,-0.1372246230062857,-0.0024773193485304553,-6.533334986628378E-4,-0.049365573052815956,-0.07145554286332571,22.218275215260256,0.11178461105322583,2.626172202210539,0.7570425014477469,-0.042007808109755435,0.8445023508693955,0.2839190172450724
