Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_40_54,b_carD_age_gr_55_69,b_carD_age_gr_70up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_40_54,b_carP_age_gr_55_69,b_carP_age_gr_70up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_40_54,b_pt_age_gr_55_69,b_pt_age_gr_70up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_40_54,b_bike_age_gr_55_69,b_bike_age_gr_70up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_40_54,b_walk_age_gr_55_69,b_walk_age_gr_70up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_shopping,g_bike_grad_c,g_bike_grad_e,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
10,36619.29368508968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64365044215572,0.0,0.6945237563501655,-1.190648199341306,-0.9812036908519118,-0.42157072297211784,1.049321337578885,-0.927710580323774,-0.5856085301944417,-0.125406808068251,-0.06778349736391935,-0.08042611774545516,-0.4649661564790245,-0.5734979068213722,0.39495713381455794,-0.2778380192171317,-0.11601422284197555,0.04235454269740438,0.012984528470190264,-0.09275987642056882,-0.05290817112491536,0.5103718396462946,-0.48489887922501623,-0.24077894037612055,-1.7575195096552418,-0.4099017590432118,-0.11188923195818372,-0.24654882003053424,-0.37454116001297433,-0.332785262485686,-0.7796693499526963,-1.1085811446561575,-0.07770068343483458,-0.13504046660943567,-0.45178878193524896,-0.22834403486895935,1.1927540672679213,-0.37255625889826327,0.171873676414311,0.0013751947461573652,0.3489261232892923,0.18547657060156358,0.2620521619588578,-0.15034450481699912,1.0986773476371199,0.3271122748405035,-0.07544078610233516,0.09548525958900134,-0.01494973594010255,-0.004821614229882131,-0.151973553021571,-0.11771762357300293,0.01899937315727468,0.015020457846880634,0.010905700117983292,0.002660247710998649,0.9853721090361958,0.7743549083216416,0.060443486714314015,0.5203355312117834,-0.0663096184624268,0.5774244686263875,-0.025212358658841943
11,36491.83003972017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9748258290729934,0.0,1.1407794726649283,-1.601004178659001,-1.2747621586545406,-0.5421977441922728,1.7461345653082554,-1.0819318917099663,-0.6664582810014694,-0.02842345501632497,0.05401675194374979,-0.019134469555460262,-0.6273252494470063,-0.9903663351398506,0.7400485639861079,-0.45820724545753044,-0.16983559122280412,0.09468612119121768,0.16537786165828747,-0.097868695985464,0.04104178099737449,0.9228573345520643,-0.7703858252781715,-0.4176819696646862,-1.556332519051442,-0.4051965086000398,-0.1037078847322472,-0.10105765624861923,-0.29238589669956044,-0.3845213238075259,-0.37442065833827637,-1.189609903926001,0.5482093458140795,0.004175028585394452,-0.29962698868872223,-0.25684351020669227,1.2736066425324681,-0.7905305582955111,0.25300375700522043,-0.1350045710912733,0.36202660581306373,0.19471906218244084,0.4252323716067993,-0.3024612395749655,1.1240745457320824,0.34827086108140376,-0.1303442736298735,0.03098513043977058,-0.014678890453424895,-0.004707355834236697,-0.20050714328599514,-0.11705537477168189,0.024377279645063962,0.014659774078897979,0.013108934582072976,0.0015768872336843452,1.0359724353920006,0.8732390447583217,-0.12277214070055775,0.7135687722441963,-0.3446107801804218,0.7433504710139571,0.13261757033880978
12,36272.65904797246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.042253137264607,0.0,1.2392410385834507,-1.6448776663536555,-1.273724480843869,-0.5428488597561882,1.8109983111137553,-0.951816042709145,-0.6851998302037279,0.1125046411790676,0.07789143601595279,0.019758364368248384,-0.7849094302253979,-1.294880510246286,0.9996452290490501,-0.5984127282753432,-0.22441862750497768,0.11498218681709677,0.2825847270656173,-0.1240845648294309,0.09801697258601018,1.1766343928828262,-0.9410084038641092,-0.5486698095772998,-1.6951452453641116,-0.43970982664564207,-0.10683609146344109,-0.08042523881325445,-0.30843076798090835,-0.4700177316367384,-0.2436393358215649,-1.2652317962290176,0.7607306900210618,0.07756036114420867,-0.292526383655228,-0.30668039708176514,1.2984565555061347,-0.9585801266688443,0.2811190774379175,-0.2806251958926318,0.3849258849875204,0.2075252895030224,0.6812961973443326,-0.3925423017706986,1.069067108243571,0.3211291802520541,-0.018105064043341446,-0.05733746283497128,-0.014435612138417868,-0.00458345538527654,-0.19529408266500276,-0.11581300303274299,0.028160741196741394,0.011813044221172724,0.013848804797974956,0.0013887024996449223,1.0447612288841333,0.8642064444356847,-0.21151361930005963,0.8567764138526712,-0.4047973901332238,0.4842483301009942,0.09275421565927246
13,36019.8069089874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.215788394356765,0.0,1.1755334786837806,-1.6006126194346508,-1.1655834250660921,-0.5075326045244033,1.6091587693240017,-0.7898338005340645,-0.5693479608942532,0.3791130886904723,0.10032762727447414,0.018287757811056442,-0.9939179673883864,-1.8407587140659794,1.5371129330635627,-0.8721726153454747,-0.31941370270217684,0.1486463441502112,0.5939463234018016,-0.09114777596338439,0.2524619019525521,1.6372904616328379,-1.1855786997422668,-0.8125236100922415,-2.045143881122328,-0.48775648539128885,-0.09763986064973021,-0.11721631296514913,-0.3492864507741103,-0.663999383339833,0.034208563207309,-1.2530138012224497,0.9361682114063383,0.21631925586622344,-0.26957179202097015,-0.41303249171242257,1.2707736561079612,-1.5297825526891389,0.3561563329570063,-0.2523501507622732,0.3153508767891179,0.18875637042925772,0.6581165822436184,-0.6320021903111315,1.0365776989793272,0.3609014211854363,-0.030742596194766776,-0.12816151096352096,-0.014262374740893332,-0.004522284395141831,-0.18306753453935123,-0.11315254355584226,0.03744831607426313,0.0026355962536355297,0.014248882042238295,0.0028769749875956216,1.106617748090893,0.7512502856402217,-0.2682196598145309,0.9173785344335341,-0.5192009926236845,0.4918701231836558,0.0818890970323937
14,35848.628848753266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.383110686352862,0.0,1.18779522398628,-1.4982730077850914,-1.0254712226401428,-0.4229008827681337,1.5963835951986722,-0.8008461242546822,-0.36931487674831887,0.5628863629118153,0.15820539828987495,0.040655095808471806,-1.2366370209186464,-2.3493789822467157,2.0517252480735495,-1.1367068346512736,-0.4185943152542757,0.14684772923562503,0.8272586373841755,-0.054196325842492676,0.41713323019674076,1.9766740140558112,-1.3525494236878284,-1.0929968726452726,-2.323204506099243,-0.6429149201099429,-0.05589217756748449,-0.11386280265685833,-0.34116364560007734,-0.8376119785330514,0.35919163831804757,-1.045995183079899,0.9866527804716744,0.36611839508210237,-0.19477044373716418,-0.4961768515069149,1.5298552880472487,-1.9312656211439274,0.37334804040582903,-0.16389027356562627,0.32108753997433453,0.18471336849440367,0.4420107489466411,-0.4598286502448534,0.9964374743077966,0.5995234289180736,-0.13959658213415937,-0.13571289639106845,-0.014046762727218873,-0.004400783812016145,-0.18732453826857587,-0.11238093692801528,0.04648485524114351,-0.01090347534931197,0.015480616481434388,0.004734329297337106,1.0277096356053483,0.6707441248203292,-0.3220734968925568,0.9365319196284471,-0.40721251483434073,0.2377443788563599,0.05063450156180642
15,35812.83406519116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.606870885049912,0.0,1.371912858777737,-1.2649400108132693,-0.8267976324912529,-0.22270757684204145,1.783325977330733,-0.8060279921034871,-0.37762254850185956,0.6319805417317315,0.14863855444782179,0.12031151542807386,-1.515086530963241,-2.751342104201859,2.448366203743951,-1.3444432125437067,-0.4937016135261711,0.07377445960250018,0.8388840970435045,0.05609296884347016,0.6261102424762587,2.0604998141708477,-1.3283035459006236,-1.4359057585158643,-2.5101375085825306,-0.9314069512611047,0.0459210019330519,-0.044247039551597506,-0.28929807459099793,-0.998503850034644,0.5377899396752366,-0.5140076679962227,0.9050429830240663,0.5961430044726946,-0.08255309320396399,-0.5373745569481408,1.494268898255649,-2.2285314220054735,0.39034836700798226,-0.28800124250703524,0.20625584568474986,-0.018963606553559886,0.3709797855216804,-0.6428170090650625,1.1918866836466575,0.7642073059977915,-0.210249909131145,-0.09951412256207876,-0.013710738977361279,-0.0042328602066546,-0.16509119686972842,-0.11107163320445147,0.06403579046424031,-0.03145184981218804,0.01815281475054336,0.010305440643971979,1.2951870222224586,0.6328518438892319,-0.1762507619342522,0.7472026644880627,-0.26882077698378276,-0.027384181905245664,-0.040675293049611705
16,35656.87708969561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9116274689339434,0.0,1.645001185623144,-1.0132004959523127,-0.6383004277311922,0.01290427633733468,1.9726348845026231,-0.8673066449238899,-0.414732979816707,0.6632415358577968,0.10348534256878976,0.1992534124515617,-1.849827421967989,-3.1358052334818165,2.7831224200508236,-1.5293414845130262,-0.5541118431136971,-0.04049428240208086,0.7406715618854416,0.2170325330541114,0.867359210902696,2.0361584805275066,-1.2240015030681302,-1.8413812405852459,-2.8179103161735632,-1.3271672349187171,0.17905668384367535,-0.004474306379670674,-0.24019168086778778,-1.1691015268440839,0.5053328644199251,0.03061376886111078,0.8403906905780839,0.8641207363458582,-0.013692098165224834,-0.5735638807822194,1.3660797680159042,-2.6624118802218786,0.4334974631745447,-0.3910288084504304,-9.087666980442943E-4,-0.27782890315550535,0.5591112084165477,-0.5804891660807794,1.1009071053101571,0.8212199085690874,-0.13877302954581927,-0.04785081973936836,-0.013411937359435197,-0.004073006970188573,-0.16380766210024553,-0.10826765299233274,0.08105419711592307,-0.058604078640245555,0.020696845926937643,0.015127114992250081,1.204722512361711,0.512341742771359,-0.15608516049104215,0.5570658862172503,-0.05325201823109402,0.04587649984290949,-0.11950919029377534
17,35507.878916998015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1947802718039364,0.0,2.007136478174309,-0.6919169863616326,-0.350794876819708,0.2989558881755734,2.03046558838976,-0.6632850277687359,-0.6364314195483759,0.6142714149971507,0.25485921256273647,0.16723941539522733,-2.0430511956894706,-3.4254525256014037,2.8560338894748787,-1.5560786659395367,-0.5113019567390235,-0.1474588982878602,0.7215474120716444,0.6764815297244511,1.0984288905677508,1.941829538664871,-1.019405640648591,-2.279462427328826,-3.0826298616900956,-1.8463548728586083,0.3983310764671672,-1.0110068768501984E-6,-0.18303376992792314,-1.2932028642364097,0.3656035921389012,0.2807197503150173,1.251670418386089,1.08328184172965,0.07264250292483634,-0.5364009663666376,1.3851712303175006,-3.0293449339561587,0.45886407582871763,-0.26039320706530006,-0.30072568598856403,-0.388266118246415,0.385194355558142,-0.41349250417391303,1.1880094080678079,0.6775302664222358,0.03759847579795844,0.05218498558454725,-0.013438517442746404,-0.004099412582754957,-0.16219588086913767,-0.10874530945501457,0.1055196129647705,-0.08750229855515784,0.024532916231200644,0.020196593455781883,1.249374776342533,0.3979664885075085,-0.2282054674262869,0.5518003102555605,0.014250581813737714,-0.008591474018877714,-0.2542973257270323
18,35355.00418575572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4248551977345993,0.0,2.327174754526685,-0.3399929738468624,-0.05762115006778351,0.5791481887759484,1.8577891592828566,-0.6813283643208741,-0.4205103971902083,0.5434144554339243,0.429522671218236,0.09746669625318459,-2.3144624026457015,-3.6871864824510476,2.719356243719635,-1.4742335682905146,-0.4584371737937574,-0.24568794215430464,0.6461949902682802,1.1727046114397575,1.2793529713595504,1.7623367301347372,-0.8309154940693345,-2.713077200558437,-3.3265613995344356,-2.4290184007339857,0.6637584508663917,0.015699131949060786,-0.18158535402167336,-1.3710965858047488,0.18686572413279037,0.44157029515988994,1.8160738438751052,1.145510164701764,0.22185293089511351,-0.4413631717952781,1.4014878962555843,-3.392812124214206,0.5286311653211816,-0.31272145234527315,-0.3286266251881664,-0.5658400626512217,0.4577371238386466,-0.37390677354904833,1.3541167411456456,0.7238198243290547,-0.18716105713232659,0.10682939648994239,-0.013346094391613316,-0.004045837979158169,-0.1596173610833453,-0.108451831745972,0.13491049475502231,-0.1198889761229728,0.029413213721179388,0.026090727401070105,1.2814791334645075,0.2963226750607056,-0.33800782490104114,0.6408508415189702,-0.03644364868676677,-0.07813159763576075,-0.2924841085118574
19,35248.03285670475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.570489236357952,0.0,2.4584115549601497,-0.158810543065841,0.1369032961261921,0.7404190444343516,1.8549209849327033,-0.723072514696467,-0.14205306632859,0.5791360261983999,0.22043382125829677,0.09298878326824267,-2.5141227359099507,-3.829126062751946,2.503522096844569,-1.3311951060993503,-0.43140591593851624,-0.2915541340058472,0.5954323619811119,1.4031149214716816,1.5131007541996,1.6506339108080341,-0.7865795671592217,-2.9719499719103912,-3.4660867002561746,-2.804116082405712,0.8489330258800227,0.006117010777102094,-0.24212876337824435,-1.3782939609597489,0.12413344080235925,0.600495783690715,2.1361122313607788,1.057764603831974,0.2678376678013633,-0.3195970898322816,1.4474849745741862,-3.6113092389068586,0.5669347558901746,-0.4179288718057102,-0.2221151568556196,-0.5682601557021383,0.31713623912937766,-0.3840274598390605,1.4538009088174437,0.7180348145537347,0.013241248505908909,-0.0555628040171636,-0.013264214996249293,-0.004000259654905053,-0.157218036750328,-0.10863489807758894,0.16014977185271057,-0.14643890085345046,0.03269503048673611,0.03231972948405449,1.3082475147249906,0.17683487586732782,-0.34847404345489863,0.7110735785358631,-0.12263883644972351,-0.08590907203362615,-0.22895092508658085
20,35241.14122938509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.002472155604136,0.0,2.5526770460132404,0.005769799606430648,0.6311327882881824,1.0081652842216233,2.1295324590768874,-0.16206451138256162,-0.11958603001298009,0.5411776280423628,-0.08862247708532958,-0.06954120455600563,-2.943114684244848,-4.08970747964825,1.7348756830763084,-0.7175207000488376,-0.40676943144462596,-0.3111869295115617,0.5740380972349531,1.6404979284556753,2.7105088620697577,1.5370417796954583,-1.0237174006358192,-3.5106706749393632,-3.8189856822892025,-3.6509423228332425,1.2378197294163094,-0.25017197608123115,-0.5242003781369569,-1.2235541896809035,0.08809301751008311,1.2876807509263029,2.5532414383840445,0.4424987570522072,0.16667948393764215,0.09938791729602253,1.4732967368104855,-3.9427798982169513,0.41891725132083685,-0.3999992636272537,0.002293245038556435,0.07686552333914287,0.3713600403874378,-0.39576263278499246,1.3842835655859371,0.8525273327541314,-0.4654906041400142,-0.4558076919063042,-0.013261637418529608,-0.004043567108538722,-0.14969386017984512,-0.10904713280883194,0.25182023847825236,-0.23920738333586145,0.04080437820032393,0.05793270216735741,1.3513645363837614,-0.4099438160719563,-0.17576030221368294,0.9026476284817047,-0.3663314723032134,-0.06989253350263691,-0.07686635765633698
21,35087.042773428366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.068276877076855,0.0,2.5494321402620477,0.032534184769629035,0.6223288566115849,1.0570716991936682,2.13174971825968,-0.10868226674765469,0.02624041096954398,0.46198960513534404,0.045372925905889344,-0.1703167198437037,-3.0500881518120173,-4.1833969788582195,1.4673545226401403,-0.4803417830893747,-0.39821810877844727,-0.2436280568961355,0.6673304855532041,1.8653866654673656,3.1611174002203954,1.6050640206036981,-1.2555167142782389,-3.665103986772553,-3.909421479387702,-4.053899526539563,1.2148058246174818,-0.33352107345978416,-0.5658394836807451,-1.042617455818906,0.22217855825832422,1.6665459619997929,2.5399929129340655,0.2140882387094055,-0.06006639077167236,0.2020432255005909,1.4229035677712856,-3.902616809803246,0.38013217430339075,-0.2551370255363634,0.2146646942026295,0.22075726583934435,0.4479447910396977,-0.48621469709086396,1.372733462508365,0.5982185932048898,-0.4572907154671244,-0.3771894254237215,-0.013399138635536649,-0.004127199481450814,-0.14750394967167837,-0.1104799219673075,0.30093352122024847,-0.28649570361568233,0.04943407696867587,0.06995272060774091,1.3394028326174154,-0.33058638255579353,-0.211953987612019,0.9183113313592722,-0.3880545540886835,-0.07323074692519684,-0.027095755702775427
22,34748.895938237976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.958788522593291,0.0,2.3492985396230703,0.25708762792724305,0.3635537835164418,0.9872152800421825,2.0871725219700354,-0.09875436518549593,0.023410664057395086,0.12015961110003798,0.18098629144523362,-0.037762803198166994,-4.15101338484556,-4.449730593641268,1.0239961770632913,-0.40079353507691795,-0.4923899960283046,0.011989154253865958,0.5536134814160997,2.577430891416272,3.4084403590204944,1.3948847018238955,-2.1147865479020256,-3.832852971265771,-4.0259736043080405,-4.366425105602537,0.3778275031702023,-0.5201653769855398,-0.6588071095020712,-0.41772654013938204,0.5867792587703193,1.9653793644459259,2.926092099903485,-0.3398499485057125,-0.6482764191958359,-0.05294924990828892,1.0785212131185111,-3.278518636950256,0.5510018089419177,-0.05200013069179649,0.6000321918595534,0.5391630704594699,0.2807699717439771,-0.5803440427350829,1.3144482848049293,0.3863944775072966,-0.43362658389468406,0.08057632390780861,-0.0117565956411332,-0.0033673050202332523,-0.12507987614544033,-0.10384306998396677,0.4764266586811654,-0.4278576231347645,0.06601485800984487,0.11809139225429585,1.3548571563343592,-0.9454593987057083,0.06788848975655742,0.6671414804921041,-0.2218899850179989,0.07665448309829219,0.03804180811717283
23,34498.82037088539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.793927440744153,0.0,2.0672999930856655,0.33137996076801723,0.34353386918024825,0.9233845595270685,1.9738774749619787,0.0050652258191118266,-0.06611436022427464,-0.004335123829043747,0.01829713331332647,0.11860490949465427,-4.877486804186853,-4.611289057987935,0.8498773844869669,-0.4386357848860099,-0.5408361500337333,0.1687105804773666,0.5027794304425912,3.0203515947281407,3.5495956718936035,1.1935636850504194,-2.603110749848491,-3.89846481720325,-3.9722307142494713,-4.533945384775002,-0.14605304700635013,-0.5771495394194284,-0.6403496280809604,-0.027912743574239562,0.7182036186183314,2.0788815487510885,3.1885466058404206,-0.6672030327144769,-0.8308872628844068,-0.23272336508922042,0.8658942942920506,-2.8556997674563442,0.6424284837945051,0.0974612868500992,0.6035561494847116,0.8390527882519903,0.23052112126325944,-0.6134262567930796,1.337803171492689,0.4692748716077888,-0.4685117822715741,0.1974012301125063,-0.01068633222237599,-0.0028712820765891597,-0.11805419065457537,-0.10034642287592417,0.5931575170042941,-0.5224238016925067,0.08540765020602953,0.15015123604856656,1.2442231110959072,-0.5765602793077292,0.19399336498366535,0.4990471194291933,-0.11245521451250516,0.260499746121554,0.052609577954310094
24,33896.38612086204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.354952186236162,0.0,1.7757670170244644,0.09099284991757811,0.46410585704651486,0.880262519199563,1.9125045358043848,-0.26616085541028467,-0.022308708837998688,-0.027332548721140798,-0.1774532747874148,0.3629068940509652,-5.191412564546466,-4.714358656859733,0.9559729642772494,-0.5243133748278846,-0.42335325709617644,0.4998017376127749,0.995332263716143,4.036745884278114,4.083386298989983,1.0823891419185039,-3.043237712299219,-3.8254406788248176,-3.804075543088216,-4.204761876560974,-0.9073837355733597,-0.6056808902503782,-0.5001878252168214,0.38102459908568886,0.3195476861488584,2.0478473821896404,3.3007241908148734,-0.9086515909704653,-0.6787950871890925,-0.5195533227130742,0.5965655520840986,-2.109879598290121,0.5721276439542688,0.2966245271658307,0.5372276687044222,1.0251266785908015,0.39913838348286307,-0.5315993115822449,1.5448393548737853,0.5653147152610315,-0.47902466907207497,0.06693344161079348,-0.010855023353707015,-0.0030145232620883257,-0.12458007827936428,-0.10378274148407862,0.7866423727423261,-0.6715768600868939,0.11003387755270906,0.2085643819919899,1.0593298600050558,-0.47245465548980964,0.7527347835850855,0.3925378312674682,0.013637411100932598,0.41956679598992613,0.01819855117668326
25,33429.94681401167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0366879067403207,0.0,1.0734652281861115,-0.7783297361655583,-0.25545572329835053,0.889124868016495,0.9964010174001818,-0.2499550431271133,-0.26847156265780436,0.6344112279371653,0.5867550264986447,-0.5541616814125878,-6.887300243421296,-4.4005780019653535,1.7614001946400206,-1.1270512165225952,-0.12331294367476958,0.5693548221539468,1.0946244270152605,4.54547607245359,6.291638280424524,0.215498909595228,-3.0888338558173367,-3.1146193656979673,-3.146913756714811,-2.240174305099213,-2.29408136153139,-0.49643139306329354,0.027438338318541144,1.2123605562671438,-0.7079411312293065,1.4675630572103833,2.8064977886677314,-0.6065408833088926,0.08023908721040807,-0.8528417202498241,0.3131597686460668,-0.6084236495821511,0.395023184228682,-0.11273999287874459,1.1698527684776363,0.41758882998798175,-0.1290611186316391,0.11197410446564793,2.2862162769219294,0.22993038770663815,-0.41425924322966223,-0.4625402033217798,-0.008863909495212438,-0.0023327018839168125,-0.12030759131964085,-0.10097583300321362,1.35920687352569,-1.100666812766379,0.18233091961726494,0.3774712919819738,0.5506463176382171,0.11020540976276177,1.9148960213749167,0.6701645260871723,-0.41344024335695034,0.864142195678125,0.33826134292665666
26,32713.382963809323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5798435506711106,0.0,1.059160384535292,-0.709106223524397,-0.4590652812199937,-0.03758818316185575,0.7398162719090486,-0.3258605134833306,0.08529956290963941,0.5757167945344928,0.6272712725732804,-0.7339795427988998,-7.483189967850906,-4.013348933771386,2.098962675083776,-1.230834673499768,0.07113121427754826,0.34834560633754474,0.7960477397075763,4.857478950918832,6.771050838987142,0.14799789691129642,-2.605909633054925,-2.667964429013179,-2.9236279204560685,-1.0909446499211226,-2.4589675742349923,-0.5157271049371723,0.23863029620288187,1.3182063756177187,-0.6180622268563715,1.0252984068615087,2.1239711498637805,-0.07734277856825778,0.03997263999967577,-0.7350590381867359,0.39721172332078936,-0.20777186221999405,0.2805697180958687,-0.2089934284275819,0.7708800871637059,0.681514041266854,-0.1509117646188095,0.16400474917715097,2.5730674452052607,0.001412550063540824,-0.47200369012275806,-0.5853960570972858,-0.008052359209142696,-0.0020549921595920686,-0.11264764314877802,-0.10006768653459483,1.6061896396788595,-1.2806758530131255,0.2115122930382312,0.4463224896573233,0.4350139433211744,0.2487287528064782,2.041334534595717,1.0248501625626072,-0.7419207591641743,0.8709059150758784,0.33009816966070193
27,32151.024232350617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2681264074358352,0.0,0.8384911055333073,-0.8137982105212174,-0.6853592488117304,-0.15086350240663737,0.7797604378875308,-0.0034584351200790397,0.1501610333279571,0.3055674467701289,0.13772024850351156,-0.6977209112618346,-7.638032462184462,-3.573164409136463,2.3031171904496786,-1.1439745536374735,0.17190568652871702,0.17890701168487802,0.635984771987557,5.253950440841179,6.814977843876502,0.4166525676874514,-2.009428614324536,-2.2830951084967843,-2.8018273646779535,-0.25537642367982105,-2.3298095530342877,-0.3921352653945319,0.18034723372183947,1.3017649142373868,-0.28508126410166285,0.41560728871973274,1.5426491239842117,0.3462511213943268,-0.07419980576015697,-0.5450361693606096,0.5353648504654701,-0.09954105158717286,0.31463027892225315,-0.1584713841740141,0.9218470640934275,0.2627830108715302,-0.13766491834010167,0.13095639301921927,2.5253784062351934,0.02050150663519103,-0.6210648236792872,-0.3573015487615433,-0.007859689209418248,-0.0020939608788255455,-0.11086809884661988,-0.10111259888218808,1.7845722421171692,-1.4054017367758385,0.2331173363295413,0.49425333073291183,0.3687763594154713,0.3961549573127713,1.9447711500203582,1.2108066033655382,-0.8789109037353481,0.8088795038781436,0.33231046617160603
28,31950.88796574909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2023342201396165,0.0,0.6287344752588351,-1.0217455899357806,-0.4593209116778707,0.017980927962829296,0.7766000716099237,-0.17061814903149974,0.06893007081252234,0.1778012870555319,0.41721556306175683,-0.5786213286057408,-7.742911261452517,-3.312210717373819,2.2402546994998955,-1.0386234518078428,0.07058569147967955,0.145270773971719,0.560300924866619,5.162419289498841,6.5854825912444115,0.7417931159463845,-1.8218362438157985,-2.0881888606248973,-2.6486799265323606,-0.001078664977099686,-2.056280086539175,-0.21751047940895285,0.12993004013540144,1.1795397280743791,-0.2140252702203857,0.10201636976281292,1.2719739575706959,0.3021499319563204,-0.0784302951928547,-0.370481208807123,0.6368776483698357,-0.19840221537420638,0.4008820406425763,-0.1839232270459343,0.7923094556427209,0.1990990188339523,-0.14748437642584666,-0.053612260625014924,2.3937126498743098,0.16987776681327715,-0.4563065074507224,-0.33859619197473945,-0.007499070789066269,-0.00197211756280256,-0.10826897546583317,-0.09991930606907448,1.8543630954649717,-1.4474334930895716,0.24095632559749072,0.5129547332967497,0.36801238742540565,0.4071865621501564,1.8559749172985427,1.1445463867291472,-0.7841717059252915,0.7557618818060435,0.2803950120967297
29,31739.90420542524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0719484764477756,0.0,0.6151948604930755,-0.7139916686367828,-0.6963969997580732,0.07780490130762575,0.7425298863531772,-0.4189981539980649,-0.172374016520221,0.5136264622688806,0.5479508107088694,-0.2910353932554213,-7.732242399266157,-2.987930657186385,2.0838004072829333,-0.917243266826882,-0.08519144449341856,0.2345314796724535,0.654375559631298,4.8129438974780125,6.229585878604855,1.2462363555995126,-1.6863974866186906,-1.8222268781791013,-2.3891697828558582,0.04393140291373672,-1.5760901191247723,-0.047706258405162405,0.20864989061952344,1.031923300504365,-0.3631845872569792,-0.2958045570257242,0.9809849988085212,0.03771610657809227,0.16096642172407766,-0.18101478383554995,0.8277779103685622,-0.4090442948418759,0.42167151401633496,-0.1297995797243855,0.6334951952570356,0.11355204645452463,-0.17110015286681218,-0.3282621836478148,2.192607832486388,0.27229389757892747,-0.3864399507225995,-0.17188263473128382,-0.007166606620103608,-0.001888314536332364,-0.10621291529956549,-0.09865458629207077,1.931767186629552,-1.4846619848668863,0.24948144472846295,0.5337512771977406,0.37732599650405646,0.3829626794251329,1.7398511270863344,0.9589836270973269,-0.5519072423127345,0.6587557369517257,0.20997989568161451
