Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
47,29587.462831217505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7809713399838973,0.0,1.1997614464984943,-0.10445189783914288,0.15042393260220213,0.9431675887204931,0.2890463196271784,0.16447493754543252,0.0,0.0,0.0,-2.8196437958672793,-2.847007379052709,2.1595411417935395,-0.1857733738320618,0.19412957578077564,0.4279020781902818,0.5490303919065431,0.9998520648415637,-0.4787899795389075,-1.8004580544494042,0.0,-2.783876786324951,-2.0142293520001364,-0.5045321832690638,-0.47081431494162357,-0.8864724798884587,-0.2157477142779237,1.573382014152429,0.4539761148603911,-0.1667518922305215,-0.29834240383971455,0.0,0.6734422382011342,-1.2790229566641995,0.5996883666239929,0.0,0.009806044568302398,0.2984987484552635,2.265630206074431,0.42144141409533803,0.0,0.0,-0.13736035426668883,-0.003513232019207798,-9.91130090217212E-4,-0.09923842325818318,-0.25694597526157714,6.965407642430585,-0.2337329291771514,0.04648740643712149,-0.43605863036483195,-0.36174479183404157,0.21997751348082714,0.08083462743627454
48,29382.46490703634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.798958791276316,0.0,1.2034736395651966,-0.16484392918451576,0.02795051462611209,0.9046648196126028,0.29888891958084524,0.24272654657336196,0.0,0.0,0.0,-2.8656289169109423,-1.2519376559994786,1.933176123442725,-0.13118264875121388,0.4674055127623976,0.5931832692406902,0.41459197123676894,1.0759965154193178,-1.173742711724103,-0.8272829811034546,0.0,-3.3140708858104615,-1.079995263560547,0.27783741752777436,-0.2136434750728607,-0.7804977119001025,-0.280007917738102,1.633810288392281,0.40547143448233025,-0.344178918939961,-0.4472158852213588,0.0,0.774094966156995,-1.7539610526646887,0.7087670184885079,0.0,0.11756158050985882,0.2809681118168081,2.278895249480738,0.45225114048877585,0.0,0.0,-0.1903785699859011,-0.0034205213246908204,-9.012311509961515E-4,-0.10139333538321402,-0.25806648058488,9.814982292117572,-0.4312080327092024,0.5129724449463607,-0.4005384487958043,-0.375040309900812,0.13922123913978263,0.09604884018014347
49,29374.174954845246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7914989896810178,0.0,1.1690149034109576,-0.17615401704945305,0.009934863941829946,0.9017100731988723,0.29883757838225977,0.28178800843638413,0.0,0.0,0.0,-2.961674771659258,-1.2121590472243515,1.771478868071969,-0.22653114098761332,0.38861964353832457,0.6525192884687925,0.4700659242971924,1.2343102760079647,-0.9447221484008981,-0.9064618529149236,0.0,-3.3053579818855394,-1.0178125231153683,0.3143311972922317,-0.20773474122087476,-0.8073954620751542,-0.29123590912370295,1.6258636470435366,0.44664553518710437,-0.3669488992658784,-0.5164646713464757,0.0,0.7887463183187868,-1.8147344108947243,0.6676805801612816,0.0,0.08991661350727312,0.27947187359428355,2.279588252288103,0.4894933606638265,0.0,0.0,-0.189209445971432,-0.0033969004003607645,-8.890137202429366E-4,-0.1014518096613323,-0.2577599139427853,9.888136646289981,-0.4407905014300259,0.5546143259935747,-0.39585382496821436,-0.376179751478235,0.12000505393984928,0.09435761472235549
50,29297.48340271175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8396658038077993,0.0,1.168575133196297,-0.18134052818103844,-0.0011526113957712521,0.9024350170256404,0.28916763622545644,0.3598109556084513,0.0,0.0,0.0,-2.7999017030393714,-2.403476163999273,1.4815377784181896,-0.1462157674947008,0.30482435105994476,0.5869461379239106,0.5104690491895858,1.2591191882763673,-0.7120273037700856,-0.9999287828507573,0.0,-3.388123864573831,-0.8564598258060047,0.6167913667966014,-0.1288238536387762,-0.7789094837122901,-0.35536398430418836,1.6118536894210098,0.5265575599233522,-0.41029236699764193,-0.6794594266185551,0.0,0.8023670562817196,-2.016477328254047,0.6332105122990683,0.0,0.10541773028984447,0.2707380536301284,2.2505215526133577,0.5496286689184587,0.0,0.0,-0.1746505695221404,-0.0030638595477133156,-7.912246047338966E-4,-0.09835181300730098,-0.25702130602265916,9.946719940368784,-0.493099032970591,0.7155468263802565,-0.4039700945103847,-0.37286581561160126,0.09248637803659537,0.09717055941376172
51,29236.85302829612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9000937997085823,0.0,1.2318346174254475,-0.16380008963232867,0.056243432122405505,0.940335547493204,0.2762842519208358,0.32907725402639865,0.0,0.0,0.0,-2.5054277806398537,-2.336049200211726,1.5429750171459489,-0.23032480839196273,0.12394013922307257,0.36867691853905504,0.531960470765138,1.0633316586833883,-0.5328343103860976,-1.0590856320729802,0.0,-3.350410359412005,-0.9123651238661528,0.4416697942047848,-0.12221452095683479,-0.7503235438226611,-0.4435967337678207,1.6377780823027763,0.5393993229854428,-0.3668030363022388,-0.6712612734947682,0.0,0.7375788249821053,-1.7553203821395869,0.5744544303441312,0.0,0.06549812498075472,0.276548689827237,2.2440407186568985,0.5485071034835571,0.0,0.0,-0.10779856353972858,-0.0028394855294433656,-7.89266272459831E-4,-0.09749501679089315,-0.25649254954415596,9.352252471777831,-0.46941615801929265,0.766046386296555,-0.443630303270835,-0.3485188666940701,0.17631494889291435,0.08167013906605165
52,29212.538265479412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9030353222249408,0.0,1.2352795216009311,-0.1750550426046615,0.0747355527098065,0.9481986446489117,0.2830814082205818,0.2996093348513653,0.0,0.0,0.0,-2.522297290835404,-2.2311533099759453,1.5590946672460824,-0.3028956245997181,0.08792681544813041,0.40618364640740834,0.5448450210531136,1.0177714537682405,-0.5186337382628172,-0.8498846473861223,0.0,-3.3206328386036037,-0.7988364237502475,0.38328346960894644,-0.127118010972934,-0.7346018873536645,-0.5215037747482463,1.6815736143206452,0.5230928850445967,-0.36181756728298664,-0.6599085141021078,0.0,0.7002440251638415,-1.6450973500983512,0.5559350646772888,0.0,0.05958929300172641,0.27477605214581186,2.2280049561703468,0.5241330176708148,0.0,0.0,-0.09570031952705191,-0.0027108072061236815,-7.296465954646095E-4,-0.09865274120642605,-0.25219899547267294,9.593505004168232,-0.4757055147793892,0.8794119751244617,-0.4562876999100005,-0.3409545129926353,0.20125037754051783,0.07528782039809634
53,29195.480326167683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8925155369716808,0.0,1.2461467716685153,-0.18145870636027742,0.08119088803035604,0.9368046537830474,0.2774054045341113,0.2738598899501175,0.0,0.0,0.0,-2.5061116749912764,-2.0050423798182426,1.6119724052577147,-0.20201829214782796,0.1696170674456881,0.40194599287446436,0.5052134478973377,0.9693517026543561,-0.5955927467424481,-1.0369667166302128,0.0,-3.2589386143597516,-0.6051956972653206,0.3490421010278573,-0.10936958809391738,-0.6594339939023389,-0.580620679901188,1.7281710067051297,0.4925145369843567,-0.3702610526269393,-0.6362081439171049,0.0,0.6637923281692831,-1.6167237908499816,0.566061445137231,0.0,0.07507331959017079,0.2692934954263202,2.1920361755760607,0.4905036599380585,0.0,0.0,-0.10683200279729031,-0.00262266725634752,-6.971383914580474E-4,-0.10249013927836786,-0.24483718002441088,9.63973024964,-0.47245991331042136,1.0668830174063435,-0.4650151772270438,-0.3312495304039436,0.21560396289627856,0.07536911606972768
54,29181.33130204178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.867184932051485,0.0,1.2186795117324078,-0.19226249708859675,0.05983300160828657,0.9198525227787212,0.27574347221402423,0.2818567159423477,0.0,0.0,0.0,-2.556895365681351,-2.0066172884155815,1.515641324859492,-0.2637983044473216,0.1686640704139143,0.43778741278972033,0.5164267183931847,1.0538747491734983,-0.5027393615175216,-0.735370552403263,0.0,-3.1843889420984013,-0.43456795047375574,0.3106966730110541,-0.09658541428527014,-0.5963861141361819,-0.5731732759694657,1.776084621058383,0.4946316318158988,-0.37419470322198667,-0.6309866312692696,0.0,0.6479297331146344,-1.581703364708307,0.5619486118053597,0.0,0.05927489644462759,0.25941077034346816,2.169840415237798,0.4915222045767394,0.0,0.0,-0.12321294407206142,-0.0026311529559329893,-7.019423461275464E-4,-0.1078674274356499,-0.23688194403845922,9.521363072546983,-0.4549549641614189,1.258349470145126,-0.4563919237989593,-0.32911986351927786,0.22209105753028097,0.07476160777872667
55,29162.648038732943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8648827373489305,0.0,1.200143713111887,-0.1806070547636686,0.05479981032092322,0.9085513789452865,0.27995324250015957,0.3051226062741477,0.0,0.0,0.0,-2.585795198670804,-2.0963541807706747,1.4695023236428824,-0.26563103933136256,0.15269172332910408,0.4372079051874293,0.5413137791622384,1.0411379364327644,-0.521208642922249,-0.8486744309300692,0.0,-3.1851252056884825,-0.37747471523249354,0.29233782414261356,-0.08781735914371173,-0.5246406441430828,-0.4969926842580048,1.826429888315813,0.5237297219385524,-0.36650014128339015,-0.5988700444162014,0.0,0.644225395469456,-1.5459925298937938,0.5622575279256214,0.0,0.05073975317209234,0.2525845070655899,2.1552342162029876,0.49887716096838247,0.0,0.0,-0.13681630087009394,-0.0025562181080931844,-6.705353616461451E-4,-0.10986681999987113,-0.227669939727418,9.519332803423369,-0.4460197029845226,1.4380886136374937,-0.43337587134076117,-0.3342143648138265,0.2300768992353522,0.07337128317938854
56,29125.783610435523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8689973039129875,0.0,1.1903148250831828,-0.14987761991594975,0.05165424544435967,0.8949204019942677,0.27733716934151964,0.3467700759513494,0.0,0.0,0.0,-2.595495629123034,-2.1780286587059763,1.413914986856347,-0.18304830404528538,0.16813173194193115,0.412477600476319,0.542636753818049,1.0472546533461928,-0.5163134966108677,-0.8804782903640433,0.0,-3.2617567712807167,-0.23979171186944045,0.30428254390599047,-0.08035280790461297,-0.4259745493078138,-0.28013607792634454,1.9151949932055934,0.5845122193143046,-0.36453732328984795,-0.5433045485396342,0.0,0.6552719563256311,-1.5271807066731564,0.5773716572990903,0.0,0.038546683545834085,0.2484019469723363,2.1314489734465365,0.5299818799531726,0.0,0.0,-0.15126249949817808,-0.002455351523685646,-6.494906827932676E-4,-0.11235420664427537,-0.20300526658774018,9.770471608348545,-0.43917503013067094,1.949711261185124,-0.36113572337808997,-0.34086668540479015,0.2541894879057626,0.07959804875324074
57,29093.52269369313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8841621396551302,0.0,1.2039379041792106,-0.1348309655445073,0.06005544781561024,0.8931310430932207,0.2688083925741256,0.3388946657046821,0.0,0.0,0.0,-2.6151725866646993,-2.273786916678968,1.4038313591919866,-0.235960892086036,0.14207954773278178,0.4037912061287267,0.5371429560676412,1.0249067209137488,-0.5383277091553824,-0.9835488221031574,0.0,-3.3659787529492493,-0.15577326273626196,0.34471615768286,-0.08542305291616119,-0.4502149503729384,-0.13853200219068287,1.9251416267038997,0.5771870984650515,-0.38406070990006946,-0.527630449751164,0.0,0.6537336100600464,-1.5297777927334157,0.584798040220069,0.0,0.0424097743050579,0.2556916991887497,2.1135619652988624,0.524169041191267,0.0,0.0,-0.1512775627241336,-0.002292798068428319,-5.955805005566279E-4,-0.10772742765285252,-0.1788126884252183,10.135779390243362,-0.46541546249851196,2.41636535341562,-0.29010614201464485,-0.3374564894906809,0.2864299814131105,0.08994656868792866
58,29055.346639936488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9194721558482428,0.0,1.2359101516550157,-0.14823763995562303,0.07050779342163495,0.9167919731444178,0.2535366968026045,0.30965595656631617,0.0,0.0,0.0,-2.6107474979713534,-2.2917964446454664,1.4829226862165474,-0.21773731721473807,0.1341433622560607,0.4026113939661288,0.5384447670107814,1.0067848895085993,-0.5581665425107696,-1.0461613696388747,0.0,-3.4588014941957135,-0.2328290596659877,0.39205103764621063,-0.10385737907788703,-0.6018104149437477,-0.16317942632037477,1.8335046064133393,0.5572149614759664,-0.3956175266383769,-0.5730001728835763,0.0,0.6496594316879589,-1.5638577687441968,0.5739216249699017,0.0,0.04692235989276563,0.2718611951846895,2.111278365817265,0.5169615286580436,0.0,0.0,-0.13183347477690516,-0.002358580332596452,-6.212932487010374E-4,-0.09915533785487551,-0.16844764787311545,10.400584219171801,-0.4904229181044673,2.588121313469395,-0.24385871970525028,-0.32530503180864845,0.31322439783184963,0.10362174118505346
59,29027.262162151506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9298379828463181,0.0,1.2562161582079918,-0.18005729710824242,0.07239376341123877,0.9409017038758011,0.24684346220545317,0.27727281951469973,0.0,0.0,0.0,-2.573377554373609,-2.2111366291953045,1.5734359704677299,-0.26026631606047734,0.1385020392969954,0.40239352648098636,0.4968239786661911,1.019888296358012,-0.5599310619273071,-1.0009339244135953,0.0,-3.471096595643244,-0.26246262366078965,0.3975605382180524,-0.10624263398753991,-0.7448844002289627,-0.348626067350556,1.7402064044056094,0.5193722656385522,-0.39714034576488694,-0.651633430806048,0.0,0.638273075978496,-1.5728299718112118,0.5624599640177995,0.0,0.07275085523388974,0.27659593140826244,2.1097797852498434,0.4990520604775442,0.0,0.0,-0.11811219977774075,-0.0025125158909927183,-6.679284855881495E-4,-0.0900740716641041,-0.16457079280499345,10.381187430336178,-0.487514082200301,2.6134651610476625,-0.22364733783408172,-0.30337941628810006,0.3402704731290679,0.12105100207609491
60,29024.11899065994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9201394464614507,0.0,1.2499179306635695,-0.19788252624468425,0.07059176713395734,0.9497160817432894,0.2492045718411155,0.2694595196427205,0.0,0.0,0.0,-2.5750209931619747,-2.1018411294320027,1.5999651850086318,-0.22084023839502487,0.16103692164250732,0.42206229756318137,0.5095101687770808,1.0336171308803834,-0.5414282844928985,-0.8967831846903063,0.0,-3.424220744431049,-0.1706216486867379,0.3602645969667965,-0.10064700848567969,-0.7972052662651198,-0.5047104844930008,1.7215111737104927,0.516335857369763,-0.3834780827344904,-0.6944084185062296,0.0,0.6259405732676058,-1.515517956765355,0.5554231193061723,0.0,0.08518232035049968,0.27185310777412985,2.096106716550547,0.49353956484874906,0.0,0.0,-0.11935458145182927,-0.002651055720630591,-7.114050850872262E-4,-0.08568213601784753,-0.1469744134182536,10.336880775620504,-0.4446347421287205,2.876749921623645,-0.16779036440368233,-0.28273767278469614,0.3899514107198162,0.13891949992691727
61,29008.356483459494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9170377465933004,0.0,1.236962083662264,-0.20276555894421225,0.06396784049979105,0.9503018348138234,0.25272726416814906,0.2753515474142675,0.0,0.0,0.0,-2.596627465572524,-2.0952583124859188,1.578455485484011,-0.22398092915849108,0.17240320673754816,0.43656941301828706,0.5266796299727443,1.042019863416562,-0.557171633616242,-0.8628755421983719,0.0,-3.3582577926973345,-0.24327364246495248,0.33542564035498773,-0.10209699001080735,-0.788641738047634,-0.5945141701638028,1.725706387808919,0.5199084468077754,-0.3706881766717305,-0.7092611571902794,0.0,0.6338539238257671,-1.508590592076975,0.5529833938693391,0.0,0.07635180781961519,0.27045766365567336,2.1060926074259907,0.4943797091203566,0.0,0.0,-0.1232767528165404,-0.0026346491218018674,-7.069229965483259E-4,-0.08526015530638167,-0.15470539110097267,9.924749051365204,-0.4095991028671583,2.6825005481471407,-0.18362087873417457,-0.2813932063918038,0.3890952293875506,0.1325229440022288
62,29000.851329793273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9160349062575182,0.0,1.2340191864099224,-0.19620090500023304,0.06007361446505661,0.9450273414996929,0.25356605735411725,0.28355157484835347,0.0,0.0,0.0,-2.579553137656987,-2.157908378123287,1.5444992029900606,-0.27153804291198114,0.15605662458839337,0.41928411955977685,0.4969337956795925,1.0442460228889217,-0.558209144331077,-0.9015749115118444,0.0,-3.3394639680182934,-0.2767448235387326,0.32697593074159204,-0.10559311617038578,-0.7515013502072873,-0.6016241103102972,1.7427171091851739,0.5212704694731439,-0.37098647125550677,-0.7003805806188391,0.0,0.6378066963162247,-1.5242683327228101,0.5610101491567648,0.0,0.07287747774153723,0.27120806574990813,2.1030673296210343,0.495348533816437,0.0,0.0,-0.12969859415192472,-0.0025783303456001416,-6.866695401753832E-4,-0.08403778278375053,-0.15144196933857387,9.711669554937156,-0.37798612388079933,2.6731082000728055,-0.16289661611476186,-0.28095998480598944,0.39907801984151864,0.13095786140593585
63,28984.904507165596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.918878453431393,0.0,1.2316658105173526,-0.1812884455255391,0.0578912780983435,0.9392624113011222,0.2572436974746827,0.3129592309966289,0.0,0.0,0.0,-2.593177131578135,-2.23172130120053,1.5226521912013844,-0.256083654483734,0.15618026866245666,0.4173828512346407,0.5228582268397696,1.043897804684121,-0.5646581961225644,-0.9688221411503907,0.0,-3.302873028782177,-0.3966891321841964,0.32253336671614785,-0.11396981840160864,-0.6329320498529234,-0.6343923057404691,1.7943708243475522,0.5565791290210937,-0.36025176896569994,-0.6687258422560379,0.0,0.6504357142478734,-1.5015274897744015,0.5747004569819489,0.0,0.05007396517550854,0.27005573185609505,2.0968617262537887,0.5137411432666004,0.0,0.0,-0.1378085317185915,-0.00262072025670748,-6.97656613514247E-4,-0.08094470684850809,-0.13826629662347478,9.419404349880413,-0.2488854982550728,2.6617983108870606,-0.06712449850132672,-0.28006663929946185,0.4541716559890787,0.12928351479959624
64,28977.966703055594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9163959688695626,0.0,1.2331185029274374,-0.18041667896895464,0.05666379091782196,0.9378470338540845,0.2573343149156166,0.3136242501413033,0.0,0.0,0.0,-2.6059617586457646,-2.225764276863837,1.534515176540923,-0.24286975194897434,0.1585712541832364,0.41354504474811477,0.5157575758126877,1.0523998777726167,-0.5639937518429802,-0.9607898250647643,0.0,-3.3388722070267116,-0.44634027243578805,0.34171315417374126,-0.11134686346588145,-0.5930202588306848,-0.6208849464914913,1.8218015384167303,0.5584392690368722,-0.3767465917359885,-0.6657592877632549,0.0,0.6559040455793002,-1.512233927322719,0.5728433179370395,0.0,0.048400745543807015,0.2690172456751662,2.0941910440553415,0.5152952434299919,0.0,0.0,-0.13648473717824627,-0.002583821669367919,-6.85590223632747E-4,-0.07574105947094914,-0.130920631738968,9.633187538517577,-0.18644169422831225,2.647088207658101,-0.007914193991286636,-0.27785597374754395,0.48026579841155703,0.13093348580387087
65,28967.93891099486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9205370895113552,0.0,1.243057073636,-0.17836835815912286,0.06350583373119226,0.9391008364429064,0.25972034376487113,0.308333055213795,0.0,0.0,0.0,-2.577488733812949,-2.193534246790078,1.5501038600562216,-0.2365533276524782,0.16084654704294749,0.4135366552221885,0.5149977751125062,1.0396266531594152,-0.5563909267230646,-0.9578769262520297,0.0,-3.3927017730575573,-0.5764877603114521,0.39004211957526447,-0.11119077915407123,-0.5517128328996962,-0.5442943742099271,1.8568992471406265,0.5573742009452207,-0.41382065055638423,-0.6516358925474242,0.0,0.6679424078366255,-1.512560311097111,0.5651453885345968,0.0,0.025726374767850037,0.2663138961169356,2.0894074656912007,0.5150683170156253,0.0,0.0,-0.13126748023041068,-0.002653715112907389,-7.085427524602618E-4,-0.07046592577301157,-0.12353516971153358,10.652785044518517,-0.07840856289005164,2.535438702332183,0.08347037746747245,-0.27472705978505535,0.5180746753408745,0.13078481265963957
66,28965.85635546266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.919822382004558,0.0,1.245311581026216,-0.1831534524848949,0.06671767692227812,0.9379749943686894,0.2581651285839241,0.29227528011412873,0.0,0.0,0.0,-2.590702677710499,-2.1597514978141867,1.5642616444759885,-0.24644455447044059,0.1601338027076057,0.4206752783794798,0.5233156363537759,1.041148087353497,-0.5717396471742612,-0.9221678714200274,0.0,-3.407117230893747,-0.6550114991065807,0.4023170647380652,-0.11229913833686674,-0.5989355766256514,-0.49959406075445223,1.8580394986864368,0.5312114699679186,-0.4497843568571066,-0.6582704109243908,0.0,0.6583271292130976,-1.536979130836682,0.5641921841620862,0.0,0.03091900592114151,0.26795254485976683,2.0802472488507973,0.5033149037625554,0.0,0.0,-0.1304445277415107,-0.002596520273727736,-6.922459727616985E-4,-0.0629206974740523,-0.11140388756537511,12.001969561048465,0.0036117357756523666,2.5453728189661318,0.1744623417680694,-0.2610362805610539,0.5547383816958621,0.14076179101974928
67,28961.13756706655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9169466727699942,0.0,1.2436713152440562,-0.18490323246611054,0.06699863559056608,0.9359535412063863,0.2578448240015623,0.2870819690982597,0.0,0.0,0.0,-2.6039918858496764,-2.1463173265597044,1.5668085687249316,-0.2320469473708368,0.1574998160444565,0.42131562139422124,0.5279839210684414,1.0475060176095203,-0.5700460830210146,-0.9016891908858647,0.0,-3.3886600925561026,-0.6290858143450466,0.39551032077745735,-0.11032983623335087,-0.6524377765188639,-0.4736476966842058,1.836451959351408,0.5203797397041754,-0.45031213889718447,-0.6583430474542684,0.0,0.6525600289946097,-1.5567357475155763,0.5665666402139168,0.0,0.04905658682771266,0.2695204406460408,2.082705216662343,0.49899222727335435,0.0,0.0,-0.13077672717083058,-0.0025650067267822306,-6.827570009097018E-4,-0.06434338860355203,-0.11404550537387151,12.781323479781237,-0.01742869483271358,2.539504113786929,0.1663022124006811,-0.25996210542306175,0.5402314258649107,0.14599741387583284
68,28958.19749188976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9201291594437626,0.0,1.2450979991514626,-0.18168345619262213,0.06945670746916538,0.9362829734693653,0.26076021846305486,0.29201153465456803,0.0,0.0,0.0,-2.575150499974667,-2.1577358133168456,1.5476450998898779,-0.24248863255118322,0.15746372425176766,0.4185115063501998,0.5131467247911693,1.0375052895161587,-0.5515639946605136,-0.9193077760607204,0.0,-3.351610365652868,-0.659118607186524,0.38834916863075464,-0.11085085388858115,-0.6897366043757855,-0.4695689109214975,1.8151427991650324,0.5300731595749338,-0.4391532260919484,-0.6547491031521964,0.0,0.6575391935608571,-1.535252582239265,0.5636785355465895,0.0,0.02416517591263736,0.26884770715722234,2.0777047088688856,0.501876276711615,0.0,0.0,-0.13281226976157418,-0.0026266427012877286,-7.010006438973596E-4,-0.06487895938234475,-0.11081967882243339,14.081646223180522,0.009653360339436822,2.5448223184900343,0.20165616072117282,-0.25129277025419344,0.5573359288237734,0.1496366835247376
69,28956.419940279437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9165076603307516,0.0,1.2435880472015564,-0.18285408505280432,0.06799076272269113,0.9346635334039208,0.2604284103788076,0.2915382349842595,0.0,0.0,0.0,-2.5931209201759113,-2.152874364741334,1.560908144676391,-0.23464946100770853,0.1586691746188542,0.42059017362102624,0.5251844817551564,1.0417215369771289,-0.5636463852593845,-0.9149702817744615,0.0,-3.3468807339698943,-0.6814512874273192,0.38726435269770537,-0.1056060695787367,-0.7125785531364358,-0.46567399250294483,1.8066217299244705,0.528131361809208,-0.43264559819632253,-0.6584524057182943,0.0,0.6530381727320214,-1.5586458817640396,0.5660837752303701,0.0,0.04862781322434959,0.2697028628753735,2.077660378088291,0.5024102893369754,0.0,0.0,-0.13192873420272425,-0.002591128926354213,-6.905117785488661E-4,-0.06200472539138726,-0.10722487917321105,15.177366170845204,0.032217411551300985,2.555950422639981,0.23417857000998432,-0.24239739750671513,0.5659058209379014,0.1608855492354109
70,28955.310381459494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9191846309045808,0.0,1.2439853421384013,-0.1810867082513461,0.06915606101891096,0.9355988414775109,0.2615422633917369,0.2936228309279778,0.0,0.0,0.0,-2.576300092974613,-2.1603785224624645,1.5480934381783702,-0.24187870050976645,0.15849132091599805,0.41793590892778587,0.5155965777799532,1.03713251276361,-0.5566637209543588,-0.9229420470063412,0.0,-3.3261033323271643,-0.6920696883486289,0.38483073257448086,-0.10610332791433737,-0.7128438389202228,-0.46915887740944506,1.7985395021629849,0.5352284054444302,-0.41992009782579687,-0.6534334506166317,0.0,0.6573761166631156,-1.5434081420048176,0.5636214774005305,0.0,0.029161927031459,0.26909850832406035,2.0749203064927877,0.5030013087285892,0.0,0.0,-0.13329212302843557,-0.002622698540216739,-7.000169164432924E-4,-0.06281413960518731,-0.10561180427085178,16.01838264445139,0.04587659666299214,2.5667002519692392,0.25211409320347056,-0.2347561098364941,0.5767097468266738,0.16247735253794066
71,28952.47877150955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9200341098579712,0.0,1.2430442628831748,-0.17919262750836853,0.06892620425669227,0.9358671147491997,0.26293107515769615,0.29797997199921344,0.0,0.0,0.0,-2.5689374682562858,-2.171145311417102,1.5366044530747205,-0.24702331710994618,0.15946273128185912,0.4162435087403046,0.5087501486947675,1.0324735050095049,-0.5495580220484644,-0.9350888549346964,0.0,-3.2853194620329833,-0.7345886342496756,0.38080988473888716,-0.09970998241206468,-0.725262861219632,-0.4766285052800165,1.7725561407339425,0.5474245230934772,-0.3810613302273201,-0.6497435879554903,0.0,0.6606309110278541,-1.5498068777148293,0.5624653181466298,0.0,0.029064853035816005,0.2693761669861649,2.0698371506581585,0.5053792021651299,0.0,0.0,-0.13507643029207414,-0.0026282283781722576,-7.013055561784943E-4,-0.060277901836743336,-0.09726604233409177,19.66401178226593,0.10184812775504061,2.622035270650808,0.33663912557628417,-0.20222802619920005,0.6118042882537903,0.18523869129353276
