| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| asc_walk                       |  0.6924543 | 0.05732 |   12.08135  | 0.00000 *** |
| b_walk_age_gr_under16          | -1.4247117 | 0.11502 |  -12.38643  | 0.00000 *** |
| b_walk_age_gr_16_24            |  0.5434978 | 0.07502 |   7.24493   | 0.00000 *** |
| b_walk_age_gr_45_64            |  0.0000000 |         |             |             |
| b_walk_age_gr_65up             |  0.0224305 | 0.08080 |   0.27760   | 0.78132     |
| b_walk_female                  |  0.2520075 | 0.03770 |   6.68421   | 0.00000 *** |
| b_walk_recreation_trip         |  2.0595253 | 0.03781 |   54.46810  | 0.00000 *** |
| b_walk_occupation_employed_full | -0.0538268 | 0.04438 |  -1.21273   | 0.22523     |
| b_walk_hhcars_0                |  0.5039755 | 0.05510 |   9.14732   | 0.00000 *** |
| b_walk_hhcars_2                |  0.0000000 |         |             |             |
| b_walk_hhcars_3                |  0.0000000 |         |             |             |
| b_walk_hhcars_23               | -0.1340719 | 0.03788 |  -3.53897   | 0.00040 *** |
| b_car_time                     | -0.0025419 | 0.00012 |  -21.10244  | 0.00000 *** |
| b_pt_time                      | -0.0006717 | 0.00004 |  -16.80786  | 0.00000 *** |
| b_bike_cost                    | -0.0795880 | 0.00748 |  -10.63347  | 0.00000 *** |
| b_walk_cost                    | -0.0702571 | 0.00588 |  -11.94097  | 0.00000 *** |
| g_bike_grad                    |  11.8391793 | 4.80494 |   2.46396   | 0.01374 *   |
| g_bike_stressLink              | -0.2925107 | 0.08600 |  -3.40125   | 0.00067 *** |
| g_bike_stressLink_c            |  3.0432996 | 0.53955 |   5.64044   | 0.00000 *** |
| g_walk_vgvi                    |  0.5279468 | 0.15111 |   3.49387   | 0.00048 *** |
| g_walk_speed                   |  0.2832547 | 0.10885 |   2.60236   | 0.00926 **  |
| g_walk_speed_c                 |  0.9236304 | 0.16214 |   5.69663   | 0.00000 *** |
| g_walk_speed_e                 |  0.2798649 | 0.09380 |   2.98353   | 0.00285 **  |


Iterations: 73

LL0 = 55492.05350766242
Start LL = 56098.993934027254
Final LL = 28915.926811122088

BIKE DETOURS: min=1.00  25perc=1.00  med=1.00  mean=1.03  75perc=1.01  max=2.44
BIKE OVERLAP: min=0.00  25perc=0.71  med=1.00  mean=0.81  75perc=1.00  max=1.00
WALK DETOURS: min=1.00  25perc=1.00  med=1.00  mean=1.01  75perc=1.01  max=1.32
WALK OVERLAP: min=0.00  25perc=0.50  med=0.83  mean=0.72  75perc=1.00  max=1.00
