Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
53,29163.91560326816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.82662707940555,0.0,1.5972392602916008,-0.03227277283270304,0.1926589171535905,0.8399279297815454,-0.20912266718127123,0.23345126587077858,0.38498528152000155,0.0,0.0,-3.67309898850168,-1.8777988095121383,1.9275011153458876,0.06848038646472673,0.34160575002856214,0.6392404382773833,0.9838916471573635,1.3379144534455434,1.241623985660611,-0.7191357189070277,-0.7308514076723911,-3.182886924869032,-0.1172301102124943,1.4878835855302113,0.19451680735647703,0.29848820385231545,-0.5562238722663735,-0.6077414334297213,1.3866414555624544,0.728044563928713,-0.4563069216122432,-0.5308087392187286,0.6516699380403613,-1.9299550930742764,0.8313035030637423,0.0,-0.17674053523616937,0.17488682781301373,0.0,2.212906023842635,0.8480369028639935,-0.02988106950670716,0.09389215747321658,-0.0032366306961408016,-8.469280606704472E-4,-0.09566193273972459,-0.14553599883871166,9.011123160483073,-0.24509021782567764,1.4127779881820506,0.10551824457165429,-0.42256484954686707,0.32253338268899356,0.07799223908335723
54,29159.27587995763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8092735817753423,0.0,1.1131436811490962,-0.05882002552811272,0.11993246033372623,0.968117262435535,-0.2133156892817302,0.122069052396292,0.2732258891297115,0.0,0.0,-2.4407994247439078,-2.324562762179053,1.2272384791033375,-0.38352115478634763,0.13337916365388372,0.1749420848065681,-0.16530489603640208,0.41267285880500726,0.8824373943881954,-0.18269641073819254,-1.9125716550250413,-3.703976970733053,-0.7408404192511727,-0.11123972913602942,-0.13965250124162182,-0.8940279762607438,-0.4761332099599176,0.6648456585689408,2.4899753645905705,0.37096924800101744,-0.4594653469773776,-0.6903263921537592,0.5629203135734143,-1.63479208978386,0.475295315867154,0.0,0.3436242784839606,0.3446567891392588,0.0,2.1697705941533973,0.5557213559608063,-0.11739097110155677,-0.004748074569279337,-0.0018901077968803354,-4.1339636428199217E-4,-0.08316903133896378,-0.14768236600570572,6.6306191724635575,-0.27264235841500895,1.4666925308338201,-0.07341620331686821,-0.349561112265918,0.34029585646022387,0.19784782212188481
55,28995.370768234177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7519002757600195,0.0,1.1556511861069059,-0.1933648871339996,0.06039956022169881,0.9416148566763595,-0.2159664837219267,0.11224241824250737,0.2986972903683017,0.0,0.0,-2.9960051607678464,-2.060503348274983,1.6018677771404786,-0.30229076891210604,0.1457375292537691,0.4055165707318569,0.5279941037370375,0.9406001187189365,1.026452351023284,-0.6819185696362965,-0.9655892142863554,-3.5159531624996263,-0.8075108935170985,0.2978109669272839,-0.08662741938412905,-0.7550094409219523,-0.4432497608699842,0.33451702438805686,2.0481508471052243,0.49256731724319575,-0.4364178367310443,-0.6905385561386691,0.6526077527736238,-1.4281855289902015,0.539304861954243,0.0,0.13576456755979693,0.27609803055986254,0.0,2.1119734550150384,0.48397829638031975,-0.1696790330913049,-0.09839268430340073,-0.002898364858858829,-7.830242422278656E-4,-0.09108528459276954,-0.1527889664290975,7.621334494672464,-0.2465389543707092,1.2241820453037113,-0.09846550667007224,-0.3051522964313147,0.4101182536685154,0.14724512247630522
56,28975.514051112958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7558945989280808,0.0,1.2972232367885927,-0.1827349157623074,0.07244572747403116,0.933811703331946,-0.21144546264645292,0.14591730766888572,0.3165075598586822,0.0,0.0,-2.9612379932362374,-2.271133185577368,1.6432768196982164,-0.1740414345173216,0.1768982015647892,0.451606504504884,0.47079170293662276,0.7984811668704177,1.058047942712018,-0.5574360361721762,-0.7301612338642411,-3.353315768520488,-0.4373489598326825,0.6436990708783801,-0.013934590415639034,-0.5191130488381397,-0.5071420303754803,-0.008096946811131378,1.7948758729690033,0.575956582389826,-0.3809354568225497,-0.6431257496019405,0.7113626099667456,-1.6405859021484117,0.6051981465135613,0.0,-0.02268762885046882,0.2507640504778835,0.0,2.1142554359158825,0.497679824541763,-0.15396595053211376,-0.038610784620579604,-0.0028383818746108925,-7.297388951391416E-4,-0.09327697992979167,-0.1417700730090837,7.95989960316164,-0.28610285835523735,1.5966475873771924,-0.015873203970950503,-0.30963616349183026,0.3676824400756594,0.11522106323212433
57,28968.048788402437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7518592038239338,0.0,1.2305977815463633,-0.17614184137377445,0.06916894205787355,0.9083140872818217,-0.20867913033607405,0.15261638413673725,0.3045796619499707,0.0,0.0,-3.1133546622843307,-1.8228036724140197,1.5030076044256935,-0.22041854914313333,0.1561567952056641,0.47874201913895414,0.5671770286375644,0.9251409739796335,1.017350369457936,-0.5783614203963424,-1.050393435698908,-3.4690157768581575,-0.4495455920917376,0.3893383024050052,-0.10773805894477552,-0.5611295492607876,-0.5146002682434943,0.14993986786195676,1.942939679201644,0.5438401578958936,-0.3818772254461453,-0.5563593344286301,0.6917359183996532,-1.6580088692296506,0.5443301921638966,0.0,0.004563978263026278,0.247437387593371,0.0,2.116065296200368,0.5135252646609231,-0.14798439485681336,-0.032394339672218816,-0.002571109239118688,-6.379429217198934E-4,-0.09003275503610834,-0.13851359706581823,8.466662653322729,-0.3220244784619803,1.6613763543226931,1.065964230058912E-4,-0.3179053654787098,0.3611004933687243,0.1257275169883528
58,28956.535731384538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.757527082450838,0.0,1.190502834056179,-0.1752913625739394,0.06313797271718112,0.9283502211893098,-0.21739341007024357,0.12552540742322477,0.29884818454692097,0.0,0.0,-2.852614626152576,-2.1245397262739134,1.5138127712239635,-0.26138350757979695,0.14988238317875205,0.39158100679675967,0.3568577741084099,0.7779465718390169,1.0166892920971973,-0.532000409480439,-0.9544156824035819,-3.3738870899812663,-0.5156041789945724,0.35691131025073997,-0.12379846893759147,-0.6731249575063734,-0.5050801812312934,0.10994536188936496,1.8672317719795817,0.5128320971772343,-0.4003622258760078,-0.6627342160712313,0.6540577315972025,-1.5205239714327563,0.5362241062136731,0.0,0.1001286081605964,0.27226089703698314,0.0,2.100802449617323,0.4974724331281549,-0.16256875308155383,-0.06519148852582773,-0.002602064068649376,-6.752135979228036E-4,-0.09123733725900993,-0.138652299099637,8.37694000083369,-0.34059957263732293,1.73101442475216,-0.026460764040933064,-0.2948093766481577,0.40584217183579774,0.14725394477942452
59,28949.57982257948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7531877407918868,0.0,1.209995605499173,-0.18368845281531548,0.061108701301349676,0.9387334950364482,-0.21934623882098414,0.12477094352337677,0.301906646488077,0.0,0.0,-2.8935509318855086,-2.123801624521952,1.543986397582396,-0.2523372486204575,0.15978833654381333,0.3963405393055756,0.4031814533126188,0.7837349377298475,1.014484892675776,-0.5427414252670502,-0.9012976510941874,-3.363677403908886,-0.4382856636219193,0.3845607220009294,-0.11238011918221527,-0.6502321014500863,-0.5063508526373837,0.08415983366915636,1.8428870929119245,0.5213853011937707,-0.3849278731073525,-0.6605177598237028,0.6722853663060856,-1.5475858096384887,0.5447985226901338,0.0,0.05725924112587323,0.27106697324901413,0.0,2.0970029495499243,0.4852093509792597,-0.16105038009460648,-0.058205134760263615,-0.0026506916645801025,-6.787904081757117E-4,-0.09186475898385034,-0.1332405064976543,8.634064638151365,-0.35407915202094975,1.8799347064672354,0.005541431077640848,-0.28348522584425356,0.4161608336630119,0.13847798986388746
60,28942.9602501848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7590101762101074,0.0,1.2379626318937236,-0.1884937638430683,0.06616717994193765,0.9332791964919337,-0.2193770279905344,0.12614248498399916,0.2982537047555067,0.0,0.0,-3.041368249441706,-2.1780737079217634,1.569184667221646,-0.2117678240265007,0.1492014958228482,0.4526659749186101,0.5048702931834179,0.8436199293079111,1.0134376682148067,-0.5731622563360517,-0.9043806209906288,-3.3511855281973717,-0.29710494069553206,0.38541937787860797,-0.12904419599051398,-0.6428746625187937,-0.5102718073957045,0.02461505147858875,1.7680321029888453,0.5286206563742211,-0.3817095554453428,-0.6338968812230983,0.6788949430895193,-1.5513874591420296,0.556712645276102,0.0,0.0024617219948925087,0.2612121782856742,0.0,2.0786021504957195,0.4812858607036473,-0.15653649604277478,-0.0640069339154878,-0.0025226255461685844,-6.288560874228402E-4,-0.09018732229974206,-0.12100218707268223,9.807628114129574,-0.422181952249639,2.20327169966418,0.08230288667788323,-0.2730985411250668,0.4607631684622935,0.13356697114312066
61,28939.18593652973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.776854411206934,0.0,1.249247873724733,-0.18169540721103186,0.07039320407804754,0.9455797668832968,-0.2255916572813851,0.11833221236575091,0.3042468571522692,0.0,0.0,-2.958777743715068,-2.0411308051598986,1.5755612526960352,-0.23945972181632844,0.17318893106969582,0.42130967529116287,0.42643716491085415,0.7930501793008002,1.0429366402245719,-0.5593432344722619,-0.8528067419357757,-3.411314175170834,-0.312866467125482,0.3817496834082633,-0.10917259528209726,-0.6456456574368173,-0.5052069271010148,0.08435099406996574,1.830962802829852,0.5350510514407267,-0.38614921882679226,-0.6462615587643417,0.6523142272827863,-1.5258184444261753,0.5557766178180642,0.0,0.03115761804673854,0.26558948024381973,0.0,2.078304814264793,0.49986291950571815,-0.1512995411631531,-0.05599933900080649,-0.002606620766560328,-6.683001091443127E-4,-0.09098236976879676,-0.11906737527815636,10.129738935870302,-0.4169305083272003,2.258246117559002,0.08967056373732053,-0.26011097553090357,0.48803320705046943,0.1428657180988201
62,28936.84231213707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7919372997435887,0.0,1.2402222888590353,-0.17665051795557415,0.07352412682061224,0.9484553233984556,-0.22885238222892154,0.11030459200629406,0.29726535532421167,0.0,0.0,-3.0384319187624116,-2.1108968480672416,1.5618458576438117,-0.2536268833266589,0.1795066760627805,0.4013169980958602,0.5037543909664101,0.8798299025050946,1.0267409356978,-0.5768460121486165,-0.990281148667027,-3.487994347623974,-0.3676301604201177,0.32748845513016595,-0.10077535932580516,-0.6741648700261826,-0.4967981483439371,0.1654584608677385,1.8999777248114087,0.5339589132943762,-0.39797533309679056,-0.6340437691908967,0.6225503233435454,-1.4717046603533286,0.5381084874647041,0.0,0.0804422934867021,0.27202343395422235,0.0,2.074672332653926,0.5080972317691791,-0.14856747551589694,-0.058111947700381195,-0.0025528390679436714,-6.513713117861813E-4,-0.08886183933117668,-0.12027034059134142,10.670272394190983,-0.409662063001201,2.248793101237192,0.08005940815681768,-0.2513970554972739,0.5187072015443478,0.15990688372586453
63,28931.96172005711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7850056502758178,0.0,1.237393446022521,-0.17541581132750478,0.07329613260387748,0.9439295257401337,-0.22768755008965863,0.11144315976919547,0.3005723970340651,0.0,0.0,-2.9990458953963577,-2.1292236902495154,1.555766029032929,-0.24267142685113868,0.16639824754916988,0.4170964100291995,0.4556388013282476,0.8514549089046447,1.0193537922960407,-0.5754636560134067,-0.9987248320221759,-3.497003258847046,-0.3281315179152244,0.333335492122631,-0.10092501767730869,-0.6730034052167256,-0.5009543367817698,0.16338415182020877,1.9080032060677394,0.5345337173079022,-0.40084061558253165,-0.6312921126587666,0.6313462304614578,-1.4740528940064326,0.5466383576633316,0.0,0.07023046398700958,0.26985002408493397,0.0,2.075653657178059,0.5085107701547158,-0.1502307142918768,-0.06013761037973166,-0.002531344017725845,-6.482343413445108E-4,-0.08780344999270441,-0.11464315812178424,11.319138234950351,-0.41268771496171425,2.369960196082784,0.12118547746774883,-0.24121554374558013,0.5443244600260267,0.16336842514661684
64,28930.016075870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.777338459248736,0.0,1.2359566679319307,-0.1736022633625146,0.07391935407964509,0.934671201407408,-0.2260136943765546,0.11504338393961225,0.3027193455598218,0.0,0.0,-2.9789608411201547,-2.1177939646106108,1.5715489143772612,-0.23613771050866364,0.15755511183202991,0.43424991306079114,0.403255972309918,0.7961381775102581,1.0388085679615446,-0.5696299513349898,-0.9048343578785262,-3.494534630205431,-0.27750216136480355,0.39309488456990876,-0.09089181281157042,-0.6608444851464506,-0.5158610558608835,0.14171584676499632,1.9122644297747053,0.5374535616825721,-0.41826172713054766,-0.6456600316204498,0.6458105064369273,-1.4787349708667743,0.5607942586689333,0.0,0.05031911388448311,0.263077362162641,0.0,2.075702189982204,0.5125200378924407,-0.1535013884041529,-0.07425085396836686,-0.0024811481950650104,-6.333228379991433E-4,-0.0855318272181015,-0.10844018982837482,12.536661785928993,-0.4012649039301622,2.5115202292635272,0.178481048557318,-0.2315742180539264,0.5791140927969138,0.1701729639837937
65,28925.810683610332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.767785981878459,0.0,1.227131173064347,-0.17580715698116908,0.07175251644425402,0.9315017418374038,-0.22272501621505908,0.11952811516673936,0.3041632197794254,0.0,0.0,-2.9396345490397495,-2.1371700966633393,1.55472239667509,-0.22841179747636264,0.15162267083729933,0.43673991666906314,0.39586657144024445,0.7937209173024246,1.0330551532786452,-0.548978301892645,-0.9154451987686221,-3.491544834931722,-0.2985133550046225,0.4089959675524366,-0.0883611731168113,-0.6499583596689543,-0.529037995044026,0.14304800438258256,1.9445459550556001,0.5432132628913646,-0.4182701939140645,-0.6367550485619072,0.6594483093107226,-1.4896002245135456,0.5621395240970538,0.0,0.048969655993474734,0.26102751292680304,0.0,2.0805783392025257,0.5076457190173328,-0.15554485134842588,-0.07157334615770672,-0.0025668516462754656,-6.615665865860351E-4,-0.08366986230445073,-0.10523100324606614,13.744750976583411,-0.34743723907251367,2.572075394682165,0.22485627157618723,-0.22059118055824503,0.6041939296598099,0.18123789916220512
66,28919.13948863621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.761029936652842,0.0,1.218607454942697,-0.1765296269857511,0.07039413826366955,0.9311700205998525,-0.2213450773984895,0.11993308985087389,0.300383856806277,0.0,0.0,-2.9714807545767306,-2.129565555223962,1.5642366784205344,-0.2361081378489721,0.15749466962505673,0.42591462537249225,0.4236269124730521,0.803432053660567,1.0349336650418526,-0.5841175104160015,-0.8780838490345858,-3.481927071320412,-0.3236450714580379,0.43741684691314087,-0.08025411806308434,-0.6549375832455888,-0.5407343981327506,0.135265164729396,1.963732984473453,0.5474937396895062,-0.41653727507885224,-0.6371565723893445,0.6626787472885608,-1.464698961662235,0.5544566479491712,0.0,0.0783526475094787,0.2612229835461422,0.0,2.0798997042825307,0.5022320446680903,-0.1582471215173509,-0.0828081734257242,-0.002588631064865819,-6.576104445908555E-4,-0.07822458703771425,-0.1002916630422953,16.161565557171194,-0.26682453867985084,2.7215584023140873,0.29062096665030823,-0.19569738583783716,0.6600763675372208,0.21208391979008134
67,28918.921002343144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.767319805341555,0.0,1.2246041366687457,-0.1813280210185652,0.06998155124507646,0.9357831190877663,-0.22419665019529078,0.11753989442039621,0.2981578501905454,0.0,0.0,-2.9893592448503585,-2.1414469005034134,1.5577693018472094,-0.2427837068567555,0.16384012607729173,0.4148818065737907,0.46892475170751624,0.8375889525595573,1.0270869727785574,-0.5549462147292088,-0.9589305236776005,-3.485818693657898,-0.34876962344457607,0.3881191948902366,-0.0938887970438816,-0.6627701206561821,-0.5385512147887755,0.1371625319958206,1.9623642863281607,0.5490373523801336,-0.4087656923158918,-0.6213344333010015,0.6508393738079528,-1.4518962809649965,0.5505382018788083,0.0,0.0735077709452448,0.262811745572831,0.0,2.0713704252664558,0.49973020440438454,-0.1556509333591783,-0.07279608743362384,-0.00260149073019535,-6.657440555075522E-4,-0.07516636201483515,-0.09410828926877436,17.701851703200816,-0.24420115292792308,2.878652017266404,0.3463386413963728,-0.1783583054324414,0.7048920692024375,0.22313812680523354
68,28916.97571413962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7659890049988807,0.0,1.2254923703472365,-0.17935934583185262,0.07133157040272023,0.9324185574936807,-0.2222462569212702,0.11885181428248005,0.3000174181395544,0.0,0.0,-2.969693043168907,-2.130334611501851,1.5637254451161449,-0.23991261086097496,0.1559664316537116,0.4288223736658166,0.4309433253647041,0.8095065284418778,1.0349232058250288,-0.5621731449850387,-0.9224823320762342,-3.468855482732752,-0.35602993103251773,0.4070513559249838,-0.09240142414702522,-0.6611773767436101,-0.5354223533701424,0.12012174985790405,1.9425537280762912,0.5490343710904706,-0.40830174653624995,-0.6259972386337924,0.6572371752222362,-1.472880576210289,0.5552457881453178,0.0,0.07051099722507473,0.26155978536918895,0.0,2.075070043825262,0.5030681759998262,-0.1559713360294531,-0.07645644655332023,-0.0025872325133719253,-6.626499519324963E-4,-0.07556906034840889,-0.097829773292784,17.28176381298704,-0.2424438902166592,2.8053102871005713,0.32115980303427494,-0.18539341717403618,0.6785556504240353,0.21898259220987468
69,28914.320937019955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.767192351454621,0.0,1.2235658020518485,-0.17641262694300905,0.07140315216510668,0.9342234022176001,-0.22282167261360641,0.11806339049808798,0.2999446122337537,0.0,0.0,-2.9838620327585277,-2.1286951487807726,1.5617339144250229,-0.23787827136983858,0.15829356555334884,0.42560266870563207,0.4366264377603732,0.8213131047033475,1.0342406788810106,-0.5778938343704719,-0.9058685312948701,-3.462724471038204,-0.3608802076243222,0.40991494028023645,-0.08933340258601101,-0.6652830891085005,-0.5337810267063731,0.11308230041367599,1.934966269178489,0.5494517913243079,-0.40534388996903303,-0.6313930952174539,0.6515621399509874,-1.4703171247756952,0.5511038144477141,0.0,0.09076412386444935,0.2636740885176492,0.0,2.073319823725577,0.5040265533180995,-0.1566543412048815,-0.07967851869678332,-0.002576109449901093,-6.56084877396367E-4,-0.07311746230049296,-0.09490011199431883,18.34646254629163,-0.2186231065459972,2.907465127492319,0.3493707663413961,-0.1708774127173232,0.6998184724747368,0.23296623419741888
70,28913.451691129845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.767188420534217,0.0,1.2257494367237578,-0.17951819144033596,0.07072907409474513,0.9337118666024896,-0.22329941585803403,0.11802664276138841,0.2995961794287312,0.0,0.0,-2.9777263392448514,-2.127763649695024,1.5630927392815501,-0.2429511127187493,0.15864532423822178,0.4240735981086662,0.4398741635029606,0.8135209602492018,1.0338094470736587,-0.5617288715679296,-0.9279147043309045,-3.4551286784639363,-0.3784821522456471,0.39544410224740095,-0.09571112175852244,-0.6641715604957941,-0.5310896301783092,0.10540775833905065,1.9218639002355842,0.5486261882233262,-0.4032478277974063,-0.6298941106776146,0.6520560382481028,-1.4668043682095206,0.5529350011541857,0.0,0.07448782235724435,0.26319716501151935,0.0,2.070581339963603,0.501838353779142,-0.1557754375503672,-0.0757432020637048,-0.00256974607092015,-6.568322486774622E-4,-0.07148600739718383,-0.093300639046723,19.0716673361827,-0.20735023141087194,2.9677842681039315,0.3672287679392229,-0.1620981820337031,0.7125009953388525,0.23394023547071005
71,28912.828626484134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7690496154131636,0.0,1.2245263902124202,-0.17642008704029283,0.0715881717650863,0.9354671349238703,-0.22319387912297795,0.11761800975882879,0.2998873973524793,0.0,0.0,-2.9903520633355045,-2.127421532419123,1.5599114433161225,-0.23803152146410558,0.15894967207100383,0.4248440777262947,0.4421395258486507,0.8285863567700308,1.0332023205622045,-0.5738188274270305,-0.9096296580823741,-3.452823328171821,-0.3744084776766858,0.4022143688532281,-0.09020577406605922,-0.6652862586137693,-0.5269549087288776,0.10104814457063166,1.913586091196905,0.5493362460104321,-0.4007758949274621,-0.6339170813798027,0.646259613891583,-1.4763245310556132,0.5491753155851794,0.0,0.09915343560470682,0.2655250764753114,0.0,2.069858181218651,0.5043958653002787,-0.1556968816754696,-0.07820636886008324,-0.0025628134458494096,-6.523865591407574E-4,-0.07006299484033489,-0.09182831079865782,19.752042275314558,-0.19344322256248583,3.04430905938567,0.3793494612336774,-0.1491166055813688,0.7196319308415661,0.2454414807380151
72,28911.885658486157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7673463246785666,0.0,1.2257080379130307,-0.17968407588235566,0.07040869533140393,0.9343635017163398,-0.22343835207274912,0.11772909733275853,0.29976638780606335,0.0,0.0,-2.9760053454729505,-2.1250700674782745,1.5617986086189792,-0.24420064021592833,0.15907084758537482,0.4228760127626891,0.4390452875205235,0.8115954812861262,1.0324656886005488,-0.5619161229588469,-0.9300512714187419,-3.4474050123552216,-0.3997398961619953,0.389191160061391,-0.09587589640903882,-0.6635528541577534,-0.5256562379670967,0.09912483362876087,1.9080303195047332,0.5483571988753655,-0.3993223872055143,-0.6321891539375888,0.6493687005393993,-1.4675981670966978,0.5523703725131011,0.0,0.07767960656810094,0.2644540288649209,0.0,2.0687245015635685,0.5010761944232976,-0.1552141168816565,-0.07416835894457063,-0.0025630663105005555,-6.546775026369325E-4,-0.06873017038761815,-0.09081769379880261,20.301831152961952,-0.1806293445314771,3.0834608273875115,0.3872847431330946,-0.1360185293847877,0.7309984395306841,0.2443785536232356
73,28911.134814469013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7696145379534234,0.0,1.2249173025251128,-0.17628150943244322,0.07186318794062269,0.9360517707129914,-0.22332405668413527,0.11739161440337459,0.30000246163211525,0.0,0.0,-2.993479698018556,-2.125023804519704,1.5581451093082292,-0.2375502021322705,0.1593485840728762,0.4244874207429285,0.4445209592145511,0.832646899044036,1.031974774358219,-0.5715721591537912,-0.9071009652571346,-3.446081938200765,-0.38951357130590786,0.3996518897565493,-0.08907325646225348,-0.6639045698565881,-0.5213141439251315,0.09478196527571903,1.9000616503860486,0.5491576294376264,-0.39787610995819833,-0.6350160129322933,0.6423207688237161,-1.481807765475339,0.548366713914474,0.0,0.11013677449207063,0.26676888782533614,0.0,2.0683093335216602,0.504936181019159,-0.15479333852839422,-0.07724280748867929,-0.0025559812055238732,-6.502392833587538E-4,-0.06767722403233829,-0.08966565574072624,20.830066311775663,-0.16902959958997738,3.1535471401962933,0.394096561295563,-0.12300648794043596,0.7347161725448643,0.2579246523290681
74,28910.679846344345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7677206227058624,0.0,1.2265068957043805,-0.18028845524486758,0.0702611691735085,0.9347565794800956,-0.2237616135848892,0.11747140371852678,0.2996930732608988,0.0,0.0,-2.9747249747242304,-2.1230314096062575,1.5612064923472473,-0.24505004305040404,0.16025428095801986,0.4210744322287878,0.4393807600799157,0.8099167900106203,1.0313713759207164,-0.5599077156255309,-0.9358248628747533,-3.4409029615086455,-0.4145010539947286,0.3843216598506296,-0.09712232636471277,-0.6614515110566912,-0.5201726499667673,0.09307128783316983,1.8937338741122811,0.5473101789949147,-0.397580400806693,-0.6332947299607278,0.6476392378231962,-1.4700312609193158,0.552181424914444,0.0,0.07659467035994488,0.26526018752756997,0.0,2.0669288078520935,0.5000672604733528,-0.15475580631830932,-0.07261639931295048,-0.0025531502487119205,-6.520435589903446E-4,-0.06682040861504006,-0.08916023040680181,21.183825718711372,-0.163397343812195,3.1752533176235187,0.3980819975925541,-0.11412881042660977,0.7429665357552541,0.2523407123160461
75,28909.419987145317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7681095990021034,0.0,1.2269463117573647,-0.1801373126436566,0.07037476461150285,0.9351669296496565,-0.22404806045141373,0.11714987110945035,0.29981846183376926,0.0,0.0,-2.97725839728933,-2.1205250450990696,1.5605969908074337,-0.24467433592758653,0.16076050002348774,0.42134132547776737,0.44004178931739785,0.8111757549081855,1.0305437588104744,-0.5592718961906071,-0.9346317786187915,-3.435598861754502,-0.4225936201876405,0.38296733933634786,-0.09722220520207396,-0.6601987370892316,-0.5149311314925763,0.08840312558310612,1.8815437274724358,0.5460123128815478,-0.3964052791419152,-0.6352049400169948,0.6450725111665351,-1.4743477509693348,0.5514731108413192,0.0,0.08314734506541799,0.26617583196319733,0.0,2.0653553890093606,0.5002379052629541,-0.1542634800804131,-0.07241282507894857,-0.0025443454788715977,-6.492157165765544E-4,-0.06495910318467044,-0.08738516654885835,22.097362510579767,-0.14578832404296874,3.2781512535710826,0.41194430148030514,-0.09377348230194017,0.755324414222398,0.2630739160712501
76,28907.813722148534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7717756871538544,0.0,1.2284745507060153,-0.17790508908196018,0.07149418464523845,0.9384689222101447,-0.22543216901755922,0.11568176906433983,0.29990881057906205,0.0,0.0,-3.0011094349373737,-2.1155091019419796,1.5545187210747815,-0.2388551785088465,0.1643590435715922,0.41713632775697823,0.45716063412564945,0.840216101119166,1.026874484631108,-0.5587780676608792,-0.9240161399514687,-3.4210623273354486,-0.4266396793540444,0.3817206219018792,-0.09380986417680323,-0.6547689514800697,-0.4961224930116293,0.07030836765005272,1.836934081538237,0.5422613669127934,-0.3927088506352324,-0.6430943931800841,0.6338636380754882,-1.4905186157751622,0.5464037967948953,0.0,0.1092598597453498,0.27060534773533124,0.0,2.0609383620231467,0.5030381172832554,-0.15284314742262758,-0.07220029920196876,-0.002514631709960231,-6.387074676476227E-4,-0.06130891378735935,-0.08389047281609369,24.15567990196291,-0.1159654316551325,3.547392200570545,0.4439552744939945,-0.052620913455207405,0.777433869851281,0.2889632496710578
