Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
45,30298.31611966592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6111306109532728,0.0,1.1700489539481098,-0.1316740351360261,0.09678829268945739,0.8111052860302089,-0.4216161618903762,0.02299215925907666,0.2589206150102834,0.0,0.0,0.0,-4.966349711447996,-5.028967188169344,2.3602372521101214,-0.3191261035037409,0.07009680421740985,0.38958017641354836,1.6766986283686598,1.8102686872632208,1.5703522052060594,-1.0491870788140774,-1.695467357068013,0.0,-3.3217513595304133,-1.476165194332833,0.637493034455395,-0.11359576879051039,-0.39497129839186157,-0.07842299796682001,0.0,1.547659421028952,0.05003977648901878,-0.7904487747432222,-0.3663160097323876,0.0,0.32021846941517257,-1.3138868056267075,0.3867485467748219,0.0,0.10230626161548989,0.3258004960844357,0.0,2.195060502811322,0.46978537721355257,0.0,0.0,-0.1602247087947488,3.785810929467716E-4,3.85836418269428E-5,-0.004131009889074318,-0.051434688338678314,6.72495121461339,-0.8972605133322361,-0.7968103097189495,0.4349323860052016,0.3510430030744187,1.6569832430216562,0.6697915509748622
46,30265.451999803332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5984327612485094,0.0,1.1459749506673909,-0.14606799296597575,0.08067751667206721,0.8069959978771714,-0.4092365286303215,0.0027505518175603254,0.28270989687719034,0.0,0.0,0.0,-5.312945206664795,-4.738441279746604,1.8978837375416302,-0.44967457433597,-0.02822345915854696,0.5557373681751884,1.9579855494158203,2.0837281235066163,1.7122869070881834,-0.9556396114138934,-1.1818770354887755,0.0,-3.4688830270640083,-1.6358181694559475,0.462134701802035,-0.018727578558783625,-0.5871466268949366,-0.1176872123609547,0.0,1.519389589688688,0.3806113855726939,-0.4567780966390439,-0.18996021239925046,0.0,0.3413678114677604,-1.279215100572155,0.3143565350091476,0.0,0.19116822657535337,0.28245510562032133,0.0,2.1713493532923467,0.46276818347402,0.0,0.0,-0.14986971708942112,3.1137628119734686E-4,2.562228153124982E-5,-0.0020946894119801434,-0.05159219508740354,6.766186034081985,-0.8837796875581092,-0.9629721822556523,0.4551795247502316,0.2921255889681098,1.8637959420412278,0.7838735876198158
47,30228.376447228584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.631211915909053,0.0,1.0299144501009068,-0.21254618124465435,0.006968203290663874,0.8471673358858511,-0.37189007759031045,0.058635921020805865,0.4179676421863463,0.0,0.0,0.0,-5.147452766647061,-4.311399017239755,1.874104270796023,-0.7847102725873591,-0.14418386844635378,0.661503768511144,1.7504720197525663,2.0251146914238203,1.540009160469137,-1.1627959318857046,-1.3484436732710086,0.0,-3.396351938608255,-1.4148847009613634,0.5913817411284891,-0.35638227123397914,-0.8064883912751208,-0.24795733839626935,0.0,1.450413883824122,0.7316581044707049,-0.24959557323465492,-0.1569045072929266,0.0,-0.019851658372780856,-0.9839867980486805,0.2768968349035386,0.0,0.7107961926597887,0.3716946869940847,0.0,2.2292773930415892,0.8204936441158366,0.0,0.0,-0.007802014932428825,7.29521125244438E-5,3.3874495415973945E-5,-0.006234732930652041,-0.05436783057398544,6.991484587780005,-1.0062796576606265,-0.3788292589698665,0.19744339416466927,0.4531032218528742,2.0012528268078844,1.1599043549762316
48,29998.30042169328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.659121567482929,0.0,1.1162798065184547,-0.30542465090623844,-0.14100530074845102,0.8603702042308087,-0.23079869326845806,0.11072860032740872,0.4254489387570378,0.0,0.0,0.0,-4.351694892810589,-3.2387775932241043,2.1578336636420836,-0.785273902692836,-0.2645215918439117,0.5494739977219519,0.9239707344380478,1.3095131004380547,1.4300342213585528,-1.248680247225909,-2.1595579107950873,0.0,-3.5566513791736645,-1.1793343890531074,0.1971859571928008,-0.31107712354979244,-1.0442115930213123,-0.2112918950539701,0.0,1.3622474238114983,0.7034884600867579,-0.027989204488016367,-0.46935093859277155,0.0,0.3428425653010402,-0.7149588180266946,0.5530694376759633,0.0,0.2766315740314795,0.2532531764360412,0.0,1.980639274944256,0.7618796549482635,0.0,0.0,-0.13165926376936693,-3.856829586759399E-4,-1.3658081028631054E-5,-0.003599643457375093,-0.058128140383846394,7.606788952689329,-1.0716764112762913,-0.08487880417693772,0.333966158347332,0.33002115009858746,2.512677234768448,0.7926248714009441
49,29934.3875001373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7518312350373493,0.0,1.1160231861896759,-0.2822354624741262,-0.03078882060133324,0.8825898483280178,-0.1769713855093828,0.1390697454844284,0.4070418824737517,0.0,0.0,0.0,-4.140518848559374,-3.0422119590381946,1.9785325395103301,-0.6796186682469392,0.07947207431243808,0.626959837068448,0.5948902932780094,1.0430432495651094,1.1783020962915525,-1.4392637941153215,-2.21096206709643,0.0,-3.477348996400222,-1.4433712492610649,0.15630783915036636,-0.41447985146173794,-0.5671109651525238,-0.4240021765047759,0.0,1.3981799420175174,0.5927244810664088,-0.19229033902842313,-0.4499770149084912,0.0,0.39517189585545653,-0.7826329601397024,0.44549707038456793,0.0,0.32542049572678206,0.23453050849906884,0.0,1.9487288031397494,0.687040004023614,0.0,0.0,-0.1649622314811511,-4.537402056346455E-4,-1.767095536137751E-5,-0.0024784362880103756,-0.058540591929301646,7.773138185308207,-1.0503475484301723,-0.2520867381524709,0.3807041075460312,0.265687996699003,2.7051544148001567,0.7622642257864468
50,29913.898035243245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7651473868550962,0.0,1.0948940772394187,-0.34325337080276436,-0.06206773864451562,0.9176128489874518,-0.1364347736282162,0.17916028137570658,0.396164866683931,0.0,0.0,0.0,-3.993528702979171,-3.4071427729928487,2.0163194104031197,-0.5263304525387177,0.1318301239672448,0.6722871253069803,0.42777756770195946,0.7734111927632557,1.2333853205995227,-1.366284189842983,-1.7944288798289616,0.0,-3.521023881236417,-1.4204544500146987,-0.1560375114133746,-0.2541538224007198,-0.47585205619203885,-0.3069908162442197,0.0,1.3821827121127976,0.39349863944874686,-0.33141574987496614,-0.6008552419173085,0.0,0.305718731603984,-0.7554580538606724,0.5234550220434194,0.0,0.6144402582389603,0.29752422282674096,0.0,1.980276138451414,0.6158252723674607,0.0,0.0,-0.2007807827249276,-5.218006537885728E-4,-3.2564244904027005E-5,-8.708466986736755E-4,-0.05979067022251959,7.833059498988599,-0.990890133068774,-0.4867626703739635,0.356536714263314,0.24664112483163547,2.497208697759187,1.0380444419040005
51,29866.347315023508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7483385231304946,0.0,1.1171573255554197,-0.3276838778829263,-0.05960345731282242,0.9179165757351003,-0.15786725663694479,0.161602840092984,0.36094147309007424,0.0,0.0,0.0,-3.685747041450398,-3.9803254978456755,1.94600638090957,-0.4900320422433708,0.13324831125198974,0.6017607657111006,0.14062725726731895,0.5752756257981493,1.1230009642838408,-1.323738243071904,-0.9052259825043129,0.0,-3.47477068384502,-1.3759435135489642,0.02681650655254947,-0.27589368763127203,-0.545276994419922,-0.372003377119446,0.0,1.3794576277530268,0.40053564211417164,-0.2794709964824123,-0.6313314965789666,0.0,0.42861749668537663,-0.9070569652076467,0.5679639076277364,0.0,0.44829850261703336,0.2608127662958754,0.0,1.966172867459549,0.6085876937731427,0.0,0.0,-0.20128120996050894,-4.66181187409122E-4,-2.54886308887408E-5,-0.0021469507912305107,-0.06077972474208364,7.876491977938463,-1.0199169892992792,-0.34642566798221747,0.43767597031754996,0.21569783031731365,2.2141750794556696,0.865954060260672
52,29708.598189949687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7655491154472083,0.0,1.1557578317163286,-0.3246358745593092,-0.039292108041837095,0.9764531181049142,-0.15276143980880064,0.15809286115809554,0.3407264522058998,0.0,0.0,0.0,-3.623901415108066,-2.9151310377437607,1.9672049044534674,-0.43678050222536535,0.17313692183189017,0.5842846705909381,0.07531124196866441,0.4912267049200514,1.1248853397282284,-1.3082327737798396,-1.0077013363619098,0.0,-3.5632418735594458,-1.3928413909330426,-0.018921967080952194,-0.12311102365709406,-0.4122048394204832,-0.33728107526831663,0.0,1.3873270851992243,0.4002071703959923,-0.3145879309648636,-0.7699605627414492,0.0,0.5494651085796427,-1.0252990360226755,0.6114439328827378,0.0,0.42096096462590626,0.29318570192753207,0.0,1.9551832883445384,0.567180790276228,0.0,0.0,-0.20241973440055502,-3.1525937993621153E-4,-8.011452632354512E-6,-6.693447863038481E-4,-0.0626891722583943,7.8354681253856056,-1.0259369508204397,-0.5339234465508897,0.4826121027777225,0.21444722718479858,1.7865625501785287,0.8225175987161304
53,29508.001256648982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.736428409952735,0.0,1.2076155871401997,-0.25786024004361713,0.03261165129328493,0.9855627418609794,-0.20959604673690668,0.11052160169637582,0.24737745592344285,0.0,0.0,0.0,-3.728806194530983,-1.7219600508689006,1.7989207700903367,-0.22175508874596536,0.2741615483816704,0.5386107854906043,0.3469623094085671,0.7148045765719181,1.0639026842942285,-1.020228462203451,-0.9308187090382952,0.0,-3.7310635453039196,-1.361198832727563,-0.035359126542525016,0.04699007964932919,-0.31567116484231617,-0.4947942280771179,0.0,1.442391480579833,0.48626320608405194,-0.3210613998104807,-0.9427277237747721,0.0,0.7612257989198115,-1.6550069766015905,0.6336782910440757,0.0,0.2123930179513504,0.28468564963605264,0.0,1.9972914436715323,0.3945624023600293,0.0,0.0,-0.20485336621555444,-3.836007687749586E-4,-4.013439413657523E-5,0.002283366596495705,-0.06423823143437384,8.163270775259958,-1.0493252248892666,-0.796852201571028,0.4811287286107948,0.36204873449047725,0.61795845712262,0.6298989642108466
54,29404.036765978573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7399966434381942,0.0,1.2307148319435481,-0.2276571266779115,0.04882722975954582,0.987775406531314,-0.20970460267864346,0.12371427278452017,0.2463999075270925,0.0,0.0,0.0,-3.351140295094353,-2.0834550010052633,1.6615016713498394,-0.040208672656279504,0.3835604861636507,0.4324338742489433,0.2070637981074749,0.6132226242331179,0.9693230600520925,-0.6568438482007413,-1.2591250368000748,0.0,-3.9174666414765786,-1.4435367792745208,-0.0974541012879229,0.05074980613520762,-0.35594466126960483,-0.5100391839863746,0.0,1.6465930186313937,0.5346555635576024,-0.3537278903247321,-0.9888068435999394,0.0,0.8671490381338918,-1.758278637562046,0.600371546417837,0.0,0.0297693916088001,0.25825781936928804,0.0,1.9977331539735241,0.32901430052669384,0.0,0.0,-0.18552373693983534,-1.6934697573746087E-4,-2.291500317484009E-5,0.010145551651198029,-0.06429168546167156,8.030892980162024,-1.0571070107012228,-1.1655376225487304,0.5418584689449802,0.3147318253203634,0.6801764382648611,0.40301223022306054
55,29356.37795344699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7457948811848891,0.0,1.2529522471706775,-0.1422354311282082,0.09448245118296685,0.959502677492354,-0.2561409592431714,0.09999666768187662,0.2951511831747072,0.0,0.0,0.0,-3.4191727304156703,-1.8170229914990172,1.594143013306582,-0.2330808783109317,0.17353815342413326,0.40216947888370663,0.4461050236424999,0.880542537854236,1.0061347872538935,-0.406844156016071,-0.7979975995494164,0.0,-3.9914338476637785,-1.4521208943547017,0.017581925808153903,-0.0649934204686206,-0.5820469327269499,-0.4884500068560137,0.0,1.7601525604878625,0.5328239913468527,-0.40203608424534587,-1.0544188004503616,0.0,0.7906082058957956,-1.6632965387435854,0.5766297815756003,0.0,-0.03087900246818484,0.26757758570161655,0.0,2.0517891317490786,0.4578476847211749,0.0,0.0,-0.11326745664428571,-1.8464580485864134E-4,-3.138107806110921E-6,0.00825941553164727,-0.06453115252505089,8.039283142574455,-1.2129655392712178,-0.8665175752065241,0.45569312946918933,0.3936817847076097,1.0249021916851742,0.2405810507708511
56,29340.644574144295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7435671101440788,0.0,1.2513191647792181,-0.12811044074059327,0.1051505434487282,0.9357697925521634,-0.2697966081919538,0.0904520844759924,0.2913967124934595,0.0,0.0,0.0,-3.345434206814611,-2.2841774721588606,1.521769041876275,-0.241263967254394,0.12238634834185282,0.41612648501021676,0.4447958312973973,0.8351196621871624,0.9832153475367551,-0.4316211587814854,-0.8439202807498158,0.0,-3.990778212255201,-1.4244729167256522,0.1533381188090681,-0.06527596887678763,-0.6126054658441032,-0.5085570830270045,0.0,1.7531841567239905,0.5358412240961256,-0.4126353678036018,-1.0227801840014732,0.0,0.7375830543727676,-1.7427963038695307,0.5729278458554856,0.0,-0.02361869522755762,0.27500182322769334,0.0,2.0736997364819882,0.4806921573791162,0.0,0.0,-0.10496893074957425,-2.3687558351203895E-4,-6.174756612977505E-6,0.006951019557140163,-0.06365722340732209,8.122301334286636,-1.2225972189915504,-0.8012591581667607,0.4319046964832251,0.4371252185212664,0.8446892883884162,0.25294560095254454
57,29335.900398659433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7762932047804612,0.0,1.2261532613392077,-0.1868422877237912,0.06567363831865757,0.9201729151626601,-0.21304369445350768,0.12267381973451627,0.31351098460271576,0.0,0.0,0.0,-3.255169960512413,-2.08638962589563,1.566615212642482,-0.20055151240467362,0.22193596130093896,0.5187468789100005,0.28452775062470725,0.5731622795149421,1.0057180549655584,-0.7530390094675283,-1.136475799912217,0.0,-4.05412552931438,-1.3963127004279483,0.28653728610765905,-0.04054653632349722,-0.6363046234187992,-0.5353946905352691,0.0,1.7559677963473743,0.4764812256238302,-0.49593159933924325,-0.9598808529604622,0.0,0.6007774526409589,-1.6335654066335101,0.5708024430906758,0.0,0.09349314031553095,0.2972511108576781,0.0,2.0703419063199804,0.5164162866985588,0.0,0.0,-0.11225730523159325,-2.7332181217018536E-4,-1.0664538767774072E-5,0.011873419118124676,-0.061866693965933736,8.367771912491225,-1.2161842255140372,-0.9756400038706152,0.4138065262464912,0.4083400443203685,1.0686942287824213,0.35800885219885653
58,29322.795218061834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7731348665701832,0.0,1.2230025556946127,-0.1877981055867431,0.06137363659224719,0.929474237826379,-0.21647672476900384,0.11916693763636982,0.3096776972930293,0.0,0.0,0.0,-3.481627098395827,-2.145391720807917,1.5354845737910525,-0.15818009633036229,0.218857499426585,0.4316554996946649,0.5034518404316799,0.8248076374513473,1.04598450005927,-0.554509332877623,-0.8724738842934285,0.0,-4.0951401927894375,-1.4147918443629346,0.29610478759751535,-0.029121111370989182,-0.6220076509881795,-0.5422791179690636,0.0,1.792688037530512,0.4997691671980666,-0.49149648805306334,-0.9501860786338656,0.0,0.6238313787974565,-1.604715261436786,0.557139655519172,0.0,0.07582494420098418,0.28596779782455434,0.0,2.0518581709783734,0.49207934216790183,0.0,0.0,-0.12332970563856796,-2.9764634630747975E-4,-1.570624498905031E-5,0.012555163613646923,-0.0620933467925332,8.466454280376228,-1.243448385991186,-0.9294395781638083,0.4248739675465476,0.39964791296517554,1.0284183004959904,0.3349315679411993
59,29319.767254625658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.761028886162533,0.0,1.2335496867567886,-0.17179540444287605,0.06568461494983437,0.9417973191294348,-0.24622469817723674,0.1065487347364939,0.3024575233741356,0.0,0.0,0.0,-3.242155617669568,-2.164940007426707,1.52478258917109,-0.24043309371685137,0.1341641556937664,0.366975956126834,0.3157283428743205,0.6996487365364251,1.0100610287590486,-0.40377758949349174,-0.9712648238897474,0.0,-4.119088879851716,-1.393626396302041,0.37050708958244044,-0.06764592218675786,-0.6787144096687485,-0.5613097086401562,0.0,1.8359359299365428,0.5324876837303364,-0.45344459238059165,-0.932237286687973,0.0,0.6586296210870829,-1.6120287064786258,0.5587862306665868,0.0,0.010859963117961724,0.2806696261968323,0.0,2.039381942825093,0.49121222370708867,0.0,0.0,-0.11883589435117278,-3.501730716253417E-4,-2.5839670409536243E-5,0.012067763347353589,-0.062426650976621374,8.6756426165923,-1.3152079222956758,-0.7271968981197746,0.4273631326329962,0.41394894263759724,0.9429402123929577,0.2567845026373264
60,29310.453429476518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7706948818948927,0.0,1.244332478829807,-0.17490363934966144,0.07106941786883747,0.9485114383551575,-0.24266852230824643,0.10961863888547695,0.3073933462993319,0.0,0.0,0.0,-3.307761125767105,-2.1482938622640404,1.546422261171684,-0.2185603267996241,0.15339926609710247,0.42624405465427895,0.3942419798497549,0.7678109597879907,0.9922405685769136,-0.49883137092982627,-0.8804086442603486,0.0,-4.17793647405089,-1.392541918028806,0.4127548527032579,-0.06541935595973741,-0.6854216465662646,-0.5765597719557334,0.0,1.878228298870395,0.5366004967138411,-0.47425746850674627,-0.9014990728659671,0.0,0.6364535289246884,-1.5766485356145499,0.5638171140740462,0.0,0.038509218138592066,0.2898160436569712,0.0,2.0316898377026504,0.49224360692864005,0.0,0.0,-0.12395641483831776,-3.733742734209154E-4,-3.764151805571229E-5,0.014939011167812127,-0.062036091216212966,8.919202102679176,-1.3642862052297584,-0.7186455306835473,0.426689034081745,0.3998393025563518,1.0061651762305335,0.27265376549884546
61,29295.949685371634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763922381042125,0.0,1.2267658497000369,-0.19245682024171126,0.06319397937254222,0.950806051242848,-0.2307213551717001,0.11208078999045207,0.30590247901398865,0.0,0.0,0.0,-3.391192664609986,-2.090733970999054,1.5421941626891302,-0.19301977030373327,0.1835803583623158,0.45537227404609726,0.4818162800470914,0.8119105509583426,1.0019508057319537,-0.5741847583903897,-0.8459614529268126,0.0,-4.300027425460622,-1.3761733090363635,0.4698650568793687,-0.07107800499214617,-0.7280570875709087,-0.6314972192363439,0.0,1.966285752413107,0.5324658608521021,-0.5097554752712221,-0.8069697160653267,0.0,0.5848189078679165,-1.5048818498467262,0.5489426323577036,0.0,0.08778386726231639,0.2970985819179419,0.0,2.0099600995351703,0.4860619277424728,0.0,0.0,-0.12779174662041823,-4.7870776744598934E-4,-6.383691344014544E-5,0.022765729186503242,-0.06145505982803929,9.751261064347812,-1.5109236080948563,-0.6052245231595255,0.44375573867245705,0.3460624136777461,1.078160429588534,0.3105470115630603
62,29279.365096654095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7729411054722237,0.0,1.2299923489066138,-0.19704151456139668,0.07029805803686741,0.9527414613106261,-0.2312909297891329,0.11059160684083992,0.3037657340144297,0.0,0.0,0.0,-3.425600866833314,-2.051590715118004,1.5772678237937348,-0.17631914641051655,0.2073327967802923,0.48784449037546546,0.5079853067573262,0.8266923379731341,1.0162440349597008,-0.6519671709604933,-0.7811453650991709,0.0,-4.360617702488252,-1.472047133542349,0.46541509986423585,-0.11894514886890328,-0.8215571386721355,-0.7087014940038451,0.0,2.0737072054633434,0.5621167115395306,-0.5233498636204117,-0.6908109600239154,0.0,0.5568133849052396,-1.437865080973951,0.5515423997322624,0.0,0.1286115442157374,0.30056184717054113,0.0,1.987337214131932,0.4769677195313136,0.0,0.0,-0.13611504792381618,-6.907627222612917E-4,-1.155834730911472E-4,0.031380655906923426,-0.061585294879533965,10.760057917616152,-1.7288739627333793,-0.32804301364353694,0.5136363006172933,0.22761306393536207,1.147790631542169,0.3505049726200328
63,29256.034990354085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7567358351137385,0.0,1.2181067164885477,-0.20044719759053048,0.07570882896577483,0.9400880716304867,-0.22770802381535885,0.11337712753255044,0.29357296487503154,0.0,0.0,0.0,-3.4317822998017204,-2.034306019842977,1.576856917184279,-0.18796536309716874,0.22084453021140218,0.4901176508705724,0.5131658075240455,0.803511970321352,1.0465273733539313,-0.6641703637057297,-0.8386310875660739,0.0,-4.239189407702784,-1.7157846320723977,0.3226544788822583,-0.17460612189630045,-0.8977148038252176,-0.7591822416020705,0.0,2.090557087198565,0.5946275731617221,-0.5103976811120684,-0.6277050008957297,0.0,0.5565111173314244,-1.4639715255095058,0.5520031570556643,0.0,0.1544792127669831,0.30137753440418935,0.0,1.9948628326715505,0.4600730667060005,0.0,0.0,-0.13495412001460477,-9.044088111267619E-4,-1.6558354689078962E-4,0.03495038438385748,-0.06268265315447916,11.061669220633501,-1.840667658582327,-0.17841426562447057,0.567314534726215,0.14384156089878902,1.0985028124085887,0.4175589038473322
64,29215.998615530156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7474199053725177,0.0,1.2102625487000302,-0.19145228678355145,0.07053695965473859,0.943500922420348,-0.22360897760519047,0.1163469416064754,0.2962072566452535,0.0,0.0,0.0,-3.250188944381463,-2.1011437268527127,1.542284950254001,-0.21469155518661567,0.19037407839181536,0.43686869758462776,0.43966360300414625,0.7785577280565026,1.004842973884409,-0.6054246510612558,-0.9235368544563628,0.0,-4.053102003873598,-2.0847849627334094,0.12180436275999354,-0.2087236471504015,-0.9270089575364545,-0.7929770318725073,0.0,2.0855761564032274,0.6486619315615898,-0.48564040833765626,-0.651740652000691,0.0,0.603714876154874,-1.5715723811293347,0.5481075690614058,0.0,0.13918871956373227,0.29893307213456594,0.0,2.036103829602722,0.4737966774315378,0.0,0.0,-0.12251623871827694,-0.0012471677585705163,-2.540259511988222E-4,0.0409741109680677,-0.06647076035197891,10.60936886562017,-2.090124998449528,0.17833227976123575,0.6323720458070281,0.04711246695482314,0.8814225821405064,0.45435704510356867
65,29189.262953472822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7421421364644563,0.0,1.221309023527817,-0.18121814158252017,0.07302036426138275,0.9308686310194276,-0.22316039751383682,0.11886188763907378,0.2914577707915044,0.0,0.0,0.0,-3.140998675999578,-2.1778184780650145,1.551297807741673,-0.24942366860271187,0.1860452568909931,0.38927457801613763,0.3651637290355143,0.7172606914022214,1.056412554741567,-0.4747211619803039,-0.9820260267989508,0.0,-3.80010058173417,-2.3676010960361937,0.02920798043805986,-0.17864922523471466,-0.8376095587308601,-0.720855438537451,0.0,1.9702575177576254,0.6179077519699675,-0.46116837418546835,-0.7735918289970595,0.0,0.6567554361499147,-1.6390727013764155,0.5532759332395957,0.0,0.09410183892691032,0.28529716008492584,0.0,2.0757192306820884,0.4801529290122751,0.0,0.0,-0.11215282147313856,-0.0013767787086048922,-3.004214275295373E-4,0.038691231189206074,-0.06943300377502806,8.286879311261188,-2.1213390816597664,0.18174800893771173,0.6348794109532288,0.032561959254975355,0.9021907242425443,0.4265059538828203
66,29155.71121005708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7498333233084917,0.0,1.22656461294084,-0.18258877244646507,0.06824441489370069,0.9263042617306054,-0.2201694482230702,0.12117604928863632,0.29311832219933104,0.0,0.0,0.0,-3.10030864380095,-2.193040470861456,1.5212629692306505,-0.2645117589121147,0.17740108039896485,0.37029328251384697,0.39012677377227145,0.7488231698333089,1.0567536218968647,-0.42819785264077254,-1.0574472044938135,0.0,-3.7690474798056126,-2.4133615654954856,0.1470130606808741,-0.08970170296527893,-0.6943654332315583,-0.6570227519052957,0.0,1.9279138503488755,0.5641321969338997,-0.46079155077600564,-0.8566740237692272,0.0,0.6762003629393987,-1.68571105545061,0.5480423292660761,0.0,0.06015474758703725,0.27628787566728524,0.0,2.0919384026230134,0.48806168308849057,0.0,0.0,-0.10928197900876717,-0.0015835202880455862,-3.599404835348454E-4,0.044409156835729935,-0.07194807161793791,5.618662360796682,-2.3055413529045867,0.3525590958777415,0.6730253866828716,-0.032582690981609035,0.8569593537056542,0.360554243344509
67,29102.23197842798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.762794923978467,0.0,1.2346204550388888,-0.1895288290862145,0.06842469353676293,0.9293464718977386,-0.22685080335575605,0.12265349490344803,0.3007931793119627,0.0,0.0,0.0,-3.1108202644961778,-2.1408714285814687,1.521598639998508,-0.23124891649394638,0.1816678839063352,0.39120004269018444,0.4314934613455353,0.7989960486327302,1.0235111781558521,-0.5217782277290604,-1.0076061326931647,0.0,-3.68750817128654,-2.267344238064573,0.4746887629470207,0.021465682385013535,-0.48012104831331004,-0.5001959215212952,0.0,1.805172365158431,0.4713709835888051,-0.4439952800786103,-0.9707335831711719,0.0,0.6927981076957717,-1.7503556241493903,0.554644298786181,0.0,0.02162786680433816,0.2810776178795604,0.0,2.092939102892462,0.5019638579174424,0.0,0.0,-0.10948740755040164,-0.0017581308684693532,-4.081186940366939E-4,0.045708472656608455,-0.0747243109304153,-0.26206890240699465,-2.425154345360493,0.4660332446575636,0.6692102901501491,-0.034919964184438324,0.6782482582765743,0.22700148108656804
