Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_40_54,b_carD_age_gr_55_69,b_carD_age_gr_70up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_40_54,b_carP_age_gr_55_69,b_carP_age_gr_70up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_40_54,b_pt_age_gr_55_69,b_pt_age_gr_70up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_40_54,b_bike_age_gr_55_69,b_bike_age_gr_70up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_40_54,b_walk_age_gr_55_69,b_walk_age_gr_70up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
31,30489.650785854064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6131809605679532,0.0,1.1715755703963702,-0.16633359842908993,0.049317359622667534,0.16201224888550203,0.7834029390735558,-0.297142966003601,0.1831519087063826,0.4869381414619457,0.11253731411064422,0.11695050193476501,-6.768511269661646,-2.111487439817999,2.282378377845057,-0.05525871887349057,-0.025214590933244324,0.6376676574037916,0.5621883703125695,3.7176779931654496,3.9015809454892043,2.3162651315325404,-1.9709015040665026,-1.7492948443458698,-2.765740110030045,-1.4246767322770242,0.5116213274417298,-0.2493964832526157,-0.27814805671664494,-0.855679014795119,0.07157975751281564,0.29521916436872986,1.3785216180429098,0.7360110366354536,-0.27307499555276504,-0.7854100493831219,1.3414645206121065,-2.1462161055523237,0.19172797579885914,-0.38269971948455644,-0.08902960812903428,-0.4078984071926675,0.3324350686136947,-0.8133989625617535,1.578138058594332,1.0305379307124836,-0.07982716353354949,-0.028456459061118548,-0.004531543063890516,-0.0012976258810429252,-0.09271789383018916,-0.1026355825773451,12.120433636625961,-0.024136608215492864,0.37046874317279965,0.09612425813094388,0.4028133425304486,-0.10151683888688481,0.30591746871585007,0.09010753642692866
32,30463.01494447562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.478963357152597,0.0,1.209060439670552,-0.11862582385879034,-0.0014255208579527778,0.1637768396940965,0.6262700485070554,-0.29868662621697284,0.23405049148884116,0.3915034337585232,0.01788871343632671,0.06819705738766013,-6.537703244544977,-2.667648497919117,2.439728604301698,-0.016644878064773813,0.35743691338095995,0.9537243527856009,0.7303559560070573,2.913996066642272,3.591039188772364,1.9614692713032036,-2.022273512984572,-1.4465351494629495,-2.7615478317965336,-1.5678578035431743,0.49072148606178906,-0.36704742281430447,-0.07861068624596831,-0.5842785493422522,0.06737432306822758,0.23896309061882104,1.4133960875270444,0.5463476109829075,-0.4644434477040461,-0.6902850640630696,1.2645795808878006,-2.019933078045306,0.17841620963529606,-0.34907492256308637,0.04031376216014519,-0.194354632797654,0.24689969848757426,-0.7158057859150113,1.7264295793810642,0.9739041352718609,-0.1872339938567955,-0.34797857294526685,-0.0041785528975050645,-0.00118818579477086,-0.08632646266481282,-0.10205187805904332,12.576625187361444,0.022468189044603133,0.04717806398789004,0.06138679629741366,0.435363207025107,-0.1721671198428366,0.37384214278406397,0.18621850923879002
33,30429.703148888868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4635341401060413,0.0,1.168152866097647,-0.10851434751775706,0.04194440714443403,0.11669609808918943,0.733103118328112,-0.31495208506809624,0.1645588389218323,0.2586454600336221,-0.030424266005903686,-0.024938863076989143,-6.214322081330386,-2.993219021764354,2.538263231723927,-0.002618112135716128,0.559593224924434,1.0921803386460889,0.8165751305663556,2.6615993148390857,3.416563666832589,1.9287015111243118,-2.0067117226835944,-1.371001242096183,-2.70480402289704,-1.6679298402496863,0.47337820774928435,-0.324206382080575,0.003163689925527388,-0.44563539947116293,-0.01261168184374277,0.2623599123414537,1.3551219102640129,0.4403160561639775,-0.6002512996237959,-0.580670075770092,1.1775729951227212,-1.8948092392184201,0.22121252576375722,-0.32004499498077954,0.09341774807249745,-0.13081018015831214,0.31947489542039675,-0.6799431899088848,1.738701304071579,0.8925995996723335,-0.2246389605502524,-0.38464429101256004,-0.004382918868573764,-0.0013099761735653522,-0.08995756425339027,-0.10382397214548987,12.752507133694088,-0.0012615773089613043,0.0859514380467176,0.0967749810546587,0.4453778967710128,-0.20354485429705224,0.47031668918218794,0.19173248678402738
34,30387.19401021941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4419629846512665,0.0,1.2091630808071283,-0.02710740704450125,0.08197581115285452,0.24958551761369552,0.6571021012393627,-0.3038730232324087,0.15111734900295137,0.23737795358484556,-0.12176923956150386,0.008299153983799011,-5.721597501478849,-3.6419925196222422,2.651839899991226,-0.022696189311117193,0.7207863233176222,1.0954743876089672,0.5553215700506337,2.2782779477257074,2.768182603122071,1.9234937516577242,-1.9047888371943824,-1.4482884619130754,-2.618448360056887,-1.621203447387653,0.4333982005427051,-0.19251892788334707,-0.037307037133931124,-0.3176606869311086,-0.01736744997835253,0.1658001876391053,1.2379624354527792,0.23822055285421087,-0.7098643161632652,-0.4201046241210091,1.103198622301578,-1.569395968421572,0.42059103086874183,-0.19503741501694527,0.11927166818253211,-0.11085043180167983,0.2649686972175001,-0.6316697272765628,1.7330448785074983,0.8715991723737629,-0.27689122765942636,-0.18745301983000243,-0.004064197086928309,-0.0012007399763900794,-0.08900612857488224,-0.10386726084933305,12.962941848309145,-0.10857417450631467,0.20980047997485762,0.3297275377562925,0.4406141062255817,-0.2190435834603861,0.636418560703624,0.1519431946280209
35,30356.904552022657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.517096927143252,0.0,1.3241625817785139,0.010612629382671816,0.12944804035832091,0.18540967235552774,0.6849216773945594,-0.31998406387550254,0.12087259952321323,0.244938560180127,0.0045356326835406385,0.08183778452402962,-5.336983065828781,-4.056971371537306,2.689720355760512,0.012084689841049802,0.6719442295337958,1.0200157095841564,0.3495093305646334,1.967943597882517,2.407972680991137,1.9298587232453177,-1.7827844350137858,-1.5789994963844751,-2.5557283975491023,-1.4486115851269084,0.41697786178716684,-0.23231269619480094,-0.044126401615884346,-0.24816831609189172,-0.08172368140749021,0.108660230413114,1.1320328761837728,0.18866003825738736,-0.6878749049138402,-0.3699594155453411,0.9999654805017918,-1.4168332374256003,0.44929172862903116,-0.14687961579774356,0.1906653270577786,-0.11289545035286234,0.2945120706419797,-0.6585780821820406,1.6818434779397475,0.8830604839327733,-0.15465974079910877,-0.1944074623119038,-0.003960078414099144,-0.0011598949943936285,-0.08910418562533545,-0.10373937605351927,13.067262398595403,-0.13409912940217747,0.2466893101484207,0.36751509761407836,0.40144994540564666,-0.1982869683600054,0.7064089171971254,0.148414950197803
36,30308.207273023974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5738707757835304,0.0,1.2142017370647347,-0.04906589468820588,0.0923703801004562,0.24422394006674283,0.7033652363247409,-0.2536685975820638,0.16838536152346695,0.40199064306332927,0.04915615093608047,0.0385211145336216,-4.259863311867836,-4.871268409882978,2.6785315270198704,0.16099401978405817,0.3619995290924376,0.7500663896350862,0.18444831326795433,1.316329266075611,1.8559684331088906,1.93715497839363,-1.38977305797746,-1.9735403401123506,-2.5190898256131775,-1.1861266685729897,0.43785485652012507,-0.3199426826239542,0.06416999496942241,-0.22918580910947273,-0.07752078146195146,-0.13312540748762386,0.9691975300766733,0.26265549082197004,-0.4475773019787359,-0.37586661865975185,0.959257642288936,-1.3247797809624355,0.5123969641190741,-0.1820655800921276,0.21777103341175016,0.0805469861145968,0.2659521363076676,-0.6699498164687421,1.705186827657615,1.0584196643831238,-0.10558670843518865,-0.23481170049704062,-0.004208324925675405,-0.0013383577714712784,-0.09527473722824438,-0.1056425764427933,13.22872193799433,-0.19175752817924374,0.5821563557639978,0.24302839551317637,0.30128939877714705,-0.10834505572929665,0.7664585519898981,0.20647069103740984
37,30264.307598023577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4786058645799658,0.0,1.1768346295075338,-0.02316600658831068,0.09289179237482346,0.18766857407202414,0.7090527985438982,-0.3170517846348971,0.12899930582256405,0.26267575514431163,-0.0349229827657984,0.018753613227341915,-3.5352678654684566,-5.417354705136826,2.362269033831762,0.024133158679031402,0.06016454432325408,0.5085116336507088,0.15069097387366934,0.7255205304458199,1.4217170893938675,1.9551539731182337,-1.1412779468967003,-2.377286307949603,-2.5345517945260116,-0.9347603519707584,0.5108502616651178,-0.26234769130384694,-0.006427334289795306,-0.3575409995566018,-0.0031997491902058806,-0.25739172474778577,0.9256022292006942,0.5719088054968637,-0.5145945029299905,-0.4007457747846216,0.9625763722474484,-1.4663528263882208,0.48945935132093993,-0.09526559144059654,0.24942927893408384,0.0533409418571963,0.2875419168169909,-0.6469810598449911,1.760732220465484,0.9098673939744738,-0.192428489771108,-0.2032733653895075,-0.004212124670429201,-0.0013629463180594012,-0.09573906745742705,-0.1047998887383393,13.303118214666162,-0.19438746836643447,0.7156194661884906,0.15371266551003504,0.34295631028877366,-0.10809950346027455,0.6252337543233326,0.1854192514568699
38,30228.479147240538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3986413053525706,0.0,1.193251007717191,-0.10469836023024794,0.029234079796355728,0.16150810728325285,0.7174944231719895,-0.35269069950954973,0.05156782086061555,0.32469850730481215,-0.032011591966982555,-0.08345556039041213,-2.888730768351935,-5.825370847861263,1.8418971543248857,-0.38088469360483324,-0.14303716780018289,0.27054941474957894,0.24537364821847,0.3837493292208489,0.8887160940067128,1.8702954100892093,-1.0551411724303834,-2.766558971906195,-2.5147580799865272,-0.8078179788315063,0.5925705128160341,-0.10518747639212744,-0.02710285767177405,-0.5280425084019491,-0.13519950850687912,-0.1489227440240772,0.8977442518190432,0.549131490241386,-0.5752282040131682,-0.3625585618891895,1.0296549624145304,-1.7167387440385906,0.47773902019826375,-0.2015538382409272,0.13217702184878655,-0.042119474011941785,0.2791360826826983,-0.622644213071411,1.7463142837813959,1.0184686011308892,-0.15586056173484725,-0.32459151486991755,-0.004185149080896482,-0.0013604794642576908,-0.09548639515826163,-0.10370649745514864,13.32512035375632,-0.18331715926989214,0.7095685438164727,0.1344195938854801,0.3692314863522151,-0.1212344684652023,0.5342199857313551,0.19659544190470063
39,30200.105646705473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4298941100328364,0.0,1.1131555809047446,-0.10593004258487518,0.04659812646794842,0.0622002372936797,0.7008602907481702,-0.3269321729775729,0.07513287712755164,0.3903506967831589,0.014534749947414362,0.027726673525764398,-2.3238838222637463,-6.051372673859531,1.4655045893300824,-0.8092452993532022,-0.3420992549294173,-0.0024291394494566076,0.2800919280147181,0.12477311356823989,0.6645962020581649,1.7680951594417063,-1.1502232707942766,-3.0424365839100433,-2.523867762859315,-0.9196757042034334,0.6280001620831142,-0.16840199574937426,0.11243978287277882,-0.5889374765395339,-0.19796239896242201,-0.10650375161580619,1.0337949900968375,0.2816851133261306,-0.5634197625925859,-0.3775917506748839,1.200300458465417,-1.8125646075128312,0.33910100655196784,-0.23326763679188373,0.08863353625852881,-0.190983118093059,0.23555895088961737,-0.6832563405622774,1.7022727244443456,0.8831070626725284,-0.17800754163205562,-0.16269747724324704,-0.0042158478445180675,-0.0013865477894009822,-0.09576623624939153,-0.10391066509529659,13.298779816774145,-0.16080021715238366,0.6919251567964418,0.0491997272356406,0.3641044474944335,-0.08766648227445865,0.49517490114182144,0.1428880853756947
40,30180.61482122027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4612500464610687,0.0,1.061442315744507,-0.15204104281901842,0.014979809260371589,0.1627116121056904,0.7477798573650314,-0.30363820686635495,0.10834746400349017,0.23721792051264246,0.014948759759113086,0.08001240603570225,-2.052420981801517,-6.12713443802023,1.3346570183638926,-1.0018181199152822,-0.4854823410460428,-0.20333649758125458,0.22281775269853848,-0.013958996400160795,0.6357244397549922,1.685271759282932,-1.261453280071157,-3.151637325903436,-2.5483225989647917,-0.990558341151378,0.5923136425304523,-0.20372210087023157,0.10567020851904078,-0.5949870428193332,-0.17932976791645483,-0.04729311835571434,1.066810088508826,0.18530096768123955,-0.5753284221880234,-0.41813023474018857,1.2771505597618538,-1.8297937948866523,0.27032551442996067,-0.33067990629187066,0.00335294549046046,-0.21450147469466446,0.257120884440592,-0.7299666054614278,1.6440834264160409,0.8346845293255195,-0.15083958636239037,-0.1276391125136666,-0.004213852342222854,-0.0013832414655828593,-0.09537473646533783,-0.10405423403814068,13.261604553228768,-0.15640498233843825,0.5988760834647128,0.09237408631419934,0.3271395287821159,-0.060609628396178214,0.5305038409827332,0.1495148349092616
41,30149.95524254743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.432994305563389,0.0,1.1085253941642652,-0.15198458896108177,-4.65752091954718E-4,0.08669197675377757,0.7715540566111445,-0.30896477363425817,0.1174867026181903,0.2517786077096289,-0.030551995709826793,-0.10992413683131255,-1.670932590038849,-6.176123922675154,1.3015920246969959,-1.1844690534070286,-0.746553898587013,-0.4961613247992279,0.105991291497695,-0.0034419527590313203,0.6125776548470425,1.491593836804883,-1.479313857168292,-3.2277197257304433,-2.593455345492358,-1.1982768699984105,0.4553642181397094,-0.20151251179953222,-0.1322594619485904,-0.48677747016917666,-0.09012561796393974,-0.005429257201611477,1.172265281423491,0.1548559985025783,-0.5585616482403956,-0.4916303086442143,1.3680038695710262,-1.776926369220372,0.11175059836112489,-0.3275661251580488,-0.03897191921708435,-0.21629901880255564,0.2689762006783427,-0.7834623976896858,1.6009546149086826,0.7576322037768191,-0.1883735083036004,-0.21212237748805501,-0.004295086492228873,-0.0014141271322741945,-0.09588033907730212,-0.1045892344273088,13.156050015016813,-0.1543121141208773,0.45658797253361705,0.20330782687482446,0.31469700686473023,-0.06073417282945511,0.5736442178213392,0.1694229332095219
42,30112.983583595276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3418505711497999,0.0,1.0826748528383916,-0.19315079591243292,-0.04080931971340311,0.10583243595895478,0.7587244843829178,-0.39219381071278503,-0.011950405789591667,0.2725262361881325,-0.02016149702588301,-0.02525120239464293,-1.524963232131895,-6.173325020510171,1.3354748650470547,-1.238853611693446,-0.931403792959627,-0.6782803964423973,0.04581888084836469,0.13833536697444868,0.5451448637696373,1.3550036805771657,-1.6572269367791175,-3.230390537939777,-2.5656663034529865,-1.381626454937131,0.2749915631572225,-0.35320932924593995,-0.1879515454654901,-0.37624899633526354,-0.16066061290416844,0.06838997057740437,1.2376648059534083,0.30046860726403213,-0.5740397788140447,-0.5170626961161908,1.3724316290521108,-1.7386668131073177,0.2850654271978067,-0.32816790477064717,-0.04848196051226061,-0.2359689433705301,0.24747912894685126,-0.7188751561826504,1.6237836309703417,0.693652812756653,-0.23578034511349144,-0.2902794761653367,-0.004335111233564844,-0.0014086173421467981,-0.0955796058735528,-0.10449168621010706,13.003383459796972,-0.12154658081499667,0.3906841143800237,0.13369817956282315,0.3870497962334485,-0.13041595442445425,0.5996229694274093,0.14846136149058875
43,30020.46482544654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4006042916205397,0.0,1.174296954135099,-0.30887191643137996,-0.1284668399625481,-0.0591399902301476,0.777197158857697,-0.24944415298619446,0.15064907656821894,0.2493362221994736,-0.03448197255074209,-0.1394171052045186,-1.653166551007136,-6.051493861571522,1.3891678748692613,-1.2513683483346556,-1.0032516626501677,-0.748878267990041,0.20790440863743104,0.20827317171763082,0.703330778707585,1.2257057317252948,-1.782136941790999,-3.105145446966012,-2.428525791585412,-1.5274544440761768,-0.03179590791551096,-0.622060444360732,-0.18364251881910465,-0.6240941965791559,-0.3424819043898235,0.046453801387792704,1.3326838146778814,0.5746089644173906,-0.4451931642436058,-0.3586583981341913,1.218393856212411,-1.6280097917565375,0.6855692224866861,-0.22994258348701158,0.031228375285194232,-0.21070210133992637,0.23149723777879117,-0.6378469786266274,1.699739401591769,0.763059572866657,-0.13801760638953348,-0.0548790451999146,-0.004512861455634364,-0.0014169944863971222,-0.10025711040473732,-0.1040404659184455,12.519792770821356,-0.11823885110648882,0.2540873055561407,0.37590642954540604,0.5322847371152644,-0.2440723528211125,0.5140255158053323,0.13202889316548078
44,29804.768440973636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.653558380615056,0.0,1.0187814811244793,-0.3531956487172895,-0.19114458223945768,0.06290334869781601,0.9495488531542858,-0.29503650728467157,0.06610687020332282,0.48774505123685624,0.1584657992852293,0.17729875856710597,-2.4767849976191942,-5.669570057713551,1.6167706454320765,-1.3730505699584026,-0.6685139806303443,-0.5803702109124459,0.45287407954544423,0.35300752109674016,0.9946695690241951,1.310731011843915,-1.5883582904098967,-2.7064279513669036,-2.3113938761161745,-1.7037770523596785,-0.3660868242330908,-0.5481181898714965,-0.6446102231059145,-1.2487759114735693,-0.2830990134111611,-0.17029454627222984,1.198420520313414,0.6249387032867642,-0.09653284473316887,0.08597729548897393,0.8203660051514139,-1.575930809776427,0.5965254265532648,-0.033453526739181116,0.14485445958099208,0.13583871367017128,0.2853457932690237,-0.36141912204995247,1.9003312469712004,0.5014430180021838,-0.1361842584948253,-0.10477095215716416,-0.004486898000388421,-0.0012832007388667507,-0.10309907362374082,-0.10027098366447607,11.340316592663013,-0.12397925136236326,0.3365589519862395,0.3458587082416474,0.44523856917016535,-0.18637400874333793,0.5617699751632488,0.2614598031442733
45,29745.828376290996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7406059892633208,0.0,1.2413590533161754,-0.4117414665746314,-0.1884192705209118,0.13034734132396358,1.018227003525505,-0.15157524407014505,0.12089339096346194,0.25284320487392675,0.006596372722381255,-0.14062971098094135,-3.211217484345944,-5.474905232843579,1.833453629942986,-1.380868917061426,-0.36054875668560815,-0.20061195875278376,0.47353423738844636,0.7905536932365252,0.8420129302644654,1.4392589243657534,-1.2364983052193244,-2.3573489669182237,-2.315982563602688,-1.5210714322156584,-0.445861111225871,-0.5936337225079262,-0.7673578630525666,-1.2909167969367354,-0.15665298941135264,-0.38496458618189583,1.121515520649705,0.5787065557146532,-0.02769916969620141,0.10343846438177455,0.9146040216636311,-1.5097756536892974,0.3958966800643057,-0.16726488735328884,0.0217658487822113,0.18719337339208558,0.2838531918053287,-0.40567437627768765,1.7690184301410043,0.39032811452697624,-0.06825793190912191,0.13887967296274445,-0.004272538602335802,-0.0011004597917486918,-0.09898749320050672,-0.09756791548849483,10.50159667513829,0.060907540658690446,0.31822255703538205,-0.5071248070932108,0.36370513117226777,-0.10972750510602454,0.6779933068647623,0.25659027404636553
46,29684.487932727403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6953314755862638,0.0,1.2313850037337735,-0.4647355068296128,-0.2569518829599666,0.0871058124732173,1.0425031510190224,-0.19391170992745418,0.0721108444647926,0.25466763134085146,0.018808008384384952,-0.1305160327573171,-3.4719142791510387,-5.433807910735738,2.0571833761005305,-1.21356713731772,-0.31847789784916514,0.08201564109141413,0.4646261311848608,0.9077383878294016,0.9517869601402479,1.3637661340494251,-0.8302702382908587,-2.174186210325997,-2.341863157156252,-1.3329815187634173,-0.23451152394323554,-0.47364599745574143,-0.6389980766934764,-1.1276914115066639,-0.19341296280204415,-0.4260033690377429,1.1282958828176068,0.540063004088512,-0.11266633128739648,-0.1280597073174784,1.3192360922834694,-1.5586321184107532,0.36325624262233297,-0.2621271811540857,-0.14789906190278945,-0.09168023845963535,0.24008399943958955,-0.5996469585167743,1.560040623847283,0.28456740404415026,-0.1214923901971528,0.06604558780661268,-0.004422074524902427,-0.001134665872317512,-0.10291940249689277,-0.09829464745270088,10.176689315856551,0.03605100810600309,0.3538873571940013,-0.36967201135500705,0.4118022590906767,-0.13351883227245168,0.6847742109462477,0.18156057473639936
47,29671.445640879894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5993482241668704,0.0,1.2452863004462817,-0.4829693224536412,-0.2867058116556929,0.05852403983437212,1.0153767582856437,-0.269711785721822,-0.003826347017925419,0.23781064955886352,0.02639560634763545,-0.1494107716459157,-3.5005991198526516,-5.431647217044983,2.1019936957932472,-1.129307309516091,-0.1932211085399942,-0.006654319640950354,0.4594807888427474,0.8981231066898536,1.0922896256913521,1.3507751070662444,-0.9161186049764892,-2.1039593244231023,-2.419374051964303,-1.1328510769860525,-0.06997895316408617,-0.3663568563815558,-0.6233919686973034,-0.9916360555177961,-0.18725541262584552,-0.4317780048990579,1.118711903792039,0.4149292856258921,-0.06765440305657668,-0.23729034734633642,1.3463790347698998,-1.6344451707055179,0.43580252132452363,-0.2484284247553912,-0.17028559890674222,-0.10354686066908464,0.2320036849755224,-0.6232427821861324,1.5422784177292732,0.2998934035998594,-0.0772000421669825,0.12019135828307395,-0.004498980205105378,-0.0011598671084547432,-0.10361064419507918,-0.09811836455408439,10.100257896800493,0.0293813146096608,0.4147907868022572,-0.37285774349039186,0.48267573735957137,-0.1825946684535708,0.6177366422443664,0.16883742101152863
48,29656.580547987945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6335700617601718,0.0,1.2159409048568373,-0.4968384797824176,-0.29636311890743333,0.023399116975563523,1.0282866486256186,-0.2212034355960748,0.04338501466731928,0.2305599894659468,0.007043975009596325,-0.13593718413040257,-3.5537449794487976,-5.397496762109052,2.150761150441751,-1.0730961105040961,-0.14743159681145998,-0.12804191320375746,0.45724628824340224,1.0213623547574218,1.0726280793169745,1.2497897269997666,-1.1524996404445842,-2.0076722120139574,-2.549930354736535,-0.8245328520025279,0.224553480435043,-0.24149962414589998,-0.41073481172248016,-0.8252033828120475,-0.1886753208177944,-0.4156306019971365,1.1307860443911788,0.40736128100530944,-0.17419535134802064,-0.3246917676832276,1.2927785360763935,-1.6976698469739517,0.4262606077059853,-0.21711136761473585,-0.10764608460816788,-0.025353112695620544,0.23908357974608271,-0.5956663142407194,1.5692153957406763,0.26966783378510606,-0.10909143487989488,0.09167909640964048,-0.004403339043224837,-0.00110705703083021,-0.10326689752946888,-0.09697938866324755,10.020306264825896,-0.010021145641288774,0.5407793880924454,-0.28769118073740474,0.4484846051499743,-0.14331326023854785,0.5479113000515715,0.200998243571089
49,29641.96431005096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7682979466956312,0.0,1.3400050600665576,-0.4152121586500642,-0.22445169301691342,0.13208000002879816,1.070397954933051,-0.18715549156122474,0.08921136120254441,0.2715116593509648,0.021177665928909524,-0.12447300152667498,-3.531445972223684,-5.264217886132958,2.076936647373147,-1.1554599330152775,-0.25160984998908975,-0.024161369979010167,0.5537355591242129,1.0417935344863791,1.1775083326828444,1.1063606712693794,-1.3180403025113263,-1.9139338263699486,-2.8539006675398557,-0.552819684903401,0.5288760721420767,-0.03735165009154612,-0.26320976629421544,-0.5880490363852173,-0.12770784946670266,-0.3632370673600855,1.1956710024259611,0.4624824439863529,-0.13076315906096544,-0.3828930448496928,1.182922222534673,-1.5661812026345896,0.6000001137750257,-0.16330492875446626,-0.0943608199817706,-0.07189915349055771,0.263257632095867,-0.5112818285585218,1.6461378490256313,0.2544300102364747,-0.12592715794585038,0.03534681718450896,-0.004430674132445968,-0.0011283935776640072,-0.10430090666827099,-0.09756227837683769,9.939397877806682,-0.05027860088500975,0.670838539708934,-0.28177832399725167,0.411587380773042,-0.1100442485812499,0.6258265966193726,0.15275733541614006
50,29618.562696663954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7124834064350871,0.0,1.337516115040943,-0.41685353907986816,-0.21381821538314588,0.1497188792398405,1.0308132968609642,-0.22184691863842415,0.05095799553465234,0.24429455238653933,0.032393939857164177,-0.156045101055484,-3.559601937701067,-5.0274685717735,2.041407022971532,-1.3751630375166037,-0.40455169946513136,0.09358768505070535,0.46624902277737257,1.057504611854338,1.2087343578920242,1.2328765275891138,-1.2097416529986387,-1.907564703111713,-3.3386685227953263,-0.44364582802950214,0.8762678272553104,0.12789795770939333,0.018327887863989034,-0.25457779538833364,-0.16053720214991474,-0.13332252217597582,1.4014950623986828,0.5629499818536843,0.06967940114387247,-0.32367064552723357,1.0204200158143188,-1.415342297961839,0.6322251121855189,-0.11800128776043381,0.0024677723228727216,0.16545073235134405,0.2572615721713204,-0.4383176383502157,1.7107827934945887,0.25069944509122527,-0.07906949323552749,0.06694864521070684,-0.004276312276711985,-0.0010698913000209496,-0.10106227091486382,-0.09722066644871095,9.830218859534614,-0.08674136532779901,0.6313065025868183,-0.14483240531493877,0.472295890082613,-0.20530740831741123,0.6941809802885656,0.22727239013425216
51,29589.93552541569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7534909623085184,0.0,1.238874683686794,-0.4908886322390441,-0.280987431894246,0.0996753339597545,1.077582355469049,-0.19706876015649505,0.10867780352704985,0.377409343329432,0.07164965873822435,-0.047260784441775394,-3.56078617132323,-4.810510900559184,2.0078440763816543,-1.4354573642553934,-0.30512760403256184,-0.03860184165915086,0.5313828654292074,1.0327625978656085,1.2626918891765497,1.339593554570007,-1.0002990390720068,-1.9447708520047782,-3.763130918638244,-0.3745730609186557,0.9592018809219122,0.3358247812409493,0.11090540773705544,0.0447110171084219,-0.0822305795006915,0.10241512304873157,1.6605230130108088,0.7210885609465724,-0.03994324991648031,-0.24065674229803843,0.9253695022960758,-1.2391324084798925,0.7028225625479303,-0.04994725495105659,0.06576596533008106,0.26920255117275577,0.304630958868862,-0.4744831194553672,1.6940593847099699,0.3945454433582347,-0.06254843086615818,0.13292544729673383,-0.004314271815196841,-0.001111284727638536,-0.09955767550495655,-0.09779951335613597,9.719673076220268,-0.06129542493050521,0.46898315989643635,-0.14558329288497857,0.4694799371739091,-0.212555137969493,0.7265459161445111,0.23645101716894534
