Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
154,28851.658682158548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254295970374136,0.0,1.2249229692608783,-0.17362345556063719,0.07547924467074102,0.9351294029545613,-0.31451478052897736,0.045923213503655615,0.31992151638853844,0.05701292081262726,-0.007377198960066925,-2.960238570478832,-2.1226972207901804,1.550247790719716,-0.2340747487792568,0.16556743084755912,0.4201154897839608,0.3687846796383931,0.7681232700236982,1.0332388234384253,-0.5434259730314618,-0.928467067157556,-3.2461035621364482,-0.5222626327396293,0.38715315324949806,-0.082104802878811,-0.5912243787150935,-0.49685280352492517,-0.04699467592584674,1.760111506021019,0.5568395592934746,-0.3751166121045182,-0.6426768937718622,1.1163279010812437,-1.6271684680471366,0.5380008004358356,0.026762613612696377,0.054562693351870764,0.26304757858491323,-0.5877277295316554,1.5948914427716256,0.5153127393404676,-0.14241250432208893,-0.08953851114061125,-0.0024358800867798655,-6.151895909470397E-4,-0.040085033950530605,-0.052286307984408927,39.01416112369081,0.9310124553849171,7.072511310683653,0.1954614515919331,0.9319207357878383,0.7202883666574023,1.146961713556335,0.35240232387386117
155,28851.658365872972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254226604704561,0.0,1.2249031944901911,-0.17364064682488695,0.07546925883238738,0.9351267010185779,-0.314503643882825,0.04592616922893163,0.3199203607748074,0.05701896105612037,-0.007374425967487145,-2.960183112876999,-2.1227069979818056,1.550232174101321,-0.23412571898738438,0.16554861873982524,0.42015695329930197,0.3687172595774763,0.7681224465828687,1.0331860291009036,-0.543489109046858,-0.9284949695523678,-3.246485823636636,-0.5213440699163561,0.38717107653247074,-0.08210838746600248,-0.5906277178631335,-0.4967813524865168,-0.04700210283514335,1.760180732597351,0.5568337481780223,-0.37512459064285936,-0.6425602082543845,1.1162783856243916,-1.627034622972022,0.5380110812222451,0.026759080602285185,0.05454060106447551,0.2630552383911506,-0.5877201310582788,1.5949091259848243,0.5153103631224663,-0.14240928703091948,-0.08954433233646152,-0.0024357868042048036,-6.151656649057912E-4,-0.040088318546491426,-0.05232619549986354,39.02836081592657,0.929123432160876,7.0765167571527305,0.1974586794003279,0.9309782429279501,0.7188499358680808,1.1461538818583565,0.3520538503916948
156,28851.65818428049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254051478622716,0.0,1.2249012823539376,-0.17364258833952043,0.07546946220561965,0.9351193376037302,-0.31450848675992804,0.045918049287161394,0.3199116275724129,0.05702062212733306,-0.007379787928103219,-2.9601725558659253,-2.1226853096773746,1.5502605067668158,-0.23412564598872485,0.165572929402851,0.4201202490657254,0.36872230229548475,0.7681132887069295,1.0331854433900274,-0.5434805407304193,-0.9284958031430995,-3.2463883445066677,-0.5211697016612126,0.38724771428633925,-0.08213078259351096,-0.5902266881012176,-0.4967223592630711,-0.04712631144415609,1.7600722009258816,0.5568350621928705,-0.3751029169585312,-0.6424089910768607,1.1161939211475467,-1.6266767471228896,0.5380237858764069,0.02675248803740885,0.054572289295284286,0.2630529729338087,-0.5877052099983212,1.5949276386390412,0.5153065670055585,-0.14240615573532905,-0.08955290546376497,-0.0024357834947183158,-6.151599932516176E-4,-0.04009210485249821,-0.05235736735808806,39.01374674025415,0.9289207777488645,7.0776250982575695,0.19866148077845322,0.9303438223242607,0.7174690114565129,1.1461749272768766,0.351839364874289
157,28851.65789462579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254024550561082,0.0,1.224893667819193,-0.1736497943511277,0.07546414112597544,0.9351204689696477,-0.31450576339780867,0.04591851914384812,0.31991188090105865,0.057021773106978375,-0.00738058953553697,-2.960114641750348,-2.1226919862424674,1.5502413187385005,-0.23413614001868524,0.16555229482820746,0.4201461817337301,0.3686930671000886,0.768118809547609,1.0331842257392068,-0.543500602605478,-0.9284896231788193,-3.2463233340737268,-0.5213019240780211,0.38723165360026324,-0.08214362187136065,-0.5900072700491426,-0.49674249870390574,-0.04714006487045608,1.7600322744081138,0.5568482454936755,-0.3750954994069679,-0.6424808025934586,1.1162013815136473,-1.6265658431565488,0.5380241681359649,0.026756045051272305,0.05439634474900393,0.26304957298978554,-0.5877144633541882,1.5949421420487528,0.5153100038432519,-0.1424070712662142,-0.08954575942884352,-0.0024359407312659186,-6.15210256883128E-4,-0.04010349668338179,-0.05239676690980194,38.952558987005965,0.929066234541314,7.074699367907518,0.1995198312533059,0.9290134521064564,0.7164023811587414,1.1454955069758554,0.3512619483562338
158,28851.657710908214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725400251015835,0.0,1.224899948681312,-0.17364487147007898,0.0754659620788978,0.9351172216574872,-0.31451042484707226,0.0459164791004122,0.31991221769592443,0.057020563424549156,-0.007383101837781574,-2.9601072007117204,-2.1226914055614943,1.550252711535889,-0.23413691217666682,0.1655544961391236,0.4201299956814994,0.3687063013387186,0.7681297156389264,1.03320609527607,-0.5435045125488821,-0.9284927411115237,-3.2462500008841935,-0.5214107106746502,0.38720769210576067,-0.08214971436036544,-0.5901317898968564,-0.49677057093910926,-0.04714596054716633,1.7600199090482034,0.5568557350949461,-0.3750952492494976,-0.6425262242075134,1.1162144304908141,-1.6266514473835652,0.5380219733958859,0.026755572829503863,0.05439054317206618,0.26304720504856216,-0.5877186610827346,1.594942757859869,0.5153108492745754,-0.142408406348046,-0.08954420564238177,-0.002436055228842667,-6.152437023811792E-4,-0.040110118707911736,-0.05240505973302612,38.919143884162004,0.929220177447264,7.073946635797278,0.1992948395682623,0.9288693499873747,0.7160685477596538,1.1451983231583096,0.35121616409027956
159,28851.656575363064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254003378942735,0.0,1.2249128886794882,-0.17363470863755,0.07546189210600172,0.9351100105962213,-0.3145195402765656,0.045912975531724375,0.31991924394647697,0.05701783672511819,-0.007388092889026041,-2.9600672993572736,-2.1227304200000874,1.5502569880460433,-0.23416056704116173,0.1655263420517697,0.42009985210679984,0.3687180899095007,0.7681862658418492,1.0332776461414868,-0.5435781983727703,-0.9285130781697248,-3.2461050141398817,-0.5213895990458554,0.3870499901415986,-0.08215204212777141,-0.5912357726290244,-0.49698449476915757,-0.04710513666326825,1.7601085813182633,0.5568767601358334,-0.37513097487775154,-0.6428013237841781,1.1163093470722099,-1.6270504436838353,0.5380078776573091,0.026764665701083254,0.05426179086311226,0.2630358863138282,-0.5877399771596837,1.5949479613848563,0.5153209372514517,-0.14241505536616295,-0.0895186832057183,-0.0024364386917748713,-6.153527745380382E-4,-0.0401284816530232,-0.052425016925562916,38.792097132752914,0.9302742745758115,7.0775433185980114,0.19601106086396775,0.9283866025271017,0.7155763586336712,1.1441939996936519,0.35094382159977205
160,28851.655850064475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254007491485948,0.0,1.2249011096291416,-0.17364342455179618,0.07545493247717609,0.9351136435098777,-0.3145114654436914,0.04591521390731787,0.3199192993876189,0.057018433557491734,-0.007387665156011521,-2.960045441918554,-2.1227401530157444,1.5502624260944164,-0.23418476320569767,0.16553326365074908,0.4201189351332711,0.36869112131733517,0.7681803986987443,1.0332381172760068,-0.5435883985198401,-0.9285291019559255,-3.2461447794811975,-0.5208863209739726,0.3870746900127197,-0.0821420409304456,-0.5915723265070749,-0.49700625904761253,-0.04706206663400284,1.7601585632223602,0.5568751251293493,-0.3751388150415571,-0.6427813690946459,1.1162884393765458,-1.626896762924801,0.5380185481493356,0.026770514603465387,0.05422209998247645,0.26303410876735306,-0.5877476186098488,1.5949623954341337,0.5153218056995573,-0.14241689493618762,-0.0895201450806492,-0.0024363679979692815,-6.1533701216023E-4,-0.04013077707570175,-0.05246103201273122,38.736423826140744,0.9309472670925018,7.082548847846808,0.19426526364724844,0.9269710820332026,0.7147260176174817,1.1435881521500644,0.35059445494294644
161,28851.655275691253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254047682969136,0.0,1.2249019978728743,-0.1736431257393455,0.0754559232893336,0.9351175543204509,-0.3145095800136661,0.04591448585740924,0.3199177657296111,0.057020027256773825,-0.007386434280707183,-2.9600588942794035,-2.122744359673233,1.5502576273942776,-0.23416455788253332,0.16552319716447172,0.4201222557679677,0.3686951146243936,0.7681747401484044,1.0332444369595053,-0.543578628734584,-0.9285209371348104,-3.2462285348462037,-0.5203649157002999,0.3870673187879539,-0.08213402676709375,-0.5918163889170546,-0.49701410737533624,-0.04703177689749229,1.7602062797990399,0.5568689863592458,-0.37515495141078087,-0.6427959690534197,1.1162560160926427,-1.6268165498020406,0.5380272225331871,0.0267823132857695,0.054236882360119205,0.26303041963947593,-0.5877677402140983,1.5949726437686276,0.5153199403002923,-0.14241567247981235,-0.08950601044494624,-0.002436349916033215,-6.153303637282672E-4,-0.040132478137214656,-0.05251307434190296,38.70719922177508,0.9310959260171562,7.0878089248796785,0.19306185554180483,0.9249245919444861,0.7134989898626958,1.1425387386908978,0.35024747119618316
162,28851.65400528926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254333545845988,0.0,1.224914818308797,-0.17362866886980466,0.07546793956232635,0.9351235930569091,-0.31449325414490936,0.04593409983061151,0.31991850067245914,0.057021551198360734,-0.007382676880951544,-2.960096198386643,-2.1227656123125986,1.5502344502633374,-0.23408747109527342,0.16547686508079523,0.42014131209982325,0.36870686533136554,0.7681657121080236,1.0332600529533469,-0.5435661926493244,-0.9285185608272478,-3.246606357009407,-0.5185462403298629,0.3869898460999333,-0.08209786437083534,-0.5929298268711842,-0.4970377095138413,-0.046774629522307515,1.7604480246687815,0.5568462570535696,-0.37519685069990216,-0.642859070942327,1.1163288809508802,-1.6277892410184098,0.5380512005328866,0.026824249355936528,0.05424600726653009,0.2630300512412268,-0.5878866468568027,1.594980392967889,0.5153009484718042,-0.14241536852429473,-0.0894542064046392,-0.002436314196012421,-6.153216615332228E-4,-0.04013075831166498,-0.05270273857062682,38.64047425049877,0.9318161796270149,7.108314779139203,0.18829998972986778,0.9176112539237662,0.7091643934196566,1.136084789483282,0.3489340714713882
163,28851.652645189202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.72547884278105,0.0,1.224955445060418,-0.1735994043053501,0.07548804587852138,0.93513644040783,-0.3144852675710568,0.04595318548298996,0.31992312876788437,0.05702258866335745,-0.007375471555904547,-2.9602476708401606,-2.1227824501052868,1.550227339791933,-0.23398699342018292,0.16544587095512595,0.4201295207911144,0.3688153944997573,0.7681746224182847,1.0333353055760972,-0.5435061025763441,-0.9285009417996335,-3.2472807776479002,-0.5151868692643695,0.386801086071666,-0.08203049365686843,-0.5944975310846152,-0.49720053961641414,-0.046326662722097595,1.7608601589841868,0.556833538211947,-0.37530002532936846,-0.643224694410899,1.116530300047654,-1.6294972595059878,0.5380835498951234,0.026867681355708294,0.054274547200851425,0.26302564476969653,-0.5880457482236316,1.594958573537606,0.5152925745605204,-0.14241069746237095,-0.08938479699589522,-0.002436266523366129,-6.152993931421632E-4,-0.040133658410054354,-0.05288342434970973,38.47350062390751,0.9329959383867812,7.146612832819427,0.1823780810123159,0.9109806982444418,0.7050272569402238,1.1285549141751152,0.347792794962574
164,28851.65192417634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254237782980812,0.0,1.2249034778783616,-0.17363629634638192,0.07545374692400093,0.9351196348158983,-0.3144843248032037,0.04593853095463103,0.31992076282193865,0.05701962050146473,-0.007379221066967749,-2.96024323598479,-2.1227232980276662,1.5503396147185746,-0.2341311713359274,0.16560510739643505,0.420128921114713,0.3687538631223261,0.7681399126172486,1.0332116217256846,-0.5434473037287295,-0.9285413391523688,-3.2472666280953377,-0.5149075290431187,0.3870056027476687,-0.08206946378520795,-0.5943772490928912,-0.49712603331035,-0.046406319711864166,1.760792422116579,0.5568408153726854,-0.3753022479331694,-0.643061693257933,1.116436783026022,-1.6288762989374324,0.538099909327882,0.0268375605707513,0.05437397979681054,0.263030813402495,-0.5879892047397877,1.5949603592580952,0.5152834569436117,-0.14241719674099823,-0.08944530268463764,-0.002435866460665585,-6.151898910303861E-4,-0.04013130724624571,-0.052818566980850704,38.45481948634694,0.9332293156144162,7.148249528723573,0.18127383443418904,0.9134888599823011,0.7064904542641042,1.1310606483218513,0.34839603182234113
165,28851.65126302772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254296297801675,0.0,1.2249098086127879,-0.17362959815519943,0.07546249190510275,0.935123353566325,-0.3144836693255992,0.045934394148084944,0.31991797626740404,0.05702341586060864,-0.00737749864850876,-2.960223931974465,-2.1227628579799585,1.5502680393988464,-0.23407107210964906,0.16551080430022658,0.42011862183017173,0.36874555990990365,0.7681423215207817,1.0332437483230097,-0.5435208261038714,-0.9285131971774194,-3.247182675100544,-0.5150524116339077,0.3869732906075023,-0.08207091712211934,-0.5943651261460495,-0.4971055375614457,-0.046442295907012404,1.7607437512698194,0.5568339904778334,-0.3752976584976677,-0.6431114139992177,1.116457149288023,-1.628630764049719,0.5380776200672348,0.02683008401757065,0.054302787184981965,0.26303065211794907,-0.5879448114808172,1.594950070704754,0.5152828884579592,-0.14241713433787825,-0.08944793879550425,-0.0024358529856463923,-6.151769484169067E-4,-0.040132402132989395,-0.052733543392414324,38.44893798352805,0.9332747855105208,7.1473916308883085,0.18149165200008127,0.91666127989899,0.7085590130580134,1.1335678869680395,0.34883416258520616
166,28851.650190016942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254132783984597,0.0,1.2248925616800115,-0.17365007942015223,0.07545892027864187,0.9351401082408121,-0.3144944335448539,0.045900656227004344,0.31991224303571986,0.057028845484666545,-0.007369698253131229,-2.960317890432244,-2.1227702651646063,1.5502365654191608,-0.2341006862788314,0.16550206795026862,0.4201395653240617,0.3687415190908515,0.7681118028328703,1.03318886728607,-0.5435526688114367,-0.9284721398356724,-3.2472520218965397,-0.5135567141159944,0.38704153268331376,-0.08207465203885862,-0.5941203200120496,-0.4970419070930112,-0.04637862399101183,1.7606659334200567,0.5568681025103346,-0.37533483857397737,-0.6433775597399831,1.1166104993558847,-1.6274858378372714,0.538075223974289,0.02679963864481626,0.05360215924449019,0.263037128448177,-0.5877913355901878,1.5948956021837841,0.5153018861906444,-0.14241438158736297,-0.08948876206982614,-0.0024351691291276496,-6.14962801550782E-4,-0.04013456870999778,-0.052404711634253746,38.30595230317532,0.9343367145341438,7.161448087839685,0.18214610240513085,0.9277607423825928,0.7178229290442515,1.143237242558361,0.3496250432168431
167,28851.64967249388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254047125758747,0.0,1.224872822584606,-0.17366267715768594,0.07544647500300164,0.9351370055413757,-0.3144913106545324,0.04589978860260589,0.3199114083826108,0.05703111007569837,-0.007368610139755949,-2.960337600885651,-2.122761048859023,1.5502466582639967,-0.2341340786068451,0.165533204016592,0.42017565259717604,0.3686834866061466,0.7681044343079264,1.0331668496094377,-0.5435378070849599,-0.9284930418548015,-3.2475613600491804,-0.5118338901502077,0.386994176344328,-0.08209121500851296,-0.594020449547468,-0.4970555872603493,-0.04630934429453636,1.7607644915595988,0.5568773005453982,-0.3753675431742586,-0.6433985014433197,1.116431396560884,-1.6271904351695667,0.5380565503942439,0.026803213005538347,0.05408412653693954,0.26303619278122564,-0.5877930733366913,1.5949262975681766,0.5152920416886356,-0.14241744063843645,-0.08949263044549455,-0.002434984276475067,-6.149084312089917E-4,-0.04013771079669722,-0.05246116806208626,38.240628316350715,0.9340030112249007,7.178555883042555,0.18236255000643062,0.9257601122786346,0.7160785138138617,1.1423937662998898,0.35030085010389955
168,28851.649441018184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253921744411609,0.0,1.2248810478554268,-0.17365333079207357,0.07544587263973392,0.9351367324839138,-0.3145093013731883,0.04587861074095036,0.3199064965124182,0.05702828101577311,-0.00737379236607888,-2.960400225184101,-2.1227355451530796,1.550307250704472,-0.23416007625391072,0.16561080068941705,0.4201301000569284,0.36871866235599615,0.7681050684562956,1.0331823922677612,-0.5434567115224243,-0.9284993605595672,-3.247840117509832,-0.5107419868960345,0.38697552044394706,-0.08210994825202228,-0.593823045306978,-0.4970553908270443,-0.04629996784437559,1.7608354694320754,0.5569096945065826,-0.37537513244577975,-0.6433031082743317,1.1162349330155463,-1.6264779675912895,0.5380515371889233,0.026798681547297736,0.05441498054221114,0.26302641050776926,-0.5877727947500854,1.5949466996148967,0.5152855917311685,-0.14242034276684198,-0.08950503928143287,-0.002434888539542462,-6.148800720606059E-4,-0.040142876685239734,-0.0525084531859091,38.24925948798382,0.9324001512031194,7.186555900913548,0.18340388950069195,0.9240699925237565,0.7145073064637139,1.142662944718721,0.35060531584669546
169,28851.649366470567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254004741189002,0.0,1.2248859968418455,-0.1736456654064557,0.07545352777833375,0.9351442884137372,-0.3145041284364992,0.045875369946932885,0.3198980306006684,0.05703109711327864,-0.007371874135946036,-2.960387095044848,-2.122763284137466,1.5502649917731144,-0.23409275890115805,0.1655479646154627,0.42012064954187256,0.3687121236390057,0.7680894857780272,1.0331831365639688,-0.5434922764273532,-0.9285015628744586,-3.2479900447394554,-0.5102634916441796,0.38694251934293616,-0.08210578985769007,-0.593722739898132,-0.49703915305846574,-0.046232275579799975,1.760896944600438,0.5568963760734544,-0.37536006270716005,-0.6432331036548522,1.1161304212489132,-1.6260134014809224,0.5380477355816452,0.02681116335497184,0.05449742526884339,0.2630183893914356,-0.5877717843938264,1.5949660072253518,0.5152772504374985,-0.14242211910351915,-0.08949302274533674,-0.002434847203715438,-6.14864461618047E-4,-0.040144009775936684,-0.05256054973602165,38.245963199172,0.9319937983679238,7.189961462962521,0.18365588703439134,0.9220612003988097,0.7131429434167941,1.1424154361170156,0.3502992106221586
170,28851.64933380855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254042627578634,0.0,1.2248882889408765,-0.17364217913948088,0.07545699332964387,0.935147719384602,-0.3145018264758716,0.045873902157292416,0.31989423622447977,0.05703237100159907,-0.0073710241753173955,-2.960381635759521,-2.1227758795810763,1.5502458313093572,-0.23406277525769575,0.1655196657053975,0.4201166070768219,0.36870916475960674,0.768082601563127,1.0331834813539882,-0.5435084600513614,-0.9285023943428588,-3.248058738865923,-0.5100369848071339,0.3869276993642463,-0.08210375703458499,-0.5936786629711827,-0.4970319256610495,-0.046201019469167715,1.7609250560147276,0.5568905314703319,-0.3753534054109048,-0.6432021700829632,1.1160836308834998,-1.6258061409743056,0.5380459832238129,0.026816775686434903,0.05453497834634207,0.2630148407317719,-0.5877713466902749,1.5949746603555337,0.5152735105588959,-0.1424228820247245,-0.08948760648725393,-0.0024348265852700878,-6.148568169784633E-4,-0.040144349142597215,-0.05258391642451383,38.24458303225978,0.9318209566759749,7.191650560509467,0.18376826295130597,0.9211609163488753,0.7125302574618273,1.1423015951860847,0.3501629896706644
171,28851.649252867457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254105172963987,0.0,1.2248936229124698,-0.1736376683324619,0.0754647985561771,0.9351561458075048,-0.314500147553884,0.045868565186942295,0.3198865758793147,0.05703474029099229,-0.007368996640876516,-2.960398056094621,-2.122791290882014,1.5502125961777962,-0.23400443802337556,0.1654715632843018,0.42012296628449974,0.3687100571846929,0.7680634265050801,1.033186534610427,-0.5435260675590422,-0.928498075474076,-3.2481101640426697,-0.5097130029764052,0.38691308614863784,-0.08209577746243622,-0.5936740275085041,-0.4970214794971931,-0.046143796892586804,1.7609526547410963,0.5568757597796667,-0.37534300757698885,-0.6431883277818474,1.116030053733799,-1.625348254801711,0.5380436413095345,0.026827891680234913,0.05449853138265356,0.263009681482902,-0.5877591863235472,1.5949807532559857,0.5152695669046693,-0.14242386343726243,-0.08947647502487424,-0.002434734820790984,-6.148250442272777E-4,-0.040144157566684026,-0.05258665994747071,38.227184514515564,0.9319856092346522,7.194714593659664,0.1836280400902187,0.9207495293202084,0.7126899898379858,1.1431946711202707,0.35000369707684803
172,28851.649174506958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254016647865857,0.0,1.224890924509609,-0.17364078654867698,0.07546225280497686,0.9351599557398022,-0.31450827220922983,0.04585374343381139,0.319883381655927,0.05703473930143771,-0.007370636159297183,-2.9604210341526858,-2.122786004748333,1.5502212969886857,-0.23403437482216544,0.16549446814390426,0.4201416927698645,0.3686983483094113,0.7680590638414945,1.0331689056900146,-0.543517711793965,-0.9284995372817428,-3.248114721400894,-0.509358648897506,0.38693356311364435,-0.0820982920518119,-0.5936946447532426,-0.4970165173762609,-0.04613927879642236,1.7609498540786057,0.5568839880590803,-0.37534071579252093,-0.643176775848821,1.1159444904872475,-1.6246433961613778,0.5380365644824658,0.026826036984505336,0.054495539578128076,0.26300609326482605,-0.5877202897804331,1.5949902522318653,0.515270481872021,-0.14242691751679554,-0.08948735337942032,-0.0024346002368056687,-6.14785704724531E-4,-0.04014094106265176,-0.052559885474708586,38.22337294483323,0.9322295410982672,7.198786147682852,0.1835202450067215,0.9214864884949607,0.7134741792770214,1.1452206229419521,0.35018912742368397
173,28851.64914263031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253917001337333,0.0,1.2248882146822389,-0.17364342441811095,0.07545616960662842,0.9351547681843103,-0.314516901323754,0.04584939392564769,0.31988919818285266,0.0570309789957227,-0.007374459140080476,-2.960423682909433,-2.1227658912955985,1.5502632758217447,-0.23410034220433232,0.16555670996442673,0.42015136623367555,0.3686952034125147,0.7680729989334966,1.0331595444788024,-0.5434887448749516,-0.9285096949310595,-3.247997415849672,-0.5095930786688396,0.3869553234072998,-0.08210257143691585,-0.594013217590903,-0.4970390710774183,-0.04616262559812087,1.7609274482550152,0.5568946826872813,-0.3753466014317473,-0.6432038556475783,1.1159774385091403,-1.624699627897024,0.5380319858766937,0.026814445142820453,0.05444703187358963,0.2630076063465677,-0.5877093622693635,1.5949874783826266,0.5152731705245284,-0.14243240073943395,-0.08950784565878236,-0.002434641320923382,-6.14803649940671E-4,-0.040139058841381595,-0.052539428451250446,38.23033700577332,0.9326678011616887,7.198143358092385,0.18243713457057248,0.922434039602865,0.7138235490265843,1.1455748549818177,0.3503374700966065
174,28851.649132942053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.72539692811284,0.0,1.2248901823170166,-0.1736426861802452,0.07545893767536312,0.9351575934872473,-0.31451486478543594,0.04584959659868327,0.3198887314915956,0.05703243341025199,-0.0073714814048196475,-2.9604275929930597,-2.122781233473488,1.5502430008787116,-0.23404866693569676,0.16551501073905048,0.4201228520454267,0.3687091423610571,0.7680671032327506,1.0331807476107195,-0.5435030183459396,-0.9285072041986145,-3.2479990258798868,-0.5096091281547537,0.386929253032021,-0.0820924641484529,-0.5940410938494258,-0.49705794406068515,-0.04614941658002965,1.7609354139497198,0.5568787050619789,-0.37536141808955986,-0.6432662777004516,1.1159876537145121,-1.6247327735910626,0.5380348141756794,0.026817388294786103,0.0544658378672385,0.2630042941917851,-0.5877140373689567,1.5949850095114577,0.515277170177275,-0.14243069742765221,-0.0894996085273952,-0.0024346338626187003,-6.147952485463951E-4,-0.040137635052910514,-0.05253289759211323,38.22991176770463,0.9327907634890206,7.198498231246728,0.18231300359553368,0.9226701548775159,0.7139993103366847,1.1457217013290732,0.35040702545694147
175,28851.64910944104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254212939409015,0.0,1.2248948933553125,-0.1736415778658647,0.07546821628219089,0.9351705830799072,-0.3145034129515351,0.0458545003170806,0.3198881986740793,0.057038492953477904,-0.007358402450574754,-2.960438663605056,-2.1228379856141117,1.550159989313673,-0.23387215117842614,0.16536507550300897,0.42004828813766176,0.36875019579801943,0.76804386327635,1.0332435455874358,-0.5435617093949566,-0.9284964323413664,-3.248078758052021,-0.509530179650339,0.3868227526804887,-0.08205245628603522,-0.5940608956729974,-0.49713017754024624,-0.046065279569369066,1.760988190217013,0.556816178708944,-0.3754173170538615,-0.6435063191063062,1.1160141583887189,-1.624870021799313,0.538041253238707,0.026827534510844582,0.05457837157663002,0.26299323851882084,-0.5877336017213673,1.5949798674032598,0.5152927072304755,-0.14242473054969734,-0.08947212533801051,-0.0024346070309451844,-6.147673761684128E-4,-0.040132735465982436,-0.05251992131065449,38.225677339604374,0.9330794419240471,7.200484773046558,0.18212447314515554,0.9232602858560375,0.7142001103769087,1.1459498925669458,0.35065229524994773
176,28851.649081287276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725402302725488,0.0,1.2248896968394816,-0.17364507451505046,0.07545605461552093,0.9351630500669154,-0.3145159055830405,0.04585227866859395,0.31989217536177156,0.05703120993535509,-0.007370302979594565,-2.960466599786985,-2.1227585173409893,1.5502591006948814,-0.2341121632331111,0.1655741299576476,0.42019484876941016,0.36870765536508854,0.7680667732305017,1.033154411729549,-0.5434620494165104,-0.9284915410452554,-3.2480615267576765,-0.5094130819123421,0.3869420532984036,-0.08208122433959905,-0.5940471156726423,-0.4970724752250923,-0.0460936804666398,1.7609636100287398,0.5568849363307327,-0.3753627092120314,-0.6432905931435924,1.1159734417307758,-1.6246835745323935,0.5380299279551365,0.026816320429282413,0.0545057460204451,0.26300796447971,-0.5877149191406476,1.5949857041516433,0.5152814758639069,-0.1424305643474076,-0.08950628898522195,-0.0024345907932410097,-6.147902200482309E-4,-0.04013485571797949,-0.05253682012654271,38.22929284138109,0.9329790532064413,7.2004843388200355,0.1822934483925744,0.9225012473340338,0.7138947243878463,1.145669157469931,0.3504495786904389
