Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
92,28902.028910340006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7668864628961927,0.0,1.2262299210404988,-0.18052328627324057,0.06992650118143623,0.9377911170328471,-0.22619123513842945,0.11465066701714602,0.2986395258537099,0.0,0.0,0.0,-3.009250723703316,-2.1197776214491704,1.555445067307148,-0.23916469183424452,0.16118209427287197,0.42111282999707106,0.44837485041555014,0.8250362429139981,1.0268490163418567,-0.5589803659346556,-0.9332528741166487,0.0,-3.4612284595376366,-0.20212600268253253,0.3800802716033643,-0.09311927705076613,-0.6537743076096273,-0.5008439005726799,0.10591516140576748,1.8798382460559802,0.5447072888018422,-0.39048210305423,-0.6504530163301111,0.0,0.65266028931918,-1.4711990389421599,0.5590211734852504,0.0,0.04960122228089282,0.26858491854597066,0.0,2.051894900595628,0.5015132159794815,0.0,0.0,-0.1321811396359313,-0.0024493671189070765,-6.177253320289682E-4,-0.05552796628636226,-0.0622965527474551,30.33703115596959,-0.06442230566145327,5.4903395607791525,0.741526587339127,0.3462391690153881,1.1191224797567194,0.3264857786874167
93,28901.902753435705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.766815499841099,0.0,1.2258598279273418,-0.1802676818142554,0.06986663124907266,0.9378064164450174,-0.22630201864358784,0.1144050575233673,0.29889159006827876,0.0,0.0,0.0,-3.00870666356901,-2.1187944839311035,1.555468785298843,-0.23962171646324526,0.16120761333349962,0.4217954868153154,0.4475546694574633,0.8245593967609416,1.0263947146793164,-0.5600756341422799,-0.9329879113745552,0.0,-3.4609859735451907,-0.20071696804898267,0.37927907876889416,-0.094371521228214,-0.6546295353715001,-0.5012790832711755,0.1068533483045126,1.880570164371099,0.5451764518325366,-0.3913856115565201,-0.6514889047287539,0.0,0.6519764096119215,-1.4713703527491546,0.5590715948437747,0.0,0.05064057214807369,0.2686928716940357,0.0,2.0522863403922162,0.5020235968303034,0.0,0.0,-0.13157602579595118,-0.0024516640975260555,-6.18271169077497E-4,-0.055363582157394634,-0.06214832238306298,30.32558655386421,-0.06030191543588009,5.530157752306146,0.7223340236464899,0.37759428983803467,1.121696954921205,0.3244633042607217
94,28901.85845644813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7666930656672404,0.0,1.2257511443662,-0.18057857709766414,0.0697505270662132,0.9378960799449656,-0.22627532692927918,0.11437914140943878,0.29871308371317323,0.0,0.0,0.0,-3.0090747465218812,-2.118607881106827,1.5552449620148947,-0.23982175053243587,0.16120424287991025,0.42164854456870293,0.4476430018398637,0.8243592976627356,1.0265641737664042,-0.5597355200962648,-0.932554730417097,0.0,-3.4620327411508844,-0.19322527057351055,0.37928741416003525,-0.09445309508604945,-0.6542211943159151,-0.5012304876862179,0.1077093072378792,1.8808954585975222,0.5453195116776797,-0.3916760296875897,-0.6517283391997536,0.0,0.6529532286882201,-1.471524424200819,0.5592539836088896,0.0,0.04691853934478838,0.2687212023487199,0.0,2.0523555489954024,0.5019709041590495,0.0,0.0,-0.13112131604194657,-0.0024488641689507495,-6.174520690477889E-4,-0.05518339899426126,-0.06180662245344951,30.43183718362702,-0.058295931726604924,5.600715232832101,0.7057435463503996,0.4141767216219553,1.1275358264410127,0.32092179294419754
95,28901.79954155044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.766951507292116,0.0,1.2257886619598173,-0.18055998668017356,0.06970404990329418,0.9379619650367591,-0.226213054903221,0.11443201222531975,0.29877516232850604,0.0,0.0,0.0,-3.0084902321990525,-2.118585766518507,1.5554768429613053,-0.23982820685129316,0.16124155339217772,0.4219018347093868,0.44749331951458504,0.824518105005949,1.0265321940480798,-0.5601021077821006,-0.9325043686116716,0.0,-3.4637913068145854,-0.20501528988422815,0.3791913976834965,-0.09458071185117896,-0.6551656331693472,-0.5024007227767306,0.10787904933866967,1.8829586440521262,0.5457435640883572,-0.3927894695787273,-0.6536679455641776,0.0,0.6523218863856329,-1.4722347619426557,0.5592817285735276,0.0,0.04921156276392219,0.26884528683487713,0.0,2.0525555467266936,0.5020190895053196,0.0,0.0,-0.13114725638084057,-0.0024533930837736567,-6.187847565445716E-4,-0.0549717492021618,-0.06189078304060866,30.184149592340585,-0.04834950580915711,5.579575603433053,0.7086669391272911,0.4074958163205135,1.1270204365804226,0.32376021053273984
96,28901.7485494235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7671096920102058,0.0,1.2258584092382645,-0.18066972823770705,0.06972283244214715,0.9378793735324206,-0.22619530048154352,0.11436894332745437,0.29863815314560604,0.0,0.0,0.0,-3.007671940169972,-2.117869848929246,1.5558045474436997,-0.24010006446069868,0.16129400931869564,0.4221220907470267,0.4469959715493921,0.8241083384527572,1.0269278562147734,-0.5607440949985726,-0.9317819259632457,0.0,-3.463883561435546,-0.21853977269543956,0.37979899867839373,-0.09537232043360741,-0.6565313857098244,-0.503995454214286,0.10752570650402474,1.8834653627785367,0.5461001134420604,-0.39393331126406433,-0.6565787993764838,0.0,0.6518104749107781,-1.4726312476024213,0.5592742872123672,0.0,0.051070383212375794,0.2688245469130665,0.0,2.0522720975081254,0.5021254216219058,0.0,0.0,-0.1311425909846645,-0.0024556675454405026,-6.196498559731886E-4,-0.054570669464130986,-0.061747076093255145,29.885166377187634,-0.031224985251632947,5.590815581412638,0.7156358883047611,0.4067423719142599,1.1300199352481586,0.3271591108547428
97,28901.721293395767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7670278933524017,0.0,1.2258222388551006,-0.1805882549773019,0.06979496042061141,0.9377795293058135,-0.22617973127083202,0.1144237574463469,0.29862585170777456,0.0,0.0,0.0,-3.007996475617684,-2.1181679681551584,1.5556770644668851,-0.24004579430428347,0.1612188214802566,0.4220307304368856,0.4474611668724766,0.824393318324806,1.0267477522173694,-0.5605316070579917,-0.9322259545536723,0.0,-3.4623925954625547,-0.22001835712029133,0.3794751977747211,-0.09569565895982925,-0.6567138135433838,-0.5038491356646906,0.10714486578097489,1.882466189606605,0.5461005648579851,-0.39366372979626074,-0.6566898007751433,0.0,0.6521803077668155,-1.473548881838838,0.5592644781259498,0.0,0.05014773365676839,0.2688611409418008,0.0,2.0522097926361997,0.5021194398793324,0.0,0.0,-0.1311533170844069,-0.002455408331591043,-6.194864051389615E-4,-0.05431422326801444,-0.06153845904703006,29.877345176009353,-0.024481994455051736,5.621963353284181,0.7216291015907975,0.41016081091466483,1.132905196465784,0.327553363238319
98,28901.65431558174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7669537132904438,0.0,1.2260031871643973,-0.1803044580773806,0.07002831645470431,0.9373151979096732,-0.22609891500094617,0.11434227836053486,0.2986222187952835,0.0,0.0,0.0,-3.0070453888883932,-2.1177052835251358,1.556231044333115,-0.23981426984185494,0.16122459517229568,0.42201197608360136,0.44628557955019704,0.8238994020407326,1.0270268336809567,-0.5614900111907875,-0.9324122564169254,0.0,-3.4539315021405614,-0.2235781152574342,0.380371057073182,-0.09711532012114855,-0.6578262673887926,-0.5034951240556649,0.10412552886991257,1.8770682771393263,0.545863482612018,-0.3923302962385844,-0.6570156033861774,0.0,0.652607229259846,-1.4771416651002856,0.5592199811097491,0.0,0.049432094526616434,0.26883856683382995,0.0,2.051046797108521,0.5023416848757347,0.0,0.0,-0.13136440722378384,-0.0024546940156400833,-6.19527753138956E-4,-0.05365506347283751,-0.0605749863825522,29.90963382451737,5.053589170382553E-4,5.7628350173268,0.7540068797313367,0.4195188273762469,1.1449653828558777,0.3298592325283912
99,28901.642357280634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.766700539304899,0.0,1.2258797382768716,-0.1802813603962287,0.07027086088517095,0.9371970113705019,-0.2262694966803366,0.11444412787655764,0.2987145887690495,0.0,0.0,0.0,-3.0081366516767334,-2.117776364203107,1.555476920802903,-0.24065439879518982,0.16099646603157966,0.4216973473943369,0.4474443345405328,0.8239314885224901,1.0270549883100035,-0.5605291521738041,-0.9330715544253295,0.0,-3.453030966347882,-0.22063374328806307,0.37983610954819724,-0.097114810727192,-0.6576400162807292,-0.5026974635014448,0.1036325167611574,1.8758382651530938,0.5454014145111832,-0.39138136978942006,-0.6558272102423045,0.0,0.6540794050403901,-1.4801179303044714,0.559101032411844,0.0,0.04620298245792193,0.26870152077274606,0.0,2.0507327114736715,0.5022535541601644,0.0,0.0,-0.1313889220451743,-0.0024487985991633703,-6.177359121829118E-4,-0.05334347440503659,-0.06034406095674715,30.021540228177802,0.0030388298029709916,5.80518599550641,0.7641313968202745,0.42108690315830216,1.1460652570463308,0.32826013482165445
100,28901.635653755588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.766752497663226,0.0,1.2259003702548583,-0.18026887427485186,0.0701426180241923,0.9372582812482879,-0.22622234208594832,0.1143718960921612,0.2987754215254766,0.0,0.0,0.0,-3.00863846244099,-2.1178875370116157,1.5557349361815342,-0.23991588808097203,0.16121088924910304,0.42177601013696914,0.4472264483525463,0.8240810411771845,1.0268371792082918,-0.5606984562533984,-0.9328663172911417,0.0,-3.4550682170480953,-0.217525367556475,0.3793790753907534,-0.09642289113736473,-0.6574839406547298,-0.5028827735249717,0.10370201220828924,1.8773946449966519,0.5455571751279366,-0.3914647434547272,-0.655179582138773,0.0,0.6538062126474925,-1.4792222300483644,0.5590879648140373,0.0,0.04646186383258493,0.2687740034254286,0.0,2.050734145259586,0.5022727579241205,0.0,0.0,-0.13143834052452757,-0.0024486107372411153,-6.175705028146981E-4,-0.053330389769882566,-0.060183429647964116,30.13319039628356,0.002010801834453008,5.8332374367924364,0.7692979598827577,0.42332365184331816,1.1481132774165248,0.32785173322425953
101,28901.6032119349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7667778898047708,0.0,1.2259091008729872,-0.18029568330215312,0.07013167593777889,0.9372641554419894,-0.22621933048360865,0.11439463468097286,0.2988245392074058,0.0,0.0,0.0,-3.0088947086325493,-2.117816872070162,1.5556380935967882,-0.2400398428473888,0.16128139988944926,0.4217736436569363,0.4472323761427215,0.8239537545903576,1.0268403653442535,-0.5605868807380281,-0.9328196229034699,0.0,-3.4558562293259785,-0.21476930052000656,0.379415117478598,-0.09612665277254524,-0.6574411064053337,-0.5028796790569414,0.10353584941172136,1.8780071295214582,0.5455879682688268,-0.39146662768603274,-0.654986023258623,0.0,0.6546290671966771,-1.481368638949921,0.5590713579229651,0.0,0.04475798529322841,0.2688100681253974,0.0,2.0504083522044385,0.5022160189652332,0.0,0.0,-0.1314841684741589,-0.002447109367785153,-6.171231506028357E-4,-0.05304298479334514,-0.05975032385980348,30.262882846844743,0.008044840928479314,5.904133650931352,0.7825643285879058,0.43027341776779043,1.1529600997745018,0.32737938987008547
102,28901.45898003705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7666595623689938,0.0,1.2258828600101852,-0.18022131475253902,0.07017209633464863,0.9371352504057189,-0.2262332347556525,0.11442641948638256,0.2988911244032805,0.0,0.0,0.0,-3.009792746708305,-2.117864416909647,1.5555040681074204,-0.23975823010025404,0.16135284307617712,0.4216957564092746,0.4474358137726328,0.8240017646710391,1.0266919944837685,-0.5603696621103356,-0.9329547277320632,0.0,-3.454914046987945,-0.2105148072008659,0.37895590007750257,-0.09582169168119029,-0.6575094244559838,-0.502505647629626,0.10244346917518096,1.8776684905063017,0.5456812576129796,-0.3908644391417967,-0.6542655446199893,0.0,0.6568790707434323,-1.4861039867927428,0.5590806821678797,0.0,0.040188665173537814,0.2688801691968925,0.0,2.0496830835256126,0.5021836283695092,0.0,0.0,-0.13154552233027209,-0.002443402648791948,-6.159555221678823E-4,-0.05208637382420353,-0.05847709161269566,30.525778189019544,0.03167476037715849,6.112635866564654,0.8186846155384148,0.4542502259236112,1.1689735087495239,0.3267681714940793
103,28901.3388748972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7672377410102404,0.0,1.2262432449877543,-0.18011141611825457,0.07019500133429192,0.9369236698730153,-0.2258107074855248,0.11496010889257131,0.29908147950526776,0.0,0.0,0.0,-3.0071280626511374,-2.117057966118482,1.5566470468309095,-0.2398620433737052,0.16144687617311135,0.4218999497366459,0.44576556899102715,0.823431214506291,1.0268793772369986,-0.5611325242166131,-0.9338917415471304,0.0,-3.4476600725603883,-0.2337536716839073,0.37982057335922464,-0.09712451903589908,-0.6592469296602781,-0.5028695840868713,0.10042080570298294,1.8776464002262254,0.5472043151982177,-0.39204733614860116,-0.6582681932774938,0.0,0.6623854919050615,-1.5073873450875157,0.559583226715067,0.0,0.030697447151583054,0.26942322803328556,0.0,2.048623795836626,0.5021116161252376,0.0,0.0,-0.13154428682262537,-0.002452872848716263,-6.190135712349943E-4,-0.04961889813699695,-0.05576044727706603,30.31098535081409,0.1224364941310069,6.566230794548563,0.8950876821179752,0.5184058546651995,1.1998177418677256,0.3278884152201973
104,28901.036051997537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7675706679880818,0.0,1.2263508826627367,-0.18029138029531333,0.07004440704185934,0.937066405710958,-0.22552796219590404,0.11515083005441683,0.2990026504359773,0.0,0.0,0.0,-3.0051111030833413,-2.116890596682415,1.5566945514161572,-0.24047264131710633,0.1612374460048074,0.42214687808928997,0.4450803096013187,0.8231641520827011,1.0268282200014474,-0.5614062590430271,-0.9339163670447378,0.0,-3.4461377229849957,-0.23870157380446025,0.380827108765214,-0.09760558209333287,-0.658737172077271,-0.5027488710827569,0.10152429662841204,1.878115345992708,0.5478002991628617,-0.39313215188105644,-0.6605377808829537,0.0,0.663372041249005,-1.5120810859300147,0.5600572697741167,0.0,0.029267478536613697,0.26962617193799104,0.0,2.049303103701542,0.5020790771685192,0.0,0.0,-0.13112423988998917,-0.002459268932301412,-6.210587846781363E-4,-0.04992681852272758,-0.05610728062140436,29.90011419499009,0.13330417900725472,6.544261453430205,0.8755888490527083,0.5360388482296049,1.1921997524539845,0.32503291130649886
105,28900.539798752474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7674605556111562,0.0,1.2258847473643488,-0.18086726207400966,0.06972286319653359,0.937430342154289,-0.22570427769874346,0.11521794032676165,0.2984995927507316,0.0,0.0,0.0,-3.005673791405813,-2.1163312589101455,1.5552698377132044,-0.24218710059358464,0.16041664624627266,0.42292239206460397,0.4455984837324261,0.8226809012932093,1.0265799105687983,-0.5612287882143004,-0.931102038100476,0.0,-3.442177338965806,-0.2535765728127943,0.3819102237201962,-0.09744879108135479,-0.6573455408684793,-0.5031123221554434,0.10325163538114328,1.879275359790696,0.5493261085092006,-0.3954342482786783,-0.6657480600419016,0.0,0.6670000433820585,-1.520469511852989,0.560190770492601,0.0,0.023759291274082564,0.26974157310263913,0.0,2.049594598033955,0.5019990748095384,0.0,0.0,-0.1301743927651332,-0.0024564662103719356,-6.200962112392738E-4,-0.04836135282800577,-0.054453146761480435,28.96041513705929,0.223598006854737,6.8715840604318865,0.8880195798542008,0.6323986924985271,1.2103941167861483,0.3223309666555661
106,28900.39230640022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7674325117706948,0.0,1.2257112784275372,-0.18111220058496175,0.06959872931664805,0.9374971163813135,-0.2257008941162314,0.11536411988512647,0.29824035556311573,0.0,0.0,0.0,-3.0059466381602586,-2.1160496794773738,1.5549459491106392,-0.24263911069517644,0.1602394857245665,0.4232275852315967,0.44582530844584384,0.8225463244874207,1.0265248012445236,-0.5611912847670933,-0.929942981829502,0.0,-3.436373076217353,-0.2688264538516891,0.3825494598453593,-0.09760460276526883,-0.6566900544553871,-0.5031789327393632,0.10336688728851229,1.878824648656165,0.5503701370483648,-0.3965298547982125,-0.6690781390471434,0.0,0.669665704208596,-1.5285573819635168,0.5602837935788783,0.0,0.019838517196880446,0.26989197767205664,0.0,2.0495531877486006,0.5019912945707337,0.0,0.0,-0.12971636947618806,-0.00245654259372253,-6.200326820707035E-4,-0.04710395081896142,-0.0531245860621893,28.23855655696576,0.29603459945755833,7.118712464098506,0.9089743632573706,0.6940734159755808,1.2244740996480976,0.32204250115040256
107,28900.329947680624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7672988066592312,0.0,1.225560294948188,-0.18122478833768108,0.0695799779661199,0.937481066630466,-0.22576871878707486,0.1154041646313246,0.2980522294771143,0.0,0.0,0.0,-3.006865674700047,-2.116024743353919,1.55477510201393,-0.24261143348118142,0.16026191312841223,0.42327469258155676,0.4463274693530037,0.8226604498239819,1.0265493514935782,-0.5610482897109959,-0.9292558367331366,0.0,-3.4323875718653634,-0.2775587658640279,0.3827702635833825,-0.09754246045945407,-0.6562611892839969,-0.503244515702738,0.10329940965643739,1.8781728995276978,0.5507928080461042,-0.39683485258692575,-0.6706441174159178,0.0,0.6705673317345155,-1.5312563954269023,0.5601776199180034,0.0,0.018987425223951995,0.2699040370531432,0.0,2.049513239471972,0.5020188782274464,0.0,0.0,-0.1295128487057457,-0.0024545821873597504,-6.193438026485431E-4,-0.04647639231132504,-0.05245906857735635,27.73000612428621,0.33871444393118694,7.239487776636213,0.9188626789451342,0.7261124273887537,1.2315390372369817,0.3229018765593868
108,28900.303370701666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7671791012252696,0.0,1.225640854661912,-0.181014534904949,0.06973707933859621,0.9373480096763996,-0.2258297864187814,0.11526047802664319,0.2982050480855463,0.0,0.0,0.0,-3.007633857757108,-2.1164383510955758,1.5550453399909339,-0.24187695187541258,0.16056959669640467,0.42287323994281373,0.4466336432160027,0.8230165741767043,1.0266417791724534,-0.5608896119150547,-0.9301548251483704,0.0,-3.4352679196996947,-0.26585315745062005,0.3821677535212183,-0.09720753757327709,-0.6565548960086519,-0.5030988014062343,0.10291762922632197,1.8777886209853365,0.5498202043464874,-0.3955428767728402,-0.6676844276105085,0.0,0.668098412409949,-1.5236471242084715,0.5599421694140524,0.0,0.02306449908045207,0.26972533515201647,0.0,2.0494891296638262,0.5020663497446559,0.0,0.0,-0.12991486690452209,-0.0024519839621525894,-6.185564453846239E-4,-0.04747530101136413,-0.053470155334923754,28.124230016350456,0.2904015737122551,7.048390987537768,0.9030262765461093,0.679642311264066,1.220648420564467,0.32418198272435605
109,28899.97984523696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7665928689254249,0.0,1.225302278768369,-0.18106622781183623,0.06991551219024977,0.9369846767001078,-0.2260303665702458,0.11530562225913454,0.2978619931547308,0.0,0.0,0.0,-3.011653016324114,-2.117140378160829,1.5549462079005751,-0.2406090335098752,0.16108787302077376,0.4224334566960456,0.4487754775655233,0.8240947089578594,1.0268413392274673,-0.560161155528542,-0.9295303781103715,0.0,-3.4222250781588643,-0.28405063318968493,0.3823834732686119,-0.09646311096462547,-0.6554588124818235,-0.5028014384035009,0.10132591005272581,1.874203779886655,0.5499270209520997,-0.3944215876143793,-0.6688401943355576,0.0,0.6683056508841156,-1.5255156739776687,0.5593193651555782,0.0,0.02539644628930589,0.26960775127594966,0.0,2.049245145054807,0.5022616168153666,0.0,0.0,-0.1297704588993882,-0.0024424897770451474,-6.153753490275148E-4,-0.046519137348488046,-0.05236219823199425,26.657497903672645,0.39017046880935835,7.236625217808036,0.9215428763585463,0.7334929472718703,1.2311396801515726,0.33006907952303327
110,28899.743191624653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7668730359950797,0.0,1.2255879123885858,-0.18092036914227927,0.06993623133864454,0.936716933059158,-0.22566857070002272,0.1156241013597173,0.2982533958281955,0.0,0.0,0.0,-3.0100663760479125,-2.117409229057713,1.5551319762151934,-0.24088926946575784,0.16085193190475877,0.4225036935116775,0.4480701119745938,0.8241317025639577,1.0267085520758084,-0.5602659577704835,-0.930896119514833,0.0,-3.4148583476004086,-0.29565911680112383,0.38351567562091693,-0.09628157863616728,-0.6556957461513128,-0.5018711701717934,0.0990420896557773,1.8727674822476261,0.5498618194213318,-0.3935648925419458,-0.6682238913958938,0.0,0.6698876135118031,-1.5356835333991858,0.5596502759215362,0.0,0.023572071579376613,0.2698718487126705,0.0,2.048945052009817,0.5022731697148376,0.0,0.0,-0.12982944442107586,-0.002445762896430239,-6.165491315787401E-4,-0.046079498283542186,-0.0518496787147755,26.08480400764817,0.43535087173609793,7.317969735180946,0.9413954855601337,0.7453667427196791,1.2335861663790182,0.33337080745773545
111,28899.408209541765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7666024624702665,0.0,1.2253671890762527,-0.18103164874905414,0.06988566384211979,0.9366873398511597,-0.2258277353510621,0.11561122535388496,0.2981527120614766,0.0,0.0,0.0,-3.010767490838045,-2.117140369381989,1.554922815627421,-0.240778173263503,0.16103829161079491,0.4223033249936703,0.4487471936556568,0.8242047337943981,1.026795076291294,-0.5600096027653818,-0.9299917418506116,0.0,-3.4060505549211393,-0.31064915904245954,0.3838837394075223,-0.09541541129528305,-0.6548738165099239,-0.5014823439264263,0.0970898112892235,1.8710302414551123,0.5500488016915487,-0.3931977636041464,-0.6684294244704392,0.0,0.6702893561482853,-1.5368265232820066,0.5593178785739223,0.0,0.025652389312764715,0.2697946466634527,0.0,2.04885761587716,0.5023215685202381,0.0,0.0,-0.1297936422919884,-0.00244521315288293,-6.162682853058866E-4,-0.04547746345036985,-0.05119592277526737,25.133118559789374,0.5017639031042568,7.424452072161502,0.9618209453443798,0.7676369916990754,1.2404245396960976,0.33915556351874027
112,28899.09068644041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7666576735566752,0.0,1.22549232089366,-0.18093782548703136,0.06988354807617281,0.9366117360292189,-0.2258017484887111,0.11573114092215703,0.29823887638522484,0.0,0.0,0.0,-3.010015274617674,-2.1172302362226323,1.5549974949236705,-0.2411202423274349,0.160825986819787,0.42249217165763586,0.44854141878900455,0.8242016851339804,1.0267748474325604,-0.560101459512269,-0.9301093263263157,0.0,-3.3986834713621787,-0.32386082817613104,0.3849473700863974,-0.09515453138114399,-0.654672961451271,-0.5009775694008947,0.09532823052032147,1.8698063909881444,0.5499547006738297,-0.39294661410101867,-0.6684404184747187,0.0,0.6708115594176025,-1.5412169602586,0.559363675232601,0.0,0.026497412584820967,0.26977325142742853,0.0,2.0487803130013527,0.5023144678266125,0.0,0.0,-0.1299564613126759,-0.0024476446952432056,-6.170894996145343E-4,-0.04530098045052585,-0.050992136390228586,24.415803943897966,0.5448423429705944,7.442145823157168,0.9771383573436975,0.7664264752688306,1.2408836864098913,0.34474310509427725
113,28898.887010090857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.766706131707185,0.0,1.22557919185327,-0.18089939921229692,0.06996350077026223,0.9365170154987675,-0.22573462941497968,0.11581540419879569,0.2983677841388082,0.0,0.0,0.0,-3.009640505895276,-2.1173174714672607,1.55508729504613,-0.24098448867176517,0.16093970865467208,0.4223153663215513,0.44839140825555795,0.8241502533768574,1.0267235781013393,-0.5601972872903451,-0.9304516156781273,0.0,-3.3923709334987233,-0.32993052267731987,0.38558163295608067,-0.0949007223646112,-0.6543239783497358,-0.5003180889564555,0.09374741929013483,1.868587445082338,0.54989216539019,-0.3925838318934335,-0.6681226367828325,0.0,0.6713102416180384,-1.5447027437511767,0.5593648222695198,0.0,0.02687627657180295,0.2698472797628327,0.0,2.0485629288595995,0.5023025253827529,0.0,0.0,-0.1300361282496506,-0.002448410054329921,-6.173362544649027E-4,-0.045095180965227015,-0.050603144367488834,23.897078627899322,0.5836326201850334,7.4956379715256585,0.99646086530192,0.7695065304495744,1.2443418417956287,0.3492943131366561
114,28898.569120760752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7668917182661539,0.0,1.2262259194582548,-0.18005484987403123,0.07028635272244943,0.9360080559156537,-0.22577242408607023,0.11603474675307324,0.2996200168930541,0.0,0.0,0.0,-3.0065565867869237,-2.117587256289637,1.5568369501590102,-0.23914557154391053,0.16095915834119887,0.42167819598214284,0.44618453640768624,0.8244849668235062,1.0270613583882904,-0.5618232184204917,-0.9335275054335797,0.0,-3.368993454354051,-0.3700632039688892,0.3871491539789427,-0.09392171567258757,-0.6550066644110696,-0.4977875324905669,0.08466223105977698,1.864956554827314,0.5482119361819456,-0.39072860850391034,-0.6617904246987948,0.0,0.6687287460169893,-1.5482581937484312,0.5591278559470707,0.0,0.03979780614602783,0.269889078543668,0.0,2.0481765815433026,0.5025631594891623,0.0,0.0,-0.1313170317366515,-0.002457514387386339,-6.203978061976973E-4,-0.04521272505717897,-0.05100899578962803,21.976898755545168,0.6877897382351427,7.2985892755901896,1.0579463537792582,0.6752553981667668,1.2395267158598586,0.3793833514789388
